https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume ENS,Volume USDT
1660957200,2022-08-20 01:00:00,ENS/USDT,13.061,13.187,12.965,13.029,937.49453595,12253.18392524142
1660953600,2022-08-20 00:00:00,ENS/USDT,12.848,13.421,12.784,13.041,2786.07723814,36457.71134249931
1660950000,2022-08-19 23:00:00,ENS/USDT,12.807,13.031,12.546,12.823,1895.05785378,24233.14362414843
1660946400,2022-08-19 22:00:00,ENS/USDT,12.645,12.903,12.624,12.845,1450.29167046,18582.53235810939
1660942800,2022-08-19 21:00:00,ENS/USDT,12.927,12.985,12.57,12.611,2191.62355607,27991.08663293173
1660939200,2022-08-19 20:00:00,ENS/USDT,12.996,13.041,12.796,12.914,1342.26477764,17349.96503419183
1660935600,2022-08-19 19:00:00,ENS/USDT,12.97,13.137,12.831,13.021,738.02529197,9598.61021347942
1660932000,2022-08-19 18:00:00,ENS/USDT,12.984,13.045,12.887,12.981,331.43860033,4301.45664724268
1660928400,2022-08-19 17:00:00,ENS/USDT,13.068,13.093,12.897,12.955,694.47609038,9003.22206688905
1660924800,2022-08-19 16:00:00,ENS/USDT,12.909,13.187,12.785,13.103,2524.22371351,32760.02536470164
1660921200,2022-08-19 15:00:00,ENS/USDT,12.783,12.942,12.731,12.937,2034.87223342,26082.65281643386
1660917600,2022-08-19 14:00:00,ENS/USDT,12.68,12.957,12.68,12.763,1470.0590458,18835.70051940017
1660914000,2022-08-19 13:00:00,ENS/USDT,12.762,12.788,12.635,12.689,1934.60523994,24625.91253231896
1660910400,2022-08-19 12:00:00,ENS/USDT,12.714,12.845,12.506,12.775,1494.82314072,18981.2720230612
1660906800,2022-08-19 11:00:00,ENS/USDT,12.673,12.78,12.41,12.755,1480.43600171,18674.2181731699
1660903200,2022-08-19 10:00:00,ENS/USDT,12.739,12.756,12.613,12.666,1966.48163312,24958.73930389074
1660899600,2022-08-19 09:00:00,ENS/USDT,12.666,12.799,12.602,12.749,1101.16703263,13994.83185202708
1660896000,2022-08-19 08:00:00,ENS/USDT,12.729,12.746,12.536,12.708,746.63923705,9472.79100563859
1660892400,2022-08-19 07:00:00,ENS/USDT,12.562,12.807,12.548,12.721,2176.20410822,27695.65592643263
1660888800,2022-08-19 06:00:00,ENS/USDT,13.408,13.408,12.145,12.564,5100.3230079,64628.23091154872
1660885200,2022-08-19 05:00:00,ENS/USDT,13.387,13.438,13.343,13.376,459.57785459,6151.94499456933
1660881600,2022-08-19 04:00:00,ENS/USDT,13.298,13.418,13.206,13.343,754.67839172,10040.79024753956
1660878000,2022-08-19 03:00:00,ENS/USDT,13.41,13.41,13.154,13.333,1666.28690946,22073.8291639846
1660874400,2022-08-19 02:00:00,ENS/USDT,13.453,13.554,13.32,13.415,1013.29070643,13632.34611122527
1660870800,2022-08-19 01:00:00,ENS/USDT,13.695,13.742,13.359,13.457,2230.50646899,30206.6345817527
1660867200,2022-08-19 00:00:00,ENS/USDT,14.074,14.177,13.552,13.673,3921.77789132,54065.70867574383
1660863600,2022-08-18 23:00:00,ENS/USDT,14.66,14.758,13.493,14.131,18982.25168507,267321.20639523241
1660860000,2022-08-18 22:00:00,ENS/USDT,14.767,14.819,14.657,14.657,274.70824455,4047.32816182686
1660856400,2022-08-18 21:00:00,ENS/USDT,14.741,14.808,14.697,14.738,1756.54373993,25883.29756032583
1660852800,2022-08-18 20:00:00,ENS/USDT,14.653,14.75,14.604,14.695,1661.03371206,24407.1225576159
1660849200,2022-08-18 19:00:00,ENS/USDT,14.593,14.711,14.593,14.687,3294.87257945,48283.86058928703
1660845600,2022-08-18 18:00:00,ENS/USDT,14.667,14.682,14.451,14.664,4158.16340178,60499.10988058156
1660842000,2022-08-18 17:00:00,ENS/USDT,14.676,14.819,14.607,14.645,3465.85497547,50928.42279184897
1660838400,2022-08-18 16:00:00,ENS/USDT,14.823,14.882,14.577,14.656,1647.12204378,24194.08918425094
1660834800,2022-08-18 15:00:00,ENS/USDT,14.797,14.867,14.573,14.848,928.92652426,13669.12516125704
1660831200,2022-08-18 14:00:00,ENS/USDT,14.721,14.889,14.718,14.767,519.99617922,7707.36168060656
1660827600,2022-08-18 13:00:00,ENS/USDT,15.018,15.037,14.643,14.681,1598.14309737,23683.88189487636
1660824000,2022-08-18 12:00:00,ENS/USDT,14.986,15.127,14.933,15.062,1029.89687918,15489.95854978597
1660820400,2022-08-18 11:00:00,ENS/USDT,14.936,15.022,14.839,15.015,1195.53595269,17897.16348535006
1660816800,2022-08-18 10:00:00,ENS/USDT,14.953,15.046,14.916,14.955,732.00672675,10968.71247719913
1660813200,2022-08-18 09:00:00,ENS/USDT,14.778,14.951,14.701,14.943,1070.9258269,15893.88585581029
1660809600,2022-08-18 08:00:00,ENS/USDT,15.02,15.061,14.715,14.791,2031.05205939,30232.54511850342
1660806000,2022-08-18 07:00:00,ENS/USDT,14.931,15.095,14.846,15,756.85852613,11329.0471174428
1660802400,2022-08-18 06:00:00,ENS/USDT,15.25,15.295,14.888,14.92,1738.5664532,26197.4923837362
1660798800,2022-08-18 05:00:00,ENS/USDT,15.343,15.377,15.132,15.279,1600.0778653,24386.41048197717
1660795200,2022-08-18 04:00:00,ENS/USDT,15.515,15.547,15.253,15.349,2221.44214138,34038.34584255034
1660791600,2022-08-18 03:00:00,ENS/USDT,15.534,15.641,15.474,15.506,1521.31462918,23573.89351804336
1660788000,2022-08-18 02:00:00,ENS/USDT,15.875,15.875,15.518,15.58,2293.43019028,35792.77110074688
1660784400,2022-08-18 01:00:00,ENS/USDT,16.03,16.04,15.748,15.882,2913.40782058,46309.5272980064
1660780800,2022-08-18 00:00:00,ENS/USDT,15.75,16.251,15.511,16.052,6781.76671564,107808.34942943005
1660777200,2022-08-17 23:00:00,ENS/USDT,15.684,15.912,15.564,15.734,1685.88764094,26450.25456547218
1660773600,2022-08-17 22:00:00,ENS/USDT,15.837,15.886,15.658,15.693,420.64386561,6628.72080523315
1660770000,2022-08-17 21:00:00,ENS/USDT,15.946,16.045,15.676,15.85,1433.55983366,22758.61834465126
1660766400,2022-08-17 20:00:00,ENS/USDT,15.418,16.011,15.348,15.896,2728.28991551,42844.81716192801
1660762800,2022-08-17 19:00:00,ENS/USDT,15.446,15.571,15.354,15.419,988.92379127,15295.59181997986
1660759200,2022-08-17 18:00:00,ENS/USDT,15.362,15.634,15.207,15.448,2148.73202916,33270.72223812454
1660755600,2022-08-17 17:00:00,ENS/USDT,15.114,15.361,15.02,15.36,471.04881883,7182.74780220328
1660752000,2022-08-17 16:00:00,ENS/USDT,14.999,15.198,14.889,15.12,2012.68901739,30441.00326374305
1660748400,2022-08-17 15:00:00,ENS/USDT,14.825,15.166,14.825,15.007,1561.71452825,23467.41233230455
1660744800,2022-08-17 14:00:00,ENS/USDT,14.905,15.096,14.74,14.8,1244.81834522,18588.28735498672
1660741200,2022-08-17 13:00:00,ENS/USDT,15.112,15.227,14.569,14.936,3773.94522362,56159.15932625783
1660737600,2022-08-17 12:00:00,ENS/USDT,15.595,15.649,14.874,15.115,4133.2635734,62791.076307987
1660734000,2022-08-17 11:00:00,ENS/USDT,15.6,15.756,15.547,15.626,910.36039232,14255.38878855207
1660730400,2022-08-17 10:00:00,ENS/USDT,15.617,15.82,15.474,15.599,1780.11695421,27770.67440515727
1660726800,2022-08-17 09:00:00,ENS/USDT,15.405,15.743,15.403,15.639,724.64176497,11310.95354974352
1660723200,2022-08-17 08:00:00,ENS/USDT,15.32,15.755,15.307,15.398,2869.3739874,44605.02155577262
1660719600,2022-08-17 07:00:00,ENS/USDT,15.71,15.71,15.215,15.363,1588.49066301,24480.08507235326
1660716000,2022-08-17 06:00:00,ENS/USDT,15.772,15.849,15.588,15.683,3148.74531597,49558.15581077389
1660712400,2022-08-17 05:00:00,ENS/USDT,15.525,15.788,15.469,15.767,1424.54137302,22328.11773406829
1660708800,2022-08-17 04:00:00,ENS/USDT,15.354,15.53,15.34,15.514,406.42370654,6285.93894501648
1660705200,2022-08-17 03:00:00,ENS/USDT,15.399,15.504,15.327,15.349,318.34674921,4909.38705851456
1660701600,2022-08-17 02:00:00,ENS/USDT,15.296,15.456,15.208,15.382,3199.01340574,49063.71471336264
1660698000,2022-08-17 01:00:00,ENS/USDT,15.37,15.605,15.266,15.298,1681.6800328,26006.9545224623
1660694400,2022-08-17 00:00:00,ENS/USDT,14.99,15.368,14.934,15.355,2142.36953106,32619.4944711969
1660690800,2022-08-16 23:00:00,ENS/USDT,14.95,15.045,14.862,15,468.94286265,7022.23837992483
1660687200,2022-08-16 22:00:00,ENS/USDT,15.137,15.137,14.825,14.992,1788.36467222,26710.49430507207
1660683600,2022-08-16 21:00:00,ENS/USDT,15.14,15.146,14.999,15.133,174.43348215,2627.2202835082
1660680000,2022-08-16 20:00:00,ENS/USDT,15.032,15.2,15.022,15.166,1265.83478616,19086.77751862622
1660676400,2022-08-16 19:00:00,ENS/USDT,15.006,15.067,14.934,15.037,1209.23454711,18138.38307497753
1660672800,2022-08-16 18:00:00,ENS/USDT,15.16,15.297,14.815,14.978,1644.84679406,24733.54634648849
1660669200,2022-08-16 17:00:00,ENS/USDT,15.233,15.304,15.096,15.161,521.18871111,7918.78270055234
1660665600,2022-08-16 16:00:00,ENS/USDT,15.251,15.363,15.022,15.23,2706.21017091,41308.6036475074
1660662000,2022-08-16 15:00:00,ENS/USDT,14.993,15.25,14.949,15.25,898.93482794,13612.08950469324
1660658400,2022-08-16 14:00:00,ENS/USDT,14.893,15.171,14.804,15.007,1148.64771004,17268.10602021322
1660654800,2022-08-16 13:00:00,ENS/USDT,15.046,15.146,14.795,14.961,1103.47223696,16564.36570582373
1660651200,2022-08-16 12:00:00,ENS/USDT,15.381,15.465,14.966,15.046,2323.11138285,35361.79325838422
1660647600,2022-08-16 11:00:00,ENS/USDT,15.129,15.436,15.121,15.331,510.491861,7817.49410321625
1660644000,2022-08-16 10:00:00,ENS/USDT,15.295,15.296,15.129,15.151,274.6129891,4173.1053857538
1660640400,2022-08-16 09:00:00,ENS/USDT,15.293,15.348,15.207,15.297,1677.60470771,25650.85697613494
1660636800,2022-08-16 08:00:00,ENS/USDT,15.322,15.322,15.322,15.322,0,0
1660633200,2022-08-16 07:00:00,ENS/USDT,15.322,15.322,15.322,15.322,0,0
1660629600,2022-08-16 06:00:00,ENS/USDT,15.264,15.322,15.136,15.322,385.49670718,5866.71559901819
1660626000,2022-08-16 05:00:00,ENS/USDT,14.873,15.402,14.873,15.264,3926.85678645,59626.14527924183
1660622400,2022-08-16 04:00:00,ENS/USDT,14.95,15.257,14.825,14.847,2102.06399999,31626.00073721391
1660618800,2022-08-16 03:00:00,ENS/USDT,14.723,15.042,14.517,14.973,1626.67536563,23942.48534268704
1660615200,2022-08-16 02:00:00,ENS/USDT,14.882,14.896,14.695,14.757,448.84585439,6622.11965663569
1660611600,2022-08-16 01:00:00,ENS/USDT,14.908,15.024,14.833,14.887,496.14595162,7411.61556944631
1660608000,2022-08-16 00:00:00,ENS/USDT,15.039,15.143,14.561,14.908,2234.02943983,33002.86283763475
1660604400,2022-08-15 23:00:00,ENS/USDT,14.401,15.122,14.261,15.122,3068.76046842,45517.39924061487
1660600800,2022-08-15 22:00:00,ENS/USDT,14.515,14.675,14.368,14.368,739.85627016,10759.75314310787
1660597200,2022-08-15 21:00:00,ENS/USDT,14.617,14.701,14.489,14.513,713.13317067,10414.67077045241
1660593600,2022-08-15 20:00:00,ENS/USDT,14.533,14.668,14.533,14.585,759.83605455,11089.90733788171
1660590000,2022-08-15 19:00:00,ENS/USDT,14.545,14.658,14.515,14.55,753.27690573,10985.18588832938
1660586400,2022-08-15 18:00:00,ENS/USDT,14.63,14.646,14.518,14.556,120.59750359,1757.46346646785
1660582800,2022-08-15 17:00:00,ENS/USDT,14.676,14.764,14.6,14.637,308.96131176,4530.57090226747
1660579200,2022-08-15 16:00:00,ENS/USDT,14.675,14.741,14.569,14.715,406.26898967,5964.98529970866
1660575600,2022-08-15 15:00:00,ENS/USDT,14.438,14.758,14.36,14.714,1927.82121389,28015.24837511742
1660572000,2022-08-15 14:00:00,ENS/USDT,14.567,14.573,14.391,14.454,600.38445159,8704.23508850864
1660568400,2022-08-15 13:00:00,ENS/USDT,14.216,14.627,14.216,14.606,1388.65388974,20023.50752021231
1660564800,2022-08-15 12:00:00,ENS/USDT,14.332,14.486,14.165,14.248,944.33311155,13524.89296913946
1660561200,2022-08-15 11:00:00,ENS/USDT,14.472,14.516,14.309,14.38,336.555126,4846.77590042825
1660557600,2022-08-15 10:00:00,ENS/USDT,14.457,14.483,14.36,14.483,358.06603055,5175.26117014209
1660554000,2022-08-15 09:00:00,ENS/USDT,14.39,14.475,14.295,14.454,2046.57500519,29574.61874448454
1660550400,2022-08-15 08:00:00,ENS/USDT,14.33,14.412,14.076,14.338,1711.12090646,24319.11312915164
1660546800,2022-08-15 07:00:00,ENS/USDT,14.23,14.348,14.178,14.321,1787.43926876,25480.24759314326
1660543200,2022-08-15 06:00:00,ENS/USDT,14.88,14.899,14.129,14.207,5992.35059231,85722.13591295405
1660539600,2022-08-15 05:00:00,ENS/USDT,14.887,14.974,14.819,14.888,1028.19924513,15322.69837312446
1660536000,2022-08-15 04:00:00,ENS/USDT,14.961,14.961,14.792,14.864,1439.47119385,21377.33582195661
1660532400,2022-08-15 03:00:00,ENS/USDT,14.985,15.165,14.795,14.951,2676.89283763,40113.19356386647
1660528800,2022-08-15 02:00:00,ENS/USDT,14.818,15.032,14.727,14.986,1121.55478775,16708.47934529895
1660525200,2022-08-15 01:00:00,ENS/USDT,14.734,14.858,14.635,14.818,530.43981456,7828.69953832276
1660521600,2022-08-15 00:00:00,ENS/USDT,14.484,14.741,14.395,14.725,3038.52880759,44166.26328918377
1660518000,2022-08-14 23:00:00,ENS/USDT,14.471,14.602,14.442,14.522,2212.26960854,32118.8541908581
1660514400,2022-08-14 22:00:00,ENS/USDT,14.5,14.569,14.328,14.447,1864.20723341,26932.58193055732
1660510800,2022-08-14 21:00:00,ENS/USDT,14.471,14.592,14.471,14.509,173.6508794,2527.67317094737
1660507200,2022-08-14 20:00:00,ENS/USDT,14.474,14.554,14.471,14.489,100.52747813,1456.85745784565
1660503600,2022-08-14 19:00:00,ENS/USDT,14.573,14.63,14.444,14.527,390.7907075,5685.90824894723
1660500000,2022-08-14 18:00:00,ENS/USDT,14.446,14.571,14.38,14.571,440.61860253,6388.01013513638
1660496400,2022-08-14 17:00:00,ENS/USDT,14.535,14.592,14.261,14.476,2281.6159713,33022.74016072843
1660492800,2022-08-14 16:00:00,ENS/USDT,15.061,15.076,14.523,14.523,2966.86971098,43896.5600554066
1660489200,2022-08-14 15:00:00,ENS/USDT,15.036,15.059,14.951,15.059,516.22400489,7755.20571094107
1660485600,2022-08-14 14:00:00,ENS/USDT,14.918,15.059,14.904,15.039,814.21460535,12220.58499929415
1660482000,2022-08-14 13:00:00,ENS/USDT,15.324,15.324,14.774,14.921,3647.53526071,54751.72519767736
1660478400,2022-08-14 12:00:00,ENS/USDT,15.424,15.431,15.298,15.329,1272.39879618,19543.82847989053
1660474800,2022-08-14 11:00:00,ENS/USDT,15.456,15.538,15.413,15.413,268.83077351,4156.51603661452
1660471200,2022-08-14 10:00:00,ENS/USDT,15.665,15.665,15.429,15.445,1081.73480837,16787.92697681349
1660467600,2022-08-14 09:00:00,ENS/USDT,15.599,15.724,15.582,15.648,744.22406043,11665.36373411634
1660464000,2022-08-14 08:00:00,ENS/USDT,15.653,15.653,15.498,15.61,804.65466624,12537.51823138748
1660460400,2022-08-14 07:00:00,ENS/USDT,15.73,15.8,15.622,15.644,1532.31021969,24126.00319637487
1660456800,2022-08-14 06:00:00,ENS/USDT,15.703,15.765,15.701,15.75,113.58762535,1786.65669747701
1660453200,2022-08-14 05:00:00,ENS/USDT,15.647,15.753,15.594,15.722,736.96420114,11538.63004525132
1660449600,2022-08-14 04:00:00,ENS/USDT,15.684,15.961,15.611,15.648,2875.56039697,45314.63690191151
1660446000,2022-08-14 03:00:00,ENS/USDT,15.598,15.697,15.558,15.658,231.18463153,3615.05739016778
1660442400,2022-08-14 02:00:00,ENS/USDT,15.519,15.598,15.491,15.572,326.30473788,5078.27900534289
1660438800,2022-08-14 01:00:00,ENS/USDT,15.488,15.566,15.3,15.516,704.02507265,10874.26122907115
1660435200,2022-08-14 00:00:00,ENS/USDT,15.39,15.63,15.296,15.451,728.34730509,11310.87451552305
1660431600,2022-08-13 23:00:00,ENS/USDT,15.322,15.446,15.295,15.388,283.26046314,4347.14043585588
1660428000,2022-08-13 22:00:00,ENS/USDT,15.467,15.47,15.324,15.342,523.34961843,8056.28766017508
1660424400,2022-08-13 21:00:00,ENS/USDT,15.566,15.62,15.461,15.462,511.00635775,7939.09183708678
1660420800,2022-08-13 20:00:00,ENS/USDT,15.475,15.622,15.475,15.594,335.36343337,5205.84455268374
1660417200,2022-08-13 19:00:00,ENS/USDT,15.503,15.627,15.426,15.471,1102.51496105,17141.14078516333
1660413600,2022-08-13 18:00:00,ENS/USDT,15.612,15.629,15.476,15.504,1031.96355433,16052.73458414924
1660410000,2022-08-13 17:00:00,ENS/USDT,15.529,15.677,15.52,15.613,544.55036837,8494.18854065968
1660406400,2022-08-13 16:00:00,ENS/USDT,15.6,15.648,15.506,15.527,362.26815563,5631.96201472494
1660402800,2022-08-13 15:00:00,ENS/USDT,15.506,15.599,15.483,15.581,2009.74381165,31224.18474656648
1660399200,2022-08-13 14:00:00,ENS/USDT,15.521,15.561,15.439,15.488,133.3886292,2066.739088696
1660395600,2022-08-13 13:00:00,ENS/USDT,15.533,15.576,15.466,15.502,93.67070805,1452.6692687551
1660392000,2022-08-13 12:00:00,ENS/USDT,15.527,15.538,15.384,15.518,358.3947589,5543.74719069653
1660388400,2022-08-13 11:00:00,ENS/USDT,15.612,15.625,15.384,15.538,1201.19513371,18678.43602021055
1660384800,2022-08-13 10:00:00,ENS/USDT,15.696,15.734,15.593,15.637,1144.03841826,17898.1690500698
1660381200,2022-08-13 09:00:00,ENS/USDT,15.648,15.74,15.56,15.705,173.65056625,2719.49356649994
1660377600,2022-08-13 08:00:00,ENS/USDT,15.732,15.797,15.533,15.648,395.01118626,6179.01931395622
1660374000,2022-08-13 07:00:00,ENS/USDT,15.853,15.894,15.72,15.72,725.96705504,11478.0522262473
1660370400,2022-08-13 06:00:00,ENS/USDT,15.86,15.968,15.803,15.843,1625.41368001,25810.27341738495
1660366800,2022-08-13 05:00:00,ENS/USDT,15.827,15.86,15.775,15.86,264.74478038,4195.09578503065
1660363200,2022-08-13 04:00:00,ENS/USDT,16.011,16.011,15.684,15.808,2043.90118906,32246.96347673321
1660359600,2022-08-13 03:00:00,ENS/USDT,16.05,16.068,15.912,16.004,370.22018722,5926.62567908902
1660356000,2022-08-13 02:00:00,ENS/USDT,15.981,16.049,15.902,16.049,5013.85254866,80044.21528909334
1660352400,2022-08-13 01:00:00,ENS/USDT,16.032,16.199,15.938,15.991,1205.94907042,19329.10772041423
1660348800,2022-08-13 00:00:00,ENS/USDT,16.033,16.033,15.908,16.029,264.21903329,4222.97242588588
1660345200,2022-08-12 23:00:00,ENS/USDT,15.745,16.041,15.745,16.01,1981.81907847,31504.11996578703
1660341600,2022-08-12 22:00:00,ENS/USDT,15.654,15.736,15.624,15.736,16.31592039,256.14088920005
1660338000,2022-08-12 21:00:00,ENS/USDT,15.74,15.74,15.622,15.643,27.786183,434.81363332597
1660334400,2022-08-12 20:00:00,ENS/USDT,15.7,15.774,15.634,15.718,352.69652772,5529.39613163668
1660330800,2022-08-12 19:00:00,ENS/USDT,15.706,15.827,15.7,15.738,282.29985838,4448.05730356371
1660327200,2022-08-12 18:00:00,ENS/USDT,15.595,15.801,15.573,15.71,917.84300808,14407.27127943678
1660323600,2022-08-12 17:00:00,ENS/USDT,15.593,15.623,15.537,15.574,163.30200478,2542.65099845574
1660320000,2022-08-12 16:00:00,ENS/USDT,15.648,15.79,15.57,15.598,1119.87501609,17582.43646525067
1660316400,2022-08-12 15:00:00,ENS/USDT,15.529,15.831,15.503,15.651,1394.61207068,21975.22112819822
1660312800,2022-08-12 14:00:00,ENS/USDT,15.557,15.677,15.46,15.542,633.9209478,9872.78812384019
1660309200,2022-08-12 13:00:00,ENS/USDT,15.526,15.676,15.462,15.561,651.19947353,10143.20168946626
1660305600,2022-08-12 12:00:00,ENS/USDT,15.382,15.577,15.377,15.526,426.804286,6620.16205495503
1660302000,2022-08-12 11:00:00,ENS/USDT,15.48,15.512,15.247,15.393,894.76506256,13738.33874416149
1660298400,2022-08-12 10:00:00,ENS/USDT,15.908,15.939,15.448,15.456,1326.47159385,20730.36508050956
1660294800,2022-08-12 09:00:00,ENS/USDT,15.745,16.015,15.734,15.879,1340.29759566,21378.69300371021
1660291200,2022-08-12 08:00:00,ENS/USDT,15.734,15.863,15.704,15.726,579.70357189,9163.89663074213
1660287600,2022-08-12 07:00:00,ENS/USDT,15.724,15.782,15.7,15.725,175.16781677,2760.07264414475
1660284000,2022-08-12 06:00:00,ENS/USDT,15.823,15.874,15.648,15.75,578.69016288,9103.53740973262
1660280400,2022-08-12 05:00:00,ENS/USDT,15.782,15.882,15.759,15.812,133.85264383,2116.14825001147
1660276800,2022-08-12 04:00:00,ENS/USDT,15.869,15.941,15.741,15.781,329.58306393,5204.1529491553
1660273200,2022-08-12 03:00:00,ENS/USDT,15.906,15.98,15.825,15.855,991.06692403,15709.00053812195
1660269600,2022-08-12 02:00:00,ENS/USDT,15.725,15.956,15.622,15.874,1265.1138234,20004.86221997269
1660266000,2022-08-12 01:00:00,ENS/USDT,15.636,15.759,15.587,15.759,1846.19035256,28887.37353917521
1660262400,2022-08-12 00:00:00,ENS/USDT,15.578,15.687,15.303,15.632,2065.02830106,32221.35844113688
1660258800,2022-08-11 23:00:00,ENS/USDT,15.555,15.62,15.413,15.58,462.19502023,7176.91946989135
1660255200,2022-08-11 22:00:00,ENS/USDT,15.895,15.911,15.559,15.559,1616.45101534,25388.89970019346
1660251600,2022-08-11 21:00:00,ENS/USDT,15.924,15.953,15.805,15.926,211.71973239,3358.93213646806
1660248000,2022-08-11 20:00:00,ENS/USDT,15.968,15.987,15.826,15.954,1437.73876617,22850.5126700667
1660244400,2022-08-11 19:00:00,ENS/USDT,15.874,15.978,15.81,15.948,883.70279655,14074.10923680898
1660240800,2022-08-11 18:00:00,ENS/USDT,16.005,16.024,15.804,15.892,694.13246302,11034.19988141611
1660237200,2022-08-11 17:00:00,ENS/USDT,15.998,16.093,15.956,16.032,1061.68967353,16990.70818126564
1660233600,2022-08-11 16:00:00,ENS/USDT,15.872,16.041,15.806,15.982,397.28238752,6323.67798210406
1660230000,2022-08-11 15:00:00,ENS/USDT,16.156,16.181,15.827,15.845,2029.86087991,32548.09162912993
1660226400,2022-08-11 14:00:00,ENS/USDT,16.359,16.461,15.983,16.149,1289.17922296,20897.62823545177
1660222800,2022-08-11 13:00:00,ENS/USDT,16.544,16.549,16.168,16.311,1531.86267437,24984.19689567716
1660219200,2022-08-11 12:00:00,ENS/USDT,16.259,16.813,16.232,16.558,3642.25679766,60372.69111578248
1660215600,2022-08-11 11:00:00,ENS/USDT,16.18,16.41,16.174,16.246,1406.35301686,22915.12192361803
1660212000,2022-08-11 10:00:00,ENS/USDT,16.172,16.2,16.105,16.183,536.71545728,8668.18706173585
1660208400,2022-08-11 09:00:00,ENS/USDT,16.209,16.27,16.158,16.158,673.73837721,10946.18430085227
1660204800,2022-08-11 08:00:00,ENS/USDT,16.141,16.245,16.05,16.206,563.61902945,9104.63613012082
1660201200,2022-08-11 07:00:00,ENS/USDT,16.246,16.341,15.956,16.121,1513.27987557,24458.74336434743
1660197600,2022-08-11 06:00:00,ENS/USDT,16.444,16.475,16.218,16.22,1110.42271493,18118.36851497409
1660194000,2022-08-11 05:00:00,ENS/USDT,16.442,16.545,16.349,16.438,1043.97481576,17182.67949988581
1660190400,2022-08-11 04:00:00,ENS/USDT,16.369,16.452,16.348,16.441,1102.30567319,18079.90943995968
1660186800,2022-08-11 03:00:00,ENS/USDT,16.325,16.426,16.235,16.364,490.33302989,8028.9278481602
1660183200,2022-08-11 02:00:00,ENS/USDT,16.332,16.371,16.105,16.298,907.21481651,14740.60979787375
1660179600,2022-08-11 01:00:00,ENS/USDT,16.149,16.499,16.149,16.331,2181.04990073,35659.34585047891
1660176000,2022-08-11 00:00:00,ENS/USDT,16.139,16.21,16.027,16.173,806.5659131,13032.40891213799
1660172400,2022-08-10 23:00:00,ENS/USDT,15.935,16.176,15.896,16.154,572.81995337,9203.76826167263
1660168800,2022-08-10 22:00:00,ENS/USDT,15.967,16.006,15.875,15.94,228.54466001,3643.52832106497
1660165200,2022-08-10 21:00:00,ENS/USDT,15.92,16.003,15.828,15.962,447.56486312,7132.23158541905
1660161600,2022-08-10 20:00:00,ENS/USDT,15.844,15.954,15.829,15.954,644.4995609,10236.74521523619
1660158000,2022-08-10 19:00:00,ENS/USDT,15.883,15.935,15.789,15.844,652.50743557,10337.46144250592
1660154400,2022-08-10 18:00:00,ENS/USDT,16.1,16.116,15.741,15.88,2548.70352966,40448.10723518313
1660150800,2022-08-10 17:00:00,ENS/USDT,16.256,16.256,16.045,16.073,2118.02088544,34145.32054871903
1660147200,2022-08-10 16:00:00,ENS/USDT,16.333,16.409,16.195,16.24,472.26129809,7710.08918694429
1660143600,2022-08-10 15:00:00,ENS/USDT,16.461,16.508,16.24,16.344,970.69797689,15877.16629223265
1660140000,2022-08-10 14:00:00,ENS/USDT,16.5,16.592,16.299,16.45,2156.51968198,35407.54595440985
1660136400,2022-08-10 13:00:00,ENS/USDT,16.683,16.724,16.393,16.473,1638.58716034,27137.92327445584
1660132800,2022-08-10 12:00:00,ENS/USDT,15.567,16.807,15.486,16.732,7155.0164638,116417.13029662121
1660129200,2022-08-10 11:00:00,ENS/USDT,15.369,15.598,15.368,15.544,901.54957006,13966.93797663515
1660125600,2022-08-10 10:00:00,ENS/USDT,15.501,15.501,15.34,15.387,845.75988142,13004.67206097412
1660122000,2022-08-10 09:00:00,ENS/USDT,15.436,15.572,15.384,15.497,2024.82796824,31394.80821734704
1660118400,2022-08-10 08:00:00,ENS/USDT,15.251,15.454,15.151,15.417,566.52850427,8652.14085741473
1660114800,2022-08-10 07:00:00,ENS/USDT,15.216,15.331,15.137,15.234,1043.27792095,15878.90724742719
1660111200,2022-08-10 06:00:00,ENS/USDT,15.231,15.29,15.14,15.265,537.88141723,8181.2025973313
1660107600,2022-08-10 05:00:00,ENS/USDT,15.294,15.377,15.235,15.275,695.55878715,10619.16641814164
1660104000,2022-08-10 04:00:00,ENS/USDT,15.191,15.389,15.19,15.248,428.20377387,6536.18374032479
1660100400,2022-08-10 03:00:00,ENS/USDT,15.217,15.345,15.14,15.195,2752.44219811,41936.97528139734
1660096800,2022-08-10 02:00:00,ENS/USDT,15.242,15.322,15.04,15.237,2540.94256483,38514.51624347521
1660093200,2022-08-10 01:00:00,ENS/USDT,14.982,15.355,14.982,15.256,2163.11630253,33004.62733796642
1660089600,2022-08-10 00:00:00,ENS/USDT,15.56,15.676,14.843,14.992,7310.82140553,110906.82438600141
1660086000,2022-08-09 23:00:00,ENS/USDT,15.84,15.864,15.564,15.565,1858.28276376,29288.87737717271
1660082400,2022-08-09 22:00:00,ENS/USDT,15.906,15.978,15.782,15.841,1739.51948674,27530.44808057626
1660078800,2022-08-09 21:00:00,ENS/USDT,15.934,15.982,15.877,15.908,251.41769433,3997.04633721595
1660075200,2022-08-09 20:00:00,ENS/USDT,15.768,16.027,15.768,15.912,2959.38760946,47178.34011625501
1660071600,2022-08-09 19:00:00,ENS/USDT,15.827,15.848,15.714,15.789,1365.31173403,21595.84792693895
