https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume BCHSV,Volume USDT
1663052400,2022-09-13 07:00:00,BCHSV/USDT,54.762,54.941,54.605,54.796,847.84563244,46455.96067512363
1663048800,2022-09-13 06:00:00,BCHSV/USDT,54.581,55,54.552,54.68,471.89542864,25836.34957589877
1663045200,2022-09-13 05:00:00,BCHSV/USDT,54.91,54.995,54.533,54.533,261.03892877,14308.70891001836
1663041600,2022-09-13 04:00:00,BCHSV/USDT,54.742,55.068,54.742,54.859,115.98809963,6371.53195290312
1663038000,2022-09-13 03:00:00,BCHSV/USDT,54.375,54.825,54.196,54.792,223.67588569,12209.80157847586
1663034400,2022-09-13 02:00:00,BCHSV/USDT,54.148,54.487,53.81,54.487,196.0399239,10627.35824180535
1663030800,2022-09-13 01:00:00,BCHSV/USDT,54.11,54.5,53.981,54.086,594.57692647,32282.65684148708
1663027200,2022-09-13 00:00:00,BCHSV/USDT,54.632,54.634,53.575,54.111,776.70508363,42004.60064660981
1663023600,2022-09-12 23:00:00,BCHSV/USDT,54.716,54.928,54.487,54.62,521.41059525,28535.82880628563
1663020000,2022-09-12 22:00:00,BCHSV/USDT,54.758,55.107,54.651,54.804,509.27918449,27954.98947887139
1663016400,2022-09-12 21:00:00,BCHSV/USDT,54.998,54.998,54.469,54.708,303.1678888,16597.43261319764
1663012800,2022-09-12 20:00:00,BCHSV/USDT,54.771,55.12,54.771,55.068,221.90016597,12198.65046850205
1663009200,2022-09-12 19:00:00,BCHSV/USDT,55.089,55.221,54.694,54.843,256.96843395,14111.19186434513
1663005600,2022-09-12 18:00:00,BCHSV/USDT,54.86,55.145,54.617,55.145,590.10727607,32315.40185034982
1663002000,2022-09-12 17:00:00,BCHSV/USDT,54.928,54.928,54.572,54.901,627.61814527,34389.12902505479
1662998400,2022-09-12 16:00:00,BCHSV/USDT,54.297,55.017,53.858,55.017,632.50177324,34402.57566700785
1662994800,2022-09-12 15:00:00,BCHSV/USDT,54.8,54.838,54.182,54.427,880.73324475,48070.07643850796
1662991200,2022-09-12 14:00:00,BCHSV/USDT,55.278,55.466,54.775,54.803,762.04128451,41971.15728744688
1662987600,2022-09-12 13:00:00,BCHSV/USDT,55.278,55.589,55.19,55.353,790.2936686,43759.71496387384
1662984000,2022-09-12 12:00:00,BCHSV/USDT,55.448,55.493,55.175,55.351,307.29394406,17006.18888164195
1662980400,2022-09-12 11:00:00,BCHSV/USDT,55.464,56.116,55.373,55.536,943.81256548,52539.04884297268
1662976800,2022-09-12 10:00:00,BCHSV/USDT,55.128,55.482,54.89,55.403,508.51637778,28087.76316892505
1662973200,2022-09-12 09:00:00,BCHSV/USDT,55.237,55.454,54.969,55.168,518.19960825,28609.59140775815
1662969600,2022-09-12 08:00:00,BCHSV/USDT,54.901,55.311,54.82,55.034,546.14732074,30034.49090412218
1662966000,2022-09-12 07:00:00,BCHSV/USDT,54.396,54.886,54.318,54.886,495.54319483,27055.07029718201
1662962400,2022-09-12 06:00:00,BCHSV/USDT,54.245,54.46,53.987,54.436,361.19824819,19580.00162079495
1662958800,2022-09-12 05:00:00,BCHSV/USDT,54.1,54.299,53.957,54.244,292.29750352,15814.85944146585
1662955200,2022-09-12 04:00:00,BCHSV/USDT,54.169,54.217,54.077,54.118,157.11334852,8505.54891426562
1662951600,2022-09-12 03:00:00,BCHSV/USDT,54.522,54.579,53.89,54.085,315.51755441,17102.33259627174
1662948000,2022-09-12 02:00:00,BCHSV/USDT,55.593,55.607,54.53,54.53,651.67947289,35700.27146929724
1662944400,2022-09-12 01:00:00,BCHSV/USDT,53.845,55.725,53.789,55.508,835.50423834,45734.52767464709
1662940800,2022-09-12 00:00:00,BCHSV/USDT,54.534,54.534,53.81,53.81,342.29547143,18570.43194807711
1662937200,2022-09-11 23:00:00,BCHSV/USDT,53.982,54.537,53.9,54.537,468.69925019,25447.8937308596
1662933600,2022-09-11 22:00:00,BCHSV/USDT,53.808,54.192,53.757,54.057,378.61049228,20448.11588516244
1662930000,2022-09-11 21:00:00,BCHSV/USDT,54.391,54.531,53.733,53.803,464.47366185,25109.56109808113
1662926400,2022-09-11 20:00:00,BCHSV/USDT,54.688,54.819,54.149,54.5,907.66965211,49463.13301354941
1662922800,2022-09-11 19:00:00,BCHSV/USDT,54.768,54.845,54.652,54.725,237.3814379,12997.84515489968
1662919200,2022-09-11 18:00:00,BCHSV/USDT,54.802,55.04,54.537,54.769,784.93946618,43007.58705429168
1662915600,2022-09-11 17:00:00,BCHSV/USDT,55.106,55.382,54.748,54.856,714.37252369,39385.39290315464
1662912000,2022-09-11 16:00:00,BCHSV/USDT,54.989,55.23,54.944,55.08,324.04129739,17846.26177801919
1662908400,2022-09-11 15:00:00,BCHSV/USDT,54.623,55.116,54.619,54.961,336.98023232,18502.55254125735
1662904800,2022-09-11 14:00:00,BCHSV/USDT,54.68,54.68,54.468,54.612,190.5169066,10403.76135682978
1662901200,2022-09-11 13:00:00,BCHSV/USDT,54.608,54.646,54.452,54.646,201.1270199,10967.16933787814
1662897600,2022-09-11 12:00:00,BCHSV/USDT,54.709,54.714,54.419,54.618,408.61993527,22299.92477398657
1662894000,2022-09-11 11:00:00,BCHSV/USDT,54.496,54.786,54.496,54.708,224.8673213,12296.68476484735
1662890400,2022-09-11 10:00:00,BCHSV/USDT,54.618,54.67,54.457,54.461,122.42921943,6678.05163224201
1662886800,2022-09-11 09:00:00,BCHSV/USDT,54.851,54.852,54.583,54.583,175.45485252,9606.32063395955
1662883200,2022-09-11 08:00:00,BCHSV/USDT,54.655,54.874,54.612,54.808,384.91312148,21071.41086937348
1662879600,2022-09-11 07:00:00,BCHSV/USDT,54.43,54.727,54.41,54.704,164.57399376,8980.35708292504
1662876000,2022-09-11 06:00:00,BCHSV/USDT,54.964,54.968,54.037,54.506,454.75610651,24725.94301874104
1662872400,2022-09-11 05:00:00,BCHSV/USDT,54.848,55.001,54.838,54.915,230.39078466,12655.41115915727
1662868800,2022-09-11 04:00:00,BCHSV/USDT,55.084,55.236,54.887,54.929,212.63479928,11713.53164186615
1662865200,2022-09-11 03:00:00,BCHSV/USDT,55.129,55.139,55.024,55.064,51.46422939,2834.38900617429
1662861600,2022-09-11 02:00:00,BCHSV/USDT,55.182,55.232,54.937,55.066,188.66957586,10388.36352751758
1662858000,2022-09-11 01:00:00,BCHSV/USDT,55.287,55.51,55.241,55.241,268.03185762,14846.45671458853
1662854400,2022-09-11 00:00:00,BCHSV/USDT,55.344,55.551,55.19,55.299,335.60049142,18589.63172418855
1662850800,2022-09-10 23:00:00,BCHSV/USDT,55.207,55.34,55.117,55.34,275.641035,15215.04971708604
1662847200,2022-09-10 22:00:00,BCHSV/USDT,54.98,55.274,54.704,55.25,479.61025666,26390.58004496927
1662843600,2022-09-10 21:00:00,BCHSV/USDT,54.615,55.194,54.615,54.895,280.0195792,15364.64888904464
1662840000,2022-09-10 20:00:00,BCHSV/USDT,54.669,54.715,54.437,54.558,357.87837361,19545.53528318137
1662836400,2022-09-10 19:00:00,BCHSV/USDT,54.851,54.945,54.591,54.669,854.89871109,46819.48208226917
1662832800,2022-09-10 18:00:00,BCHSV/USDT,54.566,54.966,54.566,54.829,202.90822855,11121.14536933466
1662829200,2022-09-10 17:00:00,BCHSV/USDT,54.893,54.893,54.518,54.608,172.38639843,9435.78228803579
1662825600,2022-09-10 16:00:00,BCHSV/USDT,54.95,55.128,54.454,54.918,973.94286618,53263.53169386154
1662822000,2022-09-10 15:00:00,BCHSV/USDT,54.891,55.053,54.787,54.857,178.13921601,9779.94123497501
1662818400,2022-09-10 14:00:00,BCHSV/USDT,54.373,54.982,54.273,54.813,310.08966995,16964.13004009083
1662814800,2022-09-10 13:00:00,BCHSV/USDT,54.672,54.834,54.179,54.372,470.18192473,25649.5352140832
1662811200,2022-09-10 12:00:00,BCHSV/USDT,54.78,54.998,54.146,54.667,585.26982086,31976.90122698538
1662807600,2022-09-10 11:00:00,BCHSV/USDT,54.636,54.849,54.566,54.775,258.33783794,14129.55930161922
1662804000,2022-09-10 10:00:00,BCHSV/USDT,54.859,54.917,54.627,54.69,324.62179756,17772.59290045632
1662800400,2022-09-10 09:00:00,BCHSV/USDT,54.765,54.997,54.72,54.921,160.3793339,8798.47449683269
1662796800,2022-09-10 08:00:00,BCHSV/USDT,54.716,55.004,54.706,54.706,433.14937538,23750.51366801124
1662793200,2022-09-10 07:00:00,BCHSV/USDT,55.63,55.748,54.58,54.618,361.26256581,19895.44601768406
1662789600,2022-09-10 06:00:00,BCHSV/USDT,55.821,55.909,55.356,55.688,409.84184888,22787.65280865191
1662786000,2022-09-10 05:00:00,BCHSV/USDT,55.453,56.105,55.453,55.773,408.04314771,22780.84779798188
1662782400,2022-09-10 04:00:00,BCHSV/USDT,55.372,55.72,55.356,55.448,489.91269458,27238.47948751231
1662778800,2022-09-10 03:00:00,BCHSV/USDT,55.595,55.596,55.371,55.371,219.79643138,12197.93256916289
1662775200,2022-09-10 02:00:00,BCHSV/USDT,55.206,55.549,55.07,55.549,162.45918233,8982.03864359464
1662771600,2022-09-10 01:00:00,BCHSV/USDT,55.464,55.624,55.163,55.207,232.05127513,12866.33856270729
1662768000,2022-09-10 00:00:00,BCHSV/USDT,55.622,55.714,55.117,55.365,393.9217136,21816.99624759906
1662764400,2022-09-09 23:00:00,BCHSV/USDT,55.471,55.874,55.12,55.509,349.93845085,19384.92272190275
1662760800,2022-09-09 22:00:00,BCHSV/USDT,55.246,55.57,55.234,55.406,132.27985227,7326.87646494811
1662757200,2022-09-09 21:00:00,BCHSV/USDT,55.636,55.636,55.218,55.315,358.66757746,19864.94308886189
1662753600,2022-09-09 20:00:00,BCHSV/USDT,55.555,55.725,55.387,55.541,521.53399294,28946.40196189493
1662750000,2022-09-09 19:00:00,BCHSV/USDT,55.328,55.691,55.328,55.579,493.93573945,27440.54595798804
1662746400,2022-09-09 18:00:00,BCHSV/USDT,55.253,55.518,55.037,55.307,443.14755788,24516.9712443473
1662742800,2022-09-09 17:00:00,BCHSV/USDT,55.34,55.697,55.126,55.253,408.17369367,22625.94792910122
1662739200,2022-09-09 16:00:00,BCHSV/USDT,55.405,55.5,55.089,55.341,507.06941924,28027.49796667009
1662735600,2022-09-09 15:00:00,BCHSV/USDT,55.179,55.549,55.05,55.365,317.51410654,17541.30967050409
1662732000,2022-09-09 14:00:00,BCHSV/USDT,55.165,55.505,54.999,55.139,696.2789396,38472.2700191507
1662728400,2022-09-09 13:00:00,BCHSV/USDT,55.859,55.859,54.89,55.127,1017.20367121,56230.33005039099
1662724800,2022-09-09 12:00:00,BCHSV/USDT,55.509,56.356,55.458,55.801,1601.12053977,89365.47795220338
1662721200,2022-09-09 11:00:00,BCHSV/USDT,55.61,55.77,55.202,55.523,903.0542781,50179.44318003366
1662717600,2022-09-09 10:00:00,BCHSV/USDT,55.193,55.702,55.05,55.611,462.38639827,25605.76545626617
1662714000,2022-09-09 09:00:00,BCHSV/USDT,55.257,55.257,54.836,55.2,200.88298883,11048.76038083509
1662710400,2022-09-09 08:00:00,BCHSV/USDT,54.738,55.327,54.6,55.087,385.25206707,21146.68358266745
1662706800,2022-09-09 07:00:00,BCHSV/USDT,55.229,55.229,54.701,54.733,104.18749786,5722.91830420652
1662703200,2022-09-09 06:00:00,BCHSV/USDT,54.996,55.363,54.894,55.23,266.57216894,14681.70902728681
1662699600,2022-09-09 05:00:00,BCHSV/USDT,55.595,55.608,54.948,55.059,479.08762406,26518.44135100094
1662696000,2022-09-09 04:00:00,BCHSV/USDT,54.313,55.826,54.313,55.509,1623.73227456,89705.07073867449
1662692400,2022-09-09 03:00:00,BCHSV/USDT,53.34,54.408,53.249,54.246,599.6004294,32361.47388506611
1662688800,2022-09-09 02:00:00,BCHSV/USDT,53.342,53.508,53.16,53.346,904.11645399,48167.95665315511
1662685200,2022-09-09 01:00:00,BCHSV/USDT,53.43,53.572,53.226,53.342,299.46488577,15973.64063218661
1662681600,2022-09-09 00:00:00,BCHSV/USDT,53.329,53.506,53.108,53.429,628.29291503,33490.68740952679
1662678000,2022-09-08 23:00:00,BCHSV/USDT,53.202,53.312,53.05,53.312,693.40123861,36865.53253225453
1662674400,2022-09-08 22:00:00,BCHSV/USDT,53.421,53.421,52.994,53.203,382.39645577,20322.26012105637
1662670800,2022-09-08 21:00:00,BCHSV/USDT,53.482,53.578,53.316,53.422,260.41649544,13916.44759458483
1662667200,2022-09-08 20:00:00,BCHSV/USDT,53.697,53.999,53.499,53.5,403.89696996,21683.64788453776
1662663600,2022-09-08 19:00:00,BCHSV/USDT,53.45,53.687,53.276,53.687,280.16727103,14963.32391282724
1662660000,2022-09-08 18:00:00,BCHSV/USDT,53.59,53.862,53.335,53.399,583.56373421,31232.4729330332
1662656400,2022-09-08 17:00:00,BCHSV/USDT,53.335,53.72,53.111,53.541,619.40495889,33098.7305634197
1662652800,2022-09-08 16:00:00,BCHSV/USDT,53.152,53.437,52.827,53.299,817.42704555,43416.5347806071
1662649200,2022-09-08 15:00:00,BCHSV/USDT,53.72,53.728,53.093,53.152,1249.22798979,66680.75211436872
1662645600,2022-09-08 14:00:00,BCHSV/USDT,53.191,53.676,52.933,53.636,696.01744512,37076.75236334233
1662642000,2022-09-08 13:00:00,BCHSV/USDT,52.891,53.649,52.459,53.233,1080.17082938,57295.05156539653
1662638400,2022-09-08 12:00:00,BCHSV/USDT,53.421,53.795,52.578,52.919,2357.48190032,125430.62730728291
1662634800,2022-09-08 11:00:00,BCHSV/USDT,52.991,53.819,52.765,53.403,1847.39612913,98470.8095684501
1662631200,2022-09-08 10:00:00,BCHSV/USDT,52.055,53.749,51.945,53.073,1700.74937667,90283.41938809341
1662627600,2022-09-08 09:00:00,BCHSV/USDT,51.412,52.345,51.401,52.094,1374.45261571,71407.35798649721
1662624000,2022-09-08 08:00:00,BCHSV/USDT,51.431,51.566,51.289,51.439,485.2828406,24957.94848636017
1662620400,2022-09-08 07:00:00,BCHSV/USDT,51.563,51.772,51.048,51.368,734.45062448,37754.39589963756
1662616800,2022-09-08 06:00:00,BCHSV/USDT,51.617,51.76,51.483,51.52,404.2103228,20859.65091246387
1662613200,2022-09-08 05:00:00,BCHSV/USDT,51.667,51.708,51.537,51.539,232.15616632,11982.93652557186
1662609600,2022-09-08 04:00:00,BCHSV/USDT,51.687,51.892,51.634,51.733,450.33088255,23314.69932462096
1662606000,2022-09-08 03:00:00,BCHSV/USDT,51.426,51.711,51.355,51.687,618.51623867,31848.34466915593
