https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume LUNA,Volume USDT
1659495600,2022-08-03 03:00:00,LUNA/USDT,2.0692,2.1069,2.0585,2.0926,63164.85903188,131892.950540641468
1659492000,2022-08-03 02:00:00,LUNA/USDT,2.0788,2.1043,2.0521,2.0698,84997.62860437,176372.356665413373
1659488400,2022-08-03 01:00:00,LUNA/USDT,2.0462,2.089,2.0112,2.0808,132428.23327425,271853.623347455817
1659484800,2022-08-03 00:00:00,LUNA/USDT,2.1401,2.1536,2.0001,2.0473,250214.25325782,514633.409569583291
1659481200,2022-08-02 23:00:00,LUNA/USDT,2.1831,2.1871,2.1215,2.1393,94864.15260951,204298.188364455492
1659477600,2022-08-02 22:00:00,LUNA/USDT,2.2069,2.2069,2.1801,2.1834,71379.13167301,156405.382398680143
1659474000,2022-08-02 21:00:00,LUNA/USDT,2.19,2.2073,2.1707,2.2051,37422.97176532,81910.111584767603
1659470400,2022-08-02 20:00:00,LUNA/USDT,2.1682,2.2137,2.1671,2.1895,57468.29154147,125918.921849444434
1659466800,2022-08-02 19:00:00,LUNA/USDT,2.1781,2.205,2.1476,2.1651,139137.00153564,303022.070370322722
1659463200,2022-08-02 18:00:00,LUNA/USDT,2.2415,2.2597,2.1587,2.1781,155465.31305145,344890.323673190152
1659459600,2022-08-02 17:00:00,LUNA/USDT,2.275,2.2934,2.2206,2.2433,160383.77390452,360222.574870701153
1659456000,2022-08-02 16:00:00,LUNA/USDT,2.2123,2.3142,2.2027,2.275,312988.79689438,708070.305394418345
1659452400,2022-08-02 15:00:00,LUNA/USDT,2.1819,2.221,2.1554,2.2114,176249.69418312,386092.094825218996
1659448800,2022-08-02 14:00:00,LUNA/USDT,2.1385,2.2102,2.1127,2.1805,174848.31014046,377490.749523007031
1659445200,2022-08-02 13:00:00,LUNA/USDT,2.1196,2.1627,2.1156,2.1406,125129.00827741,267530.715279290126
1659441600,2022-08-02 12:00:00,LUNA/USDT,2.1878,2.2021,2.0905,2.1198,211526.44422141,452930.46677427631
1659438000,2022-08-02 11:00:00,LUNA/USDT,2.1847,2.2174,2.1626,2.1892,103340.36676121,226230.103080709314
1659434400,2022-08-02 10:00:00,LUNA/USDT,2.1495,2.1919,2.1432,2.1848,140311.78317246,305033.594263016685
1659430800,2022-08-02 09:00:00,LUNA/USDT,2.1568,2.1756,2.1256,2.1492,116054.74014461,249397.324178333069
1659427200,2022-08-02 08:00:00,LUNA/USDT,2.1782,2.1975,2.1403,2.1523,99855.04415276,217083.322563269704
1659423600,2022-08-02 07:00:00,LUNA/USDT,2.1781,2.1961,2.1374,2.1765,147112.26669503,318311.674190577063
1659420000,2022-08-02 06:00:00,LUNA/USDT,2.1798,2.225,2.1718,2.1778,126071.94111166,277115.325923295836
1659416400,2022-08-02 05:00:00,LUNA/USDT,2.1683,2.19,2.1608,2.1831,41697.06331204,90684.662639849003
1659412800,2022-08-02 04:00:00,LUNA/USDT,2.1531,2.1909,2.1245,2.1685,106694.65889953,230164.633162737946
1659409200,2022-08-02 03:00:00,LUNA/USDT,2.1605,2.1971,2.1005,2.1538,153549.69971381,329832.114288406351
1659405600,2022-08-02 02:00:00,LUNA/USDT,2.1996,2.2218,2.1131,2.162,226032.41113396,490536.72172037467
1659402000,2022-08-02 01:00:00,LUNA/USDT,2.2212,2.2995,2.1539,2.2026,346063.13679576,774511.629112396099
1659398400,2022-08-02 00:00:00,LUNA/USDT,2.2717,2.331,2.2161,2.2191,239271.8774552,544804.080562412354
1659394800,2022-08-01 23:00:00,LUNA/USDT,2.2271,2.3326,2.2225,2.2706,245377.49227373,557826.777428317761
1659391200,2022-08-01 22:00:00,LUNA/USDT,2.1613,2.2616,2.1603,2.2273,176893.58867643,392258.168669325792
1659387600,2022-08-01 21:00:00,LUNA/USDT,2.2248,2.2316,2.1301,2.1601,97432.54149043,212265.876868117143
1659384000,2022-08-01 20:00:00,LUNA/USDT,2.1936,2.2827,2.1919,2.2246,205710.27956687,459523.315650816088
1659380400,2022-08-01 19:00:00,LUNA/USDT,2.136,2.2259,2.1137,2.1904,220354.08902506,480841.898401918919
1659376800,2022-08-01 18:00:00,LUNA/USDT,2.2364,2.2396,2.0596,2.1361,480515.71141254,1026269.034951314099
1659373200,2022-08-01 17:00:00,LUNA/USDT,2.3496,2.3724,2.1978,2.2344,349007.38364481,785918.806194901744
1659369600,2022-08-01 16:00:00,LUNA/USDT,2.5571,2.5894,2.2919,2.3472,462846.1246909,1118191.395203351239
1659366000,2022-08-01 15:00:00,LUNA/USDT,2.4358,2.5865,2.4298,2.5562,470795.585566,1182143.701017843671
1659362400,2022-08-01 14:00:00,LUNA/USDT,2.424,2.4733,2.3855,2.4322,187557.82972202,455448.971442461365
1659358800,2022-08-01 13:00:00,LUNA/USDT,2.4595,2.4645,2.3593,2.4275,263108.34705805,637224.672641236123
1659355200,2022-08-01 12:00:00,LUNA/USDT,2.3764,2.4936,2.3563,2.4591,400927.1040068,969018.545687196041
1659351600,2022-08-01 11:00:00,LUNA/USDT,2.3962,2.4207,2.3131,2.3747,299419.222624,708503.61195845457
1659348000,2022-08-01 10:00:00,LUNA/USDT,2.4878,2.4915,2.3536,2.3972,376942.14108458,910640.736944026336
1659344400,2022-08-01 09:00:00,LUNA/USDT,2.4728,2.5593,2.419,2.4866,389950.23712362,973842.19310085645
1659340800,2022-08-01 08:00:00,LUNA/USDT,2.4592,2.4929,2.367,2.4769,351190.98879704,854183.852092310673
1659337200,2022-08-01 07:00:00,LUNA/USDT,2.5203,2.6249,2.4267,2.4602,619998.52549452,1561752.645787429988
1659333600,2022-08-01 06:00:00,LUNA/USDT,2.348,2.5924,2.3056,2.5213,744129.71452467,1833207.610862441363
1659330000,2022-08-01 05:00:00,LUNA/USDT,2.3682,2.4281,2.3065,2.3463,437774.90992904,1036711.001462367281
1659326400,2022-08-01 04:00:00,LUNA/USDT,2.1467,2.4596,2.1037,2.3685,869556.09530798,2015002.358011461621
1659322800,2022-08-01 03:00:00,LUNA/USDT,2.0409,2.1657,2.0322,2.1486,330045.06736045,695832.708178853345
1659319200,2022-08-01 02:00:00,LUNA/USDT,1.9496,2.0983,1.9473,2.0388,333916.58868346,682972.440209833215
1659315600,2022-08-01 01:00:00,LUNA/USDT,1.9238,1.9532,1.9078,1.9496,120343.98459769,232773.273899451158
1659312000,2022-08-01 00:00:00,LUNA/USDT,1.8826,1.9355,1.8602,1.9238,66645.33828145,126687.562671472925
1659308400,2022-07-31 23:00:00,LUNA/USDT,1.897,1.9054,1.8538,1.8821,72549.47642729,136523.891693748531
1659304800,2022-07-31 22:00:00,LUNA/USDT,1.9826,1.983,1.8775,1.8969,151956.45264223,291480.798903295761
1659301200,2022-07-31 21:00:00,LUNA/USDT,2.0031,2.0113,1.9667,1.9801,37270.51896397,73994.962463954152
1659297600,2022-07-31 20:00:00,LUNA/USDT,2.0225,2.0413,1.9883,2.0039,42795.11638587,86058.752746150307
1659294000,2022-07-31 19:00:00,LUNA/USDT,2.0226,2.0544,2.0056,2.024,92392.61602232,186716.330789662566
1659290400,2022-07-31 18:00:00,LUNA/USDT,2.0348,2.1025,1.9744,2.0203,264943.2781528,541822.823077488046
1659286800,2022-07-31 17:00:00,LUNA/USDT,2.038,2.0798,1.9875,2.0357,217126.19851439,442140.501503983397
1659283200,2022-07-31 16:00:00,LUNA/USDT,1.8949,2.1113,1.8932,2.0377,427417.10822614,871458.760053164814
1659279600,2022-07-31 15:00:00,LUNA/USDT,1.8968,1.9039,1.8747,1.8957,34052.4648587,64366.752497810673
1659276000,2022-07-31 14:00:00,LUNA/USDT,1.8991,1.9127,1.8856,1.8969,41445.61019816,78723.909320660605
1659272400,2022-07-31 13:00:00,LUNA/USDT,1.9032,1.9091,1.8859,1.8992,43039.0816416,81765.386130270336
1659268800,2022-07-31 12:00:00,LUNA/USDT,1.9043,1.9082,1.8921,1.9031,18852.79924225,35857.435545697889
1659265200,2022-07-31 11:00:00,LUNA/USDT,1.9076,1.9144,1.893,1.9053,32416.60635593,61710.608310057023
1659261600,2022-07-31 10:00:00,LUNA/USDT,1.8983,1.9099,1.8859,1.9059,35080.9401546,66576.095528332768
1659258000,2022-07-31 09:00:00,LUNA/USDT,1.877,1.8994,1.8666,1.8979,30111.11298378,56761.41687585669
1659254400,2022-07-31 08:00:00,LUNA/USDT,1.8905,1.8999,1.866,1.8793,31830.90718172,59905.434041509193
1659250800,2022-07-31 07:00:00,LUNA/USDT,1.9176,1.9226,1.8873,1.8926,40591.87230122,77063.43180429641
1659247200,2022-07-31 06:00:00,LUNA/USDT,1.9061,1.9194,1.9013,1.917,21686.50365944,41462.804211248748
1659243600,2022-07-31 05:00:00,LUNA/USDT,1.9201,1.9331,1.9024,1.9071,21964.63498926,42077.140057913533
1659240000,2022-07-31 04:00:00,LUNA/USDT,1.8886,1.9398,1.8886,1.92,84650.26219465,162814.816030206954
1659236400,2022-07-31 03:00:00,LUNA/USDT,1.8897,1.9004,1.8848,1.8885,17558.21338154,33221.685918542878
1659232800,2022-07-31 02:00:00,LUNA/USDT,1.8788,1.8969,1.8779,1.8907,28867.12751794,54486.46570364472
1659229200,2022-07-31 01:00:00,LUNA/USDT,1.881,1.8995,1.8752,1.8787,27378.87192812,51668.418151312428
1659225600,2022-07-31 00:00:00,LUNA/USDT,1.8631,1.8833,1.8492,1.8808,37578.00869272,70282.924077698138
1659222000,2022-07-30 23:00:00,LUNA/USDT,1.9021,1.9049,1.816,1.863,144709.62344347,268487.048025431881
1659218400,2022-07-30 22:00:00,LUNA/USDT,1.9174,1.9174,1.8842,1.9016,41371.64082998,78677.196016951268
1659214800,2022-07-30 21:00:00,LUNA/USDT,1.9268,1.931,1.9143,1.9162,35388.25511648,67986.791522198431
1659211200,2022-07-30 20:00:00,LUNA/USDT,1.9185,1.9309,1.9001,1.9277,44092.64846069,84585.799324859005
1659207600,2022-07-30 19:00:00,LUNA/USDT,1.957,1.9594,1.9087,1.9167,57218.95727923,110715.658553212103
1659204000,2022-07-30 18:00:00,LUNA/USDT,1.977,1.9792,1.957,1.957,26386.53877311,51970.83231722529
1659200400,2022-07-30 17:00:00,LUNA/USDT,1.9794,1.9847,1.9501,1.978,40066.04925931,78862.540410369613
1659196800,2022-07-30 16:00:00,LUNA/USDT,1.9688,1.9878,1.9575,1.9786,72432.01570292,142831.106531023722
1659193200,2022-07-30 15:00:00,LUNA/USDT,1.9397,1.9943,1.9394,1.9698,94015.48536854,185314.950267794336
1659189600,2022-07-30 14:00:00,LUNA/USDT,1.9664,1.9785,1.9329,1.9391,64894.52946995,127400.475444376318
1659186000,2022-07-30 13:00:00,LUNA/USDT,1.9441,1.9744,1.9367,1.9677,97080.7613659,189497.394769477597
1659182400,2022-07-30 12:00:00,LUNA/USDT,1.9267,1.9556,1.9265,1.9421,49864.47464187,96883.964420374155
1659178800,2022-07-30 11:00:00,LUNA/USDT,1.9174,1.9407,1.9111,1.9269,51718.76931423,99503.946801778655
1659175200,2022-07-30 10:00:00,LUNA/USDT,1.9264,1.9264,1.9015,1.9184,66792.54523347,127758.146824860325
1659171600,2022-07-30 09:00:00,LUNA/USDT,1.9322,1.946,1.9179,1.9274,62600.99651181,121286.119871700297
1659168000,2022-07-30 08:00:00,LUNA/USDT,1.9286,1.936,1.9215,1.9322,46725.91526018,90106.567903786622
1659164400,2022-07-30 07:00:00,LUNA/USDT,1.9203,1.9325,1.919,1.9298,31517.12622683,60703.759315406301
1659160800,2022-07-30 06:00:00,LUNA/USDT,1.9018,1.9239,1.9,1.9201,73718.55218975,141041.007893927506
1659157200,2022-07-30 05:00:00,LUNA/USDT,1.8948,1.9102,1.8905,1.902,32991.55639321,62697.29164803965
1659153600,2022-07-30 04:00:00,LUNA/USDT,1.9172,1.9224,1.8855,1.8939,98445.31536969,187403.406956884479
1659150000,2022-07-30 03:00:00,LUNA/USDT,1.9335,1.935,1.9093,1.9181,96780.95210438,186152.649471184803
1659146400,2022-07-30 02:00:00,LUNA/USDT,1.9345,1.952,1.9062,1.9333,144076.14442105,277612.813789588718
1659142800,2022-07-30 01:00:00,LUNA/USDT,1.9529,1.9676,1.9097,1.9334,153926.33985744,298930.155867617437
1659139200,2022-07-30 00:00:00,LUNA/USDT,1.9176,1.9906,1.9153,1.9515,260928.45787034,509591.226068929321
1659135600,2022-07-29 23:00:00,LUNA/USDT,1.9388,1.9401,1.9047,1.9143,110235.77062157,212222.489634285641
1659132000,2022-07-29 22:00:00,LUNA/USDT,1.9002,1.9388,1.8858,1.9386,80593.19260892,154098.488850603385
1659128400,2022-07-29 21:00:00,LUNA/USDT,1.9165,1.9228,1.8927,1.9015,34456.92126939,65709.159313012732
1659124800,2022-07-29 20:00:00,LUNA/USDT,1.9083,1.9333,1.8943,1.9155,63538.2315912,121776.536870972639
1659121200,2022-07-29 19:00:00,LUNA/USDT,1.9014,1.9159,1.8915,1.9067,65596.85050099,124840.621230506023
1659117600,2022-07-29 18:00:00,LUNA/USDT,1.8924,1.9209,1.885,1.8988,77968.02897489,148692.631457117558
1659114000,2022-07-29 17:00:00,LUNA/USDT,1.8938,1.9119,1.8792,1.8914,71432.84038733,135358.260629935728
1659110400,2022-07-29 16:00:00,LUNA/USDT,1.913,1.913,1.8669,1.8934,229560.40076021,432991.468664648321
1659106800,2022-07-29 15:00:00,LUNA/USDT,1.9094,1.9336,1.8906,1.9125,164816.27583828,316046.270977789932
1659103200,2022-07-29 14:00:00,LUNA/USDT,1.917,1.9632,1.9083,1.909,179420.13227263,347103.401391701853
1659099600,2022-07-29 13:00:00,LUNA/USDT,1.88,1.9241,1.864,1.9181,161622.81885789,306896.645124427306
1659096000,2022-07-29 12:00:00,LUNA/USDT,1.8978,1.9249,1.8541,1.8794,252502.70996104,479208.740511156416
1659092400,2022-07-29 11:00:00,LUNA/USDT,1.9766,1.9914,1.8692,1.8975,330560.32376096,634233.369076695084
1659088800,2022-07-29 10:00:00,LUNA/USDT,1.9993,2.0038,1.96,1.9766,115011.07939471,227910.640745057805
1659085200,2022-07-29 09:00:00,LUNA/USDT,1.9899,2.0143,1.9765,1.9991,142823.79856326,285107.383681005924
1659081600,2022-07-29 08:00:00,LUNA/USDT,1.9695,1.9985,1.9451,1.9916,197968.51009004,389551.910833227845
1659078000,2022-07-29 07:00:00,LUNA/USDT,2.0054,2.0147,1.937,1.9678,387745.23044793,764408.649389793948
1659074400,2022-07-29 06:00:00,LUNA/USDT,1.9348,2.1244,1.9273,2.0021,871803.22185374,1785975.524929668462
1659070800,2022-07-29 05:00:00,LUNA/USDT,1.9241,1.9419,1.8897,1.9357,122792.15181724,235707.640207296031
1659067200,2022-07-29 04:00:00,LUNA/USDT,1.8752,1.9423,1.875,1.9233,259027.9368086,495584.735442138063
1659063600,2022-07-29 03:00:00,LUNA/USDT,1.8608,1.876,1.8601,1.8759,123864.08392875,231656.672321456255
1659060000,2022-07-29 02:00:00,LUNA/USDT,1.8592,1.8746,1.85,1.8608,76858.93121631,143265.400505748111
1659056400,2022-07-29 01:00:00,LUNA/USDT,1.866,1.8782,1.8452,1.8611,87643.533573,162890.594510274915
1659052800,2022-07-29 00:00:00,LUNA/USDT,1.8606,1.886,1.8408,1.8656,129508.41526229,241154.249891585094
1659049200,2022-07-28 23:00:00,LUNA/USDT,1.8847,1.8994,1.857,1.8594,103568.70240996,194702.390288611424
1659045600,2022-07-28 22:00:00,LUNA/USDT,1.882,1.8889,1.8721,1.8847,26751.39660299,50334.77497339067
1659042000,2022-07-28 21:00:00,LUNA/USDT,1.885,1.8907,1.8775,1.8821,46355.1923479,87331.040067673768
1659038400,2022-07-28 20:00:00,LUNA/USDT,1.8661,1.8992,1.8657,1.8836,96964.7098224,182429.297034778396
1659034800,2022-07-28 19:00:00,LUNA/USDT,1.8567,1.8984,1.8521,1.8667,163439.00987677,306031.365502125244
1659031200,2022-07-28 18:00:00,LUNA/USDT,1.8837,1.8851,1.8339,1.8589,132870.40411239,247328.736362028036
1659027600,2022-07-28 17:00:00,LUNA/USDT,1.8665,1.8859,1.8618,1.8823,98489.84311868,184631.770051586446
1659024000,2022-07-28 16:00:00,LUNA/USDT,1.8392,1.9093,1.8365,1.8662,299408.90819427,560797.073161377445
1659020400,2022-07-28 15:00:00,LUNA/USDT,1.8205,1.8591,1.8151,1.8374,184349.44558942,338793.326881291626
1659016800,2022-07-28 14:00:00,LUNA/USDT,1.8023,1.8217,1.7951,1.8207,77587.20852808,140196.864845286196
1659013200,2022-07-28 13:00:00,LUNA/USDT,1.8068,1.827,1.7877,1.8012,115142.0281369,208157.450259417789
1659009600,2022-07-28 12:00:00,LUNA/USDT,1.8309,1.8456,1.7825,1.8071,200109.95410886,362685.865501642294
1659006000,2022-07-28 11:00:00,LUNA/USDT,1.8319,1.8408,1.8241,1.8308,85016.83894754,155909.020621515283
1659002400,2022-07-28 10:00:00,LUNA/USDT,1.7993,1.8479,1.7969,1.8309,97117.52559495,177235.00734458217
1658998800,2022-07-28 09:00:00,LUNA/USDT,1.8101,1.8132,1.7921,1.7996,53100.41810656,95557.301667245049
1658995200,2022-07-28 08:00:00,LUNA/USDT,1.8028,1.8145,1.7965,1.8109,140731.71265169,254181.084129079563
1658991600,2022-07-28 07:00:00,LUNA/USDT,1.8134,1.8142,1.7919,1.8026,73646.02565729,132880.766042028535
1658988000,2022-07-28 06:00:00,LUNA/USDT,1.8241,1.8271,1.8089,1.814,32610.2332575,59258.027113241285
1658984400,2022-07-28 05:00:00,LUNA/USDT,1.7989,1.8277,1.7984,1.8241,56048.19318192,101720.988373332076
1658980800,2022-07-28 04:00:00,LUNA/USDT,1.8278,1.838,1.7958,1.7988,71546.34410541,130102.729556564477
1658977200,2022-07-28 03:00:00,LUNA/USDT,1.8106,1.85,1.8104,1.8283,132639.23914257,243058.070286273299
1658973600,2022-07-28 02:00:00,LUNA/USDT,1.792,1.8268,1.7855,1.8105,66008.04859855,119363.346221986601
1658970000,2022-07-28 01:00:00,LUNA/USDT,1.7938,1.8056,1.7908,1.7921,57496.86015047,103218.066706718376
1658966400,2022-07-28 00:00:00,LUNA/USDT,1.8089,1.814,1.7835,1.7941,85763.94891231,154208.664094930526
1658962800,2022-07-27 23:00:00,LUNA/USDT,1.8053,1.8318,1.8037,1.8084,109797.21686735,199456.203400952179
1658959200,2022-07-27 22:00:00,LUNA/USDT,1.7958,1.8111,1.7861,1.8029,82530.56198711,148531.937863287985
1658955600,2022-07-27 21:00:00,LUNA/USDT,1.7981,1.8114,1.7865,1.7937,67605.16256937,121545.685588950304
1658952000,2022-07-27 20:00:00,LUNA/USDT,1.7639,1.8,1.755,1.7991,100762.48768823,178820.198250424017
1658948400,2022-07-27 19:00:00,LUNA/USDT,1.769,1.7869,1.7616,1.7626,204808.21522625,363527.123629993216
1658944800,2022-07-27 18:00:00,LUNA/USDT,1.7161,1.7751,1.7157,1.7692,418867.22798849,734685.071613102163
1658941200,2022-07-27 17:00:00,LUNA/USDT,1.7137,1.7267,1.7055,1.7163,75632.5078062,129709.513458137035
1658937600,2022-07-27 16:00:00,LUNA/USDT,1.7198,1.7385,1.7024,1.714,90562.51180548,155973.907158737309
1658934000,2022-07-27 15:00:00,LUNA/USDT,1.7183,1.7241,1.7073,1.7187,50610.51673387,86885.602855559907
1658930400,2022-07-27 14:00:00,LUNA/USDT,1.721,1.7261,1.7108,1.7185,42127.1293853,72434.90499120165
1658926800,2022-07-27 13:00:00,LUNA/USDT,1.7172,1.7262,1.7091,1.7206,78854.65113481,135530.999018092916
1658923200,2022-07-27 12:00:00,LUNA/USDT,1.7029,1.7171,1.6994,1.7171,42580.60240211,72830.543268154058
1658919600,2022-07-27 11:00:00,LUNA/USDT,1.7139,1.7179,1.6915,1.7017,66957.14343487,114422.164008340323
1658916000,2022-07-27 10:00:00,LUNA/USDT,1.718,1.7238,1.7087,1.7115,27302.30833823,46871.598597219963
1658912400,2022-07-27 09:00:00,LUNA/USDT,1.7229,1.7286,1.7168,1.718,36588.41442426,62993.754442675788
1658908800,2022-07-27 08:00:00,LUNA/USDT,1.723,1.75,1.7219,1.7229,48081.6163572,83447.06631100361
1658905200,2022-07-27 07:00:00,LUNA/USDT,1.7225,1.7379,1.7161,1.7233,41377.00429623,71484.292150694967
1658901600,2022-07-27 06:00:00,LUNA/USDT,1.7228,1.7305,1.7088,1.7224,29044.20065295,49836.5230686385
1658898000,2022-07-27 05:00:00,LUNA/USDT,1.7166,1.7319,1.7101,1.7233,28072.64400735,48340.453546821141
1658894400,2022-07-27 04:00:00,LUNA/USDT,1.7062,1.7211,1.7055,1.7156,31822.66514724,54539.140674618699
1658890800,2022-07-27 03:00:00,LUNA/USDT,1.7201,1.7281,1.6999,1.7073,78174.9965915,133535.594582476805
1658887200,2022-07-27 02:00:00,LUNA/USDT,1.7357,1.7374,1.711,1.7191,50964.20365945,87639.807027079795
1658883600,2022-07-27 01:00:00,LUNA/USDT,1.7374,1.7544,1.72,1.7351,91575.07580357,158881.85556520829
1658880000,2022-07-27 00:00:00,LUNA/USDT,1.7149,1.7475,1.7045,1.7378,131496.11434179,226999.336328544496
1658876400,2022-07-26 23:00:00,LUNA/USDT,1.6913,1.719,1.6842,1.7139,54610.70599274,93007.258178554496
1658872800,2022-07-26 22:00:00,LUNA/USDT,1.6735,1.6981,1.6734,1.6901,22048.5965503,37269.815826554562
1658869200,2022-07-26 21:00:00,LUNA/USDT,1.6746,1.6894,1.6707,1.6738,32199.27784772,54158.120890216435
1658865600,2022-07-26 20:00:00,LUNA/USDT,1.6544,1.6799,1.6458,1.6741,64616.76173156,107544.512712742098
1658862000,2022-07-26 19:00:00,LUNA/USDT,1.6556,1.6599,1.6492,1.6554,31095.09381408,51452.746387484502
1658858400,2022-07-26 18:00:00,LUNA/USDT,1.6691,1.6719,1.6512,1.6561,44880.06411981,74461.597411270211
1658854800,2022-07-26 17:00:00,LUNA/USDT,1.6662,1.6904,1.6608,1.6703,76799.40733094,128424.858524892338
1658851200,2022-07-26 16:00:00,LUNA/USDT,1.6401,1.6709,1.6326,1.6683,72626.45582399,119532.28197532552
1658847600,2022-07-26 15:00:00,LUNA/USDT,1.6521,1.6545,1.636,1.6406,81074.63556403,133465.913131676164
1658844000,2022-07-26 14:00:00,LUNA/USDT,1.6442,1.6545,1.6326,1.6515,69094.13693557,113607.649077902292
1658840400,2022-07-26 13:00:00,LUNA/USDT,1.6608,1.6638,1.6159,1.6448,149358.25558723,244452.038020754053
1658836800,2022-07-26 12:00:00,LUNA/USDT,1.6737,1.6843,1.6522,1.6604,65891.57405881,109979.90544658118
1658833200,2022-07-26 11:00:00,LUNA/USDT,1.6707,1.6801,1.6575,1.6749,60295.80232076,100764.750044296932
1658829600,2022-07-26 10:00:00,LUNA/USDT,1.6788,1.6814,1.6661,1.6713,34998.53316029,58533.975684744962
1658826000,2022-07-26 09:00:00,LUNA/USDT,1.6693,1.6814,1.6684,1.6783,20344.35960855,34068.851879689725
1658822400,2022-07-26 08:00:00,LUNA/USDT,1.6809,1.6883,1.6566,1.67,50147.37520945,83645.214045751535
1658818800,2022-07-26 07:00:00,LUNA/USDT,1.6756,1.6829,1.663,1.6808,45587.56501548,76296.953802015647
1658815200,2022-07-26 06:00:00,LUNA/USDT,1.6937,1.6977,1.6718,1.676,65540.24120237,110120.354167953316
1658811600,2022-07-26 05:00:00,LUNA/USDT,1.6858,1.6999,1.6818,1.6926,28962.99893881,48907.965053282855
1658808000,2022-07-26 04:00:00,LUNA/USDT,1.6797,1.6941,1.6694,1.6839,43111.64437123,72522.422955223587
1658804400,2022-07-26 03:00:00,LUNA/USDT,1.6636,1.6808,1.653,1.6805,186786.68738316,310788.800963789545
1658800800,2022-07-26 02:00:00,LUNA/USDT,1.6606,1.6733,1.6593,1.663,94262.12705355,156936.944994000828
1658797200,2022-07-26 01:00:00,LUNA/USDT,1.6491,1.6745,1.6476,1.6599,246440.89931055,410083.007085910831
1658793600,2022-07-26 00:00:00,LUNA/USDT,1.6757,1.6795,1.647,1.65,162893.25881004,270714.58961634626
1658790000,2022-07-25 23:00:00,LUNA/USDT,1.7444,1.7448,1.6444,1.6781,128448.39176646,217080.932831352519
1658786400,2022-07-25 22:00:00,LUNA/USDT,1.7489,1.7561,1.724,1.7453,72352.05927613,125869.551701476251
1658782800,2022-07-25 21:00:00,LUNA/USDT,1.7548,1.7548,1.7415,1.7484,38863.94783577,67971.822380637999
1658779200,2022-07-25 20:00:00,LUNA/USDT,1.7306,1.7637,1.7292,1.7545,192485.906274,336558.110222431043
1658775600,2022-07-25 19:00:00,LUNA/USDT,1.7788,1.7829,1.6944,1.7306,474172.65929288,817816.746846607538
1658772000,2022-07-25 18:00:00,LUNA/USDT,1.7886,1.791,1.7735,1.7781,188432.53538902,336621.392370764175
1658768400,2022-07-25 17:00:00,LUNA/USDT,1.7792,1.8118,1.7792,1.7888,60297.87044005,108096.261660959792
1658764800,2022-07-25 16:00:00,LUNA/USDT,1.7803,1.7854,1.7572,1.7784,84817.54334033,150437.945816905518
1658761200,2022-07-25 15:00:00,LUNA/USDT,1.791,1.7938,1.761,1.7803,78886.91810049,140559.996623530857
1658757600,2022-07-25 14:00:00,LUNA/USDT,1.8214,1.8246,1.7337,1.7916,217660.36097713,387919.259085600634
1658754000,2022-07-25 13:00:00,LUNA/USDT,1.8291,1.8304,1.8149,1.8204,44162.14757515,80542.21987494195
1658750400,2022-07-25 12:00:00,LUNA/USDT,1.8317,1.8359,1.819,1.8293,56862.90342735,103961.702798058114
1658746800,2022-07-25 11:00:00,LUNA/USDT,1.84,1.8443,1.8284,1.8305,20705.13219864,37971.068130954483
1658743200,2022-07-25 10:00:00,LUNA/USDT,1.8381,1.8433,1.8328,1.8392,16438.57726382,30214.761104188564
1658739600,2022-07-25 09:00:00,LUNA/USDT,1.8358,1.8521,1.8358,1.8394,52120.32976797,96141.131029987261
1658736000,2022-07-25 08:00:00,LUNA/USDT,1.8292,1.8363,1.8175,1.8356,36469.64301665,66646.551140198277
1658732400,2022-07-25 07:00:00,LUNA/USDT,1.8242,1.8398,1.8206,1.8302,47417.51222701,86816.261152700453
1658728800,2022-07-25 06:00:00,LUNA/USDT,1.8314,1.8334,1.8167,1.8242,26798.55109704,48845.856333607181
1658725200,2022-07-25 05:00:00,LUNA/USDT,1.8275,1.8426,1.8191,1.8317,62429.95362378,114239.228468532035
1658721600,2022-07-25 04:00:00,LUNA/USDT,1.8114,1.8291,1.8063,1.8271,32609.64121122,59321.235465948075
1658718000,2022-07-25 03:00:00,LUNA/USDT,1.8254,1.8261,1.8057,1.8111,36154.23189137,65601.858875671661
1658714400,2022-07-25 02:00:00,LUNA/USDT,1.8301,1.8373,1.8082,1.8258,154086.95806648,280911.246222944615
1658710800,2022-07-25 01:00:00,LUNA/USDT,1.8444,1.8446,1.8126,1.8309,81846.95656129,149551.517254289995
1658707200,2022-07-25 00:00:00,LUNA/USDT,1.8617,1.8719,1.8312,1.8455,62912.5081387,116441.219651457432
1658703600,2022-07-24 23:00:00,LUNA/USDT,1.8904,1.893,1.8555,1.8615,70040.48040184,131320.637117627825
1658700000,2022-07-24 22:00:00,LUNA/USDT,1.8929,1.9109,1.8815,1.8923,50611.18307547,96000.521593018425
1658696400,2022-07-24 21:00:00,LUNA/USDT,1.886,1.8985,1.8848,1.8939,17071.84820502,32323.997854145788
1658692800,2022-07-24 20:00:00,LUNA/USDT,1.885,1.8931,1.8739,1.8859,35624.04761305,67122.843585819965
1658689200,2022-07-24 19:00:00,LUNA/USDT,1.8926,1.8998,1.8823,1.8869,15025.74951925,28439.020918476513
1658685600,2022-07-24 18:00:00,LUNA/USDT,1.9043,1.9081,1.8873,1.8926,32228.26153231,61101.015543368958
