https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume CTSI,Volume USDT
1644105600,2022-02-06 00:00:00,CTSI/USDT,0.4928,0.5121,0.4782,0.5073,2164819.50071708,1067915.570289394098
1644019200,2022-02-05 00:00:00,CTSI/USDT,0.484,0.5089,0.4758,0.4921,2137592.14393449,1049776.234226976009
1643932800,2022-02-04 00:00:00,CTSI/USDT,0.4437,0.4866,0.442,0.4864,730646.87482026,335633.999302248499
1643846400,2022-02-03 00:00:00,CTSI/USDT,0.4255,0.4451,0.4108,0.4451,1435016.30895735,611672.192165739323
1643760000,2022-02-02 00:00:00,CTSI/USDT,0.4734,0.4782,0.4247,0.4271,355945.93596841,159364.584005051185
1643673600,2022-02-01 00:00:00,CTSI/USDT,0.4645,0.4846,0.4639,0.4734,231157.73346002,109915.648074032942
1643587200,2022-01-31 00:00:00,CTSI/USDT,0.4519,0.468,0.424,0.4638,250754.54979252,111908.166647311175
1643500800,2022-01-30 00:00:00,CTSI/USDT,0.4653,0.4772,0.4437,0.4517,473524.04531825,219047.430929161355
1643414400,2022-01-29 00:00:00,CTSI/USDT,0.455,0.467,0.4483,0.4629,520032.38234481,237754.180105313429
1643328000,2022-01-28 00:00:00,CTSI/USDT,0.4459,0.4717,0.4283,0.453,449688.62896252,201658.515474943213
1643241600,2022-01-27 00:00:00,CTSI/USDT,0.4498,0.4664,0.4274,0.4468,424586.66482379,188248.702910766035
1643155200,2022-01-26 00:00:00,CTSI/USDT,0.4381,0.5084,0.4278,0.451,1574264.62886907,745024.364852280871
1643068800,2022-01-25 00:00:00,CTSI/USDT,0.424,0.4427,0.4085,0.4378,653107.61753776,278436.445005750315
1642982400,2022-01-24 00:00:00,CTSI/USDT,0.4549,0.4549,0.3788,0.4263,1146603.50984553,473890.471562671554
1642896000,2022-01-23 00:00:00,CTSI/USDT,0.4375,0.4752,0.43,0.455,1410156.69115266,635033.338961434841
1642809600,2022-01-22 00:00:00,CTSI/USDT,0.4794,0.489,0.3983,0.4362,2380774.61237511,1050694.316801865705
1642723200,2022-01-21 00:00:00,CTSI/USDT,0.5596,0.5691,0.4716,0.4812,1452369.1167021,765637.686424738442
1642636800,2022-01-20 00:00:00,CTSI/USDT,0.5793,0.6209,0.5578,0.5613,1597933.0099281,957897.970680672685
1642550400,2022-01-19 00:00:00,CTSI/USDT,0.6083,0.6197,0.5671,0.5782,1326697.65305532,793414.888104016697
1642464000,2022-01-18 00:00:00,CTSI/USDT,0.6209,0.6236,0.5804,0.609,707700.30431323,424878.113897970098
1642377600,2022-01-17 00:00:00,CTSI/USDT,0.662,0.664,0.6072,0.6189,611650.67396634,385904.355381580437
1642291200,2022-01-16 00:00:00,CTSI/USDT,0.6772,0.6895,0.64,0.6615,1424624.05113849,946492.404255719168
1642204800,2022-01-15 00:00:00,CTSI/USDT,0.713,0.7291,0.6702,0.6773,1567455.79666073,1092797.585054936114
1642118400,2022-01-14 00:00:00,CTSI/USDT,0.7056,0.7317,0.6754,0.7148,1153808.57389608,816288.500145440471
1642032000,2022-01-13 00:00:00,CTSI/USDT,0.6859,0.7775,0.6805,0.7025,6143757.15459746,4479690.594124112825
1641945600,2022-01-12 00:00:00,CTSI/USDT,0.5798,0.6899,0.576,0.6849,2098332.40601555,1326314.818614405314
1641859200,2022-01-11 00:00:00,CTSI/USDT,0.5502,0.5862,0.546,0.5786,617011.0654556,349481.795795066787
1641772800,2022-01-10 00:00:00,CTSI/USDT,0.5865,0.5961,0.5224,0.55,883072.20291183,492867.310849544528
1641686400,2022-01-09 00:00:00,CTSI/USDT,0.5759,0.6029,0.5699,0.5864,636068.81931549,372772.450646009666
1641600000,2022-01-08 00:00:00,CTSI/USDT,0.6021,0.6262,0.5543,0.5759,852871.87879703,492174.488757170125
1641513600,2022-01-07 00:00:00,CTSI/USDT,0.65,0.65,0.589,0.6013,768839.78199212,471970.422652238845
1641427200,2022-01-06 00:00:00,CTSI/USDT,0.6439,0.6592,0.614,0.65,636500.48035569,404829.23289829243
1641340800,2022-01-05 00:00:00,CTSI/USDT,0.7143,0.7555,0.6089,0.6432,2386151.23418114,1696803.349270048735
1641254400,2022-01-04 00:00:00,CTSI/USDT,0.6952,0.7388,0.6723,0.7125,972399.49278885,691839.481891873342
1641168000,2022-01-03 00:00:00,CTSI/USDT,0.7145,0.7145,0.6812,0.6937,813623.02741113,570709.294556372745
1641081600,2022-01-02 00:00:00,CTSI/USDT,0.7153,0.7218,0.7004,0.7143,248338.50219973,176591.982782343322
1640995200,2022-01-01 00:00:00,CTSI/USDT,0.6875,0.7186,0.6863,0.7125,428860.18445456,300701.985507256832
1640908800,2021-12-31 00:00:00,CTSI/USDT,0.6962,0.7264,0.6715,0.6866,644347.14286869,451699.365881508464
1640822400,2021-12-30 00:00:00,CTSI/USDT,0.6825,0.7266,0.6632,0.6965,783121.52837317,543392.850881210165
1640736000,2021-12-29 00:00:00,CTSI/USDT,0.7117,0.7236,0.6737,0.6799,653641.27601683,459761.578131685894
1640649600,2021-12-28 00:00:00,CTSI/USDT,0.8108,0.8108,0.7057,0.711,1407308.08872313,1072893.587262382957
