https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume CUSDTHALF,Volume USD
1651795200000.0,2022-05-06 00:00:00,CUSDTHALF/USD,5142.25,5142.25,5142.25,5142.25,0.0,0.0
1651708800000.0,2022-05-05 00:00:00,CUSDTHALF/USD,5142.25,5142.25,5142.25,5142.25,0.0,0.0
1651622400000.0,2022-05-04 00:00:00,CUSDTHALF/USD,5142.25,5142.25,5142.25,5142.25,0.0,0.0
1651536000000.0,2022-05-03 00:00:00,CUSDTHALF/USD,5142.25,5142.25,5142.25,5142.25,0.0,0.0
1651449600000.0,2022-05-02 00:00:00,CUSDTHALF/USD,5142.25,5142.25,5142.25,5142.25,0.0,0.0
1651363200000.0,2022-05-01 00:00:00,CUSDTHALF/USD,5142.25,5142.25,5142.25,5142.25,0.0,0.0
1651276800000.0,2022-04-30 00:00:00,CUSDTHALF/USD,5142.25,5142.25,5140.5,5142.25,0.0,0.0
1651190400000.0,2022-04-29 00:00:00,CUSDTHALF/USD,5142.25,5142.25,5142.25,5142.25,0.0,0.0
1651104000000.0,2022-04-28 00:00:00,CUSDTHALF/USD,5142.25,5142.25,5142.25,5142.25,0.0,0.0
1651017600000.0,2022-04-27 00:00:00,CUSDTHALF/USD,5142.25,5142.25,5139.25,5142.25,0.0,0.0
1650931200000.0,2022-04-26 00:00:00,CUSDTHALF/USD,5141.0,5142.25,5127.25,5142.25,0.0,0.0
1650844800000.0,2022-04-25 00:00:00,CUSDTHALF/USD,5135.25,5142.25,5118.5,5141.0,0.0,0.0
1650758400000.0,2022-04-24 00:00:00,CUSDTHALF/USD,5142.25,5142.25,5122.5,5135.25,0.0,0.0
1650672000000.0,2022-04-23 00:00:00,CUSDTHALF/USD,5142.25,5142.25,5129.25,5142.25,0.0,0.0
1650585600000.0,2022-04-22 00:00:00,CUSDTHALF/USD,5142.25,5142.25,5133.0,5142.25,0.0,0.0
1650499200000.0,2022-04-21 00:00:00,CUSDTHALF/USD,5142.25,5142.25,5137.25,5142.25,0.0,0.0
1650412800000.0,2022-04-20 00:00:00,CUSDTHALF/USD,5142.25,5142.25,5142.25,5142.25,0.0,0.0
1650326400000.0,2022-04-19 00:00:00,CUSDTHALF/USD,5142.25,5142.25,5142.25,5142.25,0.0,0.0
1650240000000.0,2022-04-18 00:00:00,CUSDTHALF/USD,5142.25,5142.25,5142.25,5142.25,0.0,0.0
1650153600000.0,2022-04-17 00:00:00,CUSDTHALF/USD,5142.25,5142.25,5135.25,5142.25,0.0,0.0
1650067200000.0,2022-04-16 00:00:00,CUSDTHALF/USD,5142.25,5142.25,5129.5,5142.25,0.0,0.0
1649980800000.0,2022-04-15 00:00:00,CUSDTHALF/USD,5142.25,5142.25,5129.0,5142.25,0.0,0.0
1649894400000.0,2022-04-14 00:00:00,CUSDTHALF/USD,5142.25,5142.25,5128.5,5142.25,0.0,0.0
1649808000000.0,2022-04-13 00:00:00,CUSDTHALF/USD,5051.75,5142.25,5020.5,5142.25,1e-05,0.0514225
1649721600000.0,2022-04-12 00:00:00,CUSDTHALF/USD,5051.5,5065.5,5020.5,5051.75,0.0,0.0
1649635200000.0,2022-04-11 00:00:00,CUSDTHALF/USD,5053.5,5065.5,5020.5,5051.5,0.0,0.0
1649548800000.0,2022-04-10 00:00:00,CUSDTHALF/USD,5056.0,5068.25,5020.5,5053.5,0.0,0.0
1649462400000.0,2022-04-09 00:00:00,CUSDTHALF/USD,5052.0,5069.25,5020.5,5056.0,0.0,0.0
1649376000000.0,2022-04-08 00:00:00,CUSDTHALF/USD,5044.75,5066.25,5020.5,5052.0,0.0,0.0
1649289600000.0,2022-04-07 00:00:00,CUSDTHALF/USD,5037.75,5057.75,5020.5,5044.75,0.0,0.0
1649203200000.0,2022-04-06 00:00:00,CUSDTHALF/USD,5030.5,5050.75,5020.5,5050.75,0.0,0.0
1649116800000.0,2022-04-05 00:00:00,CUSDTHALF/USD,5020.5,5043.25,5020.5,5030.5,0.0,0.0
1649030400000.0,2022-04-04 00:00:00,CUSDTHALF/USD,5018.5,5110.25,5015.5,5020.5,0.015739438302957875,79.01985
1648944000000.0,2022-04-03 00:00:00,CUSDTHALF/USD,5015.5,5026.5,5015.5,5018.5,0.0,0.0
1648857600000.0,2022-04-02 00:00:00,CUSDTHALF/USD,5015.5,5022.0,5015.5,5015.5,0.0,0.0
1648771200000.0,2022-04-01 00:00:00,CUSDTHALF/USD,5015.5,5030.25,5015.5,5015.5,0.0,0.0
1648684800000.0,2022-03-31 00:00:00,CUSDTHALF/USD,5015.5,5030.0,5015.5,5015.5,0.0,0.0
1648598400000.0,2022-03-30 00:00:00,CUSDTHALF/USD,5015.5,5023.5,5015.5,5015.5,0.0,0.0
1648512000000.0,2022-03-29 00:00:00,CUSDTHALF/USD,5019.0,5028.5,5015.5,5015.5,0.0049,24.57595
1648425600000.0,2022-03-28 00:00:00,CUSDTHALF/USD,5019.0,5032.25,5019.0,5019.0,0.0,0.0
1648339200000.0,2022-03-27 00:00:00,CUSDTHALF/USD,5020.0,5032.75,5019.0,5019.0,0.00376,18.87144
1648252800000.0,2022-03-26 00:00:00,CUSDTHALF/USD,5077.25,5120.75,5020.0,5020.0,0.00594,29.8188
1648166400000.0,2022-03-25 00:00:00,CUSDTHALF/USD,5100.0,5120.75,5056.25,5077.25,0.0,0.0
1648080000000.0,2022-03-24 00:00:00,CUSDTHALF/USD,5102.25,5120.75,5087.5,5100.0,0.0,0.0
1647993600000.0,2022-03-23 00:00:00,CUSDTHALF/USD,5106.25,5120.75,5089.5,5102.25,0.0,0.0
1647907200000.0,2022-03-22 00:00:00,CUSDTHALF/USD,5109.75,5120.75,5093.25,5106.25,0.0,0.0
1647820800000.0,2022-03-21 00:00:00,CUSDTHALF/USD,5113.25,5120.75,5096.75,5109.75,0.0,0.0
1647734400000.0,2022-03-20 00:00:00,CUSDTHALF/USD,5115.0,5120.75,5100.0,5113.25,0.0,0.0
1647648000000.0,2022-03-19 00:00:00,CUSDTHALF/USD,5116.0,5120.75,5100.0,5115.0,0.0,0.0
1647561600000.0,2022-03-18 00:00:00,CUSDTHALF/USD,5110.25,5120.75,5096.0,5116.0,0.0,0.0
1647475200000.0,2022-03-17 00:00:00,CUSDTHALF/USD,5113.5,5120.75,5096.5,5110.25,0.0,0.0
1647388800000.0,2022-03-16 00:00:00,CUSDTHALF/USD,5021.0,5120.75,5021.0,5113.5,0.029256988853036084,149.6056125
1647302400000.0,2022-03-15 00:00:00,CUSDTHALF/USD,5021.0,5034.75,5021.0,5021.0,0.0,0.0
1647216000000.0,2022-03-14 00:00:00,CUSDTHALF/USD,5021.0,5033.0,5021.0,5021.0,0.0,0.0
1647129600000.0,2022-03-13 00:00:00,CUSDTHALF/USD,5021.25,5033.25,5021.0,5021.0,0.0,0.0
1647043200000.0,2022-03-12 00:00:00,CUSDTHALF/USD,5025.0,5039.0,5021.0,5021.25,0.0,0.0
1646956800000.0,2022-03-11 00:00:00,CUSDTHALF/USD,5022.5,5038.75,5021.0,5025.0,0.0,0.0
1646870400000.0,2022-03-10 00:00:00,CUSDTHALF/USD,5021.0,5036.5,5021.0,5022.5,0.0,0.0
1646784000000.0,2022-03-09 00:00:00,CUSDTHALF/USD,5021.0,5032.75,5021.0,5021.0,0.0,0.0
1646697600000.0,2022-03-08 00:00:00,CUSDTHALF/USD,5021.0,5033.75,5021.0,5021.0,0.0,0.0
1646611200000.0,2022-03-07 00:00:00,CUSDTHALF/USD,5024.75,5035.5,5021.0,5021.0,0.0,0.0
1646524800000.0,2022-03-06 00:00:00,CUSDTHALF/USD,5024.0,5037.25,5021.0,5024.75,0.0,0.0
1646438400000.0,2022-03-05 00:00:00,CUSDTHALF/USD,5025.75,5039.0,5021.0,5024.0,0.0,0.0
1646352000000.0,2022-03-04 00:00:00,CUSDTHALF/USD,5032.75,5042.0,5021.0,5025.75,0.0,0.0
1646265600000.0,2022-03-03 00:00:00,CUSDTHALF/USD,5028.5,5043.75,5021.0,5032.75,0.0,0.0
1646179200000.0,2022-03-02 00:00:00,CUSDTHALF/USD,5027.75,5044.5,5021.0,5028.5,0.0,0.0
1646092800000.0,2022-03-01 00:00:00,CUSDTHALF/USD,5021.0,5042.25,5021.0,5027.75,0.0,0.0
1646006400000.0,2022-02-28 00:00:00,CUSDTHALF/USD,5023.25,5037.25,5021.0,5021.0,0.0,0.0
1645920000000.0,2022-02-27 00:00:00,CUSDTHALF/USD,5023.0,5037.5,5021.0,5023.25,0.0,0.0
1645833600000.0,2022-02-26 00:00:00,CUSDTHALF/USD,5021.75,5037.5,5021.0,5023.0,0.0,0.0
1645747200000.0,2022-02-25 00:00:00,CUSDTHALF/USD,5021.0,5037.5,5021.0,5036.5,0.0,0.0
1645660800000.0,2022-02-24 00:00:00,CUSDTHALF/USD,5025.75,5039.0,5021.0,5021.0,0.0,0.0
1645574400000.0,2022-02-23 00:00:00,CUSDTHALF/USD,5021.75,5039.25,5021.0,5025.75,0.0,0.0
1645488000000.0,2022-02-22 00:00:00,CUSDTHALF/USD,5021.5,5035.75,5021.0,5021.75,0.0,0.0
1645401600000.0,2022-02-21 00:00:00,CUSDTHALF/USD,5037.5,5047.0,5021.0,5021.5,0.0,0.0
1645315200000.0,2022-02-20 00:00:00,CUSDTHALF/USD,5027.75,5046.75,5021.0,5037.5,0.0,0.0
1645228800000.0,2022-02-19 00:00:00,CUSDTHALF/USD,5028.0,5035.5,5021.0,5027.75,0.0,0.0
1645142400000.0,2022-02-18 00:00:00,CUSDTHALF/USD,5024.25,5037.25,5021.0,5028.0,0.0,0.0
1645056000000.0,2022-02-17 00:00:00,CUSDTHALF/USD,5025.0,5039.25,5021.0,5024.25,0.0,0.0
1644969600000.0,2022-02-16 00:00:00,CUSDTHALF/USD,5021.25,5037.75,5021.0,5025.0,0.0,0.0
1644883200000.0,2022-02-15 00:00:00,CUSDTHALF/USD,5033.5,5094.5,5021.0,5021.25,0.03952523973114264,198.46611
1644796800000.0,2022-02-14 00:00:00,CUSDTHALF/USD,5024.25,5033.75,5024.25,5033.5,0.0,0.0
1644710400000.0,2022-02-13 00:00:00,CUSDTHALF/USD,5034.0,5034.25,5024.25,5032.0,0.0,0.0
1644624000000.0,2022-02-12 00:00:00,CUSDTHALF/USD,5029.75,5092.75,5024.25,5034.0,0.00986779300754867,49.67447
1644537600000.0,2022-02-11 00:00:00,CUSDTHALF/USD,5029.75,5035.5,5029.75,5029.75,0.0,0.0
1644451200000.0,2022-02-10 00:00:00,CUSDTHALF/USD,5036.0,5036.0,5029.75,5034.0,0.0001998311481922924,1.00595
1644364800000.0,2022-02-09 00:00:00,CUSDTHALF/USD,5099.5,5099.5,5036.0,5036.0,0.00356,17.92816
1644278400000.0,2022-02-08 00:00:00,CUSDTHALF/USD,5106.25,5106.25,5096.5,5099.5,0.00356,18.15422
1644192000000.0,2022-02-07 00:00:00,CUSDTHALF/USD,5081.25,5106.25,5081.25,5106.25,0.005119883476132191,26.143405
1644105600000.0,2022-02-06 00:00:00,CUSDTHALF/USD,5081.25,5081.25,5081.25,5081.25,0.0,0.0
1644019200000.0,2022-02-05 00:00:00,CUSDTHALF/USD,5081.25,5081.25,5081.25,5081.25,0.0,0.0
1643932800000.0,2022-02-04 00:00:00,CUSDTHALF/USD,5081.25,5081.25,5081.25,5081.25,0.0,0.0
1643846400000.0,2022-02-03 00:00:00,CUSDTHALF/USD,5081.25,5081.25,5081.25,5081.25,0.0,0.0
1643760000000.0,2022-02-02 00:00:00,CUSDTHALF/USD,5081.25,5081.25,5081.25,5081.25,0.0,0.0
1643673600000.0,2022-02-01 00:00:00,CUSDTHALF/USD,5081.25,5081.25,5081.25,5081.25,0.0,0.0
1643587200000.0,2022-01-31 00:00:00,CUSDTHALF/USD,5081.25,5081.25,5081.25,5081.25,0.0,0.0
1643500800000.0,2022-01-30 00:00:00,CUSDTHALF/USD,5081.25,5081.25,5081.25,5081.25,0.0,0.0
1643414400000.0,2022-01-29 00:00:00,CUSDTHALF/USD,5081.25,5081.25,5081.25,5081.25,0.0,0.0
1643328000000.0,2022-01-28 00:00:00,CUSDTHALF/USD,5081.25,5081.25,5081.25,5081.25,0.0,0.0
1643241600000.0,2022-01-27 00:00:00,CUSDTHALF/USD,5081.25,5081.25,5081.25,5081.25,0.0,0.0
1643155200000.0,2022-01-26 00:00:00,CUSDTHALF/USD,5081.25,5099.25,5081.25,5081.25,0.0,0.0
1643068800000.0,2022-01-25 00:00:00,CUSDTHALF/USD,5081.25,5081.25,5081.25,5081.25,0.0,0.0
1642982400000.0,2022-01-24 00:00:00,CUSDTHALF/USD,5081.25,5090.25,5081.25,5081.25,0.0,0.0
1642896000000.0,2022-01-23 00:00:00,CUSDTHALF/USD,5081.25,5081.25,5081.25,5081.25,0.0,0.0
1642809600000.0,2022-01-22 00:00:00,CUSDTHALF/USD,5081.25,5093.0,5081.25,5081.25,0.0,0.0
1642723200000.0,2022-01-21 00:00:00,CUSDTHALF/USD,5081.25,5081.25,5081.25,5081.25,0.0,0.0
1642636800000.0,2022-01-20 00:00:00,CUSDTHALF/USD,5081.25,5081.25,5081.25,5081.25,0.0,0.0
1642550400000.0,2022-01-19 00:00:00,CUSDTHALF/USD,5081.25,5081.25,5081.25,5081.25,0.0,0.0
1642464000000.0,2022-01-18 00:00:00,CUSDTHALF/USD,5081.25,5081.25,5081.25,5081.25,0.0,0.0
1642377600000.0,2022-01-17 00:00:00,CUSDTHALF/USD,5150.5,5150.5,5081.25,5081.25,0.00971,49.3389375
1642291200000.0,2022-01-16 00:00:00,CUSDTHALF/USD,5150.5,5150.5,5143.0,5150.5,0.0,0.0
1642204800000.0,2022-01-15 00:00:00,CUSDTHALF/USD,5147.0,5150.5,5145.5,5150.5,0.0,0.0
1642118400000.0,2022-01-14 00:00:00,CUSDTHALF/USD,5150.5,5150.5,5144.25,5147.0,0.0,0.0
1642032000000.0,2022-01-13 00:00:00,CUSDTHALF/USD,5150.5,5150.5,5147.75,5150.5,0.0,0.0
1641945600000.0,2022-01-12 00:00:00,CUSDTHALF/USD,5092.5,5150.5,5083.0,5150.5,0.00971,50.011355
1641859200000.0,2022-01-11 00:00:00,CUSDTHALF/USD,5097.0,5113.5,5083.0,5092.5,0.0,0.0
1641772800000.0,2022-01-10 00:00:00,CUSDTHALF/USD,5092.25,5122.75,5083.0,5097.0,0.0,0.0
1641686400000.0,2022-01-09 00:00:00,CUSDTHALF/USD,5083.25,5154.75,5083.0,5092.25,0.0,0.0
1641600000000.0,2022-01-08 00:00:00,CUSDTHALF/USD,5092.75,5092.75,5083.0,5083.25,0.0,0.0
1641513600000.0,2022-01-07 00:00:00,CUSDTHALF/USD,5084.75,5114.25,5083.0,5092.75,0.0,0.0
1641427200000.0,2022-01-06 00:00:00,CUSDTHALF/USD,5083.0,5093.5,5083.0,5084.75,0.0,0.0
1641340800000.0,2022-01-05 00:00:00,CUSDTHALF/USD,5163.5,5165.0,5083.0,5083.0,0.029048127090301006,147.65163
1641254400000.0,2022-01-04 00:00:00,CUSDTHALF/USD,5164.25,5165.0,5155.0,5156.25,0.0,0.0
1641168000000.0,2022-01-03 00:00:00,CUSDTHALF/USD,5157.75,5165.0,5155.75,5161.25,0.0,0.0
1641081600000.0,2022-01-02 00:00:00,CUSDTHALF/USD,5155.25,5165.0,5154.5,5157.75,0.0,0.0
1640995200000.0,2022-01-01 00:00:00,CUSDTHALF/USD,5161.5,5165.0,5141.5,5155.25,0.0,0.0
1640908800000.0,2021-12-31 00:00:00,CUSDTHALF/USD,5165.0,5165.0,5152.25,5161.5,0.0,0.0
1640822400000.0,2021-12-30 00:00:00,CUSDTHALF/USD,5165.0,5165.0,5153.5,5165.0,0.0,0.0
1640736000000.0,2021-12-29 00:00:00,CUSDTHALF/USD,5164.25,5165.0,5154.75,5165.0,0.0,0.0
1640649600000.0,2021-12-28 00:00:00,CUSDTHALF/USD,5161.0,5165.0,5156.25,5164.25,0.0,0.0
1640563200000.0,2021-12-27 00:00:00,CUSDTHALF/USD,5166.75,5180.0,5160.75,5161.0,0.029061812633210615,149.988015
1640476800000.0,2021-12-26 00:00:00,CUSDTHALF/USD,5178.5,5181.25,5166.0,5166.75,0.0,0.0
1640390400000.0,2021-12-25 00:00:00,CUSDTHALF/USD,5173.25,5181.25,5170.0,5178.5,0.0,0.0
1640304000000.0,2021-12-24 00:00:00,CUSDTHALF/USD,5181.25,5181.25,5172.25,5173.25,0.0,0.0
1640217600000.0,2021-12-23 00:00:00,CUSDTHALF/USD,5177.25,5181.25,5172.75,5181.25,0.0,0.0
