https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume XCAD,Volume USDT
1661230800,2022-08-23 05:00:00,XCAD/USDT,1.7822,1.7823,1.6953,1.7306,39626.00222127,68190.038190312524
1661227200,2022-08-23 04:00:00,XCAD/USDT,1.7837,1.7871,1.7804,1.7823,398.82840037,711.397294251227
1661223600,2022-08-23 03:00:00,XCAD/USDT,1.8017,1.8018,1.7711,1.7834,2827.6205,5043.77891184
1661220000,2022-08-23 02:00:00,XCAD/USDT,1.7961,1.8047,1.7917,1.8037,1892.2051,3402.31096726
1661216400,2022-08-23 01:00:00,XCAD/USDT,1.7902,1.799,1.79,1.7958,3970.29252757,7137.169008639082
1661212800,2022-08-23 00:00:00,XCAD/USDT,1.7835,1.7948,1.7821,1.7899,1209.9663679,2164.44974218248
1661209200,2022-08-22 23:00:00,XCAD/USDT,1.7531,1.7844,1.7531,1.7808,1351.19581706,2391.174023077678
1661205600,2022-08-22 22:00:00,XCAD/USDT,1.7678,1.7721,1.7502,1.7533,755.30746149,1331.73633515446
1661202000,2022-08-22 21:00:00,XCAD/USDT,1.768,1.775,1.7575,1.7681,1667.11348196,2945.802231459
1661198400,2022-08-22 20:00:00,XCAD/USDT,1.7402,1.7789,1.7337,1.7673,3140.49645682,5520.473189387098
1661194800,2022-08-22 19:00:00,XCAD/USDT,1.7576,1.795,1.719,1.7399,32422.94600135,56811.950101173709
1661191200,2022-08-22 18:00:00,XCAD/USDT,1.7962,1.8064,1.7201,1.7536,28412.30408089,49971.068757803911
1661187600,2022-08-22 17:00:00,XCAD/USDT,1.7919,1.8091,1.7919,1.7959,5612.8490641,10094.212453520386
1661184000,2022-08-22 16:00:00,XCAD/USDT,1.7902,1.8004,1.7825,1.7922,1661.25605033,2976.627110305551
1661180400,2022-08-22 15:00:00,XCAD/USDT,1.8144,1.8147,1.7901,1.7907,6416.0319154,11558.909111552012
1661176800,2022-08-22 14:00:00,XCAD/USDT,1.8112,1.8194,1.811,1.8147,1006.08063123,1825.79628632112
1661173200,2022-08-22 13:00:00,XCAD/USDT,1.7984,1.8193,1.7957,1.8104,9962.39101319,17973.878444779246
1661169600,2022-08-22 12:00:00,XCAD/USDT,1.8015,1.8159,1.7979,1.7987,3326.59141513,6004.166899724709
1661166000,2022-08-22 11:00:00,XCAD/USDT,1.8,1.8087,1.7931,1.8017,3505.07316686,6311.112014119682
1661162400,2022-08-22 10:00:00,XCAD/USDT,1.7574,1.8222,1.7484,1.799,11790.6242734,20926.339624660072
1661158800,2022-08-22 09:00:00,XCAD/USDT,1.7829,1.8064,1.753,1.7577,15990.07069661,28381.216557609673
1661155200,2022-08-22 08:00:00,XCAD/USDT,1.8629,1.8637,1.7545,1.7831,21132.28615496,37733.864557269663
1661151600,2022-08-22 07:00:00,XCAD/USDT,1.866,1.8732,1.855,1.8634,3760.47841345,7002.915875364365
1661148000,2022-08-22 06:00:00,XCAD/USDT,1.8666,1.876,1.8532,1.8662,6682.62976267,12461.480513287155
1661144400,2022-08-22 05:00:00,XCAD/USDT,1.8531,1.88,1.8531,1.8668,5598.4160943,10491.902792765538
1661140800,2022-08-22 04:00:00,XCAD/USDT,1.848,1.8605,1.8319,1.853,2041.59209634,3769.627066003381
1661137200,2022-08-22 03:00:00,XCAD/USDT,1.8207,1.899,1.8197,1.8478,6682.16918243,12407.235721009168
1661133600,2022-08-22 02:00:00,XCAD/USDT,1.8236,1.825,1.8187,1.821,666.3935,1214.56936491
1661130000,2022-08-22 01:00:00,XCAD/USDT,1.8267,1.8292,1.8214,1.8241,610.81592945,1114.886231126315
1661126400,2022-08-22 00:00:00,XCAD/USDT,1.8319,1.8399,1.8268,1.8268,1637.99101016,3004.028299163384
1661122800,2022-08-21 23:00:00,XCAD/USDT,1.8412,1.8445,1.8291,1.8319,957.46938148,1759.67125202986
1661119200,2022-08-21 22:00:00,XCAD/USDT,1.8492,1.8492,1.8398,1.8408,8365.5212,15416.75784772
1661115600,2022-08-21 21:00:00,XCAD/USDT,1.8522,1.8716,1.8404,1.8497,13458.05845207,24955.616081325806
1661112000,2022-08-21 20:00:00,XCAD/USDT,1.849,1.855,1.8401,1.8517,3235.66005227,5979.845308193872
1661108400,2022-08-21 19:00:00,XCAD/USDT,1.83,1.8965,1.8157,1.8499,28168.96670176,52177.992466618729
1661104800,2022-08-21 18:00:00,XCAD/USDT,1.7576,1.86,1.7538,1.8376,31101.43982439,56523.09507214054
1661101200,2022-08-21 17:00:00,XCAD/USDT,1.756,1.79,1.7532,1.7578,8348.68903,14835.813187446237
1661097600,2022-08-21 16:00:00,XCAD/USDT,1.7468,1.778,1.7431,1.7554,3320.59704588,5834.49554889621
1661094000,2022-08-21 15:00:00,XCAD/USDT,1.7428,1.7567,1.74,1.7468,3923.11017253,6862.79308413705
1661090400,2022-08-21 14:00:00,XCAD/USDT,1.7145,1.7779,1.7011,1.7426,19887.0388824,34650.645077998787
1661086800,2022-08-21 13:00:00,XCAD/USDT,1.7074,1.7164,1.6891,1.7146,4146.15056054,7065.708299402808
1661083200,2022-08-21 12:00:00,XCAD/USDT,1.6916,1.7195,1.6916,1.7027,4297.70193042,7334.807768039201
1661079600,2022-08-21 11:00:00,XCAD/USDT,1.689,1.6932,1.6885,1.6913,688.90600551,1164.25817602918
1661076000,2022-08-21 10:00:00,XCAD/USDT,1.6965,1.7058,1.6874,1.6885,2477.6834,4204.91956367
1661072400,2022-08-21 09:00:00,XCAD/USDT,1.6811,1.7007,1.6774,1.6985,2458.74472284,4151.923334421583
1661068800,2022-08-21 08:00:00,XCAD/USDT,1.6778,1.6902,1.6765,1.6817,806.70148969,1358.840027575069
1661065200,2022-08-21 07:00:00,XCAD/USDT,1.6804,1.6806,1.6694,1.6777,1233.00680385,2063.61425773336
1661061600,2022-08-21 06:00:00,XCAD/USDT,1.695,1.6975,1.6802,1.6802,430.56837013,728.063717445675
1661058000,2022-08-21 05:00:00,XCAD/USDT,1.6722,1.6959,1.6722,1.6947,4082.86211251,6890.968456268401
1661054400,2022-08-21 04:00:00,XCAD/USDT,1.6721,1.6792,1.6687,1.6723,1542.161,2584.65779822
1661050800,2022-08-21 03:00:00,XCAD/USDT,1.6717,1.6755,1.6697,1.6723,299.24810706,500.239880154183
1661047200,2022-08-21 02:00:00,XCAD/USDT,1.612,1.6938,1.612,1.6726,21260.9839,35548.10026696
1661043600,2022-08-21 01:00:00,XCAD/USDT,1.622,1.622,1.6078,1.6117,819.7774,1321.00400748
1661040000,2022-08-21 00:00:00,XCAD/USDT,1.612,1.6999,1.612,1.6223,20788.449712,34226.0766652448
1661036400,2022-08-20 23:00:00,XCAD/USDT,1.5811,1.6125,1.5811,1.6122,1874.68555287,2999.527745602
1661032800,2022-08-20 22:00:00,XCAD/USDT,1.588,1.6002,1.5813,1.5814,4199.22186232,6693.040588552772
1661029200,2022-08-20 21:00:00,XCAD/USDT,1.6003,1.6024,1.5844,1.5882,8365.3972,13327.46715209
1661025600,2022-08-20 20:00:00,XCAD/USDT,1.606,1.61,1.6,1.6022,2067.02985376,3311.734166306879
1661022000,2022-08-20 19:00:00,XCAD/USDT,1.6123,1.6212,1.605,1.6056,5277.7528,8524.21428576
1661018400,2022-08-20 18:00:00,XCAD/USDT,1.6261,1.6267,1.6111,1.6162,749.8671,1214.45483959
1661014800,2022-08-20 17:00:00,XCAD/USDT,1.6445,1.6466,1.6253,1.6264,3143.51658163,5140.428756563439
1661011200,2022-08-20 16:00:00,XCAD/USDT,1.6525,1.6537,1.6444,1.6444,1569.72006269,2587.492074377082
1661007600,2022-08-20 15:00:00,XCAD/USDT,1.6395,1.6639,1.6383,1.6528,6679.2998,11029.68328534
1661004000,2022-08-20 14:00:00,XCAD/USDT,1.6339,1.6457,1.6308,1.6397,5379.3392352,8825.09318477485
1661000400,2022-08-20 13:00:00,XCAD/USDT,1.6311,1.6353,1.6311,1.6319,634.35670393,1035.630187516729
1660996800,2022-08-20 12:00:00,XCAD/USDT,1.6234,1.6394,1.6233,1.6308,1817.6350651,2965.016800607244
1660993200,2022-08-20 11:00:00,XCAD/USDT,1.6239,1.6269,1.6224,1.6237,731.40071476,1188.165726993544
1660989600,2022-08-20 10:00:00,XCAD/USDT,1.6161,1.6243,1.6157,1.6237,1864.88043289,3023.607212697979
1660986000,2022-08-20 09:00:00,XCAD/USDT,1.6103,1.6197,1.61,1.6163,1729.5693,2792.25629841
1660982400,2022-08-20 08:00:00,XCAD/USDT,1.6141,1.6155,1.61,1.6104,690.9291,1113.18425483
1660978800,2022-08-20 07:00:00,XCAD/USDT,1.6163,1.6203,1.609,1.6144,5070.80197939,8188.21834734669
1660975200,2022-08-20 06:00:00,XCAD/USDT,1.608,1.6209,1.6021,1.6123,2239.08271547,3610.276982040512
1660971600,2022-08-20 05:00:00,XCAD/USDT,1.6148,1.6181,1.6002,1.6077,4534.9583,7314.22815945
1660968000,2022-08-20 04:00:00,XCAD/USDT,1.6152,1.6211,1.6123,1.6146,571.46096205,923.708209512025
1660964400,2022-08-20 03:00:00,XCAD/USDT,1.6133,1.6176,1.6,1.6128,3783.14081631,6078.719105553056
1660960800,2022-08-20 02:00:00,XCAD/USDT,1.609,1.6136,1.603,1.6136,1724.1353,2776.22736605
1660957200,2022-08-20 01:00:00,XCAD/USDT,1.6194,1.6209,1.604,1.6077,1202.4588,1939.375038
1660953600,2022-08-20 00:00:00,XCAD/USDT,1.6263,1.6263,1.6061,1.6191,1978.92078838,3203.582238117712
1660950000,2022-08-19 23:00:00,XCAD/USDT,1.6305,1.6305,1.623,1.6265,1083.5104,1759.97462482
1660946400,2022-08-19 22:00:00,XCAD/USDT,1.633,1.635,1.623,1.6303,2036.8726,3320.28597908
1660942800,2022-08-19 21:00:00,XCAD/USDT,1.6354,1.6382,1.63,1.6347,3303.52566047,5393.803828065334
1660939200,2022-08-19 20:00:00,XCAD/USDT,1.6452,1.6456,1.6284,1.6344,8812.5586,14407.46404613
1660935600,2022-08-19 19:00:00,XCAD/USDT,1.6683,1.6688,1.631,1.6513,24863.317,41007.32484006
1660932000,2022-08-19 18:00:00,XCAD/USDT,1.7005,1.706,1.6682,1.6682,4894.50145962,8257.01983350248
1660928400,2022-08-19 17:00:00,XCAD/USDT,1.6733,1.7008,1.6733,1.7008,3364.93766804,5684.329045098824
1660924800,2022-08-19 16:00:00,XCAD/USDT,1.6663,1.676,1.661,1.6706,5790.56056842,9667.996534241417
1660921200,2022-08-19 15:00:00,XCAD/USDT,1.678,1.6874,1.6621,1.6723,4687.80588108,7839.299953487104
1660917600,2022-08-19 14:00:00,XCAD/USDT,1.6874,1.6877,1.6722,1.6781,892.83671079,1499.469453447807
1660914000,2022-08-19 13:00:00,XCAD/USDT,1.6848,1.6888,1.6801,1.6875,313.1702,527.50187315
1660910400,2022-08-19 12:00:00,XCAD/USDT,1.6793,1.6898,1.6611,1.6851,5900.77080681,9890.662073575088
1660906800,2022-08-19 11:00:00,XCAD/USDT,1.7046,1.7046,1.67,1.6793,6712.70027481,11292.214622130817
1660903200,2022-08-19 10:00:00,XCAD/USDT,1.7017,1.7135,1.7,1.7,5519.84457488,9395.782522482912
1660899600,2022-08-19 09:00:00,XCAD/USDT,1.6928,1.7043,1.6909,1.7017,2388.65486015,4057.30022762936
1660896000,2022-08-19 08:00:00,XCAD/USDT,1.6749,1.6979,1.67,1.6979,4963.64984116,8359.856318671521
1660892400,2022-08-19 07:00:00,XCAD/USDT,1.6919,1.6955,1.67,1.6752,5000.7455,8405.85847394
1660888800,2022-08-19 06:00:00,XCAD/USDT,1.7362,1.7543,1.6863,1.6923,11082.0919,19010.23180612
1660885200,2022-08-19 05:00:00,XCAD/USDT,1.7629,1.763,1.7281,1.7407,13248.75259067,23148.845999604053
1660881600,2022-08-19 04:00:00,XCAD/USDT,1.7623,1.7694,1.76,1.7625,1565.2365579,2760.468407740895
1660878000,2022-08-19 03:00:00,XCAD/USDT,1.7776,1.7799,1.7601,1.7626,3209.2759,5673.52745953
1660874400,2022-08-19 02:00:00,XCAD/USDT,1.7762,1.7816,1.7665,1.7796,1254.08327267,2226.808234224935
1660870800,2022-08-19 01:00:00,XCAD/USDT,1.8246,1.8262,1.76,1.7763,23312.82004012,41894.266824379098
1660867200,2022-08-19 00:00:00,XCAD/USDT,1.8278,1.8317,1.821,1.8243,1172.53535922,2140.437344859692
1660863600,2022-08-18 23:00:00,XCAD/USDT,1.851,1.8562,1.821,1.8281,5922.03389417,10875.158827362602
1660860000,2022-08-18 22:00:00,XCAD/USDT,1.8515,1.8532,1.85,1.8507,340.8404,630.94057749
1660856400,2022-08-18 21:00:00,XCAD/USDT,1.8524,1.8567,1.85,1.8514,818.362,1514.77211879
1660852800,2022-08-18 20:00:00,XCAD/USDT,1.8518,1.8552,1.85,1.8525,957.4127,1772.06320182
1660849200,2022-08-18 19:00:00,XCAD/USDT,1.8525,1.8565,1.85,1.852,360.07224877,666.600242254457
1660845600,2022-08-18 18:00:00,XCAD/USDT,1.8572,1.8601,1.8428,1.8509,4944.97527107,9153.428542140387
1660842000,2022-08-18 17:00:00,XCAD/USDT,1.8641,1.8686,1.8606,1.8606,409.97961023,764.400327525778
1660838400,2022-08-18 16:00:00,XCAD/USDT,1.8554,1.8751,1.8554,1.864,3468.31759715,6473.907341656452
1660834800,2022-08-18 15:00:00,XCAD/USDT,1.8428,1.8559,1.8428,1.8553,1318.63653026,2442.521841360814
1660831200,2022-08-18 14:00:00,XCAD/USDT,1.8499,1.8571,1.831,1.8435,7362.34910186,13545.937077976092
1660827600,2022-08-18 13:00:00,XCAD/USDT,1.8634,1.9108,1.8352,1.8516,31849.16581059,59922.646685562908
1660824000,2022-08-18 12:00:00,XCAD/USDT,1.8366,1.9,1.835,1.8609,10282.37824782,19179.33921865295
1660820400,2022-08-18 11:00:00,XCAD/USDT,1.8414,1.845,1.832,1.8363,778.64893821,1429.13969189745
1660816800,2022-08-18 10:00:00,XCAD/USDT,1.8482,1.8488,1.8366,1.8409,1226.37173821,2261.41840281745
1660813200,2022-08-18 09:00:00,XCAD/USDT,1.8435,1.8496,1.8347,1.8485,3305.00922265,6092.232655665105
1660809600,2022-08-18 08:00:00,XCAD/USDT,1.8378,1.8455,1.8343,1.8432,1908.80554102,3517.57478874663
1660806000,2022-08-18 07:00:00,XCAD/USDT,1.8346,1.8407,1.8343,1.8381,2479.63182183,4557.539090571337
1660802400,2022-08-18 06:00:00,XCAD/USDT,1.832,1.8372,1.8312,1.8345,1257.1999516,2307.80666972952
1660798800,2022-08-18 05:00:00,XCAD/USDT,1.8296,1.833,1.8263,1.8322,373.77726621,684.41266201293
1660795200,2022-08-18 04:00:00,XCAD/USDT,1.8334,1.8334,1.8127,1.8294,5522.8587,10070.21849008
1660791600,2022-08-18 03:00:00,XCAD/USDT,1.8117,1.8361,1.8056,1.8333,3545.30392038,6468.22659069355
1660788000,2022-08-18 02:00:00,XCAD/USDT,1.8085,1.8138,1.8082,1.8119,207.2081,375.41540816
1660784400,2022-08-18 01:00:00,XCAD/USDT,1.8167,1.8199,1.8033,1.8082,4470.1027431,8103.02397875149
1660780800,2022-08-18 00:00:00,XCAD/USDT,1.8287,1.8318,1.8051,1.8164,3449.2327,6276.53226805
1660777200,2022-08-17 23:00:00,XCAD/USDT,1.8438,1.8482,1.8205,1.8305,1433.3482,2632.3873553
1660773600,2022-08-17 22:00:00,XCAD/USDT,1.85,1.8509,1.8443,1.8466,311.8675,576.22527054
1660770000,2022-08-17 21:00:00,XCAD/USDT,1.853,1.8545,1.8465,1.8498,595.27700158,1101.294994201843
1660766400,2022-08-17 20:00:00,XCAD/USDT,1.8584,1.8638,1.8301,1.8527,5244.72743501,9684.160017555039
1660762800,2022-08-17 19:00:00,XCAD/USDT,1.8997,1.9002,1.8281,1.8581,22828.89693281,42590.465202773005
1660759200,2022-08-17 18:00:00,XCAD/USDT,1.896,1.9096,1.8931,1.899,4777.3219733,9080.837767165797
1660755600,2022-08-17 17:00:00,XCAD/USDT,1.8984,1.9082,1.895,1.8961,6211.64457943,11817.964846671678
1660752000,2022-08-17 16:00:00,XCAD/USDT,1.8792,1.9011,1.8792,1.8981,3146.15995694,5952.254840029325
1660748400,2022-08-17 15:00:00,XCAD/USDT,1.9012,1.9039,1.8726,1.8789,5128.68209956,9672.445473723162
1660744800,2022-08-17 14:00:00,XCAD/USDT,1.9602,1.9622,1.8871,1.9011,13694.19897775,26310.190343091843
1660741200,2022-08-17 13:00:00,XCAD/USDT,1.979,1.9799,1.9584,1.9608,7533.95465612,14841.909560665246
1660737600,2022-08-17 12:00:00,XCAD/USDT,2.0055,2.0092,1.97,1.9789,11052.17333263,21898.312599263504
1660734000,2022-08-17 11:00:00,XCAD/USDT,2.0072,2.011,1.9989,2.0057,461.89681115,926.2070542092
1660730400,2022-08-17 10:00:00,XCAD/USDT,2.0129,2.0132,2.0062,2.007,218.6537,439.642159
1660726800,2022-08-17 09:00:00,XCAD/USDT,1.9788,2.05,1.9752,2.0132,3805.75605602,7680.514395605636
1660723200,2022-08-17 08:00:00,XCAD/USDT,2.0068,2.0068,1.9751,1.9797,3655.3622,7279.1438178
1660719600,2022-08-17 07:00:00,XCAD/USDT,2.0275,2.0343,2.004,2.0067,1133.3483,2287.43815236
1660716000,2022-08-17 06:00:00,XCAD/USDT,2.0321,2.0443,2.0294,2.0298,1455.6367339,2964.259274792604
1660712400,2022-08-17 05:00:00,XCAD/USDT,2.0235,2.036,2.0235,2.0319,336.681,683.83510815
1660708800,2022-08-17 04:00:00,XCAD/USDT,2.0016,2.06,2.0013,2.0236,6082.27342087,12317.426938960167
1660705200,2022-08-17 03:00:00,XCAD/USDT,2.0083,2.0188,2.0002,2.0018,801.8882,1611.54573231
1660701600,2022-08-17 02:00:00,XCAD/USDT,2.0027,2.0066,1.9911,2.0064,1183.896,2366.4944794
1660698000,2022-08-17 01:00:00,XCAD/USDT,2.0101,2.0101,2.001,2.001,328.55896621,658.983489825479
1660694400,2022-08-17 00:00:00,XCAD/USDT,2.0046,2.0188,2.0006,2.0109,4246.32661656,8556.808609391328
1660690800,2022-08-16 23:00:00,XCAD/USDT,2.01,2.0188,1.9957,2.0083,7921.96151778,15905.814962534799
1660687200,2022-08-16 22:00:00,XCAD/USDT,2.0223,2.0273,2.002,2.01,6999.95496946,14102.316704629458
1660683600,2022-08-16 21:00:00,XCAD/USDT,2.0311,2.0435,2.019,2.0227,1042.55849939,2120.043626213465
1660680000,2022-08-16 20:00:00,XCAD/USDT,2.0409,2.0435,2.0311,2.0334,2300.59782408,4690.66076463748
1660676400,2022-08-16 19:00:00,XCAD/USDT,1.9999,2.041,1.9853,2.0387,4240.17427388,8509.817783950411
1660672800,2022-08-16 18:00:00,XCAD/USDT,2.0182,2.0217,1.9988,1.9996,5946.58026382,11935.918789392222
1660669200,2022-08-16 17:00:00,XCAD/USDT,2.0411,2.0411,1.9867,2.0152,31460.46310296,63562.529402640999
1660665600,2022-08-16 16:00:00,XCAD/USDT,2.0426,2.05,2.04,2.041,1355.0458887,2767.06460734071
1660662000,2022-08-16 15:00:00,XCAD/USDT,2.0473,2.0677,2.04,2.042,6450.68510119,13214.785164306373
1660658400,2022-08-16 14:00:00,XCAD/USDT,2.1203,2.1203,2.04,2.04,29913.80742235,62204.72391245804
1660654800,2022-08-16 13:00:00,XCAD/USDT,2.1383,2.1589,2.1118,2.1208,6509.75682926,13927.995598492574
1660651200,2022-08-16 12:00:00,XCAD/USDT,2.126,2.159,2.1215,2.1383,11479.49706,24615.346480640584
1660647600,2022-08-16 11:00:00,XCAD/USDT,2.0872,2.1329,2.0842,2.126,6180.46674216,12993.950742909287
1660644000,2022-08-16 10:00:00,XCAD/USDT,2.0812,2.12,2.0782,2.0875,10858.44811449,22813.519442132433
1660640400,2022-08-16 09:00:00,XCAD/USDT,2.043,2.0839,2.0426,2.0713,8030.00398062,16515.805626699865
1660636800,2022-08-16 08:00:00,XCAD/USDT,2.046,2.046,2.046,2.046,0,0
1660633200,2022-08-16 07:00:00,XCAD/USDT,2.046,2.046,2.046,2.046,0,0
1660629600,2022-08-16 06:00:00,XCAD/USDT,2.0462,2.048,2.0436,2.046,142.708,291.99928186
1660626000,2022-08-16 05:00:00,XCAD/USDT,2.0676,2.0677,2.0318,2.045,5397.9359,11050.27298632
1660622400,2022-08-16 04:00:00,XCAD/USDT,2.0806,2.0808,2.0567,2.0666,3283.82611733,6797.418856163614
1660618800,2022-08-16 03:00:00,XCAD/USDT,2.1024,2.1069,2.0804,2.0804,3314.47068638,6930.331713241703
1660615200,2022-08-16 02:00:00,XCAD/USDT,2.0825,2.1022,2.0785,2.102,1257.087,2626.70000089
1660611600,2022-08-16 01:00:00,XCAD/USDT,2.0783,2.1229,2.0758,2.0827,9322.52147351,19619.366842698916
1660608000,2022-08-16 00:00:00,XCAD/USDT,2.0618,2.0814,2.06,2.0812,2525.0755,5233.25878732
1660604400,2022-08-15 23:00:00,XCAD/USDT,2.0269,2.0682,2.0195,2.0615,13305.06853991,27154.483454804511
1660600800,2022-08-15 22:00:00,XCAD/USDT,1.9428,2.0611,1.9399,2.0283,65858.53450485,132192.358639434002
1660597200,2022-08-15 21:00:00,XCAD/USDT,1.916,1.9498,1.916,1.9429,9170.91016335,17698.60500114983
1660593600,2022-08-15 20:00:00,XCAD/USDT,1.9161,1.9184,1.915,1.9157,397.8058,762.33788173
1660590000,2022-08-15 19:00:00,XCAD/USDT,1.917,1.9212,1.911,1.9158,1710.483,3276.94881737
1660586400,2022-08-15 18:00:00,XCAD/USDT,1.9294,1.9338,1.9113,1.915,3769.56193524,7236.5896307692
1660582800,2022-08-15 17:00:00,XCAD/USDT,1.9346,1.9394,1.9231,1.9296,1246.71910462,2409.710063109436
1660579200,2022-08-15 16:00:00,XCAD/USDT,1.9439,1.9499,1.9346,1.9347,2282.84630381,4433.320932076884
1660575600,2022-08-15 15:00:00,XCAD/USDT,1.9379,1.9499,1.9284,1.9477,6131.05123607,11885.346310261721
1660572000,2022-08-15 14:00:00,XCAD/USDT,1.9393,1.9442,1.9325,1.9382,2229.16504784,4324.108971446621
1660568400,2022-08-15 13:00:00,XCAD/USDT,1.932,1.949,1.9294,1.9397,6330.59468524,12288.977442303566
1660564800,2022-08-15 12:00:00,XCAD/USDT,1.941,1.95,1.9181,1.9353,14663.08606871,28387.992367346325
1660561200,2022-08-15 11:00:00,XCAD/USDT,1.9005,1.95,1.8965,1.9456,29101.21022021,56101.749348493903
1660557600,2022-08-15 10:00:00,XCAD/USDT,1.8634,1.9008,1.8612,1.8966,4460.33862956,8426.798229924386
1660554000,2022-08-15 09:00:00,XCAD/USDT,1.8512,1.8642,1.8511,1.8639,1554.8908,2889.26593587
1660550400,2022-08-15 08:00:00,XCAD/USDT,1.863,1.8683,1.8512,1.8512,2657.84491565,4951.539656535765
1660546800,2022-08-15 07:00:00,XCAD/USDT,1.8899,1.8926,1.8601,1.8643,6050.05289632,11339.659955002576
1660543200,2022-08-15 06:00:00,XCAD/USDT,1.9432,1.9432,1.8744,1.8819,6862.52822333,13123.206381590836
1660539600,2022-08-15 05:00:00,XCAD/USDT,1.9377,1.95,1.9291,1.9449,5161.2764607,10009.963345560321
1660536000,2022-08-15 04:00:00,XCAD/USDT,1.9151,1.95,1.915,1.9379,9253.76033343,17949.399881863763
1660532400,2022-08-15 03:00:00,XCAD/USDT,1.9083,1.9199,1.9025,1.9146,1930.5264,3689.74473681
1660528800,2022-08-15 02:00:00,XCAD/USDT,1.8895,1.95,1.8823,1.9086,17626.6295632,33761.46977743636
1660525200,2022-08-15 01:00:00,XCAD/USDT,1.8969,1.9,1.8842,1.8889,1653.7137,3128.93408482
1660521600,2022-08-15 00:00:00,XCAD/USDT,1.8926,1.9109,1.8864,1.8966,7799.6322,14821.06750413
1660518000,2022-08-14 23:00:00,XCAD/USDT,1.8989,1.919,1.8864,1.8926,4731.85702032,9016.252648556788
1660514400,2022-08-14 22:00:00,XCAD/USDT,1.8637,1.92,1.8477,1.9017,35632.11043401,67329.234860532784
1660510800,2022-08-14 21:00:00,XCAD/USDT,1.8234,1.8742,1.8182,1.8638,5724.96551569,10595.506593906917
1660507200,2022-08-14 20:00:00,XCAD/USDT,1.7342,1.9,1.7342,1.8232,83975.37242218,152707.294926142588
1660503600,2022-08-14 19:00:00,XCAD/USDT,1.748,1.748,1.7049,1.74,16893.71123406,29169.176783751664
1660500000,2022-08-14 18:00:00,XCAD/USDT,1.7169,1.7663,1.699,1.7424,26007.90033076,45082.8876770855
1660496400,2022-08-14 17:00:00,XCAD/USDT,1.749,1.7491,1.7001,1.7167,18281.53969593,31455.306681210821
1660492800,2022-08-14 16:00:00,XCAD/USDT,1.7657,1.7665,1.7449,1.7449,3566.01029019,6265.222691217921
1660489200,2022-08-14 15:00:00,XCAD/USDT,1.7686,1.7698,1.7622,1.7654,1371.5184,2420.27926392
1660485600,2022-08-14 14:00:00,XCAD/USDT,1.7616,1.7754,1.76,1.7683,2127.61887433,3763.680932568444
1660482000,2022-08-14 13:00:00,XCAD/USDT,1.7653,1.7654,1.76,1.7619,989.642,1742.74374031
1660478400,2022-08-14 12:00:00,XCAD/USDT,1.7623,1.7676,1.76,1.765,3198.99955545,5633.59453534143
1660474800,2022-08-14 11:00:00,XCAD/USDT,1.7727,1.7727,1.7623,1.7623,1474.48211369,2608.496059758263
1660471200,2022-08-14 10:00:00,XCAD/USDT,1.7718,1.7814,1.7712,1.7725,1359.42520575,2416.578833627997
1660467600,2022-08-14 09:00:00,XCAD/USDT,1.7761,1.7783,1.77,1.7716,1304.9564034,2315.73513372622
1660464000,2022-08-14 08:00:00,XCAD/USDT,1.7758,1.7825,1.775,1.7759,1627.83107715,2895.505036046149
1660460400,2022-08-14 07:00:00,XCAD/USDT,1.777,1.7774,1.7699,1.7757,371.2788,658.95401271
1660456800,2022-08-14 06:00:00,XCAD/USDT,1.7759,1.7789,1.7754,1.7771,368.81430976,655.503017174256
1660453200,2022-08-14 05:00:00,XCAD/USDT,1.7668,1.7822,1.766,1.7759,1135.2918396,2017.08429259722
1660449600,2022-08-14 04:00:00,XCAD/USDT,1.7687,1.7712,1.7609,1.7666,994.5144,1755.01781942
1660446000,2022-08-14 03:00:00,XCAD/USDT,1.762,1.779,1.7616,1.7715,3360.18690946,5953.906247802312
1660442400,2022-08-14 02:00:00,XCAD/USDT,1.7601,1.7658,1.76,1.7618,1404.78297906,2474.184233514148
1660438800,2022-08-14 01:00:00,XCAD/USDT,1.7619,1.7659,1.76,1.7602,2364.0119,4162.58751255
1660435200,2022-08-14 00:00:00,XCAD/USDT,1.7651,1.7651,1.76,1.7621,1124.6987,1980.69507154
1660431600,2022-08-13 23:00:00,XCAD/USDT,1.765,1.7672,1.762,1.7653,439.63796152,775.267299448144
1660428000,2022-08-13 22:00:00,XCAD/USDT,1.7659,1.7663,1.762,1.7649,1141.5533,2012.23870683
1660424400,2022-08-13 21:00:00,XCAD/USDT,1.7708,1.7716,1.762,1.7662,935.81659419,1651.129563838862
1660420800,2022-08-13 20:00:00,XCAD/USDT,1.7768,1.7773,1.765,1.7706,1360.81443241,2410.344313429052
1660417200,2022-08-13 19:00:00,XCAD/USDT,1.7662,1.7771,1.7634,1.7766,3178.59149489,5630.60317851508
1660413600,2022-08-13 18:00:00,XCAD/USDT,1.769,1.773,1.7629,1.7665,552.723738,978.70398953693
1660410000,2022-08-13 17:00:00,XCAD/USDT,1.7766,1.7808,1.7662,1.7688,1454.0497,2576.55781805
1660406400,2022-08-13 16:00:00,XCAD/USDT,1.7678,1.7776,1.7677,1.7765,420.55763823,745.980311073825
1660402800,2022-08-13 15:00:00,XCAD/USDT,1.7673,1.7717,1.76,1.7677,2630.36997568,4644.43604892956
