https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume EUR,Volume BCH
1661493600000,2022-08-26 06:00:00,BCH/EUR,127.8747,127.8798,127.1367,127.4132,1995.096577603688,15.65847634
1661490000000,2022-08-26 05:00:00,BCH/EUR,130.3422,130.4209,127.861,127.861,2035.23452414859,15.91755519
1661486400000,2022-08-26 04:00:00,BCH/EUR,130.5314,130.6453,130.3097,130.4431,1923.5912884006968,14.74659287
1661482800000,2022-08-26 03:00:00,BCH/EUR,130.5894,130.661,130.4814,130.501,1979.73520168844,15.17026844
1661479200000,2022-08-26 02:00:00,BCH/EUR,130.2272,130.5973,130.2081,130.5973,1956.5494286943938,14.98154578
1661475600000,2022-08-26 01:00:00,BCH/EUR,129.5871,130.2798,129.5871,130.1875,2294.6714865175,17.62589716
1661472000000,2022-08-26 00:00:00,BCH/EUR,131.0561,131.0561,129.5207,129.6141,1949.0361256443,15.037223
1661468400000,2022-08-25 23:00:00,BCH/EUR,130.7661,131.2368,130.4887,130.9635,2053.4733060101553,15.67973753
1661464800000,2022-08-25 22:00:00,BCH/EUR,131.0464,131.4356,130.6581,130.7358,1889.741863052784,14.45466248
1661461200000,2022-08-25 21:00:00,BCH/EUR,131.4794,131.5395,130.9688,130.9688,2149.0313305566797,16.40872735
1661457600000,2022-08-25 20:00:00,BCH/EUR,131.2832,131.5327,130.9592,131.4268,1720.898455483344,13.09396908
1661454000000,2022-08-25 19:00:00,BCH/EUR,130.8354,131.4095,130.8102,131.3566,2183.538815095188,16.62298518
1661450400000,2022-08-25 18:00:00,BCH/EUR,131.0344,131.0344,130.7586,130.84,2142.9736021516,16.37858149
1661446800000,2022-08-25 17:00:00,BCH/EUR,130.1558,131.4262,130.1558,131.0617,1826.985200216561,13.93988633
1661443200000,2022-08-25 16:00:00,BCH/EUR,130.2075,130.7921,130.1415,130.2115,2120.6791713194248,16.28641995
1661439600000,2022-08-25 15:00:00,BCH/EUR,131.0317,131.0832,129.4365,130.1847,2635.9197722274416,20.24753886
1661436000000,2022-08-25 14:00:00,BCH/EUR,131.6599,131.7559,130.9575,130.9575,1936.699405690575,14.78876281
1661432400000,2022-08-25 13:00:00,BCH/EUR,130.5537,131.5021,130.0554,131.5021,1798.4690964456072,13.67635267
1661428800000,2022-08-25 12:00:00,BCH/EUR,131.031,131.2375,130.4568,130.4737,1987.8123339455083,15.23534884
1661425200000,2022-08-25 11:00:00,BCH/EUR,130.2961,131.0302,130.1836,131.0125,2034.6521760863748,15.53021411
1661421600000,2022-08-25 10:00:00,BCH/EUR,130.8961,130.9451,130.1844,130.2158,2065.042192239312,15.85861464
1661418000000,2022-08-25 09:00:00,BCH/EUR,131.6388,131.7178,130.6379,130.8505,2127.9678731573904,16.26258878
1661414400000,2022-08-25 08:00:00,BCH/EUR,131.7405,132.4518,131.6468,131.6558,2205.805596441628,16.75433666
1661410800000,2022-08-25 07:00:00,BCH/EUR,131.0645,131.7393,131.0645,131.7159,2076.691569370722,15.76644558
1661407200000,2022-08-25 06:00:00,BCH/EUR,130.1813,131.0298,130.0257,130.9717,2066.0866091623802,15.7750614
1661403600000,2022-08-25 05:00:00,BCH/EUR,129.8532,130.305,129.8532,130.2379,2008.4072737418428,15.42106617
1661400000000,2022-08-25 04:00:00,BCH/EUR,130.4882,130.6117,129.6105,129.7146,2060.5941122625236,15.88559894
1661396400000,2022-08-25 03:00:00,BCH/EUR,131.5265,131.5782,130.4339,130.5648,2221.466779533456,17.01428547
1661392800000,2022-08-25 02:00:00,BCH/EUR,131.7872,132.0291,131.4376,131.5327,1796.381697603259,13.65730117
1661389200000,2022-08-25 01:00:00,BCH/EUR,131.217,131.9762,131.1193,131.8223,2033.7790081673822,15.42818634
1661385600000,2022-08-25 00:00:00,BCH/EUR,131.1741,131.5107,130.5463,131.1157,1973.1964162352651,15.04927645
1661382000000,2022-08-24 23:00:00,BCH/EUR,132.3177,132.6607,131.3311,131.3311,2193.146454110015,16.69936865
1661378400000,2022-08-24 22:00:00,BCH/EUR,133.1378,133.3514,132.159,132.3296,2084.44265270592,15.7519002
1661374800000,2022-08-24 21:00:00,BCH/EUR,134.0277,134.109,133.0393,133.0955,2251.58370475689,16.91705358
1661371200000,2022-08-24 20:00:00,BCH/EUR,133.9624,134.095,133.6759,134.095,2367.5319515848,17.65563184
1661367600000,2022-08-24 19:00:00,BCH/EUR,134.0255,134.2956,133.956,134.0331,2112.9759082520036,15.76458284
1661364000000,2022-08-24 18:00:00,BCH/EUR,134.2039,134.2332,133.9792,134.0732,2189.3171768771044,16.32926772
1661360400000,2022-08-24 17:00:00,BCH/EUR,134.2134,134.3057,133.9807,134.2322,2000.0754542939942,14.90011677
1661356800000,2022-08-24 16:00:00,BCH/EUR,133.4087,134.8698,133.3387,134.1983,2178.491608736947,16.23337709
1661353200000,2022-08-24 15:00:00,BCH/EUR,133.0178,133.4631,132.4386,133.4631,2228.261051810649,16.69570879
1661349600000,2022-08-24 14:00:00,BCH/EUR,134.5252,135.0754,132.9876,132.9876,2141.494970115852,16.10296727
1661346000000,2022-08-24 13:00:00,BCH/EUR,134.849,134.9387,134.3585,134.4624,2118.1681584814078,15.75286592
1661342400000,2022-08-24 12:00:00,BCH/EUR,134.4325,134.8702,134.3051,134.8205,2464.170270801855,18.27741531
1661338800000,2022-08-24 11:00:00,BCH/EUR,133.9017,134.4311,133.8593,134.356,2060.24266463672,15.33420662
1661335200000,2022-08-24 10:00:00,BCH/EUR,134.6487,134.7737,133.8652,133.8652,2192.372985138084,16.37746767
1661331600000,2022-08-24 09:00:00,BCH/EUR,134.5848,135.231,134.5848,134.6984,2064.634455297688,15.32783207
1661328000000,2022-08-24 08:00:00,BCH/EUR,134.9743,135.83,134.5166,134.639,2045.1999068368102,15.19024879
1661324400000,2022-08-24 07:00:00,BCH/EUR,138.7019,139.2939,134.8424,135.0344,2263.570652699152,16.76291858
1661320800000,2022-08-24 06:00:00,BCH/EUR,133.0384,138.6273,133.0359,138.5012,2175.2340660550603,15.70552505
1661317200000,2022-08-24 05:00:00,BCH/EUR,132.3383,133.6125,132.2273,133.1239,2214.258834531835,16.63306765
1661313600000,2022-08-24 04:00:00,BCH/EUR,132.9056,132.9459,132.1764,132.2054,2220.708530119072,16.79741168
1661310000000,2022-08-24 03:00:00,BCH/EUR,132.6897,133.4491,132.3564,132.8543,2006.265596655014,15.10124698
1661306400000,2022-08-24 02:00:00,BCH/EUR,133.5835,134.8997,132.5826,132.6915,1987.3067318920798,14.97689552
1661302800000,2022-08-24 01:00:00,BCH/EUR,134.796,135.3891,133.2228,133.5587,2293.004555015196,17.16851508
1661299200000,2022-08-24 00:00:00,BCH/EUR,133.7665,135.1972,132.9887,134.7769,2253.991512291973,16.72387117
1661295600000,2022-08-23 23:00:00,BCH/EUR,133.7914,134.52,133.4812,133.7116,2117.043954728604,15.83291169
1661292000000,2022-08-23 22:00:00,BCH/EUR,134.0211,134.7087,133.702,133.7188,1673.9526186542519,12.51845379
1661288400000,2022-08-23 21:00:00,BCH/EUR,134.4943,134.4943,133.98,134.0513,2327.712295680967,17.36433959
1661284800000,2022-08-23 20:00:00,BCH/EUR,134.9374,135.7987,134.4538,134.4538,2201.330224027402,16.37239129
1661281200000,2022-08-23 19:00:00,BCH/EUR,133.6359,135.3287,133.6359,134.8786,2267.7732632206457,16.81344011
1661277600000,2022-08-23 18:00:00,BCH/EUR,132.743,133.8756,132.4141,133.7077,2020.8487166431478,15.11392924
1661274000000,2022-08-23 17:00:00,BCH/EUR,133.0749,134.6808,132.8783,132.8783,2781.939280899936,20.93599392
1661270400000,2022-08-23 16:00:00,BCH/EUR,132.3052,132.9837,132.1889,132.8985,2127.03847775874,16.00498484
1661266800000,2022-08-23 15:00:00,BCH/EUR,131.1013,133.2347,130.8465,132.2897,2072.7652698425454,15.66837985
1661263200000,2022-08-23 14:00:00,BCH/EUR,131.5992,132.0358,131.0561,131.1467,1703.595896604867,12.99000201
1661259600000,2022-08-23 13:00:00,BCH/EUR,131.8541,132.7797,131.4759,131.5457,2056.061261554586,15.63001498
1661256000000,2022-08-23 12:00:00,BCH/EUR,132.6503,133.2453,131.9498,131.9498,1978.8727969646902,14.99716405
1661252400000,2022-08-23 11:00:00,BCH/EUR,132.8173,133.7285,132.5428,132.6362,2217.262624669732,16.71687386
1661248800000,2022-08-23 10:00:00,BCH/EUR,132.8731,133.075,131.4757,132.8971,2200.485400477763,16.55781353
1661245200000,2022-08-23 09:00:00,BCH/EUR,129.4073,133.0121,129.3865,132.9054,2276.7976241346537,17.13096401
1661241600000,2022-08-23 08:00:00,BCH/EUR,125.1793,129.3531,125.1552,129.3007,1952.2507888975751,15.09853225
1661238000000,2022-08-23 07:00:00,BCH/EUR,122.7504,125.0424,122.7504,125.0424,2178.8513470206,17.42490025
1661234400000,2022-08-23 06:00:00,BCH/EUR,121.5872,122.9474,121.1787,122.8376,2055.5316302418237,16.73373324
1661230800000,2022-08-23 05:00:00,BCH/EUR,123.7031,123.7287,121.5514,121.5514,1686.937124057972,13.87838498
1661227200000,2022-08-23 04:00:00,BCH/EUR,123.4944,123.7358,123.4621,123.6745,2025.8032919289299,16.38012114
1661223600000,2022-08-23 03:00:00,BCH/EUR,123.9913,124.4769,123.4551,123.4551,1716.6326347799702,13.9049147
1661220000000,2022-08-23 02:00:00,BCH/EUR,124.4822,124.4822,123.9186,123.9512,2006.0752025957038,16.18439517
1661216400000,2022-08-23 01:00:00,BCH/EUR,123.6692,125.1058,123.4766,124.4062,2081.506904739726,16.73153673
1661212800000,2022-08-23 00:00:00,BCH/EUR,123.503,125.1359,123.4587,123.6785,1979.7767505657353,16.00744471
1661209200000,2022-08-22 23:00:00,BCH/EUR,122.8633,123.6059,122.3939,123.5162,1958.55173846951,15.85663855
1661205600000,2022-08-22 22:00:00,BCH/EUR,122.0313,123.3897,122.0256,122.9719,2256.927203653426,18.35319454
1661202000000,2022-08-22 21:00:00,BCH/EUR,121.8978,123.1369,121.864,122.0613,1984.958329048638,16.26197926
1661198400000,2022-08-22 20:00:00,BCH/EUR,120.386,122.4354,120.386,121.9193,1949.517131501168,15.99022576
1661194800000,2022-08-22 19:00:00,BCH/EUR,120.1603,120.5131,120.0833,120.2956,1968.3986266359477,16.36301433
1661191200000,2022-08-22 18:00:00,BCH/EUR,121.1057,121.1057,120.1017,120.1761,1995.396281541927,16.60393607
1661187600000,2022-08-22 17:00:00,BCH/EUR,121.4836,121.6773,120.8378,121.0925,1910.409227919675,15.77644551
1661184000000,2022-08-22 16:00:00,BCH/EUR,123.0495,123.3911,121.4147,121.4673,1820.0423370765,14.983805
1661180400000,2022-08-22 15:00:00,BCH/EUR,118.2267,123.9436,118.1578,122.9356,2083.7675823902678,16.95007453
1661176800000,2022-08-22 14:00:00,BCH/EUR,117.4489,118.6098,117.4109,118.1837,1933.2101199814842,16.35767132
1661173200000,2022-08-22 13:00:00,BCH/EUR,116.5675,117.4988,116.4785,117.4184,2112.0685483458,17.98754325
1661169600000,2022-08-22 12:00:00,BCH/EUR,116.7561,117.2453,116.4258,116.6163,2123.640866430999,18.21049773
1661166000000,2022-08-22 11:00:00,BCH/EUR,117.1196,117.2023,116.665,116.841,1795.5924696314698,15.36782867
1661162400000,2022-08-22 10:00:00,BCH/EUR,116.2678,118.2281,116.0982,117.2385,1913.8882684841549,16.32474203
1661158800000,2022-08-22 09:00:00,BCH/EUR,114.8091,116.2298,114.7998,116.2291,1896.8402886113072,16.31983977
1661155200000,2022-08-22 08:00:00,BCH/EUR,116.0272,116.0272,113.8541,114.8256,1739.09467291104,15.1455309
1661151600000,2022-08-22 07:00:00,BCH/EUR,117.6606,117.9612,116.0478,116.0478,1892.9496912089937,16.31181023
1661148000000,2022-08-22 06:00:00,BCH/EUR,118.6943,118.7551,117.5566,117.6806,1775.601972780254,15.08831509
1661144400000,2022-08-22 05:00:00,BCH/EUR,119.08,119.1296,118.5329,118.7894,1787.53828217128,15.0479612
1661140800000,2022-08-22 04:00:00,BCH/EUR,118.509,119.1034,118.167,119.1017,1635.359018796838,13.73077814
1661137200000,2022-08-22 03:00:00,BCH/EUR,118.8501,118.9393,118.5122,118.5379,1730.540216911272,14.59904568
1661133600000,2022-08-22 02:00:00,BCH/EUR,118.4551,118.8894,118.4551,118.8596,1887.2147531578,15.8776805
1661130000000,2022-08-22 01:00:00,BCH/EUR,118.5147,118.628,118.2422,118.4763,2006.142654532335,16.93286045
1661126400000,2022-08-22 00:00:00,BCH/EUR,119.0263,121.0828,118.3088,118.4515,2326.545179356765,19.64133151
1661122800000,2022-08-21 23:00:00,BCH/EUR,119.6391,119.6836,118.8406,118.848,1724.07863309568,14.50658516
1661119200000,2022-08-21 22:00:00,BCH/EUR,118.9856,119.7014,117.1737,119.6123,1909.495954354435,15.96404345
1661115600000,2022-08-21 21:00:00,BCH/EUR,119.049,120.1145,118.8858,119.0695,1935.6830095856549,16.25674929
1661112000000,2022-08-21 20:00:00,BCH/EUR,118.396,119.3839,118.1979,118.8721,2102.449231031163,17.68665003
1661108400000,2022-08-21 19:00:00,BCH/EUR,118.3008,118.4826,118.2463,118.3951,1902.258596760722,16.06703822
1661104800000,2022-08-21 18:00:00,BCH/EUR,117.772,118.4809,117.5479,118.3302,1914.288168930696,16.17751148
1661101200000,2022-08-21 17:00:00,BCH/EUR,117.9428,118.1429,117.6695,117.7444,2125.523531317832,18.05201378
1661097600000,2022-08-21 16:00:00,BCH/EUR,117.5991,118.2398,117.2112,117.9296,1852.5398828729599,15.7088626
1661094000000,2022-08-21 15:00:00,BCH/EUR,117.3727,117.7926,117.3667,117.588,1793.24128897728,15.25020656
1661090400000,2022-08-21 14:00:00,BCH/EUR,117.4139,117.608,117.2838,117.4018,1777.418918732284,15.13962238
1661086800000,2022-08-21 13:00:00,BCH/EUR,118.1364,118.1952,117.3793,117.3793,1853.999081733717,15.79494069
1661083200000,2022-08-21 12:00:00,BCH/EUR,118.2752,118.6961,118.1146,118.1885,1819.7244710599653,15.39679809
1661079600000,2022-08-21 11:00:00,BCH/EUR,118.2725,118.3765,118.2199,118.3765,1899.232566,16.044
1661076000000,2022-08-21 10:00:00,BCH/EUR,118.1542,118.4005,117.9226,118.271,2106.4182909743104,17.81009961
1661072400000,2022-08-21 09:00:00,BCH/EUR,116.4441,118.227,116.4258,118.2047,1798.723553500716,15.21702228
1661068800000,2022-08-21 08:00:00,BCH/EUR,115.9417,117.8909,115.9274,116.4858,2042.269890180912,17.53235064
1661065200000,2022-08-21 07:00:00,BCH/EUR,114.2712,115.9279,114.123,115.8652,1814.10848679742,15.65706085
1661061600000,2022-08-21 06:00:00,BCH/EUR,114.9585,115.2347,114.1069,114.1137,1629.927952683408,14.28336784
1661058000000,2022-08-21 05:00:00,BCH/EUR,114.7327,115.1266,114.4867,114.8403,1606.067362218111,13.98522437
1661054400000,2022-08-21 04:00:00,BCH/EUR,114.4445,115.1059,114.3517,114.6227,1741.6943198219758,15.19502088
1661050800000,2022-08-21 03:00:00,BCH/EUR,115.2861,115.2861,114.3827,114.4427,1852.4544621166813,16.18674203
1661047200000,2022-08-21 02:00:00,BCH/EUR,115.3247,115.3813,115.0034,115.2093,1649.837801103366,14.32035262
1661043600000,2022-08-21 01:00:00,BCH/EUR,114.3033,115.3745,114.2208,115.3498,1933.72117498998,16.7639751
1661040000000,2022-08-21 00:00:00,BCH/EUR,114.1432,115.1756,114.0851,114.2598,1760.122432577346,15.40456427
1661036400000,2022-08-20 23:00:00,BCH/EUR,113.8816,114.4745,113.6665,114.199,1926.16490521144,16.86674056
1661032800000,2022-08-20 22:00:00,BCH/EUR,113.3938,113.9941,113.2741,113.8553,1815.642171325736,15.94692712
1661029200000,2022-08-20 21:00:00,BCH/EUR,111.4026,113.3571,111.1518,113.304,1911.86236046136,16.87374109
1661025600000,2022-08-20 20:00:00,BCH/EUR,112.3594,113.7702,111.3388,111.44,1889.3384670888001,16.95386277
1661022000000,2022-08-20 19:00:00,BCH/EUR,114.167,114.167,112.2221,112.3807,1712.8011533702079,15.24106144
1661018400000,2022-08-20 18:00:00,BCH/EUR,115.5878,115.9664,114.256,114.2975,1731.948903099375,15.15299025
1661014800000,2022-08-20 17:00:00,BCH/EUR,115.8648,115.8816,115.0656,115.5959,1595.6646576420128,13.80381707
1661011200000,2022-08-20 16:00:00,BCH/EUR,116.2364,116.3982,115.8639,115.8639,1642.800075629085,14.17870515
1661007600000,2022-08-20 15:00:00,BCH/EUR,116.3442,116.3442,115.7786,116.2508,1778.044789885452,15.29490369
1661004000000,2022-08-20 14:00:00,BCH/EUR,116.6187,116.6786,116.2498,116.3108,1847.301665787456,15.88246032
1661000400000,2022-08-20 13:00:00,BCH/EUR,116.4601,116.6266,116.2651,116.5607,1525.2177101202178,13.08517974
1660996800000,2022-08-20 12:00:00,BCH/EUR,116.6753,116.6984,116.3355,116.4943,1789.885555040375,15.36457625
1660993200000,2022-08-20 11:00:00,BCH/EUR,116.7223,116.8154,116.5535,116.6698,1946.7168793491899,16.68569655
1660989600000,2022-08-20 10:00:00,BCH/EUR,116.8597,116.8628,116.2904,116.8178,1870.3682573095741,16.01098683
1660986000000,2022-08-20 09:00:00,BCH/EUR,116.7859,116.9759,116.7237,116.8395,1796.4492345126,15.3753588
1660982400000,2022-08-20 08:00:00,BCH/EUR,117.2639,117.2658,116.5999,116.7118,1912.3165545682157,16.38494612
1660978800000,2022-08-20 07:00:00,BCH/EUR,117.552,117.6182,117.2452,117.2608,1933.66642690048,16.4903056
1660975200000,2022-08-20 06:00:00,BCH/EUR,116.007,117.6328,116.007,117.6314,2018.412569995352,17.15879068
1660971600000,2022-08-20 05:00:00,BCH/EUR,116.6963,116.6963,115.7788,116.0069,1906.5785661271882,16.43504452
1660968000000,2022-08-20 04:00:00,BCH/EUR,115.513,116.6266,115.4623,116.591,1919.1546491543497,16.46057285
1660964400000,2022-08-20 03:00:00,BCH/EUR,115.7835,115.7882,115.3069,115.4051,1917.201794501756,16.61279956
1660960800000,2022-08-20 02:00:00,BCH/EUR,115.2035,116.1437,115.1733,115.828,1882.92204944992,16.25619064
1660957200000,2022-08-20 01:00:00,BCH/EUR,114.8724,115.69,114.8724,115.2461,1809.28735031109,15.6993369
1660953600000,2022-08-20 00:00:00,BCH/EUR,114.0387,115.9379,114.0387,114.8272,1781.255746945392,15.51248961
1660950000000,2022-08-19 23:00:00,BCH/EUR,113.8024,114.7544,113.5775,114.0064,1884.79793667744,16.5323871
1660946400000,2022-08-19 22:00:00,BCH/EUR,114.7365,116.6254,113.6182,113.7716,2014.3712224518722,17.70539592
1660942800000,2022-08-19 21:00:00,BCH/EUR,116.7928,117.2572,114.6528,114.6528,1781.028746103744,15.53410598
1660939200000,2022-08-19 20:00:00,BCH/EUR,117.7122,117.8517,116.5204,116.7357,1870.255179270162,16.02127866
1660935600000,2022-08-19 19:00:00,BCH/EUR,117.8223,118.1568,115.6718,117.6936,2009.88038837868,17.07722755
1660932000000,2022-08-19 18:00:00,BCH/EUR,118.9195,118.9681,117.6929,117.7812,1729.138402896264,14.68093722
1660928400000,2022-08-19 17:00:00,BCH/EUR,119.9471,119.9471,118.8331,118.9135,2050.850994622725,17.24657835
1660924800000,2022-08-19 16:00:00,BCH/EUR,118.9131,120.204,118.9131,119.9428,1950.6314631860441,16.26301423
1660921200000,2022-08-19 15:00:00,BCH/EUR,118.8593,118.9423,118.4524,118.9423,1760.0105299390061,14.79717922
1660917600000,2022-08-19 14:00:00,BCH/EUR,118.5714,119.4991,118.5671,118.867,1784.07452128521,15.00899763
1660914000000,2022-08-19 13:00:00,BCH/EUR,119.2875,119.5247,118.5769,118.5769,1870.4860003621868,15.77445523
1660910400000,2022-08-19 12:00:00,BCH/EUR,118.8574,119.3844,118.0271,119.3259,1800.499859938545,15.08892755
1660906800000,2022-08-19 11:00:00,BCH/EUR,119.4785,119.5621,117.8853,118.9152,2056.819413365568,17.29652234
1660903200000,2022-08-19 10:00:00,BCH/EUR,119.3381,119.8834,119.2563,119.5555,2089.57285895511,17.47784802
1660899600000,2022-08-19 09:00:00,BCH/EUR,118.0336,119.435,117.9756,119.3391,2095.3352494612714,17.55782681
1660896000000,2022-08-19 08:00:00,BCH/EUR,120.0465,120.0465,117.4967,117.9795,2010.02350408494,17.03705732
1660892400000,2022-08-19 07:00:00,BCH/EUR,119.5402,120.4776,119.3072,120.051,2214.18177388722,18.44367622
1660888800000,2022-08-19 06:00:00,BCH/EUR,125.7485,126.2917,117.3504,119.6824,3009.559006659272,25.14621203
1660885200000,2022-08-19 05:00:00,BCH/EUR,126.2326,126.2706,125.354,125.8056,2263.34387283156,17.99080385
1660881600000,2022-08-19 04:00:00,BCH/EUR,125.9484,126.2996,125.4583,126.1835,1818.2474763998648,14.40955019
1660878000000,2022-08-19 03:00:00,BCH/EUR,124.9083,126.155,124.8471,126.0431,1973.642331976304,15.65847184
1660874400000,2022-08-19 02:00:00,BCH/EUR,124.4589,125.0963,124.3762,124.7842,1744.2534756367402,13.9781597
1660870800000,2022-08-19 01:00:00,BCH/EUR,125.6476,125.7177,124.0009,124.4545,1972.00895489181,15.84522018
1660867200000,2022-08-19 00:00:00,BCH/EUR,127.9523,127.9523,124.6332,125.7469,2036.184680827161,16.19272269
1660863600000,2022-08-18 23:00:00,BCH/EUR,131.841,131.8828,127.047,127.9558,3855.5092853573797,30.1315711
1660860000000,2022-08-18 22:00:00,BCH/EUR,132.2842,132.3646,131.6731,131.8349,3019.382155434747,22.90275303
1660856400000,2022-08-18 21:00:00,BCH/EUR,132.3756,132.4889,131.9415,132.2489,2060.8447059035148,15.58307635
1660852800000,2022-08-18 20:00:00,BCH/EUR,131.9299,132.3719,131.6339,132.3162,2043.7982565615541,15.44631917
1660849200000,2022-08-18 19:00:00,BCH/EUR,131.4748,131.9299,131.1316,131.9299,2136.5944280941094,16.19492191
1660845600000,2022-08-18 18:00:00,BCH/EUR,131.7469,131.7469,131.1284,131.5,2054.134530665,15.62079491
1660842000000,2022-08-18 17:00:00,BCH/EUR,133.0504,133.5043,131.6331,131.6995,2137.953303761045,16.23357191
1660838400000,2022-08-18 16:00:00,BCH/EUR,134.609,134.609,132.6347,133.0468,1967.461302627416,14.78773862
1660834800000,2022-08-18 15:00:00,BCH/EUR,133.7714,134.6127,133.5191,134.5886,2274.1921391504243,16.89736084
1660831200000,2022-08-18 14:00:00,BCH/EUR,132.9532,133.8136,132.7234,133.7219,2045.123540146817,15.29385643
1660827600000,2022-08-18 13:00:00,BCH/EUR,132.6614,133.0376,132.4236,132.866,2081.46081643268,15.66586498
1660824000000,2022-08-18 12:00:00,BCH/EUR,132.3792,132.7706,132.3063,132.7562,2062.7895179785182,15.53817839
1660820400000,2022-08-18 11:00:00,BCH/EUR,132.1047,132.4011,131.9179,132.4011,2061.126177025812,15.56728892
1660816800000,2022-08-18 10:00:00,BCH/EUR,132.1696,132.5464,131.978,132.076,1918.7554704628799,14.52766188
1660813200000,2022-08-18 09:00:00,BCH/EUR,131.6003,132.1839,131.5943,132.1839,2156.932206007317,16.31766203
1660809600000,2022-08-18 08:00:00,BCH/EUR,131.0855,131.5885,131.0855,131.5207,2058.575136633137,15.65209991
1660806000000,2022-08-18 07:00:00,BCH/EUR,130.8672,131.167,130.7338,131.167,2020.72794365158,15.40576474
1660802400000,2022-08-18 06:00:00,BCH/EUR,131.0424,131.2782,130.8388,130.8388,2182.3511721865716,16.67969419
1660798800000,2022-08-18 05:00:00,BCH/EUR,130.8598,131.1459,130.8507,131.0072,2155.0455884141043,16.44982557
1660795200000,2022-08-18 04:00:00,BCH/EUR,131.6941,131.7508,130.795,130.8431,2208.562970140893,16.87947603
1660791600000,2022-08-18 03:00:00,BCH/EUR,131.6767,131.7779,131.5825,131.5825,2054.1344075,15.611
1660788000000,2022-08-18 02:00:00,BCH/EUR,131.9581,132.0921,131.5961,131.7434,2219.7435796034442,16.84899266
1660784400000,2022-08-18 01:00:00,BCH/EUR,131.7359,132.0126,131.3244,132.0126,2021.8656022414198,15.3157017
1660780800000,2022-08-18 00:00:00,BCH/EUR,131.5061,131.7578,130.4969,131.6617,1906.993655789016,14.48404248
1660777200000,2022-08-17 23:00:00,BCH/EUR,131.5405,131.7381,131.1328,131.5112,2168.730661095896,16.49084383
1660773600000,2022-08-17 22:00:00,BCH/EUR,131.8741,131.8741,131.2736,131.5506,1958.638845181728,14.88886288
1660770000000,2022-08-17 21:00:00,BCH/EUR,132.7392,132.8156,131.3115,131.8121,2071.605234919584,15.71635104
1660766400000,2022-08-17 20:00:00,BCH/EUR,132.3445,132.8598,131.8414,132.8248,2309.705368738032,17.38911234
1660762800000,2022-08-17 19:00:00,BCH/EUR,132.4937,132.5939,131.8049,132.3786,2157.713656203156,16.29956546
1660759200000,2022-08-17 18:00:00,BCH/EUR,132.84,133.0666,131.8069,132.4555,2140.6532840788004,16.1613016
1660755600000,2022-08-17 17:00:00,BCH/EUR,131.9697,132.807,131.6838,132.807,2191.20944431401,16.49920143
1660752000000,2022-08-17 16:00:00,BCH/EUR,131.6631,132.1257,131.4168,131.9144,1875.9710107644319,14.22112378
1660748400000,2022-08-17 15:00:00,BCH/EUR,130.797,131.9734,130.5831,131.7544,1917.588277282648,14.55426367
1660744800000,2022-08-17 14:00:00,BCH/EUR,131.8057,131.8548,130.7687,130.8405,2001.8222008320897,15.29971378
1660741200000,2022-08-17 13:00:00,BCH/EUR,134.2542,134.2688,130.8578,131.8424,1866.296809788048,14.15551302
1660737600000,2022-08-17 12:00:00,BCH/EUR,136.2914,136.2914,133.5355,134.2508,1953.434425505716,14.55063527
1660734000000,2022-08-17 11:00:00,BCH/EUR,135.5996,136.226,135.5159,136.1953,1864.069648064423,13.68673991
1660730400000,2022-08-17 10:00:00,BCH/EUR,137.125,137.1479,135.4899,135.4899,2162.097248530128,15.95762672
1660726800000,2022-08-17 09:00:00,BCH/EUR,135.8762,137.5466,135.7991,137.1705,2375.66091542712,17.31903664
1660723200000,2022-08-17 08:00:00,BCH/EUR,136.7266,137.419,135.8561,135.8679,2074.134926916864,15.26582016
1660719600000,2022-08-17 07:00:00,BCH/EUR,141.4005,141.4005,136.8375,136.8375,2238.92701674825,16.36194038
1660716000000,2022-08-17 06:00:00,BCH/EUR,140.7354,141.952,140.7354,141.4466,1989.541838975098,14.06567453
1660712400000,2022-08-17 05:00:00,BCH/EUR,141.3163,141.3163,140.4346,140.6781,1962.2747016546211,13.94868641
1660708800000,2022-08-17 04:00:00,BCH/EUR,141.5633,141.6027,140.5952,141.2876,2530.9498770616997,17.91346075
1660705200000,2022-08-17 03:00:00,BCH/EUR,139.3533,142.2605,139.3533,141.5247,2286.57178083072,16.1566976
1660701600000,2022-08-17 02:00:00,BCH/EUR,136.9762,139.838,136.866,139.3883,2181.552752877719,15.65090293
1660698000000,2022-08-17 01:00:00,BCH/EUR,135.9533,136.905,135.8087,136.905,2096.5091418108,15.31360536
1660694400000,2022-08-17 00:00:00,BCH/EUR,134.2627,135.8708,134.1784,135.8657,2261.002757326747,16.64145371
1660690800000,2022-08-16 23:00:00,BCH/EUR,133.8815,134.2881,133.7552,134.2827,2067.45368579271,15.3962773
1660687200000,2022-08-16 22:00:00,BCH/EUR,134.2949,134.3248,133.6993,133.9331,2142.904863895761,15.99981531
1660683600000,2022-08-16 21:00:00,BCH/EUR,134.7178,134.7768,134.1927,134.2663,2096.284697361085,15.61288795
1660680000000,2022-08-16 20:00:00,BCH/EUR,134.7662,134.8778,134.4695,134.7419,2192.983262940311,16.27543669
1660676400000,2022-08-16 19:00:00,BCH/EUR,133.5513,134.7748,133.5513,134.7504,1972.266062378256,14.63643939
1660672800000,2022-08-16 18:00:00,BCH/EUR,134.5471,135.0859,132.7961,133.5544,2241.152178329456,16.78081874
