https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume ETHO,Volume USDT
1660219200,2022-08-11 12:00:00,ETHO/USDT,0.03157,0.03196,0.03104,0.03169,46494.98189771,1455.4848799617941
1660215600,2022-08-11 11:00:00,ETHO/USDT,0.03136,0.03201,0.03109,0.03179,19839.22275527,626.263854010354
1660212000,2022-08-11 10:00:00,ETHO/USDT,0.03164,0.03201,0.03121,0.03136,58756.87289468,1848.8892354645545
1660208400,2022-08-11 09:00:00,ETHO/USDT,0.03196,0.03201,0.03164,0.03164,17745.71140431,564.1931771799631
1660204800,2022-08-11 08:00:00,ETHO/USDT,0.03229,0.03232,0.03174,0.032,6146.98379204,197.1092249857144
1660201200,2022-08-11 07:00:00,ETHO/USDT,0.03152,0.03229,0.0312,0.03229,31896.7308,1011.5947638860174
1660197600,2022-08-11 06:00:00,ETHO/USDT,0.0317,0.03196,0.03136,0.03176,21907.4318,691.5776283407816
1660194000,2022-08-11 05:00:00,ETHO/USDT,0.03193,0.03221,0.03164,0.03192,15654.23570194,498.7196566998488
1660190400,2022-08-11 04:00:00,ETHO/USDT,0.03271,0.03309,0.03112,0.03218,303974.4252692,9886.4988879954712
1660186800,2022-08-11 03:00:00,ETHO/USDT,0.03202,0.0329,0.03202,0.0327,28015.30803864,912.3058461738604
1660183200,2022-08-11 02:00:00,ETHO/USDT,0.03185,0.03222,0.03129,0.03218,34559.05694374,1102.5897131874416
1660179600,2022-08-11 01:00:00,ETHO/USDT,0.03131,0.03217,0.03131,0.03166,70067.76377684,2214.5899433458796
1660176000,2022-08-11 00:00:00,ETHO/USDT,0.03131,0.03153,0.03104,0.03153,19836.54451519,619.4031009389407
1660172400,2022-08-10 23:00:00,ETHO/USDT,0.03244,0.03248,0.03108,0.03136,70210.79802529,2211.5081230372816
1660168800,2022-08-10 22:00:00,ETHO/USDT,0.03262,0.03269,0.03218,0.03218,11625.1767,375.461805384
1660165200,2022-08-10 21:00:00,ETHO/USDT,0.03293,0.0336,0.03233,0.03262,53165.67343247,1742.212414351992
1660161600,2022-08-10 20:00:00,ETHO/USDT,0.03264,0.03359,0.03262,0.03293,65579.10925938,2174.3142559016666
1660158000,2022-08-10 19:00:00,ETHO/USDT,0.0328,0.03323,0.03184,0.03264,87759.99277302,2857.8512365104059
1660154400,2022-08-10 18:00:00,ETHO/USDT,0.03196,0.03359,0.03196,0.03304,97768.79407618,3216.4904739983352
1660150800,2022-08-10 17:00:00,ETHO/USDT,0.03212,0.0325,0.03144,0.03216,93241.96841054,2997.8696985668286
1660147200,2022-08-10 16:00:00,ETHO/USDT,0.03192,0.03217,0.03132,0.03213,137766.10272442,4392.3674148071204
1660143600,2022-08-10 15:00:00,ETHO/USDT,0.03225,0.03225,0.0315,0.0319,139251.8899,4398.465538903
1660140000,2022-08-10 14:00:00,ETHO/USDT,0.03144,0.0325,0.03106,0.03249,109291.33387273,3482.4706156923423
1660136400,2022-08-10 13:00:00,ETHO/USDT,0.03104,0.03154,0.03104,0.0314,21674.6190745,678.2920104405432
1660132800,2022-08-10 12:00:00,ETHO/USDT,0.03023,0.03128,0.03,0.03103,79334.8560845,2435.9727545945328
1660129200,2022-08-10 11:00:00,ETHO/USDT,0.03,0.03024,0.03,0.03,10240.6861,308.256556208
1660125600,2022-08-10 10:00:00,ETHO/USDT,0.02998,0.03,0.02998,0.03,6835.0395,205.044140376
1660122000,2022-08-10 09:00:00,ETHO/USDT,0.02995,0.03024,0.02995,0.02997,16942.11192632,508.4675438219168
1660118400,2022-08-10 08:00:00,ETHO/USDT,0.02999,0.03,0.02995,0.02995,2351.11399703,70.5272309969297
1660114800,2022-08-10 07:00:00,ETHO/USDT,0.02999,0.02999,0.02995,0.02999,19067.13407729,571.7574786739271
1660111200,2022-08-10 06:00:00,ETHO/USDT,0.02995,0.02999,0.02995,0.02999,5419.58676104,162.5286425275896
1660107600,2022-08-10 05:00:00,ETHO/USDT,0.02998,0.03023,0.02996,0.02999,24050.7204678,722.022803651762
1660104000,2022-08-10 04:00:00,ETHO/USDT,0.02966,0.03023,0.02966,0.02979,28650.7256741,861.049745013043
1660100400,2022-08-10 03:00:00,ETHO/USDT,0.03101,0.03144,0.02943,0.02968,247072.90076906,7454.5912350492796
1660096800,2022-08-10 02:00:00,ETHO/USDT,0.03078,0.03102,0.03078,0.03102,63.84113094,1.9735144977588
1660093200,2022-08-10 01:00:00,ETHO/USDT,0.03075,0.03075,0.03075,0.03075,309.4054,9.51421605
1660089600,2022-08-10 00:00:00,ETHO/USDT,0.03103,0.03104,0.03075,0.03075,5510.61629552,169.5330702019408
1660086000,2022-08-09 23:00:00,ETHO/USDT,0.03102,0.03102,0.03087,0.03087,127.6108,3.941170877
1660082400,2022-08-09 22:00:00,ETHO/USDT,0.03078,0.03119,0.03075,0.03102,9310.60153254,287.8898991729226
1660078800,2022-08-09 21:00:00,ETHO/USDT,0.03136,0.03186,0.03066,0.03078,41222.77286154,1289.5689609922349
1660075200,2022-08-09 20:00:00,ETHO/USDT,0.03108,0.03136,0.031,0.03125,10217.96426611,319.074767922243
1660071600,2022-08-09 19:00:00,ETHO/USDT,0.03088,0.03108,0.03088,0.03108,12352.31109356,382.9991287111328
1660068000,2022-08-09 18:00:00,ETHO/USDT,0.03087,0.03099,0.0306,0.03071,14328.56420644,442.2828020738672
1660064400,2022-08-09 17:00:00,ETHO/USDT,0.0309,0.03124,0.0306,0.0307,19286.27963389,595.4031041127236
1660060800,2022-08-09 16:00:00,ETHO/USDT,0.03067,0.03137,0.03066,0.0309,16475.41255068,510.2437034258316
1660057200,2022-08-09 15:00:00,ETHO/USDT,0.03022,0.03119,0.03022,0.03066,27800.98708284,856.8816764606491
1660053600,2022-08-09 14:00:00,ETHO/USDT,0.03101,0.03101,0.0302,0.03022,94537.9178,2890.238463923
1660050000,2022-08-09 13:00:00,ETHO/USDT,0.03127,0.03127,0.03097,0.03114,55007.57590789,1706.2334851676946
1660046400,2022-08-09 12:00:00,ETHO/USDT,0.03125,0.0315,0.031,0.03123,47937.57163439,1496.8868225335033
1660042800,2022-08-09 11:00:00,ETHO/USDT,0.0318,0.0318,0.03125,0.03125,47273.10289685,1489.46003141583
1660039200,2022-08-09 10:00:00,ETHO/USDT,0.0319,0.03229,0.03178,0.0318,32578.78003548,1036.8785700639307
1660035600,2022-08-09 09:00:00,ETHO/USDT,0.03225,0.03225,0.03174,0.0321,40368.49608563,1287.0732163737112
1660032000,2022-08-09 08:00:00,ETHO/USDT,0.03319,0.03319,0.03193,0.03225,63327.5336498,2051.065634561862
1660028400,2022-08-09 07:00:00,ETHO/USDT,0.03294,0.03328,0.03292,0.03292,2133.916,70.60934943
1660024800,2022-08-09 06:00:00,ETHO/USDT,0.03255,0.03327,0.03216,0.03295,39578.92760249,1298.1186730722779
1660021200,2022-08-09 05:00:00,ETHO/USDT,0.03276,0.03276,0.03201,0.03256,29451.81365883,955.4203032822428
1660017600,2022-08-09 04:00:00,ETHO/USDT,0.0325,0.0329,0.03245,0.03276,34660.80444528,1130.295530498712
1660014000,2022-08-09 03:00:00,ETHO/USDT,0.03242,0.03245,0.03242,0.03245,33.8236,1.096941236
1660010400,2022-08-09 02:00:00,ETHO/USDT,0.0323,0.03258,0.03228,0.03229,9730.7396,315.962496803
1660006800,2022-08-09 01:00:00,ETHO/USDT,0.03223,0.03253,0.03177,0.03253,27090.80660132,873.3695435819396
1660003200,2022-08-09 00:00:00,ETHO/USDT,0.03208,0.03222,0.03182,0.03222,54283.19868901,1745.4065848270121
1659999600,2022-08-08 23:00:00,ETHO/USDT,0.03264,0.03275,0.03109,0.03208,144174.82415395,4596.388901345321
1659996000,2022-08-08 22:00:00,ETHO/USDT,0.03231,0.03264,0.03231,0.03264,7308.72585054,237.7490320866148
1659992400,2022-08-08 21:00:00,ETHO/USDT,0.03309,0.0333,0.03193,0.03231,416271.17400756,13414.330960216748
1659988800,2022-08-08 20:00:00,ETHO/USDT,0.0337,0.03399,0.03281,0.03311,68618.07131744,2273.5200560475294
1659985200,2022-08-08 19:00:00,ETHO/USDT,0.03255,0.035,0.03223,0.03348,179668.09747283,6099.5813313353566
1659981600,2022-08-08 18:00:00,ETHO/USDT,0.03386,0.03411,0.032,0.03262,293164.85642621,9652.7366395162451
1659978000,2022-08-08 17:00:00,ETHO/USDT,0.03297,0.03637,0.03297,0.03386,1046194.11759825,36634.0261642743836
1659974400,2022-08-08 16:00:00,ETHO/USDT,0.03261,0.03357,0.03261,0.03296,81982.70828756,2700.6677667298199
1659970800,2022-08-08 15:00:00,ETHO/USDT,0.03261,0.03262,0.03261,0.03261,48212.22873286,1572.2098017228932
1659967200,2022-08-08 14:00:00,ETHO/USDT,0.03199,0.03261,0.0312,0.03261,144812.81609152,4592.8974328538012
1659963600,2022-08-08 13:00:00,ETHO/USDT,0.03262,0.03262,0.03192,0.032,91952.32788601,2965.4653974504649
1659960000,2022-08-08 12:00:00,ETHO/USDT,0.03319,0.03345,0.03262,0.03262,24418.49175213,807.6984968633395
1659956400,2022-08-08 11:00:00,ETHO/USDT,0.03333,0.03341,0.03278,0.03315,10795.42940339,357.7642976736553
1659952800,2022-08-08 10:00:00,ETHO/USDT,0.03342,0.03372,0.03263,0.03312,136768.62219584,4493.7315086738601
1659949200,2022-08-08 09:00:00,ETHO/USDT,0.03336,0.03437,0.03255,0.03346,226315.51122609,7646.0626522116257
1659945600,2022-08-08 08:00:00,ETHO/USDT,0.03299,0.03494,0.03231,0.03336,337825.35694905,11447.0383727369359
1659942000,2022-08-08 07:00:00,ETHO/USDT,0.03236,0.033,0.03236,0.03274,59686.86736103,1951.4142934535931
1659938400,2022-08-08 06:00:00,ETHO/USDT,0.03298,0.03298,0.03194,0.0324,79352.58535609,2576.4927627927776
1659934800,2022-08-08 05:00:00,ETHO/USDT,0.03232,0.03364,0.03198,0.03297,148580.98042786,4919.7079079359971
1659931200,2022-08-08 04:00:00,ETHO/USDT,0.03152,0.03302,0.03102,0.03232,147370.26359508,4720.1688401323538
1659927600,2022-08-08 03:00:00,ETHO/USDT,0.03122,0.03167,0.03114,0.03167,34737.95515758,1096.2164260462582
1659924000,2022-08-08 02:00:00,ETHO/USDT,0.03103,0.03122,0.03103,0.03103,723.21689903,22.4535920617166
1659920400,2022-08-08 01:00:00,ETHO/USDT,0.03137,0.03165,0.03102,0.03102,134990.18497959,4231.5231092458399
1659916800,2022-08-08 00:00:00,ETHO/USDT,0.03146,0.03168,0.03137,0.03137,24088.92232081,760.8484736502608
1659913200,2022-08-07 23:00:00,ETHO/USDT,0.03134,0.03194,0.03134,0.0315,64569.95372946,2037.6623665639684
1659909600,2022-08-07 22:00:00,ETHO/USDT,0.03158,0.032,0.03133,0.03133,32420.56422587,1019.074944197079
1659906000,2022-08-07 21:00:00,ETHO/USDT,0.03152,0.0317,0.03132,0.03132,17165.32907413,540.281483913921
1659902400,2022-08-07 20:00:00,ETHO/USDT,0.03122,0.03255,0.031,0.03152,79310.74362269,2533.6780356008368
1659898800,2022-08-07 19:00:00,ETHO/USDT,0.03114,0.03131,0.03099,0.03099,1938.102,60.164003036
1659895200,2022-08-07 18:00:00,ETHO/USDT,0.03107,0.03137,0.03082,0.03137,5917.0548,184.756824237
1659891600,2022-08-07 17:00:00,ETHO/USDT,0.0311,0.03137,0.03082,0.03082,7627.73586318,236.6062935789566
1659888000,2022-08-07 16:00:00,ETHO/USDT,0.031,0.03154,0.03068,0.03131,142947.35017185,4459.9408039443296
1659884400,2022-08-07 15:00:00,ETHO/USDT,0.03087,0.031,0.03066,0.031,32040.12566334,987.83457583854
1659880800,2022-08-07 14:00:00,ETHO/USDT,0.03099,0.031,0.03086,0.031,20754.70311612,642.86410525272
1659877200,2022-08-07 13:00:00,ETHO/USDT,0.03154,0.03154,0.03067,0.031,64504.85402551,1989.7046717988064
1659873600,2022-08-07 12:00:00,ETHO/USDT,0.03079,0.03154,0.03069,0.03154,47912.05221122,1491.3225397976894
1659870000,2022-08-07 11:00:00,ETHO/USDT,0.03096,0.03122,0.03069,0.03101,27143.01736201,838.1143193537482
1659866400,2022-08-07 10:00:00,ETHO/USDT,0.0311,0.03131,0.03086,0.03096,36083.1133,1117.122798993
1659862800,2022-08-07 09:00:00,ETHO/USDT,0.03143,0.03193,0.03086,0.0311,59846.26296999,1882.4838805470777
1659859200,2022-08-07 08:00:00,ETHO/USDT,0.03129,0.03147,0.03086,0.0312,12075.85769103,375.6708533947141
1659855600,2022-08-07 07:00:00,ETHO/USDT,0.03199,0.03237,0.0311,0.03129,45245.04081685,1431.436679118819
1659852000,2022-08-07 06:00:00,ETHO/USDT,0.03165,0.03333,0.03157,0.032,306110.96814953,9880.8327645092934
1659848400,2022-08-07 05:00:00,ETHO/USDT,0.03104,0.03165,0.03104,0.03165,24700.45205696,776.0612854642734
1659844800,2022-08-07 04:00:00,ETHO/USDT,0.03099,0.03128,0.03092,0.03106,10371.29792474,322.3970690308888
1659841200,2022-08-07 03:00:00,ETHO/USDT,0.0309,0.03124,0.0309,0.03091,6753.46367554,209.7503780798696
1659837600,2022-08-07 02:00:00,ETHO/USDT,0.03087,0.0309,0.03086,0.03086,3317.6806,102.39580291
1659834000,2022-08-07 01:00:00,ETHO/USDT,0.03064,0.03086,0.03056,0.03086,3840.86454085,118.012468443814
1659830400,2022-08-07 00:00:00,ETHO/USDT,0.0305,0.03069,0.03019,0.03069,4614.5257492,140.8508814766
1659826800,2022-08-06 23:00:00,ETHO/USDT,0.0305,0.0305,0.03017,0.0305,9207.12169507,279.127485782635
1659823200,2022-08-06 22:00:00,ETHO/USDT,0.03071,0.03098,0.03017,0.03034,48629.3398852,1487.8603154420815
1659819600,2022-08-06 21:00:00,ETHO/USDT,0.03075,0.03075,0.03042,0.03071,3155.85567053,96.2646908626835
1659816000,2022-08-06 20:00:00,ETHO/USDT,0.02981,0.03114,0.02981,0.03074,108470.5519801,3316.888889084224
1659812400,2022-08-06 19:00:00,ETHO/USDT,0.03108,0.03147,0.02981,0.03,50412.374083,1532.3008085190649
1659808800,2022-08-06 18:00:00,ETHO/USDT,0.03134,0.03166,0.03085,0.03085,84054.36334777,2612.7811561943009
1659805200,2022-08-06 17:00:00,ETHO/USDT,0.03136,0.03136,0.0305,0.0311,36213.68544258,1120.1039954252978
1659801600,2022-08-06 16:00:00,ETHO/USDT,0.02999,0.03197,0.0297,0.03158,190135.35486498,5821.3711186247487
1659798000,2022-08-06 15:00:00,ETHO/USDT,0.03153,0.0359,0.02963,0.03,1364886.54689262,45173.0232131787195
1659794400,2022-08-06 14:00:00,ETHO/USDT,0.03045,0.03158,0.02994,0.03131,96949.0516571,3000.8403486105088
1659790800,2022-08-06 13:00:00,ETHO/USDT,0.03042,0.03176,0.03021,0.03055,108479.35563932,3348.4896030793736
1659787200,2022-08-06 12:00:00,ETHO/USDT,0.03074,0.03074,0.03042,0.03042,8603.2394,263.31160586
1659783600,2022-08-06 11:00:00,ETHO/USDT,0.0296,0.03154,0.02908,0.03077,492093.61064907,15099.9041590292037
1659780000,2022-08-06 10:00:00,ETHO/USDT,0.02935,0.03,0.02887,0.02936,63267.21372714,1851.0215211774146
1659776400,2022-08-06 09:00:00,ETHO/USDT,0.02925,0.0296,0.02905,0.02935,5157.20573823,151.8999690014314
1659772800,2022-08-06 08:00:00,ETHO/USDT,0.0293,0.02948,0.029,0.02925,8667.94897878,252.9553878424344
1659769200,2022-08-06 07:00:00,ETHO/USDT,0.02934,0.02948,0.02908,0.02908,5935.28606027,173.8333802127596
1659765600,2022-08-06 06:00:00,ETHO/USDT,0.02932,0.02932,0.02929,0.02929,41.99672579,1.2312248281628
1659762000,2022-08-06 05:00:00,ETHO/USDT,0.02916,0.02932,0.02916,0.02929,3880.21597421,113.6252640848372
1659758400,2022-08-06 04:00:00,ETHO/USDT,0.02982,0.03011,0.02881,0.02915,45617.29948117,1327.8184098865539
1659754800,2022-08-06 03:00:00,ETHO/USDT,0.0297,0.02994,0.0296,0.0296,49049.44425706,1461.8919483086912
1659751200,2022-08-06 02:00:00,ETHO/USDT,0.02982,0.02982,0.0296,0.0296,3301.65058531,98.4520594009442
1659747600,2022-08-06 01:00:00,ETHO/USDT,0.0296,0.02982,0.0296,0.02982,11227.15758709,333.5957848590238
1659744000,2022-08-06 00:00:00,ETHO/USDT,0.02953,0.02975,0.0295,0.02975,5513.48359092,162.73497729487
1659740400,2022-08-05 23:00:00,ETHO/USDT,0.02948,0.02982,0.02948,0.02953,3765.71033962,111.8771117999253
1659736800,2022-08-05 22:00:00,ETHO/USDT,0.0291,0.02979,0.0291,0.0295,19243.50749873,568.9630967956507
1659733200,2022-08-05 21:00:00,ETHO/USDT,0.02905,0.02934,0.02887,0.0291,5522.71789019,160.3830743926588
1659729600,2022-08-05 20:00:00,ETHO/USDT,0.02906,0.02932,0.02905,0.02905,205.90727421,5.9921249348372
1659726000,2022-08-05 19:00:00,ETHO/USDT,0.02887,0.02938,0.02877,0.02906,35536.0082522,1040.795400115585
1659722400,2022-08-05 18:00:00,ETHO/USDT,0.0288,0.02923,0.02876,0.02887,14262.17138917,411.4515556233335
1659718800,2022-08-05 17:00:00,ETHO/USDT,0.02884,0.02904,0.02875,0.02904,7984.8847092,229.616158292168
1659715200,2022-08-05 16:00:00,ETHO/USDT,0.0296,0.02984,0.02875,0.02909,120183.63487921,3483.4234160890987
1659711600,2022-08-05 15:00:00,ETHO/USDT,0.02995,0.02995,0.02936,0.02936,8039.26984667,237.903751254453
1659708000,2022-08-05 14:00:00,ETHO/USDT,0.0293,0.03024,0.02914,0.02997,40141.02904368,1192.9059921841317
1659704400,2022-08-05 13:00:00,ETHO/USDT,0.0292,0.02962,0.0291,0.02953,21825.17367032,640.4792596696267
1659700800,2022-08-05 12:00:00,ETHO/USDT,0.02966,0.02972,0.02898,0.0292,82416.6836724,2411.6146403419848
1659697200,2022-08-05 11:00:00,ETHO/USDT,0.02992,0.03088,0.0295,0.02977,103316.45562771,3111.9226571047352
1659693600,2022-08-05 10:00:00,ETHO/USDT,0.0297,0.02993,0.02963,0.02991,3293.64564739,98.2028048317388
1659690000,2022-08-05 09:00:00,ETHO/USDT,0.02961,0.02968,0.02946,0.02968,507.6901,15.034746301
1659686400,2022-08-05 08:00:00,ETHO/USDT,0.02981,0.02981,0.0293,0.0294,18671.17961673,550.1211223097213
1659682800,2022-08-05 07:00:00,ETHO/USDT,0.02986,0.0299,0.02981,0.02981,13438.38089909,400.6105542039188
1659679200,2022-08-05 06:00:00,ETHO/USDT,0.0295,0.02989,0.0295,0.02981,34452.90362779,1027.7441693227301
1659675600,2022-08-05 05:00:00,ETHO/USDT,0.0293,0.02953,0.02926,0.02927,280.70571981,8.2248461419893
1659672000,2022-08-05 04:00:00,ETHO/USDT,0.0301,0.03053,0.02906,0.02932,76651.38835494,2271.0327067923182
1659668400,2022-08-05 03:00:00,ETHO/USDT,0.02928,0.0303,0.02921,0.0301,93547.38123622,2794.3482287316761
1659664800,2022-08-05 02:00:00,ETHO/USDT,0.02914,0.02928,0.02914,0.02921,4527.19267099,132.4043074864575
1659661200,2022-08-05 01:00:00,ETHO/USDT,0.02884,0.02988,0.02884,0.02914,87145.99298981,2565.93856216767
1659657600,2022-08-05 00:00:00,ETHO/USDT,0.02939,0.02964,0.02796,0.02883,195414.61646763,5559.9520981858397
1659654000,2022-08-04 23:00:00,ETHO/USDT,0.02989,0.03094,0.02902,0.02928,553573.02027574,16766.8919674040895
1659650400,2022-08-04 22:00:00,ETHO/USDT,0.02976,0.02989,0.02963,0.02989,569.84074736,17.0030633683844
1659646800,2022-08-04 21:00:00,ETHO/USDT,0.02989,0.02989,0.02954,0.02954,12096.7503,359.593068208
1659643200,2022-08-04 20:00:00,ETHO/USDT,0.0302,0.03025,0.02963,0.02989,40060.05680849,1197.6818172348225
1659639600,2022-08-04 19:00:00,ETHO/USDT,0.02999,0.03052,0.02997,0.02997,19109.72262478,575.7660788877115
1659636000,2022-08-04 18:00:00,ETHO/USDT,0.02999,0.02999,0.02997,0.02999,4644.48099703,139.2342194989297
1659632400,2022-08-04 17:00:00,ETHO/USDT,0.03002,0.03009,0.03,0.03008,34594.60435862,1040.5754318658758
1659628800,2022-08-04 16:00:00,ETHO/USDT,0.03011,0.03034,0.02999,0.03002,17902.92140813,541.0113366154634
1659625200,2022-08-04 15:00:00,ETHO/USDT,0.0303,0.03093,0.03011,0.03011,51363.90155355,1569.1989727791322
1659621600,2022-08-04 14:00:00,ETHO/USDT,0.03024,0.03031,0.0299,0.03006,9434.00386526,282.9910839359045
1659618000,2022-08-04 13:00:00,ETHO/USDT,0.02964,0.03036,0.0296,0.03,31729.81181318,949.4041431316469
1659614400,2022-08-04 12:00:00,ETHO/USDT,0.0299,0.0299,0.02961,0.02989,20079.0851,598.6178992
1659610800,2022-08-04 11:00:00,ETHO/USDT,0.03,0.03022,0.0299,0.0299,461.38409285,13.816545055927
1659607200,2022-08-04 10:00:00,ETHO/USDT,0.0299,0.03029,0.0299,0.03,10158.8238971,306.2643776064086
1659603600,2022-08-04 09:00:00,ETHO/USDT,0.03012,0.03044,0.02965,0.02965,28997.22432818,871.0091239804054
1659600000,2022-08-04 08:00:00,ETHO/USDT,0.03002,0.03037,0.03002,0.03012,1064.6798,32.284571068
1659596400,2022-08-04 07:00:00,ETHO/USDT,0.03002,0.03039,0.03001,0.03002,30079.18339993,903.4539963118727
1659592800,2022-08-04 06:00:00,ETHO/USDT,0.03001,0.03039,0.03,0.03001,42467.51049624,1274.5040807997336
1659589200,2022-08-04 05:00:00,ETHO/USDT,0.0304,0.0304,0.03,0.03001,41630.49001997,1252.9167117418883
1659585600,2022-08-04 04:00:00,ETHO/USDT,0.0304,0.0306,0.0304,0.0304,2489.5565196,76.12431240076
1659582000,2022-08-04 03:00:00,ETHO/USDT,0.03006,0.03055,0.03,0.0304,8428.3064,254.768888461
1659578400,2022-08-04 02:00:00,ETHO/USDT,0.03011,0.03026,0.03,0.03026,8564.556,257.194022267
1659574800,2022-08-04 01:00:00,ETHO/USDT,0.03038,0.03038,0.03011,0.03034,13537.04877801,411.1031313429438
1659571200,2022-08-04 00:00:00,ETHO/USDT,0.03038,0.03038,0.03022,0.03038,3834.77610085,116.490591127823
1659567600,2022-08-03 23:00:00,ETHO/USDT,0.03059,0.03059,0.03013,0.03038,27421.5377,833.074538004
1659564000,2022-08-03 22:00:00,ETHO/USDT,0.03062,0.03063,0.03059,0.03063,23024.54449293,704.5302284994459
1659560400,2022-08-03 21:00:00,ETHO/USDT,0.03027,0.03063,0.03018,0.03063,7226.52687285,219.7565217641283
1659556800,2022-08-03 20:00:00,ETHO/USDT,0.03031,0.03031,0.03027,0.03027,2789.9578,84.458138302
1659553200,2022-08-03 19:00:00,ETHO/USDT,0.0303,0.03064,0.03022,0.03031,2358.90588753,71.8824563649192
1659549600,2022-08-03 18:00:00,ETHO/USDT,0.03026,0.03093,0.03018,0.0305,73084.15860103,2230.5052206258579
1659546000,2022-08-03 17:00:00,ETHO/USDT,0.02956,0.03058,0.02956,0.03027,58816.01301778,1773.0047887797714
1659542400,2022-08-03 16:00:00,ETHO/USDT,0.03,0.03,0.02951,0.0298,42776.92546666,1269.0683563708
1659538800,2022-08-03 15:00:00,ETHO/USDT,0.0301,0.03039,0.02989,0.02989,29499.59621957,888.0532182017365
1659535200,2022-08-03 14:00:00,ETHO/USDT,0.02999,0.03039,0.02988,0.02989,17334.86231822,521.1304492737016
1659531600,2022-08-03 13:00:00,ETHO/USDT,0.03097,0.03099,0.02988,0.02999,74127.69536337,2244.0477140321105
1659528000,2022-08-03 12:00:00,ETHO/USDT,0.0306,0.03099,0.03027,0.03099,95112.66613494,2929.7141970596718
1659524400,2022-08-03 11:00:00,ETHO/USDT,0.03054,0.03077,0.03025,0.0306,8847.00454946,269.0874836118842
1659520800,2022-08-03 10:00:00,ETHO/USDT,0.0303,0.03099,0.03,0.03051,68852.2489364,2121.2481021967734
1659517200,2022-08-03 09:00:00,ETHO/USDT,0.0305,0.03051,0.03,0.03051,26286.23066554,794.7704520186254
1659513600,2022-08-03 08:00:00,ETHO/USDT,0.0304,0.03081,0.03021,0.03077,11101.3650386,339.1358514631528
1659510000,2022-08-03 07:00:00,ETHO/USDT,0.02972,0.03084,0.02958,0.03025,48907.98115852,1488.7936087371742
1659506400,2022-08-03 06:00:00,ETHO/USDT,0.02993,0.02994,0.02972,0.02972,7638.6813,228.043911072
1659502800,2022-08-03 05:00:00,ETHO/USDT,0.02987,0.03029,0.02987,0.03014,13427.90109935,402.963150883773
1659499200,2022-08-03 04:00:00,ETHO/USDT,0.0301,0.03014,0.02987,0.02987,4079.6697,121.933203068
1659495600,2022-08-03 03:00:00,ETHO/USDT,0.0301,0.0301,0.0301,0.0301,7.6874,0.23139074
1659492000,2022-08-03 02:00:00,ETHO/USDT,0.02991,0.03014,0.02987,0.02987,3643.2199,108.873391901
1659488400,2022-08-03 01:00:00,ETHO/USDT,0.03014,0.03014,0.02991,0.03014,450.9414,13.582440918
1659484800,2022-08-03 00:00:00,ETHO/USDT,0.0301,0.03014,0.02987,0.0301,6434.30650069,192.3712224477966
1659481200,2022-08-02 23:00:00,ETHO/USDT,0.03004,0.03033,0.02987,0.02987,18292.16381922,547.4827267507842
1659477600,2022-08-02 22:00:00,ETHO/USDT,0.03024,0.03026,0.03003,0.03003,25.71389266,0.7764802738916
1659474000,2022-08-02 21:00:00,ETHO/USDT,0.03039,0.03049,0.03,0.03,6770.04724036,204.2076352376316
1659470400,2022-08-02 20:00:00,ETHO/USDT,0.0305,0.0305,0.03011,0.03039,15946.12585751,484.1663702373017
1659466800,2022-08-02 19:00:00,ETHO/USDT,0.03011,0.03071,0.03011,0.03049,17718.62036226,539.3049919881006
1659463200,2022-08-02 18:00:00,ETHO/USDT,0.02983,0.03087,0.02953,0.03039,74317.10864071,2267.0978062280892
1659459600,2022-08-02 17:00:00,ETHO/USDT,0.02934,0.03026,0.02934,0.03006,118333.309989,3557.2613969118615
1659456000,2022-08-02 16:00:00,ETHO/USDT,0.02963,0.02963,0.02903,0.02914,59292.17529085,1742.776408892722
1659452400,2022-08-02 15:00:00,ETHO/USDT,0.02909,0.02963,0.02873,0.02963,168411.0271,4887.724045903
1659448800,2022-08-02 14:00:00,ETHO/USDT,0.02973,0.02992,0.02908,0.0293,34259.18537807,1004.8856001998544
1659445200,2022-08-02 13:00:00,ETHO/USDT,0.02916,0.03007,0.02914,0.02973,34664.33614987,1025.1786233092883
1659441600,2022-08-02 12:00:00,ETHO/USDT,0.0295,0.02959,0.02894,0.02903,41229.44618448,1197.2731183964118
1659438000,2022-08-02 11:00:00,ETHO/USDT,0.02953,0.02989,0.02928,0.02928,12885.26298481,381.0301687380845
1659434400,2022-08-02 10:00:00,ETHO/USDT,0.02938,0.02953,0.02938,0.02953,1890.77514476,55.7109032417628
1659430800,2022-08-02 09:00:00,ETHO/USDT,0.0292,0.02939,0.02914,0.02914,12046.50987973,353.7032224943322
1659427200,2022-08-02 08:00:00,ETHO/USDT,0.02933,0.02939,0.02906,0.02939,4269.18092027,124.6577561927353
1659423600,2022-08-02 07:00:00,ETHO/USDT,0.02893,0.02962,0.02891,0.02933,28986.98429162,845.6584773829883
1659420000,2022-08-02 06:00:00,ETHO/USDT,0.02897,0.02913,0.02891,0.02913,1899.08517988,55.0983739469044
1659416400,2022-08-02 05:00:00,ETHO/USDT,0.0291,0.02927,0.02891,0.02919,12236.17914246,356.462525213832
1659412800,2022-08-02 04:00:00,ETHO/USDT,0.02913,0.02931,0.02902,0.02931,10414.95188315,304.7760012649881
1659409200,2022-08-02 03:00:00,ETHO/USDT,0.02958,0.02958,0.02891,0.02891,141965.0128,4119.099087583
