https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume EPS,Volume BTC
1644451200,2022-02-10 00:00:00,EPS/BTC,0.00000496,0.00000644,0.00000474,0.00000592,698804.55054913,4.0347511861998486
1644364800,2022-02-09 00:00:00,EPS/BTC,0.00000422,0.00000507,0.0000039,0.00000493,71325.12093546,0.3341799808589958
1644278400,2022-02-08 00:00:00,EPS/BTC,0.00000443,0.0000046,0.00000415,0.0000042,5964.1508,0.025914191609
1644192000,2022-02-07 00:00:00,EPS/BTC,0.00000442,0.00000454,0.00000436,0.00000442,31851.2419,0.141804112259
1644105600,2022-02-06 00:00:00,EPS/BTC,0.00000447,0.00000452,0.00000439,0.00000442,4533.5555,0.020038530744
1644019200,2022-02-05 00:00:00,EPS/BTC,0.00000454,0.00000477,0.00000442,0.00000446,24051.30749437,0.1089090503049894
1643932800,2022-02-04 00:00:00,EPS/BTC,0.00000458,0.00000518,0.00000446,0.00000454,43146.3186,0.203906979075
1643846400,2022-02-03 00:00:00,EPS/BTC,0.00000436,0.00000477,0.00000426,0.00000458,46688.52088077,0.2108185135124827
1643760000,2022-02-02 00:00:00,EPS/BTC,0.00000434,0.00000448,0.00000423,0.00000437,9420.25213185,0.040908258583972
1643673600,2022-02-01 00:00:00,EPS/BTC,0.00000421,0.00000442,0.00000417,0.00000434,5554.0905,0.024126155168
1643587200,2022-01-31 00:00:00,EPS/BTC,0.00000421,0.00000426,0.00000415,0.0000042,3054.655,0.012827069597
1643500800,2022-01-30 00:00:00,EPS/BTC,0.00000421,0.00000425,0.00000406,0.00000419,8628.2942,0.035875649573
1643414400,2022-01-29 00:00:00,EPS/BTC,0.00000428,0.00000438,0.00000418,0.00000423,2174.1971,0.009313477443
1643328000,2022-01-28 00:00:00,EPS/BTC,0.00000423,0.0000043,0.00000419,0.00000428,1575.0514,0.006669214768
1643241600,2022-01-27 00:00:00,EPS/BTC,0.00000438,0.00000439,0.00000414,0.00000424,12403.32163372,0.052757239612996
1643155200,2022-01-26 00:00:00,EPS/BTC,0.00000441,0.00000452,0.0000043,0.00000437,10418.9114,0.045750506981
1643068800,2022-01-25 00:00:00,EPS/BTC,0.00000441,0.00000451,0.0000043,0.00000444,7579.89102219,0.0334843283019674
1642982400,2022-01-24 00:00:00,EPS/BTC,0.00000462,0.00000462,0.0000044,0.00000443,16674.4521,0.075201146504
1642896000,2022-01-23 00:00:00,EPS/BTC,0.00000459,0.00000481,0.00000448,0.00000466,23846.9692,0.11010917291
1642809600,2022-01-22 00:00:00,EPS/BTC,0.00000474,0.00000531,0.00000418,0.00000462,235397.34056574,1.0892128420376444
1642723200,2022-01-21 00:00:00,EPS/BTC,0.00000503,0.00000506,0.00000471,0.00000471,70160.59243426,0.3445736527813556
1642636800,2022-01-20 00:00:00,EPS/BTC,0.00000501,0.00000519,0.00000495,0.00000506,50921.54479135,0.2560499183319103
1642550400,2022-01-19 00:00:00,EPS/BTC,0.00000503,0.00000508,0.00000498,0.00000502,8791.64722687,0.0441407367679622
1642464000,2022-01-18 00:00:00,EPS/BTC,0.00000522,0.00000528,0.000005,0.00000506,18604.5833,0.096151406242
1642377600,2022-01-17 00:00:00,EPS/BTC,0.00000555,0.00000556,0.00000513,0.00000521,12094.99430167,0.0634160847079679
1642291200,2022-01-16 00:00:00,EPS/BTC,0.00000544,0.00000584,0.00000534,0.00000554,146094.20624084,0.8078454120643796
1642204800,2022-01-15 00:00:00,EPS/BTC,0.00000541,0.00000556,0.00000533,0.00000544,7069.4302,0.038789924319
1642118400,2022-01-14 00:00:00,EPS/BTC,0.00000544,0.00000554,0.00000525,0.00000542,52179.0226,0.276546250516
1642032000,2022-01-13 00:00:00,EPS/BTC,0.00000551,0.00000569,0.00000535,0.00000541,19193.22997787,0.1045519450945835
1641945600,2022-01-12 00:00:00,EPS/BTC,0.00000539,0.00000569,0.00000531,0.00000553,49079.17157634,0.2715833492198762
1641859200,2022-01-11 00:00:00,EPS/BTC,0.00000505,0.00000554,0.000005,0.00000538,24890.33024657,0.1292582267529528
1641772800,2022-01-10 00:00:00,EPS/BTC,0.00000523,0.00000528,0.00000492,0.00000506,13439.58900508,0.0678557484963492
1641686400,2022-01-09 00:00:00,EPS/BTC,0.0000052,0.0000053,0.00000516,0.00000521,7133.9612,0.037320043087
1641600000,2022-01-08 00:00:00,EPS/BTC,0.00000541,0.00000565,0.00000514,0.0000052,11669.62358591,0.0618662546290296
1641513600,2022-01-07 00:00:00,EPS/BTC,0.00000583,0.00000597,0.00000543,0.00000545,31732.34720371,0.1792470986359165
1641427200,2022-01-06 00:00:00,EPS/BTC,0.00000596,0.00000601,0.00000564,0.00000583,43652.45785585,0.2523774165879031
1641340800,2022-01-05 00:00:00,EPS/BTC,0.00000617,0.00000649,0.00000584,0.00000596,49613.54318734,0.3010748451659888
1641254400,2022-01-04 00:00:00,EPS/BTC,0.00000608,0.00000692,0.00000607,0.00000618,76891.35356116,0.4950151618140337
1641168000,2022-01-03 00:00:00,EPS/BTC,0.00000577,0.00000615,0.00000573,0.00000609,18657.38526095,0.1121533896459077
1641081600,2022-01-02 00:00:00,EPS/BTC,0.0000057,0.00000607,0.00000566,0.0000058,62524.00025225,0.3678832758858985
1640995200,2022-01-01 00:00:00,EPS/BTC,0.00000565,0.00000574,0.00000555,0.00000568,7965.56366099,0.0447899697139836
1640908800,2021-12-31 00:00:00,EPS/BTC,0.00000567,0.0000057,0.00000552,0.00000565,46690.96021493,0.2620590953239517
1640822400,2021-12-30 00:00:00,EPS/BTC,0.00000575,0.00000584,0.00000556,0.00000565,10157.0694,0.05802448402
1640736000,2021-12-29 00:00:00,EPS/BTC,0.00000644,0.00000669,0.00000572,0.00000578,60106.84702032,0.365998554416952
1640649600,2021-12-28 00:00:00,EPS/BTC,0.00000574,0.00000712,0.00000565,0.00000641,472127.69552958,3.0742775037959863
