https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume XTAG,Volume USDT
1644019200,2022-02-05 00:00:00,XTAG/USDT,0.389,0.4911,0.3872,0.4482,1126153.21349216,480641.86819138798
1643932800,2022-02-04 00:00:00,XTAG/USDT,0.3823,0.4083,0.3584,0.3897,767634.89907702,297270.788451613816
1643846400,2022-02-03 00:00:00,XTAG/USDT,0.35,0.4439,0.35,0.3822,832193.28655835,331644.381501429827
1643760000,2022-02-02 00:00:00,XTAG/USDT,0.3547,0.3883,0.35,0.35,415799.64584429,150831.184480688192
1643673600,2022-02-01 00:00:00,XTAG/USDT,0.3689,0.3841,0.353,0.353,434694.31008903,159807.014766715634
1643587200,2022-01-31 00:00:00,XTAG/USDT,0.3512,0.383,0.3465,0.3696,377141.87969184,136897.834629077706
1643500800,2022-01-30 00:00:00,XTAG/USDT,0.4119,0.4119,0.3244,0.3517,463303.24640774,172354.689255301482
1643414400,2022-01-29 00:00:00,XTAG/USDT,0.3913,0.42,0.3703,0.4119,369186.11764396,145829.702690815948
1643328000,2022-01-28 00:00:00,XTAG/USDT,0.3568,0.402,0.3448,0.3913,314124.49228031,115309.798031261207
1643241600,2022-01-27 00:00:00,XTAG/USDT,0.3842,0.3868,0.345,0.3561,371158.53538962,132776.668122211957
1643155200,2022-01-26 00:00:00,XTAG/USDT,0.3674,0.4499,0.3495,0.383,566600.11418048,213546.567374445152
1643068800,2022-01-25 00:00:00,XTAG/USDT,0.404,0.4042,0.3597,0.3681,408004.9375791,155190.288697569502
1642982400,2022-01-24 00:00:00,XTAG/USDT,0.4266,0.4364,0.3651,0.404,356525.40224652,140256.810856986776
1642896000,2022-01-23 00:00:00,XTAG/USDT,0.3997,0.4398,0.3997,0.4267,206977.55407837,87537.215722765582
1642809600,2022-01-22 00:00:00,XTAG/USDT,0.4354,0.4588,0.391,0.3997,304153.89712579,125803.267631181776
1642723200,2022-01-21 00:00:00,XTAG/USDT,0.4939,0.5147,0.4341,0.4341,230253.03781563,112129.595258422335
1642636800,2022-01-20 00:00:00,XTAG/USDT,0.5452,0.5753,0.4942,0.4942,381587.28661339,210117.896899432281
1642550400,2022-01-19 00:00:00,XTAG/USDT,0.5634,0.5641,0.5308,0.5452,212224.88910346,114702.382589318196
1642464000,2022-01-18 00:00:00,XTAG/USDT,0.5785,0.579,0.5298,0.5621,180589.85084151,99651.871807693047
1642377600,2022-01-17 00:00:00,XTAG/USDT,0.6493,0.6601,0.569,0.5755,244348.65440355,148540.521545093928
1642291200,2022-01-16 00:00:00,XTAG/USDT,0.6468,0.7229,0.6,0.6493,411850.60810828,267250.612780828214
1642204800,2022-01-15 00:00:00,XTAG/USDT,0.6601,0.6667,0.6155,0.65,214406.01458374,136703.335403921562
1642118400,2022-01-14 00:00:00,XTAG/USDT,0.6798,0.726,0.5999,0.6601,370721.10158548,245389.373907719912
1642032000,2022-01-13 00:00:00,XTAG/USDT,0.7175,0.7191,0.6611,0.6761,216062.03489143,148259.94014627319
1641945600,2022-01-12 00:00:00,XTAG/USDT,0.6909,0.736,0.687,0.7216,234514.69113143,165841.952487532647
1641859200,2022-01-11 00:00:00,XTAG/USDT,0.68,0.695,0.6521,0.6874,226646.08940265,153300.90961404363
1641772800,2022-01-10 00:00:00,XTAG/USDT,0.7263,0.73,0.6637,0.68,151986.58936694,105082.455369708998
1641686400,2022-01-09 00:00:00,XTAG/USDT,0.6932,0.7388,0.6634,0.726,176141.2835761,123805.166401469735
1641600000,2022-01-08 00:00:00,XTAG/USDT,0.7392,0.7745,0.66,0.6893,228465.97263544,164029.908865845619
1641513600,2022-01-07 00:00:00,XTAG/USDT,0.7589,0.7785,0.7216,0.7392,217312.17417058,161868.953036838834
1641427200,2022-01-06 00:00:00,XTAG/USDT,0.7406,0.7906,0.7137,0.756,318127.46684242,239208.229858213038
1641340800,2022-01-05 00:00:00,XTAG/USDT,0.8129,0.9831,0.7195,0.7407,893527.26336978,766476.90537238386
1641254400,2022-01-04 00:00:00,XTAG/USDT,0.7719,0.8348,0.7685,0.8152,258536.86197065,208144.954890963184
1641168000,2022-01-03 00:00:00,XTAG/USDT,0.8406,0.8406,0.77,0.7717,272431.98625055,218517.760706395061
1641081600,2022-01-02 00:00:00,XTAG/USDT,0.8702,0.8835,0.8321,0.8406,186793.75211435,159554.857028001884
1640995200,2022-01-01 00:00:00,XTAG/USDT,0.8535,0.88,0.831,0.8702,214371.13398484,183559.01458591985
1640908800,2021-12-31 00:00:00,XTAG/USDT,0.8824,0.9266,0.8264,0.8542,338611.59383185,299737.332680035889
1640822400,2021-12-30 00:00:00,XTAG/USDT,0.9333,0.959,0.8676,0.8825,492446.20006996,446380.084368309616
1640736000,2021-12-29 00:00:00,XTAG/USDT,1.0069,1.0375,0.9313,0.9321,377369.28422383,374567.903965296471
1640649600,2021-12-28 00:00:00,XTAG/USDT,1.1484,1.149,0.9728,1.0022,496489.26924677,522383.034528239445
