https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume XMR,Volume USDT
1660280400,2022-08-12 05:00:00,XMR/USDT,162.53,164.9,161.8,161.9,591.3145491,96248.9660410606
1660276800,2022-08-12 04:00:00,XMR/USDT,164.03,164.9,162.1,162.41,622.17513004,101503.738627395
1660273200,2022-08-12 03:00:00,XMR/USDT,161.59,164.24,161,163.97,1036.92048258,168273.8158649481
1660269600,2022-08-12 02:00:00,XMR/USDT,160.12,162.9,159.99,161.48,1150.3374647,185664.0921335591
1660266000,2022-08-12 01:00:00,XMR/USDT,160.47,161.89,159.58,160.27,657.30725208,105544.1277493222
1660262400,2022-08-12 00:00:00,XMR/USDT,160.49,161.25,157.97,160.5,1368.69279634,218687.8607513537
1660258800,2022-08-11 23:00:00,XMR/USDT,157.88,161.75,157.64,160.38,1943.43835963,311038.1297221056
1660255200,2022-08-11 22:00:00,XMR/USDT,160.54,161.73,157.89,157.89,565.52272425,90318.4681805501
1660251600,2022-08-11 21:00:00,XMR/USDT,159.94,160.96,159.57,160.55,802.49810519,128513.8262550757
1660248000,2022-08-11 20:00:00,XMR/USDT,160.4,160.48,159.09,159.94,1403.38948692,224166.2418490237
1660244400,2022-08-11 19:00:00,XMR/USDT,161.19,161.9,160.01,160.4,958.82449334,153989.5554029039
1660240800,2022-08-11 18:00:00,XMR/USDT,162.24,162.27,160.12,161.38,682.16028831,110021.8472939046
1660237200,2022-08-11 17:00:00,XMR/USDT,162.65,163.68,161.43,162.3,1192.44067606,193729.2754090915
1660233600,2022-08-11 16:00:00,XMR/USDT,163.7,163.77,162.36,162.63,1005.59934409,163818.4581502482
1660230000,2022-08-11 15:00:00,XMR/USDT,165.77,165.8,163.02,163.62,822.34249585,135359.4571643807
1660226400,2022-08-11 14:00:00,XMR/USDT,167.12,169,164.83,165.71,1066.34692388,177547.3756205864
1660222800,2022-08-11 13:00:00,XMR/USDT,168.39,168.5,165.89,167.12,1098.50414353,183824.5861354737
1660219200,2022-08-11 12:00:00,XMR/USDT,167.42,169.62,166.84,168.5,946.47545103,158985.0574311287
1660215600,2022-08-11 11:00:00,XMR/USDT,165.88,168.2,165.34,167.58,1164.37536867,194110.2820199756
1660212000,2022-08-11 10:00:00,XMR/USDT,166.46,166.78,165.26,165.9,995.99611747,165205.2276443623
1660208400,2022-08-11 09:00:00,XMR/USDT,166.85,168.88,166.16,166.45,2322.96822869,387955.4694499307
1660204800,2022-08-11 08:00:00,XMR/USDT,166.26,168.55,165.63,166.85,779.71520409,129915.2837245809
1660201200,2022-08-11 07:00:00,XMR/USDT,168.64,169.48,165.85,166.3,766.02959116,128191.00903291
1660197600,2022-08-11 06:00:00,XMR/USDT,169.47,169.86,168.5,168.68,405.11864964,68569.6300449314
1660194000,2022-08-11 05:00:00,XMR/USDT,169.38,169.77,168.6,169.4,638.82710905,108128.2513601322
1660190400,2022-08-11 04:00:00,XMR/USDT,167.25,169.99,166.99,169.35,1384.32932394,233879.2255666544
1660186800,2022-08-11 03:00:00,XMR/USDT,167.12,168.23,166.38,167.13,667.26495352,111636.3311866877
1660183200,2022-08-11 02:00:00,XMR/USDT,167.64,168.72,166.26,167.06,877.92839954,146912.1298281048
1660179600,2022-08-11 01:00:00,XMR/USDT,167.75,168.88,166.79,167.57,736.68776369,123744.8323816766
1660176000,2022-08-11 00:00:00,XMR/USDT,168,168.43,166.73,167.73,824.64705622,138049.9001229423
1660172400,2022-08-10 23:00:00,XMR/USDT,168.37,168.81,167.35,168.05,723.83975523,121717.3793454884
1660168800,2022-08-10 22:00:00,XMR/USDT,169.51,170.9,167.93,168.46,567.49236231,96089.5880866674
1660165200,2022-08-10 21:00:00,XMR/USDT,169.12,170.9,168.3,169.43,905.91146154,153621.832624862
1660161600,2022-08-10 20:00:00,XMR/USDT,166.7,169.4,166.7,169.37,762.94781985,128405.0227887578
1660158000,2022-08-10 19:00:00,XMR/USDT,167.1,167.51,165.9,166.54,786.7225679,131217.4853830644
1660154400,2022-08-10 18:00:00,XMR/USDT,167.96,168,165.84,167.15,1409.0970155,235598.6527799255
1660150800,2022-08-10 17:00:00,XMR/USDT,166.64,170.7,166.45,167.9,1761.40305041,295995.6264166983
1660147200,2022-08-10 16:00:00,XMR/USDT,168.73,169.7,166.53,166.78,1434.00937087,240397.5539988978
1660143600,2022-08-10 15:00:00,XMR/USDT,167.43,171.86,166.91,168.58,1191.46910242,200050.8861334639
1660140000,2022-08-10 14:00:00,XMR/USDT,166.3,168.4,166.21,167.37,1386.61587569,231604.4124057643
1660136400,2022-08-10 13:00:00,XMR/USDT,171.11,171.86,166.08,166.3,2295.0202469,387176.0205368282
1660132800,2022-08-10 12:00:00,XMR/USDT,164.88,171.92,163.63,171.05,2877.78192775,484532.2986601537
1660129200,2022-08-10 11:00:00,XMR/USDT,164.24,165.9,163.56,165.1,1126.55066965,185608.8005613452
1660125600,2022-08-10 10:00:00,XMR/USDT,162.22,166.17,160.98,164.11,857.38590289,140113.1322494109
1660122000,2022-08-10 09:00:00,XMR/USDT,161.42,162.47,159.63,162.25,1219.73594678,196631.5203954568
1660118400,2022-08-10 08:00:00,XMR/USDT,160.52,161.79,159.63,161.39,545.19265055,87461.3026400406
1660114800,2022-08-10 07:00:00,XMR/USDT,160.27,161.36,159.9,160.26,648.343535,104032.4227466459
1660111200,2022-08-10 06:00:00,XMR/USDT,161.48,161.75,160.28,160.36,669.33335756,107765.4353637805
1660107600,2022-08-10 05:00:00,XMR/USDT,160.02,162,159.98,161.63,511.96116345,82547.6536217244
1660104000,2022-08-10 04:00:00,XMR/USDT,159,160.06,158.69,160,499.80532374,79658.9132247077
1660100400,2022-08-10 03:00:00,XMR/USDT,160.49,160.84,158.86,159.03,383.56815636,61209.0857097328
1660096800,2022-08-10 02:00:00,XMR/USDT,159.88,160.57,159.24,160.4,1376.1051049,220176.643955089
1660093200,2022-08-10 01:00:00,XMR/USDT,157.73,166,157.57,159.91,2194.59349993,353704.9121575317
1660089600,2022-08-10 00:00:00,XMR/USDT,160.61,160.61,156.72,157.6,1698.62968545,269441.1764190782
1660086000,2022-08-09 23:00:00,XMR/USDT,159,161,158.18,160.72,699.26662702,111633.8180132556
1660082400,2022-08-09 22:00:00,XMR/USDT,159.03,159.76,157.92,159.01,864.36082355,137252.2590541971
1660078800,2022-08-09 21:00:00,XMR/USDT,158.74,166.79,158.01,159.04,2285.23996257,366106.7193291759
1660075200,2022-08-09 20:00:00,XMR/USDT,156.73,160.69,156.72,158.61,1886.58625389,298339.7036223293
1660071600,2022-08-09 19:00:00,XMR/USDT,157.77,162.04,156,156.73,978.54989159,154521.4823097911
1660068000,2022-08-09 18:00:00,XMR/USDT,158.65,159.6,156.99,157.81,1739.73158633,274918.180860429
1660064400,2022-08-09 17:00:00,XMR/USDT,157.9,160.09,157.75,158.65,1770.86625114,281489.946820731
1660060800,2022-08-09 16:00:00,XMR/USDT,157.35,157.98,156.4,157.92,1694.71621837,266347.1180326786
1660057200,2022-08-09 15:00:00,XMR/USDT,157.9,157.97,156.53,157.35,2380.04124815,374252.3164158539
1660053600,2022-08-09 14:00:00,XMR/USDT,158.7,159.11,157.27,157.94,1043.08789094,165285.781928198
1660050000,2022-08-09 13:00:00,XMR/USDT,160.4,161.06,158.38,158.76,616.7790709,98800.4919642755
1660046400,2022-08-09 12:00:00,XMR/USDT,160.01,160.97,159.5,160.54,398.42840412,63871.4704775245
1660042800,2022-08-09 11:00:00,XMR/USDT,160.26,162.54,159.08,160.08,1292.99621805,207244.7779628914
1660039200,2022-08-09 10:00:00,XMR/USDT,164.44,165.26,160.1,160.26,2524.69950605,410036.7192596988
1660035600,2022-08-09 09:00:00,XMR/USDT,165.99,166.53,164.44,164.44,991.98085594,164171.3527347678
1660032000,2022-08-09 08:00:00,XMR/USDT,168.09,168.09,165.91,165.92,694.91266512,115839.4907885956
1660028400,2022-08-09 07:00:00,XMR/USDT,169.63,170.1,167.55,168.07,820.9338195,138591.793067292
1660024800,2022-08-09 06:00:00,XMR/USDT,170.18,170.24,168.6,169.77,460.48594707,77970.5559651122
1660021200,2022-08-09 05:00:00,XMR/USDT,169.07,170.2,168.45,170.09,448.05248461,75806.976444989
1660017600,2022-08-09 04:00:00,XMR/USDT,169.34,169.74,168.72,169.19,441.72534667,74698.7123962261
1660014000,2022-08-09 03:00:00,XMR/USDT,170.74,172.41,169.25,169.32,1824.62587767,311418.4855721623
1660010400,2022-08-09 02:00:00,XMR/USDT,168.1,171.47,166.98,170.57,1303.51015441,220231.2583208632
1660006800,2022-08-09 01:00:00,XMR/USDT,166.54,168.67,166.16,167.95,1166.29429957,195059.6140658418
1660003200,2022-08-09 00:00:00,XMR/USDT,167.18,167.6,165.97,166.5,1039.46757203,173664.4927803175
1659999600,2022-08-08 23:00:00,XMR/USDT,166.25,167.99,166.2,167.39,853.1915494,142687.8010859703
1659996000,2022-08-08 22:00:00,XMR/USDT,166.06,166.59,164.37,166.27,346.61469261,57407.7353205266
1659992400,2022-08-08 21:00:00,XMR/USDT,168.22,168.22,165.45,165.92,807.72455821,134431.3911913078
1659988800,2022-08-08 20:00:00,XMR/USDT,167.69,168.52,167.04,168.47,895.92547679,150314.523951579
1659985200,2022-08-08 19:00:00,XMR/USDT,166.37,167.95,165.94,167.58,640.59088366,107010.2991045895
1659981600,2022-08-08 18:00:00,XMR/USDT,167.76,167.79,166.22,166.44,456.56951189,76180.2917356974
1659978000,2022-08-08 17:00:00,XMR/USDT,166.39,167.81,165.93,167.81,853.69528861,142301.1697671556
1659974400,2022-08-08 16:00:00,XMR/USDT,167.54,167.62,165.7,166.46,726.92637851,120983.8628941899
1659970800,2022-08-08 15:00:00,XMR/USDT,167.23,170.12,165.86,167.56,2429.53730593,407549.7184798543
1659967200,2022-08-08 14:00:00,XMR/USDT,167.14,168.16,165.84,167.49,1420.30177469,237331.2417921848
1659963600,2022-08-08 13:00:00,XMR/USDT,168.58,168.83,167,167.17,1517.74437716,254373.2622311626
1659960000,2022-08-08 12:00:00,XMR/USDT,167.36,168.89,166.52,168.54,639.60637225,107117.560708409
1659956400,2022-08-08 11:00:00,XMR/USDT,166.58,167.39,166.22,167.39,386.89940167,64497.3788865414
1659952800,2022-08-08 10:00:00,XMR/USDT,167.07,167.35,166.19,166.89,401.78795395,67022.2096944855
1659949200,2022-08-08 09:00:00,XMR/USDT,167.95,168.08,166.61,167.02,668.50205009,111848.3588533358
1659945600,2022-08-08 08:00:00,XMR/USDT,167.01,168.21,166.1,168,1403.31748691,234441.9017561375
1659942000,2022-08-08 07:00:00,XMR/USDT,166.37,167.15,165.75,166.98,1329.5927216,221335.3398741945
1659938400,2022-08-08 06:00:00,XMR/USDT,165.16,166.39,164.18,166.37,496.54353522,82042.3666903971
1659934800,2022-08-08 05:00:00,XMR/USDT,164.12,165.29,164.07,165.23,352.93637165,58138.1518281267
1659931200,2022-08-08 04:00:00,XMR/USDT,164.66,164.75,164.03,164.08,256.78079434,42180.5483768056
1659927600,2022-08-08 03:00:00,XMR/USDT,164.35,164.96,164.31,164.6,684.6467878,112701.5157012453
1659924000,2022-08-08 02:00:00,XMR/USDT,162.82,165.41,162.74,164.34,1309.7584798,214235.6787224409
1659920400,2022-08-08 01:00:00,XMR/USDT,164.94,164.94,162.37,163.03,1000.81317181,163405.8066247802
1659916800,2022-08-08 00:00:00,XMR/USDT,164.75,165.54,164.17,164.88,1100.31275201,181412.4226055463
1659913200,2022-08-07 23:00:00,XMR/USDT,166.01,166.11,164.58,164.74,632.4081984,104663.4105775933
1659909600,2022-08-07 22:00:00,XMR/USDT,167.53,167.66,165.79,166.01,506.01473136,84235.8176822799
1659906000,2022-08-07 21:00:00,XMR/USDT,168.6,168.82,167.43,167.53,468.74193624,78826.5049018947
1659902400,2022-08-07 20:00:00,XMR/USDT,168.26,169.32,168.05,168.52,317.57045707,53502.7404888654
1659898800,2022-08-07 19:00:00,XMR/USDT,168.07,168.59,167.75,168.26,289.31872642,48633.0032036409
1659895200,2022-08-07 18:00:00,XMR/USDT,169.18,169.31,168.11,168.15,358.48713264,60532.587071909
1659891600,2022-08-07 17:00:00,XMR/USDT,167.71,169.34,167.16,169.15,541.93686738,91141.9690633767
1659888000,2022-08-07 16:00:00,XMR/USDT,169.26,170.12,167.32,167.49,886.62560421,149118.1192883486
1659884400,2022-08-07 15:00:00,XMR/USDT,168.11,170.26,167.55,169.26,1489.85577408,251643.0893077493
1659880800,2022-08-07 14:00:00,XMR/USDT,169.49,169.75,167.61,168.2,1727.33935334,291520.8023965148
1659877200,2022-08-07 13:00:00,XMR/USDT,169.42,169.79,168.38,169.47,1324.51323876,223685.0718879782
1659873600,2022-08-07 12:00:00,XMR/USDT,171.47,172.04,168.76,169.34,2426.6465025,414263.9000660094
1659870000,2022-08-07 11:00:00,XMR/USDT,169.82,171.67,168.96,171.32,2389.14547178,406387.1714732036
1659866400,2022-08-07 10:00:00,XMR/USDT,166.42,170.06,166.25,170,2611.36121674,439907.3431334442
1659862800,2022-08-07 09:00:00,XMR/USDT,162.63,166.59,162.45,166.54,1248.57080857,205365.9421928652
1659859200,2022-08-07 08:00:00,XMR/USDT,162.2,162.8,161.67,162.57,549.81450819,89281.4675920673
1659855600,2022-08-07 07:00:00,XMR/USDT,161.5,162.55,161.48,162.19,782.04159454,126564.8534225651
1659852000,2022-08-07 06:00:00,XMR/USDT,161.02,161.5,160.36,161.5,352.60864721,56718.3723733404
1659848400,2022-08-07 05:00:00,XMR/USDT,159.67,161.66,159.67,161.18,847.57378961,136146.612306799
1659844800,2022-08-07 04:00:00,XMR/USDT,160.29,160.64,159.59,159.74,243.79513562,39039.2493904578
1659841200,2022-08-07 03:00:00,XMR/USDT,160.62,160.62,159.95,160.31,131.79742117,21116.0036942584
1659837600,2022-08-07 02:00:00,XMR/USDT,160,160.98,159.84,160.65,306.31134802,49091.277820849
1659834000,2022-08-07 01:00:00,XMR/USDT,158.81,162.8,158.47,160.06,1046.38270824,167214.5375211767
1659830400,2022-08-07 00:00:00,XMR/USDT,160.83,161.37,158.63,158.99,791.92750988,126834.7812323313
1659826800,2022-08-06 23:00:00,XMR/USDT,161.29,161.69,160.66,160.79,574.65719857,92521.7226629438
1659823200,2022-08-06 22:00:00,XMR/USDT,162.36,162.7,161.24,161.3,544.08689841,88063.1300122778
1659819600,2022-08-06 21:00:00,XMR/USDT,162.01,162.9,161.81,162.42,503.97636543,81880.1817345344
1659816000,2022-08-06 20:00:00,XMR/USDT,161.95,162.16,161.35,162.06,449.99868242,72773.5502999068
1659812400,2022-08-06 19:00:00,XMR/USDT,162.2,162.55,161.33,161.84,990.36240542,160423.6609082627
1659808800,2022-08-06 18:00:00,XMR/USDT,162.58,162.64,161.9,162.15,586.60818706,95177.8624633859
1659805200,2022-08-06 17:00:00,XMR/USDT,162.27,163.37,161,162.5,760.03629451,123427.2613534375
1659801600,2022-08-06 16:00:00,XMR/USDT,162.63,163.11,162.27,162.29,274.99433565,44747.7493910001
1659798000,2022-08-06 15:00:00,XMR/USDT,163.41,163.41,162.59,162.62,357.33889179,58203.7477390648
1659794400,2022-08-06 14:00:00,XMR/USDT,163.02,164.03,162.07,163.49,846.61456109,138065.4410961687
1659790800,2022-08-06 13:00:00,XMR/USDT,163.03,163.76,162.79,163.01,304.00864098,49600.4125461209
1659787200,2022-08-06 12:00:00,XMR/USDT,163.06,165.06,162.87,163.02,1001.55075845,164249.8385920663
1659783600,2022-08-06 11:00:00,XMR/USDT,162.98,163.68,162.88,163.19,224.89345984,36745.9193672127
1659780000,2022-08-06 10:00:00,XMR/USDT,161.45,163.2,161.45,162.8,1075.91428774,174929.7499602155
1659776400,2022-08-06 09:00:00,XMR/USDT,160.82,161.58,160.65,161.46,163.35863039,26305.3169687035
1659772800,2022-08-06 08:00:00,XMR/USDT,161.12,161.64,160.52,160.73,211.91305824,34148.1891873686
1659769200,2022-08-06 07:00:00,XMR/USDT,160.54,161.24,160.42,160.9,151.62501178,24387.4705881561
1659765600,2022-08-06 06:00:00,XMR/USDT,160.66,160.88,160.3,160.52,195.92687559,31464.7717396875
1659762000,2022-08-06 05:00:00,XMR/USDT,160.95,161.13,160.41,160.65,214.98356144,34545.5889379052
1659758400,2022-08-06 04:00:00,XMR/USDT,160.82,161.07,160.42,160.74,353.19738933,56773.567683074
1659754800,2022-08-06 03:00:00,XMR/USDT,161.85,161.96,160.62,160.79,363.10700348,58668.4762109241
1659751200,2022-08-06 02:00:00,XMR/USDT,160.77,161.81,160.77,161.74,258.07786642,41629.5583517648
1659747600,2022-08-06 01:00:00,XMR/USDT,160.84,161.33,160.4,160.73,651.47924318,104840.8976737333
1659744000,2022-08-06 00:00:00,XMR/USDT,161.52,161.81,160.68,160.8,672.96643572,108438.4705338254
1659740400,2022-08-05 23:00:00,XMR/USDT,160.94,161.79,160.37,161.46,672.99754,108430.4320147894
1659736800,2022-08-05 22:00:00,XMR/USDT,160.81,161.19,160.69,160.85,411.199015,66193.0080487136
1659733200,2022-08-05 21:00:00,XMR/USDT,160.03,160.88,159.76,160.81,421.08494142,67564.0075267296
1659729600,2022-08-05 20:00:00,XMR/USDT,159.73,160.2,159.2,159.78,162.60935248,25967.7402407253
1659726000,2022-08-05 19:00:00,XMR/USDT,158.78,160.24,158.74,159.94,526.50089475,83890.8596879163
1659722400,2022-08-05 18:00:00,XMR/USDT,157.81,158.77,157.66,158.7,244.89764035,38733.9719169561
1659718800,2022-08-05 17:00:00,XMR/USDT,158.87,159.49,157.56,157.91,295.38837904,46873.5639703617
1659715200,2022-08-05 16:00:00,XMR/USDT,158.6,159.25,157.71,158.88,276.89283837,43902.7438660887
1659711600,2022-08-05 15:00:00,XMR/USDT,159.5,159.83,158.46,158.65,776.9597263,123591.6601498734
1659708000,2022-08-05 14:00:00,XMR/USDT,158.15,160.27,158.15,159.44,887.09782501,141568.3817473813
1659704400,2022-08-05 13:00:00,XMR/USDT,157.84,158.32,156.53,158.08,432.65212183,68223.7897878561
1659700800,2022-08-05 12:00:00,XMR/USDT,160.37,161.78,157.23,157.75,1539.76372359,246644.7223466266
1659697200,2022-08-05 11:00:00,XMR/USDT,160.33,160.43,158.51,160.23,413.14934746,65990.6779095133
1659693600,2022-08-05 10:00:00,XMR/USDT,159.41,160.5,159.32,160.28,261.55130215,41843.4441244365
1659690000,2022-08-05 09:00:00,XMR/USDT,159.4,159.69,158.93,159.4,481.61962647,76766.4127601987
1659686400,2022-08-05 08:00:00,XMR/USDT,160.22,160.84,158.62,159.36,552.58300139,88079.446862569
1659682800,2022-08-05 07:00:00,XMR/USDT,161.07,161.18,159.91,160.18,280.83975109,45028.2356869001
1659679200,2022-08-05 06:00:00,XMR/USDT,161.27,162.35,160.92,160.98,491.91565793,79510.0570530822
1659675600,2022-08-05 05:00:00,XMR/USDT,160.45,161.3,159.07,161.3,472.20070686,75519.6662756553
1659672000,2022-08-05 04:00:00,XMR/USDT,161.05,161.18,160.28,160.35,276.01525421,44316.1812908387
1659668400,2022-08-05 03:00:00,XMR/USDT,161.61,161.74,160.4,160.94,858.80176509,138433.3499087347
1659664800,2022-08-05 02:00:00,XMR/USDT,160.83,161.68,160.37,161.62,789.39673858,126974.0324638283
1659661200,2022-08-05 01:00:00,XMR/USDT,158.44,160.84,158.4,160.7,621.44585635,99246.1508518534
1659657600,2022-08-05 00:00:00,XMR/USDT,159.45,160.12,158.45,158.45,233.49833346,37203.0116796293
1659654000,2022-08-04 23:00:00,XMR/USDT,157.99,159.55,157.8,159.33,424.26350181,67241.3746391934
1659650400,2022-08-04 22:00:00,XMR/USDT,157,157.95,156.87,157.92,177.50430118,27946.5725422189
1659646800,2022-08-04 21:00:00,XMR/USDT,157.92,157.92,157.02,157.02,462.30509511,72825.1707993176
1659643200,2022-08-04 20:00:00,XMR/USDT,157.38,157.98,157.11,157.94,629.74031778,99213.7723532927
1659639600,2022-08-04 19:00:00,XMR/USDT,158.03,158.48,157.08,157.32,540.34579668,85189.6038237825
1659636000,2022-08-04 18:00:00,XMR/USDT,157.79,158.98,156.91,158.1,389.0903533,61384.1007546646
1659632400,2022-08-04 17:00:00,XMR/USDT,157.05,157.83,156.85,157.72,585.75067381,92187.964764226
1659628800,2022-08-04 16:00:00,XMR/USDT,157.94,158.55,156.76,156.9,1586.17597619,249173.0775047571
1659625200,2022-08-04 15:00:00,XMR/USDT,158,158.09,157.13,158,257.28361035,40560.9697488136
1659621600,2022-08-04 14:00:00,XMR/USDT,159.57,160.24,157.24,158.12,703.08438534,111549.326010469
1659618000,2022-08-04 13:00:00,XMR/USDT,157.9,160.57,157.81,159.52,570.82697118,90774.756405425
1659614400,2022-08-04 12:00:00,XMR/USDT,159.54,160,157.91,158.31,474.93256535,75445.7038394475
1659610800,2022-08-04 11:00:00,XMR/USDT,160.34,160.89,159.34,159.75,392.93658884,62910.9406890141
1659607200,2022-08-04 10:00:00,XMR/USDT,161.08,162.63,160.04,160.34,743.53065344,120195.6776498834
1659603600,2022-08-04 09:00:00,XMR/USDT,159.36,161.89,159.22,161.13,1064.98357403,171460.9246396567
1659600000,2022-08-04 08:00:00,XMR/USDT,162.3,162.53,159.21,159.44,903.66874722,145389.1445365182
1659596400,2022-08-04 07:00:00,XMR/USDT,160.81,162.99,160.81,162.38,540.68125874,87632.7048162346
1659592800,2022-08-04 06:00:00,XMR/USDT,161.97,162.37,159.96,160.91,537.41531962,86598.4602336318
1659589200,2022-08-04 05:00:00,XMR/USDT,160,162.03,159.87,161.99,555.79739621,89638.010097222
1659585600,2022-08-04 04:00:00,XMR/USDT,159.35,160.15,159.2,160.04,345.42222814,55171.0681126869
1659582000,2022-08-04 03:00:00,XMR/USDT,158.98,159.26,158.67,159.18,205.08726597,32597.2857648462
1659578400,2022-08-04 02:00:00,XMR/USDT,158.06,159.27,157.63,159.04,290.79264647,46123.6653279712
1659574800,2022-08-04 01:00:00,XMR/USDT,157.44,158.13,157.24,157.92,341.55216641,53872.6391194895
1659571200,2022-08-04 00:00:00,XMR/USDT,156.5,157.42,156.25,157.26,224.76074629,35222.910169433
1659567600,2022-08-03 23:00:00,XMR/USDT,155.83,156.82,155.3,156.56,516.01230709,80459.1712561337
1659564000,2022-08-03 22:00:00,XMR/USDT,157.43,157.44,155.72,155.93,501.82291086,78498.8066981227
1659560400,2022-08-03 21:00:00,XMR/USDT,157.85,158.34,157.34,157.4,361.6365222,57070.6539611472
1659556800,2022-08-03 20:00:00,XMR/USDT,158.78,158.96,157.48,157.73,430.6559681,68091.4094136154
1659553200,2022-08-03 19:00:00,XMR/USDT,158.55,159.35,158.33,158.88,353.1868798,56105.9150456061
1659549600,2022-08-03 18:00:00,XMR/USDT,158.89,159.06,158.1,158.57,483.41305123,76660.2067934801
1659546000,2022-08-03 17:00:00,XMR/USDT,158.45,159.18,158.28,159.02,596.56966047,94759.5516922533
1659542400,2022-08-03 16:00:00,XMR/USDT,158.04,158.98,157.43,158.83,373.69230387,59093.9094825932
1659538800,2022-08-03 15:00:00,XMR/USDT,157.9,159.33,157.86,157.97,772.28239786,122607.5143764598
1659535200,2022-08-03 14:00:00,XMR/USDT,158.15,158.7,157.35,158.01,293.72479951,46497.3821768811
1659531600,2022-08-03 13:00:00,XMR/USDT,158.51,158.96,157.94,158.31,442.58429997,70132.0715314531
1659528000,2022-08-03 12:00:00,XMR/USDT,159.6,161.17,158.3,158.56,739.22228907,117764.7487914769
1659524400,2022-08-03 11:00:00,XMR/USDT,159.67,160.07,159.08,159.63,606.26782444,96789.8150097039
1659520800,2022-08-03 10:00:00,XMR/USDT,159.19,160.2,158.98,159.65,813.96298809,129797.8078943061
1659517200,2022-08-03 09:00:00,XMR/USDT,159.82,160,158.84,159.3,653.62997861,104084.1181665688
1659513600,2022-08-03 08:00:00,XMR/USDT,160.99,161.88,159.58,159.87,703.1898449,113122.8750625801
1659510000,2022-08-03 07:00:00,XMR/USDT,163.07,163.07,160.24,160.98,798.02225784,128816.2842784885
1659506400,2022-08-03 06:00:00,XMR/USDT,162.9,164.18,162.78,163.05,1132.36014261,185050.4013397257
1659502800,2022-08-03 05:00:00,XMR/USDT,161.15,163.04,160.55,162.75,858.08018473,138963.045879303
1659499200,2022-08-03 04:00:00,XMR/USDT,161.59,162.38,161.09,161.11,688.11175895,111306.4474116794
1659495600,2022-08-03 03:00:00,XMR/USDT,160.57,161.85,160.41,161.53,801.34075426,129219.1780322461
1659492000,2022-08-03 02:00:00,XMR/USDT,157.24,160.71,156.9,160.46,819.012092,130319.884261611
1659488400,2022-08-03 01:00:00,XMR/USDT,155.53,157.42,155.13,157.24,1221.27748706,190221.0524985056
1659484800,2022-08-03 00:00:00,XMR/USDT,156.91,157.72,155.3,155.65,534.96125511,83430.378422584
1659481200,2022-08-02 23:00:00,XMR/USDT,158.15,158.45,156.41,156.88,283.77064464,44757.6836975034
1659477600,2022-08-02 22:00:00,XMR/USDT,158.23,158.57,157.42,158.05,234.54617145,37068.8059453195
1659474000,2022-08-02 21:00:00,XMR/USDT,158.17,158.45,157.4,158.12,415.25775624,65553.762926157
1659470400,2022-08-02 20:00:00,XMR/USDT,157.87,158.9,157.6,158.09,235.99479844,37342.5621101348
1659466800,2022-08-02 19:00:00,XMR/USDT,157.49,158.62,156.58,157.87,557.60465433,87960.9650552019
1659463200,2022-08-02 18:00:00,XMR/USDT,158.11,159.29,157.13,157.52,694.01297649,109835.2696684449
1659459600,2022-08-02 17:00:00,XMR/USDT,159.75,160,157.94,157.94,701.9762594,111755.8865017245
1659456000,2022-08-02 16:00:00,XMR/USDT,158.57,159.93,158.37,159.76,1682.62727338,267607.7872698478
1659452400,2022-08-02 15:00:00,XMR/USDT,158.57,159.17,157.32,158.54,1282.26916533,203218.0378214878
1659448800,2022-08-02 14:00:00,XMR/USDT,156.55,159.27,154.98,158.5,864.98875316,135862.156401557
1659445200,2022-08-02 13:00:00,XMR/USDT,156.02,157.04,155.75,156.41,523.53110968,81830.7729619306
1659441600,2022-08-02 12:00:00,XMR/USDT,155.61,156.92,155.46,155.91,508.1701639,79335.2850006809
1659438000,2022-08-02 11:00:00,XMR/USDT,154.21,156.54,154.04,155.68,833.68606014,129445.7083274335
1659434400,2022-08-02 10:00:00,XMR/USDT,157.24,157.68,153.92,154.26,1315.63802906,205450.8306448247
1659430800,2022-08-02 09:00:00,XMR/USDT,159.28,159.37,156.97,157.39,624.97233849,98933.4571699659
1659427200,2022-08-02 08:00:00,XMR/USDT,159.33,160.03,158.3,159.36,859.70370871,136862.5337442752
1659423600,2022-08-02 07:00:00,XMR/USDT,157.45,159.86,156.72,159.28,797.04675207,126421.377277192
1659420000,2022-08-02 06:00:00,XMR/USDT,156.43,158.6,156.29,157.41,475.86824028,75031.6434642271
1659416400,2022-08-02 05:00:00,XMR/USDT,157.23,157.68,156.27,156.3,401.02622386,62953.3460484
1659412800,2022-08-02 04:00:00,XMR/USDT,156.67,157.53,155.67,157.22,556.73806876,87267.0225256832
1659409200,2022-08-02 03:00:00,XMR/USDT,156.5,157.77,155.84,156.82,505.69271436,79230.915272922
1659405600,2022-08-02 02:00:00,XMR/USDT,157.64,159.45,156.22,156.63,931.1845035,147044.9092120116
1659402000,2022-08-02 01:00:00,XMR/USDT,159.8,160.88,157.64,157.74,672.39180266,107276.6817358207
1659398400,2022-08-02 00:00:00,XMR/USDT,160.7,161.7,159.73,159.86,534.62524685,85891.5742544826
1659394800,2022-08-01 23:00:00,XMR/USDT,159.78,161.48,159.78,160.6,959.2363664,154274.5639627499
1659391200,2022-08-01 22:00:00,XMR/USDT,157.48,159.77,156.75,159.67,742.96794134,118109.2318444613
1659387600,2022-08-01 21:00:00,XMR/USDT,158.01,158.14,156.94,157.72,236.05076886,37172.9324185764
