https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume ETC,Volume USDT
1643846400,2022-02-03 00:00:00,ETC/USDT,26.2819,28.1451,25.6436,27.8598,58539.02626979,1572004.009964144754
1643760000,2022-02-02 00:00:00,ETC/USDT,26.7886,28.526,26.182,26.292,52769.62353909,1455222.007929765422
1643673600,2022-02-01 00:00:00,ETC/USDT,25.6826,26.9256,25.432,26.7884,22743.90787409,592534.904408690805
1643587200,2022-01-31 00:00:00,ETC/USDT,24.9616,25.75,24.0201,25.7068,24395.74009026,604022.347842688938
1643500800,2022-01-30 00:00:00,ETC/USDT,25.4113,25.92,24.544,24.9488,28739.99643832,724410.024095265004
1643414400,2022-01-29 00:00:00,ETC/USDT,25.1672,25.75,24.8197,25.3867,27855.10653654,704270.734259364414
1643328000,2022-01-28 00:00:00,ETC/USDT,24.3649,25.25,23.95,25.2,38378.81385725,941910.382165824689
1643241600,2022-01-27 00:00:00,ETC/USDT,24.392,24.7948,23.4297,24.3538,28095.97998073,678950.725087133513
1643155200,2022-01-26 00:00:00,ETC/USDT,24.3333,26.3639,23.6603,24.4076,36416.64468047,908042.619844745954
1643068800,2022-01-25 00:00:00,ETC/USDT,24.1553,24.847,23.24,24.3023,43958.47588412,1054658.109210577198
1642982400,2022-01-24 00:00:00,ETC/USDT,25.1,25.1079,21.7303,24.1298,81188.02641062,1905304.433692098381
1642896000,2022-01-23 00:00:00,ETC/USDT,24.1315,27.224,23.5784,25.1,107902.40349544,2662910.125538733775
1642809600,2022-01-22 00:00:00,ETC/USDT,25.8749,27.0771,21.2183,24.1961,245338.3783513,5895176.440819074086
1642723200,2022-01-21 00:00:00,ETC/USDT,29.3463,29.6873,24.6261,25.9003,163181.94053511,4491115.645327237648
1642636800,2022-01-20 00:00:00,ETC/USDT,31.2939,32,29.0509,29.3463,47809.42531163,1470818.49836033719
1642550400,2022-01-19 00:00:00,ETC/USDT,32.6501,34.7783,31.2758,31.2836,115007.74821711,3769782.501712481133
1642464000,2022-01-18 00:00:00,ETC/USDT,31.0826,34.2827,30.6828,32.6501,131104.37409046,4269560.793407872898
1642377600,2022-01-17 00:00:00,ETC/USDT,32.3334,32.4008,30.478,31.012,21310.43753628,666895.89647697474
1642291200,2022-01-16 00:00:00,ETC/USDT,32.8513,32.8602,31.9846,32.2934,11060.43752882,357966.659285731532
1642204800,2022-01-15 00:00:00,ETC/USDT,31.9836,33.3697,31.8229,32.885,42502.87380331,1386311.758741822727
1642118400,2022-01-14 00:00:00,ETC/USDT,30.2777,33.4662,29.9182,31.9684,77999.03847593,2515334.338408491168
1642032000,2022-01-13 00:00:00,ETC/USDT,31.15,31.9033,30.1162,30.1768,16076.59928742,496997.848863826187
1641945600,2022-01-12 00:00:00,ETC/USDT,29.6894,31.2152,29.5282,31.1352,24491.90373435,745587.611697434169
1641859200,2022-01-11 00:00:00,ETC/USDT,28.5125,30.022,28.3972,29.6243,27531.57340149,804545.657468319263
1641772800,2022-01-10 00:00:00,ETC/USDT,29.6983,30.0705,27.2611,28.482,45253.2303672,1287599.768537261587
1641686400,2022-01-09 00:00:00,ETC/USDT,29.3491,30.2831,29.1539,29.7534,18318.34853483,543866.611617543354
1641600000,2022-01-08 00:00:00,ETC/USDT,30.464,31.0163,28.4047,29.3595,30070.62145136,892360.799655092232
1641513600,2022-01-07 00:00:00,ETC/USDT,31.6582,31.7183,29.1917,30.4179,64225.41597567,1950964.649550359261
1641427200,2022-01-06 00:00:00,ETC/USDT,31.9238,32.0976,30.645,31.639,34910.36081006,1094116.033383501436
1641340800,2022-01-05 00:00:00,ETC/USDT,34.1201,34.8288,30.426,31.8905,22815.65461601,752723.994428677464
1641254400,2022-01-04 00:00:00,ETC/USDT,34.7495,35.0233,33.8179,34.1547,8717.16561671,301406.591176275027
1641168000,2022-01-03 00:00:00,ETC/USDT,35.3513,35.4202,34.1468,34.7072,23626.97424853,826255.466106998586
1641081600,2022-01-02 00:00:00,ETC/USDT,34.8681,35.8642,34.3133,35.3902,8412.92856663,295623.525085288208
1640995200,2022-01-01 00:00:00,ETC/USDT,34.1096,34.8656,34.0519,34.8185,10956.39668795,377598.119914810241
1640908800,2021-12-31 00:00:00,ETC/USDT,34.5303,35.6279,33.422,34.0536,23973.70315817,828219.523059031442
1640822400,2021-12-30 00:00:00,ETC/USDT,34.1238,35.0403,33.5,34.5701,23290.17697492,800287.162352555256
1640736000,2021-12-29 00:00:00,ETC/USDT,34.9301,35.4713,33.2835,34.0851,25027.92288029,868227.272865509661
1640649600,2021-12-28 00:00:00,ETC/USDT,37.5653,37.6004,34.5282,34.9067,43127.02076105,1544272.780976574694
