https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume MEM,Volume USDT
1643760000,2022-02-02 00:00:00,MEM/USDT,0.0767,0.0776,0.0706,0.072,80307.89826638,5973.608381398858
1643673600,2022-02-01 00:00:00,MEM/USDT,0.0764,0.0818,0.0717,0.0768,436780.00989054,33063.054452869201
1643587200,2022-01-31 00:00:00,MEM/USDT,0.0753,0.0818,0.0732,0.0761,1022037.55044191,78565.136690539966
1643500800,2022-01-30 00:00:00,MEM/USDT,0.0722,0.151,0.0721,0.0758,5284643.68534744,533917.4064506184
1643414400,2022-01-29 00:00:00,MEM/USDT,0.0769,0.0788,0.0702,0.0722,417145.78800132,30875.457250725108
1643328000,2022-01-28 00:00:00,MEM/USDT,0.0781,0.0803,0.072,0.0767,203114.04751481,15311.329972712086
1643241600,2022-01-27 00:00:00,MEM/USDT,0.0713,0.0866,0.0686,0.078,872383.80716231,67197.885354775279
1643155200,2022-01-26 00:00:00,MEM/USDT,0.069,0.0742,0.0668,0.0712,549326.99227804,38785.192440573494
1643068800,2022-01-25 00:00:00,MEM/USDT,0.0695,0.0855,0.0667,0.0691,552857.77820669,41049.27769077675
1642982400,2022-01-24 00:00:00,MEM/USDT,0.0693,0.0835,0.0633,0.0695,611969.26965565,43580.774942996564
1642896000,2022-01-23 00:00:00,MEM/USDT,0.0709,0.0801,0.0639,0.0692,451623.26802872,32644.58777023418
1642809600,2022-01-22 00:00:00,MEM/USDT,0.0839,0.0853,0.0651,0.0701,619087.69818829,45373.161060976067
1642723200,2022-01-21 00:00:00,MEM/USDT,0.1056,0.115,0.0776,0.0836,696279.75808307,67117.732919963242
1642636800,2022-01-20 00:00:00,MEM/USDT,0.1099,0.1121,0.1057,0.1057,82125.2205889,9033.384358424107
1642550400,2022-01-19 00:00:00,MEM/USDT,0.119,0.122,0.1056,0.1093,289207.30513404,32637.117943063521
1642464000,2022-01-18 00:00:00,MEM/USDT,0.1263,0.1288,0.1052,0.1197,455384.75669213,52694.313409887961
1642377600,2022-01-17 00:00:00,MEM/USDT,0.1492,0.1562,0.1246,0.1262,422877.65591046,58520.892198106817
1642291200,2022-01-16 00:00:00,MEM/USDT,0.1414,0.1503,0.1323,0.1492,352515.17208493,50166.74413434346
1642204800,2022-01-15 00:00:00,MEM/USDT,0.1343,0.1437,0.1248,0.1416,461478.0415875,61893.033273512977
1642118400,2022-01-14 00:00:00,MEM/USDT,0.1255,0.1449,0.1255,0.1344,483039.75286323,65373.092036919393
1642032000,2022-01-13 00:00:00,MEM/USDT,0.1244,0.146,0.1233,0.1255,419051.4759556,55476.745850478725
1641945600,2022-01-12 00:00:00,MEM/USDT,0.1202,0.1282,0.1185,0.1244,219123.97011805,27067.130666199755
1641859200,2022-01-11 00:00:00,MEM/USDT,0.1208,0.124,0.1149,0.1202,268260.60005799,31790.820607192336
1641772800,2022-01-10 00:00:00,MEM/USDT,0.12,0.1464,0.1171,0.1211,599192.60538985,75833.401901023783
1641686400,2022-01-09 00:00:00,MEM/USDT,0.1235,0.1277,0.1195,0.12,209374.2713108,26077.059669112649
1641600000,2022-01-08 00:00:00,MEM/USDT,0.1277,0.131,0.1223,0.1234,392071.68831503,49688.291563017539
1641513600,2022-01-07 00:00:00,MEM/USDT,0.1212,0.1602,0.1141,0.1284,1519671.56654291,208568.837273255682
1641427200,2022-01-06 00:00:00,MEM/USDT,0.1287,0.1317,0.1168,0.1215,225350.38220136,27683.807645579484
1641340800,2022-01-05 00:00:00,MEM/USDT,0.1461,0.1469,0.1279,0.1297,164776.55251039,22860.164337599483
1641254400,2022-01-04 00:00:00,MEM/USDT,0.1348,0.167,0.1313,0.1462,611738.94931319,90393.656041879466
1641168000,2022-01-03 00:00:00,MEM/USDT,0.1426,0.1429,0.1331,0.1348,123513.69841218,17012.860417051586
1641081600,2022-01-02 00:00:00,MEM/USDT,0.1409,0.1469,0.1386,0.1429,122865.59438772,17499.092138180353
1640995200,2022-01-01 00:00:00,MEM/USDT,0.1513,0.1522,0.1397,0.1418,185031.2530147,26666.533395350198
1640908800,2021-12-31 00:00:00,MEM/USDT,0.1393,0.154,0.1316,0.1515,516654.05363692,72629.619660232811
1640822400,2021-12-30 00:00:00,MEM/USDT,0.1442,0.1449,0.1354,0.1396,336659.52464647,47280.177954848773
1640736000,2021-12-29 00:00:00,MEM/USDT,0.1502,0.151,0.1419,0.1447,205110.03997431,30124.110309186037
1640649600,2021-12-28 00:00:00,MEM/USDT,0.1644,0.1651,0.15,0.1511,422838.54291947,66768.386049081705
