https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume ATOM,Volume USDT
1652054400000.0,2022-05-09 00:00:00,ATOM/USDT,15.72,15.975,12.3475,12.4725,26551.27462417318,331160.77275
1651968000000.0,2022-05-08 00:00:00,ATOM/USDT,16.4475,16.5275,15.57,15.73,25901.07757469803,407423.95025
1651881600000.0,2022-05-07 00:00:00,ATOM/USDT,17.6675,17.6825,16.0425,16.4475,18739.528165374675,308218.3895
1651795200000.0,2022-05-06 00:00:00,ATOM/USDT,17.8575,17.975,17.075,17.6675,14663.034413471063,259059.1605
1651708800000.0,2022-05-05 00:00:00,ATOM/USDT,19.925,20.3325,17.0575,17.8575,28129.001567968637,502313.6455
1651622400000.0,2022-05-04 00:00:00,ATOM/USDT,17.5375,20.06,17.4775,19.925,15436.751706398996,307577.27775
1651536000000.0,2022-05-03 00:00:00,ATOM/USDT,17.815,18.9775,17.4375,17.5375,23381.984461867425,410061.5525
1651449600000.0,2022-05-02 00:00:00,ATOM/USDT,18.0225,18.3525,17.22,17.815,12584.653592478247,224195.60375
1651363200000.0,2022-05-01 00:00:00,ATOM/USDT,17.835,18.665,17.575,18.0225,9589.560923845194,172827.86175
1651276800000.0,2022-04-30 00:00:00,ATOM/USDT,19.4375,19.5625,17.2575,17.835,9457.10758340342,168667.51375
1651190400000.0,2022-04-29 00:00:00,ATOM/USDT,20.735,20.8675,19.26,19.4375,16970.804437299033,329870.01125
1651104000000.0,2022-04-28 00:00:00,ATOM/USDT,21.44,21.46,20.42,20.735,19063.214371835064,395275.75
1651017600000.0,2022-04-27 00:00:00,ATOM/USDT,20.3,21.87,20.1575,21.44,12719.414913712686,272704.25575
1650931200000.0,2022-04-26 00:00:00,ATOM/USDT,22.145,22.275,19.95,20.3,11536.960960591132,234200.3075
1650844800000.0,2022-04-25 00:00:00,ATOM/USDT,22.295,22.355,20.805,22.145,13457.49857755701,298016.306
1650758400000.0,2022-04-24 00:00:00,ATOM/USDT,23.2025,23.2925,22.295,22.295,6039.154642296478,134642.95275
1650672000000.0,2022-04-23 00:00:00,ATOM/USDT,23.085,23.485,22.7475,23.2025,4125.509955823726,95722.14475
1650585600000.0,2022-04-22 00:00:00,ATOM/USDT,23.2975,23.8525,22.875,23.085,5028.021117608836,116071.8675
1650499200000.0,2022-04-21 00:00:00,ATOM/USDT,24.27,24.955,22.945,23.2975,20252.736184139932,471838.12125
1650412800000.0,2022-04-20 00:00:00,ATOM/USDT,24.6825,25.08,24.025,24.27,9756.01779975278,236778.552
1650326400000.0,2022-04-19 00:00:00,ATOM/USDT,24.075,24.72,23.7675,24.6825,7334.741760356527,181039.7635
1650240000000.0,2022-04-18 00:00:00,ATOM/USDT,23.2275,24.13,22.46,24.075,14081.494215991692,339011.97325
1650153600000.0,2022-04-17 00:00:00,ATOM/USDT,24.1775,24.475,23.075,23.2275,9402.967097190829,218407.41825
1650067200000.0,2022-04-16 00:00:00,ATOM/USDT,24.095,24.4325,23.85,24.1775,8446.886082101128,204224.58825
1649980800000.0,2022-04-15 00:00:00,ATOM/USDT,23.955,24.3575,23.75,24.095,17996.288763228888,433620.57775
1649894400000.0,2022-04-14 00:00:00,ATOM/USDT,24.695,25.145,23.745,23.955,18273.43723648508,437740.189
1649808000000.0,2022-04-13 00:00:00,ATOM/USDT,24.665,25.205,24.1275,24.695,6350.480977930756,156825.12775
1649721600000.0,2022-04-12 00:00:00,ATOM/USDT,23.835,25.4575,23.7025,24.665,11098.020058787755,273732.66475
1649635200000.0,2022-04-11 00:00:00,ATOM/USDT,26.4925,26.595,23.305,23.835,31608.476389762953,753388.03475
1649548800000.0,2022-04-10 00:00:00,ATOM/USDT,27.31,27.4025,26.41,26.4925,5659.372822496934,149930.9345
1649462400000.0,2022-04-09 00:00:00,ATOM/USDT,26.8925,27.4,26.61,27.31,8290.63278103259,226417.18125
1649376000000.0,2022-04-08 00:00:00,ATOM/USDT,27.6775,28.9475,26.6425,26.8925,27409.771423259277,737117.278
1649289600000.0,2022-04-07 00:00:00,ATOM/USDT,26.865,27.88,26.28,27.6775,10407.508264836059,288053.81
1649203200000.0,2022-04-06 00:00:00,ATOM/USDT,29.315,29.4125,26.7225,26.865,21104.955518332405,566984.63
1649116800000.0,2022-04-05 00:00:00,ATOM/USDT,30.8725,31.23,29.1625,29.315,27378.364753539143,802596.76275
1649030400000.0,2022-04-04 00:00:00,ATOM/USDT,31.925,32.55,30.07,30.8725,21394.250635679004,660494.00275
1648944000000.0,2022-04-03 00:00:00,ATOM/USDT,31.38,33.2825,30.5225,31.925,21425.317948316366,684003.2755
1648857600000.0,2022-04-02 00:00:00,ATOM/USDT,29.435,32.79,29.2525,31.335,43714.510730812195,1369794.19375
1648771200000.0,2022-04-01 00:00:00,ATOM/USDT,28.84,29.67,27.7175,29.435,17937.194012230342,527981.30575
1648684800000.0,2022-03-31 00:00:00,ATOM/USDT,30.0375,31.3275,28.395,28.84,32750.619252773926,944527.85925
1648598400000.0,2022-03-30 00:00:00,ATOM/USDT,30.245,31.315,29.315,30.0375,31774.893999167703,954438.3785
1648512000000.0,2022-03-29 00:00:00,ATOM/USDT,29.4075,31.685,29.365,30.245,43106.44886758142,1303754.546
1648425600000.0,2022-03-28 00:00:00,ATOM/USDT,29.97,31.4875,29.1975,29.4075,58149.90224432543,1710043.25025
1648339200000.0,2022-03-27 00:00:00,ATOM/USDT,28.8225,29.97,28.14,29.97,10229.780038371706,306586.50775
1648252800000.0,2022-03-26 00:00:00,ATOM/USDT,28.1425,28.97,28.025,28.8225,8312.65094977882,239591.382
1648166400000.0,2022-03-25 00:00:00,ATOM/USDT,29.2425,29.995,27.68,28.1425,72254.41288975748,2033419.81475
1648080000000.0,2022-03-24 00:00:00,ATOM/USDT,28.2475,29.4325,28.0,29.2425,25837.125750192357,755542.14975
1647993600000.0,2022-03-23 00:00:00,ATOM/USDT,28.0375,28.385,27.215,28.2475,15333.830277015666,433142.37075
1647907200000.0,2022-03-22 00:00:00,ATOM/USDT,27.95,28.94,27.64,28.0375,15178.480722246988,425566.65325
1647820800000.0,2022-03-21 00:00:00,ATOM/USDT,27.825,28.3725,27.59,27.95,8711.844785330948,243496.06175
1647734400000.0,2022-03-20 00:00:00,ATOM/USDT,28.6775,28.8175,27.5,27.825,9244.563036837377,257229.9665
1647648000000.0,2022-03-19 00:00:00,ATOM/USDT,28.6525,29.405,28.3575,28.6775,34909.04019701857,1001104.00025
1647561600000.0,2022-03-18 00:00:00,ATOM/USDT,28.1825,28.765,27.2075,28.6525,34738.54704650554,995346.21925
1647475200000.0,2022-03-17 00:00:00,ATOM/USDT,29.0,29.0325,28.085,28.1825,15103.160250155237,425644.81375
1647388800000.0,2022-03-16 00:00:00,ATOM/USDT,26.9175,29.085,26.5725,29.0,16782.207732758623,486684.02425
1647302400000.0,2022-03-15 00:00:00,ATOM/USDT,26.815,27.75,26.2125,26.9175,10522.341441441442,283235.12575
1647216000000.0,2022-03-14 00:00:00,ATOM/USDT,26.31,27.14,25.7925,26.815,12817.028873764682,343688.62925
1647129600000.0,2022-03-13 00:00:00,ATOM/USDT,27.26,27.52,26.0,26.31,8053.677860129228,211892.2645
1647043200000.0,2022-03-12 00:00:00,ATOM/USDT,27.4875,28.2425,27.24,27.26,3076.731667278063,83871.70525
1646956800000.0,2022-03-11 00:00:00,ATOM/USDT,28.025,28.435,26.9475,27.4875,26179.46375625284,719608.01
1646870400000.0,2022-03-10 00:00:00,ATOM/USDT,30.065,30.3025,27.445,28.025,32484.286467439786,910372.12825
1646784000000.0,2022-03-09 00:00:00,ATOM/USDT,27.8225,31.3475,27.74,30.065,16059.813038416762,482838.279
1646697600000.0,2022-03-08 00:00:00,ATOM/USDT,28.395,29.29,27.37,27.8225,26566.571336148798,739148.431
1646611200000.0,2022-03-07 00:00:00,ATOM/USDT,28.1,29.51,27.155,28.395,30827.43073604508,875344.89575
1646524800000.0,2022-03-06 00:00:00,ATOM/USDT,30.8875,30.8975,28.0,28.1,6764.771396797153,190090.07625
1646438400000.0,2022-03-05 00:00:00,ATOM/USDT,30.5,31.6275,29.57,30.8875,21972.920137596113,678688.57075
1646352000000.0,2022-03-04 00:00:00,ATOM/USDT,34.0775,34.71,30.35,30.5,14863.382204918033,453333.15725
1646265600000.0,2022-03-03 00:00:00,ATOM/USDT,32.2825,34.405,31.1575,34.0775,17771.741119507005,605616.508
1646179200000.0,2022-03-02 00:00:00,ATOM/USDT,31.1825,32.7825,29.8625,32.2825,9033.289599628282,291617.1715
1646092800000.0,2022-03-01 00:00:00,ATOM/USDT,32.11625,32.5225,30.19,31.1825,5922.58216948609,184680.9185
