https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume SENSO,Volume USDT
1644192000,2022-02-07 00:00:00,SENSO/USDT,0.922583,1.072354,0.881903,0.964291,2312019.18761667,2252566.28335947690441
1644105600,2022-02-06 00:00:00,SENSO/USDT,1.05534,1.05534,0.77457,0.922583,2939597.79889749,2599696.4450126209657
1644019200,2022-02-05 00:00:00,SENSO/USDT,0.999988,1.3,0.974626,1.05534,1174633.95111087,1317841.96842958734693
1643932800,2022-02-04 00:00:00,SENSO/USDT,0.882747,1.035,0.874283,1,442438.42905296,425204.56550374366418
1643846400,2022-02-03 00:00:00,SENSO/USDT,0.860179,0.908393,0.835,0.886294,206495.30008782,177644.23828282961953
1643760000,2022-02-02 00:00:00,SENSO/USDT,0.942055,0.956,0.853205,0.860179,249236.24355357,224796.89422860337904
1643673600,2022-02-01 00:00:00,SENSO/USDT,0.897827,0.95618,0.865266,0.947006,310752.74131521,284917.07797569896085
1643587200,2022-01-31 00:00:00,SENSO/USDT,0.874053,0.92999,0.810081,0.898296,295726.90970611,256111.41675883720339
1643500800,2022-01-30 00:00:00,SENSO/USDT,0.892,0.929506,0.862754,0.874103,177671.17617477,159124.37055954619435
1643414400,2022-01-29 00:00:00,SENSO/USDT,0.909502,0.962974,0.860913,0.893282,330686.60216731,301226.77778751499104
1643328000,2022-01-28 00:00:00,SENSO/USDT,0.92908,0.93999,0.838309,0.90957,213322.13508972,190849.05270831088933
1643241600,2022-01-27 00:00:00,SENSO/USDT,0.917924,0.95221,0.88001,0.92908,329938.87269842,303008.33935813941804
1643155200,2022-01-26 00:00:00,SENSO/USDT,0.946282,1.004936,0.904776,0.923386,432609.34236847,415117.00816991828798
1643068800,2022-01-25 00:00:00,SENSO/USDT,0.9315,1.045,0.9115,0.94934,599836.05366101,580557.42415802419872
1642982400,2022-01-24 00:00:00,SENSO/USDT,1.03536,1.037024,0.826664,0.937818,485335.36048918,445409.11804770248561
1642896000,2022-01-23 00:00:00,SENSO/USDT,0.968051,1.051181,0.897825,1.035213,452738.81003936,434709.07302373766823
1642809600,2022-01-22 00:00:00,SENSO/USDT,1.049456,1.1099,0.820779,0.97129,905404.95262966,875346.76965249250481
1642723200,2022-01-21 00:00:00,SENSO/USDT,1.17875,1.256576,1.0001,1.049456,870559.94003983,990126.55734288617127
1642636800,2022-01-20 00:00:00,SENSO/USDT,1.49784,1.501335,1.176462,1.179527,825407.47955998,1127882.63685279307989
1642550400,2022-01-19 00:00:00,SENSO/USDT,1.603459,1.69,1.49785,1.49785,633239.52643658,1003366.71666007186142
1642464000,2022-01-18 00:00:00,SENSO/USDT,1.572746,1.65,1.453525,1.60001,681449.58623277,1054447.32210983970427
1642377600,2022-01-17 00:00:00,SENSO/USDT,1.618595,1.71,1.421308,1.568246,504837.51716513,785850.04019359805171
1642291200,2022-01-16 00:00:00,SENSO/USDT,1.600339,1.634896,1.422884,1.626,526016.07881933,796508.88462890447016
1642204800,2022-01-15 00:00:00,SENSO/USDT,1.46427,1.7,1.341612,1.600339,1263115.41581737,1942013.49658912060987
1642118400,2022-01-14 00:00:00,SENSO/USDT,1.090591,1.727434,1.061111,1.461118,1828460.81227797,2635396.07654690299209
1642032000,2022-01-13 00:00:00,SENSO/USDT,1.189,1.204491,1.089352,1.090589,424323.96018514,487051.63225458166258
1641945600,2022-01-12 00:00:00,SENSO/USDT,1.185607,1.239,1.13395,1.188771,486476.12487896,577884.26400085498958
1641859200,2022-01-11 00:00:00,SENSO/USDT,1.125451,1.2,1.111562,1.185607,196350.75918494,227966.26429167894206
1641772800,2022-01-10 00:00:00,SENSO/USDT,1.262972,1.28,1.05,1.125,354492.72359653,405125.23638801278833
1641686400,2022-01-09 00:00:00,SENSO/USDT,1.218116,1.265056,1.129899,1.262403,345097.30930504,412726.75043408708287
1641600000,2022-01-08 00:00:00,SENSO/USDT,1.346552,1.349313,1.129924,1.222293,391188.56833786,488390.7227179687686
1641513600,2022-01-07 00:00:00,SENSO/USDT,1.449902,1.459255,1.320408,1.348883,238861.05492422,331057.84372345588307
1641427200,2022-01-06 00:00:00,SENSO/USDT,1.369929,1.471,1.269294,1.44801,379990.37695486,512895.20844286770321
1641340800,2022-01-05 00:00:00,SENSO/USDT,1.513344,1.585698,1.328263,1.36997,460340.22579627,673068.11552095408007
1641254400,2022-01-04 00:00:00,SENSO/USDT,1.582,1.652014,1.504761,1.504761,234404.41197585,368603.36805862759861
1641168000,2022-01-03 00:00:00,SENSO/USDT,1.65178,1.68823,1.549053,1.58,356523.7980859,569249.80462719640706
1641081600,2022-01-02 00:00:00,SENSO/USDT,1.688063,1.765,1.621118,1.65,258366.49376001,436424.54481301378389
1640995200,2022-01-01 00:00:00,SENSO/USDT,1.524959,1.731,1.50001,1.689393,309315.13189587,509685.63940933888356
1640908800,2021-12-31 00:00:00,SENSO/USDT,1.527385,1.585637,1.381307,1.519444,432360.59887164,642470.43986539997426
1640822400,2021-12-30 00:00:00,SENSO/USDT,1.510837,1.6,1.482652,1.527385,215238.86332806,333295.2306821364878
1640736000,2021-12-29 00:00:00,SENSO/USDT,1.594217,1.69,1.5,1.509707,278723.03392613,440598.44110045421302
1640649600,2021-12-28 00:00:00,SENSO/USDT,1.775203,1.788466,1.550001,1.594217,414680.14547559,688721.24029640166075
