https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume AUSD,Volume USDT
1660885200,2022-08-19 05:00:00,AUSD/USDT,0.82,0.82,0.7855,0.7904,6145.3265,4926.92078837
1660881600,2022-08-19 04:00:00,AUSD/USDT,0.8101,0.828,0.7939,0.82,6960.2007,5658.72391921
1660878000,2022-08-19 03:00:00,AUSD/USDT,0.8098,0.81,0.8,0.81,3739.3537,3012.56521431
1660874400,2022-08-19 02:00:00,AUSD/USDT,0.8,0.81,0.7662,0.81,38387.163,30441.2462841
1660870800,2022-08-19 01:00:00,AUSD/USDT,0.8311,0.836,0.8,0.8001,45827.9201,37449.7178761
1660867200,2022-08-19 00:00:00,AUSD/USDT,0.8312,0.839,0.831,0.8311,29824.0362,24786.08029304
1660863600,2022-08-18 23:00:00,AUSD/USDT,0.8391,0.8396,0.831,0.8394,4626.7508,3852.20670821
1660860000,2022-08-18 22:00:00,AUSD/USDT,0.8396,0.8397,0.831,0.8388,2523.2882,2098.74406804
1660856400,2022-08-18 21:00:00,AUSD/USDT,0.8354,0.84,0.831,0.8341,4760.3862,3971.27025605
1660852800,2022-08-18 20:00:00,AUSD/USDT,0.835,0.84,0.8336,0.8355,10700.7467,8964.9197978
1660849200,2022-08-18 19:00:00,AUSD/USDT,0.8341,0.84,0.82,0.834,9484.7024,7857.18031328
1660845600,2022-08-18 18:00:00,AUSD/USDT,0.8422,0.845,0.821,0.8369,8864.7001,7362.78247043
1660842000,2022-08-18 17:00:00,AUSD/USDT,0.8352,0.8545,0.8304,0.8423,12284.2779,10307.33388882
1660838400,2022-08-18 16:00:00,AUSD/USDT,0.8306,0.86,0.8304,0.841,20435.86,17201.10173478
1660834800,2022-08-18 15:00:00,AUSD/USDT,0.835,0.8427,0.8305,0.8305,6186.7445,5169.6647326
1660831200,2022-08-18 14:00:00,AUSD/USDT,0.8415,0.8448,0.8305,0.835,5676.1575,4741.62461175
1660827600,2022-08-18 13:00:00,AUSD/USDT,0.8479,0.8508,0.8304,0.8413,10359.5277,8643.59853217
1660824000,2022-08-18 12:00:00,AUSD/USDT,0.843,0.859,0.84,0.84,12108.4257,10290.32571641
1660820400,2022-08-18 11:00:00,AUSD/USDT,0.8477,0.8477,0.82,0.8432,64737.6633,53315.63952552
1660816800,2022-08-18 10:00:00,AUSD/USDT,0.86,0.8685,0.84,0.8542,16518.1646,14087.54227234
1660813200,2022-08-18 09:00:00,AUSD/USDT,0.8306,0.86,0.8253,0.86,22597.6801,19129.65490357
1660809600,2022-08-18 08:00:00,AUSD/USDT,0.8397,0.868,0.8211,0.848,35805.7748,29867.69122253
1660806000,2022-08-18 07:00:00,AUSD/USDT,0.848,0.8738,0.8301,0.832,28196.8245,23862.65230791
1660802400,2022-08-18 06:00:00,AUSD/USDT,0.8452,0.8583,0.8301,0.848,8019.1493,6779.4477766
1660798800,2022-08-18 05:00:00,AUSD/USDT,0.8478,0.86,0.8301,0.8478,8603.1913,7304.27695645
1660795200,2022-08-18 04:00:00,AUSD/USDT,0.849,0.858,0.8266,0.8463,5350.4083,4491.63937249
1660791600,2022-08-18 03:00:00,AUSD/USDT,0.8415,0.86,0.8211,0.85,18328.4705,15323.68919554
1660788000,2022-08-18 02:00:00,AUSD/USDT,0.8527,0.8794,0.8211,0.8415,23047.9017,19398.6338213
1660784400,2022-08-18 01:00:00,AUSD/USDT,0.8351,0.8657,0.826,0.8466,17019.9701,14445.78284917
1660780800,2022-08-18 00:00:00,AUSD/USDT,0.8414,0.887,0.821,0.8239,75354.2708,62593.47533211
1660777200,2022-08-17 23:00:00,AUSD/USDT,0.848,0.8672,0.832,0.8414,13219.0931,11165.34896179
1660773600,2022-08-17 22:00:00,AUSD/USDT,0.85,0.8682,0.84,0.8416,3830.9817,3289.23090661
1660770000,2022-08-17 21:00:00,AUSD/USDT,0.871,0.8794,0.8399,0.8508,77261.9005,66320.36136087
1660766400,2022-08-17 20:00:00,AUSD/USDT,0.8712,0.8744,0.8621,0.87,16084.2975,13980.30229734
1660762800,2022-08-17 19:00:00,AUSD/USDT,0.8718,0.8749,0.8614,0.8739,12667.5206,11040.4078986
1660759200,2022-08-17 18:00:00,AUSD/USDT,0.8716,0.875,0.861,0.8718,18725.3111,16196.78535623
1660755600,2022-08-17 17:00:00,AUSD/USDT,0.8744,0.8775,0.8644,0.8644,7597.7517,6620.70141626
1660752000,2022-08-17 16:00:00,AUSD/USDT,0.8672,0.8771,0.8615,0.867,34022.8823,29570.12528447
1660748400,2022-08-17 15:00:00,AUSD/USDT,0.8612,0.87,0.861,0.8694,16191.3908,13962.27221555
1660744800,2022-08-17 14:00:00,AUSD/USDT,0.8699,0.8772,0.8611,0.8612,27715.5358,24019.84651293
1660741200,2022-08-17 13:00:00,AUSD/USDT,0.8812,0.889,0.867,0.8772,28299.0237,24659.93288548
1660737600,2022-08-17 12:00:00,AUSD/USDT,0.89,0.9,0.8708,0.8834,44183.3877,39166.62785998
1660734000,2022-08-17 11:00:00,AUSD/USDT,0.8738,0.89,0.8708,0.89,37999.8812,33673.26927332
1660730400,2022-08-17 10:00:00,AUSD/USDT,0.8709,0.8836,0.8701,0.8836,27644.1554,24138.00636297
1660726800,2022-08-17 09:00:00,AUSD/USDT,0.876,0.8838,0.8701,0.8707,14507.1056,12661.52186129
1660723200,2022-08-17 08:00:00,AUSD/USDT,0.8899,0.892,0.87,0.8838,26178.6779,22997.85612555
1660719600,2022-08-17 07:00:00,AUSD/USDT,0.8802,0.8916,0.8747,0.89,21459.833,19027.57289569
1660716000,2022-08-17 06:00:00,AUSD/USDT,0.8706,0.88,0.8701,0.88,15077.9984,13178.68999719
1660712400,2022-08-17 05:00:00,AUSD/USDT,0.8777,0.8799,0.87,0.8774,17231.0233,15064.30968274
1660708800,2022-08-17 04:00:00,AUSD/USDT,0.8748,0.8799,0.87,0.8777,7975.3326,6956.42536167
1660705200,2022-08-17 03:00:00,AUSD/USDT,0.8826,0.8837,0.8697,0.8699,10471.0525,9195.19340947
1660701600,2022-08-17 02:00:00,AUSD/USDT,0.8702,0.8895,0.87,0.8768,52042.9707,45595.22737079
1660698000,2022-08-17 01:00:00,AUSD/USDT,0.88,0.8896,0.8701,0.8701,16182.3568,14221.69439741
1660694400,2022-08-17 00:00:00,AUSD/USDT,0.8953,0.9022,0.87,0.88,53142.4284,46720.28247475
1660690800,2022-08-16 23:00:00,AUSD/USDT,0.9049,0.9049,0.8838,0.8953,15621.3203,13974.57882841
1660687200,2022-08-16 22:00:00,AUSD/USDT,0.9099,0.91,0.9005,0.9049,24907.764,22531.95494388
1660683600,2022-08-16 21:00:00,AUSD/USDT,0.9119,0.912,0.901,0.9051,6775.9656,6162.3996183
1660680000,2022-08-16 20:00:00,AUSD/USDT,0.9087,0.9139,0.9,0.9119,20736.6502,18793.85548777
1660676400,2022-08-16 19:00:00,AUSD/USDT,0.9004,0.9087,0.8953,0.9087,32494.978,29360.15017682
1660672800,2022-08-16 18:00:00,AUSD/USDT,0.9075,0.9149,0.8838,0.9004,38508.661,34598.90705608
1660669200,2022-08-16 17:00:00,AUSD/USDT,0.9083,0.9178,0.902,0.9129,21377.891,19458.12808401
1660665600,2022-08-16 16:00:00,AUSD/USDT,0.8999,0.9132,0.8956,0.9038,45901.2739,41471.86427813
1660662000,2022-08-16 15:00:00,AUSD/USDT,0.9132,0.9132,0.86,0.8999,200026.2738,175951.08375975
1660658400,2022-08-16 14:00:00,AUSD/USDT,0.9072,0.9183,0.8953,0.9131,50811.1809,45896.20173807
1660654800,2022-08-16 13:00:00,AUSD/USDT,0.9147,0.9149,0.8961,0.9072,61625.3547,55889.23181455
1660651200,2022-08-16 12:00:00,AUSD/USDT,0.9152,0.9153,0.9101,0.9105,28888.9756,26388.44958203
1660647600,2022-08-16 11:00:00,AUSD/USDT,0.92,0.9215,0.91,0.9101,38610.6293,35327.38031094
1660644000,2022-08-16 10:00:00,AUSD/USDT,0.9281,0.935,0.9151,0.9153,38838.8053,35875.09492978
1660640400,2022-08-16 09:00:00,AUSD/USDT,0.9022,0.9356,0.9022,0.9297,101368.2425,93827.43264575
1660636800,2022-08-16 08:00:00,AUSD/USDT,0.9022,0.9022,0.9022,0.9022,0,0
1660633200,2022-08-16 07:00:00,AUSD/USDT,0.9022,0.9022,0.9022,0.9022,0,0
1660629600,2022-08-16 06:00:00,AUSD/USDT,0.9067,0.91,0.89,0.9022,57619.7413,51904.40391096
1660626000,2022-08-16 05:00:00,AUSD/USDT,0.944,0.946,0.895,0.9025,156433.9373,142650.77164224
1660622400,2022-08-16 04:00:00,AUSD/USDT,0.9359,0.944,0.9273,0.9385,25658.7081,24064.7923007
1660618800,2022-08-16 03:00:00,AUSD/USDT,0.9472,0.9475,0.9201,0.9359,45381.2658,42282.59447759
1660615200,2022-08-16 02:00:00,AUSD/USDT,0.9446,0.9499,0.9407,0.9412,16479.9768,15563.53441657
1660611600,2022-08-16 01:00:00,AUSD/USDT,0.931,0.9519,0.931,0.9499,30197.7706,28415.82437318
1660608000,2022-08-16 00:00:00,AUSD/USDT,0.9219,0.938,0.9218,0.9303,21921.816,20407.83183431
1660604400,2022-08-15 23:00:00,AUSD/USDT,0.9566,0.9583,0.9206,0.9219,46620.7755,43863.75234829
1660600800,2022-08-15 22:00:00,AUSD/USDT,0.96,0.9656,0.9565,0.9566,26852.8802,25797.26192716
1660597200,2022-08-15 21:00:00,AUSD/USDT,0.961,0.9694,0.9554,0.96,27280.5119,26203.93061969
1660593600,2022-08-15 20:00:00,AUSD/USDT,0.97,0.97,0.961,0.962,47359.6619,45607.4744774
1660590000,2022-08-15 19:00:00,AUSD/USDT,0.9536,0.97,0.95,0.97,120986.9198,116661.59896055
1660586400,2022-08-15 18:00:00,AUSD/USDT,0.9403,0.96,0.9379,0.9592,258892.837,245874.39732826
1660582800,2022-08-15 17:00:00,AUSD/USDT,0.9356,0.945,0.926,0.9383,344972.194,324602.75375002
1660579200,2022-08-15 16:00:00,AUSD/USDT,0.939,0.947,0.935,0.9356,137186.9271,128995.02588607
1660575600,2022-08-15 15:00:00,AUSD/USDT,0.9322,0.945,0.926,0.945,190078.3416,177966.67612412
1660572000,2022-08-15 14:00:00,AUSD/USDT,0.909,0.9369,0.906,0.9322,389273.8314,360579.45186086
1660568400,2022-08-15 13:00:00,AUSD/USDT,0.8618,0.9112,0.8617,0.91,339748.2343,302243.38340411
1660564800,2022-08-15 12:00:00,AUSD/USDT,0.8753,0.8798,0.86,0.8618,36849.2586,31916.32014353
1660561200,2022-08-15 11:00:00,AUSD/USDT,0.8617,0.8804,0.8617,0.8799,67641.9236,59211.83632967
1660557600,2022-08-15 10:00:00,AUSD/USDT,0.8791,0.8791,0.851,0.867,71486.0421,61587.30248511
1660554000,2022-08-15 09:00:00,AUSD/USDT,0.8464,0.895,0.84,0.8792,168209.2231,145449.24232713
1660550400,2022-08-15 08:00:00,AUSD/USDT,0.8469,0.854,0.832,0.85,55571.7018,46781.61223953
1660546800,2022-08-15 07:00:00,AUSD/USDT,0.8569,0.8576,0.8268,0.8469,81149.7107,68416.13515254
1660543200,2022-08-15 06:00:00,AUSD/USDT,0.8511,0.8747,0.828,0.857,121356.2155,102874.91468985
1660539600,2022-08-15 05:00:00,AUSD/USDT,0.85,0.857,0.8493,0.8511,27750.8386,23654.12059934
1660536000,2022-08-15 04:00:00,AUSD/USDT,0.8421,0.8514,0.84,0.85,33256.9748,28025.97543454
1660532400,2022-08-15 03:00:00,AUSD/USDT,0.8584,0.86,0.84,0.8421,89746.6033,76223.66764854
1660528800,2022-08-15 02:00:00,AUSD/USDT,0.8772,0.8932,0.8511,0.8541,175052.271,152341.35150986
1660525200,2022-08-15 01:00:00,AUSD/USDT,0.85,0.9,0.836,0.8769,349242.7232,306215.22470213
1660521600,2022-08-15 00:00:00,AUSD/USDT,0.8352,0.85,0.8335,0.85,110256.3828,93187.02251248
1660518000,2022-08-14 23:00:00,AUSD/USDT,0.8136,0.84,0.81,0.8352,26745.783,22077.73295027
1660514400,2022-08-14 22:00:00,AUSD/USDT,0.8052,0.84,0.8051,0.8136,65463.0933,53814.43790245
1660510800,2022-08-14 21:00:00,AUSD/USDT,0.8066,0.816,0.793,0.8052,82523.4779,66337.21371868
1660507200,2022-08-14 20:00:00,AUSD/USDT,0.8292,0.84,0.8004,0.8064,78206.7094,63889.7978848
1660503600,2022-08-14 19:00:00,AUSD/USDT,0.8509,0.8509,0.76,0.827,358249.359,291054.45571953
1660500000,2022-08-14 18:00:00,AUSD/USDT,0.8534,0.869,0.8446,0.848,155725.2363,133234.29907883
1660496400,2022-08-14 17:00:00,AUSD/USDT,0.8479,0.87,0.841,0.8534,212011.1798,181466.36967275
1660492800,2022-08-14 16:00:00,AUSD/USDT,0.8401,0.878,0.8321,0.848,145239.1146,123385.10707619
1660489200,2022-08-14 15:00:00,AUSD/USDT,0.8394,0.867,0.8321,0.8401,202233.2299,171278.60939149
1660485600,2022-08-14 14:00:00,AUSD/USDT,0.8321,0.867,0.83,0.8354,209525.2332,176559.38019433
1660482000,2022-08-14 13:00:00,AUSD/USDT,0.8857,0.8967,0.82,0.832,428686.9478,366383.30485913
1660478400,2022-08-14 12:00:00,AUSD/USDT,0.8899,0.9089,0.862,0.8844,285565.6807,252805.95158444
1660474800,2022-08-14 11:00:00,AUSD/USDT,0.8865,0.915,0.84,0.89,634957.088,564152.99799282
1660471200,2022-08-14 10:00:00,AUSD/USDT,0.8004,0.895,0.793,0.89,747813.972,629992.26296093
1660467600,2022-08-14 09:00:00,AUSD/USDT,0.7539,0.819,0.7452,0.8007,571846.1319,447699.56074681
1660464000,2022-08-14 08:00:00,AUSD/USDT,0.8076,0.8162,0.731,0.7538,594665.5162,464505.03588098
1660460400,2022-08-14 07:00:00,AUSD/USDT,0.775,0.8163,0.7263,0.8076,844031.5059,656798.80031399
1660456800,2022-08-14 06:00:00,AUSD/USDT,0.8128,0.831,0.6879,0.7741,1636446.177,1270858.6163985
1660453200,2022-08-14 05:00:00,AUSD/USDT,0.6448,0.88,0.6187,0.8125,3509011.9104,2727763.86932154
1660449600,2022-08-14 04:00:00,AUSD/USDT,0.4992,0.669,0.4971,0.6449,4487505.2731,2640307.28422376
1660446000,2022-08-14 03:00:00,AUSD/USDT,0.4626,0.63,0.3222,0.4992,5860019.31428637,2719230.3980129443
1660442400,2022-08-14 02:00:00,AUSD/USDT,0.071,0.49,0.051,0.4629,9977129.6019,2192864.73855634
1660438800,2022-08-14 01:00:00,AUSD/USDT,0.4305,0.6999,0.071,0.071,4799942.9622,788072.5808271
1660435200,2022-08-14 00:00:00,AUSD/USDT,1.0215,1.0215,0.4,0.4305,420800.1823,312965.15025832
1660431600,2022-08-13 23:00:00,AUSD/USDT,1.0299,1.0299,1.0215,1.0215,5333.9196,5457.15045611
1660428000,2022-08-13 22:00:00,AUSD/USDT,1.0299,1.0299,1.0299,1.0299,30,30.897
1660424400,2022-08-13 21:00:00,AUSD/USDT,1.0278,1.0299,1.0278,1.0299,1627.3618,1676.01266736
1660420800,2022-08-13 20:00:00,AUSD/USDT,1.0251,1.0299,1.0227,1.0299,52.976,54.47066391
1660417200,2022-08-13 19:00:00,AUSD/USDT,1.0298,1.0298,1.0298,1.0298,0,0
1660413600,2022-08-13 18:00:00,AUSD/USDT,1.025,1.0298,1.0227,1.0298,34.837,35.75288894
1660410000,2022-08-13 17:00:00,AUSD/USDT,1.0299,1.0299,1.0299,1.0299,19.8396,20.43280404
1660406400,2022-08-13 16:00:00,AUSD/USDT,1.025,1.0299,1.0247,1.0299,1288.3122,1324.3229787
1660402800,2022-08-13 15:00:00,AUSD/USDT,1.0299,1.0299,1.0299,1.0299,10.756,11.0776044
1660399200,2022-08-13 14:00:00,AUSD/USDT,1.0299,1.0299,1.0299,1.0299,0,0
1660395600,2022-08-13 13:00:00,AUSD/USDT,1.0299,1.0299,1.0299,1.0299,0,0
1660392000,2022-08-13 12:00:00,AUSD/USDT,1.0245,1.0299,1.0245,1.0299,1351.666,1390.74247815
1660388400,2022-08-13 11:00:00,AUSD/USDT,1.0201,1.0201,1.0201,1.0201,0,0
1660384800,2022-08-13 10:00:00,AUSD/USDT,1.0245,1.0245,1.0201,1.0201,23.7146,24.24343558
1660381200,2022-08-13 09:00:00,AUSD/USDT,1.02,1.02,1.02,1.02,0,0
1660377600,2022-08-13 08:00:00,AUSD/USDT,1.02,1.02,1.02,1.02,0,0
1660374000,2022-08-13 07:00:00,AUSD/USDT,1.0226,1.0304,1.02,1.02,1152.3978,1181.37451084
1660370400,2022-08-13 06:00:00,AUSD/USDT,1.0226,1.0226,1.0226,1.0226,0,0
1660366800,2022-08-13 05:00:00,AUSD/USDT,1.023,1.023,1.0226,1.0226,1000,1022.91475556
1660363200,2022-08-13 04:00:00,AUSD/USDT,1.023,1.023,1.023,1.023,120,122.76
1660359600,2022-08-13 03:00:00,AUSD/USDT,1.0231,1.0231,1.0231,1.0231,0.96,0.982176
1660356000,2022-08-13 02:00:00,AUSD/USDT,1.023,1.023,1.023,1.023,0,0
1660352400,2022-08-13 01:00:00,AUSD/USDT,1.0259,1.0259,1.023,1.023,200.03,204.68719042
1660348800,2022-08-13 00:00:00,AUSD/USDT,1.0259,1.0259,1.0259,1.0259,0,0
1660345200,2022-08-12 23:00:00,AUSD/USDT,1.0385,1.0385,1.0259,1.0259,140.4,144.93096746
1660341600,2022-08-12 22:00:00,AUSD/USDT,1.029,1.0498,1.0226,1.0385,892.4774,925.92895738
1660338000,2022-08-12 21:00:00,AUSD/USDT,1.021,1.0304,1.021,1.0226,457.9985,471.26073014
1660334400,2022-08-12 20:00:00,AUSD/USDT,1.016,1.016,1.0156,1.0156,719.9497,731.3770998
1660330800,2022-08-12 19:00:00,AUSD/USDT,1.0156,1.0156,1.0156,1.0156,0,0
1660327200,2022-08-12 18:00:00,AUSD/USDT,1.0249,1.025,1.0156,1.0156,3072.2969,3133.47722967
1660323600,2022-08-12 17:00:00,AUSD/USDT,1.025,1.025,1.0201,1.0201,419.757,429.23368485
1660320000,2022-08-12 16:00:00,AUSD/USDT,1.025,1.025,1.025,1.025,3.0356,3.11149
1660316400,2022-08-12 15:00:00,AUSD/USDT,1.0201,1.025,1.0201,1.025,4809.9152,4919.00165114
1660312800,2022-08-12 14:00:00,AUSD/USDT,1.02,1.0229,1.02,1.0229,2681.3826,2738.4027391
1660309200,2022-08-12 13:00:00,AUSD/USDT,1.0229,1.0229,1.02,1.02,3342.9831,3417.82801689
1660305600,2022-08-12 12:00:00,AUSD/USDT,1.017,1.0229,1.0155,1.02,1220.8265,1245.11606007
1660302000,2022-08-12 11:00:00,AUSD/USDT,1.0201,1.0225,1.0155,1.0225,2375.0361,2416.44727149
1660298400,2022-08-12 10:00:00,AUSD/USDT,1.0249,1.0277,1.0176,1.0201,5190.4266,5298.3591371
1660294800,2022-08-12 09:00:00,AUSD/USDT,1.0239,1.024,1.0239,1.024,29.4198,30.1235202
1660291200,2022-08-12 08:00:00,AUSD/USDT,1.0177,1.0177,1.0177,1.0177,0,0
1660287600,2022-08-12 07:00:00,AUSD/USDT,1.025,1.0297,1.0177,1.0177,472.971,482.88365773
1660284000,2022-08-12 06:00:00,AUSD/USDT,1.025,1.029,1.02,1.02,620.1708,633.41753381
1660280400,2022-08-12 05:00:00,AUSD/USDT,1.025,1.0297,1.02,1.0201,292.0009,298.85827533
1660276800,2022-08-12 04:00:00,AUSD/USDT,1.021,1.021,1.021,1.021,0,0
1660273200,2022-08-12 03:00:00,AUSD/USDT,1.021,1.021,1.021,1.021,0,0
1660269600,2022-08-12 02:00:00,AUSD/USDT,1.021,1.021,1.021,1.021,0,0
1660266000,2022-08-12 01:00:00,AUSD/USDT,1.021,1.021,1.021,1.021,0,0
1660262400,2022-08-12 00:00:00,AUSD/USDT,1.0181,1.021,1.0181,1.021,668.1208,681.67803342
1660258800,2022-08-11 23:00:00,AUSD/USDT,1.0157,1.0181,1.0157,1.0181,373.86,380.460063
1660255200,2022-08-11 22:00:00,AUSD/USDT,1.013,1.025,1.0085,1.0157,4896.5629,4992.58689655
1660251600,2022-08-11 21:00:00,AUSD/USDT,1.0155,1.0156,1.0084,1.0084,2875.7341,2914.21739384
1660248000,2022-08-11 20:00:00,AUSD/USDT,1.0108,1.0155,1.0058,1.0155,5607.0038,5666.42833273
1660244400,2022-08-11 19:00:00,AUSD/USDT,1.002,1.0108,1.002,1.0108,3405.4873,3431.5453122
1660240800,2022-08-11 18:00:00,AUSD/USDT,1.002,1.002,1.002,1.002,0,0
1660237200,2022-08-11 17:00:00,AUSD/USDT,1.0071,1.0071,1.002,1.002,39.6934,39.84851925
1660233600,2022-08-11 16:00:00,AUSD/USDT,1.0063,1.0071,1.0063,1.0071,4017.3302,4043.20822203
1660230000,2022-08-11 15:00:00,AUSD/USDT,1.001,1.0063,0.9999,1.0063,3236.8919,3247.62496541
1660226400,2022-08-11 14:00:00,AUSD/USDT,1.0085,1.0085,0.9994,1.0064,14247.9298,14311.35307211
1660222800,2022-08-11 13:00:00,AUSD/USDT,1.0153,1.0153,1.0084,1.0128,2858.4016,2898.11261729
1660219200,2022-08-11 12:00:00,AUSD/USDT,1.0156,1.0156,1.015,1.0151,1121.5,1138.85550663
1660215600,2022-08-11 11:00:00,AUSD/USDT,1.0176,1.0176,1.0156,1.0157,3126.9034,3176.04712697
1660212000,2022-08-11 10:00:00,AUSD/USDT,1.0199,1.0205,1.0198,1.0199,1124.7094,1147.17388729
1660208400,2022-08-11 09:00:00,AUSD/USDT,1.0177,1.0177,1.0177,1.0177,0,0
1660204800,2022-08-11 08:00:00,AUSD/USDT,1.019,1.019,1.0177,1.0177,38.928,39.62503988
1660201200,2022-08-11 07:00:00,AUSD/USDT,1.0199,1.02,1.0199,1.02,4142.8714,4225.46592795
1660197600,2022-08-11 06:00:00,AUSD/USDT,1.0198,1.0199,1.0198,1.0199,2275.5459,2320.82836996
1660194000,2022-08-11 05:00:00,AUSD/USDT,1.0296,1.0297,1.02,1.02,5454.2154,5564.2773565
1660190400,2022-08-11 04:00:00,AUSD/USDT,1.0225,1.0297,1.0208,1.025,2804.3029,2869.79291899
1660186800,2022-08-11 03:00:00,AUSD/USDT,1.0226,1.0226,1.0226,1.0226,688.5635,704.1250351
1660183200,2022-08-11 02:00:00,AUSD/USDT,1.023,1.023,1.0227,1.023,1221.5308,1249.5684243
1660179600,2022-08-11 01:00:00,AUSD/USDT,1.021,1.0304,1.021,1.025,6898.3143,7073.43265279
1660176000,2022-08-11 00:00:00,AUSD/USDT,1.0227,1.0227,1.0156,1.0156,2991.3773,3052.55347921
1660172400,2022-08-10 23:00:00,AUSD/USDT,1.025,1.029,1.0226,1.0227,3902.5066,3991.11862604
1660168800,2022-08-10 22:00:00,AUSD/USDT,1.0304,1.0304,1.0304,1.0304,4.1115,4.2364896
1660165200,2022-08-10 21:00:00,AUSD/USDT,1.017,1.0304,1.0165,1.0304,1325.5913,1362.05971285
1660161600,2022-08-10 20:00:00,AUSD/USDT,1.013,1.023,1.013,1.023,2998.0574,3058.27134588
1660158000,2022-08-10 19:00:00,AUSD/USDT,1.0129,1.013,1.0129,1.013,4936.3204,4999.9999301
1660154400,2022-08-10 18:00:00,AUSD/USDT,1.013,1.013,1.012,1.012,3227.4914,3269.43875426
1660150800,2022-08-10 17:00:00,AUSD/USDT,1.013,1.0199,1.013,1.0199,500.1914,510.07657249
1660147200,2022-08-10 16:00:00,AUSD/USDT,1.0199,1.0199,1.013,1.0199,3009.6875,3066.5840815
1660143600,2022-08-10 15:00:00,AUSD/USDT,1.013,1.025,1.011,1.0134,8492.6275,8633.87078921
1660140000,2022-08-10 14:00:00,AUSD/USDT,0.9983,1.0197,0.9983,1.0197,13622.2218,13736.64273907
1660136400,2022-08-10 13:00:00,AUSD/USDT,0.9983,1.0015,0.9983,1.0015,797.8917,797.80704013
1660132800,2022-08-10 12:00:00,AUSD/USDT,0.9999,1.0009,0.9983,1.0009,1906.9171,1906.50517849
1660129200,2022-08-10 11:00:00,AUSD/USDT,0.9999,0.9999,0.9999,0.9999,0.3,0.29997
1660125600,2022-08-10 10:00:00,AUSD/USDT,0.9999,0.9999,0.9999,0.9999,0,0
1660122000,2022-08-10 09:00:00,AUSD/USDT,0.9999,0.9999,0.996,0.9999,245.7218,245.65847625
1660118400,2022-08-10 08:00:00,AUSD/USDT,0.9958,0.9999,0.9958,0.9999,48.964,48.77525509
1660114800,2022-08-10 07:00:00,AUSD/USDT,0.9999,0.9999,0.9999,0.9999,14.7734,14.77192266
1660111200,2022-08-10 06:00:00,AUSD/USDT,0.9999,0.9999,0.9999,0.9999,40.004,39.9999996
1660107600,2022-08-10 05:00:00,AUSD/USDT,0.9999,0.9999,0.9999,0.9999,0,0
1660104000,2022-08-10 04:00:00,AUSD/USDT,0.9999,0.9999,0.9999,0.9999,0,0
1660100400,2022-08-10 03:00:00,AUSD/USDT,0.9958,0.9999,0.9958,0.9999,319.5962,318.7176527
1660096800,2022-08-10 02:00:00,AUSD/USDT,1.0032,1.0032,0.996,0.9999,912.9193,912.60172622
1660093200,2022-08-10 01:00:00,AUSD/USDT,1.0032,1.0032,1.0032,1.0032,518.68,520.339776
1660089600,2022-08-10 00:00:00,AUSD/USDT,1.0032,1.0032,1.0032,1.0032,5.9808,5.99993856
1660086000,2022-08-09 23:00:00,AUSD/USDT,1.0032,1.0032,1.0032,1.0032,43.9092,44.04970944
1660082400,2022-08-09 22:00:00,AUSD/USDT,1.0032,1.0032,1.0032,1.0032,415.4956,416.82518592
1660078800,2022-08-09 21:00:00,AUSD/USDT,1.0011,1.0011,1.0011,1.0011,0,0
1660075200,2022-08-09 20:00:00,AUSD/USDT,1.0011,1.0011,1.0011,1.0011,0,0
1660071600,2022-08-09 19:00:00,AUSD/USDT,1.0001,1.0024,1.0001,1.0011,288.6756,288.93244846
1660068000,2022-08-09 18:00:00,AUSD/USDT,0.9959,1.0014,0.9959,0.9998,440.3704,440.66887374
1660064400,2022-08-09 17:00:00,AUSD/USDT,1.001,1.001,0.996,0.996,20.2517,20.2244791
1660060800,2022-08-09 16:00:00,AUSD/USDT,0.996,0.996,0.996,0.996,6.6516,6.6249936
1660057200,2022-08-09 15:00:00,AUSD/USDT,0.9958,0.9958,0.9958,0.9958,0,0
1660053600,2022-08-09 14:00:00,AUSD/USDT,0.997,1.0014,0.9958,0.9958,2638.7508,2641.80709944
1660050000,2022-08-09 13:00:00,AUSD/USDT,1.001,1.0014,1.001,1.0014,133.5159,133.69786026
1660046400,2022-08-09 12:00:00,AUSD/USDT,0.9957,0.9957,0.9957,0.9957,0,0
1660042800,2022-08-09 11:00:00,AUSD/USDT,0.9957,0.9957,0.9957,0.9957,0,0
1660039200,2022-08-09 10:00:00,AUSD/USDT,0.9957,0.9957,0.9957,0.9957,0,0
1660035600,2022-08-09 09:00:00,AUSD/USDT,0.9971,0.9971,0.9957,0.9957,2785.2058,2776.14537842
1660032000,2022-08-09 08:00:00,AUSD/USDT,0.997,0.997,0.997,0.997,0,0
1660028400,2022-08-09 07:00:00,AUSD/USDT,0.997,0.997,0.997,0.997,0,0
1660024800,2022-08-09 06:00:00,AUSD/USDT,0.998,0.9999,0.997,0.997,3099.5726,3092.99733691
1660021200,2022-08-09 05:00:00,AUSD/USDT,1.0043,1.0043,1.0043,1.0043,9.9671,10.00995853
1660017600,2022-08-09 04:00:00,AUSD/USDT,0.9981,0.9981,0.9975,0.9975,7539.8726,7524.97603711
1660014000,2022-08-09 03:00:00,AUSD/USDT,1.0047,1.0047,1.0047,1.0047,3257.6744,3272.98546968
1660010400,2022-08-09 02:00:00,AUSD/USDT,0.9981,0.9981,0.9981,0.9981,0,0
