https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume TXA,Volume USDT
1656439200,2022-06-28 18:00:00,TXA/USDT,0.415,0.415,0.4092,0.4092,737.46723855,302.61024361825
1656435600,2022-06-28 17:00:00,TXA/USDT,0.4101,0.4101,0.41,0.41,1227.762,503.44230486
1656432000,2022-06-28 16:00:00,TXA/USDT,0.4151,0.4151,0.41,0.415,2805.39801682,1152.301000215477
1656428400,2022-06-28 15:00:00,TXA/USDT,0.4175,0.4182,0.4104,0.4104,530.8223,220.09351593
1656424800,2022-06-28 14:00:00,TXA/USDT,0.4183,0.4201,0.4166,0.4167,1327.6691,556.1303657
1656421200,2022-06-28 13:00:00,TXA/USDT,0.4202,0.4217,0.4201,0.4201,3877.38017972,1629.403958918344
1656417600,2022-06-28 12:00:00,TXA/USDT,0.4202,0.4202,0.4167,0.4167,260.111,109.1623809
1656414000,2022-06-28 11:00:00,TXA/USDT,0.4299,0.4299,0.4102,0.4201,8797.72,3657.05496341
1656410400,2022-06-28 10:00:00,TXA/USDT,0.43,0.43,0.43,0.43,2620.2257,1126.697051
1656406800,2022-06-28 09:00:00,TXA/USDT,0.4294,0.43,0.4287,0.43,37852.9341,16261.7440085
1656403200,2022-06-28 08:00:00,TXA/USDT,0.4247,0.4374,0.421,0.4292,16332.7589618,7021.81850997132
1656399600,2022-06-28 07:00:00,TXA/USDT,0.421,0.4249,0.421,0.421,122.7893,51.77211718
1656396000,2022-06-28 06:00:00,TXA/USDT,0.4206,0.4206,0.4201,0.4201,632.2249,265.70605433
1656392400,2022-06-28 05:00:00,TXA/USDT,0.4199,0.4274,0.4199,0.4206,567.27043546,238.962919904052
1656388800,2022-06-28 04:00:00,TXA/USDT,0.4444,0.4445,0.4178,0.4178,12160.0321,5237.03563522
1656385200,2022-06-28 03:00:00,TXA/USDT,0.4408,0.4452,0.4408,0.4409,595.7949,264.53222727
1656381600,2022-06-28 02:00:00,TXA/USDT,0.4407,0.4407,0.4394,0.4395,1401.1478,617.28651603
1656378000,2022-06-28 01:00:00,TXA/USDT,0.4422,0.4422,0.4407,0.441,1399.9313,617.40872458
1656374400,2022-06-28 00:00:00,TXA/USDT,0.4385,0.4435,0.438,0.4423,1858.82538728,816.154490739952
1656370800,2022-06-27 23:00:00,TXA/USDT,0.4384,0.4389,0.438,0.4385,2065.0045,905.37070329
1656367200,2022-06-27 22:00:00,TXA/USDT,0.4352,0.4452,0.4341,0.4384,13746.2791,6019.98353802
1656363600,2022-06-27 21:00:00,TXA/USDT,0.4377,0.4377,0.4341,0.4352,12475.1865,5423.96870598
1656360000,2022-06-27 20:00:00,TXA/USDT,0.4338,0.438,0.4338,0.438,1301.10254691,567.39882929658
1656356400,2022-06-27 19:00:00,TXA/USDT,0.445,0.445,0.43,0.43,3801.2651,1640.95407743
1656352800,2022-06-27 18:00:00,TXA/USDT,0.4422,0.4545,0.4334,0.4415,5994.13009293,2654.654647887997
1656349200,2022-06-27 17:00:00,TXA/USDT,0.4401,0.4649,0.4269,0.4422,11758.03421531,5250.698480267619
1656345600,2022-06-27 16:00:00,TXA/USDT,0.4166,0.441,0.4163,0.441,21999.65061178,9267.92630990074
1656342000,2022-06-27 15:00:00,TXA/USDT,0.4186,0.4189,0.416,0.4166,9648.55573874,4018.679439738186
1656338400,2022-06-27 14:00:00,TXA/USDT,0.4188,0.419,0.416,0.416,21137.9524,8847.80043397
1656334800,2022-06-27 13:00:00,TXA/USDT,0.4185,0.426,0.4166,0.4188,34999.2958,14652.02191411
1656331200,2022-06-27 12:00:00,TXA/USDT,0.4182,0.4199,0.4167,0.4185,28428.1188,11899.06269997
1656327600,2022-06-27 11:00:00,TXA/USDT,0.4184,0.4202,0.4169,0.4182,88695.12909438,37114.083748628476
1656324000,2022-06-27 10:00:00,TXA/USDT,0.4187,0.4205,0.4168,0.4184,34397.536,14391.95816504
1656320400,2022-06-27 09:00:00,TXA/USDT,0.4187,0.4221,0.4184,0.4187,12913.5645,5407.87566113
1656316800,2022-06-27 08:00:00,TXA/USDT,0.42,0.4235,0.413,0.4187,3075.9079,1280.09858643
1656313200,2022-06-27 07:00:00,TXA/USDT,0.4277,0.43,0.42,0.42,593.917,252.11943745
1656309600,2022-06-27 06:00:00,TXA/USDT,0.4328,0.4328,0.4277,0.4277,22.8913,9.80289457
1656306000,2022-06-27 05:00:00,TXA/USDT,0.4289,0.433,0.4281,0.4281,81.36528822,34.94900407926
1656302400,2022-06-27 04:00:00,TXA/USDT,0.433,0.433,0.433,0.433,0,0
1656298800,2022-06-27 03:00:00,TXA/USDT,0.434,0.434,0.4295,0.433,500.1792,215.1918163
1656295200,2022-06-27 02:00:00,TXA/USDT,0.4307,0.4307,0.4307,0.4307,0.2357,0.10151599
1656291600,2022-06-27 01:00:00,TXA/USDT,0.4366,0.4369,0.4309,0.4309,1003.8888,435.91255249
1656288000,2022-06-27 00:00:00,TXA/USDT,0.427,0.4433,0.4267,0.4366,8823.2714,3874.20778423644
1656284400,2022-06-26 23:00:00,TXA/USDT,0.4305,0.4305,0.427,0.427,488.3541,209.25819041796
1656280800,2022-06-26 22:00:00,TXA/USDT,0.4344,0.4344,0.4306,0.4326,4218.9531,1829.50964007
1656277200,2022-06-26 21:00:00,TXA/USDT,0.4306,0.4398,0.4306,0.4345,8690.52269009,3779.477696720452
1656273600,2022-06-26 20:00:00,TXA/USDT,0.4434,0.4434,0.4299,0.434,1157.18301434,499.750600877862
1656270000,2022-06-26 19:00:00,TXA/USDT,0.43,0.4435,0.4299,0.4434,4738.84179621,2054.379985842812
1656266400,2022-06-26 18:00:00,TXA/USDT,0.4299,0.433,0.4298,0.43,27714.8996,11916.58069568
1656262800,2022-06-26 17:00:00,TXA/USDT,0.4299,0.4325,0.4297,0.4299,21871.62548206,9402.903614880684
1656259200,2022-06-26 16:00:00,TXA/USDT,0.4299,0.43,0.4298,0.4299,53073.0682,22815.16942052
1656255600,2022-06-26 15:00:00,TXA/USDT,0.4299,0.43,0.4297,0.4299,86531.876,37198.87547813
1656252000,2022-06-26 14:00:00,TXA/USDT,0.4297,0.4314,0.4297,0.43,21739.38701794,9343.271182029316
1656248400,2022-06-26 13:00:00,TXA/USDT,0.4295,0.43,0.4243,0.4297,46447.5712,19944.64821891
1656244800,2022-06-26 12:00:00,TXA/USDT,0.4299,0.4354,0.4262,0.4295,14606.98919818,6279.141026597754
1656241200,2022-06-26 11:00:00,TXA/USDT,0.43,0.4334,0.4295,0.4299,26372.02152982,11336.362059418024
1656237600,2022-06-26 10:00:00,TXA/USDT,0.4258,0.4362,0.4238,0.43,6147.55993725,2627.40289616018
1656234000,2022-06-26 09:00:00,TXA/USDT,0.421,0.426,0.4201,0.4259,1623.2217,682.68724783
1656230400,2022-06-26 08:00:00,TXA/USDT,0.4247,0.425,0.4195,0.421,1751.7025,737.07373904
1656226800,2022-06-26 07:00:00,TXA/USDT,0.42,0.434,0.4191,0.426,4187.92417739,1785.155570356668
1656223200,2022-06-26 06:00:00,TXA/USDT,0.42,0.42,0.42,0.42,7.80809523,3.2793999966
1656219600,2022-06-26 05:00:00,TXA/USDT,0.4165,0.42,0.4156,0.42,291.54911904,122.4026482468
1656216000,2022-06-26 04:00:00,TXA/USDT,0.4183,0.42,0.4183,0.42,1192.6712,500.03598117
1656212400,2022-06-26 03:00:00,TXA/USDT,0.419,0.419,0.4126,0.4178,1675.28177299,695.985843443363
1656208800,2022-06-26 02:00:00,TXA/USDT,0.4151,0.419,0.4151,0.419,171.03475285,71.66194528415
1656205200,2022-06-26 01:00:00,TXA/USDT,0.4177,0.419,0.4177,0.419,428.04881333,179.11109999218
1656201600,2022-06-26 00:00:00,TXA/USDT,0.4155,0.417,0.4125,0.417,12468.6089,5147.89594713
1656198000,2022-06-25 23:00:00,TXA/USDT,0.4155,0.4198,0.4091,0.4198,3418.93323172,1420.336201296056
1656194400,2022-06-25 22:00:00,TXA/USDT,0.4116,0.4199,0.4103,0.4199,29208.70772561,12034.168226644676
1656190800,2022-06-25 21:00:00,TXA/USDT,0.4085,0.412,0.4065,0.4116,34869.35302925,14315.028628293247
1656187200,2022-06-25 20:00:00,TXA/USDT,0.406,0.4115,0.404,0.4085,2916.5403,1182.09316299
1656183600,2022-06-25 19:00:00,TXA/USDT,0.4095,0.4114,0.4095,0.4114,93.08828365,38.1573999958
1656180000,2022-06-25 18:00:00,TXA/USDT,0.405,0.4112,0.405,0.4095,16.6557,6.80546399
1656176400,2022-06-25 17:00:00,TXA/USDT,0.405,0.4095,0.405,0.405,207.42156361,84.472457698295
1656172800,2022-06-25 16:00:00,TXA/USDT,0.4134,0.4134,0.404,0.405,6913.15288355,2809.12077226513
1656169200,2022-06-25 15:00:00,TXA/USDT,0.4152,0.42,0.41,0.4135,2628.0104,1090.75414261
1656165600,2022-06-25 14:00:00,TXA/USDT,0.4101,0.4155,0.41,0.4155,174.1552,71.81664212
1656162000,2022-06-25 13:00:00,TXA/USDT,0.4166,0.4166,0.41,0.415,2376.98530843,982.72145873845
1656158400,2022-06-25 12:00:00,TXA/USDT,0.4137,0.4219,0.4101,0.4166,3832.86588601,1605.732182607619
1656154800,2022-06-25 11:00:00,TXA/USDT,0.4172,0.4183,0.4142,0.4142,1125.5269,469.14945818
1656151200,2022-06-25 10:00:00,TXA/USDT,0.4195,0.4195,0.4136,0.4141,1029.3512,428.54072393
1656147600,2022-06-25 09:00:00,TXA/USDT,0.4189,0.4239,0.4188,0.4213,3851.66820478,1621.949241886242
1656144000,2022-06-25 08:00:00,TXA/USDT,0.4177,0.4197,0.4141,0.4183,2030.7291,847.31832979
1656140400,2022-06-25 07:00:00,TXA/USDT,0.415,0.4176,0.4131,0.4173,3050.58077823,1269.177162486504
1656136800,2022-06-25 06:00:00,TXA/USDT,0.4153,0.4154,0.415,0.415,292.00587399,121.203384583249
1656133200,2022-06-25 05:00:00,TXA/USDT,0.4181,0.4181,0.4127,0.4127,2728.8291,1128.51531378
1656129600,2022-06-25 04:00:00,TXA/USDT,0.426,0.4285,0.414,0.414,8079.83743955,3393.269038607175
1656126000,2022-06-25 03:00:00,TXA/USDT,0.4293,0.4295,0.426,0.4275,739.0245,316.95804112
1656122400,2022-06-25 02:00:00,TXA/USDT,0.42,0.4295,0.42,0.429,1293.03128943,547.065553977795
1656118800,2022-06-25 01:00:00,TXA/USDT,0.4155,0.4199,0.413,0.4198,1544.8902,647.20660531
1656115200,2022-06-25 00:00:00,TXA/USDT,0.4193,0.4194,0.4156,0.4158,2438.3432,1016.50412977
1656111600,2022-06-24 23:00:00,TXA/USDT,0.4166,0.42,0.4155,0.4155,17998.36495238,7502.5330786696
1656108000,2022-06-24 22:00:00,TXA/USDT,0.4164,0.4329,0.4163,0.4166,58907.0457,24666.02092348
1656104400,2022-06-24 21:00:00,TXA/USDT,0.4151,0.4241,0.415,0.4164,23069.44478183,9599.89588124677
1656100800,2022-06-24 20:00:00,TXA/USDT,0.4161,0.4202,0.4118,0.415,22683.8698,9431.90402329
1656097200,2022-06-24 19:00:00,TXA/USDT,0.4152,0.4237,0.4152,0.4161,49410.5152794,20616.60935726384
1656093600,2022-06-24 18:00:00,TXA/USDT,0.4118,0.4191,0.4118,0.4152,27046.2935431,11243.771498822375
1656090000,2022-06-24 17:00:00,TXA/USDT,0.4089,0.4089,0.408,0.408,2680.3493,1093.96340537
1656086400,2022-06-24 16:00:00,TXA/USDT,0.4269,0.4269,0.4087,0.4119,21177.3137,8894.57985975
1656082800,2022-06-24 15:00:00,TXA/USDT,0.4078,0.4328,0.4045,0.4302,8709.84212612,3635.350942189013
1656079200,2022-06-24 14:00:00,TXA/USDT,0.4068,0.4083,0.4046,0.4078,7241.05675745,2940.215865204172
1656075600,2022-06-24 13:00:00,TXA/USDT,0.4056,0.4075,0.4026,0.4068,866.40076325,352.63107498805
1656072000,2022-06-24 12:00:00,TXA/USDT,0.4124,0.4149,0.3968,0.4018,12696.47055518,5141.47831181068
1656068400,2022-06-24 11:00:00,TXA/USDT,0.4151,0.4151,0.4122,0.4122,7558.8738021,3135.379611158875
1656064800,2022-06-24 10:00:00,TXA/USDT,0.4151,0.4152,0.4125,0.415,35924.42926582,14911.311735866826
1656061200,2022-06-24 09:00:00,TXA/USDT,0.4153,0.418,0.4125,0.4151,26580.73088117,11036.24887401906
1656057600,2022-06-24 08:00:00,TXA/USDT,0.4202,0.4202,0.4129,0.4153,63557.2126,26416.90611371
1656054000,2022-06-24 07:00:00,TXA/USDT,0.4219,0.4278,0.42,0.4202,3346.37756939,1427.265738901567
1656050400,2022-06-24 06:00:00,TXA/USDT,0.4253,0.4253,0.4215,0.422,941.03313061,397.123329998433
1656046800,2022-06-24 05:00:00,TXA/USDT,0.4236,0.4247,0.4215,0.4215,244.06508759,103.593804605866
1656043200,2022-06-24 04:00:00,TXA/USDT,0.4194,0.4235,0.4102,0.4235,4356.11837284,1809.68135111712
1656039600,2022-06-24 03:00:00,TXA/USDT,0.4189,0.4225,0.4189,0.4201,578.7823,242.93359073
1656036000,2022-06-24 02:00:00,TXA/USDT,0.4139,0.4189,0.4139,0.4152,4256.2657,1764.15060659
1656032400,2022-06-24 01:00:00,TXA/USDT,0.4131,0.4139,0.4129,0.4139,4987.87050066,2062.577801293042
1656028800,2022-06-24 00:00:00,TXA/USDT,0.4126,0.4136,0.4055,0.4131,37477.2528,15477.24673352
1656025200,2022-06-23 23:00:00,TXA/USDT,0.4129,0.4137,0.4063,0.4126,52025.45529934,21471.161274116958
1656021600,2022-06-23 22:00:00,TXA/USDT,0.4125,0.4135,0.4108,0.4129,20470.6460531,8449.906829404826
1656018000,2022-06-23 21:00:00,TXA/USDT,0.4085,0.4136,0.4044,0.4125,46950.75651446,19366.52044472921
1656014400,2022-06-23 20:00:00,TXA/USDT,0.4127,0.4271,0.4061,0.4069,22616.05611454,9425.8547626368
1656010800,2022-06-23 19:00:00,TXA/USDT,0.4139,0.4144,0.406,0.4127,39598.4029512,16284.37621561704
1656007200,2022-06-23 18:00:00,TXA/USDT,0.4133,0.4175,0.4132,0.4134,7822.421,3240.82965955
1656003600,2022-06-23 17:00:00,TXA/USDT,0.419,0.419,0.4133,0.4133,224.957,93.89972195
1656000000,2022-06-23 16:00:00,TXA/USDT,0.4205,0.423,0.4194,0.4227,674.7830383,283.57102170941
1655996400,2022-06-23 15:00:00,TXA/USDT,0.4235,0.4235,0.4206,0.4207,1261.7122,531.48032114
1655992800,2022-06-23 14:00:00,TXA/USDT,0.4452,0.4453,0.4236,0.4249,16979.94802393,7455.363362466029
1655989200,2022-06-23 13:00:00,TXA/USDT,0.4396,0.4502,0.4382,0.4452,10563.69303006,4693.25544139738
1655985600,2022-06-23 12:00:00,TXA/USDT,0.4377,0.44,0.4377,0.4396,17306.0178,7589.66237863
1655982000,2022-06-23 11:00:00,TXA/USDT,0.4374,0.4424,0.4343,0.44,3278.02271226,1443.583127528537
1655978400,2022-06-23 10:00:00,TXA/USDT,0.4279,0.4374,0.426,0.4347,8104.42898571,3475.785856674402
1655974800,2022-06-23 09:00:00,TXA/USDT,0.4271,0.4271,0.4243,0.4243,3613.7325,1537.30232931
1655971200,2022-06-23 08:00:00,TXA/USDT,0.4243,0.4384,0.4243,0.4271,3135.57132338,1356.858762559792
1655967600,2022-06-23 07:00:00,TXA/USDT,0.4244,0.4296,0.4243,0.4243,918.37206887,390.62885936598
1655964000,2022-06-23 06:00:00,TXA/USDT,0.4198,0.4243,0.4198,0.4243,885.91261805,373.797143395632
1655960400,2022-06-23 05:00:00,TXA/USDT,0.4162,0.4197,0.4158,0.4197,1393.00852294,582.002722329566
1655956800,2022-06-23 04:00:00,TXA/USDT,0.4151,0.4174,0.4149,0.4174,205.5445,85.65673932
1655953200,2022-06-23 03:00:00,TXA/USDT,0.43,0.43,0.4101,0.4148,9335.002,3874.96617774
1655949600,2022-06-23 02:00:00,TXA/USDT,0.4195,0.4313,0.4195,0.4313,1236.7971,529.48359692
1655946000,2022-06-23 01:00:00,TXA/USDT,0.41,0.4333,0.41,0.4201,2300.25639705,968.268423682718
1655942400,2022-06-23 00:00:00,TXA/USDT,0.4047,0.4107,0.4047,0.4062,109.328895,44.5259052565
1655938800,2022-06-22 23:00:00,TXA/USDT,0.4223,0.4223,0.4046,0.4046,6300.0114,2554.83358066
1655935200,2022-06-22 22:00:00,TXA/USDT,0.423,0.423,0.4229,0.423,50.1389195,21.206966303129
1655931600,2022-06-22 21:00:00,TXA/USDT,0.4246,0.4295,0.423,0.423,219.2074,93.43290387
1655928000,2022-06-22 20:00:00,TXA/USDT,0.4117,0.4512,0.4115,0.4208,12973.35460793,5574.990948226197
1655924400,2022-06-22 19:00:00,TXA/USDT,0.4197,0.4197,0.4059,0.4117,4977.4509,2047.79427693
1655920800,2022-06-22 18:00:00,TXA/USDT,0.4221,0.4235,0.4178,0.4197,2305.35361529,965.457959160148
1655917200,2022-06-22 17:00:00,TXA/USDT,0.4411,0.4411,0.4164,0.4266,4679.27090942,1996.758519108572
1655913600,2022-06-22 16:00:00,TXA/USDT,0.441,0.4411,0.441,0.4411,624.7483,275.57073084
1655910000,2022-06-22 15:00:00,TXA/USDT,0.4372,0.4429,0.429,0.441,5611.15290684,2448.88938180276
1655906400,2022-06-22 14:00:00,TXA/USDT,0.4399,0.4422,0.4307,0.439,23431.52915309,10197.164915531822
1655902800,2022-06-22 13:00:00,TXA/USDT,0.4353,0.4421,0.4313,0.4399,51613.29264409,22498.041044771912
1655899200,2022-06-22 12:00:00,TXA/USDT,0.4462,0.4474,0.4294,0.4352,24821.64873032,10839.984242853291
1655895600,2022-06-22 11:00:00,TXA/USDT,0.4418,0.4466,0.4389,0.4418,956.50395125,424.372450981264
1655892000,2022-06-22 10:00:00,TXA/USDT,0.4346,0.4503,0.4346,0.4461,1908.41669463,843.977436357776
1655888400,2022-06-22 09:00:00,TXA/USDT,0.4365,0.439,0.434,0.4368,1289.3263322,562.91184144614
1655884800,2022-06-22 08:00:00,TXA/USDT,0.4553,0.4559,0.4362,0.4402,2660.8394,1191.55783287
1655881200,2022-06-22 07:00:00,TXA/USDT,0.4519,0.4579,0.4519,0.4541,452.01678366,205.204995954294
1655877600,2022-06-22 06:00:00,TXA/USDT,0.4404,0.456,0.4377,0.456,1945.74816146,866.64321761576
1655874000,2022-06-22 05:00:00,TXA/USDT,0.459,0.4592,0.4408,0.4408,1688.2713,757.73652923
1655870400,2022-06-22 04:00:00,TXA/USDT,0.4483,0.4604,0.4445,0.459,4941.9007183,2228.686171854502
1655866800,2022-06-22 03:00:00,TXA/USDT,0.4554,0.4554,0.4444,0.4478,774.02283936,346.866016028704
1655863200,2022-06-22 02:00:00,TXA/USDT,0.4537,0.4676,0.4537,0.4555,1937.73511875,893.419492936664
1655859600,2022-06-22 01:00:00,TXA/USDT,0.4578,0.46,0.4525,0.4538,501.59656138,229.367119738562
1655856000,2022-06-22 00:00:00,TXA/USDT,0.4463,0.467,0.4463,0.454,7108.38072081,3234.148574980745
1655852400,2022-06-21 23:00:00,TXA/USDT,0.4338,0.4504,0.4338,0.4463,2929.60201747,1306.40118991939
1655848800,2022-06-21 22:00:00,TXA/USDT,0.4329,0.4338,0.4315,0.4338,561.00548681,243.350299828178
1655845200,2022-06-21 21:00:00,TXA/USDT,0.4399,0.4402,0.4301,0.4349,3424.74187331,1497.840584660654
1655841600,2022-06-21 20:00:00,TXA/USDT,0.448,0.4483,0.4384,0.4402,19987.90867342,8910.91775244557
1655838000,2022-06-21 19:00:00,TXA/USDT,0.4337,0.4559,0.4337,0.448,41863.74263581,18765.459595035208
1655834400,2022-06-21 18:00:00,TXA/USDT,0.4337,0.4546,0.429,0.4293,10043.42885888,4437.517726996848
1655830800,2022-06-21 17:00:00,TXA/USDT,0.4655,0.4782,0.429,0.429,15526.02624769,6973.523484863706
1655827200,2022-06-21 16:00:00,TXA/USDT,0.4946,0.498,0.4652,0.4696,9729.71362807,4647.220155435937
1655823600,2022-06-21 15:00:00,TXA/USDT,0.465,0.4943,0.465,0.4943,15713.94882494,7599.399883315142
1655820000,2022-06-21 14:00:00,TXA/USDT,0.4628,0.4847,0.4574,0.465,14260.00882742,6670.32561367778
1655816400,2022-06-21 13:00:00,TXA/USDT,0.5457,0.5586,0.4575,0.468,38296.74867022,19445.917576820122
1655812800,2022-06-21 12:00:00,TXA/USDT,0.5451,0.592,0.5385,0.546,39729.45262876,22574.31089928334
1655809200,2022-06-21 11:00:00,TXA/USDT,0.5497,0.5509,0.5153,0.545,47581.79306024,25640.1952186482
1655805600,2022-06-21 10:00:00,TXA/USDT,0.5203,0.5498,0.5035,0.5498,46240.3551588,24618.124224515079
1655802000,2022-06-21 09:00:00,TXA/USDT,0.51,0.5499,0.501,0.5203,18278.86536046,9694.0387472736
1655798400,2022-06-21 08:00:00,TXA/USDT,0.5718,0.5858,0.478,0.5098,49405.23185212,25742.963028766903
1655794800,2022-06-21 07:00:00,TXA/USDT,0.4825,0.587,0.4808,0.5674,42210.34498374,22859.334893238224
1655791200,2022-06-21 06:00:00,TXA/USDT,0.46,0.4874,0.4549,0.486,10154.16605109,4768.829720242189
1655787600,2022-06-21 05:00:00,TXA/USDT,0.4362,0.535,0.4347,0.4601,92582.34518624,45052.996041421847
1655784000,2022-06-21 04:00:00,TXA/USDT,0.4312,0.4408,0.4312,0.4362,20813.777,9105.9875225889
1655780400,2022-06-21 03:00:00,TXA/USDT,0.4312,0.4352,0.4195,0.4349,4469.67681189,1903.236570953886
1655776800,2022-06-21 02:00:00,TXA/USDT,0.4246,0.444,0.4246,0.4312,3820.56968694,1652.777534671328
1655773200,2022-06-21 01:00:00,TXA/USDT,0.4194,0.4244,0.417,0.4244,2019.06423037,844.489174311825
1655769600,2022-06-21 00:00:00,TXA/USDT,0.4158,0.4216,0.4126,0.418,1480.2953778,616.98177067594
1655766000,2022-06-20 23:00:00,TXA/USDT,0.4174,0.418,0.4026,0.4157,16943.84941744,6939.946144449808
1655762400,2022-06-20 22:00:00,TXA/USDT,0.4161,0.4362,0.4094,0.4174,18935.14165109,8010.280404401132
1655758800,2022-06-20 21:00:00,TXA/USDT,0.4051,0.49,0.4004,0.4161,88112.5447871,38566.627249875564
1655755200,2022-06-20 20:00:00,TXA/USDT,0.4006,0.4051,0.3994,0.405,22342.2027,8960.24923799
1655751600,2022-06-20 19:00:00,TXA/USDT,0.4002,0.403,0.3958,0.4006,18630.56820984,7452.066544116414
1655748000,2022-06-20 18:00:00,TXA/USDT,0.4001,0.4004,0.3958,0.4002,34053.1181,13623.00944088
1655744400,2022-06-20 17:00:00,TXA/USDT,0.3952,0.4001,0.395,0.4,28763.8188,11500.81777259
1655740800,2022-06-20 16:00:00,TXA/USDT,0.4016,0.403,0.3918,0.3949,11714.98266835,4693.00528636825
1655737200,2022-06-20 15:00:00,TXA/USDT,0.4075,0.4116,0.4016,0.4016,30488.09848248,12346.15514718222
1655733600,2022-06-20 14:00:00,TXA/USDT,0.4022,0.411,0.4015,0.4075,45800.97312574,18447.823938899818
1655730000,2022-06-20 13:00:00,TXA/USDT,0.4021,0.4054,0.4015,0.4022,18158.1008551,7299.92044279754
1655726400,2022-06-20 12:00:00,TXA/USDT,0.403,0.4066,0.4015,0.4021,40414.2045493,16260.647692827551
1655722800,2022-06-20 11:00:00,TXA/USDT,0.4039,0.4061,0.4025,0.403,59723.1503134,24076.95075412762
1655719200,2022-06-20 10:00:00,TXA/USDT,0.4011,0.4054,0.4,0.4039,17565.23619006,7060.400832494778
1655715600,2022-06-20 09:00:00,TXA/USDT,0.3975,0.402,0.395,0.4011,3737.8907342,1492.790639134065
1655712000,2022-06-20 08:00:00,TXA/USDT,0.398,0.3999,0.3976,0.3976,4545.6456,1814.21244523
1655708400,2022-06-20 07:00:00,TXA/USDT,0.4019,0.4054,0.3985,0.399,7259.1397,2920.40896241
1655704800,2022-06-20 06:00:00,TXA/USDT,0.3993,0.41,0.3993,0.402,8894.4264,3609.4008525
1655701200,2022-06-20 05:00:00,TXA/USDT,0.385,0.4043,0.385,0.3993,3285.55444068,1296.491189590602
1655697600,2022-06-20 04:00:00,TXA/USDT,0.3894,0.3902,0.3801,0.3845,1901.19762275,730.82818059885
1655694000,2022-06-20 03:00:00,TXA/USDT,0.385,0.3901,0.385,0.3854,442.67677487,171.394710556787
1655690400,2022-06-20 02:00:00,TXA/USDT,0.3885,0.3885,0.3816,0.3816,4960.3658,1897.19936216
1655686800,2022-06-20 01:00:00,TXA/USDT,0.3896,0.39,0.3886,0.3886,832.9422,324.41937695
1655683200,2022-06-20 00:00:00,TXA/USDT,0.3863,0.3935,0.3863,0.3935,2087.8543,815.86497778
1655679600,2022-06-19 23:00:00,TXA/USDT,0.3897,0.3897,0.3896,0.3897,374.927,146.09913257
1655676000,2022-06-19 22:00:00,TXA/USDT,0.4061,0.4062,0.3852,0.39,4496.8805,1789.14503751
1655672400,2022-06-19 21:00:00,TXA/USDT,0.4085,0.4094,0.4085,0.4093,1238.37129577,506.141285598661
1655668800,2022-06-19 20:00:00,TXA/USDT,0.415,0.415,0.4058,0.4085,4292.9087213,1769.6761494869
1655665200,2022-06-19 19:00:00,TXA/USDT,0.4221,0.4221,0.4108,0.415,33184.7457,13784.37336019
1655661600,2022-06-19 18:00:00,TXA/USDT,0.4177,0.4256,0.4152,0.418,16292.5976,6831.50061435
1655658000,2022-06-19 17:00:00,TXA/USDT,0.4137,0.4193,0.4073,0.4177,17777.88275661,7409.374635297539
1655654400,2022-06-19 16:00:00,TXA/USDT,0.4099,0.4176,0.4074,0.4137,39746.26514179,16401.72591713874
1655650800,2022-06-19 15:00:00,TXA/USDT,0.4052,0.4112,0.404,0.4084,3154.83700699,1288.779538874367
1655647200,2022-06-19 14:00:00,TXA/USDT,0.4072,0.4108,0.3996,0.4052,2902.12787327,1173.026457139316
1655643600,2022-06-19 13:00:00,TXA/USDT,0.4,0.4077,0.4,0.4077,997.3893,405.11513677
1655640000,2022-06-19 12:00:00,TXA/USDT,0.3982,0.4179,0.3975,0.4,7764.2539625,3156.77801506875
1655636400,2022-06-19 11:00:00,TXA/USDT,0.395,0.3982,0.3941,0.3982,2599.17625964,1031.616932240936
1655632800,2022-06-19 10:00:00,TXA/USDT,0.3827,0.395,0.379,0.3949,2174.16326615,842.452409950074
1655629200,2022-06-19 09:00:00,TXA/USDT,0.3932,0.3932,0.3788,0.3827,1315.88519989,502.274459276748
1655625600,2022-06-19 08:00:00,TXA/USDT,0.3921,0.3934,0.3888,0.3888,1363.13641218,533.902485504481
1655622000,2022-06-19 07:00:00,TXA/USDT,0.3912,0.3963,0.3892,0.3963,1813.62735436,713.673493005185
1655618400,2022-06-19 06:00:00,TXA/USDT,0.3865,0.3974,0.3826,0.3912,1937.87204036,751.890577459064
1655614800,2022-06-19 05:00:00,TXA/USDT,0.3902,0.3902,0.3826,0.3828,1385.1446,532.63696684
1655611200,2022-06-19 04:00:00,TXA/USDT,0.4005,0.4006,0.3903,0.3903,2546.8792,1008.38900325
1655607600,2022-06-19 03:00:00,TXA/USDT,0.3906,0.4051,0.3906,0.4007,1133.81635215,451.255252656626
1655604000,2022-06-19 02:00:00,TXA/USDT,0.3857,0.3915,0.3857,0.3871,915.7737,355.863906
1655600400,2022-06-19 01:00:00,TXA/USDT,0.3817,0.392,0.3817,0.3817,3412.61120009,1318.642729654551
1655596800,2022-06-19 00:00:00,TXA/USDT,0.3739,0.3827,0.3739,0.3817,4909.9083,1868.23648559
1655593200,2022-06-18 23:00:00,TXA/USDT,0.3728,0.3737,0.3687,0.3737,207.7441,77.02399429
1655589600,2022-06-18 22:00:00,TXA/USDT,0.3645,0.3769,0.3645,0.3728,1799.50052884,664.754559676048
