https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume UNI,Volume EUR
1663131600,2022-09-14 05:00:00,UNI/EUR,6.19188,6.19188,6.19188,6.19188,5.90119743,36.5395063428684
1663128000,2022-09-14 04:00:00,UNI/EUR,6.15347,6.15347,6.15347,6.15347,0.00000000,0.0
1663124400,2022-09-14 03:00:00,UNI/EUR,6.15347,6.15347,6.15347,6.15347,0.00000000,0.0
1663120800,2022-09-14 02:00:00,UNI/EUR,6.15347,6.15347,6.15347,6.15347,991.33000000,6100.119415100001
1663117200,2022-09-14 01:00:00,UNI/EUR,6.09778,6.09778,6.09778,6.09778,0.00000000,0.0
1663113600,2022-09-14 00:00:00,UNI/EUR,6.09778,6.09778,6.09778,6.09778,2.94306452,17.946159968765603
1663110000,2022-09-13 23:00:00,UNI/EUR,6.05336,6.07083,6.05336,6.07083,83.09894319,504.47955728614767
1663106400,2022-09-13 22:00:00,UNI/EUR,6.15490,6.15490,6.15490,6.15490,0.00000000,0.0
1663102800,2022-09-13 21:00:00,UNI/EUR,6.15240,6.15490,6.15240,6.15490,162.00609131,997.1312914039189
1663099200,2022-09-13 20:00:00,UNI/EUR,6.18725,6.18725,6.18725,6.18725,40.40567295,249.9999999598875
1663095600,2022-09-13 19:00:00,UNI/EUR,6.07000,6.17937,6.05224,6.17937,330.09470959,2039.777345599158
1663092000,2022-09-13 18:00:00,UNI/EUR,6.13999,6.14313,6.13999,6.14313,13.03553617,80.0789933120121
1663088400,2022-09-13 17:00:00,UNI/EUR,6.21367,6.21367,6.21367,6.21367,0.00000000,0.0
1663084800,2022-09-13 16:00:00,UNI/EUR,6.21209,6.21367,6.16349,6.21367,157.62052173,979.401907258049
1663081200,2022-09-13 15:00:00,UNI/EUR,6.19504,6.21250,6.17006,6.17006,661.32051579,4080.387261655247
1663077600,2022-09-13 14:00:00,UNI/EUR,6.23927,6.24731,6.15631,6.15631,1174.40685153,7230.012644142655
1663074000,2022-09-13 13:00:00,UNI/EUR,6.25531,6.25531,6.21457,6.22862,230.47524794,1435.5427388240428
1663070400,2022-09-13 12:00:00,UNI/EUR,6.58284,6.67448,6.21179,6.21179,581.22860980,3610.4700660695416
1663066800,2022-09-13 11:00:00,UNI/EUR,6.55079,6.60137,6.55079,6.57135,272.71397261,1792.0989639107233
1663063200,2022-09-13 10:00:00,UNI/EUR,6.53811,6.56037,6.53590,6.56037,88.92895336,583.4068377543432
1663059600,2022-09-13 09:00:00,UNI/EUR,6.54957,6.54957,6.54957,6.54957,2.99100000,19.589763870000002
1663056000,2022-09-13 08:00:00,UNI/EUR,6.56618,6.56618,6.55069,6.55069,37.29802755,244.3278160915095
1663052400,2022-09-13 07:00:00,UNI/EUR,6.55106,6.55106,6.54522,6.54522,45.79411576,299.73256235466715
1663048800,2022-09-13 06:00:00,UNI/EUR,6.57055,6.57055,6.57055,6.57055,0.00000000,0.0
1663045200,2022-09-13 05:00:00,UNI/EUR,6.57055,6.57055,6.57055,6.57055,0.00000000,0.0
1663041600,2022-09-13 04:00:00,UNI/EUR,6.61541,6.61541,6.57055,6.57055,25.98937667,170.7644988790685
1663038000,2022-09-13 03:00:00,UNI/EUR,6.51307,6.51307,6.51307,6.51307,74.73598204,486.7606825452628
1663034400,2022-09-13 02:00:00,UNI/EUR,6.42621,6.42621,6.42621,6.42621,0.00000000,0.0
1663030800,2022-09-13 01:00:00,UNI/EUR,6.42621,6.42621,6.42621,6.42621,0.00000000,0.0
1663027200,2022-09-13 00:00:00,UNI/EUR,6.42621,6.42621,6.42621,6.42621,2.79265072,17.946159983371203
1663023600,2022-09-12 23:00:00,UNI/EUR,6.52848,6.52848,6.52848,6.52848,0.00000000,0.0
1663020000,2022-09-12 22:00:00,UNI/EUR,6.54115,6.54115,6.52848,6.52848,12.02900000,78.53108592
1663016400,2022-09-12 21:00:00,UNI/EUR,6.63077,6.63077,6.63077,6.63077,0.00000000,0.0
1663012800,2022-09-12 20:00:00,UNI/EUR,6.64667,6.64667,6.63077,6.63077,10.66519159,70.7184324392243
1663009200,2022-09-12 19:00:00,UNI/EUR,6.64210,6.64210,6.64210,6.64210,0.00000000,0.0
1663005600,2022-09-12 18:00:00,UNI/EUR,6.64210,6.64210,6.64210,6.64210,15.05547944,99.999999988424
1663002000,2022-09-12 17:00:00,UNI/EUR,6.62368,6.72358,6.61530,6.72358,49.32290659,331.6265082903922
1662998400,2022-09-12 16:00:00,UNI/EUR,6.60960,6.60960,6.60960,6.60960,0.00000000,0.0
1662994800,2022-09-12 15:00:00,UNI/EUR,6.63417,6.63417,6.60960,6.60960,239.99245096,1586.2541038652162
1662991200,2022-09-12 14:00:00,UNI/EUR,6.79249,6.79249,6.75034,6.76367,382.63551811,2588.020374775064
1662987600,2022-09-12 13:00:00,UNI/EUR,6.72522,6.75537,6.72522,6.74524,940.74218978,6345.531848191647
1662984000,2022-09-12 12:00:00,UNI/EUR,6.78737,6.78737,6.74085,6.74129,332.51926882,2241.6088217035776
1662980400,2022-09-12 11:00:00,UNI/EUR,6.78908,6.78908,6.76080,6.76080,779.15675663,5267.723000224104
1662976800,2022-09-12 10:00:00,UNI/EUR,6.73770,6.80910,6.72443,6.78180,7776.44228064,52738.27625884435
1662973200,2022-09-12 09:00:00,UNI/EUR,6.76079,6.80999,6.76079,6.80999,219.72710446,1496.3393841015554
1662969600,2022-09-12 08:00:00,UNI/EUR,6.58745,6.73000,6.58745,6.70408,319.96543544,2145.0738764245953
1662966000,2022-09-12 07:00:00,UNI/EUR,6.47600,6.47600,6.47600,6.47600,3.08832612,19.99999995312
1662962400,2022-09-12 06:00:00,UNI/EUR,6.48554,6.48580,6.47368,6.47368,26.77122629,173.3083522090472
1662958800,2022-09-12 05:00:00,UNI/EUR,6.48609,6.48609,6.48400,6.48400,418.61907494,2714.32608191096
1662955200,2022-09-12 04:00:00,UNI/EUR,6.43888,6.43888,6.43888,6.43888,73.85189222,475.5234717775136
1662951600,2022-09-12 03:00:00,UNI/EUR,6.35955,6.37903,6.35955,6.37903,8.37475320,53.42280190539601
1662948000,2022-09-12 02:00:00,UNI/EUR,6.44824,6.44824,6.44824,6.44824,0.00000000,0.0
1662944400,2022-09-12 01:00:00,UNI/EUR,6.44824,6.44824,6.44824,6.44824,0.00000000,0.0
1662940800,2022-09-12 00:00:00,UNI/EUR,6.44824,6.44824,6.44824,6.44824,2.78310980,17.946159936752
1662937200,2022-09-11 23:00:00,UNI/EUR,6.44016,6.44016,6.44016,6.44016,27.05000000,174.20632799999998
1662933600,2022-09-11 22:00:00,UNI/EUR,6.38117,6.43947,6.38117,6.43947,33.02292283,212.6501208761001
1662930000,2022-09-11 21:00:00,UNI/EUR,6.42615,6.43516,6.34836,6.34875,1186.55913228,7533.16729106265
1662926400,2022-09-11 20:00:00,UNI/EUR,6.49122,6.50708,6.46270,6.46270,7173.42598485,46359.70011229009
1662922800,2022-09-11 19:00:00,UNI/EUR,6.53724,6.53724,6.47966,6.50636,4646.42013457,30231.282106760867
1662919200,2022-09-11 18:00:00,UNI/EUR,6.58919,6.58919,6.53998,6.53998,672.01781056,4394.983040706189
1662915600,2022-09-11 17:00:00,UNI/EUR,6.60852,6.60852,6.59552,6.59552,39.01144135,257.300741652752
1662912000,2022-09-11 16:00:00,UNI/EUR,6.60035,6.65147,6.58069,6.61458,2049.15890972,13554.325541055718
1662908400,2022-09-11 15:00:00,UNI/EUR,6.52210,6.52210,6.52034,6.52034,1297.79434629,8462.06038788854
1662904800,2022-09-11 14:00:00,UNI/EUR,6.51527,6.51527,6.51527,6.51527,14.90959567,97.1400413808809
1662901200,2022-09-11 13:00:00,UNI/EUR,6.52121,6.53659,6.52121,6.53659,130.22545335,851.2303961130766
1662897600,2022-09-11 12:00:00,UNI/EUR,6.50085,6.53289,6.50085,6.53289,54.71652508,357.4570395298812
1662894000,2022-09-11 11:00:00,UNI/EUR,6.48775,6.54830,6.48775,6.53003,5189.16220450,33885.38487025114
1662890400,2022-09-11 10:00:00,UNI/EUR,6.49294,6.49426,6.49294,6.49426,411.02168721,2669.2817023804146
1662886800,2022-09-11 09:00:00,UNI/EUR,6.51097,6.52497,6.50721,6.50721,3106.15633982,20212.411596040103
1662883200,2022-09-11 08:00:00,UNI/EUR,6.50560,6.52822,6.50560,6.52617,93.41884259,609.6672479455802
1662879600,2022-09-11 07:00:00,UNI/EUR,6.47407,6.47407,6.47407,6.47407,26.44888503,171.2319331061721
1662876000,2022-09-11 06:00:00,UNI/EUR,6.53887,6.53887,6.53887,6.53887,0.00000000,0.0
1662872400,2022-09-11 05:00:00,UNI/EUR,6.53887,6.53887,6.53887,6.53887,0.00000000,0.0
1662868800,2022-09-11 04:00:00,UNI/EUR,6.53887,6.53887,6.53887,6.53887,123.91948007,810.2933706453209
1662865200,2022-09-11 03:00:00,UNI/EUR,6.55478,6.55478,6.55478,6.55478,0.00000000,0.0
1662861600,2022-09-11 02:00:00,UNI/EUR,6.55478,6.55478,6.55478,6.55478,0.00000000,0.0
1662858000,2022-09-11 01:00:00,UNI/EUR,6.65504,6.65504,6.55478,6.55478,321.24159707,2105.6679956424946
1662854400,2022-09-11 00:00:00,UNI/EUR,6.63328,6.67461,6.62032,6.62032,252.85314388,1673.9687254916416
1662850800,2022-09-10 23:00:00,UNI/EUR,6.64527,6.64527,6.61990,6.62472,189.06037234,1252.4720298482448
1662847200,2022-09-10 22:00:00,UNI/EUR,6.68067,6.69022,6.68067,6.69022,1797.49766448,12025.654824857385
1662843600,2022-09-10 21:00:00,UNI/EUR,6.51704,6.51704,6.51704,6.51704,0.00000000,0.0
1662840000,2022-09-10 20:00:00,UNI/EUR,6.51704,6.51704,6.51704,6.51704,0.00000000,0.0
1662836400,2022-09-10 19:00:00,UNI/EUR,6.51704,6.51704,6.51704,6.51704,3.72300000,24.262939919999997
1662832800,2022-09-10 18:00:00,UNI/EUR,6.51868,6.51868,6.51868,6.51868,2.17300851,14.165147113966798
1662829200,2022-09-10 17:00:00,UNI/EUR,6.45403,6.45403,6.45403,6.45403,0.00000000,0.0
1662825600,2022-09-10 16:00:00,UNI/EUR,6.47059,6.47059,6.45403,6.45403,94.52600000,610.07363978
1662822000,2022-09-10 15:00:00,UNI/EUR,6.47003,6.50362,6.47003,6.50362,635.85311698,4135.347048653467
1662818400,2022-09-10 14:00:00,UNI/EUR,6.53139,6.53139,6.53139,6.53139,0.00000000,0.0
1662814800,2022-09-10 13:00:00,UNI/EUR,6.53139,6.53139,6.53139,6.53139,152.26856159,994.52536048331
1662811200,2022-09-10 12:00:00,UNI/EUR,6.54432,6.58171,6.54432,6.58171,26.41074844,173.8278871150324
1662807600,2022-09-10 11:00:00,UNI/EUR,6.50630,6.53188,6.50630,6.53188,52.91863976,345.6582046755488
1662804000,2022-09-10 10:00:00,UNI/EUR,6.50524,6.50524,6.50524,6.50524,0.00000000,0.0
1662800400,2022-09-10 09:00:00,UNI/EUR,6.50524,6.50524,6.50524,6.50524,0.00000000,0.0
1662796800,2022-09-10 08:00:00,UNI/EUR,6.51792,6.51792,6.50524,6.50524,53.60409602,348.7075095931448
1662793200,2022-09-10 07:00:00,UNI/EUR,6.61896,6.61896,6.44613,6.44613,69.34112277,446.9818917213801
1662789600,2022-09-10 06:00:00,UNI/EUR,6.57989,6.57989,6.57989,6.57989,0.00000000,0.0
1662786000,2022-09-10 05:00:00,UNI/EUR,6.52478,6.57989,6.52222,6.57989,671.20914459,4416.482338396296
1662782400,2022-09-10 04:00:00,UNI/EUR,6.53543,6.53543,6.53543,6.53543,0.00000000,0.0
1662778800,2022-09-10 03:00:00,UNI/EUR,6.53147,6.53549,6.53147,6.53543,125.30253152,818.9059235717536
1662775200,2022-09-10 02:00:00,UNI/EUR,6.54390,6.58657,6.54116,6.58657,71.04000000,467.90993280000004
1662771600,2022-09-10 01:00:00,UNI/EUR,6.44423,6.44423,6.44423,6.44423,0.00000000,0.0
1662768000,2022-09-10 00:00:00,UNI/EUR,6.50357,6.50357,6.43768,6.44423,819.20382346,5279.137855255635
1662764400,2022-09-09 23:00:00,UNI/EUR,6.46149,6.46149,6.46149,6.46149,0.00000000,0.0
1662760800,2022-09-09 22:00:00,UNI/EUR,6.45590,6.46149,6.45272,6.46149,650.09170550,4200.561054171195
1662757200,2022-09-09 21:00:00,UNI/EUR,6.41963,6.41983,6.41963,6.41983,20.26338689,130.0874990580287
1662753600,2022-09-09 20:00:00,UNI/EUR,6.43915,6.49131,6.43915,6.49131,16.73711893,108.64582748149832
1662750000,2022-09-09 19:00:00,UNI/EUR,6.36978,6.40585,6.36478,6.40585,222.40758980,1424.7096591203301
1662746400,2022-09-09 18:00:00,UNI/EUR,6.37516,6.38044,6.37129,6.37845,245.75292047,1567.5227155718715
1662742800,2022-09-09 17:00:00,UNI/EUR,6.55105,6.55105,6.36536,6.36536,2655.48307743,16903.105761749823
1662739200,2022-09-09 16:00:00,UNI/EUR,6.55897,6.55897,6.53686,6.53686,783.36645803,5120.756864837986
1662735600,2022-09-09 15:00:00,UNI/EUR,6.61113,6.63887,6.54625,6.58395,365.07090714,2403.608599064403
1662732000,2022-09-09 14:00:00,UNI/EUR,6.54000,6.58668,6.54000,6.58667,128.38832813,845.651549244027
1662728400,2022-09-09 13:00:00,UNI/EUR,6.56943,6.56999,6.50993,6.53926,9169.23372492,59960.003328020364
1662724800,2022-09-09 12:00:00,UNI/EUR,6.59226,6.65601,6.59118,6.59719,585.33715684,3861.58043773328
1662721200,2022-09-09 11:00:00,UNI/EUR,6.57950,6.59289,6.55791,6.58153,1850.01644791,12175.938752413102
1662717600,2022-09-09 10:00:00,UNI/EUR,6.50449,6.55959,6.48444,6.55959,1215.08128250,7970.435029874176
1662714000,2022-09-09 09:00:00,UNI/EUR,6.46352,6.50234,6.44595,6.50234,307.01801975,1996.335550541215
1662710400,2022-09-09 08:00:00,UNI/EUR,6.41000,6.48000,6.40647,6.46240,937.29751372,6057.191452664128
1662706800,2022-09-09 07:00:00,UNI/EUR,6.44682,6.44682,6.40162,6.40207,128.29490167,821.352941134457
1662703200,2022-09-09 06:00:00,UNI/EUR,6.48211,6.50183,6.43323,6.45083,2031.73707322,13106.390464039772
