https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume CS,Volume BTC
1644883200,2022-02-15 00:00:00,CS/BTC,0.00000088,0.000000902,0.000000857,0.000000889,2806770.78515296,2.47481537797258744
1644796800,2022-02-14 00:00:00,CS/BTC,0.000000974,0.000000974,0.00000087,0.00000088,3047868.54919605,2.7579132921922864
1644710400,2022-02-13 00:00:00,CS/BTC,0.000001147,0.000001147,0.00000095,0.000000971,2336963.60240729,2.34961339643990363
1644624000,2022-02-12 00:00:00,CS/BTC,0.000001103,0.000001232,0.0000011,0.000001153,369572.48141901,0.42730651411819663
1644537600,2022-02-11 00:00:00,CS/BTC,0.000001194,0.000001262,0.0000011,0.000001114,2319913.73353535,2.65276303395467979
1644451200,2022-02-10 00:00:00,CS/BTC,0.000001027,0.000001268,0.000000991,0.000001194,2178044.08110957,2.42830924456328782
1644364800,2022-02-09 00:00:00,CS/BTC,0.000001107,0.000001113,0.000000974,0.000001029,3438492.78674217,3.456444785737381
1644278400,2022-02-08 00:00:00,CS/BTC,0.000001141,0.000001275,0.000001072,0.000001107,1183769.37248809,1.38340932407968688
1644192000,2022-02-07 00:00:00,CS/BTC,0.000001063,0.000001242,0.000001036,0.000001142,2220387.14958723,2.41466375435363835
1644105600,2022-02-06 00:00:00,CS/BTC,0.000001112,0.00000118,0.000000952,0.000001061,3595670.70961132,3.79651893794361104
1644019200,2022-02-05 00:00:00,CS/BTC,0.000001474,0.000001512,0.000001093,0.000001093,2729663.36847802,3.43363063314000915
1643932800,2022-02-04 00:00:00,CS/BTC,0.000001925,0.0000022,0.00000143,0.000001431,3108080.25887363,5.31432891851571024
1643846400,2022-02-03 00:00:00,CS/BTC,0.00000118,0.0000024,0.00000118,0.000001924,3222528.01892261,5.61986949127312627
1643760000,2022-02-02 00:00:00,CS/BTC,0.000001122,0.00000184,0.00000105,0.00000116,2967326.23859472,3.64457378838638249
1643673600,2022-02-01 00:00:00,CS/BTC,0.000000787,0.000001122,0.000000781,0.000001122,4001076.64887644,3.73343360455601234
1643587200,2022-01-31 00:00:00,CS/BTC,0.000000793,0.000000813,0.000000774,0.000000794,3439391.32632465,2.74326880945677925
1643500800,2022-01-30 00:00:00,CS/BTC,0.000000835,0.000000847,0.000000758,0.000000798,2072498.45292914,1.66274212457508685
1643414400,2022-01-29 00:00:00,CS/BTC,0.00000066,0.00000094,0.000000655,0.000000834,1831980.35505174,1.47495500478694767
1643328000,2022-01-28 00:00:00,CS/BTC,0.000000605,0.00000067,0.000000598,0.000000665,4295884.10518172,2.69596814544620814
1643241600,2022-01-27 00:00:00,CS/BTC,0.000000578,0.00000063,0.000000575,0.000000612,4105033.69392424,2.48065401210660324
1643155200,2022-01-26 00:00:00,CS/BTC,0.000000585,0.00000063,0.000000576,0.000000579,4178480.38358768,2.51459046897648216
1643068800,2022-01-25 00:00:00,CS/BTC,0.000000557,0.000000596,0.000000548,0.00000058,3771044.45524221,2.20534038686272003
1642982400,2022-01-24 00:00:00,CS/BTC,0.00000055,0.000000581,0.000000504,0.000000555,5059763.07555622,2.63997420612829516
1642896000,2022-01-23 00:00:00,CS/BTC,0.00000048,0.000000595,0.000000476,0.000000548,1521269.6258968,0.81104174844619445
1642809600,2022-01-22 00:00:00,CS/BTC,0.000000538,0.00000054,0.000000454,0.00000047,1323893.233,0.6454702105037
1642723200,2022-01-21 00:00:00,CS/BTC,0.000000581,0.000000581,0.000000529,0.000000534,4845354.2448896,2.68223991583728658
1642636800,2022-01-20 00:00:00,CS/BTC,0.0000006,0.000000615,0.000000579,0.000000583,4624659.94580792,2.77087155432789452
1642550400,2022-01-19 00:00:00,CS/BTC,0.000000595,0.00000063,0.000000582,0.000000605,4238286.9661652,2.59223748442897216
1642464000,2022-01-18 00:00:00,CS/BTC,0.000000571,0.000000607,0.000000565,0.00000059,4423135.12427143,2.55344410591969431
1642377600,2022-01-17 00:00:00,CS/BTC,0.000000584,0.000000593,0.000000548,0.000000567,4213165.03312271,2.36718930744738783
1642291200,2022-01-16 00:00:00,CS/BTC,0.000000604,0.000000607,0.000000571,0.000000583,4120079.96189884,2.43088916725569588
1642204800,2022-01-15 00:00:00,CS/BTC,0.000000637,0.000000644,0.0000006,0.0000006,111886.28648367,0.06834354364638832
1642118400,2022-01-14 00:00:00,CS/BTC,0.000000607,0.00000067,0.00000058,0.000000646,4957416.76288284,3.01200244515732259
1642032000,2022-01-13 00:00:00,CS/BTC,0.000000541,0.00000064,0.00000053,0.000000604,5049328.4228559,2.93132349486648805
1641945600,2022-01-12 00:00:00,CS/BTC,0.000000529,0.000000558,0.000000513,0.000000541,4495362.63738462,2.39626512899979836
1641859200,2022-01-11 00:00:00,CS/BTC,0.000000486,0.000000533,0.000000457,0.000000529,4711268.67997002,2.41078019941177508
1641772800,2022-01-10 00:00:00,CS/BTC,0.000000515,0.000000545,0.000000474,0.00000049,5063875.91638599,2.53612302065733756
1641686400,2022-01-09 00:00:00,CS/BTC,0.000000505,0.000000531,0.000000503,0.000000514,114027.9746032,0.0582462648969992
1641600000,2022-01-08 00:00:00,CS/BTC,0.000000551,0.000000551,0.000000505,0.000000516,455979.09945517,0.23983923599739867
1641513600,2022-01-07 00:00:00,CS/BTC,0.000000506,0.000000567,0.000000502,0.000000541,306020.04271112,0.16330745902879233
1641427200,2022-01-06 00:00:00,CS/BTC,0.000000517,0.000000525,0.000000497,0.00000051,4184726.84821477,2.14223226111479517
1641340800,2022-01-05 00:00:00,CS/BTC,0.000000531,0.000000559,0.000000515,0.000000522,2781455.98628641,1.51196208336349065
1641254400,2022-01-04 00:00:00,CS/BTC,0.000000508,0.000000639,0.000000501,0.000000531,2579241.74257936,1.37313762364598868
1641168000,2022-01-03 00:00:00,CS/BTC,0.000000491,0.00000054,0.000000484,0.000000512,4554226.5787723,2.30786116205409047
1641081600,2022-01-02 00:00:00,CS/BTC,0.00000047,0.000000521,0.000000466,0.000000482,607362.6792,0.2937929281169
1640995200,2022-01-01 00:00:00,CS/BTC,0.000000488,0.000000488,0.000000463,0.000000464,57176.23188158,0.02732107226219524
1640908800,2021-12-31 00:00:00,CS/BTC,0.000000504,0.000000511,0.000000486,0.000000486,387615.47845555,0.1952319817657972
1640822400,2021-12-30 00:00:00,CS/BTC,0.000000526,0.00000053,0.0000005,0.000000501,4278902.1867,2.2222085598748
1640736000,2021-12-29 00:00:00,CS/BTC,0.000000512,0.000000544,0.000000496,0.000000526,3108217.89207934,1.57266152303859052
1640649600,2021-12-28 00:00:00,CS/BTC,0.000000481,0.00000055,0.000000481,0.000000514,4112433.03675627,2.12882291618768381
