https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume BTC,Volume EXM
1661407200000,2022-08-25 06:00:00,EXM/BTC,8e-07,8e-07,8e-07,8e-07,0.0038977791115120002,4872.22388939
1661403600000,2022-08-25 05:00:00,EXM/BTC,8.1e-07,8.1e-07,8.1e-07,8.1e-07,0.0004214719041129,520.33568409
1661400000000,2022-08-25 04:00:00,EXM/BTC,8.1e-07,8.1e-07,8.1e-07,8.1e-07,0.0026659795990716,3291.33283836
1661389200000,2022-08-25 01:00:00,EXM/BTC,8.1e-07,8.1e-07,8.1e-07,8.1e-07,8.26745546664e-05,102.06735144
1661385600000,2022-08-25 00:00:00,EXM/BTC,8.1e-07,8.1e-07,8.1e-07,8.1e-07,0.0065021885856117,8027.39331557
1661382000000,2022-08-24 23:00:00,EXM/BTC,8.1e-07,8.1e-07,8.1e-07,8.1e-07,0.0028716139051118998,3545.20235199
1661371200000,2022-08-24 20:00:00,EXM/BTC,8e-07,8.1e-07,8e-07,8.1e-07,0.0018299295822860999,2259.17232381
1661367600000,2022-08-24 19:00:00,EXM/BTC,8.1e-07,8.1e-07,8e-07,8.1e-07,0.0044440557142734,5486.48853614
1661364000000,2022-08-24 18:00:00,EXM/BTC,8e-07,8e-07,8e-07,8e-07,5.1805667032e-05,64.75708379
1661360400000,2022-08-24 17:00:00,EXM/BTC,8.1e-07,8.1e-07,8e-07,8e-07,0.000144926641512,181.15830189
1661356800000,2022-08-24 16:00:00,EXM/BTC,8e-07,8.1e-07,8e-07,8.1e-07,0.0333034514199864,41115.37212344
1661353200000,2022-08-24 15:00:00,EXM/BTC,8.2e-07,8.2e-07,8.2e-07,8.2e-07,0.0001619899999936,197.54878048
1661349600000,2022-08-24 14:00:00,EXM/BTC,8.2e-07,8.2e-07,8.2e-07,8.2e-07,0.00018649999999979997,227.43902439
1661346000000,2022-08-24 13:00:00,EXM/BTC,8.2e-07,8.2e-07,8e-07,8e-07,0.0025967103695919997,3245.88796199
1661338800000,2022-08-24 11:00:00,EXM/BTC,8.1e-07,8.2e-07,8.1e-07,8.2e-07,0.0187670390030346,22886.63293053
1661335200000,2022-08-24 10:00:00,EXM/BTC,8e-07,8.1e-07,8e-07,8.1e-07,0.0006079388392241999,750.54177682
1661331600000,2022-08-24 09:00:00,EXM/BTC,8.2e-07,8.2e-07,8.2e-07,8.2e-07,0.0006204654856808,756.66522644
1661328000000,2022-08-24 08:00:00,EXM/BTC,8.1e-07,8.1e-07,8.1e-07,8.1e-07,0.006801119686332,8396.4440572
1661324400000,2022-08-24 07:00:00,EXM/BTC,8.1e-07,8.1e-07,8e-07,8.1e-07,0.0179372508063228,22144.75408188
1661320800000,2022-08-24 06:00:00,EXM/BTC,8.1e-07,8.1e-07,8e-07,8e-07,0.00640070086916,8000.87608645
1661317200000,2022-08-24 05:00:00,EXM/BTC,8.2e-07,8.2e-07,8.1e-07,8.1e-07,0.005207996774839499,6429.62564795
1661313600000,2022-08-24 04:00:00,EXM/BTC,8.1e-07,8.1e-07,8.1e-07,8.1e-07,0.0005318142031017,656.56074457
1661310000000,2022-08-24 03:00:00,EXM/BTC,8.2e-07,8.2e-07,8.1e-07,8.1e-07,0.0039302531839017,4852.16442457
1661306400000,2022-08-24 02:00:00,EXM/BTC,8.1e-07,8.1e-07,8.1e-07,8.1e-07,0.0021109018070889,2606.05161369
1661302800000,2022-08-24 01:00:00,EXM/BTC,8.1e-07,8.1e-07,8.1e-07,8.1e-07,0.0001381761704475,170.58786475
1661295600000,2022-08-23 23:00:00,EXM/BTC,8.1e-07,8.1e-07,8.1e-07,8.1e-07,4.05e-05,50.0
1661292000000,2022-08-23 22:00:00,EXM/BTC,8.1e-07,8.1e-07,8e-07,8e-07,0.081664859651544,102081.07456443
1661288400000,2022-08-23 21:00:00,EXM/BTC,8.3e-07,8.3e-07,8.3e-07,8.3e-07,0.0021585622755154,2600.67744038
1661284800000,2022-08-23 20:00:00,EXM/BTC,8.3e-07,8.3e-07,8.3e-07,8.3e-07,0.0031872,3840.0
1661281200000,2022-08-23 19:00:00,EXM/BTC,8.3e-07,8.3e-07,8.3e-07,8.3e-07,0.0013999030411332,1686.63017004
1661277600000,2022-08-23 18:00:00,EXM/BTC,8.2e-07,8.3e-07,8.2e-07,8.2e-07,0.021970813199265,26793.67463325
1661274000000,2022-08-23 17:00:00,EXM/BTC,8.3e-07,8.3e-07,8.3e-07,8.3e-07,0.0002527499999924,304.51807228
1661270400000,2022-08-23 16:00:00,EXM/BTC,8.1e-07,8.1e-07,8.1e-07,8.1e-07,0.00162,2000.0
1661263200000,2022-08-23 14:00:00,EXM/BTC,8.2e-07,8.2e-07,8.2e-07,8.2e-07,0.001025,1250.0
1661259600000,2022-08-23 13:00:00,EXM/BTC,8.3e-07,8.3e-07,8.3e-07,8.3e-07,0.00249,3000.0
1661256000000,2022-08-23 12:00:00,EXM/BTC,8.2e-07,8.3e-07,8.2e-07,8.3e-07,0.004898413110731499,5901.70254305
1661252400000,2022-08-23 11:00:00,EXM/BTC,8.2e-07,8.2e-07,8.2e-07,8.2e-07,0.000123138252041,150.16860005
1661248800000,2022-08-23 10:00:00,EXM/BTC,8e-07,8.3e-07,8e-07,8.2e-07,0.09456977490565159,115328.99378738
1661245200000,2022-08-23 09:00:00,EXM/BTC,8e-07,8.1e-07,8e-07,8e-07,0.035560384395704,44450.48049463
1661241600000,2022-08-23 08:00:00,EXM/BTC,8.1e-07,8.1e-07,8e-07,8.1e-07,0.0139550712596136,17228.48303656
1661238000000,2022-08-23 07:00:00,EXM/BTC,8.2e-07,8.2e-07,8.1e-07,8.2e-07,0.0107456181091814,13104.41232827
1661234400000,2022-08-23 06:00:00,EXM/BTC,8.2e-07,8.2e-07,8.1e-07,8.2e-07,0.010189042531065,12425.66162325
1661230800000,2022-08-23 05:00:00,EXM/BTC,8.2e-07,8.2e-07,8.2e-07,8.2e-07,0.0018306774122145999,2232.53342953
1661227200000,2022-08-23 04:00:00,EXM/BTC,8.2e-07,8.3e-07,8.1e-07,8.2e-07,0.006315772372354,7702.1614297
1661223600000,2022-08-23 03:00:00,EXM/BTC,8.2e-07,8.3e-07,8.2e-07,8.3e-07,0.0134323161885909,16183.51348023
1661212800000,2022-08-23 00:00:00,EXM/BTC,8.2e-07,8.2e-07,8.2e-07,8.2e-07,0.0016326442676047998,1991.02959464
1661209200000,2022-08-22 23:00:00,EXM/BTC,8.1e-07,8.2e-07,8.1e-07,8.2e-07,0.0002764192160508,337.09660494
1661205600000,2022-08-22 22:00:00,EXM/BTC,8.1e-07,8.2e-07,8.1e-07,8.2e-07,0.0025576204854008,3119.04937244
1661202000000,2022-08-22 21:00:00,EXM/BTC,8.2e-07,8.2e-07,7.9e-07,8e-07,0.155111860882248,193889.82610281
1661198400000,2022-08-22 20:00:00,EXM/BTC,8.3e-07,8.3e-07,8.3e-07,8.3e-07,0.0139169669930513,16767.43011211
1661194800000,2022-08-22 19:00:00,EXM/BTC,8.3e-07,8.4e-07,8.3e-07,8.3e-07,0.0217152392139351,26162.93881197
1661191200000,2022-08-22 18:00:00,EXM/BTC,8.3e-07,8.4e-07,8.3e-07,8.3e-07,0.006355747177707901,7657.52672013
1661187600000,2022-08-22 17:00:00,EXM/BTC,8.3e-07,8.3e-07,8.2e-07,8.3e-07,0.011293833707887599,13607.02856372
1661184000000,2022-08-22 16:00:00,EXM/BTC,8.3e-07,8.3e-07,8.3e-07,8.3e-07,0.0015434133177242,1859.53411774
1661180400000,2022-08-22 15:00:00,EXM/BTC,8.3e-07,8.3e-07,8.3e-07,8.3e-07,0.0057581007532515,6937.47078705
1661176800000,2022-08-22 14:00:00,EXM/BTC,8.4e-07,8.4e-07,8.3e-07,8.4e-07,0.0244422854317908,29097.95884737
1661173200000,2022-08-22 13:00:00,EXM/BTC,8.4e-07,8.4e-07,8.4e-07,8.4e-07,0.0003857099999844,459.17857141
1661169600000,2022-08-22 12:00:00,EXM/BTC,8.3e-07,8.4e-07,8.3e-07,8.4e-07,0.0207488820502824,24701.05005986
1661166000000,2022-08-22 11:00:00,EXM/BTC,8.3e-07,8.3e-07,8.3e-07,8.3e-07,0.0038964345293982998,4694.49943301
1661162400000,2022-08-22 10:00:00,EXM/BTC,8.4e-07,8.4e-07,8.3e-07,8.3e-07,0.0043910655952377,5290.44047619
1661158800000,2022-08-22 09:00:00,EXM/BTC,8.4e-07,8.4e-07,8.4e-07,8.4e-07,0.004453488799998,5301.77238095
1661155200000,2022-08-22 08:00:00,EXM/BTC,8.4e-07,8.4e-07,8.4e-07,8.4e-07,0.0062641979906352,7457.37856028
1661151600000,2022-08-22 07:00:00,EXM/BTC,8.4e-07,8.5e-07,8.4e-07,8.5e-07,0.0079854427380815,9394.63851539
1661148000000,2022-08-22 06:00:00,EXM/BTC,8.4e-07,8.4e-07,8.4e-07,8.4e-07,0.00028012779006239997,333.48546436
1661140800000,2022-08-22 04:00:00,EXM/BTC,8.4e-07,8.4e-07,8.4e-07,8.4e-07,0.0006699999999924001,797.61904761
1661137200000,2022-08-22 03:00:00,EXM/BTC,8.4e-07,8.4e-07,8.4e-07,8.4e-07,0.00031559731958999995,375.71109475
1661133600000,2022-08-22 02:00:00,EXM/BTC,8.4e-07,8.4e-07,8.4e-07,8.4e-07,0.000420464889768,500.5534402
1661126400000,2022-08-22 00:00:00,EXM/BTC,8.4e-07,8.4e-07,8.3e-07,8.3e-07,0.0010694057389937,1288.44064939
1661122800000,2022-08-21 23:00:00,EXM/BTC,8.4e-07,8.4e-07,8.4e-07,8.4e-07,0.0003846273489072,457.88970108
1661119200000,2022-08-21 22:00:00,EXM/BTC,8.4e-07,8.4e-07,8.4e-07,8.4e-07,0.003612,4300.0
1661115600000,2022-08-21 21:00:00,EXM/BTC,8.4e-07,8.4e-07,8.4e-07,8.4e-07,0.0007054299999936,839.79761904
1661112000000,2022-08-21 20:00:00,EXM/BTC,8.3e-07,8.3e-07,8.3e-07,8.3e-07,0.0002570389528488,309.68548536
1661108400000,2022-08-21 19:00:00,EXM/BTC,8.3e-07,8.4e-07,8.3e-07,8.4e-07,0.0284797429702296,33904.45591694
1661104800000,2022-08-21 18:00:00,EXM/BTC,8.3e-07,8.5e-07,8.3e-07,8.3e-07,0.0007265722352907,875.38823529
1661101200000,2022-08-21 17:00:00,EXM/BTC,8.5e-07,8.5e-07,8.5e-07,8.5e-07,0.0001301499999925,153.11764705
1661097600000,2022-08-21 16:00:00,EXM/BTC,8.4e-07,8.5e-07,8.4e-07,8.5e-07,0.002001885577363,2355.15950278
1661094000000,2022-08-21 15:00:00,EXM/BTC,8.4e-07,8.5e-07,8.3e-07,8.3e-07,0.0029843214312933,3595.56798951
1661090400000,2022-08-21 14:00:00,EXM/BTC,8.4e-07,8.5e-07,8.4e-07,8.4e-07,0.0062453584844112,7434.95057668
1661086800000,2022-08-21 13:00:00,EXM/BTC,8.4e-07,8.4e-07,8.4e-07,8.4e-07,0.0005038590554759999,599.8322089
1661083200000,2022-08-21 12:00:00,EXM/BTC,8.5e-07,8.5e-07,8.4e-07,8.4e-07,0.0033651083292204,4006.08134431
1661079600000,2022-08-21 11:00:00,EXM/BTC,8.5e-07,8.5e-07,8.5e-07,8.5e-07,0.00010981999999999999,129.2
1661076000000,2022-08-21 10:00:00,EXM/BTC,8.4e-07,8.4e-07,8.4e-07,8.4e-07,0.00010584,126.0
1661072400000,2022-08-21 09:00:00,EXM/BTC,8.4e-07,8.5e-07,8.4e-07,8.5e-07,0.0254957946951845,29995.05258257
1661068800000,2022-08-21 08:00:00,EXM/BTC,8.5e-07,8.5e-07,8.5e-07,8.5e-07,0.0002542799999945,299.15294117
1661065200000,2022-08-21 07:00:00,EXM/BTC,8.6e-07,8.6e-07,8.4e-07,8.4e-07,0.005351393007828001,6370.7059617
1661061600000,2022-08-21 06:00:00,EXM/BTC,8.5e-07,8.5e-07,8.4e-07,8.4e-07,0.003337497379986,3973.21116665
1661058000000,2022-08-21 05:00:00,EXM/BTC,8.6e-07,8.6e-07,8.6e-07,8.6e-07,0.0002302999999962,267.79069767
1661054400000,2022-08-21 04:00:00,EXM/BTC,8.6e-07,8.6e-07,8.4e-07,8.6e-07,0.010413361935314,12108.5603899
1661036400000,2022-08-20 23:00:00,EXM/BTC,8.6e-07,8.6e-07,8.6e-07,8.6e-07,0.0002165605351966,251.81457581
1661025600000,2022-08-20 20:00:00,EXM/BTC,8.5e-07,8.5e-07,8.4e-07,8.5e-07,0.0010744793232155,1264.09332143
1661022000000,2022-08-20 19:00:00,EXM/BTC,8.4e-07,8.5e-07,8.4e-07,8.4e-07,0.0084412575257976,10049.11610214
1661018400000,2022-08-20 18:00:00,EXM/BTC,8.5e-07,8.5e-07,8.5e-07,8.5e-07,0.016691937359757002,19637.57336442
1661014800000,2022-08-20 17:00:00,EXM/BTC,8.6e-07,8.6e-07,8.5e-07,8.5e-07,0.0076944481714739995,9052.29196644
1661011200000,2022-08-20 16:00:00,EXM/BTC,8.6e-07,8.6e-07,8.5e-07,8.6e-07,0.0173785623715474,20207.63066459
1661007600000,2022-08-20 15:00:00,EXM/BTC,8.5e-07,8.5e-07,8.5e-07,8.5e-07,0.0080182907637665,9433.28325149
1661004000000,2022-08-20 14:00:00,EXM/BTC,8.6e-07,8.6e-07,8.6e-07,8.6e-07,4.7809999995e-05,55.59302325
1661000400000,2022-08-20 13:00:00,EXM/BTC,8.6e-07,8.6e-07,8.5e-07,8.6e-07,0.0092846579734532,10796.11392262
1660993200000,2022-08-20 11:00:00,EXM/BTC,8.5e-07,8.5e-07,8.5e-07,8.5e-07,0.0014897368973830001,1752.63164398
1660986000000,2022-08-20 09:00:00,EXM/BTC,8.6e-07,8.6e-07,8.6e-07,8.6e-07,3.22218503682e-05,37.46726787
1660982400000,2022-08-20 08:00:00,EXM/BTC,8.7e-07,8.7e-07,8.5e-07,8.6e-07,0.0034926411473900003,4061.2106365
1660978800000,2022-08-20 07:00:00,EXM/BTC,8.6e-07,8.7e-07,8.6e-07,8.7e-07,0.0459608080653033,52828.51501759
1660975200000,2022-08-20 06:00:00,EXM/BTC,8.6e-07,8.6e-07,8.5e-07,8.6e-07,0.007293234896504601,8480.50569361
1660971600000,2022-08-20 05:00:00,EXM/BTC,8.5e-07,8.6e-07,8.5e-07,8.6e-07,0.008846155277147,10286.22706645
1660968000000,2022-08-20 04:00:00,EXM/BTC,8.5e-07,8.5e-07,8.5e-07,8.5e-07,0.00035479,417.4
1660964400000,2022-08-20 03:00:00,EXM/BTC,8.5e-07,8.5e-07,8.4e-07,8.5e-07,0.011506091012258,13536.57766148
1660960800000,2022-08-20 02:00:00,EXM/BTC,8.5e-07,8.5e-07,8.5e-07,8.5e-07,0.0008124648474585,955.84099701
1660950000000,2022-08-19 23:00:00,EXM/BTC,8.4e-07,8.5e-07,8.4e-07,8.5e-07,0.0030764125099965,3619.30883529
1660946400000,2022-08-19 22:00:00,EXM/BTC,8.3e-07,8.5e-07,8.3e-07,8.5e-07,0.004855526914233001,5712.38460498
1660942800000,2022-08-19 21:00:00,EXM/BTC,8.5e-07,8.5e-07,8.4e-07,8.4e-07,0.003206668374798,3817.46235095
1660939200000,2022-08-19 20:00:00,EXM/BTC,8.4e-07,8.4e-07,8.3e-07,8.3e-07,0.00036641136093,441.459471
1660935600000,2022-08-19 19:00:00,EXM/BTC,8.5e-07,8.5e-07,8.5e-07,8.5e-07,0.00270129239437,3177.9910522
1660932000000,2022-08-19 18:00:00,EXM/BTC,8.5e-07,8.5e-07,8.5e-07,8.5e-07,0.0017353383410225,2041.57451885
1660928400000,2022-08-19 17:00:00,EXM/BTC,8.5e-07,8.6e-07,8.3e-07,8.3e-07,0.0490525296180259,59099.43327473
1660924800000,2022-08-19 16:00:00,EXM/BTC,8.5e-07,8.5e-07,8.4e-07,8.5e-07,0.0074389846197155,8751.74661143
1660921200000,2022-08-19 15:00:00,EXM/BTC,8.5e-07,8.5e-07,8.4e-07,8.4e-07,0.0311724274173732,37110.03263973
1660917600000,2022-08-19 14:00:00,EXM/BTC,8.4e-07,8.4e-07,8.4e-07,8.4e-07,0.0097658792656236,11626.04674479
1660914000000,2022-08-19 13:00:00,EXM/BTC,8.3e-07,8.4e-07,8.3e-07,8.4e-07,0.013476330770069999,16043.25091675
1660910400000,2022-08-19 12:00:00,EXM/BTC,8.4e-07,8.4e-07,8.3e-07,8.4e-07,0.006868737593314801,8177.06856347
1660906800000,2022-08-19 11:00:00,EXM/BTC,8.3e-07,8.4e-07,8.2e-07,8.4e-07,0.090714423356886,107993.36113915
1660903200000,2022-08-19 10:00:00,EXM/BTC,8.2e-07,8.4e-07,8.2e-07,8.4e-07,0.0064326036139848,7657.86144522
1660899600000,2022-08-19 09:00:00,EXM/BTC,8.3e-07,8.4e-07,8.1e-07,8.2e-07,0.12075856431135841,147266.54184312
1660896000000,2022-08-19 08:00:00,EXM/BTC,8.3e-07,8.3e-07,8.3e-07,8.3e-07,0.015188697363515899,18299.63537773
1660892400000,2022-08-19 07:00:00,EXM/BTC,8.3e-07,8.3e-07,8.1e-07,8.2e-07,0.1603796609663026,195584.95239793
1660888800000,2022-08-19 06:00:00,EXM/BTC,8.1e-07,8.6e-07,8.1e-07,8.4e-07,0.043750624217731196,52084.07644968
1660885200000,2022-08-19 05:00:00,EXM/BTC,8.1e-07,8.2e-07,8.1e-07,8.1e-07,0.1182622019663052,146002.71847692
1660881600000,2022-08-19 04:00:00,EXM/BTC,8.4e-07,8.5e-07,8e-07,8e-07,0.4747895688248,593486.961031
1660878000000,2022-08-19 03:00:00,EXM/BTC,8.3e-07,8.5e-07,8.3e-07,8.5e-07,0.0016262849569065,1913.27641989
1660874400000,2022-08-19 02:00:00,EXM/BTC,8.5e-07,8.5e-07,8.3e-07,8.3e-07,0.0068799406918304004,8289.08517088
1660870800000,2022-08-19 01:00:00,EXM/BTC,8.5e-07,8.5e-07,8.4e-07,8.5e-07,0.0028527197939,3356.140934
1660867200000,2022-08-19 00:00:00,EXM/BTC,8.5e-07,8.6e-07,8.4e-07,8.5e-07,0.018701844026499003,22002.16944294
1660860000000,2022-08-18 22:00:00,EXM/BTC,8.5e-07,8.6e-07,8.5e-07,8.6e-07,0.007569367960462,8801.5906517
1660856400000,2022-08-18 21:00:00,EXM/BTC,8.5e-07,8.6e-07,8.4e-07,8.4e-07,0.011129134834364401,13248.97004091
1660852800000,2022-08-18 20:00:00,EXM/BTC,8.5e-07,8.6e-07,8.4e-07,8.5e-07,0.079821778291969,93907.97446114
1660849200000,2022-08-18 19:00:00,EXM/BTC,8.3e-07,8.5e-07,8.3e-07,8.5e-07,0.009485474766827,11159.38207862
1660845600000,2022-08-18 18:00:00,EXM/BTC,8.3e-07,8.4e-07,8.2e-07,8.4e-07,0.029131963158228004,34680.9085217
1660842000000,2022-08-18 17:00:00,EXM/BTC,8.4e-07,8.5e-07,8.3e-07,8.3e-07,0.0270486086167569,32588.68508043
1660838400000,2022-08-18 16:00:00,EXM/BTC,8.6e-07,8.7e-07,8.4e-07,8.4e-07,0.09707038249738201,115559.97916355
1660834800000,2022-08-18 15:00:00,EXM/BTC,8.7e-07,8.8e-07,8.3e-07,8.7e-07,0.1225317688471119,140841.11361737
1660831200000,2022-08-18 14:00:00,EXM/BTC,8.5e-07,8.8e-07,8.3e-07,8.7e-07,0.3340215089752944,383932.76893712
1660827600000,2022-08-18 13:00:00,EXM/BTC,8.1e-07,8.5e-07,8.1e-07,8.4e-07,0.45211343596348436,538230.28090891
1660824000000,2022-08-18 12:00:00,EXM/BTC,7.7e-07,8.1e-07,7.7e-07,8.1e-07,0.2887809735170097,356519.72039137
1660820400000,2022-08-18 11:00:00,EXM/BTC,7.7e-07,7.7e-07,7.6e-07,7.7e-07,0.0590840730570552,76732.56241176
1660816800000,2022-08-18 10:00:00,EXM/BTC,7.7e-07,7.7e-07,7.7e-07,7.7e-07,0.0011133801979223,1445.94830899
1660813200000,2022-08-18 09:00:00,EXM/BTC,7.7e-07,7.7e-07,7.6e-07,7.7e-07,0.026625204885486902,34578.18816297
1660809600000,2022-08-18 08:00:00,EXM/BTC,7.6e-07,7.6e-07,7.6e-07,7.6e-07,0.0008680526621420001,1142.17455545
1660806000000,2022-08-18 07:00:00,EXM/BTC,7.7e-07,7.7e-07,7.6e-07,7.6e-07,0.0204404708399156,26895.35636831
1660802400000,2022-08-18 06:00:00,EXM/BTC,7.7e-07,7.7e-07,7.7e-07,7.7e-07,0.004891364383290001,6352.421277
1660798800000,2022-08-18 05:00:00,EXM/BTC,7.7e-07,7.7e-07,7.7e-07,7.7e-07,0.0009461157679743,1228.72177659
1660795200000,2022-08-18 04:00:00,EXM/BTC,7.7e-07,7.7e-07,7.7e-07,7.7e-07,0.0031293804001229003,4064.13038977
1660791600000,2022-08-18 03:00:00,EXM/BTC,7.7e-07,7.7e-07,7.7e-07,7.7e-07,0.0028299716723278,3675.28788614
1660788000000,2022-08-18 02:00:00,EXM/BTC,7.7e-07,7.7e-07,7.7e-07,7.7e-07,0.0030098188472352,3908.85564576
1660780800000,2022-08-18 00:00:00,EXM/BTC,7.6e-07,7.6e-07,7.6e-07,7.6e-07,0.0342,45000.0
1660766400000,2022-08-17 20:00:00,EXM/BTC,7.8e-07,7.8e-07,7.8e-07,7.8e-07,4.2615892449000006e-05,54.63575955
1660759200000,2022-08-17 18:00:00,EXM/BTC,7.6e-07,7.7e-07,7.6e-07,7.7e-07,0.0030764547950444003,3995.39583772
1660755600000,2022-08-17 17:00:00,EXM/BTC,7.8e-07,7.8e-07,7.8e-07,7.8e-07,0.00010378999999680001,133.06410256
1660752000000,2022-08-17 16:00:00,EXM/BTC,7.7e-07,7.7e-07,7.7e-07,7.7e-07,0.00750903923,9751.999
1660748400000,2022-08-17 15:00:00,EXM/BTC,7.7e-07,7.8e-07,7.7e-07,7.8e-07,0.0042202658529954,5410.59724743
1660744800000,2022-08-17 14:00:00,EXM/BTC,7.8e-07,7.8e-07,7.8e-07,7.8e-07,0.0031466299999992004,4034.14102564
1660737600000,2022-08-17 12:00:00,EXM/BTC,7.7e-07,7.7e-07,7.7e-07,7.7e-07,7.70399999985e-05,100.05194805
1660734000000,2022-08-17 11:00:00,EXM/BTC,7.7e-07,7.7e-07,7.7e-07,7.7e-07,0.0171000904454919,22207.90966947
1660730400000,2022-08-17 10:00:00,EXM/BTC,7.7e-07,7.8e-07,7.6e-07,7.6e-07,0.029725261225396402,39112.18582289
1660726800000,2022-08-17 09:00:00,EXM/BTC,7.6e-07,7.6e-07,7.6e-07,7.6e-07,5.32e-05,70.0
1660723200000,2022-08-17 08:00:00,EXM/BTC,7.7e-07,7.7e-07,7.7e-07,7.7e-07,0.2680939571804109,348173.97036417
1660712400000,2022-08-17 05:00:00,EXM/BTC,7.6e-07,7.7e-07,7.6e-07,7.7e-07,0.0006722008753383,872.98814979
1660708800000,2022-08-17 04:00:00,EXM/BTC,7.5e-07,7.7e-07,7.5e-07,7.7e-07,0.0010193954901438,1323.89024694
1660690800000,2022-08-16 23:00:00,EXM/BTC,7.5e-07,7.6e-07,7.5e-07,7.6e-07,0.0004982257620092,655.56021317
1660680000000,2022-08-16 20:00:00,EXM/BTC,7.6e-07,7.6e-07,7.6e-07,7.6e-07,0.0001625799999988,213.92105263
1660676400000,2022-08-16 19:00:00,EXM/BTC,7.6e-07,7.6e-07,7.6e-07,7.6e-07,4.13299999944e-05,54.38157894
1660662000000,2022-08-16 15:00:00,EXM/BTC,7.6e-07,7.7e-07,7.6e-07,7.7e-07,0.0002504390508389,325.24552057
1660658400000,2022-08-16 14:00:00,EXM/BTC,7.6e-07,7.6e-07,7.5e-07,7.6e-07,0.0021845474222724,2874.40450299
1660654800000,2022-08-16 13:00:00,EXM/BTC,7.6e-07,7.7e-07,7.6e-07,7.6e-07,0.06320279414048481,83161.57123748
1660651200000,2022-08-16 12:00:00,EXM/BTC,7.5e-07,7.6e-07,7.5e-07,7.6e-07,0.0682212936529416,89764.86006966
1660647600000,2022-08-16 11:00:00,EXM/BTC,7.5e-07,7.5e-07,7.5e-07,7.5e-07,0.000213201246105,284.26832814
1660644000000,2022-08-16 10:00:00,EXM/BTC,7.5e-07,7.5e-07,7.5e-07,7.5e-07,0.0131047416942075,17472.98892561
1660640400000,2022-08-16 09:00:00,EXM/BTC,7.5e-07,7.5e-07,7.5e-07,7.5e-07,2.7379999995e-05,36.50666666
1660636800000,2022-08-16 08:00:00,EXM/BTC,7.6e-07,7.6e-07,7.5e-07,7.5e-07,0.0009837544858875,1311.67264785
1660633200000,2022-08-16 07:00:00,EXM/BTC,7.6e-07,7.6e-07,7.5e-07,7.6e-07,0.00045819258752840007,602.88498359
1660629600000,2022-08-16 06:00:00,EXM/BTC,7.5e-07,7.5e-07,7.5e-07,7.5e-07,4.3789417995e-05,58.38589066
1660626000000,2022-08-16 05:00:00,EXM/BTC,7.5e-07,7.5e-07,7.5e-07,7.5e-07,0.0006603163929225,880.42185723
1660618800000,2022-08-16 03:00:00,EXM/BTC,7.6e-07,7.6e-07,7.4e-07,7.6e-07,0.00020963999999,275.84210525
1660604400000,2022-08-15 23:00:00,EXM/BTC,7.5e-07,7.5e-07,7.5e-07,7.5e-07,3.7500000000000003e-05,50.0
1660590000000,2022-08-15 19:00:00,EXM/BTC,7.5e-07,7.5e-07,7.5e-07,7.5e-07,0.0008256734999999999,1100.898
1660582800000,2022-08-15 17:00:00,EXM/BTC,7.4e-07,7.5e-07,7.4e-07,7.5e-07,0.026928713262255,35904.95101634
1660579200000,2022-08-15 16:00:00,EXM/BTC,7.5e-07,7.5e-07,7.5e-07,7.5e-07,0.0002000000000025,266.66666667
1660575600000,2022-08-15 15:00:00,EXM/BTC,7.5e-07,7.5e-07,7.4e-07,7.4e-07,0.022772370387676398,30773.47349686
1660572000000,2022-08-15 14:00:00,EXM/BTC,7.5e-07,7.5e-07,7.5e-07,7.5e-07,0.0150769526209875,20102.60349465
1660568400000,2022-08-15 13:00:00,EXM/BTC,7.5e-07,7.5e-07,7.5e-07,7.5e-07,4.1218783095e-05,54.95837746
1660564800000,2022-08-15 12:00:00,EXM/BTC,7.5e-07,7.5e-07,7.4e-07,7.5e-07,0.0041891323763325,5585.50983511
1660561200000,2022-08-15 11:00:00,EXM/BTC,7.5e-07,7.5e-07,7.5e-07,7.5e-07,0.00041334421906500003,551.12562542
1660557600000,2022-08-15 10:00:00,EXM/BTC,7.5e-07,7.5e-07,7.4e-07,7.5e-07,0.00582260338086,7763.47117448
1660554000000,2022-08-15 09:00:00,EXM/BTC,7.7e-07,7.7e-07,7.4e-07,7.5e-07,0.182613426064335,243484.56808578
1660550400000,2022-08-15 08:00:00,EXM/BTC,7.7e-07,7.7e-07,7.7e-07,7.7e-07,0.0035907001133388,4663.24690044
1660546800000,2022-08-15 07:00:00,EXM/BTC,7.7e-07,7.7e-07,7.7e-07,7.7e-07,0.0001296892851716,168.42764308
1660543200000,2022-08-15 06:00:00,EXM/BTC,7.6e-07,7.7e-07,7.6e-07,7.6e-07,0.005520525999544001,7263.8499994
1660539600000,2022-08-15 05:00:00,EXM/BTC,7.5e-07,7.6e-07,7.5e-07,7.6e-07,0.0001977820112752,260.23948852
1660528800000,2022-08-15 02:00:00,EXM/BTC,7.7e-07,7.7e-07,7.6e-07,7.6e-07,0.0942903754996568,124066.28355218
1660503600000,2022-08-14 19:00:00,EXM/BTC,7.6e-07,7.6e-07,7.6e-07,7.6e-07,0.0001532872035868,201.69368893
1660500000000,2022-08-14 18:00:00,EXM/BTC,7.8e-07,7.8e-07,7.7e-07,7.7e-07,0.0018721499999972,2431.36363636
1660496400000,2022-08-14 17:00:00,EXM/BTC,7.7e-07,7.7e-07,7.7e-07,7.7e-07,0.0005248370921332,681.60661316
