https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume UST,Volume ETH
1661443200000,2022-08-25 16:00:00,ETH/UST,1700.9,1704.7,1690.4,1695.4,40614.467297852,23.95568438
1661439600000,2022-08-25 15:00:00,ETH/UST,1709.2,1713.9,1688.6,1701.3,48726.312631734,28.64063518
1661436000000,2022-08-25 14:00:00,ETH/UST,1710.5,1721.1,1704.7,1708.9,26692.742439875,15.61983875
1661432400000,2022-08-25 13:00:00,ETH/UST,1704.6,1711.1,1697.3,1709.8,20458.813707694,11.96561803
1661428800000,2022-08-25 12:00:00,ETH/UST,1710.4,1716.5,1700.4,1704.8,29007.001929151997,17.01490024
1661425200000,2022-08-25 11:00:00,ETH/UST,1695.1,1712.8,1693.5,1711.7,39563.876345689,23.11379117
1661421600000,2022-08-25 10:00:00,ETH/UST,1705.1,1706.2,1694.4,1694.6,81443.521551254,48.06061699
1661418000000,2022-08-25 09:00:00,ETH/UST,1709.3,1711.8,1698.7,1706.4,359257.11841015203,210.53511393
1661414400000,2022-08-25 08:00:00,ETH/UST,1708.4,1715.0,1705.3,1709.5,545266.6255582,318.9626356
1661410800000,2022-08-25 07:00:00,ETH/UST,1703.9,1710.5,1697.9,1709.1,432428.200692678,253.01515458
1661407200000,2022-08-25 06:00:00,ETH/UST,1680.2,1710.0,1678.0,1702.4,2229523.601722368,1309.63557432
1661403600000,2022-08-25 05:00:00,ETH/UST,1676.7,1681.2,1673.1,1679.6,15351.049223431999,9.13970542
1661400000000,2022-08-25 04:00:00,ETH/UST,1669.2,1679.2,1669.2,1675.7,9192.608246718,5.48583174
1661396400000,2022-08-25 03:00:00,ETH/UST,1677.6,1683.8,1665.1,1670.2,15205.64084627,9.10408385
1661392800000,2022-08-25 02:00:00,ETH/UST,1676.2,1677.8,1671.8,1677.1,1666.8646587,0.993897
1661389200000,2022-08-25 01:00:00,ETH/UST,1668.8,1684.5,1664.7,1676.4,76051.79899033201,45.36614113
1661385600000,2022-08-25 00:00:00,ETH/UST,1655.8,1672.0,1654.1,1668.8,54189.205079072,32.47195894
1661382000000,2022-08-24 23:00:00,ETH/UST,1660.6,1667.8,1651.8,1656.2,12823.277988612,7.74259026
1661378400000,2022-08-24 22:00:00,ETH/UST,1670.8,1676.5,1657.1,1660.6,158422.64541559797,95.40084633
1661374800000,2022-08-24 21:00:00,ETH/UST,1683.2,1683.6,1668.3,1669.6,115526.63558537599,69.19419956
1661371200000,2022-08-24 20:00:00,ETH/UST,1677.6,1686.0,1675.0,1682.9,12686.335780843001,7.53837767
1661367600000,2022-08-24 19:00:00,ETH/UST,1668.7,1691.1,1668.4,1678.3,70554.14797011101,42.03905617
1661364000000,2022-08-24 18:00:00,ETH/UST,1668.9,1675.6,1665.9,1668.7,33356.918135519,19.98976337
1661360400000,2022-08-24 17:00:00,ETH/UST,1678.7,1680.5,1663.8,1668.2,12272.29371583,7.35660815
1661356800000,2022-08-24 16:00:00,ETH/UST,1684.0,1694.0,1674.2,1678.2,121327.329150444,72.29610842
1661353200000,2022-08-24 15:00:00,ETH/UST,1649.8,1685.9,1647.0,1684.2,176459.757060678,104.77363559
1661349600000,2022-08-24 14:00:00,ETH/UST,1649.1,1663.0,1642.9,1649.3,169101.100250278,102.52901246
1661346000000,2022-08-24 13:00:00,ETH/UST,1658.2,1660.3,1644.3,1650.8,57563.691278595994,34.87017887
1661342400000,2022-08-24 12:00:00,ETH/UST,1651.4,1658.7,1646.7,1657.9,147768.51830807602,89.12993444
1661338800000,2022-08-24 11:00:00,ETH/UST,1629.4,1652.6,1628.1,1652.6,33035.656397462,19.99011037
1661335200000,2022-08-24 10:00:00,ETH/UST,1635.8,1643.3,1628.3,1629.3,22639.248190329,13.89507653
1661331600000,2022-08-24 09:00:00,ETH/UST,1633.7,1642.8,1633.7,1635.5,30854.223614735,18.86531557
1661328000000,2022-08-24 08:00:00,ETH/UST,1626.3,1644.2,1626.0,1633.1,42417.579834616,25.97365736
1661324400000,2022-08-24 07:00:00,ETH/UST,1645.7,1648.8,1621.1,1627.0,106882.40457793,65.69293459000001
1661320800000,2022-08-24 06:00:00,ETH/UST,1638.7,1647.1,1632.0,1645.6,49999.52664608,30.3837668
1661317200000,2022-08-24 05:00:00,ETH/UST,1624.1,1647.6,1621.3,1637.9,146279.250098399,89.30902381
1661313600000,2022-08-24 04:00:00,ETH/UST,1614.5,1625.8,1610.3,1624.2,10821.632020716,6.66274598
1661310000000,2022-08-24 03:00:00,ETH/UST,1611.1,1617.2,1606.5,1613.9,7728.460480651,4.78868609
1661306400000,2022-08-24 02:00:00,ETH/UST,1622.1,1633.5,1609.2,1610.2,28734.850958136,17.84551668
1661302800000,2022-08-24 01:00:00,ETH/UST,1641.8,1642.9,1613.2,1622.4,24689.139582432002,15.21766493
1661299200000,2022-08-24 00:00:00,ETH/UST,1665.8,1666.2,1632.6,1639.6,170069.756104436,103.72636991
1661295600000,2022-08-23 23:00:00,ETH/UST,1654.2,1672.2,1651.3,1664.7,53957.86748001301,32.41296779
1661292000000,2022-08-23 22:00:00,ETH/UST,1649.0,1661.4,1646.9,1654.5,65417.29058904001,39.53900912
1661288400000,2022-08-23 21:00:00,ETH/UST,1647.8,1651.8,1642.5,1648.7,31068.024140523,18.84395229
1661284800000,2022-08-23 20:00:00,ETH/UST,1649.6,1663.6,1642.6,1647.7,90011.185548664,54.62838232
1661281200000,2022-08-23 19:00:00,ETH/UST,1657.4,1660.9,1646.2,1650.4,37627.32172416,22.7989104
1661277600000,2022-08-23 18:00:00,ETH/UST,1634.3,1675.2,1630.3,1657.9,515638.80915366707,311.01924673
1661274000000,2022-08-23 17:00:00,ETH/UST,1638.6,1645.0,1633.7,1635.7,90049.769484191,55.05274163
1661270400000,2022-08-23 16:00:00,ETH/UST,1640.7,1640.7,1625.1,1638.9,64313.729320383005,39.24200947
1661266800000,2022-08-23 15:00:00,ETH/UST,1631.9,1646.2,1625.1,1640.7,107668.81156297501,65.62370425
1661263200000,2022-08-23 14:00:00,ETH/UST,1635.7,1653.5,1628.5,1631.4,256132.85633001602,157.00187344
1661259600000,2022-08-23 13:00:00,ETH/UST,1611.7,1637.0,1607.9,1635.6,294714.77503329597,180.18756116
1661256000000,2022-08-23 12:00:00,ETH/UST,1620.3,1627.2,1610.2,1611.2,22268.65492544,13.8211612
1661252400000,2022-08-23 11:00:00,ETH/UST,1608.9,1623.9,1600.1,1620.8,136284.63108430398,84.08479213
1661248800000,2022-08-23 10:00:00,ETH/UST,1610.7,1614.5,1596.8,1610.1,100465.336891278,62.39695478
1661245200000,2022-08-23 09:00:00,ETH/UST,1609.5,1623.0,1589.6,1612.6,176569.716135384,109.49380884
1661241600000,2022-08-23 08:00:00,ETH/UST,1603.1,1617.3,1601.4,1609.7,138523.91416665903,86.05573347
1661238000000,2022-08-23 07:00:00,ETH/UST,1573.4,1601.8,1572.7,1601.8,245339.41670101802,153.16482501000002
1661234400000,2022-08-23 06:00:00,ETH/UST,1571.4,1578.5,1564.5,1573.8,34687.657924998,22.04070271
1661230800000,2022-08-23 05:00:00,ETH/UST,1610.3,1613.0,1570.2,1571.5,70517.78416242,44.87291388
1661227200000,2022-08-23 04:00:00,ETH/UST,1609.3,1617.1,1608.6,1610.2,29793.782998849998,18.50315675
1661223600000,2022-08-23 03:00:00,ETH/UST,1627.0,1632.7,1608.2,1609.0,13694.570679,8.511231
1661220000000,2022-08-23 02:00:00,ETH/UST,1624.2,1630.6,1618.7,1627.0,22512.87890197,13.83704911
1661216400000,2022-08-23 01:00:00,ETH/UST,1621.0,1637.4,1621.0,1624.6,118620.72823605798,73.01534423
1661212800000,2022-08-23 00:00:00,ETH/UST,1624.2,1634.5,1616.0,1621.5,55615.475223795,34.29878213
1661209200000,2022-08-22 23:00:00,ETH/UST,1588.1,1627.9,1585.8,1625.7,82163.953254237,50.54066141
1661205600000,2022-08-22 22:00:00,ETH/UST,1571.9,1592.0,1569.4,1587.5,66074.50182012499,41.62173343
1661202000000,2022-08-22 21:00:00,ETH/UST,1578.5,1581.3,1565.2,1570.5,55350.280901834994,35.24373187
1661198400000,2022-08-22 20:00:00,ETH/UST,1567.0,1587.7,1566.6,1579.2,40041.895752096,25.35581038
1661194800000,2022-08-22 19:00:00,ETH/UST,1559.0,1568.1,1556.6,1565.7,87033.936779949,55.58787557
1661191200000,2022-08-22 18:00:00,ETH/UST,1573.8,1575.0,1549.3,1559.0,218164.71377969,139.93887991
1661187600000,2022-08-22 17:00:00,ETH/UST,1582.4,1583.0,1569.8,1574.1,51907.91418054,32.9762494
1661184000000,2022-08-22 16:00:00,ETH/UST,1590.0,1600.0,1576.4,1581.4,79569.245797668,50.31569862
1661180400000,2022-08-22 15:00:00,ETH/UST,1562.6,1593.7,1561.7,1590.3,213433.94503348198,134.20986294
1661176800000,2022-08-22 14:00:00,ETH/UST,1566.7,1580.0,1558.0,1562.4,13913.360394192001,8.90512058
1661173200000,2022-08-22 13:00:00,ETH/UST,1562.2,1575.0,1549.2,1568.5,31073.922207294996,19.81123507
1661169600000,2022-08-22 12:00:00,ETH/UST,1566.5,1577.4,1555.8,1560.6,44299.125461772,28.38595762
1661166000000,2022-08-22 11:00:00,ETH/UST,1572.9,1579.7,1563.9,1567.8,46170.538210602,29.44925259
1661162400000,2022-08-22 10:00:00,ETH/UST,1563.7,1579.0,1557.4,1572.9,23576.629153245,14.98927405
1661158800000,2022-08-22 09:00:00,ETH/UST,1563.5,1573.0,1552.2,1564.6,135541.98618931,86.63043985
1661155200000,2022-08-22 08:00:00,ETH/UST,1557.0,1564.3,1530.7,1563.6,804254.4875570158,514.36076206
1661151600000,2022-08-22 07:00:00,ETH/UST,1584.1,1588.6,1552.2,1557.8,205065.04781212198,131.63759649
1661148000000,2022-08-22 06:00:00,ETH/UST,1604.1,1604.1,1576.5,1584.4,125506.41693695201,79.21384558
1661144400000,2022-08-22 05:00:00,ETH/UST,1607.8,1610.2,1599.4,1604.5,6372.731166485,3.97178633
1661140800000,2022-08-22 04:00:00,ETH/UST,1595.8,1608.7,1586.4,1607.2,21376.786888296,13.30063893
1661137200000,2022-08-22 03:00:00,ETH/UST,1607.5,1610.2,1594.9,1596.2,51847.066742404,32.48156042
1661133600000,2022-08-22 02:00:00,ETH/UST,1605.4,1611.0,1597.0,1608.0,26160.98445552,16.26926894
1661130000000,2022-08-22 01:00:00,ETH/UST,1610.8,1613.2,1594.8,1605.9,175126.792425981,109.05211559
1661126400000,2022-08-22 00:00:00,ETH/UST,1618.8,1619.9,1602.5,1610.6,50756.93220813399,31.51430039
1661122800000,2022-08-21 23:00:00,ETH/UST,1619.4,1631.6,1615.5,1618.1,36080.63052802999,22.2981463
1661119200000,2022-08-21 22:00:00,ETH/UST,1620.9,1629.2,1582.1,1618.9,413983.522044615,255.71902035
1661115600000,2022-08-21 21:00:00,ETH/UST,1617.1,1644.6,1616.9,1621.4,108542.141171662,66.94346933
1661112000000,2022-08-21 20:00:00,ETH/UST,1624.9,1639.8,1613.5,1618.2,52129.536312546006,32.21452003
1661108400000,2022-08-21 19:00:00,ETH/UST,1624.7,1628.4,1618.4,1623.2,16849.176415328,10.38022204
1661104800000,2022-08-21 18:00:00,ETH/UST,1620.8,1626.2,1613.2,1623.8,71683.041231616,44.14524032
1661101200000,2022-08-21 17:00:00,ETH/UST,1623.3,1631.3,1618.0,1619.6,54656.05360912,33.7466372
1661097600000,2022-08-21 16:00:00,ETH/UST,1621.2,1634.3,1611.6,1623.2,23171.589582056004,14.27525233
1661094000000,2022-08-21 15:00:00,ETH/UST,1617.6,1622.8,1612.4,1621.2,58786.239364944006,36.26094212
1661090400000,2022-08-21 14:00:00,ETH/UST,1612.8,1620.6,1599.8,1617.6,106123.67150404799,65.60563273
1661086800000,2022-08-21 13:00:00,ETH/UST,1624.7,1626.2,1612.0,1612.4,6647.516198616,4.12274634
1661083200000,2022-08-21 12:00:00,ETH/UST,1627.3,1640.0,1624.2,1624.6,100549.837215602,61.89205787
1661079600000,2022-08-21 11:00:00,ETH/UST,1619.6,1628.4,1616.4,1626.7,33930.931943468,20.85875204
1661076000000,2022-08-21 10:00:00,ETH/UST,1617.0,1628.4,1611.9,1619.6,108361.49012447998,66.9063288
1661072400000,2022-08-21 09:00:00,ETH/UST,1602.7,1623.9,1598.4,1616.8,86859.223070496,53.72292372
1661068800000,2022-08-21 08:00:00,ETH/UST,1584.9,1616.8,1584.9,1601.9,331027.42677456804,206.64674872
1661065200000,2022-08-21 07:00:00,ETH/UST,1572.0,1585.8,1563.6,1584.9,30988.765000161005,19.55250489
1661061600000,2022-08-21 06:00:00,ETH/UST,1587.9,1587.9,1567.7,1570.5,47884.77668016,30.49014752
1661058000000,2022-08-21 05:00:00,ETH/UST,1583.2,1588.7,1577.5,1586.0,303329.63289226,191.25449741
1661054400000,2022-08-21 04:00:00,ETH/UST,1586.1,1594.3,1581.4,1583.9,21667.320054631004,13.67972729
1661050800000,2022-08-21 03:00:00,ETH/UST,1595.3,1596.5,1581.3,1586.2,9577.602686344,6.03808012
1661047200000,2022-08-21 02:00:00,ETH/UST,1595.1,1602.7,1586.6,1595.2,47159.383274592,29.563304459999998
1661043600000,2022-08-21 01:00:00,ETH/UST,1576.8,1597.3,1576.8,1595.1,66345.77226217199,41.59348772
1661040000000,2022-08-21 00:00:00,ETH/UST,1576.4,1597.2,1573.6,1576.8,187568.37984131998,118.95508615
1661036400000,2022-08-20 23:00:00,ETH/UST,1572.7,1584.8,1566.8,1576.2,77333.814476742,49.06345291
1661032800000,2022-08-20 22:00:00,ETH/UST,1567.3,1588.7,1565.2,1573.2,76642.852116024,48.71780582
1661029200000,2022-08-20 21:00:00,ETH/UST,1532.6,1570.2,1522.6,1569.8,318853.94458914,203.1175593
1661025600000,2022-08-20 20:00:00,ETH/UST,1564.9,1581.9,1528.9,1532.0,2211829.9536454,1443.75323345
1661022000000,2022-08-20 19:00:00,ETH/UST,1580.6,1583.8,1553.6,1563.2,322116.17578507203,206.06203671
1661018400000,2022-08-20 18:00:00,ETH/UST,1615.4,1621.7,1577.0,1580.1,381510.617650077,241.44713477
1661014800000,2022-08-20 17:00:00,ETH/UST,1617.3,1631.4,1607.3,1617.1,63182.738063890996,39.07163321
1661011200000,2022-08-20 16:00:00,ETH/UST,1634.4,1639.5,1614.7,1618.9,82338.475492428,50.86075452
1661007600000,2022-08-20 15:00:00,ETH/UST,1634.6,1636.7,1626.5,1635.6,5694.6769433399995,3.48170515
1661004000000,2022-08-20 14:00:00,ETH/UST,1637.4,1643.7,1630.6,1634.6,37368.594245158,22.86100223
1661000400000,2022-08-20 13:00:00,ETH/UST,1626.7,1639.9,1624.4,1636.3,163848.590666194,100.13358838
1660996800000,2022-08-20 12:00:00,ETH/UST,1631.4,1635.7,1624.8,1627.5,45684.976462650004,28.07064606
1660993200000,2022-08-20 11:00:00,ETH/UST,1630.9,1637.5,1628.3,1631.9,34854.642408,21.35832
1660989600000,2022-08-20 10:00:00,ETH/UST,1635.4,1635.4,1616.5,1631.7,123825.972376701,75.88770753
1660986000000,2022-08-20 09:00:00,ETH/UST,1637.6,1638.5,1628.5,1635.1,28319.334403652,17.31963452
1660982400000,2022-08-20 08:00:00,ETH/UST,1647.1,1649.2,1636.5,1638.8,48868.082523132,29.81943039
1660978800000,2022-08-20 07:00:00,ETH/UST,1650.2,1655.8,1643.7,1647.4,15532.718752458,9.42862617
1660975200000,2022-08-20 06:00:00,ETH/UST,1636.3,1650.9,1632.5,1650.9,54868.197563739006,33.23532471
1660971600000,2022-08-20 05:00:00,ETH/UST,1647.6,1648.8,1628.9,1634.2,42654.23434447,26.10098785
1660968000000,2022-08-20 04:00:00,ETH/UST,1628.4,1652.4,1625.4,1649.0,67842.76951209,41.14176441
1660964400000,2022-08-20 03:00:00,ETH/UST,1628.6,1633.4,1622.9,1628.7,172279.186092984,105.77711432
1660960800000,2022-08-20 02:00:00,ETH/UST,1619.0,1635.3,1616.9,1628.2,29107.728778491997,17.87724406
1660957200000,2022-08-20 01:00:00,ETH/UST,1624.1,1632.8,1616.2,1617.6,33964.95109847999,20.99712605
1660953600000,2022-08-20 00:00:00,ETH/UST,1608.2,1637.4,1608.2,1624.8,278427.323732328,171.36098211
1660950000000,2022-08-19 23:00:00,ETH/UST,1620.4,1629.5,1604.3,1610.4,325769.279676456,202.29090889
1660946400000,2022-08-19 22:00:00,ETH/UST,1647.5,1663.9,1612.8,1619.7,416127.181660281,256.91620773
1660942800000,2022-08-19 21:00:00,ETH/UST,1687.1,1690.7,1629.0,1647.5,1378967.8887560752,837.00630577
1660939200000,2022-08-19 20:00:00,ETH/UST,1702.0,1706.1,1681.4,1687.4,13347.337881020001,7.9100023
1660935600000,2022-08-19 19:00:00,ETH/UST,1700.7,1712.0,1682.2,1702.9,52088.451410994,30.58808586
1660932000000,2022-08-19 18:00:00,ETH/UST,1705.5,1707.2,1691.6,1698.9,81483.99402246601,47.96279594
1660928400000,2022-08-19 17:00:00,ETH/UST,1719.6,1725.7,1702.7,1706.1,14757.046032398997,8.649578589999999
1660924800000,2022-08-19 16:00:00,ETH/UST,1698.6,1725.2,1694.9,1719.2,360463.47598122404,209.66930897
1660921200000,2022-08-19 15:00:00,ETH/UST,1691.8,1702.4,1686.4,1699.4,478053.15087561606,281.30702064
1660917600000,2022-08-19 14:00:00,ETH/UST,1691.2,1705.2,1686.2,1691.8,126873.66527836001,74.99330020000001
1660914000000,2022-08-19 13:00:00,ETH/UST,1700.8,1704.8,1686.2,1690.7,9714.880565907,5.74607001
1660910400000,2022-08-19 12:00:00,ETH/UST,1707.6,1707.6,1676.0,1701.2,869925.17633358,511.35973215
1660906800000,2022-08-19 11:00:00,ETH/UST,1729.9,1730.2,1684.2,1708.3,954591.0763200461,558.79592362
1660903200000,2022-08-19 10:00:00,ETH/UST,1737.7,1742.9,1727.4,1730.2,32886.18269536,19.0071568
1660899600000,2022-08-19 09:00:00,ETH/UST,1735.9,1743.2,1727.6,1738.4,73945.9618204,42.5367935
1660896000000,2022-08-19 08:00:00,ETH/UST,1744.4,1744.5,1723.0,1736.8,251844.291205312,145.00477384
1660892400000,2022-08-19 07:00:00,ETH/UST,1748.8,1762.0,1733.4,1743.7,308246.62770545005,176.7773285
1660888800000,2022-08-19 06:00:00,ETH/UST,1816.9,1816.9,1719.7,1748.9,1753726.345221691,1002.75964619
1660885200000,2022-08-19 05:00:00,ETH/UST,1818.8,1823.6,1810.8,1817.0,60920.70713008,33.52818224
1660881600000,2022-08-19 04:00:00,ETH/UST,1817.1,1824.6,1814.9,1818.8,11453.35745434,6.29720555
1660878000000,2022-08-19 03:00:00,ETH/UST,1824.0,1825.9,1816.2,1818.1,6348.714513171999,3.49195012
1660874400000,2022-08-19 02:00:00,ETH/UST,1814.8,1827.4,1811.1,1825.2,51709.026597696,28.33060848
1660870800000,2022-08-19 01:00:00,ETH/UST,1824.4,1825.5,1805.8,1815.6,166025.54956056,91.4439026
1660867200000,2022-08-19 00:00:00,ETH/UST,1846.7,1847.5,1812.4,1825.0,504140.71098275,276.24148547
1660863600000,2022-08-18 23:00:00,ETH/UST,1867.8,1871.0,1843.0,1846.0,148172.82575237998,80.26696953
1660860000000,2022-08-18 22:00:00,ETH/UST,1868.8,1872.5,1864.1,1867.4,69760.096966062,37.35680463
1660856400000,2022-08-18 21:00:00,ETH/UST,1877.6,1878.6,1867.8,1869.4,43077.884292924005,23.043695460000002
1660852800000,2022-08-18 20:00:00,ETH/UST,1869.7,1879.7,1867.6,1877.0,8976.15647742,4.78218246
1660849200000,2022-08-18 19:00:00,ETH/UST,1865.8,1877.4,1865.7,1870.5,45758.076347415,24.46301863
1660845600000,2022-08-18 18:00:00,ETH/UST,1860.6,1872.0,1859.8,1866.9,40070.43014307901,21.46361891
1660842000000,2022-08-18 17:00:00,ETH/UST,1868.7,1877.8,1860.7,1861.1,24319.950621787,13.06751417
1660838400000,2022-08-18 16:00:00,ETH/UST,1872.9,1875.1,1856.6,1869.7,15416.037445585,8.24519305
1660834800000,2022-08-18 15:00:00,ETH/UST,1860.8,1876.7,1857.8,1873.5,12403.807746510001,6.62066066
1660831200000,2022-08-18 14:00:00,ETH/UST,1853.3,1868.0,1850.6,1860.5,213205.056291945,114.59556909
1660827600000,2022-08-18 13:00:00,ETH/UST,1878.8,1880.8,1852.5,1855.2,36447.604378512005,19.64618606
1660824000000,2022-08-18 12:00:00,ETH/UST,1859.5,1878.9,1856.2,1878.6,71055.487999968,37.82363888
1660820400000,2022-08-18 11:00:00,ETH/UST,1848.1,1860.7,1847.1,1860.0,29645.082225,15.93821625
1660816800000,2022-08-18 10:00:00,ETH/UST,1857.2,1865.5,1846.2,1848.2,193371.900884804,104.62715122
1660813200000,2022-08-18 09:00:00,ETH/UST,1849.6,1856.7,1845.2,1856.5,45176.845550365004,24.33441721
1660809600000,2022-08-18 08:00:00,ETH/UST,1845.0,1849.6,1834.5,1848.5,38643.01276341,20.90506506
1660806000000,2022-08-18 07:00:00,ETH/UST,1838.9,1847.5,1836.7,1844.3,30479.034091639,16.52607173
1660802400000,2022-08-18 06:00:00,ETH/UST,1843.9,1852.2,1838.6,1839.6,2390.31820062,1.29936845
1660798800000,2022-08-18 05:00:00,ETH/UST,1843.8,1852.6,1843.1,1844.6,25055.387495881998,13.58310067
1660795200000,2022-08-18 04:00:00,ETH/UST,1849.0,1852.5,1840.3,1844.5,2735.63011246,1.48312828
1660791600000,2022-08-18 03:00:00,ETH/UST,1852.4,1854.8,1846.4,1848.7,5278.078043693,2.85502139
1660788000000,2022-08-18 02:00:00,ETH/UST,1857.3,1865.9,1845.2,1852.4,30974.063294900003,16.72104475
1660784400000,2022-08-18 01:00:00,ETH/UST,1847.4,1860.3,1842.1,1859.5,34315.25402057,18.45402206
1660780800000,2022-08-18 00:00:00,ETH/UST,1834.8,1850.2,1821.4,1847.4,306315.81079667405,165.80914301
1660777200000,2022-08-17 23:00:00,ETH/UST,1828.2,1836.6,1824.6,1833.5,4993.1987492299995,2.72331538
1660773600000,2022-08-17 22:00:00,ETH/UST,1840.2,1840.2,1826.2,1828.9,5160.2446237310005,2.82150179
1660770000000,2022-08-17 21:00:00,ETH/UST,1850.8,1850.8,1833.2,1840.6,84721.63504638,46.0293573
1660766400000,2022-08-17 20:00:00,ETH/UST,1838.1,1853.1,1829.4,1850.2,287073.93781803,155.15832765
1660762800000,2022-08-17 19:00:00,ETH/UST,1850.4,1855.8,1832.3,1837.5,151573.55576475,82.48900994
1660759200000,2022-08-17 18:00:00,ETH/UST,1851.3,1869.4,1832.4,1851.4,248590.168769218,134.27145337
1660755600000,2022-08-17 17:00:00,ETH/UST,1840.0,1851.5,1835.7,1851.5,25845.312957345,13.95912123
1660752000000,2022-08-17 16:00:00,ETH/UST,1831.1,1842.5,1824.9,1841.0,68319.96502156,37.11024716
1660748400000,2022-08-17 15:00:00,ETH/UST,1822.5,1838.5,1821.3,1830.1,227008.719836755,124.04170255
1660744800000,2022-08-17 14:00:00,ETH/UST,1832.7,1840.2,1818.5,1823.0,318265.92505882995,174.58361220999998
1660741200000,2022-08-17 13:00:00,ETH/UST,1873.0,1873.0,1786.1,1834.5,12456127.095046036,6789.93027803
1660737600000,2022-08-17 12:00:00,ETH/UST,1876.2,1884.5,1858.7,1873.1,347308.781927966,185.41924186
1660734000000,2022-08-17 11:00:00,ETH/UST,1878.6,1884.0,1871.8,1876.0,32758.858815759995,17.46207826
1660730400000,2022-08-17 10:00:00,ETH/UST,1889.0,1889.2,1868.8,1879.0,103424.741002,55.042438
1660726800000,2022-08-17 09:00:00,ETH/UST,1883.6,1896.0,1882.2,1890.1,199617.46379707698,105.61211777
1660723200000,2022-08-17 08:00:00,ETH/UST,1890.0,1902.0,1880.2,1883.5,132645.40131104,70.42495424
1660719600000,2022-08-17 07:00:00,ETH/UST,1951.8,1954.4,1887.7,1891.2,482450.797703904,255.10300217
1660716000000,2022-08-17 06:00:00,ETH/UST,1924.7,1955.8,1923.9,1952.7,1159110.204735633,593.59359079
1660712400000,2022-08-17 05:00:00,ETH/UST,1900.4,1925.2,1899.5,1924.7,172436.64042989502,89.59143785
1660708800000,2022-08-17 04:00:00,ETH/UST,1896.4,1904.8,1895.7,1900.5,13241.129752095,6.96718219
1660705200000,2022-08-17 03:00:00,ETH/UST,1894.3,1902.3,1893.2,1896.2,26858.12740738,14.1641849
1660701600000,2022-08-17 02:00:00,ETH/UST,1888.5,1904.7,1881.6,1893.0,54583.09796964,28.83417748
1660698000000,2022-08-17 01:00:00,ETH/UST,1896.4,1897.5,1886.8,1887.4,56534.108972350004,29.95343275
1660694400000,2022-08-17 00:00:00,ETH/UST,1877.3,1899.6,1875.3,1895.4,116498.52602013599,61.46382084
1660690800000,2022-08-16 23:00:00,ETH/UST,1872.4,1881.0,1869.0,1876.2,2132.750237136,1.13673928
1660687200000,2022-08-16 22:00:00,ETH/UST,1879.0,1880.1,1867.5,1870.8,24965.80972404,13.3449913
1660683600000,2022-08-16 21:00:00,ETH/UST,1884.7,1886.1,1873.8,1880.0,25850.5270204,13.75028033
1660680000000,2022-08-16 20:00:00,ETH/UST,1879.6,1886.4,1875.2,1884.0,140631.69212772,74.64527183
1660676400000,2022-08-16 19:00:00,ETH/UST,1869.2,1880.3,1867.4,1879.8,72822.432941622,38.739457890000004
1660672800000,2022-08-16 18:00:00,ETH/UST,1877.0,1897.8,1853.3,1870.6,533901.786045632,285.41739872
1660669200000,2022-08-16 17:00:00,ETH/UST,1878.7,1884.7,1870.9,1878.0,14993.778454020001,7.98390759
1660665600000,2022-08-16 16:00:00,ETH/UST,1886.9,1888.7,1866.7,1878.2,25763.6375272,13.717196
1660662000000,2022-08-16 15:00:00,ETH/UST,1875.0,1889.9,1869.6,1888.0,90399.7700752,47.88123415
1660658400000,2022-08-16 14:00:00,ETH/UST,1881.0,1884.1,1864.0,1874.5,151397.04883476,80.76663048
1660654800000,2022-08-16 13:00:00,ETH/UST,1890.4,1901.7,1875.3,1881.8,60692.252266398,32.25223311
1660651200000,2022-08-16 12:00:00,ETH/UST,1907.3,1913.9,1884.9,1889.4,25848.917978784,13.681019359999999
1660647600000,2022-08-16 11:00:00,ETH/UST,1888.6,1913.0,1888.0,1907.3,36464.637575474,19.11845938
1660644000000,2022-08-16 10:00:00,ETH/UST,1893.2,1896.5,1887.5,1889.0,4148.8213728499995,2.1963056499999998
1660640400000,2022-08-16 09:00:00,ETH/UST,1880.1,1898.2,1879.3,1893.0,105781.30323603,55.88024471
1660636800000,2022-08-16 08:00:00,ETH/UST,1885.8,1887.1,1875.0,1880.8,62750.821784632,33.36389929
1660633200000,2022-08-16 07:00:00,ETH/UST,1880.4,1884.3,1875.2,1884.2,17340.916665882,9.20333121
1660629600000,2022-08-16 06:00:00,ETH/UST,1870.8,1886.1,1869.3,1879.8,169109.67760869,89.96152655
1660626000000,2022-08-16 05:00:00,ETH/UST,1871.6,1875.9,1857.5,1871.6,174606.01357927197,93.29237742
1660622400000,2022-08-16 04:00:00,ETH/UST,1887.5,1892.4,1867.7,1872.2,35607.036620034,19.01882097
1660618800000,2022-08-16 03:00:00,ETH/UST,1891.3,1893.4,1861.6,1887.9,242627.83000209602,128.51731024
1660615200000,2022-08-16 02:00:00,ETH/UST,1898.3,1907.9,1888.2,1891.3,77884.173992032,41.18023264
1660611600000,2022-08-16 01:00:00,ETH/UST,1897.7,1914.6,1897.4,1899.2,440233.276957456,231.79932443
1660608000000,2022-08-16 00:00:00,ETH/UST,1899.1,1904.5,1880.4,1897.3,102194.25551846599,53.86299242
1660604400000,2022-08-15 23:00:00,ETH/UST,1895.9,1910.3,1877.1,1900.6,45973.104476338,24.18873223
