https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume YLD,Volume USDT
1643673600,2022-02-01 00:00:00,YLD/USDT,0.2452,0.2458,0.2321,0.2414,473302.38639212,112835.19086815535
1643587200,2022-01-31 00:00:00,YLD/USDT,0.2555,0.2674,0.2331,0.2467,451102.50685248,111391.862913328885
1643500800,2022-01-30 00:00:00,YLD/USDT,0.276,0.2929,0.2512,0.2552,280649.96614985,75759.304111121202
1643414400,2022-01-29 00:00:00,YLD/USDT,0.2488,0.292,0.2443,0.2765,489058.46813035,129732.043678623038
1643328000,2022-01-28 00:00:00,YLD/USDT,0.2517,0.257,0.2452,0.2488,85123.63093245,21134.535182566317
1643241600,2022-01-27 00:00:00,YLD/USDT,0.2514,0.2565,0.2463,0.2521,180307.5545528,45347.974786822598
1643155200,2022-01-26 00:00:00,YLD/USDT,0.2515,0.2563,0.2395,0.2523,244709.14678022,60268.860843504283
1643068800,2022-01-25 00:00:00,YLD/USDT,0.2607,0.2747,0.2412,0.2515,434647.92844011,109769.094850474784
1642982400,2022-01-24 00:00:00,YLD/USDT,0.28,0.287,0.2554,0.2609,403372.84580528,107992.0499109706
1642896000,2022-01-23 00:00:00,YLD/USDT,0.2731,0.285,0.2643,0.28,191280.07726621,52993.020555384283
1642809600,2022-01-22 00:00:00,YLD/USDT,0.2937,0.2941,0.2644,0.2731,240469.60408976,66548.8869123645
1642723200,2022-01-21 00:00:00,YLD/USDT,0.3432,0.3479,0.272,0.2921,372099.16500479,120216.097061935974
1642636800,2022-01-20 00:00:00,YLD/USDT,0.332,0.3499,0.3311,0.3432,153170.13672812,52498.276169241519
1642550400,2022-01-19 00:00:00,YLD/USDT,0.3593,0.365,0.332,0.3334,430499.62426275,149739.5806851571
1642464000,2022-01-18 00:00:00,YLD/USDT,0.3485,0.3801,0.3459,0.359,285714.54707162,103028.032999950355
1642377600,2022-01-17 00:00:00,YLD/USDT,0.3521,0.3521,0.3449,0.3469,122728.97081059,42704.086780887613
1642291200,2022-01-16 00:00:00,YLD/USDT,0.3663,0.3763,0.3521,0.3521,136980.11900714,49951.902262400784
1642204800,2022-01-15 00:00:00,YLD/USDT,0.3681,0.3839,0.366,0.3677,300748.25028079,112474.615807169878
1642118400,2022-01-14 00:00:00,YLD/USDT,0.369,0.3789,0.3553,0.3688,378126.49209685,139400.351498607145
1642032000,2022-01-13 00:00:00,YLD/USDT,0.3391,0.4001,0.3361,0.3683,630614.30309446,234848.499661999288
1641945600,2022-01-12 00:00:00,YLD/USDT,0.3097,0.3661,0.3078,0.3374,520336.81314687,178343.825503369178
1641859200,2022-01-11 00:00:00,YLD/USDT,0.276,0.3167,0.2756,0.3083,1409502.93793541,418074.604890556091
1641772800,2022-01-10 00:00:00,YLD/USDT,0.2713,0.2904,0.2515,0.2765,4030416.40766139,1097515.277171216127
1641686400,2022-01-09 00:00:00,YLD/USDT,0.2906,0.296,0.2659,0.2731,3541754.17874451,1002747.099988996118
1641600000,2022-01-08 00:00:00,YLD/USDT,0.2602,0.2905,0.2533,0.2905,3668336.06444102,987178.59129501506
1641513600,2022-01-07 00:00:00,YLD/USDT,0.2695,0.2717,0.2367,0.2612,2318717.73234453,607003.122245155638
1641427200,2022-01-06 00:00:00,YLD/USDT,0.28,0.2807,0.2611,0.2708,720923.42005525,195333.672382929899
1641340800,2022-01-05 00:00:00,YLD/USDT,0.2862,0.3196,0.2557,0.2807,2727414.93137964,785328.074751831753
1641254400,2022-01-04 00:00:00,YLD/USDT,0.305,0.3166,0.2677,0.2861,1751692.74565108,502831.601197952697
1641168000,2022-01-03 00:00:00,YLD/USDT,0.301,0.3069,0.3004,0.3067,162198.620124,49358.554892224299
1641081600,2022-01-02 00:00:00,YLD/USDT,0.2867,0.3185,0.2848,0.2998,372204.97203649,110329.901050924335
1640995200,2022-01-01 00:00:00,YLD/USDT,0.256,0.2873,0.2552,0.2867,336377.08494847,94752.473847289233
1640908800,2021-12-31 00:00:00,YLD/USDT,0.2853,0.2862,0.2561,0.2561,275410.51089131,74743.488422153311
1640822400,2021-12-30 00:00:00,YLD/USDT,0.296,0.3006,0.2852,0.2853,222793.18158275,64843.101226178855
1640736000,2021-12-29 00:00:00,YLD/USDT,0.2939,0.3027,0.2856,0.2938,311140.13220104,90537.754669578351
1640649600,2021-12-28 00:00:00,YLD/USDT,0.2927,0.2982,0.292,0.2939,260604.76871436,76788.51865030127
