https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume PBX,Volume USDT
1652486400,2022-05-14 00:00:00,PBX/USDT,0.00238,0.002803,0.002237,0.002736,113410758.04962491,285211.0711446515431
1652400000,2022-05-13 00:00:00,PBX/USDT,0.001962,0.003,0.001633,0.002379,118974251.13301889,263178.95471779126232
1652313600,2022-05-12 00:00:00,PBX/USDT,0.002766,0.002983,0.001591,0.001968,107939920.74225379,239840.21205674911815
1652227200,2022-05-11 00:00:00,PBX/USDT,0.004073,0.004152,0.0025,0.002783,125691162.76816492,389653.42542657350213
1652140800,2022-05-10 00:00:00,PBX/USDT,0.003936,0.004414,0.003601,0.004078,58073523.9105861,233168.27105829553142
1652054400,2022-05-09 00:00:00,PBX/USDT,0.00469,0.004715,0.003601,0.003905,53575901.7226793,215737.47069679469414
1651968000,2022-05-08 00:00:00,PBX/USDT,0.004709,0.004767,0.0045,0.004694,24235636.32142112,111703.35599856176457
1651881600,2022-05-07 00:00:00,PBX/USDT,0.004949,0.0053,0.004676,0.004713,23325848.22743146,115310.98613955006253
1651795200,2022-05-06 00:00:00,PBX/USDT,0.004993,0.005094,0.004702,0.004951,30449000.12457183,148915.98349281187029
1651708800,2022-05-05 00:00:00,PBX/USDT,0.005326,0.005837,0.004778,0.004996,41294910.10669615,216373.69709423183954
1651622400,2022-05-04 00:00:00,PBX/USDT,0.004819,0.00599,0.004706,0.005328,49907845.69010907,264159.62415468556189
1651536000,2022-05-03 00:00:00,PBX/USDT,0.005058,0.005184,0.00464,0.004829,38187149.67582478,185850.378930205979
1651449600,2022-05-02 00:00:00,PBX/USDT,0.004777,0.006,0.004729,0.00505,71200717.46942582,377123.12358860716701
1651363200,2022-05-01 00:00:00,PBX/USDT,0.004834,0.0052,0.004142,0.004771,71378307.96698356,341092.14578184603626
1651276800,2022-04-30 00:00:00,PBX/USDT,0.005611,0.005659,0.004449,0.004836,56363120.24675422,289854.03966678025179
1651190400,2022-04-29 00:00:00,PBX/USDT,0.005923,0.006558,0.005216,0.00561,51811642.9839191,298128.56393795575622
1651104000,2022-04-28 00:00:00,PBX/USDT,0.006231,0.00657,0.005804,0.005906,41921443.36672278,261466.483524445148
1651017600,2022-04-27 00:00:00,PBX/USDT,0.006482,0.007,0.0058,0.006245,53335028.37127048,333979.00091383697965
1650931200,2022-04-26 00:00:00,PBX/USDT,0.007143,0.007375,0.006102,0.006482,34564239.44291221,238072.92483729781112
1650844800,2022-04-25 00:00:00,PBX/USDT,0.007189,0.007241,0.006904,0.00714,31255774.76487764,221296.11161085161962
1650758400,2022-04-24 00:00:00,PBX/USDT,0.007453,0.007638,0.007171,0.007189,20180936.85574193,149096.49940053712755
1650672000,2022-04-23 00:00:00,PBX/USDT,0.007514,0.00768,0.00702,0.007445,32528914.71850504,238439.7486870543924
1650585600,2022-04-22 00:00:00,PBX/USDT,0.00788,0.007979,0.007498,0.007524,25268855.82926048,196747.53723394379796
1650499200,2022-04-21 00:00:00,PBX/USDT,0.008246,0.008904,0.0077,0.007882,50519402.64675559,422837.02907668644091
1650412800,2022-04-20 00:00:00,PBX/USDT,0.007656,0.009,0.00756,0.00826,44663070.47282305,365278.59570761636034
1650326400,2022-04-19 00:00:00,PBX/USDT,0.007766,0.00798,0.00724,0.007659,33478333.61659909,257495.84665830300492
1650240000,2022-04-18 00:00:00,PBX/USDT,0.007568,0.007896,0.00701,0.007766,30732944.42811605,229455.57372558699287
1650153600,2022-04-17 00:00:00,PBX/USDT,0.007833,0.008,0.007539,0.007577,23524694.6969231,183792.15410932380374
1650067200,2022-04-16 00:00:00,PBX/USDT,0.007715,0.00808,0.007501,0.007832,31224104.71994559,242312.07421977629664
1649980800,2022-04-15 00:00:00,PBX/USDT,0.007774,0.00828,0.007616,0.007728,33915813.93081296,267654.80670687616528
1649894400,2022-04-14 00:00:00,PBX/USDT,0.007947,0.008299,0.007697,0.007772,20091107.8442981,160365.43686762271665
1649808000,2022-04-13 00:00:00,PBX/USDT,0.007937,0.008166,0.007615,0.007946,20831112.00264022,165122.92272001495371
1649721600,2022-04-12 00:00:00,PBX/USDT,0.007855,0.008339,0.0075,0.007934,22664326.01889508,179591.4305190812687
1649635200,2022-04-11 00:00:00,PBX/USDT,0.008864,0.008899,0.007501,0.007888,45965651.60358012,369176.74728219972779
1649548800,2022-04-10 00:00:00,PBX/USDT,0.008626,0.009405,0.008577,0.008862,27252215.35864454,244540.42905042614242
1649462400,2022-04-09 00:00:00,PBX/USDT,0.008373,0.008836,0.0082,0.008636,26919413.94595755,227965.06127902715037
1649376000,2022-04-08 00:00:00,PBX/USDT,0.009554,0.009923,0.008,0.008367,43013047.87357208,391677.60144267286606
1649289600,2022-04-07 00:00:00,PBX/USDT,0.009018,0.010231,0.008906,0.009579,35078033.45566366,332865.66052275448941
1649203200,2022-04-06 00:00:00,PBX/USDT,0.009699,0.010196,0.008884,0.009018,53883672.0220639,505207.81377827382474
1649116800,2022-04-05 00:00:00,PBX/USDT,0.011689,0.011865,0.008755,0.009699,174142823.30240442,1891932.04688220565385
1649030400,2022-04-04 00:00:00,PBX/USDT,0.012467,0.013,0.0115,0.011696,611052607.90674741,7543293.57172612265778
1648944000,2022-04-03 00:00:00,PBX/USDT,0.011174,0.012979,0.01091,0.012467,116378939.18402571,1428814.68929528717376
1648857600,2022-04-02 00:00:00,PBX/USDT,0.010756,0.012562,0.010752,0.011175,38538432.25676667,437555.5922464946041
1648771200,2022-04-01 00:00:00,PBX/USDT,0.011007,0.011047,0.010527,0.010807,28545774.05736487,306379.5586973587759
1648684800,2022-03-31 00:00:00,PBX/USDT,0.011014,0.011623,0.010682,0.010968,28016296.62895558,309894.03057154844633
1648598400,2022-03-30 00:00:00,PBX/USDT,0.011179,0.01175,0.01101,0.011039,15329839.98837513,172999.77472200641851
1648512000,2022-03-29 00:00:00,PBX/USDT,0.011432,0.011535,0.011,0.011183,17561701.11056345,198110.99768847170477
1648425600,2022-03-28 00:00:00,PBX/USDT,0.012649,0.012788,0.01085,0.011441,57141566.60454918,667921.748069877507
1648339200,2022-03-27 00:00:00,PBX/USDT,0.010178,0.013402,0.010069,0.01265,43360814.505796,495964.11579058043006
1648252800,2022-03-26 00:00:00,PBX/USDT,0.010462,0.011107,0.010106,0.010177,23053833.46596301,244520.17060440748301
1648166400,2022-03-25 00:00:00,PBX/USDT,0.011306,0.011565,0.00999,0.010462,56785561.02922772,595358.44061246267525
1648080000,2022-03-24 00:00:00,PBX/USDT,0.009531,0.0134,0.009349,0.011298,95415352.41255275,1076885.53411220328592
1647993600,2022-03-23 00:00:00,PBX/USDT,0.009625,0.0097,0.00889,0.009552,37390717.08704738,348979.67946434886715
1647907200,2022-03-22 00:00:00,PBX/USDT,0.008889,0.009705,0.008788,0.009623,39733477.68390674,369850.92091228413002
1647820800,2022-03-21 00:00:00,PBX/USDT,0.008454,0.009065,0.00841,0.008859,25103469.04865469,218589.99273038869006
1647734400,2022-03-20 00:00:00,PBX/USDT,0.008571,0.008765,0.008226,0.008448,48258197.19824785,407583.31169396694346
1647648000,2022-03-19 00:00:00,PBX/USDT,0.008328,0.008677,0.00775,0.008614,75291733.09124883,624820.56320475050439
1647561600,2022-03-18 00:00:00,PBX/USDT,0.008302,0.00848,0.008023,0.00832,61611971.03264525,509751.47707816713196
1647475200,2022-03-17 00:00:00,PBX/USDT,0.008539,0.0092,0.008,0.008312,70625872.86424824,612181.69514739953158
1647388800,2022-03-16 00:00:00,PBX/USDT,0.008301,0.008766,0.008285,0.00856,45592423.83839137,385280.75300134032425
1647302400,2022-03-15 00:00:00,PBX/USDT,0.008795,0.00882,0.008078,0.008323,56762184.32296488,478507.46700106279436
1647216000,2022-03-14 00:00:00,PBX/USDT,0.008179,0.008844,0.00815,0.008792,59695354.39386893,509346.03185235473335
1647129600,2022-03-13 00:00:00,PBX/USDT,0.008448,0.008765,0.008167,0.008197,60014132.92521005,508514.58262904307857
1647043200,2022-03-12 00:00:00,PBX/USDT,0.008569,0.009,0.0082,0.008451,61996903.95063184,525418.23370420553992
1646956800,2022-03-11 00:00:00,PBX/USDT,0.009242,0.009327,0.00834,0.00857,63546829.83184546,561266.15074204966929
1646870400,2022-03-10 00:00:00,PBX/USDT,0.009304,0.009578,0.009054,0.009242,54613484.94203049,502967.8894878035796
1646784000,2022-03-09 00:00:00,PBX/USDT,0.009408,0.009892,0.008888,0.009335,65594838.14595854,617639.60182005270369
1646697600,2022-03-08 00:00:00,PBX/USDT,0.009131,0.009632,0.009003,0.009409,49218648.46100213,456786.89654288579727
1646611200,2022-03-07 00:00:00,PBX/USDT,0.00923,0.009658,0.008802,0.009125,60282541.97358305,550341.30793752405682
1646524800,2022-03-06 00:00:00,PBX/USDT,0.009324,0.009452,0.00885,0.009227,65611311.58592747,602373.15780015122295
1646438400,2022-03-05 00:00:00,PBX/USDT,0.009902,0.010281,0.0085,0.009323,39055467.39792941,373010.63312832596182
1646352000,2022-03-04 00:00:00,PBX/USDT,0.01057,0.010669,0.009658,0.009903,28727827.37025792,294066.60820663735317
1646265600,2022-03-03 00:00:00,PBX/USDT,0.010945,0.011892,0.010333,0.010573,46377349.69654084,512556.0522863093033
1646179200,2022-03-02 00:00:00,PBX/USDT,0.010621,0.011499,0.010469,0.010941,35035411.726215,380556.97065609009305
1646092800,2022-03-01 00:00:00,PBX/USDT,0.011109,0.012493,0.010364,0.010618,56199613.77359768,626509.0349225735976
1646006400,2022-02-28 00:00:00,PBX/USDT,0.00931,0.011846,0.009228,0.011109,135071460.22069543,1316018.42412951427989
1645920000,2022-02-27 00:00:00,PBX/USDT,0.010078,0.010504,0.0091,0.009308,78896678.29035006,781347.9771963106156
1645833600,2022-02-26 00:00:00,PBX/USDT,0.010084,0.010621,0.009958,0.010079,281392922.89149787,2893712.25012893286439
1645747200,2022-02-25 00:00:00,PBX/USDT,0.009378,0.010361,0.009224,0.010081,139434416.69306111,1397299.08152374879969
1645660800,2022-02-24 00:00:00,PBX/USDT,0.010603,0.01071,0.007929,0.009377,154904243.88829769,1511135.17128476575806
1645574400,2022-02-23 00:00:00,PBX/USDT,0.01042,0.012537,0.010133,0.010602,290014719.1420793,3129613.70244004400641
1645488000,2022-02-22 00:00:00,PBX/USDT,0.010663,0.01088,0.010002,0.010421,115373671.74869835,1218332.1090484829753
1645401600,2022-02-21 00:00:00,PBX/USDT,0.012697,0.013514,0.010507,0.010652,143531692.33216141,1686003.65977201012588
1645315200,2022-02-20 00:00:00,PBX/USDT,0.012345,0.013175,0.011148,0.012683,147142941.49347657,1757742.25907760351325
1645228800,2022-02-19 00:00:00,PBX/USDT,0.011891,0.012829,0.011804,0.012312,84281522.99436772,1023694.73399837965482
1645142400,2022-02-18 00:00:00,PBX/USDT,0.012486,0.014,0.011758,0.011832,163369085.12500932,2042929.96455411800093
1645056000,2022-02-17 00:00:00,PBX/USDT,0.015096,0.015128,0.011,0.012485,126633039.53011798,1724885.61188105701813
1644969600,2022-02-16 00:00:00,PBX/USDT,0.01605,0.016148,0.014766,0.015095,157414782.79411763,2366651.0230715800285
1644883200,2022-02-15 00:00:00,PBX/USDT,0.015655,0.016692,0.0153,0.01605,138973312.37477862,2188563.33800567613124
1644796800,2022-02-14 00:00:00,PBX/USDT,0.014866,0.016074,0.014695,0.015635,26846433.88542904,412112.01907475475952
1644710400,2022-02-13 00:00:00,PBX/USDT,0.016205,0.01638,0.014561,0.014866,28938677.57032758,448591.95347758007609
1644624000,2022-02-12 00:00:00,PBX/USDT,0.015639,0.016349,0.015365,0.016156,26304476.18202927,416023.15724501302758
1644537600,2022-02-11 00:00:00,PBX/USDT,0.017584,0.018054,0.01551,0.015641,46889451.82465978,803604.40305006768505
1644451200,2022-02-10 00:00:00,PBX/USDT,0.018352,0.021,0.0174,0.017486,93372611.68641297,1764281.32106170452818
1644364800,2022-02-09 00:00:00,PBX/USDT,0.017819,0.018449,0.017474,0.018337,30022199.19946918,540317.05593709982272
