https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume TRIAS,Volume BTC
1645488000,2022-02-22 00:00:00,TRIAS/BTC,0.00012602,0.00013046,0.000126,0.00012813,27956.87687865,3.5595087943620551
1645401600,2022-02-21 00:00:00,TRIAS/BTC,0.00013032,0.000136,0.00012601,0.00012674,37047.08543801,4.857638892444386
1645315200,2022-02-20 00:00:00,TRIAS/BTC,0.00013378,0.00013436,0.00012922,0.00013111,22622.48412153,2.9573741615600209
1645228800,2022-02-19 00:00:00,TRIAS/BTC,0.00013522,0.00013836,0.00013021,0.00013386,13717.74096918,1.8421902017857249
1645142400,2022-02-18 00:00:00,TRIAS/BTC,0.00013925,0.00014284,0.00013461,0.00013562,11041.28839005,1.5314730123991304
1645056000,2022-02-17 00:00:00,TRIAS/BTC,0.00014149,0.00014252,0.000136,0.00013926,16808.44732184,2.3354963544298262
1644969600,2022-02-16 00:00:00,TRIAS/BTC,0.000141,0.00014367,0.00013619,0.0001415,13357.90621848,1.8725005242536894
1644883200,2022-02-15 00:00:00,TRIAS/BTC,0.00013529,0.00014711,0.00013367,0.00014099,19275.19087353,2.7105848277434673
1644796800,2022-02-14 00:00:00,TRIAS/BTC,0.00013759,0.00013782,0.000133,0.00013466,34381.29914284,4.6238790388739603
1644710400,2022-02-13 00:00:00,TRIAS/BTC,0.00013903,0.00013966,0.00013501,0.00013689,16591.99949525,2.2675810369486574
1644624000,2022-02-12 00:00:00,TRIAS/BTC,0.00013634,0.00014172,0.00013456,0.00013856,20084.71144488,2.7532832567576981
1644537600,2022-02-11 00:00:00,TRIAS/BTC,0.00014888,0.00015962,0.00013534,0.00013626,28384.29144854,4.2244881874291024
1644451200,2022-02-10 00:00:00,TRIAS/BTC,0.00015508,0.0001602,0.00014593,0.00014852,22975.04272255,3.5272841263287859
1644364800,2022-02-09 00:00:00,TRIAS/BTC,0.00015521,0.00016009,0.00015215,0.0001551,23371.78731558,3.6514224698984349
1644278400,2022-02-08 00:00:00,TRIAS/BTC,0.00015947,0.00016793,0.00014954,0.00015597,34495.66253267,5.4080679244695751
1644192000,2022-02-07 00:00:00,TRIAS/BTC,0.00014721,0.00017098,0.00014345,0.00015909,62106.89682074,9.9168757816323251
1644105600,2022-02-06 00:00:00,TRIAS/BTC,0.00014626,0.00014864,0.00013978,0.00014718,13480.47778201,1.9482699439229535
1644019200,2022-02-05 00:00:00,TRIAS/BTC,0.00013429,0.00015036,0.00013073,0.00014579,95772.17542792,13.5086928172081321
1643932800,2022-02-04 00:00:00,TRIAS/BTC,0.00013802,0.00014006,0.00013002,0.00013403,23916.30854514,3.2176741461310176
1643846400,2022-02-03 00:00:00,TRIAS/BTC,0.00014748,0.00014791,0.00013598,0.00013809,19143.45834223,2.7187262573721857
1643760000,2022-02-02 00:00:00,TRIAS/BTC,0.000145,0.00014891,0.000145,0.00014763,22784.23169775,3.3246569166033796
1643673600,2022-02-01 00:00:00,TRIAS/BTC,0.00014723,0.00014926,0.000145,0.000145,20266.80205563,2.9668100185896432
1643587200,2022-01-31 00:00:00,TRIAS/BTC,0.00014632,0.00014995,0.00014458,0.00014688,28829.95516318,4.2309988280402356
1643500800,2022-01-30 00:00:00,TRIAS/BTC,0.00014984,0.00015237,0.00014541,0.00014703,20409.84500715,3.0255761549817899
1643414400,2022-01-29 00:00:00,TRIAS/BTC,0.00015039,0.00015286,0.00014808,0.00014937,19675.35910132,2.9499378874977724
1643328000,2022-01-28 00:00:00,TRIAS/BTC,0.00015196,0.00015397,0.000147,0.00015037,58040.18680277,8.6911452529693014
1643241600,2022-01-27 00:00:00,TRIAS/BTC,0.00015113,0.000158,0.00014929,0.00015277,28611.08065778,4.4044837560344208
1643155200,2022-01-26 00:00:00,TRIAS/BTC,0.0001634,0.00016459,0.00014839,0.00015131,65057.13860501,10.1185400014936558
1643068800,2022-01-25 00:00:00,TRIAS/BTC,0.0001567,0.00016498,0.00015596,0.00016329,37645.08254564,6.0476053066204742
1642982400,2022-01-24 00:00:00,TRIAS/BTC,0.0001624,0.00016843,0.00015377,0.00015654,98863.19894099,15.9152875758815159
1642896000,2022-01-23 00:00:00,TRIAS/BTC,0.00016181,0.00017208,0.0001595,0.00016267,85667.50397965,14.1556764138772614
1642809600,2022-01-22 00:00:00,TRIAS/BTC,0.00016256,0.00018,0.00016,0.00016126,226224.6538508,37.9639186558602959
1642723200,2022-01-21 00:00:00,TRIAS/BTC,0.00016122,0.00019561,0.0001596,0.000162,256024.85036634,44.7297594599425784
1642636800,2022-01-20 00:00:00,TRIAS/BTC,0.00016761,0.00016965,0.00016079,0.00016124,21382.20054983,3.5356477281391782
1642550400,2022-01-19 00:00:00,TRIAS/BTC,0.00016486,0.00017085,0.00016003,0.00016822,31670.51566604,5.2158637275944651
1642464000,2022-01-18 00:00:00,TRIAS/BTC,0.00016489,0.0001694,0.00015814,0.00016418,15633.9622415,2.553749684128373
1642377600,2022-01-17 00:00:00,TRIAS/BTC,0.00016487,0.00017467,0.00016041,0.00016541,25388.05040284,4.2339380127473132
1642291200,2022-01-16 00:00:00,TRIAS/BTC,0.00016985,0.00017024,0.00016328,0.00016492,11682.09144115,1.9430904765943662
1642204800,2022-01-15 00:00:00,TRIAS/BTC,0.00017435,0.00017479,0.00016581,0.00017001,12213.87999775,2.0699793126077885
1642118400,2022-01-14 00:00:00,TRIAS/BTC,0.00017369,0.00018012,0.0001677,0.00017411,20336.60377651,3.5355432785742708
1642032000,2022-01-13 00:00:00,TRIAS/BTC,0.0001818,0.00018556,0.00017315,0.00017369,25464.50713958,4.5640853024785834
1641945600,2022-01-12 00:00:00,TRIAS/BTC,0.00017859,0.00018961,0.00017322,0.00018137,33021.65199198,6.0168200802345357
1641859200,2022-01-11 00:00:00,TRIAS/BTC,0.00016814,0.00017922,0.00016498,0.00017922,24776.68173636,4.2381505543613156
1641772800,2022-01-10 00:00:00,TRIAS/BTC,0.00017289,0.0001774,0.00016483,0.0001679,32148.29887096,5.5227290541888527
1641686400,2022-01-09 00:00:00,TRIAS/BTC,0.00016763,0.00017946,0.0001617,0.00017333,29572.37611859,5.0203692528266219
1641600000,2022-01-08 00:00:00,TRIAS/BTC,0.00017065,0.0001777,0.00015878,0.00016763,34738.13819554,5.8314747241765642
1641513600,2022-01-07 00:00:00,TRIAS/BTC,0.00018205,0.00018689,0.00016852,0.00017068,37788.49424264,6.5894968466141358
1641427200,2022-01-06 00:00:00,TRIAS/BTC,0.0001851,0.0001965,0.00017746,0.0001815,37885.94685178,6.9576492032758423
1641340800,2022-01-05 00:00:00,TRIAS/BTC,0.00019219,0.00019551,0.00017906,0.00018514,49283.50612339,9.1598421717332148
1641254400,2022-01-04 00:00:00,TRIAS/BTC,0.00019423,0.00019557,0.0001903,0.00019231,13584.51724229,2.6172374855904686
1641168000,2022-01-03 00:00:00,TRIAS/BTC,0.00019923,0.00019961,0.00019177,0.00019495,13542.46764724,2.637208887880288
1641081600,2022-01-02 00:00:00,TRIAS/BTC,0.00020057,0.00020792,0.00019379,0.00019923,17047.13492434,3.4093996926208058
1640995200,2022-01-01 00:00:00,TRIAS/BTC,0.00019871,0.00020292,0.00019349,0.00020072,13090.83252924,2.5861069864543504
1640908800,2021-12-31 00:00:00,TRIAS/BTC,0.00019718,0.00020999,0.00019575,0.00019874,24632.92750588,4.9758992786328905
1640822400,2021-12-30 00:00:00,TRIAS/BTC,0.00019699,0.00020346,0.00018911,0.00019793,20924.88963791,4.1212130495111468
1640736000,2021-12-29 00:00:00,TRIAS/BTC,0.00020624,0.00021596,0.00019063,0.00019697,40753.84473285,8.1650273673463761
1640649600,2021-12-28 00:00:00,TRIAS/BTC,0.00021928,0.00022737,0.00020504,0.00020624,53505.82389406,11.5720028030822823
