https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume WNXM,Volume BTC
1650240000,2022-04-18 00:00:00,WNXM/BTC,0.0006972,0.0007176,0.0006483,0.0006679,64.8117,0.04434365481
1650153600,2022-04-17 00:00:00,WNXM/BTC,0.0007257,0.0007269,0.0006972,0.0006976,91.42919497,0.065714096817191
1650067200,2022-04-16 00:00:00,WNXM/BTC,0.0007068,0.000732,0.0007006,0.000732,32.8484,0.02322678716
1649980800,2022-04-15 00:00:00,WNXM/BTC,0.0007532,0.0007709,0.0006972,0.0007068,258.13527961,0.185079392317233
1649894400,2022-04-14 00:00:00,WNXM/BTC,0.0006439,0.0007859,0.0006412,0.0007558,292.9498,0.20448288645
1649808000,2022-04-13 00:00:00,WNXM/BTC,0.0006259,0.000644,0.0005992,0.0006385,102.1294,0.0634436149
1649721600,2022-04-12 00:00:00,WNXM/BTC,0.0006311,0.0006886,0.0006225,0.0006282,220.33033554,0.141150073417724
1649635200,2022-04-11 00:00:00,WNXM/BTC,0.0007788,0.0007816,0.0006311,0.0006369,211.5426,0.14640978454
1649548800,2022-04-10 00:00:00,WNXM/BTC,0.0008255,0.0008442,0.0007764,0.0007822,191.39081145,0.151720207483607
1649462400,2022-04-09 00:00:00,WNXM/BTC,0.000816,0.0008861,0.0008022,0.0008279,33.46188596,0.028256378251673
1649376000,2022-04-08 00:00:00,WNXM/BTC,0.0008372,0.0009212,0.0008068,0.0008117,163.8932723,0.14385071151514
1649289600,2022-04-07 00:00:00,WNXM/BTC,0.0007882,0.0008461,0.000773,0.0008372,135.4119,0.10890072242
1649203200,2022-04-06 00:00:00,WNXM/BTC,0.0007601,0.0008848,0.0007479,0.0007902,640.7763,0.517914819283654
1649116800,2022-04-05 00:00:00,WNXM/BTC,0.00073,0.0007611,0.0007266,0.0007543,50.087,0.03734791591
1649030400,2022-04-04 00:00:00,WNXM/BTC,0.0007429,0.0008332,0.0007025,0.0007233,102.53528805,0.075797368909542
1648944000,2022-04-03 00:00:00,WNXM/BTC,0.00073,0.0007475,0.0007214,0.0007465,115.86380154,0.085206862220822
1648857600,2022-04-02 00:00:00,WNXM/BTC,0.0007199,0.0007386,0.0007049,0.0007269,64.93819238,0.047082597045675
1648771200,2022-04-01 00:00:00,WNXM/BTC,0.0006973,0.0007257,0.0006837,0.0007176,114.0682,0.08094200237
1648684800,2022-03-31 00:00:00,WNXM/BTC,0.0006927,0.0007041,0.0006745,0.0006953,20.90264501,0.01452382081197
1648598400,2022-03-30 00:00:00,WNXM/BTC,0.0007085,0.0007386,0.0006871,0.000689,75.46262537,0.053568534436336
1648512000,2022-03-29 00:00:00,WNXM/BTC,0.0006605,0.0007257,0.0006599,0.0007049,155.255,0.10860939234
1648425600,2022-03-28 00:00:00,WNXM/BTC,0.0006766,0.0006824,0.0006612,0.0006616,19.48499868,0.013034996414016
1648339200,2022-03-27 00:00:00,WNXM/BTC,0.0006973,0.0007024,0.0006784,0.000681,6.4391,0.00449607379
1648252800,2022-03-26 00:00:00,WNXM/BTC,0.0007025,0.0007135,0.0006933,0.0006992,79.62421095,0.05554673894529
1648166400,2022-03-25 00:00:00,WNXM/BTC,0.0007087,0.0007185,0.000686,0.0007041,25.7507,0.01837741323
1648080000,2022-03-24 00:00:00,WNXM/BTC,0.0007195,0.000738,0.0007117,0.0007119,39.61890406,0.02885715086628
1647993600,2022-03-23 00:00:00,WNXM/BTC,0.0007164,0.0008085,0.0007073,0.0007161,7.7364,0.00558264308
1647907200,2022-03-22 00:00:00,WNXM/BTC,0.0007091,0.0007302,0.0006976,0.0007161,37.7231,0.02684822452
1647820800,2022-03-21 00:00:00,WNXM/BTC,0.0006989,0.0007171,0.0006931,0.0007117,58.8788,0.04190506103
1647734400,2022-03-20 00:00:00,WNXM/BTC,0.0006853,0.0006971,0.0006851,0.0006946,28.2527,0.0195538157
1647648000,2022-03-19 00:00:00,WNXM/BTC,0.0006979,0.0007291,0.0006828,0.0006828,83.9047,0.05971612128
1647561600,2022-03-18 00:00:00,WNXM/BTC,0.0006411,0.0007033,0.0006385,0.0007011,980.6048,0.66464620043
1647475200,2022-03-17 00:00:00,WNXM/BTC,0.0006531,0.0006599,0.0006379,0.0006451,387.49371298,0.249942802485588
1647388800,2022-03-16 00:00:00,WNXM/BTC,0.0006623,0.0007651,0.0006411,0.0006478,462.40663061,0.313793450176086
1647302400,2022-03-15 00:00:00,WNXM/BTC,0.0006523,0.0006691,0.0006411,0.000665,61.0146,0.03987648852
1647216000,2022-03-14 00:00:00,WNXM/BTC,0.000668,0.0006683,0.0006451,0.0006531,26.0945,0.01718553311
1647129600,2022-03-13 00:00:00,WNXM/BTC,0.0006548,0.0006771,0.0006542,0.0006722,60.29316587,0.04051792350638
1647043200,2022-03-12 00:00:00,WNXM/BTC,0.0006771,0.0006857,0.0006571,0.0006571,33.1371918,0.022396927427265
1646956800,2022-03-11 00:00:00,WNXM/BTC,0.0006727,0.0007442,0.0006611,0.0006691,14.4799,0.00982385975
1646870400,2022-03-10 00:00:00,WNXM/BTC,0.0006485,0.0006927,0.000647,0.000672,23.3285853,0.01558239450721
1646784000,2022-03-09 00:00:00,WNXM/BTC,0.0006814,0.0006823,0.0006358,0.0006467,136.0951,0.08922417774
1646697600,2022-03-08 00:00:00,WNXM/BTC,0.0006841,0.0006885,0.0006737,0.0006827,19.7702,0.01345595436
1646611200,2022-03-07 00:00:00,WNXM/BTC,0.0006779,0.0007442,0.0006683,0.0006829,80.31659559,0.056676598921343
1646524800,2022-03-06 00:00:00,WNXM/BTC,0.0006803,0.0007052,0.0006734,0.0006814,29.4022,0.02004256929
1646438400,2022-03-05 00:00:00,WNXM/BTC,0.0006768,0.0007185,0.000676,0.0006793,78.2486,0.05497401769
1646352000,2022-03-04 00:00:00,WNXM/BTC,0.0006808,0.0007003,0.0006709,0.0006796,115.6525,0.07996541995
1646265600,2022-03-03 00:00:00,WNXM/BTC,0.000678,0.0006855,0.0006676,0.0006837,35.8038,0.02410052002
1646179200,2022-03-02 00:00:00,WNXM/BTC,0.0006956,0.0007027,0.0006792,0.0006792,4.2007,0.00290987394
1646092800,2022-03-01 00:00:00,WNXM/BTC,0.0007236,0.00073,0.0006976,0.0007039,11.0151,0.00789778955
1646006400,2022-02-28 00:00:00,WNXM/BTC,0.0007563,0.0007621,0.0007117,0.000722,52.8795,0.03887310041
1645920000,2022-02-27 00:00:00,WNXM/BTC,0.000766,0.0007767,0.0007442,0.000755,28.97641324,0.021872543855608
1645833600,2022-02-26 00:00:00,WNXM/BTC,0.0007377,0.000785,0.0007372,0.00076,96.4048,0.07295499517
1645747200,2022-02-25 00:00:00,WNXM/BTC,0.0007299,0.0007364,0.0007094,0.0007311,5.9768,0.00431741778
1645660800,2022-02-24 00:00:00,WNXM/BTC,0.000738,0.0007799,0.0006971,0.0007248,168.17784229,0.121940343460923
1645574400,2022-02-23 00:00:00,WNXM/BTC,0.0007468,0.0007535,0.0007242,0.0007396,45.7707,0.03370447798
1645488000,2022-02-22 00:00:00,WNXM/BTC,0.0007144,0.0007779,0.0007044,0.000741,134.1337,0.098549926415765
1645401600,2022-02-21 00:00:00,WNXM/BTC,0.0007303,0.0007484,0.0007076,0.0007092,63.0845,0.04558928911
1645315200,2022-02-20 00:00:00,WNXM/BTC,0.0007373,0.0007509,0.0007159,0.0007291,165.39588086,0.121324308858508
1645228800,2022-02-19 00:00:00,WNXM/BTC,0.0007648,0.0007657,0.0007308,0.0007459,18.4955,0.0136387331
1645142400,2022-02-18 00:00:00,WNXM/BTC,0.000777,0.0007906,0.0007572,0.0007572,70.63572506,0.05473116178224
1645056000,2022-02-17 00:00:00,WNXM/BTC,0.0007783,0.0007818,0.0007601,0.0007752,133.564,0.10310130791
1644969600,2022-02-16 00:00:00,WNXM/BTC,0.0007835,0.0007939,0.000766,0.000775,75.5532,0.05896367432
1644883200,2022-02-15 00:00:00,WNXM/BTC,0.0007531,0.0007798,0.0007498,0.0007781,100.0594,0.07589196674
1644796800,2022-02-14 00:00:00,WNXM/BTC,0.0007552,0.0007713,0.0007422,0.0007482,217.9916,0.16410146321
1644710400,2022-02-13 00:00:00,WNXM/BTC,0.0007787,0.000807,0.0007552,0.0007552,262.1643,0.20352479036
1644624000,2022-02-12 00:00:00,WNXM/BTC,0.0008093,0.0008093,0.0007693,0.0007741,98.781,0.07677031383
1644537600,2022-02-11 00:00:00,WNXM/BTC,0.000824,0.0008568,0.0007933,0.0007938,66.8139,0.05552805987
1644451200,2022-02-10 00:00:00,WNXM/BTC,0.0008212,0.0008394,0.0008059,0.0008254,49.4604,0.04078631461
