https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume PHNX,Volume USDT
1644364800,2022-02-09 00:00:00,PHNX/USDT,0.0281,0.0283,0.027,0.0281,2777757.06570317,76743.980822269921
1644278400,2022-02-08 00:00:00,PHNX/USDT,0.0301,0.0311,0.0278,0.0283,2744236.93630072,79331.716707273554
1644192000,2022-02-07 00:00:00,PHNX/USDT,0.0283,0.0306,0.0275,0.0299,1874262.21821945,54735.482546434407
1644105600,2022-02-06 00:00:00,PHNX/USDT,0.0286,0.0369,0.0276,0.0283,4597697.69295824,139484.256348367664
1644019200,2022-02-05 00:00:00,PHNX/USDT,0.029,0.03,0.0274,0.0286,2610780.0235923,74732.467081836788
1643932800,2022-02-04 00:00:00,PHNX/USDT,0.0264,0.029,0.0254,0.0288,1550232.24164987,41677.992383384991
1643846400,2022-02-03 00:00:00,PHNX/USDT,0.0294,0.0303,0.025,0.0264,4289313.76128965,119102.259411675606
1643760000,2022-02-02 00:00:00,PHNX/USDT,0.0299,0.032,0.0291,0.0295,2696254.33219139,80805.953359259618
1643673600,2022-02-01 00:00:00,PHNX/USDT,0.0291,0.0316,0.0288,0.0302,2651852.62524459,79271.623056836637
1643587200,2022-01-31 00:00:00,PHNX/USDT,0.0316,0.0316,0.0282,0.0291,2681072.02211897,79085.768871010931
1643500800,2022-01-30 00:00:00,PHNX/USDT,0.0312,0.033,0.0305,0.0316,2548081.66157105,79621.927674487195
1643414400,2022-01-29 00:00:00,PHNX/USDT,0.0301,0.0329,0.0299,0.0313,2327544.06285613,71123.163724208102
1643328000,2022-01-28 00:00:00,PHNX/USDT,0.0292,0.0316,0.0285,0.0302,2263515.96585743,67203.403908750861
1643241600,2022-01-27 00:00:00,PHNX/USDT,0.0273,0.0333,0.0261,0.0292,5434581.58697281,155463.139873810111
1643155200,2022-01-26 00:00:00,PHNX/USDT,0.0289,0.0291,0.0272,0.0273,2614926.58796112,73564.550583645754
1643068800,2022-01-25 00:00:00,PHNX/USDT,0.0299,0.0311,0.0282,0.0289,1961180.37761612,57290.398247005547
1642982400,2022-01-24 00:00:00,PHNX/USDT,0.0261,0.0344,0.0241,0.03,1505669.68613369,42324.910736292815
1642896000,2022-01-23 00:00:00,PHNX/USDT,0.0271,0.0275,0.0249,0.0261,1116201.78001644,29138.851885567273
1642809600,2022-01-22 00:00:00,PHNX/USDT,0.0327,0.0333,0.024,0.0271,1576735.67998894,44813.769281888228
1642723200,2022-01-21 00:00:00,PHNX/USDT,0.0417,0.0429,0.0312,0.0328,1998940.78912533,75698.563398772164
1642636800,2022-01-20 00:00:00,PHNX/USDT,0.0443,0.0451,0.0411,0.0416,694530.65422859,30306.867852970871
1642550400,2022-01-19 00:00:00,PHNX/USDT,0.0427,0.0496,0.042,0.0447,4707487.87195457,214241.669931881872
1642464000,2022-01-18 00:00:00,PHNX/USDT,0.0419,0.0431,0.0409,0.0428,895828.47554356,37272.094014463203
1642377600,2022-01-17 00:00:00,PHNX/USDT,0.0437,0.0439,0.0415,0.0417,2059773.14168684,88767.145145789314
1642291200,2022-01-16 00:00:00,PHNX/USDT,0.0448,0.0462,0.0433,0.0438,4566478.54913209,203942.224981778284
1642204800,2022-01-15 00:00:00,PHNX/USDT,0.0434,0.0483,0.0432,0.0448,5210567.13492637,235534.269262777103
1642118400,2022-01-14 00:00:00,PHNX/USDT,0.0444,0.0452,0.0431,0.0433,3458265.14646295,151843.285532678007
1642032000,2022-01-13 00:00:00,PHNX/USDT,0.0476,0.0476,0.0441,0.0444,4082265.30699009,185851.227620195086
1641945600,2022-01-12 00:00:00,PHNX/USDT,0.043,0.0478,0.043,0.0467,5139672.48419311,225250.553166960794
1641859200,2022-01-11 00:00:00,PHNX/USDT,0.0426,0.0439,0.042,0.0436,5266335.63566823,226523.221704278522
1641772800,2022-01-10 00:00:00,PHNX/USDT,0.0454,0.047,0.0413,0.0424,3648802.2214169,161709.253550649539
1641686400,2022-01-09 00:00:00,PHNX/USDT,0.0439,0.0462,0.0428,0.0454,3574746.24341276,158998.645967893021
1641600000,2022-01-08 00:00:00,PHNX/USDT,0.0437,0.0459,0.0425,0.044,392253.20068556,17371.74262102903
1641513600,2022-01-07 00:00:00,PHNX/USDT,0.048,0.0484,0.0435,0.0436,2379622.20838096,108551.942346858445
1641427200,2022-01-06 00:00:00,PHNX/USDT,0.0485,0.0497,0.0478,0.0485,687069.26915393,33356.436438122271
1641340800,2022-01-05 00:00:00,PHNX/USDT,0.0545,0.0557,0.0482,0.0491,503390.45807042,26258.643884657859
1641254400,2022-01-04 00:00:00,PHNX/USDT,0.0542,0.0561,0.054,0.0546,1042368.58833256,57217.455879714269
1641168000,2022-01-03 00:00:00,PHNX/USDT,0.055,0.0563,0.0532,0.0543,748045.55999307,40772.483895856452
1641081600,2022-01-02 00:00:00,PHNX/USDT,0.0548,0.0564,0.0538,0.0552,1145491.53508006,62374.968438978506
1640995200,2022-01-01 00:00:00,PHNX/USDT,0.0528,0.0562,0.0528,0.0547,965722.92205633,52951.010223183881
1640908800,2021-12-31 00:00:00,PHNX/USDT,0.0579,0.0645,0.0528,0.0532,2161160.89243846,125422.413981610494
1640822400,2021-12-30 00:00:00,PHNX/USDT,0.0543,0.0591,0.0539,0.0577,1451720.70271477,81622.612898785327
1640736000,2021-12-29 00:00:00,PHNX/USDT,0.0624,0.0626,0.0543,0.0543,1360112.76997878,78276.576392059076
1640649600,2021-12-28 00:00:00,PHNX/USDT,0.0676,0.068,0.0615,0.0616,1197146.58878984,75771.127500210127
