https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume TWT,Volume USDT
1643414400,2022-01-29 00:00:00,TWT/USDT,0.5218,0.5332,0.5139,0.5242,92834.86882311,48713.368051340185
1643328000,2022-01-28 00:00:00,TWT/USDT,0.5099,0.5244,0.4967,0.5224,115089.19299948,58633.970827507691
1643241600,2022-01-27 00:00:00,TWT/USDT,0.5,0.5248,0.4797,0.5087,242066.83223351,120951.619996754471
1643155200,2022-01-26 00:00:00,TWT/USDT,0.5102,0.5454,0.4917,0.5,157766.89463826,82065.621826074389
1643068800,2022-01-25 00:00:00,TWT/USDT,0.5058,0.5371,0.4938,0.5142,193068.61446451,99671.711213631736
1642982400,2022-01-24 00:00:00,TWT/USDT,0.531,0.5565,0.45,0.5058,250924.94042662,122965.251016900811
1642896000,2022-01-23 00:00:00,TWT/USDT,0.5055,0.548,0.5051,0.5304,62859.27048849,33209.032279060181
1642809600,2022-01-22 00:00:00,TWT/USDT,0.5652,0.5728,0.4937,0.5061,145878.98808936,76395.417855926091
1642723200,2022-01-21 00:00:00,TWT/USDT,0.6441,0.6475,0.55,0.5635,185705.02900515,112083.407794895122
1642636800,2022-01-20 00:00:00,TWT/USDT,0.6868,0.7021,0.6441,0.6441,85648.98758781,58427.521514308472
1642550400,2022-01-19 00:00:00,TWT/USDT,0.6807,0.7055,0.6643,0.6868,109102.13234611,75605.083786121469
1642464000,2022-01-18 00:00:00,TWT/USDT,0.6896,0.6947,0.6573,0.6811,48369.1697156,32374.585327579392
1642377600,2022-01-17 00:00:00,TWT/USDT,0.7148,0.7168,0.6761,0.6909,126402.25749128,88186.153333325251
1642291200,2022-01-16 00:00:00,TWT/USDT,0.7344,0.7421,0.7069,0.7157,174812.83020445,126117.273448673415
1642204800,2022-01-15 00:00:00,TWT/USDT,0.7123,0.7782,0.7077,0.7344,276518.41879909,203932.045529552967
1642118400,2022-01-14 00:00:00,TWT/USDT,0.6638,0.7564,0.6473,0.7123,131529.70886315,90855.877530176971
1642032000,2022-01-13 00:00:00,TWT/USDT,0.6993,0.7167,0.6622,0.6673,208743.07495223,143635.593588545635
1641945600,2022-01-12 00:00:00,TWT/USDT,0.6524,1.0434,0.6485,0.7011,668395.27071677,489303.157582434289
1641859200,2022-01-11 00:00:00,TWT/USDT,0.6304,0.66,0.617,0.652,97240.25197511,62148.453535349807
1641772800,2022-01-10 00:00:00,TWT/USDT,0.6482,0.6727,0.6051,0.6354,267502.50303391,169779.155170776981
1641686400,2022-01-09 00:00:00,TWT/USDT,0.6389,0.666,0.6234,0.647,231719.7326564,148741.210024514575
1641600000,2022-01-08 00:00:00,TWT/USDT,0.6384,0.7,0.618,0.639,266740.01862193,171877.00775300146
1641513600,2022-01-07 00:00:00,TWT/USDT,0.6404,0.6834,0.602,0.6402,330039.30660476,211709.507414233952
1641427200,2022-01-06 00:00:00,TWT/USDT,0.6438,0.657,0.6113,0.6377,71383.20223911,45177.583303181059
1641340800,2022-01-05 00:00:00,TWT/USDT,0.693,0.7098,0.6193,0.6472,182090.88877833,123877.139401732658
1641254400,2022-01-04 00:00:00,TWT/USDT,0.7023,0.7194,0.693,0.6964,97429.81047358,68530.541871258675
1641168000,2022-01-03 00:00:00,TWT/USDT,0.724,0.7258,0.6939,0.7035,94439.2567846,66662.256073606305
1641081600,2022-01-02 00:00:00,TWT/USDT,0.7292,0.7433,0.7153,0.7244,50461.50166141,36658.007390083615
1640995200,2022-01-01 00:00:00,TWT/USDT,0.7138,0.7348,0.7096,0.7303,39624.45163284,28606.557627206887
1640908800,2021-12-31 00:00:00,TWT/USDT,0.7289,0.7444,0.7006,0.7096,67802.99472382,49372.752020842737
1640822400,2021-12-30 00:00:00,TWT/USDT,0.7015,0.7496,0.6822,0.7316,338583.49289348,247063.778526517766
1640736000,2021-12-29 00:00:00,TWT/USDT,0.7129,0.7417,0.695,0.6982,93119.04974485,66771.265387229546
1640649600,2021-12-28 00:00:00,TWT/USDT,0.7934,0.7934,0.7025,0.7187,187370.65983031,140350.740418527958
