https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume BTC,Volume GBP
1659949200,2022-08-08 09:00:00,BTC/GBP,19991.9,20028.44,19900.28,19900.28,5.28165796,105106.4722682288
1659945600,2022-08-08 08:00:00,BTC/GBP,19675.5,20003.46,19656,19978.65,18.10204851,361654.4914643115
1659942000,2022-08-08 07:00:00,BTC/GBP,19660,19673.53,19597.29,19671.06,2.99775349,58968.988766999406
1659938400,2022-08-08 06:00:00,BTC/GBP,19433.84,19690.15,19433.84,19660,2.44019450,47974.22387
1659934800,2022-08-08 05:00:00,BTC/GBP,19337.49,19423.54,19327.26,19405.81,1.12525419,21836.4690128439
1659931200,2022-08-08 04:00:00,BTC/GBP,19317.47,19336.57,19282.22,19330.94,0.09387798,1814.7495987011998
1659927600,2022-08-08 03:00:00,BTC/GBP,19308.65,19308.65,19300.47,19300.47,0.01352908,261.1176026676
1659924000,2022-08-08 02:00:00,BTC/GBP,19268.8,19286.36,19248.67,19286.36,0.04974796,959.4570658256
1659920400,2022-08-08 01:00:00,BTC/GBP,19293.34,19293.34,19196.8,19200.7,0.11154661,2141.772994627
1659916800,2022-08-08 00:00:00,BTC/GBP,19206.91,19365.95,19206.91,19284.71,5.44582279,105021.1132165409
1659913200,2022-08-07 23:00:00,BTC/GBP,19267.7,19267.7,19142.9,19233.2,0.60382774,11613.539688968
1659909600,2022-08-07 22:00:00,BTC/GBP,19285.85,19331.99,19256.56,19280.44,0.10075234,1942.5494462295999
1659906000,2022-08-07 21:00:00,BTC/GBP,19291.99,19384.96,19273.77,19325.8,1.53407331,29647.193974397996
1659902400,2022-08-07 20:00:00,BTC/GBP,19177.97,19295.1,19168.2,19272.68,13.38104416,257888.5821615488
1659898800,2022-08-07 19:00:00,BTC/GBP,19233.5,19241.44,19170.16,19170.16,0.79186050,15180.09248268
1659895200,2022-08-07 18:00:00,BTC/GBP,19273.6,19295.36,19215.2,19231.5,0.28288268,5440.25826042
1659891600,2022-08-07 17:00:00,BTC/GBP,19151.08,19283.93,19127.09,19268.24,9.32901489,179753.6978640936
1659888000,2022-08-07 16:00:00,BTC/GBP,19077.9,19161.79,19055.72,19137.26,0.80608553,15426.2683698478
1659884400,2022-08-07 15:00:00,BTC/GBP,19149.07,19156.3,19070.99,19075.76,5.28264903,100770.54506051278
1659880800,2022-08-07 14:00:00,BTC/GBP,19190.45,19198.58,19135.96,19144.37,0.57640348,11034.881490407599
1659877200,2022-08-07 13:00:00,BTC/GBP,19177.46,19192.35,19160.2,19187.48,0.41304377,7925.269075999599
1659873600,2022-08-07 12:00:00,BTC/GBP,19084.7,19164.62,19084.7,19148.21,6.91265714,132365.0105747194
1659870000,2022-08-07 11:00:00,BTC/GBP,19055.21,19094.82,19031.59,19091.3,0.41986068,8015.686200083999
1659866400,2022-08-07 10:00:00,BTC/GBP,19035.42,19059.74,19034.17,19058.29,0.33010938,6291.320295760201
1659862800,2022-08-07 09:00:00,BTC/GBP,18994.31,19037.82,18989.15,19032.52,1.98556234,37790.2549472968
1659859200,2022-08-07 08:00:00,BTC/GBP,19064.59,19064.59,18982.57,18985.65,0.55912332,10615.319660358
1659855600,2022-08-07 07:00:00,BTC/GBP,19054.99,19074.32,19054.99,19073.22,0.32508124,6200.3460083928
1659852000,2022-08-07 06:00:00,BTC/GBP,19040.9,19070.85,19040.63,19053.94,0.86197397,16424.000305941798
1659848400,2022-08-07 05:00:00,BTC/GBP,19027.64,19055.01,19026.72,19030.53,0.22209602,4226.6049714906
1659844800,2022-08-07 04:00:00,BTC/GBP,19059.08,19069.45,19009.91,19009.91,0.77102426,14657.1017904166
1659841200,2022-08-07 03:00:00,BTC/GBP,19042.5,19081.01,19034.12,19034.12,0.47487776,9038.880269171199
1659837600,2022-08-07 02:00:00,BTC/GBP,19017.7,19058,19006.7,19058,0.33349000,6355.65242
1659834000,2022-08-07 01:00:00,BTC/GBP,18949.17,18995.94,18949.17,18981.12,1.12729379,21397.298703244796
1659830400,2022-08-07 00:00:00,BTC/GBP,19020.8,19090.86,18952.72,18955.47,1.06202446,20131.1727907962
1659826800,2022-08-06 23:00:00,BTC/GBP,19174.75,19191.97,19000,19003.91,15.50011427,294562.7765767957
1659823200,2022-08-06 22:00:00,BTC/GBP,19202.68,19232.65,19179.97,19196.51,0.35820941,6876.3705211591
1659819600,2022-08-06 21:00:00,BTC/GBP,19195.86,19224.03,19189.15,19198.13,0.82646833,15866.646440222901
1659816000,2022-08-06 20:00:00,BTC/GBP,19211.67,19211.67,19147.01,19173.56,0.44277990,8489.666979444
1659812400,2022-08-06 19:00:00,BTC/GBP,19209.82,19221.37,19178.97,19197.61,0.59068991,11339.834523115102
1659808800,2022-08-06 18:00:00,BTC/GBP,19155.28,19224.31,19132.16,19208.81,0.65512666,12584.2035378746
1659805200,2022-08-06 17:00:00,BTC/GBP,19122.44,19243.10,19089.30,19173.03,0.61463186,11784.3550907358
1659801600,2022-08-06 16:00:00,BTC/GBP,19215.72,19231.85,19174.77,19174.77,0.81501634,15627.7508657418
1659798000,2022-08-06 15:00:00,BTC/GBP,19232.71,19242.43,19186.13,19217.53,0.35500320,6822.284646096
1659794400,2022-08-06 14:00:00,BTC/GBP,19216.63,19240.49,19192.18,19240.49,0.21694821,4174.1898650229
1659790800,2022-08-06 13:00:00,BTC/GBP,19222.81,19242.55,19203.56,19215.38,0.54873553,10544.1617284514
1659787200,2022-08-06 12:00:00,BTC/GBP,19190.03,19222.83,19184.57,19201.25,0.69991731,13439.2872486375
1659783600,2022-08-06 11:00:00,BTC/GBP,19197.78,19215.09,19174.60,19189.62,0.57525936,11039.008519843199
1659780000,2022-08-06 10:00:00,BTC/GBP,19191.37,19229.52,19191.37,19208.06,0.51698458,9930.2708317148
1659776400,2022-08-06 09:00:00,BTC/GBP,19180.00,19207.64,19167.20,19207.49,0.38851450,7462.388373605
1659772800,2022-08-06 08:00:00,BTC/GBP,19213.46,19251.80,19153.42,19183.43,5.61231403,107663.43333252291
1659769200,2022-08-06 07:00:00,BTC/GBP,19210.28,19232.79,19194.58,19202.69,0.40218609,7723.054808582099
1659765600,2022-08-06 06:00:00,BTC/GBP,19212.35,19212.35,19177.70,19205.12,0.21275206,4085.9288425471996
1659762000,2022-08-06 05:00:00,BTC/GBP,19206.81,19235.41,19173.87,19211.02,0.32028021,6152.9095199142
1659758400,2022-08-06 04:00:00,BTC/GBP,19198.28,19228.61,19195.35,19217.08,0.19950000,3833.8074600000004
1659754800,2022-08-06 03:00:00,BTC/GBP,19273.00,19278.55,19182.23,19182.23,3.33705468,64012.1503943364
1659751200,2022-08-06 02:00:00,BTC/GBP,19222.81,19257.33,19214.10,19257.33,0.72374754,13937.4452144682
1659747600,2022-08-06 01:00:00,BTC/GBP,19268.11,19287.07,19214.45,19230.43,1.79802887,34576.8683225141
1659744000,2022-08-06 00:00:00,BTC/GBP,19292.79,19337.79,19237.69,19321.71,0.58483646,11300.0404775466
1659740400,2022-08-05 23:00:00,BTC/GBP,19277.84,19306.38,19193.26,19306.38,6.79460556,131179.2368914728
1659736800,2022-08-05 22:00:00,BTC/GBP,19176.14,19281.88,19171.07,19255.92,12.37816103,238352.87854079757
1659733200,2022-08-05 21:00:00,BTC/GBP,19053.40,19241.55,19053.40,19153.07,2.21941306,42508.5736970942
1659729600,2022-08-05 20:00:00,BTC/GBP,19009.10,19047.65,18936.24,19041.23,0.42304768,8055.3481758463995
1659726000,2022-08-05 19:00:00,BTC/GBP,18918.70,19006.91,18893.24,19002.18,0.52259609,9930.4649694762
1659722400,2022-08-05 18:00:00,BTC/GBP,18913.84,18952.80,18875.74,18902.70,5.67561872,107284.51797854401
1659718800,2022-08-05 17:00:00,BTC/GBP,19071.72,19073.93,18908.98,18919.47,1.35058458,25552.344443772603
1659715200,2022-08-05 16:00:00,BTC/GBP,19073.35,19135.19,19000.00,19080.60,16.69039206,318462.694740036
1659711600,2022-08-05 15:00:00,BTC/GBP,19222.74,19241.03,19081.52,19101.23,3.79964729,72577.9368051667
1659708000,2022-08-05 14:00:00,BTC/GBP,19122.73,19379.78,19122.73,19232.02,9.41436368,181057.2305810336
1659704400,2022-08-05 13:00:00,BTC/GBP,19160.14,19194.12,19067.21,19135.22,7.57983917,145041.8900825674
1659700800,2022-08-05 12:00:00,BTC/GBP,19317.11,19326.45,19055.95,19132.47,13.98470889,267562.0232966583
1659697200,2022-08-05 11:00:00,BTC/GBP,19104.33,19300.00,19074.82,19279.39,3.13710873,60481.5426780747
1659693600,2022-08-05 10:00:00,BTC/GBP,19081.27,19162.33,19060.49,19100.16,1.62083080,30958.127612928
1659690000,2022-08-05 09:00:00,BTC/GBP,19061.57,19118.80,19043.86,19072.32,4.18107819,79742.8611847008
1659686400,2022-08-05 08:00:00,BTC/GBP,19075.94,19147.91,19029.47,19073.08,5.08332850,96954.73114678002
1659682800,2022-08-05 07:00:00,BTC/GBP,19135.88,19137.22,19058.91,19076.94,1.93032648,36824.722439371195
1659679200,2022-08-05 06:00:00,BTC/GBP,19142.07,19246.42,19121.90,19121.90,1.30854869,25021.937195311002
1659675600,2022-08-05 05:00:00,BTC/GBP,19089.64,19105.10,19009.52,19105.10,0.57123957,10913.589108807
1659672000,2022-08-05 04:00:00,BTC/GBP,19087.05,19125.86,19034.12,19070.87,1.01863663,19426.2867479681
1659668400,2022-08-05 03:00:00,BTC/GBP,18991.07,19095.44,18991.07,19082.79,1.29641837,24739.2795068523
1659664800,2022-08-05 02:00:00,BTC/GBP,18869.86,19013.70,18869.86,18990.79,1.38597812,26320.819421514803
1659661200,2022-08-05 01:00:00,BTC/GBP,18691.44,18865.00,18664.08,18865.00,2.45259327,46268.17203855
1659657600,2022-08-05 00:00:00,BTC/GBP,18608.64,18679.69,18603.30,18651.41,0.36783450,6860.632071645
1659654000,2022-08-04 23:00:00,BTC/GBP,18619.17,18649.80,18592.98,18609.17,0.63340711,11787.1805891987
1659650400,2022-08-04 22:00:00,BTC/GBP,18533.75,18626.01,18497.77,18610.47,0.44710359,8320.8079485873
1659646800,2022-08-04 21:00:00,BTC/GBP,18522.76,18553.18,18495.89,18526.92,0.32599504,6039.6840264768
1659643200,2022-08-04 20:00:00,BTC/GBP,18474.21,18543.53,18471.00,18510.20,0.92528869,17127.278709638
1659639600,2022-08-04 19:00:00,BTC/GBP,18518.51,18597.17,18440.63,18479.48,0.76252771,14091.1155663908
1659636000,2022-08-04 18:00:00,BTC/GBP,18616.14,18647.96,18427.18,18527.31,10.58165357,196049.5760039967
1659632400,2022-08-04 17:00:00,BTC/GBP,18633.20,18643.02,18575.34,18629.44,4.14829748,77280.4590058112
1659628800,2022-08-04 16:00:00,BTC/GBP,18921.41,18931.43,18550.00,18603.47,6.95269338,129344.22271402861
1659625200,2022-08-04 15:00:00,BTC/GBP,18936.83,18940.71,18763.15,18877.03,9.18509605,173387.3336887315
1659621600,2022-08-04 14:00:00,BTC/GBP,19053.29,19112.13,18829.22,18933.81,6.76101897,128011.84858437571
1659618000,2022-08-04 13:00:00,BTC/GBP,18917.96,19107.83,18868.78,19057.43,5.13639373,97886.4639619139
1659614400,2022-08-04 12:00:00,BTC/GBP,18941.30,18989.94,18858.19,18908.51,8.32070835,157332.1970430585
1659610800,2022-08-04 11:00:00,BTC/GBP,18761.60,18981.29,18723.30,18941.30,23.08798304,437316.413155552
1659607200,2022-08-04 10:00:00,BTC/GBP,18781.92,18846.92,18736.69,18778.98,3.71371021,69739.6897593858
1659603600,2022-08-04 09:00:00,BTC/GBP,18753.77,18827.87,18740.65,18789.34,4.66023856,87562.8067849504
1659600000,2022-08-04 08:00:00,BTC/GBP,18872.50,18889.99,18730.79,18730.79,7.41744204,138934.54918841162
1659596400,2022-08-04 07:00:00,BTC/GBP,18882.45,18926.65,18871.48,18885.05,2.34416775,44269.7251671375
1659592800,2022-08-04 06:00:00,BTC/GBP,19049.26,19071.09,18805.30,18870.78,7.05009988,133040.8838135064
1659589200,2022-08-04 05:00:00,BTC/GBP,19015.99,19044.87,18984.16,19043.78,0.47549598,9055.240834004398
1659585600,2022-08-04 04:00:00,BTC/GBP,19026.53,19053.47,19009.44,19009.44,0.25807019,4905.769792593599
1659582000,2022-08-04 03:00:00,BTC/GBP,19053.46,19053.46,18989.33,18993.46,0.27921197,5303.201383716199
1659578400,2022-08-04 02:00:00,BTC/GBP,19047.49,19076.56,19004.18,19056.83,1.12643044,21466.193401905202
1659574800,2022-08-04 01:00:00,BTC/GBP,18933.69,19091.86,18933.69,19058.38,4.45612603,84926.5432076314
1659571200,2022-08-04 00:00:00,BTC/GBP,18819.21,18952.67,18802.96,18921.10,1.24543410,23564.983149509997
1659567600,2022-08-03 23:00:00,BTC/GBP,18861.33,18861.33,18746.40,18818.65,0.47636053,8964.462087884502
1659564000,2022-08-03 22:00:00,BTC/GBP,19152.97,19173.38,18866.97,18893.96,3.42490956,64710.1042302576
1659560400,2022-08-03 21:00:00,BTC/GBP,19214.80,19242.89,19163.20,19179.99,2.13392459,40928.652296954104
1659556800,2022-08-03 20:00:00,BTC/GBP,19315.16,19317.36,19159.86,19211.91,1.06253477,20413.322373110703
1659553200,2022-08-03 19:00:00,BTC/GBP,19355.37,19375.84,19295.77,19320.24,1.67832106,32425.565676254402
1659549600,2022-08-03 18:00:00,BTC/GBP,19316.84,19383.16,19260.23,19357.15,1.25934283,24377.288061734504
1659546000,2022-08-03 17:00:00,BTC/GBP,19308.73,19408.90,19282.24,19310.75,8.87989944,171477.51811098002
1659542400,2022-08-03 16:00:00,BTC/GBP,19244.32,19379.41,19188.77,19318.87,3.32493023,64233.8948724401
1659538800,2022-08-03 15:00:00,BTC/GBP,19239.55,19317.69,19217.44,19257.88,1.98483914,38223.7939774232
1659535200,2022-08-03 14:00:00,BTC/GBP,19205.96,19329.34,19159.73,19257.75,5.77087385,111134.0458848375
1659531600,2022-08-03 13:00:00,BTC/GBP,19111.66,19238.98,19111.66,19224.69,8.37991940,161101.352689986
1659528000,2022-08-03 12:00:00,BTC/GBP,19202.44,19383.60,19111.39,19117.31,6.73883556,128828.40843954361
1659524400,2022-08-03 11:00:00,BTC/GBP,19215.58,19252.60,19108.13,19200.95,2.14224539,41133.1466211205
1659520800,2022-08-03 10:00:00,BTC/GBP,19204.30,19245.47,19165.72,19218.17,4.01909074,77239.5690867458
1659517200,2022-08-03 09:00:00,BTC/GBP,19143.96,19232.62,19129.16,19220.56,4.30886630,82818.82325112801
1659513600,2022-08-03 08:00:00,BTC/GBP,18963.75,19085.92,18918.20,19082.29,4.63430113,88433.0781099877
1659510000,2022-08-03 07:00:00,BTC/GBP,18945.91,18945.91,18853.64,18864.88,1.25488518,23673.258334478403
1659506400,2022-08-03 06:00:00,BTC/GBP,18855.67,18956.32,18855.67,18956.32,1.66206086,31506.5575216352
1659502800,2022-08-03 05:00:00,BTC/GBP,18788.96,18868.99,18788.96,18844.96,0.03371000,635.2636015999999
1659499200,2022-08-03 04:00:00,BTC/GBP,18773.95,18775.28,18770.30,18770.30,0.15711000,2949.001833
1659495600,2022-08-03 03:00:00,BTC/GBP,18771.70,18771.70,18723.30,18758.16,0.44240767,8298.753859087199
1659492000,2022-08-03 02:00:00,BTC/GBP,18762.93,18776.55,18708.69,18721.25,0.58666746,10983.148185525
1659488400,2022-08-03 01:00:00,BTC/GBP,18733.79,18778.45,18693.34,18756.27,6.52149511,122318.9230868397
1659484800,2022-08-03 00:00:00,BTC/GBP,18945.75,18985.61,18751.49,18757.69,2.01292665,37757.854093438495
1659481200,2022-08-02 23:00:00,BTC/GBP,19004.17,19004.17,18894.21,18946.32,3.47191457,65780.0044558824
1659477600,2022-08-02 22:00:00,BTC/GBP,18998.33,19029.85,18947.78,18993.50,1.29930540,24678.357114899998
1659474000,2022-08-02 21:00:00,BTC/GBP,18926.86,19023.08,18867.43,18995.30,1.55619991,29560.484150423
1659470400,2022-08-02 20:00:00,BTC/GBP,18873.88,18955.30,18846.61,18934.31,0.98187733,18591.1697481923
1659466800,2022-08-02 19:00:00,BTC/GBP,18861.89,18976.79,18798.34,18890.57,2.34820739,44358.9760753123
1659463200,2022-08-02 18:00:00,BTC/GBP,19012.36,19106.31,18884.66,18884.66,4.01414105,75805.688921293
1659459600,2022-08-02 17:00:00,BTC/GBP,19163.87,19209.74,19019.89,19030.59,3.85586561,73379.3975190099
1659456000,2022-08-02 16:00:00,BTC/GBP,18818.28,19185.70,18802.55,19150.03,9.80427415,187752.1441007245
1659452400,2022-08-02 15:00:00,BTC/GBP,18852.06,18916.10,18687.37,18815.40,2.98132151,56094.756739254
1659448800,2022-08-02 14:00:00,BTC/GBP,18674.08,18941.00,18623.95,18858.74,12.09084150,228018.03622971
1659445200,2022-08-02 13:00:00,BTC/GBP,18621.53,18711.70,18608.40,18676.96,4.20935818,78618.0143535328
1659441600,2022-08-02 12:00:00,BTC/GBP,18745.09,18751.75,18572.00,18608.51,1.99952780,37208.233061578
1659438000,2022-08-02 11:00:00,BTC/GBP,18761.82,18797.74,18736.77,18743.96,1.82664416,34238.5450692736
1659434400,2022-08-02 10:00:00,BTC/GBP,18590.77,18744.63,18582.92,18731.48,2.05197267,38436.4850286516
1659430800,2022-08-02 09:00:00,BTC/GBP,18709.38,18728.05,18571.71,18602.83,3.04872533,56714.9190306839
1659427200,2022-08-02 08:00:00,BTC/GBP,18761.18,18773.90,18696.80,18721.21,1.70497836,31919.257923015597
1659423600,2022-08-02 07:00:00,BTC/GBP,18694.01,18786.41,18635.27,18775.10,2.49082042,46765.40246754199
1659420000,2022-08-02 06:00:00,BTC/GBP,18687.05,18755.77,18687.05,18716.14,0.36277184,6789.6885454976
1659416400,2022-08-02 05:00:00,BTC/GBP,18697.98,18712.13,18670.61,18687.75,0.34068072,6366.55612518
1659412800,2022-08-02 04:00:00,BTC/GBP,18661.89,18672.35,18610.18,18624.10,0.42522975,7919.521386975
1659409200,2022-08-02 03:00:00,BTC/GBP,18674.55,18689.11,18622.12,18658.13,0.83577057,15593.915945234101
1659405600,2022-08-02 02:00:00,BTC/GBP,18781.07,18805.01,18632.45,18670.40,2.43774073,45513.594525392
1659402000,2022-08-02 01:00:00,BTC/GBP,18907.89,18961.16,18731.14,18765.92,0.67536771,12673.896416443198
1659398400,2022-08-02 00:00:00,BTC/GBP,18958.43,19127.68,18872.64,18909.49,1.66146003,31417.361822684703
1659394800,2022-08-01 23:00:00,BTC/GBP,18917.73,19103.98,18912.88,18993.48,3.15974608,60014.5739755584
1659391200,2022-08-01 22:00:00,BTC/GBP,18803.90,18914.13,18720.87,18911.06,2.40215832,45427.3601190192
1659387600,2022-08-01 21:00:00,BTC/GBP,18867.41,18873.02,18750.03,18785.51,8.53962481,160421.2072645031
1659384000,2022-08-01 20:00:00,BTC/GBP,18755.80,18877.21,18721.22,18877.21,0.90677195,17117.3245222595
1659380400,2022-08-01 19:00:00,BTC/GBP,18732.61,18799.51,18693.14,18743.39,1.63140784,30578.1133941776
1659376800,2022-08-01 18:00:00,BTC/GBP,18728.33,18758.24,18663.57,18752.70,2.15388067,40391.078040309
1659373200,2022-08-01 17:00:00,BTC/GBP,18906.71,18916.23,18696.18,18740.96,1.79572245,33653.562606552
1659369600,2022-08-01 16:00:00,BTC/GBP,19013.13,19013.13,18869.07,18892.32,1.94105868,36671.1017213376
1659366000,2022-08-01 15:00:00,BTC/GBP,19103.36,19104.18,18969.51,19019.48,1.28628353,24464.443873164397
1659362400,2022-08-01 14:00:00,BTC/GBP,18952.59,19168.93,18945.86,19094.60,4.99366540,95352.04334684
1659358800,2022-08-01 13:00:00,BTC/GBP,18897.54,19018.63,18770.24,18978.49,5.68423815,107878.25688739351
1659355200,2022-08-01 12:00:00,BTC/GBP,19015.37,19060.33,18910.72,18922.31,1.78457290,33768.241631399
1659351600,2022-08-01 11:00:00,BTC/GBP,18819.17,19038.60,18761.70,19029.25,6.54339179,124515.8382198575
1659348000,2022-08-01 10:00:00,BTC/GBP,19043.54,19043.54,18781.14,18820.97,3.34635610,62981.667767417006
1659344400,2022-08-01 09:00:00,BTC/GBP,19048.62,19085.41,19034.02,19050.01,0.75947420,14467.991104742
1659340800,2022-08-01 08:00:00,BTC/GBP,19139.31,19151.33,19044.60,19044.60,1.61232559,30706.095931313997
1659337200,2022-08-01 07:00:00,BTC/GBP,19063.10,19141.16,18965.22,19137.72,2.29959197,44008.9472361084
1659333600,2022-08-01 06:00:00,BTC/GBP,19158.76,19158.76,19027.73,19035.49,1.03326925,19668.786475682504
1659330000,2022-08-01 05:00:00,BTC/GBP,19207.39,19209.77,19134.36,19166.83,0.43619033,8360.3859027539
1659326400,2022-08-01 04:00:00,BTC/GBP,19195.68,19219.60,19184.90,19219.60,0.22903012,4401.867294352
1659322800,2022-08-01 03:00:00,BTC/GBP,19209.78,19209.78,19151.08,19173.52,0.23582000,4521.4994864
1659319200,2022-08-01 02:00:00,BTC/GBP,19217.78,19246.90,19217.78,19235.30,0.12868463,2475.287463439
1659315600,2022-08-01 01:00:00,BTC/GBP,19200.71,19225.69,19174.18,19207.23,0.46975029,9022.6018625967
1659312000,2022-08-01 00:00:00,BTC/GBP,19180.70,19210.08,19126.12,19210.08,0.95654747,18375.3534224976
1659308400,2022-07-31 23:00:00,BTC/GBP,19227.61,19285.93,19152.69,19168.01,4.07193518,78050.89424959179
1659304800,2022-07-31 22:00:00,BTC/GBP,19374.43,19374.43,19121.74,19210.66,3.54841640,68167.42099882399
1659301200,2022-07-31 21:00:00,BTC/GBP,19569.27,19587.40,19346.55,19401.88,11.18724821,217053.64730063482
1659297600,2022-07-31 20:00:00,BTC/GBP,19595.45,19641.90,19554.54,19557.14,12.32057329,240955.1767127906
1659294000,2022-07-31 19:00:00,BTC/GBP,19508.16,19688.91,19490.20,19591.14,2.10908767,41319.4318152438
1659290400,2022-07-31 18:00:00,BTC/GBP,19513.33,19868.92,19227.93,19490.20,10.19072795,198619.32589109
1659286800,2022-07-31 17:00:00,BTC/GBP,19527.71,19530.19,19471.87,19507.90,0.65030704,12686.124705616
1659283200,2022-07-31 16:00:00,BTC/GBP,19529.33,19566.23,19493.20,19526.15,0.87156514,17018.311658411
1659279600,2022-07-31 15:00:00,BTC/GBP,19498.15,19540.13,19430.85,19527.81,1.00922519,19707.957757533903
1659276000,2022-07-31 14:00:00,BTC/GBP,19482.72,19576.35,19421.50,19499.93,3.04679652,59412.3188642436
1659272400,2022-07-31 13:00:00,BTC/GBP,19572.72,19574.92,19453.45,19492.46,1.32754611,25877.139447330595
1659268800,2022-07-31 12:00:00,BTC/GBP,19557.47,19607.17,19522.12,19560.59,0.90332399,17669.5502055541
1659265200,2022-07-31 11:00:00,BTC/GBP,19574.04,19591.54,19504.07,19565.98,1.96701233,38486.523908533396
1659261600,2022-07-31 10:00:00,BTC/GBP,19518.01,19586.36,19494.02,19586.36,1.06656974,20890.2188927464
1659258000,2022-07-31 09:00:00,BTC/GBP,19388.53,19498.06,19383.02,19498.06,0.86331242,16832.9173639052
1659254400,2022-07-31 08:00:00,BTC/GBP,19489.98,19506.78,19375.04,19381.30,1.15823241,22448.049807933003
1659250800,2022-07-31 07:00:00,BTC/GBP,19535.11,19556.35,19451.07,19488.06,1.18490652,23091.5293561512
1659247200,2022-07-31 06:00:00,BTC/GBP,19486.58,19531.67,19483.44,19531.67,0.38994681,7616.3124104726985
1659243600,2022-07-31 05:00:00,BTC/GBP,19556.81,19569.75,19480.10,19491.43,1.17181144,22840.2806559592
1659240000,2022-07-31 04:00:00,BTC/GBP,19492.42,19562.49,19492.42,19560.61,0.48217465,9431.6302805365
1659236400,2022-07-31 03:00:00,BTC/GBP,19545.16,19561.96,19460.64,19492.67,2.25404098,43937.2769896166
1659232800,2022-07-31 02:00:00,BTC/GBP,19562.99,19599.85,19512.81,19521.46,0.81698609,15948.7612764914
1659229200,2022-07-31 01:00:00,BTC/GBP,19505.96,19557.90,19459.37,19474.25,1.09218943,21269.5700071775
1659225600,2022-07-31 00:00:00,BTC/GBP,19422.03,19529.94,19329.50,19515.98,2.59527877,50649.4085697446
1659222000,2022-07-30 23:00:00,BTC/GBP,19436.97,19494.12,19349.30,19415.51,1.27701752,24793.9464297352
1659218400,2022-07-30 22:00:00,BTC/GBP,19564.06,19564.06,19326.56,19473.91,3.74257641,72882.59617646309
1659214800,2022-07-30 21:00:00,BTC/GBP,19685.88,19713.70,19569.85,19609.64,3.54671065,69549.719030666
1659211200,2022-07-30 20:00:00,BTC/GBP,19638.35,19765.40,19530.10,19694.73,9.00411022,177333.51967314057
1659207600,2022-07-30 19:00:00,BTC/GBP,20122.07,20124.09,19615.42,19638.35,14.35246703,281858.77089860046
1659204000,2022-07-30 18:00:00,BTC/GBP,20126.03,20167.29,20105.28,20136.52,1.05956710,21335.994100492
1659200400,2022-07-30 17:00:00,BTC/GBP,20172.28,20188.69,20073.46,20098.13,0.70994281,14268.5228879453
1659196800,2022-07-30 16:00:00,BTC/GBP,20130.57,20166.47,20094.45,20165.47,1.84364501,37177.9681398047
1659193200,2022-07-30 15:00:00,BTC/GBP,19997.48,20191.25,19994.82,20139.19,2.24588459,45230.2964760821
1659189600,2022-07-30 14:00:00,BTC/GBP,20094.03,20178.99,19990.23,20006.46,4.84729683,96977.2501375218
1659186000,2022-07-30 13:00:00,BTC/GBP,19999.75,20254.90,19995.20,20119.84,9.34709107,188061.9767938288
1659182400,2022-07-30 12:00:00,BTC/GBP,19686.08,20025.01,19654.10,20025.01,7.76698738,155533.99995437378
1659178800,2022-07-30 11:00:00,BTC/GBP,19568.13,19753.72,19551.45,19690.20,3.18235279,62661.162905658
1659175200,2022-07-30 10:00:00,BTC/GBP,19608.39,19608.39,19502.54,19575.58,1.09936906,21520.7869835548
1659171600,2022-07-30 09:00:00,BTC/GBP,19620.51,19659.66,19582.32,19633.89,3.97342651,78013.81902042389
1659168000,2022-07-30 08:00:00,BTC/GBP,19610.33,19674.66,19584.93,19634.14,4.49490029,88253.5015799006
1659164400,2022-07-30 07:00:00,BTC/GBP,19562.56,19640.66,19562.56,19622.48,1.68619655,33087.358078444
1659160800,2022-07-30 06:00:00,BTC/GBP,19531.68,19586.72,19510.28,19557.66,1.07227993,20971.286295763803
1659157200,2022-07-30 05:00:00,BTC/GBP,19508.85,19530.58,19508.85,19511.86,0.19019651,3711.0876756086004
1659153600,2022-07-30 04:00:00,BTC/GBP,19557.50,19562.24,19433.68,19502.64,3.54698585,69175.588117644
1659150000,2022-07-30 03:00:00,BTC/GBP,19546.18,19586.44,19520.23,19553.12,3.66135048,71590.82529749759
1659146400,2022-07-30 02:00:00,BTC/GBP,19595.48,19595.48,19534.20,19588.28,1.57678444,30886.495110363197
1659142800,2022-07-30 01:00:00,BTC/GBP,19636.76,19677.45,19450.09,19635.38,4.23162501,83089.56508885381
1659139200,2022-07-30 00:00:00,BTC/GBP,19533.58,19661.07,19519.75,19658.27,3.51156365,69031.2663538855
1659135600,2022-07-29 23:00:00,BTC/GBP,19673.33,19832.62,19480.43,19530.15,11.84957497,231423.97660034554
1659132000,2022-07-29 22:00:00,BTC/GBP,19562.14,19682.30,19500.78,19682.30,2.87095640,56507.025151719994
1659128400,2022-07-29 21:00:00,BTC/GBP,19660.03,19702.56,19495.68,19564.29,2.27794756,44566.4266686324
1659124800,2022-07-29 20:00:00,BTC/GBP,19647.51,19690.39,19546.58,19660.58,2.73980329,53866.1217673082
1659121200,2022-07-29 19:00:00,BTC/GBP,19627.63,19689.60,19542.17,19623.53,4.30929895,84563.65722429349
1659117600,2022-07-29 18:00:00,BTC/GBP,19577.83,19777.97,19568.51,19668.32,5.32068719,104648.9782728208
1659114000,2022-07-29 17:00:00,BTC/GBP,19573.02,19631.32,19439.99,19556.87,1.80928712,35383.9929985144
