https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume BTC,Volume NGN,tradecount
1643292000000,2022-01-27 14:00:00,BTC/NGN,21498194.00000000,21686610.00000000,21436078.00000000,21485280.00000000,0.15594000,3356678.72242000,48
1643288400000,2022-01-27 13:00:00,BTC/NGN,21304271.00000000,21582242.00000000,21304271.00000000,21498195.00000000,0.36565000,7827810.07702000,80
1643284800000,2022-01-27 12:00:00,BTC/NGN,21534146.00000000,21534148.00000000,21245169.00000000,21375887.00000000,0.04720000,1010214.60151000,21
1643281200000,2022-01-27 11:00:00,BTC/NGN,21212706.00000000,21371075.00000000,21212631.00000000,21371060.00000000,0.18532000,3950540.51069000,62
1643277600000,2022-01-27 10:00:00,BTC/NGN,21212700.00000000,21386132.00000000,21212700.00000000,21212754.00000000,0.38297000,8130346.41354000,91
1643274000000,2022-01-27 09:00:00,BTC/NGN,21221855.00000000,21579629.00000000,21194125.00000000,21212638.00000000,0.20911000,4476894.39614000,33
1643270400000,2022-01-27 08:00:00,BTC/NGN,21156311.00000000,21221855.00000000,20877183.00000000,21221855.00000000,0.13328000,2811129.96196000,46
1643266800000,2022-01-27 07:00:00,BTC/NGN,21023572.00000000,21178391.00000000,20949592.00000000,20949592.00000000,0.03368000,709761.44562000,11
1643263200000,2022-01-27 06:00:00,BTC/NGN,21002922.00000000,21052621.00000000,20819787.00000000,21023572.00000000,0.02148000,449446.31443000,13
1643259600000,2022-01-27 05:00:00,BTC/NGN,20914048.00000000,21003455.00000000,20813745.00000000,21000727.00000000,0.02210000,462330.04577000,16
1643256000000,2022-01-27 04:00:00,BTC/NGN,20824444.00000000,20824444.00000000,20658889.00000000,20738242.00000000,0.01221000,253145.44551000,5
1643252400000,2022-01-27 03:00:00,BTC/NGN,20989994.00000000,20990000.00000000,20824444.00000000,20824444.00000000,0.00075000,15727.59963000,5
1643248800000,2022-01-27 02:00:00,BTC/NGN,20824627.00000000,20989999.00000000,20824444.00000000,20989999.00000000,0.35153000,7320488.66475000,41
1643245200000,2022-01-27 01:00:00,BTC/NGN,21368757.00000000,21368757.00000000,20900000.00000000,20900000.00000000,0.07708000,1629042.33685000,69
1643241600000,2022-01-27 00:00:00,BTC/NGN,21423665.00000000,21556189.00000000,21259741.00000000,21556189.00000000,0.02836000,607371.34564000,24
1643238000000,2022-01-26 23:00:00,BTC/NGN,21189537.00000000,21253771.00000000,21189537.00000000,21253771.00000000,0.01273000,270023.08238000,13
1643234400000,2022-01-26 22:00:00,BTC/NGN,21227658.00000000,21227658.00000000,20900369.00000000,21021665.00000000,0.34263000,7201467.69323000,26
1643230800000,2022-01-26 21:00:00,BTC/NGN,21390884.00000000,21603093.00000000,21000361.00000000,21000361.00000000,0.32334000,6885612.23793000,27
1643227200000,2022-01-26 20:00:00,BTC/NGN,21823106.00000000,22094727.00000000,21277651.00000000,21634590.00000000,0.41187000,8928561.79616000,60
1643223600000,2022-01-26 19:00:00,BTC/NGN,22347537.00000000,22600000.00000000,21764737.00000000,21778303.00000000,1.19745000,26502875.93725000,116
1643220000000,2022-01-26 18:00:00,BTC/NGN,22018044.00000000,22270850.00000000,21765974.00000000,22072900.00000000,0.98915000,21794573.94468000,151
1643216400000,2022-01-26 17:00:00,BTC/NGN,22150839.00000000,22202846.00000000,22018030.00000000,22018034.00000000,0.06466000,1433466.11205000,30
1643212800000,2022-01-26 16:00:00,BTC/NGN,21906908.00000000,22195784.00000000,21906908.00000000,22150840.00000000,0.31660000,6998306.47005000,71
1643209200000,2022-01-26 15:00:00,BTC/NGN,22159420.00000000,22159420.00000000,21906456.00000000,21906890.00000000,0.36153000,7947074.76172000,65
1643205600000,2022-01-26 14:00:00,BTC/NGN,22200316.00000000,22364763.00000000,21987897.00000000,22159405.00000000,0.26524000,5898539.24150000,52
1643202000000,2022-01-26 13:00:00,BTC/NGN,21996675.00000000,22328870.00000000,21862700.00000000,22056316.00000000,0.22394000,4949524.76657000,59
1643198400000,2022-01-26 12:00:00,BTC/NGN,21951709.00000000,22154755.00000000,21844350.00000000,21994389.00000000,0.15030000,3305221.90593000,48
1643194800000,2022-01-26 11:00:00,BTC/NGN,22005156.00000000,22208035.00000000,21923880.00000000,22110649.00000000,0.11283000,2478491.44889000,38
1643191200000,2022-01-26 10:00:00,BTC/NGN,21846131.00000000,22005156.00000000,21835758.00000000,22005156.00000000,0.40393000,8864743.50879000,102
1643187600000,2022-01-26 09:00:00,BTC/NGN,21797242.00000000,22101050.00000000,21797242.00000000,21846128.00000000,0.19856000,4357156.10647000,56
1643184000000,2022-01-26 08:00:00,BTC/NGN,21673649.00000000,22027856.00000000,21673649.00000000,21947317.00000000,0.31679000,6901323.79943000,71
1643180400000,2022-01-26 07:00:00,BTC/NGN,21530322.00000000,21715887.00000000,21506807.00000000,21655958.00000000,0.14333000,3091322.63488000,23
1643176800000,2022-01-26 06:00:00,BTC/NGN,22039885.00000000,22087964.00000000,21536544.00000000,21536544.00000000,0.16588000,3614158.84885000,42
1643173200000,2022-01-26 05:00:00,BTC/NGN,21828564.00000000,22096803.00000000,21812444.00000000,22096803.00000000,0.21376000,4722879.30549000,14
1643169600000,2022-01-26 04:00:00,BTC/NGN,21841461.00000000,22000000.00000000,21638805.00000000,22000000.00000000,0.10053000,2195468.04902000,8
1643166000000,2022-01-26 03:00:00,BTC/NGN,21540733.00000000,22049999.00000000,21481407.00000000,21841462.00000000,0.18569000,4038178.70741000,27
1643162400000,2022-01-26 02:00:00,BTC/NGN,21457879.00000000,21540733.00000000,21457879.00000000,21540733.00000000,0.10230000,2199403.87497000,18
1643158800000,2022-01-26 01:00:00,BTC/NGN,21200000.00000000,21491004.00000000,21143333.00000000,21416825.00000000,0.04437000,944547.89664000,10
1643155200000,2022-01-26 00:00:00,BTC/NGN,21000173.00000000,21521657.00000000,21000039.00000000,21000241.00000000,0.00190000,39952.43750000,4
1643151600000,2022-01-25 23:00:00,BTC/NGN,21540869.00000000,21620343.00000000,21000113.00000000,21366946.00000000,0.25583000,5483918.74104000,39
1643148000000,2022-01-25 22:00:00,BTC/NGN,21471217.00000000,21595558.00000000,21000001.00000000,21438238.00000000,0.21561000,4607446.91947000,40
1643144400000,2022-01-25 21:00:00,BTC/NGN,21699133.00000000,21699133.00000000,21410437.00000000,21457215.00000000,0.11206000,2423300.87612000,27
1643140800000,2022-01-25 20:00:00,BTC/NGN,21763593.00000000,21860343.00000000,21551686.00000000,21854695.00000000,0.31150000,6753383.79379000,77
1643137200000,2022-01-25 19:00:00,BTC/NGN,21925495.00000000,22092467.00000000,21660000.00000000,21763539.00000000,0.10694000,2343322.51083000,50
1643133600000,2022-01-25 18:00:00,BTC/NGN,21939345.00000000,22096529.00000000,21814289.00000000,21925495.00000000,0.02668000,586426.57060000,23
1643130000000,2022-01-25 17:00:00,BTC/NGN,21663798.00000000,22000000.00000000,21663798.00000000,21857280.00000000,0.15026000,3296288.48366000,34
1643126400000,2022-01-25 16:00:00,BTC/NGN,21616201.00000000,21893144.00000000,21543790.00000000,21768017.00000000,0.16248000,3528160.08413000,37
1643122800000,2022-01-25 15:00:00,BTC/NGN,21378721.00000000,21612179.00000000,21200136.00000000,21459652.00000000,0.46511000,9969924.23492000,86
1643119200000,2022-01-25 14:00:00,BTC/NGN,21482049.00000000,22057814.00000000,21410504.00000000,21615000.00000000,0.20764000,4482310.26089000,46
1643115600000,2022-01-25 13:00:00,BTC/NGN,21525870.00000000,21525870.00000000,21340885.00000000,21482288.00000000,0.09067000,1940696.42632000,25
1643112000000,2022-01-25 12:00:00,BTC/NGN,21361463.00000000,21580462.00000000,21340886.00000000,21525870.00000000,0.07849000,1680969.87258000,23
1643108400000,2022-01-25 11:00:00,BTC/NGN,21591527.00000000,21821850.00000000,21361463.00000000,21361463.00000000,0.02450000,526174.13296000,16
1643104800000,2022-01-25 10:00:00,BTC/NGN,21450700.00000000,21715960.00000000,21344727.00000000,21378907.00000000,0.01527000,326862.00789000,11
1643101200000,2022-01-25 09:00:00,BTC/NGN,21232583.00000000,21480774.00000000,21225497.00000000,21300000.00000000,0.00573000,122010.53608000,11
1643097600000,2022-01-25 08:00:00,BTC/NGN,21230343.00000000,21498615.00000000,21210038.00000000,21250010.00000000,0.15252000,3250244.97942000,36
1643094000000,2022-01-25 07:00:00,BTC/NGN,21107132.00000000,21233446.00000000,20971269.00000000,21230346.00000000,0.05154000,1092265.00574000,21
1643090400000,2022-01-25 06:00:00,BTC/NGN,21164652.00000000,21167953.00000000,21164652.00000000,21167953.00000000,0.00323000,68371.72896000,2
1643086800000,2022-01-25 05:00:00,BTC/NGN,21107131.00000000,21335481.00000000,21107131.00000000,21107141.00000000,0.00783000,165943.99362000,6
1643083200000,2022-01-25 04:00:00,BTC/NGN,21470500.00000000,21503188.00000000,20824772.00000000,20824772.00000000,0.26170000,5579506.32992000,57
1643079600000,2022-01-25 03:00:00,BTC/NGN,21427604.00000000,21459604.00000000,21427603.00000000,21459604.00000000,0.04729000,1014234.54920000,20
1643076000000,2022-01-25 02:00:00,BTC/NGN,21257757.00000000,21411161.00000000,21257757.00000000,21411161.00000000,0.00526000,112541.40274000,7
1643072400000,2022-01-25 01:00:00,BTC/NGN,21138257.00000000,21252884.00000000,20824611.00000000,21252884.00000000,0.08146000,1720190.05819000,19
1643068800000,2022-01-25 00:00:00,BTC/NGN,21379893.00000000,21590713.00000000,21138257.00000000,21138257.00000000,0.28905000,6135253.32130000,26
1643065200000,2022-01-24 23:00:00,BTC/NGN,21446127.00000000,21446127.00000000,21268966.00000000,21299999.00000000,0.01108000,236772.33821000,15
1643061600000,2022-01-24 22:00:00,BTC/NGN,21999981.00000000,21999981.00000000,21446127.00000000,21446127.00000000,0.01838000,397013.11426000,14
1643058000000,2022-01-24 21:00:00,BTC/NGN,21790624.00000000,22000000.00000000,21632069.00000000,21637637.00000000,0.09377000,2037450.56095000,14
1643054400000,2022-01-24 20:00:00,BTC/NGN,21147117.00000000,21907788.00000000,20972868.00000000,21907788.00000000,0.21197000,4494758.35687000,55
1643050800000,2022-01-24 19:00:00,BTC/NGN,21067824.00000000,21107626.00000000,20917400.00000000,21072870.00000000,0.13532000,2845585.50794000,43
1643047200000,2022-01-24 18:00:00,BTC/NGN,20824444.00000000,21064755.00000000,20658888.00000000,21064755.00000000,0.18612000,3894907.68810000,51
1643043600000,2022-01-24 17:00:00,BTC/NGN,20055668.00000000,20824444.00000000,19996666.00000000,20824444.00000000,0.18091000,3664496.94212000,64
1643040000000,2022-01-24 16:00:00,BTC/NGN,20107307.00000000,20327777.00000000,19996666.00000000,20154549.00000000,0.53888000,10894536.41786000,126
1643036400000,2022-01-24 15:00:00,BTC/NGN,19746885.00000000,20265906.00000000,19603504.00000000,20043696.00000000,0.67345000,13333787.73748000,105
1643032800000,2022-01-24 14:00:00,BTC/NGN,19479727.00000000,19918233.00000000,19263562.00000000,19844434.00000000,0.83756000,16465930.48342000,129
1643029200000,2022-01-24 13:00:00,BTC/NGN,19338191.00000000,19614040.00000000,19338191.00000000,19551714.00000000,0.61645000,12006574.84140000,89
1643025600000,2022-01-24 12:00:00,BTC/NGN,19671500.00000000,19825710.00000000,19500000.00000000,19500000.00000000,0.22399000,4389737.64373000,74
1643022000000,2022-01-24 11:00:00,BTC/NGN,19257210.00000000,19986146.00000000,19256372.00000000,19686865.00000000,0.45461000,8924322.84840000,89
1643018400000,2022-01-24 10:00:00,BTC/NGN,19862238.00000000,19862238.00000000,19256327.00000000,19256327.00000000,0.12923000,2514801.05241000,38
1643014800000,2022-01-24 09:00:00,BTC/NGN,20397001.00000000,20397001.00000000,19875463.00000000,20161269.00000000,0.09215000,1856264.85797000,45
1643011200000,2022-01-24 08:00:00,BTC/NGN,20461083.00000000,20704598.00000000,20327784.00000000,20401216.00000000,0.31379000,6439441.77208000,70
1643007600000,2022-01-24 07:00:00,BTC/NGN,20327778.00000000,20597568.00000000,20164103.00000000,20544981.00000000,0.00665000,135522.59477000,10
1643004000000,2022-01-24 06:00:00,BTC/NGN,20638695.00000000,20638756.00000000,20475405.00000000,20475405.00000000,0.03938000,807445.73069000,11
1643000400000,2022-01-24 05:00:00,BTC/NGN,20500000.00000000,20705109.00000000,20162452.00000000,20475403.00000000,0.18184000,3727811.79031000,22
1642996800000,2022-01-24 04:00:00,BTC/NGN,20641742.00000000,20641742.00000000,20500000.00000000,20500000.00000000,0.03481000,713610.67003000,3
1642993200000,2022-01-24 03:00:00,BTC/NGN,20493337.00000000,20493337.00000000,20493336.00000000,20493336.00000000,0.00041000,8402.26810000,2
1642989600000,2022-01-24 02:00:00,BTC/NGN,20735524.00000000,20877750.00000000,20573139.00000000,20573139.00000000,0.11143000,2306768.64904000,19
1642986000000,2022-01-24 01:00:00,BTC/NGN,20872601.00000000,20872601.00000000,20824444.00000000,20824444.00000000,0.00156000,32559.81268000,3
1642982400000,2022-01-24 00:00:00,BTC/NGN,21562737.00000000,21562737.00000000,20939162.00000000,20939162.00000000,0.57167000,11982549.35460000,23
1642978800000,2022-01-23 23:00:00,BTC/NGN,20795965.00000000,21629898.00000000,20795965.00000000,21294595.00000000,0.01660000,350610.09978000,14
1642975200000,2022-01-23 22:00:00,BTC/NGN,20639613.00000000,20639613.00000000,20639613.00000000,20639613.00000000,0.00003000,619.18839000,1
1642971600000,2022-01-23 21:00:00,BTC/NGN,20539698.00000000,20707662.00000000,20504627.00000000,20639628.00000000,0.15013000,3093468.04521000,17
1642968000000,2022-01-23 20:00:00,BTC/NGN,20426187.00000000,20674612.00000000,20426186.00000000,20603009.00000000,0.68266000,13994661.97619000,65
1642964400000,2022-01-23 19:00:00,BTC/NGN,20327777.00000000,20493333.00000000,20243786.00000000,20305166.00000000,0.41656000,8494168.50275000,56
1642960800000,2022-01-23 18:00:00,BTC/NGN,20651578.00000000,20651578.00000000,20000450.00000000,20000450.00000000,0.85304000,17441437.27757000,92
1642957200000,2022-01-23 17:00:00,BTC/NGN,20504667.00000000,20609060.00000000,20504667.00000000,20609060.00000000,0.14648000,3018310.25504000,21
1642953600000,2022-01-23 16:00:00,BTC/NGN,20608992.00000000,20609039.00000000,20475398.00000000,20600790.00000000,0.89112000,18350368.48668000,67
1642950000000,2022-01-23 15:00:00,BTC/NGN,20493333.00000000,20493333.00000000,20475390.00000000,20475390.00000000,0.00374000,76636.09392000,2
1642946400000,2022-01-23 14:00:00,BTC/NGN,20926618.00000000,20987283.00000000,20493333.00000000,20493333.00000000,1.59684000,33044600.83924000,130
1642942800000,2022-01-23 13:00:00,BTC/NGN,20852133.00000000,20926619.00000000,20713164.00000000,20926619.00000000,0.07448000,1554174.33008000,22
1642939200000,2022-01-23 12:00:00,BTC/NGN,20552537.00000000,20853320.00000000,20552537.00000000,20853320.00000000,0.74765000,15508330.13000000,79
1642935600000,2022-01-23 11:00:00,BTC/NGN,20852132.00000000,20852132.00000000,20511865.00000000,20511865.00000000,0.08939000,1853053.26566000,21
1642932000000,2022-01-23 10:00:00,BTC/NGN,20666206.00000000,20852133.00000000,20666206.00000000,20668348.00000000,0.09496000,1962764.24088000,13
1642928400000,2022-01-23 09:00:00,BTC/NGN,20989963.00000000,21295497.00000000,20661595.00000000,20661595.00000000,0.56722000,11886641.46701000,82
1642924800000,2022-01-23 08:00:00,BTC/NGN,20824445.00000000,20900000.00000000,20694812.00000000,20700000.00000000,1.09172000,22730697.32168000,40
1642921200000,2022-01-23 07:00:00,BTC/NGN,20483761.00000000,21753728.00000000,20483761.00000000,20845504.00000000,0.56600000,12148424.76155000,52
1642917600000,2022-01-23 06:00:00,BTC/NGN,20277828.00000000,20510000.00000000,20155606.00000000,20401404.00000000,0.05966000,1216312.71757000,16
1642914000000,2022-01-23 05:00:00,BTC/NGN,20041499.00000000,20167750.00000000,19876530.00000000,20167750.00000000,0.20779000,4156753.74398000,35
1642910400000,2022-01-23 04:00:00,BTC/NGN,19989439.00000000,20028500.00000000,19892061.00000000,19892061.00000000,0.01777000,355663.29378000,10
1642906800000,2022-01-23 03:00:00,BTC/NGN,19989416.00000000,19989439.00000000,19797323.00000000,19797323.00000000,0.01502000,297871.64661000,11
1642903200000,2022-01-23 02:00:00,BTC/NGN,19989466.00000000,19989466.00000000,19867961.00000000,19867961.00000000,0.08684000,1726962.16212000,10
1642899600000,2022-01-23 01:00:00,BTC/NGN,19989450.00000000,20159821.00000000,19989450.00000000,20159821.00000000,0.31568000,6358618.65204000,18
1642896000000,2022-01-23 00:00:00,BTC/NGN,19989983.00000000,20118921.00000000,19989983.00000000,20118921.00000000,0.30459000,6089703.69064000,17
1642892400000,2022-01-22 23:00:00,BTC/NGN,19831111.00000000,19831111.00000000,19501370.00000000,19831111.00000000,0.03053000,604508.98253000,6
1642888800000,2022-01-22 22:00:00,BTC/NGN,20174312.00000000,20174313.00000000,19831111.00000000,19831111.00000000,0.37601000,7572880.37571000,38
1642885200000,2022-01-22 21:00:00,BTC/NGN,20100122.00000000,20327777.00000000,20009766.00000000,20327777.00000000,0.24964000,5053426.12215000,27
1642881600000,2022-01-22 20:00:00,BTC/NGN,20056957.00000000,20465755.00000000,17848000.00000000,19996671.00000000,4.26936000,84647026.52389000,195
1642878000000,2022-01-22 19:00:00,BTC/NGN,20074839.00000000,20162222.00000000,19871121.00000000,20062572.00000000,3.84023000,77088965.24825000,182
1642874400000,2022-01-22 18:00:00,BTC/NGN,20100650.00000000,20259684.00000000,19976471.00000000,19976471.00000000,0.42387000,8510933.38460000,32
1642870800000,2022-01-22 17:00:00,BTC/NGN,20364544.00000000,20558147.00000000,20162222.00000000,20162222.00000000,0.87351000,17714916.33415000,67
1642867200000,2022-01-22 16:00:00,BTC/NGN,20317198.00000000,20678481.00000000,20177051.00000000,20364316.00000000,2.94538000,60370569.64847000,158
1642863600000,2022-01-22 15:00:00,BTC/NGN,20493327.00000000,22680740.00000000,20177052.00000000,20275695.00000000,2.74104000,56330637.38385000,179
1642860000000,2022-01-22 14:00:00,BTC/NGN,20621854.00000000,20621854.00000000,20327777.00000000,20327777.00000000,2.66448000,54733345.68131000,222
1642856400000,2022-01-22 13:00:00,BTC/NGN,20641588.00000000,20989992.00000000,20621853.00000000,20621854.00000000,1.60667000,33355175.64833000,230
1642852800000,2022-01-22 12:00:00,BTC/NGN,20556763.00000000,20804848.00000000,20413968.00000000,20804847.00000000,0.16853000,3480714.30534000,36
1642849200000,2022-01-22 11:00:00,BTC/NGN,20658887.00000000,20658888.00000000,20327777.00000000,20413798.00000000,0.10979000,2246029.40578000,40
1642845600000,2022-01-22 10:00:00,BTC/NGN,20162226.00000000,20804947.00000000,19831111.00000000,20493333.00000000,0.86011000,17591483.10988000,68
1642842000000,2022-01-22 09:00:00,BTC/NGN,20743632.00000000,20772751.00000000,20162222.00000000,20362265.00000000,0.03425000,699591.46707000,26
1642838400000,2022-01-22 08:00:00,BTC/NGN,20720005.00000000,20824442.00000000,20575968.00000000,20772746.00000000,0.01435000,297230.28495000,10
1642834800000,2022-01-22 07:00:00,BTC/NGN,20807741.00000000,20807741.00000000,20400000.00000000,20658888.00000000,0.44705000,9184059.21904000,20
1642831200000,2022-01-22 06:00:00,BTC/NGN,20493334.00000000,20892025.00000000,20493334.00000000,20807741.00000000,0.02007000,417944.64252000,11
1642827600000,2022-01-22 05:00:00,BTC/NGN,20895007.00000000,20989995.00000000,20658888.00000000,20658888.00000000,0.04507000,940308.05362000,15
1642824000000,2022-01-22 04:00:00,BTC/NGN,20895006.00000000,20895006.00000000,20895005.00000000,20895005.00000000,0.10808000,2258332.14458000,6
1642820400000,2022-01-22 03:00:00,BTC/NGN,21251580.00000000,21251580.00000000,20877110.00000000,20890576.00000000,0.00199000,41677.57421000,8
1642816800000,2022-01-22 02:00:00,BTC/NGN,21251580.00000000,21251580.00000000,21251580.00000000,21251580.00000000,0.00047000,9988.24260000,1
1642813200000,2022-01-22 01:00:00,BTC/NGN,21251577.00000000,21251577.00000000,21251567.00000000,21251567.00000000,0.00014000,2975.22038000,2
1642809600000,2022-01-22 00:00:00,BTC/NGN,21225528.00000000,21271764.00000000,20824451.00000000,21251581.00000000,0.11545000,2443185.44745000,21
1642806000000,2022-01-21 23:00:00,BTC/NGN,20990000.00000000,20990000.00000000,20824455.00000000,20824455.00000000,0.00021000,4378.10190000,2
1642802400000,2022-01-21 22:00:00,BTC/NGN,21500096.00000000,21500098.00000000,20493333.00000000,20824444.00000000,1.13631000,24100945.03804000,47
1642798800000,2022-01-21 21:00:00,BTC/NGN,22220071.00000000,22260516.00000000,21038712.00000000,21038712.00000000,0.93684000,20319311.40895000,78
1642795200000,2022-01-21 20:00:00,BTC/NGN,21917903.00000000,22220074.00000000,21745131.00000000,22220074.00000000,0.96010000,21063754.07905000,119
1642791600000,2022-01-21 19:00:00,BTC/NGN,21983719.00000000,22065575.00000000,21917903.00000000,21917903.00000000,1.00919000,22167688.39550000,113
1642788000000,2022-01-21 18:00:00,BTC/NGN,22242878.00000000,22255901.00000000,21918518.00000000,22190286.00000000,1.00570000,22208089.85774000,93
1642784400000,2022-01-21 17:00:00,BTC/NGN,22300518.00000000,22383525.00000000,22105747.00000000,22114609.00000000,0.21474000,4770995.93812000,33
1642780800000,2022-01-21 16:00:00,BTC/NGN,22387247.00000000,22524124.00000000,22261540.00000000,22291451.00000000,0.79836000,17876501.12418000,122
1642777200000,2022-01-21 15:00:00,BTC/NGN,22140038.00000000,22503798.00000000,22101649.00000000,22492366.00000000,0.65090000,14477622.59409000,84
1642773600000,2022-01-21 14:00:00,BTC/NGN,22508743.00000000,22508743.00000000,22060000.00000000,22149691.00000000,0.64444000,14336449.37658000,101
1642770000000,2022-01-21 13:00:00,BTC/NGN,22109863.00000000,22361138.00000000,22034481.00000000,22034481.00000000,0.25254000,5621775.06519000,38
1642766400000,2022-01-21 12:00:00,BTC/NGN,22450184.00000000,22450184.00000000,21905783.00000000,22047447.00000000,1.49881000,33109526.08961000,151
1642762800000,2022-01-21 11:00:00,BTC/NGN,22592353.00000000,22665055.00000000,22343873.00000000,22450168.00000000,0.09685000,2171393.34810000,47
1642759200000,2022-01-21 10:00:00,BTC/NGN,22584378.00000000,22592354.00000000,22356503.00000000,22456325.00000000,0.03802000,858413.36576000,12
1642755600000,2022-01-21 09:00:00,BTC/NGN,22612581.00000000,22612581.00000000,22395233.00000000,22584379.00000000,0.07223000,1629069.15832000,15
1642752000000,2022-01-21 08:00:00,BTC/NGN,22525368.00000000,22675599.00000000,22425369.00000000,22612583.00000000,0.24253000,5481206.98958000,35
1642748400000,2022-01-21 07:00:00,BTC/NGN,22190701.00000000,22590631.00000000,22190701.00000000,22590631.00000000,0.03355000,754547.35788000,21
1642744800000,2022-01-21 06:00:00,BTC/NGN,22400027.00000000,22400027.00000000,22190700.00000000,22202919.00000000,0.00560000,124400.14525000,6
1642741200000,2022-01-21 05:00:00,BTC/NGN,22479497.00000000,22642303.00000000,22297265.00000000,22400027.00000000,0.04369000,982307.42603000,12
1642737600000,2022-01-21 04:00:00,BTC/NGN,22649308.00000000,22649309.00000000,22649308.00000000,22649309.00000000,0.00553000,125250.67664000,2
1642734000000,2022-01-21 03:00:00,BTC/NGN,22008197.00000000,23356182.00000000,22008197.00000000,22190728.00000000,0.29752000,6552862.30392000,16
1642730400000,2022-01-21 02:00:00,BTC/NGN,22007402.00000000,22007402.00000000,22007402.00000000,22007402.00000000,0.00076000,16725.62552000,1
1642726800000,2022-01-21 01:00:00,BTC/NGN,23459466.00000000,23666239.00000000,23134011.00000000,23189599.00000000,1.01530000,23662082.27507000,38
1642723200000,2022-01-21 00:00:00,BTC/NGN,23800596.00000000,23800596.00000000,22006498.00000000,23459466.00000000,0.10084000,2347687.33231000,22
1642719600000,2022-01-20 23:00:00,BTC/NGN,23615391.00000000,23615391.00000000,23362126.00000000,23362126.00000000,0.00723000,170446.41305000,6
1642716000000,2022-01-20 22:00:00,BTC/NGN,23915384.00000000,24080768.00000000,23615389.00000000,23615393.00000000,0.01557000,369323.01894000,20
1642712400000,2022-01-20 21:00:00,BTC/NGN,24702381.00000000,24898169.00000000,24000001.00000000,24000001.00000000,0.11312000,2746242.15784000,30
1642708800000,2022-01-20 20:00:00,BTC/NGN,25033243.00000000,25033243.00000000,24742300.00000000,24742300.00000000,0.19261000,4780828.57965000,30
1642705200000,2022-01-20 19:00:00,BTC/NGN,24911576.00000000,25165259.00000000,24779351.00000000,25033675.00000000,0.03227000,804141.55542000,16
1642701600000,2022-01-20 18:00:00,BTC/NGN,24911979.00000000,25155878.00000000,24911979.00000000,25117600.00000000,0.00231000,57766.84788000,6
1642698000000,2022-01-20 17:00:00,BTC/NGN,25077160.00000000,25260672.00000000,24911713.00000000,24911713.00000000,0.10543000,2656192.19236000,30
1642694400000,2022-01-20 16:00:00,BTC/NGN,25238460.00000000,25346274.00000000,25073077.00000000,25075944.00000000,0.12672000,3200416.11350000,16
1642690800000,2022-01-20 15:00:00,BTC/NGN,24911657.00000000,25273537.00000000,24911574.00000000,25237881.00000000,0.19013000,4791012.47527000,36
1642687200000,2022-01-20 14:00:00,BTC/NGN,24742222.00000000,25028524.00000000,24685237.00000000,24742320.00000000,0.05899000,1462000.21596000,28
1642683600000,2022-01-20 13:00:00,BTC/NGN,24689358.00000000,24742222.00000000,24319846.00000000,24742218.00000000,0.06840000,1677392.82912000,31
1642680000000,2022-01-20 12:00:00,BTC/NGN,24600655.00000000,24600655.00000000,24411551.00000000,24411553.00000000,0.00374000,91383.69002000,7
1642676400000,2022-01-20 11:00:00,BTC/NGN,24467185.00000000,24604321.00000000,24428708.00000000,24600655.00000000,0.09296000,2273902.52964000,19
1642672800000,2022-01-20 10:00:00,BTC/NGN,24411539.00000000,24693594.00000000,24411539.00000000,24467184.00000000,0.00502000,123202.78884000,6
1642669200000,2022-01-20 09:00:00,BTC/NGN,24188006.00000000,24742221.00000000,24188005.00000000,24411539.00000000,0.07611000,1857423.14376000,27
1642665600000,2022-01-20 08:00:00,BTC/NGN,24296857.00000000,24410586.00000000,24188006.00000000,24188006.00000000,0.07693000,1869161.06342000,11
1642662000000,2022-01-20 07:00:00,BTC/NGN,24297202.00000000,24410713.00000000,24297202.00000000,24410694.00000000,0.14081000,3437238.27050000,7
1642658400000,2022-01-20 06:00:00,BTC/NGN,24081664.00000000,24410723.00000000,24081664.00000000,24410721.00000000,0.01672000,407161.54620000,7
1642654800000,2022-01-20 05:00:00,BTC/NGN,24259485.00000000,24259485.00000000,24259485.00000000,24259485.00000000,0.00000000,0.00000000,0
1642651200000,2022-01-20 04:00:00,BTC/NGN,24410743.00000000,24410743.00000000,24236012.00000000,24259485.00000000,0.00153000,37137.69300000,4
1642647600000,2022-01-20 03:00:00,BTC/NGN,24410910.00000000,24410910.00000000,24080899.00000000,24234565.00000000,0.09830000,2387488.89223000,6
1642644000000,2022-01-20 02:00:00,BTC/NGN,24410127.00000000,24410128.00000000,24080789.00000000,24080789.00000000,0.01190000,288718.55721000,3
1642640400000,2022-01-20 01:00:00,BTC/NGN,24083014.00000000,24154724.00000000,24083014.00000000,24154724.00000000,0.00246000,59362.00589000,4
1642636800000,2022-01-20 00:00:00,BTC/NGN,24411152.00000000,24411152.00000000,24409562.00000000,24409562.00000000,0.00121000,29536.11062000,2
1642633200000,2022-01-19 23:00:00,BTC/NGN,24576585.00000000,24576585.00000000,24083011.00000000,24083463.00000000,0.00382000,92612.80730000,11
1642629600000,2022-01-19 22:00:00,BTC/NGN,24345173.00000000,24608219.00000000,24080772.00000000,24411537.00000000,0.00658000,160221.61733000,16
1642626000000,2022-01-19 21:00:00,BTC/NGN,24173820.00000000,24345165.00000000,24080774.00000000,24345097.00000000,0.00155000,37571.15800000,6
