https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume ERSDL,Volume USDT
1644710400,2022-02-13 00:00:00,ERSDL/USDT,0.0213,0.0277,0.02,0.0228,5610132.01640215,129627.436736224272
1644624000,2022-02-12 00:00:00,ERSDL/USDT,0.0227,0.0232,0.0204,0.0214,1793965.59058015,39544.721041382881
1644537600,2022-02-11 00:00:00,ERSDL/USDT,0.0233,0.0239,0.0222,0.0227,986943.56454724,22584.619502594262
1644451200,2022-02-10 00:00:00,ERSDL/USDT,0.0265,0.0269,0.0223,0.0233,3012737.41382538,75797.133259638227
1644364800,2022-02-09 00:00:00,ERSDL/USDT,0.0252,0.0273,0.0245,0.0267,1957502.15654638,49705.179682130963
1644278400,2022-02-08 00:00:00,ERSDL/USDT,0.0261,0.0269,0.024,0.0252,2385364.43255628,60407.243177459322
1644192000,2022-02-07 00:00:00,ERSDL/USDT,0.0257,0.0283,0.0245,0.0261,2445898.227542,63481.272266878462
1644105600,2022-02-06 00:00:00,ERSDL/USDT,0.0255,0.0259,0.0244,0.0258,1210896.14571784,30436.871166149782
1644019200,2022-02-05 00:00:00,ERSDL/USDT,0.0239,0.0262,0.0227,0.0255,2572538.99733015,62669.606690117308
1643932800,2022-02-04 00:00:00,ERSDL/USDT,0.0209,0.0265,0.0208,0.024,2143803.26597335,50057.558340794794
1643846400,2022-02-03 00:00:00,ERSDL/USDT,0.022,0.0221,0.0197,0.0209,902304.12060541,18757.22119128928
1643760000,2022-02-02 00:00:00,ERSDL/USDT,0.0235,0.0258,0.0218,0.022,1466230.96385779,34194.766272816095
1643673600,2022-02-01 00:00:00,ERSDL/USDT,0.0233,0.0288,0.0215,0.0236,8722182.93630732,209825.580692140553
1643587200,2022-01-31 00:00:00,ERSDL/USDT,0.0201,0.024,0.0191,0.0232,1720290.45581546,35983.003268823361
1643500800,2022-01-30 00:00:00,ERSDL/USDT,0.022,0.0229,0.0198,0.0202,2523740.46812448,52967.563994573911
1643414400,2022-01-29 00:00:00,ERSDL/USDT,0.0209,0.0222,0.02,0.022,1923085.0691436,40807.226484424718
1643328000,2022-01-28 00:00:00,ERSDL/USDT,0.0197,0.0208,0.019,0.0208,2579791.04706547,50672.104676012055
1643241600,2022-01-27 00:00:00,ERSDL/USDT,0.0195,0.0246,0.0186,0.0197,4715620.03016875,97509.327794956432
1643155200,2022-01-26 00:00:00,ERSDL/USDT,0.0199,0.0233,0.0183,0.0195,5670922.2144511,115905.763206751351
1643068800,2022-01-25 00:00:00,ERSDL/USDT,0.0185,0.0229,0.0177,0.0199,5154629.00661884,97609.042319273294
1642982400,2022-01-24 00:00:00,ERSDL/USDT,0.02,0.0254,0.0165,0.0186,7312091.82104057,139312.306009682653
1642896000,2022-01-23 00:00:00,ERSDL/USDT,0.0179,0.029,0.0162,0.02,10378124.44974123,205562.282512531013
1642809600,2022-01-22 00:00:00,ERSDL/USDT,0.0206,0.021,0.0156,0.0178,8925004.39409984,158962.162183476588
1642723200,2022-01-21 00:00:00,ERSDL/USDT,0.0247,0.0261,0.0201,0.0205,7186530.64829404,160383.563227895266
1642636800,2022-01-20 00:00:00,ERSDL/USDT,0.0284,0.0324,0.0241,0.0247,8838023.47654884,249891.0968550432
1642550400,2022-01-19 00:00:00,ERSDL/USDT,0.026,0.029,0.0232,0.0285,5772915.36894681,150691.701656829088
1642464000,2022-01-18 00:00:00,ERSDL/USDT,0.0326,0.0326,0.0238,0.0261,11185324.2366655,302432.755784650864
1642377600,2022-01-17 00:00:00,ERSDL/USDT,0.0394,0.0399,0.0307,0.0325,4337009.68174737,147068.591116848178
1642291200,2022-01-16 00:00:00,ERSDL/USDT,0.0408,0.041,0.0376,0.0395,2181977.75650368,85010.032969364889
1642204800,2022-01-15 00:00:00,ERSDL/USDT,0.0422,0.0436,0.04,0.0409,2993363.09687907,124596.560472919711
1642118400,2022-01-14 00:00:00,ERSDL/USDT,0.0439,0.044,0.0401,0.0423,3449680.19881724,141951.861983884692
1642032000,2022-01-13 00:00:00,ERSDL/USDT,0.0418,0.048,0.0401,0.044,5557957.50058319,245433.508115227434
1641945600,2022-01-12 00:00:00,ERSDL/USDT,0.0429,0.0448,0.0405,0.0416,1927714.50695729,82235.155693090067
1641859200,2022-01-11 00:00:00,ERSDL/USDT,0.0444,0.0462,0.0376,0.043,4624115.35826372,192504.07964694558
1641772800,2022-01-10 00:00:00,ERSDL/USDT,0.0437,0.051,0.0373,0.0444,10743457.83315848,460372.760564581947
1641686400,2022-01-09 00:00:00,ERSDL/USDT,0.0347,0.0489,0.0337,0.0435,7118057.11954873,292869.551130317539
1641600000,2022-01-08 00:00:00,ERSDL/USDT,0.0378,0.0458,0.0329,0.0348,6786495.15049068,258338.595826518764
1641513600,2022-01-07 00:00:00,ERSDL/USDT,0.0464,0.0471,0.0327,0.0378,21050567.24728413,780012.336051877081
1641427200,2022-01-06 00:00:00,ERSDL/USDT,0.0509,0.0519,0.0431,0.0464,5506293.94841641,257318.684728029243
1641340800,2022-01-05 00:00:00,ERSDL/USDT,0.0621,0.0637,0.0472,0.0509,4032553.98593388,229974.540469167743
1641254400,2022-01-04 00:00:00,ERSDL/USDT,0.0643,0.0655,0.0603,0.0621,2478957.63197643,156114.180333701385
1641168000,2022-01-03 00:00:00,ERSDL/USDT,0.0646,0.0664,0.0608,0.0647,2118762.4270176,134424.394660640834
1641081600,2022-01-02 00:00:00,ERSDL/USDT,0.0674,0.07,0.0645,0.0651,1469194.03326279,99063.824939991404
1640995200,2022-01-01 00:00:00,ERSDL/USDT,0.0645,0.072,0.063,0.0674,4473664.13388799,307930.418191203662
1640908800,2021-12-31 00:00:00,ERSDL/USDT,0.081,0.0823,0.0622,0.0643,9503030.66995217,648141.501435129343
1640822400,2021-12-30 00:00:00,ERSDL/USDT,0.0852,0.0875,0.08,0.0815,1479048.56436728,123293.119551383948
1640736000,2021-12-29 00:00:00,ERSDL/USDT,0.088,0.0998,0.0846,0.0851,1640219.52439411,146639.504009362432
1640649600,2021-12-28 00:00:00,ERSDL/USDT,0.0912,0.095,0.0845,0.0885,1251389.01940143,111437.152535561562
