https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume SRM,Volume USDT
1642982400000.0,2022-01-24 00:00:00,SRM/USDT,2.259,2.259,1.924,2.117,1078434.1393481342,2283045.073
1642896000000.0,2022-01-23 00:00:00,SRM/USDT,2.209,2.289,2.14,2.259,510488.5436033644,1153193.62
1642809600000.0,2022-01-22 00:00:00,SRM/USDT,2.446,2.5,2.05,2.209,834961.2942507922,1844429.499
1642723200000.0,2022-01-21 00:00:00,SRM/USDT,2.764,2.782,2.356,2.446,971346.8098937039,2375914.297
1642636800000.0,2022-01-20 00:00:00,SRM/USDT,2.888,3.019,2.746,2.764,382204.993487699,1056414.602
1642550400000.0,2022-01-19 00:00:00,SRM/USDT,2.99,3.001,2.851,2.888,235678.40304709141,680639.228
1642464000000.0,2022-01-18 00:00:00,SRM/USDT,3.006,3.034,2.89,2.99,239261.36488294313,715391.481
1642377600000.0,2022-01-17 00:00:00,SRM/USDT,3.173,3.18,2.95,3.006,188131.19527611445,565522.373
1642291200000.0,2022-01-16 00:00:00,SRM/USDT,3.213,3.222,3.133,3.173,127175.81972896312,403528.876
1642204800000.0,2022-01-15 00:00:00,SRM/USDT,3.167,3.289,3.134,3.213,203669.75785869904,654390.932
1642118400000.0,2022-01-14 00:00:00,SRM/USDT,3.081,3.197,3.02,3.167,291481.17745500477,923120.889
1642032000000.0,2022-01-13 00:00:00,SRM/USDT,3.166,3.261,3.067,3.081,271711.90392729634,837144.376
1641945600000.0,2022-01-12 00:00:00,SRM/USDT,3.023,3.224,3.02,3.166,373746.479469362,1183281.354
1641859200000.0,2022-01-11 00:00:00,SRM/USDT,2.902,3.08,2.884,3.023,349318.35296063515,1055989.381
1641772800000.0,2022-01-10 00:00:00,SRM/USDT,3.031,3.051,2.789,2.902,409686.77394900064,1188911.018
1641686400000.0,2022-01-09 00:00:00,SRM/USDT,2.97,3.091,2.946,3.031,312900.46783239854,948401.318
1641600000000.0,2022-01-08 00:00:00,SRM/USDT,3.101,3.18,2.885,2.97,638966.6707070707,1897731.012
1641513600000.0,2022-01-07 00:00:00,SRM/USDT,3.262,3.574,2.981,3.101,1276889.1531763948,3959633.264
1641427200000.0,2022-01-06 00:00:00,SRM/USDT,3.393,3.447,3.166,3.262,680457.2201103617,2219651.452
1641340800000.0,2022-01-05 00:00:00,SRM/USDT,3.606,3.921,3.242,3.393,587043.4046566461,1991838.272
1641254400000.0,2022-01-04 00:00:00,SRM/USDT,3.648,3.719,3.517,3.606,313422.13533000555,1130200.22
1641168000000.0,2022-01-03 00:00:00,SRM/USDT,3.802,3.811,3.552,3.648,290009.0625,1057953.06
1641081600000.0,2022-01-02 00:00:00,SRM/USDT,3.668,3.873,3.591,3.802,334473.91951604414,1271669.842
1640995200000.0,2022-01-01 00:00:00,SRM/USDT,3.408,3.672,3.408,3.668,270423.7200109051,991914.205
1640908800000.0,2021-12-31 00:00:00,SRM/USDT,3.474,3.601,3.318,3.408,490114.24471830984,1670309.346
1640822400000.0,2021-12-30 00:00:00,SRM/USDT,3.406,3.624,3.318,3.474,415942.42890040297,1444983.998
1640736000000.0,2021-12-29 00:00:00,SRM/USDT,3.639,3.694,3.368,3.406,580608.2207868467,1977551.6
1640649600000.0,2021-12-28 00:00:00,SRM/USDT,4.058,4.058,3.638,3.639,584937.0019236055,2128585.75
1640563200000.0,2021-12-27 00:00:00,SRM/USDT,4.031,4.279,4.0,4.058,303695.4080827994,1232395.966
1640476800000.0,2021-12-26 00:00:00,SRM/USDT,4.104,4.198,3.888,4.031,389237.029769288,1569014.467
1640390400000.0,2021-12-25 00:00:00,SRM/USDT,4.036,4.125,3.981,4.104,313056.90423976607,1284785.535
1640304000000.0,2021-12-24 00:00:00,SRM/USDT,3.885,4.199,3.855,4.036,663500.814172448,2677889.286
1640217600000.0,2021-12-23 00:00:00,SRM/USDT,3.666,3.944,3.586,3.885,392815.46537966543,1526088.083
1640131200000.0,2021-12-22 00:00:00,SRM/USDT,3.532,3.826,3.51,3.666,600176.6072013093,2200247.442
1640044800000.0,2021-12-21 00:00:00,SRM/USDT,3.337,3.557,3.312,3.532,354961.2007361268,1253722.961
1639958400000.0,2021-12-20 00:00:00,SRM/USDT,3.384,3.417,3.206,3.337,525166.361102787,1752480.147
1639872000000.0,2021-12-19 00:00:00,SRM/USDT,3.489,3.54,3.379,3.384,583164.7848699763,1973429.632
1639785600000.0,2021-12-18 00:00:00,SRM/USDT,3.342,3.515,3.279,3.489,531247.494411006,1853522.508
1639699200000.0,2021-12-17 00:00:00,SRM/USDT,3.472,3.514,3.269,3.342,923061.6612806703,3084872.072
1639612800000.0,2021-12-16 00:00:00,SRM/USDT,3.561,3.679,3.464,3.472,726388.400921659,2522020.528
1639526400000.0,2021-12-15 00:00:00,SRM/USDT,3.434,3.663,3.273,3.561,854753.5178320695,3043777.277
1639440000000.0,2021-12-14 00:00:00,SRM/USDT,3.349,3.532,3.276,3.434,1064322.4560279555,3654883.314
1639353600000.0,2021-12-13 00:00:00,SRM/USDT,3.802,3.874,3.317,3.349,1073575.874290833,3595405.603
1639267200000.0,2021-12-12 00:00:00,SRM/USDT,3.757,3.846,3.617,3.802,516663.23435034195,1964353.617
1639180800000.0,2021-12-11 00:00:00,SRM/USDT,3.612,3.77,3.485,3.757,721788.4743146127,2711759.298
1639094400000.0,2021-12-10 00:00:00,SRM/USDT,3.923,4.027,3.6,3.612,1238901.3333333335,4474911.616
1639008000000.0,2021-12-09 00:00:00,SRM/USDT,4.362,4.382,3.908,3.923,1003473.2380830996,3936625.513
1638921600000.0,2021-12-08 00:00:00,SRM/USDT,4.239,4.374,4.085,4.362,1135246.629756992,4951945.799
1638835200000.0,2021-12-07 00:00:00,SRM/USDT,4.091,4.266,4.052,4.239,886531.2217504128,3758005.849
1638748800000.0,2021-12-06 00:00:00,SRM/USDT,4.038,4.132,3.625,4.09,1411291.1026894867,5772180.61
1638662400000.0,2021-12-05 00:00:00,SRM/USDT,4.317,4.38,3.809,4.038,1421868.2934621098,5741504.169
1638576000000.0,2021-12-04 00:00:00,SRM/USDT,5.15,5.15,4.055,4.317,1100305.0354412787,4750016.838
1638489600000.0,2021-12-03 00:00:00,SRM/USDT,5.566,5.586,4.961,5.15,363744.765631068,1873285.543
1638403200000.0,2021-12-02 00:00:00,SRM/USDT,5.693,5.716,5.476,5.566,357131.3632770392,1987793.168
1638316800000.0,2021-12-01 00:00:00,SRM/USDT,5.645,5.945,5.585,5.693,651599.0983664149,3709553.667
1638230400000.0,2021-11-30 00:00:00,SRM/USDT,5.572,5.903,5.338,5.645,1146857.028166519,6474007.924
1638144000000.0,2021-11-29 00:00:00,SRM/USDT,5.196,5.629,5.148,5.572,1076283.4309045225,5997051.277
1638057600000.0,2021-11-28 00:00:00,SRM/USDT,5.136,5.221,4.791,5.198,851746.555021162,4427378.593
1637971200000.0,2021-11-27 00:00:00,SRM/USDT,5.134,5.282,5.059,5.136,529074.601830218,2717327.155
1637884800000.0,2021-11-26 00:00:00,SRM/USDT,5.818,5.853,5.018,5.134,1297268.6067393844,6660177.027
1637798400000.0,2021-11-25 00:00:00,SRM/USDT,5.543,5.926,5.503,5.818,342872.89034032315,1994834.476
1637712000000.0,2021-11-24 00:00:00,SRM/USDT,5.759,5.786,5.461,5.543,275547.74634674366,1527361.158
1637625600000.0,2021-11-23 00:00:00,SRM/USDT,5.746,5.849,5.587,5.759,403219.8402500434,2322143.06
1637539200000.0,2021-11-22 00:00:00,SRM/USDT,6.158,6.186,5.679,5.746,586622.7868082144,3370734.533
1637452800000.0,2021-11-21 00:00:00,SRM/USDT,6.072,6.248,5.891,6.158,476211.9347190646,2932513.094
1637366400000.0,2021-11-20 00:00:00,SRM/USDT,5.897,6.215,5.744,6.072,409622.0227272727,2487224.922
1637280000000.0,2021-11-19 00:00:00,SRM/USDT,5.641,5.939,5.509,5.897,456699.7912497881,2693158.669
1637193600000.0,2021-11-18 00:00:00,SRM/USDT,6.298,6.347,5.497,5.641,993794.0904095018,5605992.464
1637107200000.0,2021-11-17 00:00:00,SRM/USDT,6.307,6.35,6.045,6.298,791544.9730073039,4985150.24
1637020800000.0,2021-11-16 00:00:00,SRM/USDT,6.893,6.893,6.103,6.307,778047.9191374662,4907148.226
1636934400000.0,2021-11-15 00:00:00,SRM/USDT,7.025,7.151,6.768,6.893,312288.32540258236,2152603.427
1636848000000.0,2021-11-14 00:00:00,SRM/USDT,7.104,7.157,6.891,7.025,245745.96612099643,1726365.412
1636761600000.0,2021-11-13 00:00:00,SRM/USDT,6.95,7.178,6.914,7.104,289822.3897804054,2058898.257
1636675200000.0,2021-11-12 00:00:00,SRM/USDT,7.059,7.188,6.73,6.95,469233.0576978417,3261169.751
1636588800000.0,2021-11-11 00:00:00,SRM/USDT,6.979,7.218,6.883,7.059,455132.3072673183,3212778.957
1636502400000.0,2021-11-10 00:00:00,SRM/USDT,7.504,7.618,6.67,6.98,720607.0571633236,5029837.259
1636416000000.0,2021-11-09 00:00:00,SRM/USDT,7.842,7.968,7.456,7.504,315503.4181769723,2367537.65
1636329600000.0,2021-11-08 00:00:00,SRM/USDT,7.72,7.886,7.525,7.842,378495.27633256826,2968159.957
1636243200000.0,2021-11-07 00:00:00,SRM/USDT,7.84,7.918,7.65,7.72,246510.5597150259,1903061.521
1636156800000.0,2021-11-06 00:00:00,SRM/USDT,7.621,7.882,7.355,7.84,450179.7954081633,3529409.596
1636070400000.0,2021-11-05 00:00:00,SRM/USDT,8.114,8.116,7.513,7.621,346066.45282771287,2637372.437
1635984000000.0,2021-11-04 00:00:00,SRM/USDT,8.695,8.906,7.776,8.114,814062.9120039438,6605306.468
1635897600000.0,2021-11-03 00:00:00,SRM/USDT,7.747,8.821,7.58,8.695,1434193.836572743,12470315.409
1635811200000.0,2021-11-02 00:00:00,SRM/USDT,7.521,7.756,7.346,7.747,383284.1820059378,2969302.558
1635724800000.0,2021-11-01 00:00:00,SRM/USDT,7.243,7.79,6.944,7.521,735184.4217524265,5529322.036
1635638400000.0,2021-10-31 00:00:00,SRM/USDT,7.291,7.388,6.905,7.243,446888.92157945596,3236816.459
1635552000000.0,2021-10-30 00:00:00,SRM/USDT,7.375,7.649,7.067,7.291,626016.9652996846,4564289.694
1635465600000.0,2021-10-29 00:00:00,SRM/USDT,6.948,7.408,6.912,7.375,426367.8470508474,3144462.872
1635379200000.0,2021-10-28 00:00:00,SRM/USDT,6.628,7.128,6.515,6.948,683247.2638169257,4747201.989
1635292800000.0,2021-10-27 00:00:00,SRM/USDT,7.63,7.703,6.55,6.628,903688.0267048884,5989644.241
1635206400000.0,2021-10-26 00:00:00,SRM/USDT,7.728,8.003,7.51,7.63,624827.39017038,4767432.987
1635120000000.0,2021-10-25 00:00:00,SRM/USDT,7.477,7.901,7.41,7.728,515793.86620082817,3986054.998
1635033600000.0,2021-10-24 00:00:00,SRM/USDT,7.797,7.819,7.237,7.477,476086.9558646516,3559702.169
1634947200000.0,2021-10-23 00:00:00,SRM/USDT,7.947,8.12,7.664,7.797,564432.8168526357,4400882.673
1634860800000.0,2021-10-22 00:00:00,SRM/USDT,7.375,8.19,7.337,7.947,1290302.4809362022,10254033.816
1634774400000.0,2021-10-21 00:00:00,SRM/USDT,7.608,7.864,7.261,7.375,1177076.7392542372,8680940.952
1634688000000.0,2021-10-20 00:00:00,SRM/USDT,7.106,7.63,7.009,7.608,523778.9818611987,3984910.494
1634601600000.0,2021-10-19 00:00:00,SRM/USDT,7.008,7.168,6.949,7.106,306896.97340275825,2180809.893
1634515200000.0,2021-10-18 00:00:00,SRM/USDT,7.172,7.278,6.92,7.008,400937.75,2809771.752
1634428800000.0,2021-10-17 00:00:00,SRM/USDT,7.305,7.418,6.9,7.172,459563.23577802564,3295987.527
1634342400000.0,2021-10-16 00:00:00,SRM/USDT,7.49,7.593,7.275,7.305,444415.7242984257,3246456.866
1634256000000.0,2021-10-15 00:00:00,SRM/USDT,7.638,8.168,7.334,7.49,1255041.3331108144,9400259.585
1634169600000.0,2021-10-14 00:00:00,SRM/USDT,7.564,7.872,7.507,7.638,575521.4840272323,4395833.095
1634083200000.0,2021-10-13 00:00:00,SRM/USDT,7.494,7.586,7.233,7.563,1306509.825466085,9881133.81
1633996800000.0,2021-10-12 00:00:00,SRM/USDT,7.335,7.502,6.984,7.494,1825397.6481184948,13679529.975
1633910400000.0,2021-10-11 00:00:00,SRM/USDT,7.453,7.704,7.208,7.335,1097567.8614860259,8050660.264
1633824000000.0,2021-10-10 00:00:00,SRM/USDT,8.087,8.088,7.406,7.453,866775.0084529719,6460074.138
1633737600000.0,2021-10-09 00:00:00,SRM/USDT,7.914,8.203,7.771,8.087,934150.8636082602,7554478.034
1633651200000.0,2021-10-08 00:00:00,SRM/USDT,8.124,8.211,7.831,7.914,1011918.3636593379,8008321.93
1633564800000.0,2021-10-07 00:00:00,SRM/USDT,8.177,8.41,7.869,8.124,1354866.484859675,11006935.323
1633478400000.0,2021-10-06 00:00:00,SRM/USDT,8.484,8.49,7.616,8.177,1595077.0895193836,13042945.361
1633392000000.0,2021-10-05 00:00:00,SRM/USDT,8.56,8.702,8.165,8.484,863070.0539839698,7322286.338
1633305600000.0,2021-10-04 00:00:00,SRM/USDT,8.989,9.102,8.223,8.56,1514487.5501168224,12964013.429
1633219200000.0,2021-10-03 00:00:00,SRM/USDT,8.616,9.409,8.616,8.987,1506307.4394124846,13537184.958
1633132800000.0,2021-10-02 00:00:00,SRM/USDT,8.241,9.054,8.069,8.616,1350230.8924094709,11633589.369
1633046400000.0,2021-10-01 00:00:00,SRM/USDT,7.466,8.343,7.373,8.241,1320603.102050722,10883090.164
1632960000000.0,2021-09-30 00:00:00,SRM/USDT,6.995,7.485,6.938,7.466,1036540.2069381194,7738809.185
1632873600000.0,2021-09-29 00:00:00,SRM/USDT,6.943,7.426,6.819,6.995,1175449.6260185847,8222270.134
1632787200000.0,2021-09-28 00:00:00,SRM/USDT,7.453,7.575,6.897,6.943,2077361.1853665565,14423118.71
1632700800000.0,2021-09-27 00:00:00,SRM/USDT,7.61,8.193,7.437,7.453,1641368.6400107339,12233120.474
1632614400000.0,2021-09-26 00:00:00,SRM/USDT,7.541,8.165,6.807,7.61,2149413.133114323,16357033.943
1632528000000.0,2021-09-25 00:00:00,SRM/USDT,7.831,7.91,7.326,7.541,1785641.7489722846,13465524.429
1632441600000.0,2021-09-24 00:00:00,SRM/USDT,8.627,8.629,7.21,7.831,2041165.3549993613,15984365.895
1632355200000.0,2021-09-23 00:00:00,SRM/USDT,8.308,8.727,7.897,8.627,1534939.46725397,13241922.784
1632268800000.0,2021-09-22 00:00:00,SRM/USDT,7.113,8.335,6.868,8.308,1982379.778647087,16469611.201
1632182400000.0,2021-09-21 00:00:00,SRM/USDT,8.046,8.346,6.82,7.113,2890647.5381695484,20561175.939
1632096000000.0,2021-09-20 00:00:00,SRM/USDT,9.879,9.929,7.893,8.046,2978358.129753915,23963869.512
1632009600000.0,2021-09-19 00:00:00,SRM/USDT,10.728,11.17,9.69,9.879,1760562.5963154165,17392597.889
1631923200000.0,2021-09-18 00:00:00,SRM/USDT,9.684,10.812,9.414,10.727,1661807.8608184953,17826212.923
1631836800000.0,2021-09-17 00:00:00,SRM/USDT,10.234,10.476,9.385,9.684,1450460.29874019,14046257.533
1631750400000.0,2021-09-16 00:00:00,SRM/USDT,10.695,10.942,9.972,10.234,1506497.7251319133,15417497.719
1631664000000.0,2021-09-15 00:00:00,SRM/USDT,10.465,11.09,10.127,10.695,1149661.3871902758,12295628.536
1631577600000.0,2021-09-14 00:00:00,SRM/USDT,11.237,11.269,9.836,10.47,1105207.9729703916,11571527.477
1631491200000.0,2021-09-13 00:00:00,SRM/USDT,12.486,12.7,10.026,11.237,1542379.0088101805,17331712.922
1631404800000.0,2021-09-12 00:00:00,SRM/USDT,11.843,12.972,11.549,12.481,1465979.05744732,18296884.616
1631318400000.0,2021-09-11 00:00:00,SRM/USDT,11.457,13.703,11.27,11.839,2894807.8580961227,34271630.232
1631232000000.0,2021-09-10 00:00:00,SRM/USDT,10.782,11.928,9.307,11.457,2138132.1173081957,24496579.668
1631145600000.0,2021-09-09 00:00:00,SRM/USDT,8.857,12.15,8.59,10.782,3695847.741049898,39848630.344
1631059200000.0,2021-09-08 00:00:00,SRM/USDT,8.318,9.228,7.211,8.857,2850384.9526927858,25245859.526
1630972800000.0,2021-09-07 00:00:00,SRM/USDT,9.072,10.628,6.967,8.318,4378077.1515989425,36416845.747
1630886400000.0,2021-09-06 00:00:00,SRM/USDT,8.725,9.239,7.788,9.072,941391.9252645504,8540307.546
1630800000000.0,2021-09-05 00:00:00,SRM/USDT,8.803,8.805,8.376,8.725,490983.34704871057,4283829.703
1630713600000.0,2021-09-04 00:00:00,SRM/USDT,9.232,9.311,8.62,8.803,851891.2768374417,7499198.91
1630627200000.0,2021-09-03 00:00:00,SRM/USDT,8.824,9.828,8.824,9.232,1131480.585355286,10445828.764
1630540800000.0,2021-09-02 00:00:00,SRM/USDT,8.715,9.265,8.537,8.824,792198.2913644606,6990357.723
1630454400000.0,2021-09-01 00:00:00,SRM/USDT,8.356,9.023,8.074,8.715,894183.1006310958,7792805.722
1630368000000.0,2021-08-31 00:00:00,SRM/USDT,8.202,10.131,8.038,8.356,1402824.2732168501,11721999.627
1630281600000.0,2021-08-30 00:00:00,SRM/USDT,7.871,9.005,7.757,8.202,1416875.9107534748,11621216.22
1630195200000.0,2021-08-29 00:00:00,SRM/USDT,8.248,8.271,7.676,7.871,739722.1382289417,5822352.95
1630108800000.0,2021-08-28 00:00:00,SRM/USDT,7.502,8.786,7.301,8.248,1139493.257759457,9398540.39
1630022400000.0,2021-08-27 00:00:00,SRM/USDT,6.381,7.542,6.17,7.502,1319456.9282857906,9898565.876
1629936000000.0,2021-08-26 00:00:00,SRM/USDT,6.995,6.996,6.221,6.381,970713.3756464503,6194122.05
1629849600000.0,2021-08-25 00:00:00,SRM/USDT,6.757,7.044,6.34,6.995,607644.5206576126,4250473.422
1629763200000.0,2021-08-24 00:00:00,SRM/USDT,7.569,7.741,6.585,6.757,858741.3417196982,5802515.246
1629676800000.0,2021-08-23 00:00:00,SRM/USDT,7.492,7.855,7.341,7.569,587077.9433214427,4443592.953
1629590400000.0,2021-08-22 00:00:00,SRM/USDT,7.659,7.818,7.205,7.492,1097179.551521623,8220069.2
1629504000000.0,2021-08-21 00:00:00,SRM/USDT,7.894,8.19,7.546,7.659,2242036.7558427993,17171759.513
1629417600000.0,2021-08-20 00:00:00,SRM/USDT,7.895,7.941,7.584,7.894,1786823.0252090194,14105180.961
1629331200000.0,2021-08-19 00:00:00,SRM/USDT,7.801,8.621,7.425,7.895,2789902.7048765044,22026281.855
1629244800000.0,2021-08-18 00:00:00,SRM/USDT,6.285,8.245,5.82,7.801,3467682.6635046788,27051392.458
1629158400000.0,2021-08-17 00:00:00,SRM/USDT,6.768,7.32,6.129,6.285,2664266.6015910897,16744915.591
1629072000000.0,2021-08-16 00:00:00,SRM/USDT,6.167,7.575,5.958,6.768,3061639.069887707,20721173.225
1628985600000.0,2021-08-15 00:00:00,SRM/USDT,5.233,6.184,5.043,6.167,2287446.7298524403,14106683.983
1628899200000.0,2021-08-14 00:00:00,SRM/USDT,5.221,5.26,4.872,5.233,1628531.0236957767,8522102.847
1628812800000.0,2021-08-13 00:00:00,SRM/USDT,4.695,5.273,4.64,5.221,1631547.0576517906,8518307.188
1628726400000.0,2021-08-12 00:00:00,SRM/USDT,4.843,5.12,4.448,4.695,1495444.1060702873,7021110.078
1628640000000.0,2021-08-11 00:00:00,SRM/USDT,4.646,5.243,4.63,4.843,1422066.0167251702,6887065.719
1628553600000.0,2021-08-10 00:00:00,SRM/USDT,4.581,5.084,4.446,4.646,1930299.5038743003,8968171.495
1628467200000.0,2021-08-09 00:00:00,SRM/USDT,4.252,4.652,4.033,4.581,1691653.1591355598,7749463.122
1628380800000.0,2021-08-08 00:00:00,SRM/USDT,4.593,4.652,4.146,4.252,1567610.400752587,6665479.424
1628294400000.0,2021-08-07 00:00:00,SRM/USDT,4.543,4.754,4.375,4.593,1459336.9599390377,6702734.657
1628208000000.0,2021-08-06 00:00:00,SRM/USDT,4.457,4.638,4.315,4.543,1548309.9152542374,7033971.945
1628121600000.0,2021-08-05 00:00:00,SRM/USDT,4.555,4.588,4.211,4.457,1637649.5218757011,7299003.919
1628035200000.0,2021-08-04 00:00:00,SRM/USDT,4.504,4.612,4.139,4.554,1979192.9435660953,9013244.665
1627948800000.0,2021-08-03 00:00:00,SRM/USDT,3.935,4.519,3.746,4.504,1507462.7364564834,6789612.165
1627862400000.0,2021-08-02 00:00:00,SRM/USDT,3.771,4.125,3.698,3.935,1957080.8368487929,7701113.093
1627776000000.0,2021-08-01 00:00:00,SRM/USDT,4.037,4.28,3.707,3.771,2280702.4598249802,8600528.976
1627689600000.0,2021-07-31 00:00:00,SRM/USDT,3.892,4.225,3.779,4.037,2111084.7532821405,8522449.149
1627603200000.0,2021-07-30 00:00:00,SRM/USDT,3.585,3.895,3.396,3.892,1704964.9057040082,6635723.413
1627516800000.0,2021-07-29 00:00:00,SRM/USDT,3.245,3.709,3.153,3.585,1382853.4348675036,4957529.564
1627430400000.0,2021-07-28 00:00:00,SRM/USDT,3.185,3.294,3.086,3.245,912864.3007704159,2962244.656
1627344000000.0,2021-07-27 00:00:00,SRM/USDT,3.05,3.282,2.948,3.185,893304.0577708007,2845173.424
1627257600000.0,2021-07-26 00:00:00,SRM/USDT,2.973,3.435,2.954,3.05,2034460.1527868854,6205103.466
1627171200000.0,2021-07-25 00:00:00,SRM/USDT,2.884,3.054,2.811,2.973,1420093.8032290617,4221938.877
1627084800000.0,2021-07-24 00:00:00,SRM/USDT,2.802,2.995,2.786,2.884,1368184.8633841889,3945845.146
1626998400000.0,2021-07-23 00:00:00,SRM/USDT,2.748,2.886,2.631,2.802,882053.9614561028,2471515.2
1626912000000.0,2021-07-22 00:00:00,SRM/USDT,2.717,2.852,2.679,2.748,925325.1280931586,2542793.452
1626825600000.0,2021-07-21 00:00:00,SRM/USDT,2.466,2.792,2.401,2.717,1114331.3651085757,3027638.319
1626739200000.0,2021-07-20 00:00:00,SRM/USDT,2.664,2.721,2.386,2.466,765978.0961070559,1888901.985
1626652800000.0,2021-07-19 00:00:00,SRM/USDT,2.91,3.06,2.634,2.664,1017812.2248498498,2711451.767
1626566400000.0,2021-07-18 00:00:00,SRM/USDT,2.69,3.171,2.687,2.91,1347961.4604810996,3922567.85
1626480000000.0,2021-07-17 00:00:00,SRM/USDT,2.666,2.738,2.622,2.69,590167.6802973978,1587551.06
1626393600000.0,2021-07-16 00:00:00,SRM/USDT,2.845,2.897,2.656,2.666,1074983.945236309,2865907.198
1626307200000.0,2021-07-15 00:00:00,SRM/USDT,3.0,3.042,2.78,2.845,1234239.2231985938,3511410.59
1626220800000.0,2021-07-14 00:00:00,SRM/USDT,3.063,3.065,2.83,3.0,1060471.2413333333,3181413.724
1626134400000.0,2021-07-13 00:00:00,SRM/USDT,3.202,3.229,2.974,3.063,1229343.8449232779,3765480.197
1626048000000.0,2021-07-12 00:00:00,SRM/USDT,3.204,3.317,3.093,3.202,1070369.5908806997,3427323.43
1625961600000.0,2021-07-11 00:00:00,SRM/USDT,3.137,3.247,3.062,3.204,1223565.0031210985,3920302.27
1625875200000.0,2021-07-10 00:00:00,SRM/USDT,3.194,3.253,3.059,3.137,1712316.970991393,5371538.338
1625788800000.0,2021-07-09 00:00:00,SRM/USDT,3.191,3.247,3.053,3.194,1664385.7257357547,5316048.008
1625702400000.0,2021-07-08 00:00:00,SRM/USDT,3.595,3.606,3.131,3.191,2347853.4606706365,7492000.393
1625616000000.0,2021-07-07 00:00:00,SRM/USDT,3.747,3.918,3.542,3.595,2804086.220027816,10080689.961
1625529600000.0,2021-07-06 00:00:00,SRM/USDT,3.309,3.766,3.27,3.747,1853592.9879903924,6945412.926
1625443200000.0,2021-07-05 00:00:00,SRM/USDT,3.461,3.461,3.186,3.309,1690395.0948927167,5593517.369
1625356800000.0,2021-07-04 00:00:00,SRM/USDT,3.396,3.562,3.224,3.461,1011501.3331407108,3500806.114
1625270400000.0,2021-07-03 00:00:00,SRM/USDT,3.249,3.455,3.198,3.396,1068649.445524146,3629133.517
1625184000000.0,2021-07-02 00:00:00,SRM/USDT,3.255,3.3,3.045,3.249,1353565.783317944,4397735.23
1625097600000.0,2021-07-01 00:00:00,SRM/USDT,3.543,3.547,3.159,3.255,1747834.9689708143,5689202.824
1625011200000.0,2021-06-30 00:00:00,SRM/USDT,3.257,3.588,3.143,3.543,1714446.6587637595,6074284.512
1624924800000.0,2021-06-29 00:00:00,SRM/USDT,3.056,3.415,3.045,3.257,2269731.797052502,7392516.463
1624838400000.0,2021-06-28 00:00:00,SRM/USDT,2.863,3.112,2.8,3.056,1031188.7984293193,3151312.968
1624752000000.0,2021-06-27 00:00:00,SRM/USDT,2.687,2.864,2.637,2.863,625501.8690185121,1790811.851
1624665600000.0,2021-06-26 00:00:00,SRM/USDT,2.68,2.764,2.519,2.687,816900.9326386304,2195012.806
1624579200000.0,2021-06-25 00:00:00,SRM/USDT,2.981,3.054,2.65,2.68,1291284.948880597,3460643.663
1624492800000.0,2021-06-24 00:00:00,SRM/USDT,2.883,3.047,2.758,2.981,757933.5213015768,2259399.827
1624406400000.0,2021-06-23 00:00:00,SRM/USDT,2.74,3.098,2.64,2.882,747260.4042331714,2153604.485
1624320000000.0,2021-06-22 00:00:00,SRM/USDT,2.94,3.09,2.399,2.74,788987.0875912409,2161824.62
1624233600000.0,2021-06-21 00:00:00,SRM/USDT,3.762,3.782,2.901,2.94,787264.2285714286,2314556.832
1624147200000.0,2021-06-20 00:00:00,SRM/USDT,3.723,3.783,3.448,3.762,963060.009569378,3623031.756
1624060800000.0,2021-06-19 00:00:00,SRM/USDT,3.845,3.925,3.704,3.723,1305436.9583669084,4860141.796
1623974400000.0,2021-06-18 00:00:00,SRM/USDT,4.073,4.073,3.673,3.845,1254559.7505851756,4823782.241
1623888000000.0,2021-06-17 00:00:00,SRM/USDT,4.128,4.302,3.978,4.073,1115540.8843604221,4543598.022
1623801600000.0,2021-06-16 00:00:00,SRM/USDT,4.345,4.544,4.052,4.128,1530633.265503876,6318454.12
1623715200000.0,2021-06-15 00:00:00,SRM/USDT,4.236,4.401,4.118,4.345,1380933.5026467205,6000156.069
1623628800000.0,2021-06-14 00:00:00,SRM/USDT,3.963,4.274,3.881,4.236,1255153.372049103,5316829.684
1623542400000.0,2021-06-13 00:00:00,SRM/USDT,3.664,4.05,3.581,3.963,1356651.2119606358,5376408.753
1623456000000.0,2021-06-12 00:00:00,SRM/USDT,3.859,3.862,3.482,3.664,1528499.78029476,5600423.195
1623369600000.0,2021-06-11 00:00:00,SRM/USDT,4.199,4.265,3.769,3.859,1373023.0596009328,5298495.987
1623283200000.0,2021-06-10 00:00:00,SRM/USDT,4.499,4.583,4.133,4.199,1462158.8159085496,6139604.868
1623196800000.0,2021-06-09 00:00:00,SRM/USDT,4.272,4.558,4.043,4.499,1258423.0377861748,5661645.247
1623110400000.0,2021-06-08 00:00:00,SRM/USDT,4.469,4.521,3.805,4.272,1300638.201779026,5556326.398
1623024000000.0,2021-06-07 00:00:00,SRM/USDT,4.798,5.269,4.418,4.469,2247805.646677109,10045443.435
1622937600000.0,2021-06-06 00:00:00,SRM/USDT,4.605,4.825,4.566,4.798,1527938.9806169237,7331051.229
1622851200000.0,2021-06-05 00:00:00,SRM/USDT,4.716,5.081,4.437,4.605,1889619.1596091203,8701696.23
1622764800000.0,2021-06-04 00:00:00,SRM/USDT,5.294,5.327,4.465,4.716,1662612.1448261237,7840878.875
