https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume CHR,Volume USDT
1659956400,2022-08-08 11:00:00,CHR/USDT,0.226698,0.228155,0.226439,0.226978,5413.07150823,1229.82910519487507
1659952800,2022-08-08 10:00:00,CHR/USDT,0.226266,0.227143,0.224494,0.2269,26840.00948365,6056.73933213268702
1659949200,2022-08-08 09:00:00,CHR/USDT,0.224945,0.226598,0.224945,0.226175,52377.81519479,11822.41902879722793
1659945600,2022-08-08 08:00:00,CHR/USDT,0.223115,0.22521,0.222931,0.224796,49527.74413975,11097.93672213532939
1659942000,2022-08-08 07:00:00,CHR/USDT,0.223436,0.223876,0.22225,0.223462,5538.36528556,1238.14055668016142
1659938400,2022-08-08 06:00:00,CHR/USDT,0.221883,0.223861,0.221,0.223676,34471.16645296,7698.58983236699504
1659934800,2022-08-08 05:00:00,CHR/USDT,0.220469,0.222139,0.22025,0.22175,14585.48248453,3221.62967210964307
1659931200,2022-08-08 04:00:00,CHR/USDT,0.219755,0.221,0.219343,0.220773,1866.4703334,411.4771924679
1659927600,2022-08-08 03:00:00,CHR/USDT,0.219241,0.219754,0.218391,0.21901,12483.37827153,2734.22030048176936
1659924000,2022-08-08 02:00:00,CHR/USDT,0.218,0.219535,0.217,0.219524,6550.3170971,1431.12797573784961
1659920400,2022-08-08 01:00:00,CHR/USDT,0.219217,0.220286,0.216856,0.216856,8481.75467657,1854.18416947739359
1659916800,2022-08-08 00:00:00,CHR/USDT,0.215762,0.2192,0.215762,0.218985,29789.60979011,6494.91680788666345
1659913200,2022-08-07 23:00:00,CHR/USDT,0.21534,0.216112,0.214519,0.216018,22599.5823115,4868.8728947954591
1659909600,2022-08-07 22:00:00,CHR/USDT,0.217966,0.217966,0.215405,0.21658,15653.69677693,3380.85602748956155
1659906000,2022-08-07 21:00:00,CHR/USDT,0.218571,0.219033,0.217564,0.217653,5136.1561491,1123.0691861672379
1659902400,2022-08-07 20:00:00,CHR/USDT,0.216212,0.218937,0.216212,0.21891,5916.04254008,1285.96701050763563
1659898800,2022-08-07 19:00:00,CHR/USDT,0.21661,0.217156,0.21619,0.21619,10746.39254005,2328.10979726072595
1659895200,2022-08-07 18:00:00,CHR/USDT,0.216043,0.216795,0.215993,0.216686,883.16572712,191.17813561491509
1659891600,2022-08-07 17:00:00,CHR/USDT,0.215616,0.216909,0.215616,0.215973,8119.50989236,1759.19408967631591
1659888000,2022-08-07 16:00:00,CHR/USDT,0.21534,0.21601,0.214902,0.215838,6268.5761055,1350.13351929922595
1659884400,2022-08-07 15:00:00,CHR/USDT,0.214764,0.21534,0.214105,0.214597,1520.82523518,326.36836047542556
1659880800,2022-08-07 14:00:00,CHR/USDT,0.2156,0.216341,0.214008,0.215028,13290.5350536,2850.5374243562727
1659877200,2022-08-07 13:00:00,CHR/USDT,0.2149,0.215576,0.214524,0.215576,8111.70695551,1745.73035608616784
1659873600,2022-08-07 12:00:00,CHR/USDT,0.214,0.2156,0.213244,0.214869,8109.43909606,1738.16905280446226
1659870000,2022-08-07 11:00:00,CHR/USDT,0.213188,0.213889,0.212797,0.213427,1833.1470684,390.6525449452452
1659866400,2022-08-07 10:00:00,CHR/USDT,0.212666,0.213344,0.212447,0.213186,7917.27730431,1684.00274083430244
1659862800,2022-08-07 09:00:00,CHR/USDT,0.212708,0.212708,0.2114,0.212663,1422.00115467,301.35102724853938
1659859200,2022-08-07 08:00:00,CHR/USDT,0.21358,0.21358,0.212121,0.21241,1561.50503786,331.84382165579451
1659855600,2022-08-07 07:00:00,CHR/USDT,0.213485,0.21399,0.21307,0.213694,4665.64129135,995.88647381161238
1659852000,2022-08-07 06:00:00,CHR/USDT,0.213335,0.214267,0.213,0.213301,7829.12601643,1670.37797696054802
1659848400,2022-08-07 05:00:00,CHR/USDT,0.213947,0.214346,0.213155,0.213476,1942.46673897,414.83651492356601
1659844800,2022-08-07 04:00:00,CHR/USDT,0.213911,0.21501,0.213287,0.213287,2195.07041648,468.51685669946576
1659841200,2022-08-07 03:00:00,CHR/USDT,0.214694,0.215247,0.213996,0.214111,223.81630162,48.02014961553605
1659837600,2022-08-07 02:00:00,CHR/USDT,0.212918,0.215095,0.212813,0.214568,3168.1101,678.6523747204
1659834000,2022-08-07 01:00:00,CHR/USDT,0.210963,0.213741,0.210765,0.212682,6002.06960991,1272.56634840605885
1659830400,2022-08-07 00:00:00,CHR/USDT,0.214629,0.21605,0.210999,0.211632,18974.64471036,4046.19837908999824
1659826800,2022-08-06 23:00:00,CHR/USDT,0.215394,0.216093,0.213741,0.214515,8994.27131504,1930.08819739096672
1659823200,2022-08-06 22:00:00,CHR/USDT,0.215734,0.216198,0.215223,0.216115,1209.56561155,260.49255281720181
1659819600,2022-08-06 21:00:00,CHR/USDT,0.215883,0.216341,0.215447,0.215903,3142.29848992,677.84245543723248
1659816000,2022-08-06 20:00:00,CHR/USDT,0.216724,0.216724,0.214396,0.215795,8015.12687421,1722.18616250661858
1659812400,2022-08-06 19:00:00,CHR/USDT,0.217042,0.217048,0.215824,0.216492,20828.12674805,4510.73084688560622
1659808800,2022-08-06 18:00:00,CHR/USDT,0.215486,0.217477,0.215,0.216977,19972.11600884,4324.92551462489668
1659805200,2022-08-06 17:00:00,CHR/USDT,0.214448,0.217341,0.212797,0.216238,22525.60723487,4836.18749461059531
1659801600,2022-08-06 16:00:00,CHR/USDT,0.215499,0.216641,0.214455,0.214455,1605.64642599,346.93029821412785
1659798000,2022-08-06 15:00:00,CHR/USDT,0.216357,0.217301,0.21534,0.21534,3012.19628659,653.72264079790482
1659794400,2022-08-06 14:00:00,CHR/USDT,0.21649,0.216817,0.216,0.216817,3888.54606058,842.62108624116968
1659790800,2022-08-06 13:00:00,CHR/USDT,0.216801,0.217345,0.216691,0.216723,324.0967278,70.3174798716261
1659787200,2022-08-06 12:00:00,CHR/USDT,0.215499,0.21682,0.215394,0.216322,15920.40151458,3434.14461164964751
1659783600,2022-08-06 11:00:00,CHR/USDT,0.21786,0.21786,0.215556,0.215829,18000.994308,3915.20070122644
1659780000,2022-08-06 10:00:00,CHR/USDT,0.217,0.218173,0.216662,0.217662,19978.93003859,4348.14456837573037
1659776400,2022-08-06 09:00:00,CHR/USDT,0.217494,0.217494,0.215896,0.21682,5578.4921952,1207.6639598277048
1659772800,2022-08-06 08:00:00,CHR/USDT,0.216694,0.217925,0.216316,0.217764,4984.7963,1081.7447673566
1659769200,2022-08-06 07:00:00,CHR/USDT,0.217012,0.21712,0.215824,0.216337,7987.54505544,1726.91180948055578
1659765600,2022-08-06 06:00:00,CHR/USDT,0.216412,0.217,0.21576,0.216618,2885.2112,624.9894199836
1659762000,2022-08-06 05:00:00,CHR/USDT,0.21617,0.216914,0.215474,0.216443,6768.4705,1462.8715293024
1659758400,2022-08-06 04:00:00,CHR/USDT,0.216204,0.216881,0.215141,0.216079,8534.4446,1841.092074327
1659754800,2022-08-06 03:00:00,CHR/USDT,0.21751,0.21797,0.215992,0.216,55158.63135704,11919.0718819853054
1659751200,2022-08-06 02:00:00,CHR/USDT,0.217707,0.217796,0.215915,0.217538,23070.8057,5006.775450953
1659747600,2022-08-06 01:00:00,CHR/USDT,0.218219,0.219,0.216401,0.216782,27007.93434414,5894.9631207149678
1659744000,2022-08-06 00:00:00,CHR/USDT,0.220096,0.221,0.218,0.218668,122194.86869802,26839.87861203171886
1659740400,2022-08-05 23:00:00,CHR/USDT,0.216914,0.2214,0.215915,0.22036,48644.86216046,10605.09692874287092
1659736800,2022-08-05 22:00:00,CHR/USDT,0.214365,0.216856,0.214314,0.216854,11881.39212609,2559.82975839420715
1659733200,2022-08-05 21:00:00,CHR/USDT,0.213903,0.215727,0.213629,0.214263,44431.00979057,9534.08408376752592
1659729600,2022-08-05 20:00:00,CHR/USDT,0.214573,0.214573,0.212636,0.213496,78453.31173989,16780.23084857164455
1659726000,2022-08-05 19:00:00,CHR/USDT,0.213,0.214528,0.212201,0.214248,23800.12920318,5087.18576283791762
1659722400,2022-08-05 18:00:00,CHR/USDT,0.213132,0.213581,0.21165,0.212372,13138.55480846,2795.86047911764646
1659718800,2022-08-05 17:00:00,CHR/USDT,0.213796,0.214636,0.212488,0.213397,11858.68977041,2528.76550519622068
1659715200,2022-08-05 16:00:00,CHR/USDT,0.212112,0.214145,0.211482,0.213791,27480.87584407,5835.90879204788347
1659711600,2022-08-05 15:00:00,CHR/USDT,0.214122,0.215095,0.211944,0.212,39727.44113705,8460.91449965164058
1659708000,2022-08-05 14:00:00,CHR/USDT,0.213013,0.21882,0.212981,0.213499,175190.71554056,37977.6622748581816
1659704400,2022-08-05 13:00:00,CHR/USDT,0.211728,0.21384,0.210124,0.213037,27050.20052758,5760.23181531903205
1659700800,2022-08-05 12:00:00,CHR/USDT,0.215378,0.215652,0.209884,0.211619,41809.53533297,8862.86884144797716
1659697200,2022-08-05 11:00:00,CHR/USDT,0.214649,0.215948,0.214267,0.215074,16605.84616809,3574.27998258280207
1659693600,2022-08-05 10:00:00,CHR/USDT,0.212799,0.214705,0.211482,0.214705,47966.02709737,10216.15582558389531
1659690000,2022-08-05 09:00:00,CHR/USDT,0.209914,0.2131,0.209888,0.212945,20533.03971857,4359.62236125483798
1659686400,2022-08-05 08:00:00,CHR/USDT,0.211744,0.212093,0.208902,0.20913,31714.6347746,6677.35200045481593
1659682800,2022-08-05 07:00:00,CHR/USDT,0.212295,0.213,0.210963,0.211564,6101.13942363,1293.25431712916307
1659679200,2022-08-05 06:00:00,CHR/USDT,0.213741,0.214309,0.211273,0.211482,31537.89789772,6714.19879470196719
1659675600,2022-08-05 05:00:00,CHR/USDT,0.21409,0.21409,0.211591,0.213454,17588.94933021,3740.85253930810691
1659672000,2022-08-05 04:00:00,CHR/USDT,0.207836,0.2165,0.207836,0.214059,46173.74076807,9837.8707511654456
1659668400,2022-08-05 03:00:00,CHR/USDT,0.206419,0.207855,0.206122,0.207142,6122.91920409,1269.41061766003896
1659664800,2022-08-05 02:00:00,CHR/USDT,0.202846,0.206506,0.202846,0.206231,28554.11190591,5862.7021154503221
1659661200,2022-08-05 01:00:00,CHR/USDT,0.199423,0.202766,0.19936,0.202766,8524.01489865,1721.33902391570202
1659657600,2022-08-05 00:00:00,CHR/USDT,0.199591,0.200966,0.199515,0.199515,26159.08587605,5246.5389701222363
1659654000,2022-08-04 23:00:00,CHR/USDT,0.198991,0.200781,0.198991,0.199632,29328.12651266,5854.9793193954159
1659650400,2022-08-04 22:00:00,CHR/USDT,0.19761,0.199625,0.197336,0.19872,15112.94009031,3003.15579273743841
1659646800,2022-08-04 21:00:00,CHR/USDT,0.198919,0.199876,0.197642,0.197642,5055.59581133,1003.46408693509207
1659643200,2022-08-04 20:00:00,CHR/USDT,0.198762,0.199515,0.198172,0.198885,20706.28984432,4117.75463541113302
1659639600,2022-08-04 19:00:00,CHR/USDT,0.199203,0.20038,0.198,0.198854,8945.05059652,1779.74868335376928
1659636000,2022-08-04 18:00:00,CHR/USDT,0.199937,0.200781,0.198,0.199625,5484.45883226,1093.36331512455604
1659632400,2022-08-04 17:00:00,CHR/USDT,0.19785,0.200094,0.197263,0.200094,23858.52088946,4715.85568792471493
1659628800,2022-08-04 16:00:00,CHR/USDT,0.202381,0.203944,0.197,0.197731,31473.15480087,6318.54646311010312
1659625200,2022-08-04 15:00:00,CHR/USDT,0.200929,0.202511,0.199709,0.202511,9846.4832,1981.0384052832
1659621600,2022-08-04 14:00:00,CHR/USDT,0.202354,0.203341,0.198717,0.201224,17185.18612138,3444.83895704676912
1659618000,2022-08-04 13:00:00,CHR/USDT,0.199779,0.203822,0.199711,0.202404,6137.8604,1243.252177844
1659614400,2022-08-04 12:00:00,CHR/USDT,0.200149,0.200865,0.19825,0.200379,7006.56520087,1400.95412324835255
1659610800,2022-08-04 11:00:00,CHR/USDT,0.201076,0.201276,0.199915,0.200149,7728.1721877,1547.3116192946458
1659607200,2022-08-04 10:00:00,CHR/USDT,0.201055,0.20234,0.200521,0.200916,2051.75812006,413.56021693140294
1659603600,2022-08-04 09:00:00,CHR/USDT,0.199679,0.201204,0.199616,0.201204,16983.52797482,3399.17272341949574
1659600000,2022-08-04 08:00:00,CHR/USDT,0.201562,0.201764,0.198856,0.198856,10461.82597031,2094.2859140819903
1659596400,2022-08-04 07:00:00,CHR/USDT,0.201618,0.203245,0.200983,0.20125,6806.28685079,1376.83911901236526
1659592800,2022-08-04 06:00:00,CHR/USDT,0.20611,0.207009,0.198724,0.201529,180329.15174086,36020.25023209296736
1659589200,2022-08-04 05:00:00,CHR/USDT,0.206577,0.207547,0.205171,0.206577,4690.4115111,966.9138575850698
1659585600,2022-08-04 04:00:00,CHR/USDT,0.20491,0.206865,0.204217,0.206112,6878.0939788,1418.4850576305652
1659582000,2022-08-04 03:00:00,CHR/USDT,0.204437,0.204938,0.203134,0.204838,2509.79711091,513.18215016240335
1659578400,2022-08-04 02:00:00,CHR/USDT,0.205378,0.206056,0.204271,0.204331,21780.52246985,4461.68905256888533
1659574800,2022-08-04 01:00:00,CHR/USDT,0.204053,0.206865,0.204053,0.205675,26354.08772819,5399.11830333674044
1659571200,2022-08-04 00:00:00,CHR/USDT,0.198808,0.204271,0.198527,0.204271,47253.7079525,9598.5888120882773
1659567600,2022-08-03 23:00:00,CHR/USDT,0.199423,0.199423,0.197303,0.198968,59848.24920942,11851.33094240420289
1659564000,2022-08-03 22:00:00,CHR/USDT,0.204552,0.205365,0.199515,0.19982,28887.8882988,5818.116727839821
1659560400,2022-08-03 21:00:00,CHR/USDT,0.205075,0.2061,0.204271,0.204544,812.0464,166.6143838676
1659556800,2022-08-03 20:00:00,CHR/USDT,0.206939,0.207183,0.204272,0.204272,25987.3234,5322.1480923242
1659553200,2022-08-03 19:00:00,CHR/USDT,0.206032,0.207408,0.205412,0.206946,16989.25212,3510.49044701225737
1659549600,2022-08-03 18:00:00,CHR/USDT,0.205055,0.206205,0.204544,0.205758,18925.15921738,3890.92975163046411
1659546000,2022-08-03 17:00:00,CHR/USDT,0.205055,0.206334,0.204647,0.205132,12086.60374914,2483.20092832768224
1659542400,2022-08-03 16:00:00,CHR/USDT,0.20493,0.206332,0.204,0.205132,19635.6161591,4026.23880026904003
1659538800,2022-08-03 15:00:00,CHR/USDT,0.204761,0.205683,0.204414,0.20493,152837.55819211,31380.50757023097468
1659535200,2022-08-03 14:00:00,CHR/USDT,0.203681,0.205,0.202636,0.204692,44146.73308964,9016.14108176142899
1659531600,2022-08-03 13:00:00,CHR/USDT,0.203001,0.204381,0.202402,0.203441,48736.38096844,9895.44271031446166
1659528000,2022-08-03 12:00:00,CHR/USDT,0.203886,0.205132,0.202598,0.202598,49886.49247654,10142.66242482635969
1659524400,2022-08-03 11:00:00,CHR/USDT,0.203583,0.204414,0.202636,0.203606,8527.24678377,1736.87662011015183
1659520800,2022-08-03 10:00:00,CHR/USDT,0.20476,0.204827,0.202455,0.202917,21692.83977165,4417.19735678961207
1659517200,2022-08-03 09:00:00,CHR/USDT,0.201875,0.204692,0.201676,0.204692,7620.38488653,1553.44940051735434
1659513600,2022-08-03 08:00:00,CHR/USDT,0.19981,0.201795,0.199625,0.201795,2681.89019919,539.3867529465648
1659510000,2022-08-03 07:00:00,CHR/USDT,0.200693,0.200839,0.199173,0.199173,15614.74233269,3122.48387197586397
1659506400,2022-08-03 06:00:00,CHR/USDT,0.201022,0.202165,0.2,0.201204,3929.82317061,790.58949413239577
1659502800,2022-08-03 05:00:00,CHR/USDT,0.19872,0.201,0.198546,0.200857,9431.95966205,1891.34489746524472
1659499200,2022-08-03 04:00:00,CHR/USDT,0.198443,0.200021,0.198443,0.19904,9803.70449843,1955.14763629242479
1659495600,2022-08-03 03:00:00,CHR/USDT,0.196434,0.199035,0.196434,0.198212,18986.39502582,3756.12222468729862
1659492000,2022-08-03 02:00:00,CHR/USDT,0.196925,0.19825,0.19606,0.197576,13577.23486684,2679.35809158550158
1659488400,2022-08-03 01:00:00,CHR/USDT,0.195428,0.19742,0.192646,0.196987,50039.64055271,9719.87931346726923
1659484800,2022-08-03 00:00:00,CHR/USDT,0.201391,0.202283,0.19529,0.196186,46553.79479831,9259.29828723845491
1659481200,2022-08-02 23:00:00,CHR/USDT,0.203487,0.203537,0.2003,0.200975,5111.32958739,1029.36793207342893
1659477600,2022-08-02 22:00:00,CHR/USDT,0.203371,0.204271,0.202165,0.203716,12572.33318524,2559.68305068308904
1659474000,2022-08-02 21:00:00,CHR/USDT,0.202982,0.20423,0.201318,0.203433,22605.57963297,4608.51700237040854
1659470400,2022-08-02 20:00:00,CHR/USDT,0.202,0.203341,0.2019,0.203232,11219.45639966,2272.7806703909839
1659466800,2022-08-02 19:00:00,CHR/USDT,0.202035,0.203341,0.200718,0.202035,24272.26154469,4919.08517246557415
1659463200,2022-08-02 18:00:00,CHR/USDT,0.204,0.204544,0.202165,0.202165,30461.22558306,6203.89058227661814
1659459600,2022-08-02 17:00:00,CHR/USDT,0.206133,0.206506,0.202911,0.203747,28723.25381694,5874.20817463646993
1659456000,2022-08-02 16:00:00,CHR/USDT,0.201976,0.206546,0.201976,0.205851,43240.00461527,8825.24506989252768
1659452400,2022-08-02 15:00:00,CHR/USDT,0.2035,0.204271,0.200879,0.20227,48705.37919183,9831.89794646908645
1659448800,2022-08-02 14:00:00,CHR/USDT,0.199985,0.20423,0.198051,0.2035,55230.67751695,11105.91777122240655
1659445200,2022-08-02 13:00:00,CHR/USDT,0.197821,0.201906,0.197638,0.200281,27443.69188811,5501.71491258959459
1659441600,2022-08-02 12:00:00,CHR/USDT,0.20053,0.201032,0.196787,0.198004,6452.5469,1277.398331505
1659438000,2022-08-02 11:00:00,CHR/USDT,0.200318,0.201742,0.199515,0.200104,3808.79376418,763.91749034252162
1659434400,2022-08-02 10:00:00,CHR/USDT,0.196309,0.20047,0.196278,0.199074,10658.49453333,2117.69562448603108
1659430800,2022-08-02 09:00:00,CHR/USDT,0.197824,0.198546,0.195423,0.196613,31572.54139631,6215.95418918484475
1659427200,2022-08-02 08:00:00,CHR/USDT,0.198775,0.199279,0.197824,0.198071,11602.13423359,2306.38584618467843
1659423600,2022-08-02 07:00:00,CHR/USDT,0.199072,0.199824,0.196361,0.199026,11326.28594994,2247.08538854014358
1659420000,2022-08-02 06:00:00,CHR/USDT,0.197305,0.199625,0.197305,0.199011,4972.26914302,987.35343619846202
1659416400,2022-08-02 05:00:00,CHR/USDT,0.196271,0.198418,0.196271,0.196816,2839.80000808,561.15306286814098
1659412800,2022-08-02 04:00:00,CHR/USDT,0.197303,0.198151,0.19469,0.196612,22763.66066742,4468.69514057327418
1659409200,2022-08-02 03:00:00,CHR/USDT,0.200021,0.200729,0.196811,0.197336,10475.74056577,2079.03379220687932
1659405600,2022-08-02 02:00:00,CHR/USDT,0.201001,0.203341,0.198631,0.199625,46661.36138864,9382.59261239721398
1659402000,2022-08-02 01:00:00,CHR/USDT,0.207401,0.209,0.200436,0.20129,112200.2245692,22712.85873968280058
1659398400,2022-08-02 00:00:00,CHR/USDT,0.20824,0.210836,0.206335,0.207384,47922.28586199,10047.45273112036862
1659394800,2022-08-01 23:00:00,CHR/USDT,0.206969,0.209407,0.205838,0.208779,91095.66872907,18874.89478478836515
1659391200,2022-08-01 22:00:00,CHR/USDT,0.204855,0.207259,0.203,0.207085,15933.98612085,3271.8667524187612
1659387600,2022-08-01 21:00:00,CHR/USDT,0.20713,0.207259,0.203665,0.205132,7839.3799672,1606.97255635268695
1659384000,2022-08-01 20:00:00,CHR/USDT,0.204294,0.20758,0.204177,0.207051,15227.33562126,3140.92600444782796
1659380400,2022-08-01 19:00:00,CHR/USDT,0.205182,0.205683,0.203607,0.204562,7177.95252096,1468.74938369084577
1659376800,2022-08-01 18:00:00,CHR/USDT,0.204,0.205672,0.203222,0.205621,12751.43069202,2604.45487193749356
1659373200,2022-08-01 17:00:00,CHR/USDT,0.208286,0.20851,0.202979,0.203417,42250.4390254,8676.37154245242855
1659369600,2022-08-01 16:00:00,CHR/USDT,0.211072,0.212121,0.207749,0.20841,11540.47620703,2418.10528911833497
1659366000,2022-08-01 15:00:00,CHR/USDT,0.213755,0.217538,0.211154,0.211154,25886.22068424,5550.82907154629249
1659362400,2022-08-01 14:00:00,CHR/USDT,0.210174,0.214105,0.209807,0.213392,52792.01488668,11204.36489670317489
1659358800,2022-08-01 13:00:00,CHR/USDT,0.206756,0.211072,0.204816,0.210481,32309.94814174,6688.91273755962892
1659355200,2022-08-01 12:00:00,CHR/USDT,0.209256,0.209429,0.206865,0.207256,13724.46896799,2849.85124996517771
1659351600,2022-08-01 11:00:00,CHR/USDT,0.206498,0.2094,0.204637,0.209395,17751.92465662,3677.802872266454
1659348000,2022-08-01 10:00:00,CHR/USDT,0.210541,0.210849,0.205944,0.206486,16432.05443639,3402.51752994409511
1659344400,2022-08-01 09:00:00,CHR/USDT,0.209766,0.211202,0.20929,0.209975,588.49210303,123.75409704729098
1659340800,2022-08-01 08:00:00,CHR/USDT,0.211273,0.211482,0.20935,0.209933,1310.55690554,275.37865836507928
1659337200,2022-08-01 07:00:00,CHR/USDT,0.209745,0.211202,0.2078,0.210894,17180.56426926,3621.71234198855796
1659333600,2022-08-01 06:00:00,CHR/USDT,0.211402,0.211677,0.208428,0.209893,9102.71980182,1912.66889596565495
1659330000,2022-08-01 05:00:00,CHR/USDT,0.213449,0.214266,0.211154,0.211652,4961.24060246,1059.25516867475786
1659326400,2022-08-01 04:00:00,CHR/USDT,0.21268,0.214309,0.21157,0.214105,13347.13718445,2828.25385209989408
1659322800,2022-08-01 03:00:00,CHR/USDT,0.211428,0.212636,0.209941,0.212636,1435.29721906,302.91621975380315
1659319200,2022-08-01 02:00:00,CHR/USDT,0.21268,0.213683,0.210777,0.211428,14188.2928856,3005.3375656233648
1659315600,2022-08-01 01:00:00,CHR/USDT,0.21096,0.213,0.210012,0.212655,5056.6501185,1071.17875434207032
1659312000,2022-08-01 00:00:00,CHR/USDT,0.206335,0.21157,0.205612,0.211191,10049.04353017,2102.15539106041981
1659308400,2022-07-31 23:00:00,CHR/USDT,0.20805,0.208766,0.204764,0.20676,40413.43878102,8371.91159599652956
1659304800,2022-07-31 22:00:00,CHR/USDT,0.216667,0.216667,0.20713,0.207877,112217.19458097,23810.31992942966876
1659301200,2022-07-31 21:00:00,CHR/USDT,0.219683,0.220524,0.216306,0.217079,61486.27977456,13482.21316483099798
1659297600,2022-07-31 20:00:00,CHR/USDT,0.220716,0.221463,0.2192,0.220312,9949.99694222,2192.57246463179934
1659294000,2022-07-31 19:00:00,CHR/USDT,0.220322,0.2236,0.220319,0.220319,17507.6738477,3895.81295881645768
1659290400,2022-07-31 18:00:00,CHR/USDT,0.222554,0.226,0.216401,0.221099,138568.72078191,30473.61636439040165
1659286800,2022-07-31 17:00:00,CHR/USDT,0.223,0.223313,0.221672,0.222419,8764.71357932,1948.9775125739728
1659283200,2022-07-31 16:00:00,CHR/USDT,0.222253,0.223598,0.220319,0.222666,14640.95840603,3262.29015179826397
1659279600,2022-07-31 15:00:00,CHR/USDT,0.22044,0.222444,0.21984,0.222444,8836.17984333,1957.92046313622619
1659276000,2022-07-31 14:00:00,CHR/USDT,0.220831,0.222712,0.218559,0.219567,21657.55041932,4788.68600531283123
1659272400,2022-07-31 13:00:00,CHR/USDT,0.223839,0.223839,0.220319,0.221788,61757.9158226,13701.54180680430833
1659268800,2022-07-31 12:00:00,CHR/USDT,0.223876,0.224704,0.221331,0.224482,6902.46022633,1534.83051299252373
1659265200,2022-07-31 11:00:00,CHR/USDT,0.223085,0.224261,0.22115,0.224261,52997.26874254,11843.29101310888045
1659261600,2022-07-31 10:00:00,CHR/USDT,0.219085,0.223338,0.218522,0.223338,13618.20801159,3014.72956817632189
1659258000,2022-07-31 09:00:00,CHR/USDT,0.216524,0.2192,0.215518,0.2192,5899.89093244,1281.5921894573418
1659254400,2022-07-31 08:00:00,CHR/USDT,0.221744,0.223507,0.21604,0.216698,22607.1599,4981.994043308
1659250800,2022-07-31 07:00:00,CHR/USDT,0.224812,0.227431,0.221063,0.22225,43482.38376039,9766.86990190437506
1659247200,2022-07-31 06:00:00,CHR/USDT,0.224164,0.224787,0.223155,0.224268,8956.88669791,2003.80263808651944
1659243600,2022-07-31 05:00:00,CHR/USDT,0.223459,0.2264,0.223459,0.22378,26494.09512366,5977.71947523273163
1659240000,2022-07-31 04:00:00,CHR/USDT,0.219771,0.224,0.219771,0.223879,5851.1882,1300.0343148023
1659236400,2022-07-31 03:00:00,CHR/USDT,0.21937,0.220254,0.2186,0.22,9225.06632044,2025.03270570004256
1659232800,2022-07-31 02:00:00,CHR/USDT,0.219968,0.221189,0.218875,0.21941,26484.86197988,5823.89400312170406
1659229200,2022-07-31 01:00:00,CHR/USDT,0.218974,0.22088,0.218198,0.219639,31783.55783387,6987.85190141123936
1659225600,2022-07-31 00:00:00,CHR/USDT,0.215998,0.219914,0.214,0.218789,18051.12477531,3935.79213989200928
1659222000,2022-07-30 23:00:00,CHR/USDT,0.215633,0.216874,0.213101,0.216112,19014.5053497,4079.6287899581745
1659218400,2022-07-30 22:00:00,CHR/USDT,0.216869,0.216869,0.213008,0.216042,39055.42116979,8388.95162251361655
1659214800,2022-07-30 21:00:00,CHR/USDT,0.219803,0.220454,0.216342,0.217288,16364.88297773,3568.04124401638942
1659211200,2022-07-30 20:00:00,CHR/USDT,0.221156,0.221672,0.218386,0.219702,9141.91600145,2008.03671053934405
1659207600,2022-07-30 19:00:00,CHR/USDT,0.226994,0.227147,0.220317,0.22047,41185.38808881,9276.17236808260411
1659204000,2022-07-30 18:00:00,CHR/USDT,0.227769,0.228481,0.226764,0.226764,3335.15240076,759.04918858920444
1659200400,2022-07-30 17:00:00,CHR/USDT,0.228602,0.232,0.225431,0.227748,70765.99642324,16221.62068747800852
1659196800,2022-07-30 16:00:00,CHR/USDT,0.227097,0.229045,0.225941,0.228598,32947.39885911,7527.0785676734382
1659193200,2022-07-30 15:00:00,CHR/USDT,0.224217,0.228684,0.224043,0.227441,13889.01808632,3145.83157075507606
1659189600,2022-07-30 14:00:00,CHR/USDT,0.225116,0.228439,0.2236,0.224016,29907.46533274,6749.16159755146873
1659186000,2022-07-30 13:00:00,CHR/USDT,0.223048,0.225799,0.222271,0.22537,11962.31297444,2679.58111094969985
1659182400,2022-07-30 12:00:00,CHR/USDT,0.220795,0.2236,0.2204,0.222955,27631.33876439,6127.68588982129847
1659178800,2022-07-30 11:00:00,CHR/USDT,0.219805,0.222346,0.21863,0.220988,68116.32116288,15082.05127386185739
1659175200,2022-07-30 10:00:00,CHR/USDT,0.22378,0.223918,0.217938,0.219618,42542.08710879,9351.67200640426415
1659171600,2022-07-30 09:00:00,CHR/USDT,0.22822,0.228629,0.223155,0.223899,32457.20075969,7325.6234808496907
1659168000,2022-07-30 08:00:00,CHR/USDT,0.227405,0.22933,0.225106,0.228835,33787.3638,7705.5833494946
1659164400,2022-07-30 07:00:00,CHR/USDT,0.225109,0.229171,0.22489,0.227143,33683.1282,7649.400842177
1659160800,2022-07-30 06:00:00,CHR/USDT,0.222851,0.225098,0.22156,0.225029,41050.69964675,9177.51154630268096
1659157200,2022-07-30 05:00:00,CHR/USDT,0.219766,0.223,0.219766,0.222513,8736.59948058,1938.27959989163516
1659153600,2022-07-30 04:00:00,CHR/USDT,0.222861,0.223155,0.218974,0.219831,71854.58970521,15835.41133224096396
1659150000,2022-07-30 03:00:00,CHR/USDT,0.223155,0.223726,0.220705,0.222761,41112.1200365,9140.9179008417125
1659146400,2022-07-30 02:00:00,CHR/USDT,0.222995,0.224472,0.220326,0.224472,71542.69918458,15905.60241356353539
