https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume KRL,Volume USDT
1643846400,2022-02-03 00:00:00,KRL/USDT,0.81249,0.81939,0.79918,0.81877,67267.15978129,54525.3896954428345
1643760000,2022-02-02 00:00:00,KRL/USDT,0.84429,0.86558,0.8072,0.81125,363668.05302045,302433.6806489677465
1643673600,2022-02-01 00:00:00,KRL/USDT,0.79055,1.03068,0.79029,0.84428,1169024.88111494,1071575.6142277159494
1643587200,2022-01-31 00:00:00,KRL/USDT,0.81305,0.81305,0.77948,0.7917,97863.11899624,77559.5119287866132
1643500800,2022-01-30 00:00:00,KRL/USDT,0.84009,0.88745,0.80318,0.80978,180600.23376338,151506.4542844666897
1643414400,2022-01-29 00:00:00,KRL/USDT,0.81711,0.85,0.80318,0.84008,132729.413313,109428.3128869525477
1643328000,2022-01-28 00:00:00,KRL/USDT,0.78673,0.82348,0.78338,0.81441,119280.96210332,95567.4968893537365
1643241600,2022-01-27 00:00:00,KRL/USDT,0.80802,0.81463,0.77295,0.78011,121327.74015751,96221.6963623492137
1643155200,2022-01-26 00:00:00,KRL/USDT,0.83203,0.8485,0.79124,0.80768,290134.56923832,238890.8108937192063
1643068800,2022-01-25 00:00:00,KRL/USDT,0.86838,0.87864,0.832,0.84007,283260.76069368,241899.6973253994906
1642982400,2022-01-24 00:00:00,KRL/USDT,0.90427,1.13313,0.86006,0.86991,1199699.78540099,1160164.5849121734446
1642896000,2022-01-23 00:00:00,KRL/USDT,0.857,0.98542,0.84989,0.90084,380875.39120236,349144.3009157769023
1642809600,2022-01-22 00:00:00,KRL/USDT,0.92859,0.93283,0.84143,0.857,183025.62336663,160369.4778564949018
1642723200,2022-01-21 00:00:00,KRL/USDT,1.02555,1.07264,0.91442,0.92358,410825.47468225,408217.4723185595713
1642636800,2022-01-20 00:00:00,KRL/USDT,1.05145,1.10522,1.02555,1.02557,120862.52887557,129248.523673086219
1642550400,2022-01-19 00:00:00,KRL/USDT,1.09425,1.09972,1.04152,1.05145,107163.03809497,115012.094726869276
1642464000,2022-01-18 00:00:00,KRL/USDT,1.11154,1.12187,1.08881,1.0967,40053.13911392,44080.6612469761793
1642377600,2022-01-17 00:00:00,KRL/USDT,1.18392,1.18924,1.05145,1.12128,509313.87271873,576561.0090894873209
1642291200,2022-01-16 00:00:00,KRL/USDT,1.19705,1.2273,1.17339,1.18342,63758.16143302,76231.8656130369176
1642204800,2022-01-15 00:00:00,KRL/USDT,1.20612,1.21098,1.17926,1.20088,51976.73636501,61971.6066347273115
1642118400,2022-01-14 00:00:00,KRL/USDT,1.22119,1.2273,1.17339,1.21511,81240.60371626,97240.923633980471
1642032000,2022-01-13 00:00:00,KRL/USDT,1.26815,1.27726,1.21511,1.22119,61149.44482307,76279.5821714326643
1641945600,2022-01-12 00:00:00,KRL/USDT,1.24581,1.27091,1.22119,1.25939,101038.86758505,125659.5773433171067
1641859200,2022-01-11 00:00:00,KRL/USDT,1.20927,1.2583,1.20305,1.24586,113907.49090109,140284.3139306503916
1641772800,2022-01-10 00:00:00,KRL/USDT,1.26463,1.27091,1.20304,1.20907,79836.82010387,97869.7405081114027
1641686400,2022-01-09 00:00:00,KRL/USDT,1.2712,1.28099,1.24581,1.2646,48127.04377735,60849.1559024360302
1641600000,2022-01-08 00:00:00,KRL/USDT,1.256,1.33591,1.23344,1.28365,119576.86404885,153829.3883665291338
1641513600,2022-01-07 00:00:00,KRL/USDT,1.33037,1.3396,1.24582,1.25204,80509.23626873,102528.5200656286139
1641427200,2022-01-06 00:00:00,KRL/USDT,1.34545,1.36964,1.29007,1.33724,154953.43131319,204989.7659064143446
1641340800,2022-01-05 00:00:00,KRL/USDT,1.4254,1.43968,1.31607,1.34259,122850.66064857,169143.1694141146617
1641254400,2022-01-04 00:00:00,KRL/USDT,1.4228,1.45412,1.41125,1.4254,65646.87507168,93694.5775256099601
1641168000,2022-01-03 00:00:00,KRL/USDT,1.53869,1.55152,1.41125,1.42467,188390.9307255,276498.591766473918
1641081600,2022-01-02 00:00:00,KRL/USDT,1.68408,1.71424,1.49141,1.54305,644708.19500827,1004961.3396268227209
1640995200,2022-01-01 00:00:00,KRL/USDT,1.30597,1.85665,1.29007,1.67513,838408.3040838,1367678.0550066959201
1640908800,2021-12-31 00:00:00,KRL/USDT,1.33636,1.34193,1.28072,1.30311,144085.48266228,189434.9340502826462
1640822400,2021-12-30 00:00:00,KRL/USDT,1.31756,1.34978,1.30594,1.32986,139046.28928691,184635.0076405979494
1640736000,2021-12-29 00:00:00,KRL/USDT,1.38665,1.40327,1.31874,1.32056,110660.12790681,150137.1264352551355
1640649600,2021-12-28 00:00:00,KRL/USDT,1.46802,1.49,1.35617,1.38746,335723.80561065,474013.892840077381
