https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume IXS,Volume USDT
1643587200,2022-01-31 00:00:00,IXS/USDT,0.2162,0.2565,0.2103,0.2251,1945864.95434034,462471.488185487869
1643500800,2022-01-30 00:00:00,IXS/USDT,0.1623,0.31,0.1623,0.217,4681738.15822707,1125576.290805362548
1643414400,2022-01-29 00:00:00,IXS/USDT,0.1242,0.2049,0.1236,0.1623,4147311.0930153,717361.979160102984
1643328000,2022-01-28 00:00:00,IXS/USDT,0.1119,0.177,0.103,0.124,1269602.58147871,167346.444818427181
1643241600,2022-01-27 00:00:00,IXS/USDT,0.1102,0.1198,0.108,0.1121,394781.46939953,44236.406942902876
1643155200,2022-01-26 00:00:00,IXS/USDT,0.1205,0.1221,0.107,0.1099,1243461.96306023,143677.538230756524
1643068800,2022-01-25 00:00:00,IXS/USDT,0.1101,0.1278,0.1087,0.1208,930525.61819832,106055.132500510491
1642982400,2022-01-24 00:00:00,IXS/USDT,0.1186,0.12,0.1022,0.1101,1017851.69541741,112011.239062334863
1642896000,2022-01-23 00:00:00,IXS/USDT,0.1145,0.1242,0.113,0.1189,937790.60037822,110098.985156362656
1642809600,2022-01-22 00:00:00,IXS/USDT,0.1306,0.1348,0.1076,0.1153,616046.78049018,71198.956055787873
1642723200,2022-01-21 00:00:00,IXS/USDT,0.161,0.161,0.1179,0.1305,834401.75533004,117668.573914364607
1642636800,2022-01-20 00:00:00,IXS/USDT,0.1753,0.269,0.1543,0.162,3738271.63185691,789411.633210697147
1642550400,2022-01-19 00:00:00,IXS/USDT,0.185,0.1922,0.157,0.176,954397.21050842,166300.361237670397
1642464000,2022-01-18 00:00:00,IXS/USDT,0.1459,0.2149,0.1456,0.1858,3064644.93247813,555578.851947096864
1642377600,2022-01-17 00:00:00,IXS/USDT,0.1485,0.1699,0.1411,0.146,543417.10472408,84196.300138850441
1642291200,2022-01-16 00:00:00,IXS/USDT,0.1499,0.154,0.145,0.1485,167183.04991812,24661.431710797884
1642204800,2022-01-15 00:00:00,IXS/USDT,0.1454,0.1546,0.1443,0.1499,173199.65924546,25899.141132900218
1642118400,2022-01-14 00:00:00,IXS/USDT,0.1453,0.1488,0.1382,0.1445,142417.59140879,20543.720113544246
1642032000,2022-01-13 00:00:00,IXS/USDT,0.1478,0.1513,0.1422,0.1452,80332.211015,11731.230095365198
1641945600,2022-01-12 00:00:00,IXS/USDT,0.1476,0.1572,0.146,0.1478,97678.15578126,14673.801456555977
1641859200,2022-01-11 00:00:00,IXS/USDT,0.1466,0.1519,0.141,0.1475,321923.22805147,46805.059752083577
1641772800,2022-01-10 00:00:00,IXS/USDT,0.1565,0.1601,0.1432,0.1466,188473.62777041,28465.746560186691
1641686400,2022-01-09 00:00:00,IXS/USDT,0.1499,0.1819,0.141,0.1574,566343.12585888,89732.780140791533
1641600000,2022-01-08 00:00:00,IXS/USDT,0.1474,0.151,0.1414,0.1499,144719.56779662,21086.672847516313
1641513600,2022-01-07 00:00:00,IXS/USDT,0.1591,0.1591,0.1456,0.1475,187568.60421634,27997.539648188752
1641427200,2022-01-06 00:00:00,IXS/USDT,0.1633,0.1715,0.1533,0.1583,330738.54672179,53976.90101355241
1641340800,2022-01-05 00:00:00,IXS/USDT,0.1824,0.1839,0.1617,0.1632,177970.61787746,30791.573268262029
1641254400,2022-01-04 00:00:00,IXS/USDT,0.1741,0.1844,0.174,0.1835,110558.72834179,20016.261771844794
1641168000,2022-01-03 00:00:00,IXS/USDT,0.1697,0.1879,0.169,0.175,418658.46564947,74726.005416351285
1641081600,2022-01-02 00:00:00,IXS/USDT,0.1648,0.1737,0.1587,0.1696,157948.7394501,26411.492247674745
1640995200,2022-01-01 00:00:00,IXS/USDT,0.1592,0.1705,0.1566,0.1657,190745.53191404,31016.529564758983
1640908800,2021-12-31 00:00:00,IXS/USDT,0.1576,0.188,0.1486,0.1584,1048792.84304519,170620.087599011258
1640822400,2021-12-30 00:00:00,IXS/USDT,0.1628,0.1641,0.1562,0.1577,176929.2912,28302.21346266592
1640736000,2021-12-29 00:00:00,IXS/USDT,0.1592,0.1709,0.157,0.1628,238486.85147662,38655.253231657543
1640649600,2021-12-28 00:00:00,IXS/USDT,0.1738,0.1961,0.156,0.1599,946741.26872088,162467.162654532911
