https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume CWAR,Volume USDT
1644278400,2022-02-08 00:00:00,CWAR/USDT,0.615,0.722,0.5033,0.56,4424183.26984905,2632573.60231099404
1644192000,2022-02-07 00:00:00,CWAR/USDT,0.6494,0.652,0.5668,0.615,4665914.13489699,2802509.434454110757
1644105600,2022-02-06 00:00:00,CWAR/USDT,0.4879,0.74,0.4651,0.6496,2895638.39740258,1648659.460739403152
1644019200,2022-02-05 00:00:00,CWAR/USDT,0.4697,0.5,0.4642,0.4882,2468028.534324,1187849.611129315653
1643932800,2022-02-04 00:00:00,CWAR/USDT,0.4341,0.5,0.4272,0.4697,1773784.14209911,811622.922067394204
1643846400,2022-02-03 00:00:00,CWAR/USDT,0.4385,0.4459,0.42,0.4357,851604.08001342,364090.980853346544
1643760000,2022-02-02 00:00:00,CWAR/USDT,0.4265,0.532,0.4224,0.437,2947331.13403738,1385322.004339331484
1643673600,2022-02-01 00:00:00,CWAR/USDT,0.425,0.4601,0.4111,0.429,1309407.12335866,562711.326932145808
1643587200,2022-01-31 00:00:00,CWAR/USDT,0.4258,0.4486,0.399,0.4251,1120680.49104484,469450.154523010282
1643500800,2022-01-30 00:00:00,CWAR/USDT,0.4406,0.4749,0.4132,0.4235,1571048.0280973,696999.11622491691
1643414400,2022-01-29 00:00:00,CWAR/USDT,0.4534,0.4724,0.43,0.4425,1129649.09344185,507363.645308281987
1643328000,2022-01-28 00:00:00,CWAR/USDT,0.4383,0.4625,0.421,0.4512,1082303.90685623,477619.167548261403
1643241600,2022-01-27 00:00:00,CWAR/USDT,0.4819,0.4933,0.4188,0.4357,1893923.48370073,848922.934558858112
1643155200,2022-01-26 00:00:00,CWAR/USDT,0.4792,0.5555,0.4635,0.4797,2540598.02602348,1287640.792038326146
1643068800,2022-01-25 00:00:00,CWAR/USDT,0.498,0.5347,0.465,0.4791,1473985.66967504,724598.897494531415
1642982400,2022-01-24 00:00:00,CWAR/USDT,0.5191,0.534,0.435,0.4975,2816282.19440607,1362386.75816939864
1642896000,2022-01-23 00:00:00,CWAR/USDT,0.4303,0.5996,0.427,0.5211,3913447.64990992,1983380.326276102276
1642809600,2022-01-22 00:00:00,CWAR/USDT,0.5195,0.5829,0.3884,0.4303,3003231.69689103,1381117.473456572626
1642723200,2022-01-21 00:00:00,CWAR/USDT,0.6315,0.677,0.5,0.5215,3415936.63661389,1963488.063427423109
1642636800,2022-01-20 00:00:00,CWAR/USDT,0.6684,0.7449,0.625,0.6308,1834052.84259393,1260421.854047008252
1642550400,2022-01-19 00:00:00,CWAR/USDT,0.7354,0.7465,0.6525,0.6697,2338479.52091434,1601814.55895362843
1642464000,2022-01-18 00:00:00,CWAR/USDT,0.81,0.8361,0.7,0.7375,3265565.80487691,2427423.310739879447
1642377600,2022-01-17 00:00:00,CWAR/USDT,0.9389,0.945,0.8,0.81,1897077.62175794,1641255.382331763861
1642291200,2022-01-16 00:00:00,CWAR/USDT,0.9568,0.99,0.91,0.9389,1333817.65914412,1260455.997296556331
1642204800,2022-01-15 00:00:00,CWAR/USDT,0.9921,1.009,0.95,0.959,1100231.73046505,1066523.463216499675
1642118400,2022-01-14 00:00:00,CWAR/USDT,1.0334,1.052,0.9535,0.9959,1771976.13550755,1769617.194059390096
1642032000,2022-01-13 00:00:00,CWAR/USDT,1.1104,1.17,0.98,1.0317,4400130.39704545,4637250.025590579898
1641945600,2022-01-12 00:00:00,CWAR/USDT,0.9679,1.3418,0.92,1.1066,4901874.40423543,5751685.642774274025
1641859200,2022-01-11 00:00:00,CWAR/USDT,0.9163,0.9825,0.9002,0.9679,973446.02791435,909211.351731235998
1641772800,2022-01-10 00:00:00,CWAR/USDT,1.0281,1.0467,0.8971,0.9163,1158498.30161612,1101087.782257309855
1641686400,2022-01-09 00:00:00,CWAR/USDT,1.0036,1.09,0.9221,1.0282,1521163.48124986,1538804.066325857466
1641600000,2022-01-08 00:00:00,CWAR/USDT,1.0192,1.075,0.9643,1.0021,1063472.61471474,1084072.797147811358
1641513600,2022-01-07 00:00:00,CWAR/USDT,1.109,1.1264,1.011,1.023,1136915.92252182,1194181.801560061862
1641427200,2022-01-06 00:00:00,CWAR/USDT,1.1018,1.1261,1.05,1.106,1019614.5920179,1095720.187043599981
1641340800,2022-01-05 00:00:00,CWAR/USDT,1.1582,1.235,1.05,1.1033,1435090.00163099,1626529.705695361362
1641254400,2022-01-04 00:00:00,CWAR/USDT,1.1838,1.2476,1.1317,1.1522,1144102.60356714,1354477.943645332587
1641168000,2022-01-03 00:00:00,CWAR/USDT,1.2178,1.2599,1.1773,1.181,774348.2679648,941425.710688229537
1641081600,2022-01-02 00:00:00,CWAR/USDT,1.2525,1.276,1.206,1.2216,725862.82559805,901418.658383675072
1640995200,2022-01-01 00:00:00,CWAR/USDT,1.283,1.3465,1.225,1.2524,840527.0557065,1078347.770813979614
1640908800,2021-12-31 00:00:00,CWAR/USDT,1.2065,1.4043,1.18,1.2825,1803909.32651116,2329790.813802815207
1640822400,2021-12-30 00:00:00,CWAR/USDT,1.2586,1.3111,1.2,1.2065,1509155.12233941,1886535.920325121775
1640736000,2021-12-29 00:00:00,CWAR/USDT,1.363,1.3844,1.2297,1.2586,1301252.72509408,1700723.721673217254
1640649600,2021-12-28 00:00:00,CWAR/USDT,1.496,1.55,1.2825,1.363,1824196.10721048,2538498.58183072215
