https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume UAH,Volume BTC
1661760000000,2022-08-29 08:00:00,BTC/UAH,788442.51,789681.8,784660.0,784985.59,1171143.7318353856,1.49193023
1661756400000,2022-08-29 07:00:00,BTC/UAH,785543.12,794331.98,785000.0,788605.28,1056972.4120738385,1.34030603
1661752800000,2022-08-29 06:00:00,BTC/UAH,784261.51,785981.0,784261.51,785267.01,1343176.1730182564,1.71047065
1661749200000,2022-08-29 05:00:00,BTC/UAH,785929.3,786622.35,784049.0,784388.7,1371834.638293626,1.74892198
1661745600000,2022-08-29 04:00:00,BTC/UAH,788732.29,793470.78,784422.98,785711.06,1052752.3829552003,1.33987217
1661742000000,2022-08-29 03:00:00,BTC/UAH,784496.5,792650.22,783613.01,789017.56,1100394.3531439917,1.39463861
1661738400000,2022-08-29 02:00:00,BTC/UAH,780243.33,787577.86,779740.38,784587.76,1260222.5133366,1.6062225
1661734800000,2022-08-29 01:00:00,BTC/UAH,781021.42,783817.72,777031.97,780063.66,1191695.8895810496,1.52769056
1661731200000,2022-08-29 00:00:00,BTC/UAH,777724.64,784968.77,776245.74,779130.11,1000565.6111548493,1.28420863
1661727600000,2022-08-28 23:00:00,BTC/UAH,788775.01,791633.56,775408.67,775408.67,1202221.9198926284,1.55043652
1661724000000,2022-08-28 22:00:00,BTC/UAH,789245.11,792651.47,780573.06,788354.02,1230172.635164595,1.56043174
1661720400000,2022-08-28 21:00:00,BTC/UAH,781581.91,789571.04,779732.05,784947.29,1290684.8571137127,1.64429494
1661716800000,2022-08-28 20:00:00,BTC/UAH,779720.54,790390.81,776822.14,781597.91,1025162.889745004,1.3116244
1661713200000,2022-08-28 19:00:00,BTC/UAH,784411.78,788986.48,776564.78,779837.81,1307034.3955055506,1.67603363
1661709600000,2022-08-28 18:00:00,BTC/UAH,787107.04,791471.3,781793.97,783648.49,1207224.0324544222,1.54051727
1661706000000,2022-08-28 17:00:00,BTC/UAH,781810.37,791882.97,781543.66,784761.05,1092731.467929983,1.39243846
1661702400000,2022-08-28 16:00:00,BTC/UAH,779138.27,791401.88,779138.27,783281.21,1169060.1613962133,1.49251654
1661698800000,2022-08-28 15:00:00,BTC/UAH,777500.0,779138.27,775000.0,779138.27,1306264.344482327,1.6765501
1661695200000,2022-08-28 14:00:00,BTC/UAH,791650.25,795633.64,776973.84,777418.71,1270614.849945162,1.6344022
1661691600000,2022-08-28 13:00:00,BTC/UAH,790559.11,798835.8,789999.0,791367.44,1229059.4523499848,1.55308317
1661688000000,2022-08-28 12:00:00,BTC/UAH,792525.35,802774.76,790604.02,790660.58,1263363.609768843,1.59785835
1661684400000,2022-08-28 11:00:00,BTC/UAH,792637.08,793860.57,790800.09,792393.21,1356990.083697799,1.71252109
1661680800000,2022-08-28 10:00:00,BTC/UAH,792424.97,795126.23,790457.33,792200.73,1157169.903693117,1.4607029
1661677200000,2022-08-28 09:00:00,BTC/UAH,793471.76,796128.4,791920.84,792073.65,1348147.736189079,1.70204846
1661673600000,2022-08-28 08:00:00,BTC/UAH,793134.56,796693.71,791398.12,793447.05,1179783.6469476256,1.48690911
1661670000000,2022-08-28 07:00:00,BTC/UAH,796040.11,796116.28,789999.0,791830.84,1221346.7148448592,1.54243388
1661666400000,2022-08-28 06:00:00,BTC/UAH,793631.24,796629.14,791757.47,795563.8,1099018.3892396442,1.38143338
1661662800000,2022-08-28 05:00:00,BTC/UAH,791080.34,794535.2,790000.11,792288.07,1108112.7768546904,1.39862358
1661659200000,2022-08-28 04:00:00,BTC/UAH,791005.67,794438.75,790293.84,791052.4,1344235.34332,1.6993
1661655600000,2022-08-28 03:00:00,BTC/UAH,792528.78,794830.35,790526.84,791343.24,1240588.797348,1.5677
1661652000000,2022-08-28 02:00:00,BTC/UAH,793794.38,796839.28,791798.82,792244.98,1158024.487266,1.4617
1661648400000,2022-08-28 01:00:00,BTC/UAH,793860.83,796975.89,792457.6,793807.81,1178248.9323830002,1.4843
1661644800000,2022-08-28 00:00:00,BTC/UAH,795039.11,796127.1,791595.68,792524.35,1217872.1686449999,1.5367
1661641200000,2022-08-27 23:00:00,BTC/UAH,795193.4,797777.0,793234.61,795735.84,892481.8967834208,1.12158062
1661637600000,2022-08-27 22:00:00,BTC/UAH,791290.5,796903.6,790756.82,795258.65,984927.838025,1.2385
1661634000000,2022-08-27 21:00:00,BTC/UAH,794822.0,796436.02,791333.51,792242.34,1317309.942785559,1.66276135
1661630400000,2022-08-27 20:00:00,BTC/UAH,795377.05,796607.16,792555.84,794303.1,1177201.587800259,1.48205589
1661626800000,2022-08-27 19:00:00,BTC/UAH,792620.55,797067.97,791689.13,796645.17,1170235.4197437963,1.46895439
1661623200000,2022-08-27 18:00:00,BTC/UAH,793393.93,795998.55,791700.43,793308.14,1203131.125124,1.5166
1661619600000,2022-08-27 17:00:00,BTC/UAH,794694.2,797772.24,792499.05,794499.14,1211240.7294410008,1.52453372
1661616000000,2022-08-27 16:00:00,BTC/UAH,794071.39,798841.96,790000.0,795488.96,1153624.2548314398,1.45020775
1661612400000,2022-08-27 15:00:00,BTC/UAH,800776.62,800776.62,790000.0,794534.12,1116419.3104258927,1.40512444
1661608800000,2022-08-27 14:00:00,BTC/UAH,799593.34,801170.41,798444.0,799516.06,1335334.158044162,1.67017803
1661605200000,2022-08-27 13:00:00,BTC/UAH,800694.07,802874.81,798552.83,799086.23,1142897.6752033224,1.43025575
1661601600000,2022-08-27 12:00:00,BTC/UAH,801298.64,803762.0,799383.71,800794.77,1160256.0228503575,1.44888062
1661598000000,2022-08-27 11:00:00,BTC/UAH,801872.22,805813.3,800000.0,801364.74,1207412.0145385254,1.50669471
1661594400000,2022-08-27 10:00:00,BTC/UAH,801052.48,804522.26,800416.41,801881.58,1301267.4550796237,1.62276761
1661590800000,2022-08-27 09:00:00,BTC/UAH,804200.75,807880.02,799936.6,800314.29,1335973.7198610485,1.66931134
1661587200000,2022-08-27 08:00:00,BTC/UAH,807776.98,810181.32,803149.37,804043.44,1156056.3676583928,1.43780337
1661583600000,2022-08-27 07:00:00,BTC/UAH,805847.9,808007.06,801681.65,807776.99,1115696.7803926794,1.38119406
1661580000000,2022-08-27 06:00:00,BTC/UAH,808213.17,810111.8,798200.0,804791.23,1146518.977984067,1.42461664
1661576400000,2022-08-27 05:00:00,BTC/UAH,807847.94,809251.61,803293.29,808551.57,1283135.6197816373,1.58695582
1661572800000,2022-08-27 04:00:00,BTC/UAH,810625.49,811079.14,804785.86,807029.46,1270283.73874704,1.574024
1661569200000,2022-08-27 03:00:00,BTC/UAH,811580.76,812216.19,810286.93,811874.17,1206066.0256387023,1.48553319
1661565600000,2022-08-27 02:00:00,BTC/UAH,814908.88,814908.88,809602.34,811330.35,1130711.9134257915,1.39365169
1661562000000,2022-08-27 01:00:00,BTC/UAH,811708.12,815283.57,811470.47,815283.57,1286591.1098720424,1.57809032
1661558400000,2022-08-27 00:00:00,BTC/UAH,811764.61,812963.25,809623.13,812233.68,1169391.518592977,1.43972301
1661554800000,2022-08-26 23:00:00,BTC/UAH,822954.63,824190.43,809057.47,811457.43,1134148.4727728067,1.39766848
1661551200000,2022-08-26 22:00:00,BTC/UAH,823055.84,827119.06,821890.9,822687.1,1244890.11972,1.5132
1661547600000,2022-08-26 21:00:00,BTC/UAH,823700.57,827025.39,821686.79,822989.71,1246698.4071479621,1.51484082
1661544000000,2022-08-26 20:00:00,BTC/UAH,824087.98,828669.17,820768.75,823413.82,1304577.5301639568,1.58435224
1661540400000,2022-08-26 19:00:00,BTC/UAH,824454.79,827819.09,818468.53,823535.56,1171538.916897766,1.42257235
1661536800000,2022-08-26 18:00:00,BTC/UAH,822354.88,828226.9,818466.48,826216.79,1022930.6711715889,1.23808991
1661533200000,2022-08-26 17:00:00,BTC/UAH,828018.63,834935.38,822100.0,822100.0,1306378.738362,1.58907522
1661529600000,2022-08-26 16:00:00,BTC/UAH,831103.5,833204.69,826099.66,826945.26,1196938.745580815,1.44742198
1661526000000,2022-08-26 15:00:00,BTC/UAH,840073.84,840073.84,827325.0,830474.41,1369291.6551201297,1.64880656
1661522400000,2022-08-26 14:00:00,BTC/UAH,856588.53,857390.09,838693.76,841110.55,1325982.35253841,1.5764662
1661518800000,2022-08-26 13:00:00,BTC/UAH,850999.0,857776.84,845162.7,856000.0,1317112.27992,1.53868257
1661515200000,2022-08-26 12:00:00,BTC/UAH,834639.91,851000.0,831803.8,845407.64,1399705.6857129808,1.65565772
1661511600000,2022-08-26 11:00:00,BTC/UAH,843665.53,846753.7,831000.0,833970.31,1272736.0424142864,1.52611673
1661508000000,2022-08-26 10:00:00,BTC/UAH,846112.12,850426.56,841000.0,843070.54,1348676.8801251487,1.59972009
1661504400000,2022-08-26 09:00:00,BTC/UAH,842350.01,851869.51,842350.0,845525.69,1324520.3647528172,1.56650517
1661500800000,2022-08-26 08:00:00,BTC/UAH,853063.57,853063.57,842350.01,844784.47,1226483.665171907,1.45183027
1661497200000,2022-08-26 07:00:00,BTC/UAH,844988.4,852456.94,841000.01,847758.58,1252264.9417953547,1.47714806
1661493600000,2022-08-26 06:00:00,BTC/UAH,847908.13,851875.72,843216.53,845222.17,1432133.7527875495,1.69438735
1661490000000,2022-08-26 05:00:00,BTC/UAH,848661.26,853479.2,843025.66,851160.78,1289794.1716765135,1.51533553
1661486400000,2022-08-26 04:00:00,BTC/UAH,851238.5,854719.4,847750.01,849098.47,1228030.5519960565,1.44627578
1661482800000,2022-08-26 03:00:00,BTC/UAH,856850.35,856850.35,850948.2,851347.55,1368720.8294715255,1.60771101
1661479200000,2022-08-26 02:00:00,BTC/UAH,854150.32,856126.43,852369.27,854418.2,1230677.582301802,1.44036911
1661475600000,2022-08-26 01:00:00,BTC/UAH,851451.24,855709.84,851193.01,854540.24,1402898.712008,1.6417
1661472000000,2022-08-26 00:00:00,BTC/UAH,856306.77,856837.21,850504.7,851882.58,1265386.384332,1.4854
1661468400000,2022-08-25 23:00:00,BTC/UAH,855762.62,857471.1,852868.91,854253.1,1252164.19398,1.4658
1661464800000,2022-08-25 22:00:00,BTC/UAH,856734.16,857479.74,851954.68,856146.76,1311959.295024,1.5324
1661461200000,2022-08-25 21:00:00,BTC/UAH,856021.67,857894.81,852275.29,855519.61,1271473.244382,1.4862
1661457600000,2022-08-25 20:00:00,BTC/UAH,854286.13,859999.37,850478.31,856220.87,1262495.1555256422,1.47449706
1661454000000,2022-08-25 19:00:00,BTC/UAH,850834.63,855132.03,848797.96,853901.89,1282836.876041415,1.5023235
1661450400000,2022-08-25 18:00:00,BTC/UAH,855062.78,855985.49,847750.01,850885.41,1260857.6313029819,1.48181837
1661446800000,2022-08-25 17:00:00,BTC/UAH,848873.79,856737.91,847750.0,856223.43,1179606.9039494656,1.37768585
1661443200000,2022-08-25 16:00:00,BTC/UAH,858584.64,859511.65,848881.89,849020.99,1252098.2387745865,1.47475534
1661439600000,2022-08-25 15:00:00,BTC/UAH,853099.77,859574.07,846675.46,859022.17,1318549.0358597059,1.5349418
1661436000000,2022-08-25 14:00:00,BTC/UAH,858642.43,858642.43,848984.38,853683.1,1138557.15047,1.3337
1661432400000,2022-08-25 13:00:00,BTC/UAH,856301.82,857234.96,841690.07,850891.03,1191722.290248202,1.40055806
1661428800000,2022-08-25 12:00:00,BTC/UAH,853466.84,859928.78,850001.15,856236.39,1170548.0450962447,1.36708514
1661425200000,2022-08-25 11:00:00,BTC/UAH,851826.31,855619.93,847099.44,855191.88,1273555.8697208618,1.48920482
1661421600000,2022-08-25 10:00:00,BTC/UAH,858599.03,859928.79,851302.28,852038.01,1264956.6494237068,1.48462467
1661418000000,2022-08-25 09:00:00,BTC/UAH,857133.34,859928.79,850000.09,859928.79,1235157.960779165,1.43634912
1661414400000,2022-08-25 08:00:00,BTC/UAH,864257.85,867599.99,851259.06,859333.83,1094421.9577398659,1.2735702
1661410800000,2022-08-25 07:00:00,BTC/UAH,860773.49,865499.26,856063.2,864033.41,1256736.594845,1.4545
1661407200000,2022-08-25 06:00:00,BTC/UAH,856454.21,864908.71,849745.8,862283.91,1262933.4450838552,1.46463761
1661403600000,2022-08-25 05:00:00,BTC/UAH,857941.47,859582.96,845080.11,855212.67,1481569.608503837,1.73239904
1661400000000,2022-08-25 04:00:00,BTC/UAH,854231.79,858882.7,852330.72,854846.3,1190117.0188600002,1.3922
1661396400000,2022-08-25 03:00:00,BTC/UAH,857012.25,858620.36,852773.57,854958.59,1311420.981201,1.5339
1661392800000,2022-08-25 02:00:00,BTC/UAH,857373.94,861995.92,853054.51,858323.8,1391309.2506735162,1.62096082
1661389200000,2022-08-25 01:00:00,BTC/UAH,854479.5,860683.86,853184.31,859232.15,1253705.6300650002,1.4591
1661385600000,2022-08-25 00:00:00,BTC/UAH,850470.42,858711.03,848978.38,855272.62,1257614.9521397746,1.47042583
1661382000000,2022-08-24 23:00:00,BTC/UAH,855828.03,859042.17,850382.95,850382.95,1258787.8740708295,1.48026001
1661378400000,2022-08-24 22:00:00,BTC/UAH,859276.7,860288.4,855174.07,855536.43,1274578.173414,1.4898
1661374800000,2022-08-24 21:00:00,BTC/UAH,860885.07,865108.42,857856.07,858720.32,1512179.5368763583,1.76096862
1661371200000,2022-08-24 20:00:00,BTC/UAH,862514.54,864648.84,854118.26,860653.98,1174362.35571,1.3645
1661367600000,2022-08-24 19:00:00,BTC/UAH,864465.54,867600.0,857770.31,863365.67,1451982.4914695567,1.68177001
1661364000000,2022-08-24 18:00:00,BTC/UAH,862108.91,866692.58,862108.91,864887.66,1493165.9011767863,1.72642757
1661360400000,2022-08-24 17:00:00,BTC/UAH,866048.81,867705.26,859635.37,862218.2,1420460.3906612517,1.64744886
1661356800000,2022-08-24 16:00:00,BTC/UAH,859291.17,866681.33,859220.97,866031.52,1234872.525701808,1.4258979
1661353200000,2022-08-24 15:00:00,BTC/UAH,856665.01,859524.08,856066.0,859524.08,1381483.2970603504,1.60726538
1661349600000,2022-08-24 14:00:00,BTC/UAH,854840.8,857398.32,853655.84,856845.3,1395624.363609858,1.62879386
1661346000000,2022-08-24 13:00:00,BTC/UAH,856539.55,857164.6,851593.02,855268.06,1325526.7856260294,1.54983782
1661342400000,2022-08-24 12:00:00,BTC/UAH,855418.0,856983.7,854565.78,855767.01,1212019.6670404032,1.41629632
1661338800000,2022-08-24 11:00:00,BTC/UAH,848330.82,856900.96,848158.06,856271.48,1388622.9857423091,1.62170879
1661335200000,2022-08-24 10:00:00,BTC/UAH,850096.0,855348.37,847684.1,847684.1,1294546.79187211,1.5271571
1661331600000,2022-08-24 09:00:00,BTC/UAH,851757.1,855417.1,850208.0,850446.62,1361532.9512690273,1.60096227
1661328000000,2022-08-24 08:00:00,BTC/UAH,853667.01,856217.71,850640.0,851973.26,1222355.4206797376,1.43473449
1661324400000,2022-08-24 07:00:00,BTC/UAH,856271.8,856695.34,850007.15,852509.79,1381918.36959,1.621
1661320800000,2022-08-24 06:00:00,BTC/UAH,857649.67,857649.67,851106.44,856347.04,1267479.253904,1.4801
1661317200000,2022-08-24 05:00:00,BTC/UAH,852037.66,860739.06,851985.32,857648.77,1303654.1583618035,1.52003268
1661313600000,2022-08-24 04:00:00,BTC/UAH,850879.49,853555.78,848441.66,851898.09,1394758.1957222973,1.63723597
1661310000000,2022-08-24 03:00:00,BTC/UAH,848385.21,853054.85,847280.38,850837.91,1236777.985976,1.4536
1661306400000,2022-08-24 02:00:00,BTC/UAH,849127.54,854896.96,847873.07,848294.19,1313338.9730341393,1.54821168
1661302800000,2022-08-24 01:00:00,BTC/UAH,855424.23,857333.06,847993.13,849881.39,1324141.3224751148,1.55803073
1661299200000,2022-08-24 00:00:00,BTC/UAH,860168.05,861537.21,852971.36,855079.52,1180935.3184264242,1.38108245
1661295600000,2022-08-23 23:00:00,BTC/UAH,857299.79,862204.69,857299.79,859447.92,1181033.727656945,1.37417719
1661292000000,2022-08-23 22:00:00,BTC/UAH,857951.72,862836.91,856989.0,858043.32,1273114.740094776,1.4837418
1661288400000,2022-08-23 21:00:00,BTC/UAH,858833.29,860841.98,856853.62,857872.78,1249577.491348,1.4566
1661284800000,2022-08-23 20:00:00,BTC/UAH,858002.65,862374.2,857200.08,858907.05,1523742.8409935597,1.77404859
1661281200000,2022-08-23 19:00:00,BTC/UAH,860503.82,862086.57,858544.32,860511.48,1340771.1720828635,1.55810957
1661277600000,2022-08-23 18:00:00,BTC/UAH,854924.59,862174.86,854788.0,860896.59,1394953.694907875,1.62034989
1661274000000,2022-08-23 17:00:00,BTC/UAH,857279.49,859631.59,854929.06,856144.09,1495661.1829561102,1.74697367
1661270400000,2022-08-23 16:00:00,BTC/UAH,857503.76,859090.08,853152.09,859033.4,1067993.738428036,1.24325054
1661266800000,2022-08-23 15:00:00,BTC/UAH,857137.8,861117.69,854053.43,857501.63,1380314.2683993946,1.60969288
1661263200000,2022-08-23 14:00:00,BTC/UAH,858801.79,863321.86,856947.52,857243.39,1469351.9890636005,1.71404295
1661259600000,2022-08-23 13:00:00,BTC/UAH,852674.25,859332.1,851273.0,858841.43,1326018.5061804173,1.54396197
1661256000000,2022-08-23 12:00:00,BTC/UAH,856430.96,858946.67,851798.0,852849.28,1207688.0285443778,1.41606267
1661252400000,2022-08-23 11:00:00,BTC/UAH,855682.35,857870.4,852413.0,856341.21,1318780.4836248234,1.54001754
1661248800000,2022-08-23 10:00:00,BTC/UAH,855695.03,858916.72,852087.0,854598.0,1329829.81226772,1.55608814
1661245200000,2022-08-23 09:00:00,BTC/UAH,858808.26,859122.04,851313.97,856485.3,1161808.074664314,1.35648338
1661241600000,2022-08-23 08:00:00,BTC/UAH,852579.34,859999.99,850355.01,857703.77,1249146.6048751306,1.45638465
1661238000000,2022-08-23 07:00:00,BTC/UAH,842182.11,852681.0,842182.11,851218.98,1291152.7404344908,1.51682795
1661234400000,2022-08-23 06:00:00,BTC/UAH,842541.57,844312.39,834395.0,844312.39,1183833.54462161,1.40212741
1661230800000,2022-08-23 05:00:00,BTC/UAH,850192.08,850464.96,838470.58,840000.0,1336694.814,1.59130335
1661227200000,2022-08-23 04:00:00,BTC/UAH,850327.7,852948.49,847569.49,850743.97,1376870.0823209218,1.61843061
1661223600000,2022-08-23 03:00:00,BTC/UAH,853524.74,855705.69,850149.38,851017.33,1240520.583620749,1.45769133
1661220000000,2022-08-23 02:00:00,BTC/UAH,851724.07,854959.14,848712.01,852930.38,1298185.6177420963,1.52202999
1661216400000,2022-08-23 01:00:00,BTC/UAH,854958.61,856240.87,850915.34,851625.53,1192040.5059961034,1.39972378
1661212800000,2022-08-23 00:00:00,BTC/UAH,855814.7,856939.71,850162.41,851628.28,1352542.118689905,1.58818366
1661209200000,2022-08-22 23:00:00,BTC/UAH,846542.63,856402.2,845841.35,855880.13,1547679.87398256,1.80829046
1661205600000,2022-08-22 22:00:00,BTC/UAH,844331.91,849549.64,842608.0,846595.01,1219001.14069792,1.43988699
1661202000000,2022-08-22 21:00:00,BTC/UAH,844029.71,845879.12,840715.01,844778.73,1278559.1927687675,1.51348412
1661198400000,2022-08-22 20:00:00,BTC/UAH,842701.3,847385.61,841483.01,844491.8,1044504.9367860841,1.23684438
1661194800000,2022-08-22 19:00:00,BTC/UAH,840612.86,844095.96,838888.0,840870.01,1337444.5162830849,1.59054848
1661191200000,2022-08-22 18:00:00,BTC/UAH,848498.3,853006.97,839021.11,839021.11,1335723.6459412973,1.59200243
1661187600000,2022-08-22 17:00:00,BTC/UAH,853393.52,853804.72,847599.73,848396.6,1112620.354771536,1.31143896
1661184000000,2022-08-22 16:00:00,BTC/UAH,854404.95,857002.6,851215.0,853694.26,1446930.840484152,1.6949052
1661180400000,2022-08-22 15:00:00,BTC/UAH,846638.47,854218.43,846638.47,854021.12,1266940.9037141504,1.48350067
1661176800000,2022-08-22 14:00:00,BTC/UAH,851620.61,854565.98,846356.77,846927.48,1239640.4096147483,1.46369133
1661173200000,2022-08-22 13:00:00,BTC/UAH,847776.23,852047.8,843613.74,851358.53,1507985.7042429058,1.77126986
1661169600000,2022-08-22 12:00:00,BTC/UAH,848923.99,853168.32,846102.58,847559.17,1358684.592458136,1.60305574
1661166000000,2022-08-22 11:00:00,BTC/UAH,851064.44,853121.8,847164.0,848916.98,1217032.5698947965,1.43362967
1661162400000,2022-08-22 10:00:00,BTC/UAH,846265.0,855181.78,844460.81,850762.06,1255984.3850797473,1.47630512
1661158800000,2022-08-22 09:00:00,BTC/UAH,845809.24,853618.94,843706.26,845687.01,1444139.3846203631,1.70765232
1661155200000,2022-08-22 08:00:00,BTC/UAH,843580.34,846578.53,836115.19,845724.66,1522681.2598229893,1.80044562
1661151600000,2022-08-22 07:00:00,BTC/UAH,853554.85,855147.46,843748.32,843748.32,1405699.04484144,1.666017
1661148000000,2022-08-22 06:00:00,BTC/UAH,856438.81,858571.88,850481.0,854155.23,1478264.7781012626,1.73067462
1661144400000,2022-08-22 05:00:00,BTC/UAH,857112.01,859425.69,855641.2,856806.94,1376033.0337848137,1.60600127
1661140800000,2022-08-22 04:00:00,BTC/UAH,856392.1,860904.17,853885.7,858673.03,1191573.067515448,1.38769127
1661137200000,2022-08-22 03:00:00,BTC/UAH,858309.27,861256.05,855973.19,855973.19,1453786.4922450609,1.6984019
1661133600000,2022-08-22 02:00:00,BTC/UAH,857014.16,861172.64,852334.66,861172.64,1437175.0735500064,1.66885826
1661130000000,2022-08-22 01:00:00,BTC/UAH,857340.45,860561.67,854524.31,856483.72,1397548.2876065788,1.63172779
1661126400000,2022-08-22 00:00:00,BTC/UAH,859634.76,862950.16,854107.0,857962.43,1228210.7029235668,1.43154369
1661122800000,2022-08-21 23:00:00,BTC/UAH,862255.94,865274.98,858725.0,859240.63,1185578.8894510234,1.37979845
1661119200000,2022-08-21 22:00:00,BTC/UAH,859594.55,864439.76,850788.28,861999.45,1388853.51384,1.6112
1661115600000,2022-08-21 21:00:00,BTC/UAH,856368.75,866199.78,856368.75,860081.79,1278928.462478613,1.4869847
1661112000000,2022-08-21 20:00:00,BTC/UAH,859928.17,867592.19,853203.66,856573.0,1582021.24838755,1.84691935
1661108400000,2022-08-21 19:00:00,BTC/UAH,858156.81,863030.12,857885.55,860539.42,1263973.9740673837,1.46881589
1661104800000,2022-08-21 18:00:00,BTC/UAH,857312.79,866561.13,854590.42,857972.38,1444157.427726313,1.68322135
1661101200000,2022-08-21 17:00:00,BTC/UAH,856951.27,864440.35,855991.22,857386.92,1255038.47221467,1.46379475
1661097600000,2022-08-21 16:00:00,BTC/UAH,857627.1,859452.04,853416.88,857580.81,1214362.5984896084,1.41603285
1661094000000,2022-08-21 15:00:00,BTC/UAH,859811.88,859811.88,853415.01,855004.92,1528426.4857553076,1.78762303
1661090400000,2022-08-21 14:00:00,BTC/UAH,855974.61,861145.04,852547.63,856528.27,1427281.2874078837,1.66635631
1661086800000,2022-08-21 13:00:00,BTC/UAH,858171.87,860039.78,854870.0,855200.11,1192921.5667753774,1.39490343
1661083200000,2022-08-21 12:00:00,BTC/UAH,859351.72,862975.43,857492.0,859072.29,1484119.4313679624,1.72758387
1661079600000,2022-08-21 11:00:00,BTC/UAH,854458.34,860000.0,853839.98,859426.51,1188108.17995246,1.38244302
1661076000000,2022-08-21 10:00:00,BTC/UAH,856859.57,857211.42,853407.0,853809.73,1389963.0932638797,1.62795415
1661072400000,2022-08-21 09:00:00,BTC/UAH,853029.01,857287.61,852286.1,857135.03,1461018.346917059,1.70453697
1661068800000,2022-08-21 08:00:00,BTC/UAH,848049.87,856949.95,847972.74,851707.0,1344126.98073085,1.57815655
1661065200000,2022-08-21 07:00:00,BTC/UAH,845130.06,849415.34,838746.77,846543.84,1547266.626389213,1.82774542
1661061600000,2022-08-21 06:00:00,BTC/UAH,853818.15,854579.88,842562.14,843236.39,1231073.2113354676,1.45993843
1661058000000,2022-08-21 05:00:00,BTC/UAH,853873.55,855227.39,851276.27,853224.7,1282242.614654686,1.50281938
1661054400000,2022-08-21 04:00:00,BTC/UAH,852554.82,859007.0,852030.74,853252.84,1441228.5785188586,1.68909907
1661050800000,2022-08-21 03:00:00,BTC/UAH,855030.03,856852.08,850034.54,852804.42,1330716.016968,1.5604
1661047200000,2022-08-21 02:00:00,BTC/UAH,852914.89,856119.21,851519.24,855235.93,1249841.788102,1.4614
1661043600000,2022-08-21 01:00:00,BTC/UAH,848681.27,854198.65,848498.78,853576.9,1201153.41368,1.4072
1661040000000,2022-08-21 00:00:00,BTC/UAH,846947.77,856382.99,846947.77,849115.42,1292138.240166792,1.52174629
1661036400000,2022-08-20 23:00:00,BTC/UAH,848752.89,852480.37,845195.77,848136.3,1171276.2303000002,1.381
1661032800000,2022-08-20 22:00:00,BTC/UAH,852060.89,856582.66,847054.17,851090.17,1321062.161874,1.5522
1661029200000,2022-08-20 21:00:00,BTC/UAH,846896.82,852401.91,842525.53,850809.63,1066422.4105094373,1.25342071
1661025600000,2022-08-20 20:00:00,BTC/UAH,845449.43,848220.63,841581.0,843168.21,1199494.5862623893,1.42260414
1661022000000,2022-08-20 19:00:00,BTC/UAH,852757.0,854653.0,841400.66,845544.22,1280872.9153302659,1.5148503
1661018400000,2022-08-20 18:00:00,BTC/UAH,855042.0,859379.72,851688.57,851688.57,1300268.4599371217,1.52669474
1661014800000,2022-08-20 17:00:00,BTC/UAH,856121.59,859343.15,852079.96,853931.28,1379144.839152485,1.61505366
1661011200000,2022-08-20 16:00:00,BTC/UAH,856677.15,860637.23,855060.01,856879.44,1352258.3333577623,1.57811971
1661007600000,2022-08-20 15:00:00,BTC/UAH,856826.9,857406.02,855060.0,857215.09,1355891.4136009018,1.58174002
1661004000000,2022-08-20 14:00:00,BTC/UAH,858452.96,860817.8,853235.3,856139.81,1310353.0998870935,1.53053635
1661000400000,2022-08-20 13:00:00,BTC/UAH,853440.72,858671.49,851782.9,858169.72,1271395.1573261456,1.48151948
1660996800000,2022-08-20 12:00:00,BTC/UAH,853245.47,854996.81,850042.66,851927.42,1223647.0880439212,1.43632786
1660993200000,2022-08-20 11:00:00,BTC/UAH,851758.69,855636.76,848204.18,852433.19,1351414.4709209003,1.58536116
1660989600000,2022-08-20 10:00:00,BTC/UAH,853468.92,855672.68,848200.15,851557.47,1116047.1327061441,1.3105952
1660986000000,2022-08-20 09:00:00,BTC/UAH,852409.92,853584.97,848200.68,852509.84,1331842.0226383999,1.56226
1660982400000,2022-08-20 08:00:00,BTC/UAH,856145.88,857760.23,850433.89,853726.75,1228083.77848359,1.43849748
1660978800000,2022-08-20 07:00:00,BTC/UAH,854801.9,857056.36,854499.46,855295.03,1401495.9299328332,1.6386111
1660975200000,2022-08-20 06:00:00,BTC/UAH,847742.47,857776.95,846817.46,854750.5,1298052.512659115,1.51863323
1660971600000,2022-08-20 05:00:00,BTC/UAH,851966.06,853556.1,845079.86,848185.73,1192285.2742812543,1.40568891
1660968000000,2022-08-20 04:00:00,BTC/UAH,847627.9,853257.13,845400.62,851719.42,1253116.7176771017,1.47127879
1660964400000,2022-08-20 03:00:00,BTC/UAH,846146.56,851650.19,844028.81,848414.39,1228419.1952809999,1.4479
1660960800000,2022-08-20 02:00:00,BTC/UAH,842800.92,850505.3,841781.53,848620.16,1171253.8169013888,1.38018618
1660957200000,2022-08-20 01:00:00,BTC/UAH,845102.34,848681.08,841400.77,842121.97,1320277.0561098629,1.5677979
1660953600000,2022-08-20 00:00:00,BTC/UAH,839777.47,852510.62,838746.77,844350.27,1165316.1186915531,1.38013353
1660950000000,2022-08-19 23:00:00,BTC/UAH,847811.99,847811.99,838796.1,838989.8,1243269.083023528,1.48186436
1660946400000,2022-08-19 22:00:00,BTC/UAH,847230.75,854653.85,845360.98,845377.88,1078221.7973534688,1.27543176
