https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume PDEX,Volume USDT
1661551200,2022-08-26 22:00:00,PDEX/USDT,1.5301,1.5301,1.5301,1.5301,1.1596,1.77430396
1661547600,2022-08-26 21:00:00,PDEX/USDT,1.5301,1.5354,1.53,1.53,1094.3795,1677.62592499
1661544000,2022-08-26 20:00:00,PDEX/USDT,1.5251,1.5301,1.5205,1.53,1779.7056,2715.89781513
1661540400,2022-08-26 19:00:00,PDEX/USDT,1.5175,1.5257,1.5175,1.5251,595.2983,906.1834013
1661536800,2022-08-26 18:00:00,PDEX/USDT,1.527,1.527,1.5175,1.5175,823.8009,1251.80688328
1661533200,2022-08-26 17:00:00,PDEX/USDT,1.5401,1.5402,1.5281,1.5313,1570.9754,2411.88209915
1661529600,2022-08-26 16:00:00,PDEX/USDT,1.5893,1.5893,1.54,1.5406,3153.8309,4884.13377409
1661526000,2022-08-26 15:00:00,PDEX/USDT,1.655,1.6568,1.5893,1.5893,4278.0307,6984.48166107
1661522400,2022-08-26 14:00:00,PDEX/USDT,1.6696,1.6707,1.655,1.655,1484.9948,2467.08044257
1661518800,2022-08-26 13:00:00,PDEX/USDT,1.664,1.6809,1.664,1.6692,4995.1799,8356.46536002
1661515200,2022-08-26 12:00:00,PDEX/USDT,1.6635,1.6668,1.6634,1.6643,2126.6775,3539.56842001
1661511600,2022-08-26 11:00:00,PDEX/USDT,1.6532,1.6659,1.6502,1.6613,2518.3626,4167.23959686
1661508000,2022-08-26 10:00:00,PDEX/USDT,1.6642,1.6642,1.6533,1.6544,1047.6739,1736.57557688
1661504400,2022-08-26 09:00:00,PDEX/USDT,1.667,1.667,1.6641,1.6641,159.6819,266.14263794
1661500800,2022-08-26 08:00:00,PDEX/USDT,1.6669,1.6669,1.6669,1.6669,73.5,122.51715
1661497200,2022-08-26 07:00:00,PDEX/USDT,1.6889,1.6903,1.6697,1.6697,2793.4476,4699.22636723
1661493600,2022-08-26 06:00:00,PDEX/USDT,1.6864,1.6933,1.6854,1.6872,926.0289,1562.63796439
1661490000,2022-08-26 05:00:00,PDEX/USDT,1.681,1.6864,1.6801,1.6864,1184.9203,1991.22243748
1661486400,2022-08-26 04:00:00,PDEX/USDT,1.6965,1.6982,1.6811,1.6811,1975.2332,3341.84052791
1661482800,2022-08-26 03:00:00,PDEX/USDT,1.6927,1.6982,1.6927,1.6976,2233.033,3788.53798964
1661479200,2022-08-26 02:00:00,PDEX/USDT,1.6938,1.6963,1.6927,1.6927,3120.643,5285.60446335
1661475600,2022-08-26 01:00:00,PDEX/USDT,1.6926,1.694,1.6926,1.6935,2823.144,4780.03695157
1661472000,2022-08-26 00:00:00,PDEX/USDT,1.6995,1.6999,1.6926,1.6927,2347.0804,3982.51316568
1661468400,2022-08-25 23:00:00,PDEX/USDT,1.6995,1.7,1.6946,1.6992,2875.5938,4886.6865804
1661464800,2022-08-25 22:00:00,PDEX/USDT,1.6952,1.7,1.6947,1.6999,4112.3902,6975.79478317
1661461200,2022-08-25 21:00:00,PDEX/USDT,1.6952,1.6956,1.6947,1.6953,3441.8603,5834.26249704
1661457600,2022-08-25 20:00:00,PDEX/USDT,1.6981,1.6989,1.6947,1.6953,3235.1013,5490.75096949
1661454000,2022-08-25 19:00:00,PDEX/USDT,1.697,1.6997,1.6912,1.698,3537.4286,6000.27637945
1661450400,2022-08-25 18:00:00,PDEX/USDT,1.6963,1.6997,1.6934,1.6966,3561.4295,6042.44481882
1661446800,2022-08-25 17:00:00,PDEX/USDT,1.6971,1.698,1.6934,1.6966,4626.8563,7851.29008137
1661443200,2022-08-25 16:00:00,PDEX/USDT,1.6976,1.6981,1.6968,1.6972,1443.6455,2450.70093916
1661439600,2022-08-25 15:00:00,PDEX/USDT,1.6842,1.698,1.6801,1.698,5168.837,8729.07457993
1661436000,2022-08-25 14:00:00,PDEX/USDT,1.6957,1.6958,1.6841,1.6841,5721.0773,9666.30607969
1661432400,2022-08-25 13:00:00,PDEX/USDT,1.6993,1.6993,1.6933,1.6958,3865.6862,6560.54733809
1661428800,2022-08-25 12:00:00,PDEX/USDT,1.7002,1.7002,1.6991,1.6991,610.3587,1037.39119829
1661425200,2022-08-25 11:00:00,PDEX/USDT,1.6935,1.7003,1.6935,1.7002,2158.6138,3664.98191868
1661421600,2022-08-25 10:00:00,PDEX/USDT,1.6886,1.7002,1.6846,1.6935,5621.7052,9499.69880826
1661418000,2022-08-25 09:00:00,PDEX/USDT,1.6927,1.6928,1.682,1.6887,4779.4083,8072.97194777
1661414400,2022-08-25 08:00:00,PDEX/USDT,1.6929,1.7003,1.6926,1.6927,4103.5651,6954.40363937
1661410800,2022-08-25 07:00:00,PDEX/USDT,1.7002,1.7002,1.6927,1.6932,3663.1373,6204.25397921
1661407200,2022-08-25 06:00:00,PDEX/USDT,1.6995,1.7003,1.6947,1.7002,5272.4186,8958.19548202
1661403600,2022-08-25 05:00:00,PDEX/USDT,1.6926,1.6999,1.6926,1.6997,3775.5622,6392.50321804
1661400000,2022-08-25 04:00:00,PDEX/USDT,1.6931,1.6999,1.6927,1.693,4340.4046,7349.87844545
1661396400,2022-08-25 03:00:00,PDEX/USDT,1.6989,1.6989,1.6929,1.693,3898.1592,6606.55254648
1661392800,2022-08-25 02:00:00,PDEX/USDT,1.694,1.6994,1.6939,1.6993,4551.0544,7717.13813752
1661389200,2022-08-25 01:00:00,PDEX/USDT,1.6945,1.6945,1.6933,1.694,4169.6861,7062.66951296
1661385600,2022-08-25 00:00:00,PDEX/USDT,1.6936,1.695,1.6936,1.6948,3971.3372,6728.13841305
1661382000,2022-08-24 23:00:00,PDEX/USDT,1.6931,1.6991,1.6927,1.699,5138.2724,8702.7341143
1661378400,2022-08-24 22:00:00,PDEX/USDT,1.6927,1.6931,1.6927,1.6931,4049.0494,6854.33333376
1661374800,2022-08-24 21:00:00,PDEX/USDT,1.6985,1.6991,1.6926,1.6926,3475.4707,5902.11192176
1661371200,2022-08-24 20:00:00,PDEX/USDT,1.6927,1.6993,1.6927,1.6982,4926.297,8357.07515023
1661367600,2022-08-24 19:00:00,PDEX/USDT,1.6995,1.7003,1.6927,1.6983,3055.7824,5192.87333481
1661364000,2022-08-24 18:00:00,PDEX/USDT,1.6992,1.6998,1.6984,1.6997,2109.0333,3583.92778334
1661360400,2022-08-24 17:00:00,PDEX/USDT,1.6993,1.7041,1.6956,1.6994,4067.6054,6914.58703813
1661356800,2022-08-24 16:00:00,PDEX/USDT,1.6932,1.6997,1.6931,1.6996,5215.7107,8842.35291192
1661353200,2022-08-24 15:00:00,PDEX/USDT,1.6892,1.6981,1.6892,1.6929,4181.3793,7086.05047905
1661349600,2022-08-24 14:00:00,PDEX/USDT,1.6735,1.6894,1.6727,1.6893,5499.6637,9272.90315681
1661346000,2022-08-24 13:00:00,PDEX/USDT,1.6726,1.6753,1.6726,1.6732,4308.1268,7211.08933823
1661342400,2022-08-24 12:00:00,PDEX/USDT,1.6721,1.6752,1.6719,1.6726,4684.7437,7843.4039953
1661338800,2022-08-24 11:00:00,PDEX/USDT,1.6696,1.6724,1.6696,1.6722,3070.1752,5132.39162921
1661335200,2022-08-24 10:00:00,PDEX/USDT,1.664,1.6696,1.664,1.6684,5354.8122,8935.71202492
1661331600,2022-08-24 09:00:00,PDEX/USDT,1.6673,1.6696,1.664,1.6687,5920.1044,9873.58844733
1661328000,2022-08-24 08:00:00,PDEX/USDT,1.6726,1.6753,1.6669,1.6671,5336.9637,8922.8797831
1661324400,2022-08-24 07:00:00,PDEX/USDT,1.69,1.69,1.6727,1.6727,6254.2259,10537.57873988
1661320800,2022-08-24 06:00:00,PDEX/USDT,1.691,1.6912,1.6897,1.69,4892.1951,8268.76916921
1661317200,2022-08-24 05:00:00,PDEX/USDT,1.695,1.695,1.6912,1.6912,5992.5961,10146.17405815
1661313600,2022-08-24 04:00:00,PDEX/USDT,1.6959,1.6967,1.6954,1.6954,6161.1838,10450.7009312
1661310000,2022-08-24 03:00:00,PDEX/USDT,1.7024,1.7024,1.6955,1.6958,4781.5382,8124.67675909
1661306400,2022-08-24 02:00:00,PDEX/USDT,1.7032,1.7033,1.7013,1.7031,5644.4205,9611.72205919
1661302800,2022-08-24 01:00:00,PDEX/USDT,1.7014,1.7034,1.7013,1.7033,5264.9619,8964.53325395
1661299200,2022-08-24 00:00:00,PDEX/USDT,1.7046,1.7098,1.7013,1.7013,6300.3993,10739.44506589
1661295600,2022-08-23 23:00:00,PDEX/USDT,1.7059,1.7059,1.7044,1.7048,5328.2403,9084.25036877
1661292000,2022-08-23 22:00:00,PDEX/USDT,1.7006,1.706,1.6947,1.7056,4676.8856,7961.89977203
1661288400,2022-08-23 21:00:00,PDEX/USDT,1.6936,1.701,1.6926,1.7004,5018.934,8526.55902902
1661284800,2022-08-23 20:00:00,PDEX/USDT,1.6903,1.6931,1.6899,1.6929,5497.2073,9298.60619251
1661281200,2022-08-23 19:00:00,PDEX/USDT,1.6926,1.6931,1.6902,1.6903,2467.1109,4174.79921593
1661277600,2022-08-23 18:00:00,PDEX/USDT,1.705,1.7051,1.6926,1.6926,3232.887,5492.56881251
1661274000,2022-08-23 17:00:00,PDEX/USDT,1.7158,1.7158,1.7042,1.7048,4989.7359,8510.88919873
1661270400,2022-08-23 16:00:00,PDEX/USDT,1.72,1.7201,1.7159,1.7159,4454.6746,7654.42866806
1661266800,2022-08-23 15:00:00,PDEX/USDT,1.7227,1.7228,1.7189,1.7203,3323.4663,5723.7963378
1661263200,2022-08-23 14:00:00,PDEX/USDT,1.6893,1.7228,1.684,1.7228,5073.5842,8637.51157197
1661259600,2022-08-23 13:00:00,PDEX/USDT,1.6842,1.6894,1.681,1.6891,4598.464,7746.45695908
1661256000,2022-08-23 12:00:00,PDEX/USDT,1.684,1.689,1.6744,1.6842,5600.3998,9414.02043726
1661252400,2022-08-23 11:00:00,PDEX/USDT,1.6781,1.6855,1.6762,1.6844,3569.2774,6007.09245272
1661248800,2022-08-23 10:00:00,PDEX/USDT,1.6846,1.6857,1.684,1.684,3464.4709,5837.54964694
1661245200,2022-08-23 09:00:00,PDEX/USDT,1.6937,1.6948,1.6788,1.6846,4663.9386,7881.92939621
1661241600,2022-08-23 08:00:00,PDEX/USDT,1.6897,1.6971,1.6697,1.6937,4146.3228,7008.84642867
1661238000,2022-08-23 07:00:00,PDEX/USDT,1.6893,1.6978,1.681,1.6978,5122.937,8683.09580941
1661234400,2022-08-23 06:00:00,PDEX/USDT,1.681,1.6944,1.6753,1.6893,4007.1265,6746.03890754
1661230800,2022-08-23 05:00:00,PDEX/USDT,1.6933,1.6941,1.6839,1.6845,5980.818,10092.59723387
1661227200,2022-08-23 04:00:00,PDEX/USDT,1.693,1.6945,1.6884,1.6936,4581.4665,7748.34912811
1661223600,2022-08-23 03:00:00,PDEX/USDT,1.6893,1.6944,1.6884,1.6932,3166.1276,5353.62240879
1661220000,2022-08-23 02:00:00,PDEX/USDT,1.6885,1.6894,1.6885,1.6889,3921.1732,6622.42967724
1661216400,2022-08-23 01:00:00,PDEX/USDT,1.6884,1.6888,1.681,1.6885,4415.0565,7441.11522725
1661212800,2022-08-23 00:00:00,PDEX/USDT,1.6814,1.6894,1.681,1.6888,5178.8486,8731.02634448
1661209200,2022-08-22 23:00:00,PDEX/USDT,1.684,1.6944,1.681,1.6818,5590.6973,9406.50018611
1661205600,2022-08-22 22:00:00,PDEX/USDT,1.6215,1.6945,1.6213,1.684,7933.4281,13157.78579415
1661202000,2022-08-22 21:00:00,PDEX/USDT,1.6214,1.622,1.6214,1.6219,5229.2607,8480.82763457
1661198400,2022-08-22 20:00:00,PDEX/USDT,1.616,1.622,1.6067,1.6211,6203.0347,10040.5993717
1661194800,2022-08-22 19:00:00,PDEX/USDT,1.6385,1.6385,1.6127,1.6161,7644.2937,12422.37796121
1661191200,2022-08-22 18:00:00,PDEX/USDT,1.6723,1.6723,1.6256,1.6383,6531.4018,10806.01211088
1661187600,2022-08-22 17:00:00,PDEX/USDT,1.664,1.6724,1.6445,1.6724,2222.656,3690.28088065
1661184000,2022-08-22 16:00:00,PDEX/USDT,1.6638,1.6667,1.6557,1.664,677.7782,1123.94763871
1661180400,2022-08-22 15:00:00,PDEX/USDT,1.6933,1.6934,1.6306,1.664,7799.7377,12976.61282506
1661176800,2022-08-22 14:00:00,PDEX/USDT,1.7039,1.7069,1.6926,1.6932,3126.596,5324.72938553
1661173200,2022-08-22 13:00:00,PDEX/USDT,1.6926,1.7039,1.6779,1.7039,3856.0937,6521.64413029
1661169600,2022-08-22 12:00:00,PDEX/USDT,1.695,1.7003,1.6897,1.6925,3422.6926,5794.31679704
1661166000,2022-08-22 11:00:00,PDEX/USDT,1.6946,1.6951,1.6927,1.6951,2826.1449,4787.98009858
1661162400,2022-08-22 10:00:00,PDEX/USDT,1.6982,1.6996,1.6946,1.6981,1514.2454,2571.82384585
1661158800,2022-08-22 09:00:00,PDEX/USDT,1.7013,1.7015,1.6955,1.6986,2060.3257,3499.88982446
1661155200,2022-08-22 08:00:00,PDEX/USDT,1.7092,1.7094,1.6946,1.7009,3554.5123,6040.75145158
1661151600,2022-08-22 07:00:00,PDEX/USDT,1.7096,1.7103,1.7091,1.7091,1885.8418,3224.23593553
1661148000,2022-08-22 06:00:00,PDEX/USDT,1.7092,1.7093,1.7091,1.7093,860.4626,1470.73913512
1661144400,2022-08-22 05:00:00,PDEX/USDT,1.7246,1.725,1.7042,1.7087,2542.3601,4350.53804595
1661140800,2022-08-22 04:00:00,PDEX/USDT,1.7296,1.7299,1.7245,1.7245,1786.6986,3089.79040332
1661137200,2022-08-22 03:00:00,PDEX/USDT,1.7358,1.7358,1.7295,1.7296,3105.1614,5384.16818988
1661133600,2022-08-22 02:00:00,PDEX/USDT,1.7295,1.7359,1.7295,1.7359,2391.5598,4141.24581943
1661130000,2022-08-22 01:00:00,PDEX/USDT,1.7361,1.7447,1.7024,1.7298,4844.3306,8351.4011165
1661126400,2022-08-22 00:00:00,PDEX/USDT,1.7362,1.7447,1.7362,1.7438,3085.2964,5378.36286115
1661122800,2022-08-21 23:00:00,PDEX/USDT,1.7296,1.7362,1.7296,1.7362,191.2388,332.01470311
1661119200,2022-08-21 22:00:00,PDEX/USDT,1.7297,1.7361,1.7274,1.736,825.0941,1430.8180327
1661115600,2022-08-21 21:00:00,PDEX/USDT,1.7415,1.7415,1.7296,1.7296,1107.8941,1926.24705027
1661112000,2022-08-21 20:00:00,PDEX/USDT,1.7361,1.7512,1.7361,1.7419,383.1982,667.89494643
1661108400,2022-08-21 19:00:00,PDEX/USDT,1.7301,1.7361,1.7296,1.7296,2344.0377,4059.10005051
1661104800,2022-08-21 18:00:00,PDEX/USDT,1.7477,1.7477,1.7296,1.7298,3965.0923,6886.49745072
1661101200,2022-08-21 17:00:00,PDEX/USDT,1.7361,1.7477,1.7356,1.747,3079.0318,5359.31983138
1661097600,2022-08-21 16:00:00,PDEX/USDT,1.7217,1.7361,1.7165,1.7279,3373.3389,5817.81936934
1661094000,2022-08-21 15:00:00,PDEX/USDT,1.7243,1.7302,1.7165,1.7302,1911.7115,3297.26786953
1661090400,2022-08-21 14:00:00,PDEX/USDT,1.7269,1.7269,1.7165,1.7243,2260.4492,3891.00494596
1661086800,2022-08-21 13:00:00,PDEX/USDT,1.7268,1.7273,1.7201,1.7272,2756.3482,4757.50733532
1661083200,2022-08-21 12:00:00,PDEX/USDT,1.7404,1.7475,1.7188,1.7272,1648.0766,2862.05998501
1661079600,2022-08-21 11:00:00,PDEX/USDT,1.74,1.7401,1.74,1.7401,228.4637,397.54707162
1661076000,2022-08-21 10:00:00,PDEX/USDT,1.7453,1.7476,1.7453,1.7472,2329.816,4069.02582647
1661072400,2022-08-21 09:00:00,PDEX/USDT,1.7334,1.7453,1.7189,1.7453,3097.8345,5365.361313
1661068800,2022-08-21 08:00:00,PDEX/USDT,1.7186,1.7332,1.7158,1.7332,2258.1137,3893.04012546
1661065200,2022-08-21 07:00:00,PDEX/USDT,1.7004,1.7186,1.7001,1.7186,787.7626,1341.24188556
1661061600,2022-08-21 06:00:00,PDEX/USDT,1.701,1.701,1.7,1.7,954.0519,1622.28322248
1661058000,2022-08-21 05:00:00,PDEX/USDT,1.7096,1.7097,1.6927,1.701,2284.8281,3888.22707531
1661054400,2022-08-21 04:00:00,PDEX/USDT,1.7153,1.7154,1.7144,1.7149,1934.7785,3317.88318049
1661050800,2022-08-21 03:00:00,PDEX/USDT,1.7155,1.7155,1.7155,1.7155,0.6762,1.1600211
1661047200,2022-08-21 02:00:00,PDEX/USDT,1.7071,1.7156,1.7071,1.7153,2259.1614,3872.43613686
1661043600,2022-08-21 01:00:00,PDEX/USDT,1.71,1.7185,1.7071,1.7072,1459.691,2502.24336699
1661040000,2022-08-21 00:00:00,PDEX/USDT,1.6952,1.7228,1.6868,1.7107,2236.0426,3811.80992196
1661036400,2022-08-20 23:00:00,PDEX/USDT,1.6977,1.704,1.6868,1.6952,2804.8132,4761.96563685
1661032800,2022-08-20 22:00:00,PDEX/USDT,1.7008,1.7098,1.6872,1.6981,3243.8473,5524.13006789
1661029200,2022-08-20 21:00:00,PDEX/USDT,1.7218,1.7223,1.7004,1.7005,4013.9203,6888.55332294
1661025600,2022-08-20 20:00:00,PDEX/USDT,1.7307,1.7391,1.7216,1.7222,3933.5473,6806.25812018
1661022000,2022-08-20 19:00:00,PDEX/USDT,1.7452,1.7452,1.7303,1.7304,4282.2721,7444.99320847
1661018400,2022-08-20 18:00:00,PDEX/USDT,1.7452,1.7537,1.7451,1.7452,3285.812,5735.73779841
1661014800,2022-08-20 17:00:00,PDEX/USDT,1.7499,1.7508,1.7421,1.7452,2174.0484,3794.01580622
1661011200,2022-08-20 16:00:00,PDEX/USDT,1.7426,1.7538,1.7425,1.75,3130.741,5464.78916942
1661007600,2022-08-20 15:00:00,PDEX/USDT,1.7767,1.7779,1.7391,1.7422,3696.1415,6494.40118153
1661004000,2022-08-20 14:00:00,PDEX/USDT,1.7875,1.7961,1.7721,1.7769,8477.6118,15142.87798949
1661000400,2022-08-20 13:00:00,PDEX/USDT,1.7962,1.8051,1.7874,1.7878,3083.9848,5555.16695715
1660996800,2022-08-20 12:00:00,PDEX/USDT,1.8001,1.808,1.7961,1.7962,3530.9141,6356.66486001
1660993200,2022-08-20 11:00:00,PDEX/USDT,1.8033,1.8033,1.8,1.8003,3004.7089,5411.11962684
1660989600,2022-08-20 10:00:00,PDEX/USDT,1.8001,1.8053,1.8,1.8037,3055.9889,5511.1412482
1660986000,2022-08-20 09:00:00,PDEX/USDT,1.8052,1.8053,1.8,1.8003,3467.5908,6256.83658783
1660982400,2022-08-20 08:00:00,PDEX/USDT,1.79,1.8061,1.785,1.8049,5243.6425,9428.97349804
1660978800,2022-08-20 07:00:00,PDEX/USDT,1.7899,1.79,1.785,1.79,4122.0005,7375.72483194
1660975200,2022-08-20 06:00:00,PDEX/USDT,1.7815,1.79,1.7812,1.79,3653.1094,6525.03441745
1660971600,2022-08-20 05:00:00,PDEX/USDT,1.7817,1.79,1.7812,1.7812,4430.3845,7904.82030972
1660968000,2022-08-20 04:00:00,PDEX/USDT,1.7812,1.79,1.7812,1.7814,1989.5049,3548.31799629
1660964400,2022-08-20 03:00:00,PDEX/USDT,1.7925,1.7925,1.7801,1.7899,4192.3608,7503.8294031
1660960800,2022-08-20 02:00:00,PDEX/USDT,1.7987,1.7987,1.78,1.7928,4259.4445,7602.04353548
1660957200,2022-08-20 01:00:00,PDEX/USDT,1.7988,1.799,1.798,1.7984,3087.0545,5552.09946441
1660953600,2022-08-20 00:00:00,PDEX/USDT,1.7821,1.7991,1.78,1.7984,4267.0764,7666.52513373
1660950000,2022-08-19 23:00:00,PDEX/USDT,1.787,1.793,1.78,1.7817,2124.0557,3792.11791644
1660946400,2022-08-19 22:00:00,PDEX/USDT,1.8085,1.8143,1.7802,1.7802,3583.4835,6458.67068931
1660942800,2022-08-19 21:00:00,PDEX/USDT,1.8148,1.8252,1.8085,1.8085,1847.6947,3363.70267403
1660939200,2022-08-19 20:00:00,PDEX/USDT,1.8179,1.8252,1.8085,1.8148,5183.3832,9426.6329585
1660935600,2022-08-19 19:00:00,PDEX/USDT,1.8204,1.8253,1.782,1.8179,5331.7066,9607.57057234
1660932000,2022-08-19 18:00:00,PDEX/USDT,1.8192,1.8204,1.8069,1.8197,4694.4319,8516.7810689
1660928400,2022-08-19 17:00:00,PDEX/USDT,1.8063,1.8204,1.8063,1.8178,5174.975,9404.15060148
1660924800,2022-08-19 16:00:00,PDEX/USDT,1.7667,1.8252,1.7662,1.8065,6642.4982,11904.47428251
1660921200,2022-08-19 15:00:00,PDEX/USDT,1.7687,1.7954,1.7601,1.7665,5950.9611,10555.06527011
1660917600,2022-08-19 14:00:00,PDEX/USDT,1.7592,1.7689,1.7421,1.7685,4600.2886,8084.55909595
1660914000,2022-08-19 13:00:00,PDEX/USDT,1.7569,1.7624,1.7517,1.7596,2981.0509,5235.15950006
1660910400,2022-08-19 12:00:00,PDEX/USDT,1.8205,1.8206,1.75,1.7576,7687.1447,13696.96338476
1660906800,2022-08-19 11:00:00,PDEX/USDT,1.8063,1.8269,1.7964,1.8202,4895.966,8853.20113507
1660903200,2022-08-19 10:00:00,PDEX/USDT,1.8451,1.8451,1.8063,1.8063,3279.9202,5990.19623337
1660899600,2022-08-19 09:00:00,PDEX/USDT,1.8557,1.8557,1.818,1.8451,3870.1119,7129.13804826
1660896000,2022-08-19 08:00:00,PDEX/USDT,1.8919,1.9222,1.8474,1.864,7814.3604,14755.29785466
1660892400,2022-08-19 07:00:00,PDEX/USDT,1.9092,1.9387,1.8746,1.8996,10517.7534,20060.19066239
1660888800,2022-08-19 06:00:00,PDEX/USDT,1.97,1.97,1.9002,1.9093,8191.7097,15814.43274036
1660885200,2022-08-19 05:00:00,PDEX/USDT,1.9751,1.9752,1.9666,1.9701,3017.3012,5951.42709644
1660881600,2022-08-19 04:00:00,PDEX/USDT,1.967,1.9752,1.9666,1.9752,5230.7903,10288.76975507
1660878000,2022-08-19 03:00:00,PDEX/USDT,1.9688,1.9786,1.9666,1.9667,2786.0153,5505.38733993
1660874400,2022-08-19 02:00:00,PDEX/USDT,1.9988,1.9988,1.9687,1.9687,3953.13,7870.13119699
1660870800,2022-08-19 01:00:00,PDEX/USDT,2.02,2.02,1.9827,1.9988,5916.7455,11881.09928795
1660867200,2022-08-19 00:00:00,PDEX/USDT,2.0265,2.04,2.0196,2.0201,3728.2336,7555.87103511
1660863600,2022-08-18 23:00:00,PDEX/USDT,2.0475,2.0575,2.0264,2.0264,4214.2245,8622.68606795
1660860000,2022-08-18 22:00:00,PDEX/USDT,2.048,2.0575,2.0473,2.0474,3434.4469,7045.61731904
1660856400,2022-08-18 21:00:00,PDEX/USDT,2.0504,2.054,2.0403,2.048,4050.1275,8285.24271937
1660852800,2022-08-18 20:00:00,PDEX/USDT,2.0405,2.0505,2.0405,2.0505,4382.4104,8947.70333823
1660849200,2022-08-18 19:00:00,PDEX/USDT,2.0444,2.054,2.0404,2.0404,4492.5579,9185.92172879
1660845600,2022-08-18 18:00:00,PDEX/USDT,2.0548,2.0554,2.0438,2.0443,3635.5923,7453.93396477
1660842000,2022-08-18 17:00:00,PDEX/USDT,2.0661,2.0753,2.0543,2.0546,5516.3566,11373.38279945
1660838400,2022-08-18 16:00:00,PDEX/USDT,2.0474,2.0663,2.0438,2.0661,4990.8961,10221.37619473
1660834800,2022-08-18 15:00:00,PDEX/USDT,2.0368,2.0677,2.0333,2.0474,6532.9265,13379.66014614
1660831200,2022-08-18 14:00:00,PDEX/USDT,2.0298,2.0478,2.0219,2.0462,5065.3777,10315.08401038
1660827600,2022-08-18 13:00:00,PDEX/USDT,2.0579,2.0687,1.9911,2.0227,7070.8788,14458.78988464
1660824000,2022-08-18 12:00:00,PDEX/USDT,2.0504,2.0716,2.0499,2.0579,5045.3402,10382.50530443
1660820400,2022-08-18 11:00:00,PDEX/USDT,2.0856,2.0856,2.0415,2.0504,5357.2635,11068.5015173
1660816800,2022-08-18 10:00:00,PDEX/USDT,2.0818,2.0996,2.0718,2.0856,4357.7536,9082.5890187
1660813200,2022-08-18 09:00:00,PDEX/USDT,2.0602,2.0821,2.0509,2.0818,5957.1099,12280.22115979
1660809600,2022-08-18 08:00:00,PDEX/USDT,2.0523,2.06,2.0512,2.06,4389.956,9017.20780388
1660806000,2022-08-18 07:00:00,PDEX/USDT,2.051,2.07,2.0509,2.0527,2124.0471,4364.37193912
1660802400,2022-08-18 06:00:00,PDEX/USDT,2.0682,2.0682,2.0509,2.0511,3143.9127,6453.90278405
1660798800,2022-08-18 05:00:00,PDEX/USDT,2.0683,2.0787,2.0666,2.0683,4733.508,9791.56707539
1660795200,2022-08-18 04:00:00,PDEX/USDT,2.0666,2.0679,2.0666,2.0679,2297.5335,4749.89519408
1660791600,2022-08-18 03:00:00,PDEX/USDT,2.0751,2.0751,2.0667,2.0667,3629.5988,7503.07204377
1660788000,2022-08-18 02:00:00,PDEX/USDT,2.0687,2.0787,2.0668,2.067,5588.7392,11573.52308625
1660784400,2022-08-18 01:00:00,PDEX/USDT,2.0718,2.0787,2.0683,2.0688,3351.4043,6936.05204387
1660780800,2022-08-18 00:00:00,PDEX/USDT,2.0821,2.0822,2.0718,2.0721,4903.1819,10197.49457812
1660777200,2022-08-17 23:00:00,PDEX/USDT,2.0996,2.1001,2.0718,2.0821,3854.7735,8036.90043572
1660773600,2022-08-17 22:00:00,PDEX/USDT,2.1074,2.1097,2.0763,2.0996,5065.8616,10644.02697672
1660770000,2022-08-17 21:00:00,PDEX/USDT,2.1073,2.1177,2.1073,2.1073,5126.68,10832.11977979
1660766400,2022-08-17 20:00:00,PDEX/USDT,2.1081,2.1156,2.1073,2.1152,4328.2386,9136.72289293
1660762800,2022-08-17 19:00:00,PDEX/USDT,2.1112,2.1112,2.1073,2.1077,5515.6821,11630.17551721
1660759200,2022-08-17 18:00:00,PDEX/USDT,2.0997,2.1183,2.0753,2.1109,5313.1173,11127.72367358
1660755600,2022-08-17 17:00:00,PDEX/USDT,2.0585,2.0998,2.0581,2.0995,5420.8942,11330.74002502
1660752000,2022-08-17 16:00:00,PDEX/USDT,2.0616,2.0716,2.0578,2.0581,4926.9336,10165.53221747
1660748400,2022-08-17 15:00:00,PDEX/USDT,2.0786,2.0787,2.0613,2.0614,3824.3775,7908.54168375
1660744800,2022-08-17 14:00:00,PDEX/USDT,2.1065,2.114,2.0666,2.0786,4222.9127,8825.52277162
1660741200,2022-08-17 13:00:00,PDEX/USDT,2.102,2.1358,2.0948,2.1069,3848.0384,8103.68879813
1660737600,2022-08-17 12:00:00,PDEX/USDT,2.1093,2.1322,2.1011,2.1022,3773.8492,7951.55830774
1660734000,2022-08-17 11:00:00,PDEX/USDT,2.1098,2.1099,2.1073,2.1093,4367.9679,9214.60291155
1660730400,2022-08-17 10:00:00,PDEX/USDT,2.1099,2.11,2.1097,2.1098,2908.114,6135.7456442
1660726800,2022-08-17 09:00:00,PDEX/USDT,2.1249,2.1251,2.1098,2.1098,3720.4077,7893.86493094
1660723200,2022-08-17 08:00:00,PDEX/USDT,2.1289,2.129,2.1166,2.125,4791.247,10169.4444191
1660719600,2022-08-17 07:00:00,PDEX/USDT,2.1501,2.1503,2.114,2.1295,4546.6802,9721.30331283
1660716000,2022-08-17 06:00:00,PDEX/USDT,2.1577,2.1577,2.1397,2.1499,3008.0571,6471.99971102
1660712400,2022-08-17 05:00:00,PDEX/USDT,2.1498,2.1499,2.1496,2.1497,1493.3074,3210.22215767
1660708800,2022-08-17 04:00:00,PDEX/USDT,2.1805,2.187,2.1496,2.1498,3604.82,7822.94063251
