https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume EOS,Volume BTC,tradecount
1627948800000,2021-08-03 00:00:00,EOS/BTC,0.00010280,0.00010600,0.00010210,0.00010540,2194732.06000000,228.63638272,79765
1627862400000,2021-08-02 00:00:00,EOS/BTC,0.00009880,0.00010440,0.00009820,0.00010280,2107621.81000000,215.03252894,32207
1627776000000,2021-08-01 00:00:00,EOS/BTC,0.00009810,0.00010110,0.00009760,0.00009890,2989359.79000000,297.20357754,46347
1627689600000,2021-07-31 00:00:00,EOS/BTC,0.00009640,0.00010050,0.00009600,0.00009820,2167106.90000000,212.10811168,28440
1627603200000,2021-07-30 00:00:00,EOS/BTC,0.00009910,0.00009980,0.00009550,0.00009640,1916325.42000000,187.86844770,25884
1627516800000,2021-07-29 00:00:00,EOS/BTC,0.00009790,0.00009970,0.00009600,0.00009910,1414104.64000000,137.93689541,38111
1627430400000,2021-07-28 00:00:00,EOS/BTC,0.00009520,0.00010110,0.00009350,0.00009790,3317630.85000000,322.72308983,35942
1627344000000,2021-07-27 00:00:00,EOS/BTC,0.00009870,0.00010010,0.00009520,0.00009530,1444915.78000000,141.95742087,17295
1627257600000,2021-07-26 00:00:00,EOS/BTC,0.00010340,0.00010420,0.00009600,0.00009880,3434125.87000000,344.09462479,36415
1627171200000,2021-07-25 00:00:00,EOS/BTC,0.00010700,0.00010750,0.00010330,0.00010340,1084765.26000000,114.41248870,16449
1627084800000,2021-07-24 00:00:00,EOS/BTC,0.00010800,0.00011000,0.00010690,0.00010710,1290805.79000000,140.00481683,16559
1626998400000,2021-07-23 00:00:00,EOS/BTC,0.00011040,0.00011220,0.00010720,0.00010810,1162537.18000000,126.91962811,17128
1626912000000,2021-07-22 00:00:00,EOS/BTC,0.00010890,0.00011070,0.00010790,0.00011040,957985.06000000,104.81634804,14435
1626825600000,2021-07-21 00:00:00,EOS/BTC,0.00010930,0.00011130,0.00010810,0.00010900,2476742.66000000,271.08193852,19830
1626739200000,2021-07-20 00:00:00,EOS/BTC,0.00011140,0.00011460,0.00010670,0.00010940,3891315.41000000,425.41775608,23582
1626652800000,2021-07-19 00:00:00,EOS/BTC,0.00011430,0.00011570,0.00011110,0.00011140,2095702.99000000,236.43768589,20870
1626566400000,2021-07-18 00:00:00,EOS/BTC,0.00011600,0.00011770,0.00011430,0.00011440,905573.00000000,104.79336373,15516
1626480000000,2021-07-17 00:00:00,EOS/BTC,0.00011640,0.00011970,0.00011410,0.00011600,2181753.21000000,253.72803053,30910
1626393600000,2021-07-16 00:00:00,EOS/BTC,0.00011520,0.00011920,0.00011270,0.00011640,2249160.91000000,260.69353290,81071
1626307200000,2021-07-15 00:00:00,EOS/BTC,0.00011570,0.00011830,0.00011360,0.00011520,1534928.24000000,177.13588146,60447
1626220800000,2021-07-14 00:00:00,EOS/BTC,0.00011880,0.00012000,0.00011300,0.00011570,2207012.33000000,255.62894986,36717
1626134400000,2021-07-13 00:00:00,EOS/BTC,0.00012650,0.00012700,0.00011770,0.00011890,2216266.91000000,268.83776147,42600
1626048000000,2021-07-12 00:00:00,EOS/BTC,0.00011910,0.00012910,0.00011840,0.00012650,4288176.21000000,536.73387202,67348
1625961600000,2021-07-11 00:00:00,EOS/BTC,0.00011830,0.00012300,0.00011500,0.00011900,2771541.08000000,330.54076799,44715
1625875200000,2021-07-10 00:00:00,EOS/BTC,0.00012480,0.00013000,0.00011610,0.00011840,4081655.74000000,495.11930389,49882
1625788800000,2021-07-09 00:00:00,EOS/BTC,0.00010930,0.00012950,0.00010680,0.00012480,6863877.77000000,821.82748051,87463
1625702400000,2021-07-08 00:00:00,EOS/BTC,0.00011300,0.00011340,0.00010830,0.00010930,2798914.03000000,310.63290357,126466
1625616000000,2021-07-07 00:00:00,EOS/BTC,0.00011340,0.00011450,0.00011270,0.00011290,1531175.15000000,173.70879432,44199
1625529600000,2021-07-06 00:00:00,EOS/BTC,0.00011310,0.00011460,0.00011160,0.00011330,1803611.38000000,204.58110292,48721
1625443200000,2021-07-05 00:00:00,EOS/BTC,0.00011510,0.00011590,0.00011280,0.00011310,1996238.01000000,228.28370279,49134
1625356800000,2021-07-04 00:00:00,EOS/BTC,0.00011680,0.00011750,0.00011330,0.00011520,2468705.96000000,285.08737985,60814
1625270400000,2021-07-03 00:00:00,EOS/BTC,0.00011610,0.00011680,0.00011490,0.00011670,1138902.14000000,132.04479012,29935
1625184000000,2021-07-02 00:00:00,EOS/BTC,0.00011710,0.00011860,0.00011390,0.00011600,1592818.09000000,183.70681488,53834
1625097600000,2021-07-01 00:00:00,EOS/BTC,0.00011810,0.00012060,0.00011620,0.00011710,1778862.98000000,209.72028957,25137
1625011200000,2021-06-30 00:00:00,EOS/BTC,0.00011500,0.00011940,0.00011220,0.00011810,2205118.79000000,255.19060711,62118
1624924800000,2021-06-29 00:00:00,EOS/BTC,0.00011160,0.00011910,0.00011160,0.00011490,2692404.45000000,309.84551822,33842
1624838400000,2021-06-28 00:00:00,EOS/BTC,0.00010880,0.00011290,0.00010740,0.00011160,1618842.88000000,178.18823551,54049
1624752000000,2021-06-27 00:00:00,EOS/BTC,0.00011060,0.00011130,0.00010640,0.00010880,1427250.42000000,154.75461284,33348
1624665600000,2021-06-26 00:00:00,EOS/BTC,0.00011200,0.00011330,0.00010930,0.00011070,2045256.79000000,227.36475674,51764
1624579200000,2021-06-25 00:00:00,EOS/BTC,0.00011310,0.00011480,0.00010890,0.00011190,2271969.92000000,255.06568138,57617
1624492800000,2021-06-24 00:00:00,EOS/BTC,0.00010900,0.00011720,0.00010860,0.00011310,2799059.32000000,314.55417448,48489
1624406400000,2021-06-23 00:00:00,EOS/BTC,0.00010420,0.00011000,0.00010140,0.00010900,3928587.28000000,420.80359027,55998
1624320000000,2021-06-22 00:00:00,EOS/BTC,0.00011120,0.00011350,0.00010310,0.00010420,6052761.55000000,651.70602555,145978
1624233600000,2021-06-21 00:00:00,EOS/BTC,0.00012670,0.00012710,0.00011100,0.00011120,4046667.97000000,483.18767852,106743
1624147200000,2021-06-20 00:00:00,EOS/BTC,0.00012580,0.00012690,0.00012260,0.00012660,1634790.30000000,203.77205564,50829
1624060800000,2021-06-19 00:00:00,EOS/BTC,0.00012740,0.00013000,0.00012570,0.00012580,1494281.11000000,191.84961502,40380
1623974400000,2021-06-18 00:00:00,EOS/BTC,0.00012790,0.00012920,0.00012280,0.00012750,1667873.70000000,211.36413170,48037
1623888000000,2021-06-17 00:00:00,EOS/BTC,0.00012680,0.00012960,0.00012630,0.00012790,812620.94000000,104.10863972,17414
1623801600000,2021-06-16 00:00:00,EOS/BTC,0.00012900,0.00013010,0.00012540,0.00012680,1173866.03000000,149.63627329,33032
1623715200000,2021-06-15 00:00:00,EOS/BTC,0.00013070,0.00013330,0.00012700,0.00012920,1408205.88000000,183.60855397,43536
1623628800000,2021-06-14 00:00:00,EOS/BTC,0.00013040,0.00013260,0.00012500,0.00013070,1636150.88000000,210.45449044,41732
1623542400000,2021-06-13 00:00:00,EOS/BTC,0.00013580,0.00013670,0.00012870,0.00013040,1343129.96000000,177.58136059,42172
1623456000000,2021-06-12 00:00:00,EOS/BTC,0.00013160,0.00013720,0.00012840,0.00013590,1616081.76000000,214.44514898,35709
1623369600000,2021-06-11 00:00:00,EOS/BTC,0.00013840,0.00014400,0.00013100,0.00013170,3089567.14000000,424.58106258,57925
1623283200000,2021-06-10 00:00:00,EOS/BTC,0.00014280,0.00014650,0.00013590,0.00013850,2595344.15000000,363.42309059,67223
1623196800000,2021-06-09 00:00:00,EOS/BTC,0.00015120,0.00015140,0.00014080,0.00014280,3274122.37000000,473.99068561,124420
1623110400000,2021-06-08 00:00:00,EOS/BTC,0.00015440,0.00015460,0.00014480,0.00015120,3448257.65000000,519.13604750,96186
1623024000000,2021-06-07 00:00:00,EOS/BTC,0.00016330,0.00016400,0.00015060,0.00015440,2598453.27000000,410.48194176,109752
1622937600000,2021-06-06 00:00:00,EOS/BTC,0.00016250,0.00016460,0.00016060,0.00016330,1301334.68000000,211.08247875,58809
1622851200000,2021-06-05 00:00:00,EOS/BTC,0.00016330,0.00016500,0.00016040,0.00016250,1642284.58000000,266.92996561,70767
1622764800000,2021-06-04 00:00:00,EOS/BTC,0.00016650,0.00016770,0.00015930,0.00016330,2680071.86000000,436.06271164,70583
1622678400000,2021-06-03 00:00:00,EOS/BTC,0.00016960,0.00017050,0.00016480,0.00016660,2079839.75000000,347.48891008,48018
1622592000000,2021-06-02 00:00:00,EOS/BTC,0.00017190,0.00017430,0.00016770,0.00016970,2097799.29000000,357.06500837,53669
1622505600000,2021-06-01 00:00:00,EOS/BTC,0.00017790,0.00018100,0.00016900,0.00017190,2738866.94000000,473.27158329,48454
1622419200000,2021-05-31 00:00:00,EOS/BTC,0.00016930,0.00017940,0.00016400,0.00017790,3692209.91000000,629.94541735,59873
1622332800000,2021-05-30 00:00:00,EOS/BTC,0.00017410,0.00017810,0.00016510,0.00016940,3935188.03000000,672.78842944,44868
1622246400000,2021-05-29 00:00:00,EOS/BTC,0.00017140,0.00018690,0.00017060,0.00017400,5331145.08000000,949.80949498,59140
1622160000000,2021-05-28 00:00:00,EOS/BTC,0.00018200,0.00018210,0.00016480,0.00017150,7440802.79000000,1283.58968841,78891
1622073600000,2021-05-27 00:00:00,EOS/BTC,0.00016400,0.00019250,0.00016120,0.00018220,10635239.92000000,1885.72294483,112741
1621987200000,2021-05-26 00:00:00,EOS/BTC,0.00014860,0.00016460,0.00014640,0.00016400,5405306.54000000,849.44931887,70548
1621900800000,2021-05-25 00:00:00,EOS/BTC,0.00014530,0.00015300,0.00013800,0.00014860,7270760.64000000,1049.52008798,91983
1621814400000,2021-05-24 00:00:00,EOS/BTC,0.00012390,0.00014540,0.00012020,0.00014540,8037137.23000000,1050.25063590,80308
1621728000000,2021-05-23 00:00:00,EOS/BTC,0.00013630,0.00013980,0.00011460,0.00012370,8286758.76000000,1048.56560142,94609
1621641600000,2021-05-22 00:00:00,EOS/BTC,0.00014910,0.00014920,0.00013420,0.00013620,6082832.27000000,863.02102593,58329
1621555200000,2021-05-21 00:00:00,EOS/BTC,0.00016390,0.00016760,0.00014380,0.00014910,7675600.66000000,1178.65675142,91215
1621468800000,2021-05-20 00:00:00,EOS/BTC,0.00015500,0.00016690,0.00014560,0.00016390,10996808.37000000,1737.51565141,102430
1621382400000,2021-05-19 00:00:00,EOS/BTC,0.00021740,0.00021910,0.00012860,0.00015510,20349508.93000000,3583.44614054,207164
1621296000000,2021-05-18 00:00:00,EOS/BTC,0.00021000,0.00022030,0.00020790,0.00021760,5367872.12000000,1145.33104782,77122
1621209600000,2021-05-17 00:00:00,EOS/BTC,0.00021760,0.00021810,0.00020120,0.00020980,7088578.80000000,1486.59804290,95755
1621123200000,2021-05-16 00:00:00,EOS/BTC,0.00021890,0.00022740,0.00020950,0.00021780,5480206.06000000,1197.23274118,96391
1621036800000,2021-05-15 00:00:00,EOS/BTC,0.00022380,0.00024150,0.00021330,0.00021910,9596719.36000000,2136.61282317,152529
1620950400000,2021-05-14 00:00:00,EOS/BTC,0.00021340,0.00022940,0.00021160,0.00022390,6876022.16000000,1521.73139582,129578
1620864000000,2021-05-13 00:00:00,EOS/BTC,0.00020900,0.00022730,0.00019970,0.00021340,13506262.95000000,2865.92073406,175466
1620777600000,2021-05-12 00:00:00,EOS/BTC,0.00025610,0.00026230,0.00020750,0.00020900,20699625.58000000,4760.12869633,251036
1620691200000,2021-05-11 00:00:00,EOS/BTC,0.00016610,0.00025720,0.00015800,0.00025580,30566412.44000000,6482.54133948,370720
1620604800000,2021-05-10 00:00:00,EOS/BTC,0.00018060,0.00018570,0.00015230,0.00016600,12537246.59000000,2184.10872666,140199
1620518400000,2021-05-09 00:00:00,EOS/BTC,0.00017560,0.00018780,0.00016050,0.00018060,10146876.05000000,1761.12590271,122323
1620432000000,2021-05-08 00:00:00,EOS/BTC,0.00018110,0.00019300,0.00016510,0.00017590,13094414.67000000,2334.77834178,123522
1620345600000,2021-05-07 00:00:00,EOS/BTC,0.00020360,0.00023650,0.00016850,0.00018090,25191616.17000000,5057.02208787,260195
1620259200000,2021-05-06 00:00:00,EOS/BTC,0.00015180,0.00022800,0.00014920,0.00020360,33968678.78000000,6141.58986783,349886
1620172800000,2021-05-05 00:00:00,EOS/BTC,0.00011910,0.00015400,0.00011690,0.00015180,18155737.90000000,2492.89879018,154030
1620086400000,2021-05-04 00:00:00,EOS/BTC,0.00011910,0.00012640,0.00011310,0.00011920,8529023.41000000,1019.45548985,91522
1620000000000,2021-05-03 00:00:00,EOS/BTC,0.00011530,0.00012000,0.00011380,0.00011920,3176397.88000000,369.28463365,47008
1619913600000,2021-05-02 00:00:00,EOS/BTC,0.00011440,0.00011770,0.00011000,0.00011530,2912475.07000000,332.69983747,37563
1619827200000,2021-05-01 00:00:00,EOS/BTC,0.00011170,0.00011520,0.00010950,0.00011450,2515953.15000000,281.92912864,40061
1619740800000,2021-04-30 00:00:00,EOS/BTC,0.00011000,0.00011610,0.00010840,0.00011180,3772597.85000000,426.98624313,47670
1619654400000,2021-04-29 00:00:00,EOS/BTC,0.00010850,0.00011120,0.00010630,0.00011020,2796414.97000000,303.96315368,47700
1619568000000,2021-04-28 00:00:00,EOS/BTC,0.00011020,0.00011240,0.00010550,0.00010860,3009890.35000000,325.78548769,48187
1619481600000,2021-04-27 00:00:00,EOS/BTC,0.00010860,0.00011130,0.00010620,0.00011010,4102138.42000000,447.41295142,48910
1619395200000,2021-04-26 00:00:00,EOS/BTC,0.00010200,0.00010930,0.00010070,0.00010860,4469478.38000000,467.18262898,53630
1619308800000,2021-04-25 00:00:00,EOS/BTC,0.00010150,0.00010850,0.00009800,0.00010190,4044454.63000000,419.20699314,36797
1619222400000,2021-04-24 00:00:00,EOS/BTC,0.00010900,0.00010940,0.00010140,0.00010170,3955862.47000000,416.70538625,39006
1619136000000,2021-04-23 00:00:00,EOS/BTC,0.00011330,0.00011630,0.00009200,0.00010900,9261782.85000000,971.20686635,79060
1619049600000,2021-04-22 00:00:00,EOS/BTC,0.00011760,0.00012500,0.00011050,0.00011340,6539605.19000000,774.93243739,76810
1618963200000,2021-04-21 00:00:00,EOS/BTC,0.00011870,0.00012170,0.00011440,0.00011740,4447318.65000000,526.93658606,65079
1618876800000,2021-04-20 00:00:00,EOS/BTC,0.00011870,0.00012090,0.00010530,0.00011860,5706171.83000000,664.51416035,61785
1618790400000,2021-04-19 00:00:00,EOS/BTC,0.00012970,0.00013210,0.00011800,0.00011860,7822277.67000000,970.02343623,92580
1618704000000,2021-04-18 00:00:00,EOS/BTC,0.00012980,0.00013160,0.00011250,0.00012970,15298144.51000000,1855.97352594,148350
1618617600000,2021-04-17 00:00:00,EOS/BTC,0.00013850,0.00014230,0.00012670,0.00012970,9871318.71000000,1326.64670112,114279
1618531200000,2021-04-16 00:00:00,EOS/BTC,0.00012500,0.00014200,0.00011760,0.00013850,15551918.55000000,2015.88619890,157716
1618444800000,2021-04-15 00:00:00,EOS/BTC,0.00012170,0.00012580,0.00011720,0.00012490,6967390.22000000,844.66297186,79578
1618358400000,2021-04-14 00:00:00,EOS/BTC,0.00011610,0.00012750,0.00011240,0.00012180,13481536.17000000,1622.57626603,121462
1618272000000,2021-04-13 00:00:00,EOS/BTC,0.00010820,0.00011900,0.00010580,0.00011620,9373143.23000000,1057.68356233,91695
1618185600000,2021-04-12 00:00:00,EOS/BTC,0.00011210,0.00011450,0.00010530,0.00010820,4631384.74000000,508.38800168,49534
1618099200000,2021-04-11 00:00:00,EOS/BTC,0.00011070,0.00011840,0.00010980,0.00011210,7046276.18000000,800.54702286,71924
1618012800000,2021-04-10 00:00:00,EOS/BTC,0.00010680,0.00011180,0.00010380,0.00011070,4667839.86000000,501.19732731,54385
1617926400000,2021-04-09 00:00:00,EOS/BTC,0.00011100,0.00011330,0.00010490,0.00010680,3339698.22000000,363.16308795,35478
1617840000000,2021-04-08 00:00:00,EOS/BTC,0.00010520,0.00011170,0.00010420,0.00011100,4429815.15000000,479.04063238,51408
1617753600000,2021-04-07 00:00:00,EOS/BTC,0.00011460,0.00012200,0.00010300,0.00010520,12392980.15000000,1374.21285066,125738
1617667200000,2021-04-06 00:00:00,EOS/BTC,0.00011330,0.00012080,0.00010680,0.00011450,13551228.05000000,1541.73234589,119734
1617580800000,2021-04-05 00:00:00,EOS/BTC,0.00010800,0.00012000,0.00010220,0.00011330,16162953.44000000,1783.75027526,134965
1617494400000,2021-04-04 00:00:00,EOS/BTC,0.00009480,0.00010830,0.00009420,0.00010800,10461054.01000000,1054.78636972,82918
1617408000000,2021-04-03 00:00:00,EOS/BTC,0.00010610,0.00011000,0.00009090,0.00009490,16697916.06000000,1676.89212475,121855
1617321600000,2021-04-02 00:00:00,EOS/BTC,0.00009530,0.00010810,0.00008910,0.00010610,16182698.45000000,1579.63553033,128440
1617235200000,2021-04-01 00:00:00,EOS/BTC,0.00008180,0.00010190,0.00007970,0.00009520,20402886.83000000,1832.04972061,118760
1617148800000,2021-03-31 00:00:00,EOS/BTC,0.00007380,0.00008350,0.00007080,0.00008170,8440289.39000000,649.31049626,59947
1617062400000,2021-03-30 00:00:00,EOS/BTC,0.00007430,0.00007500,0.00007220,0.00007380,2701711.17000000,199.01370506,24234
1616976000000,2021-03-29 00:00:00,EOS/BTC,0.00007360,0.00007730,0.00007260,0.00007420,3130390.65000000,232.75805320,24506
1616889600000,2021-03-28 00:00:00,EOS/BTC,0.00007330,0.00007510,0.00007270,0.00007360,2164112.11000000,159.97077915,16989
1616803200000,2021-03-27 00:00:00,EOS/BTC,0.00007620,0.00007620,0.00007260,0.00007320,1770230.17000000,131.42366551,16899
1616716800000,2021-03-26 00:00:00,EOS/BTC,0.00007160,0.00007940,0.00006980,0.00007600,13895154.52000000,1053.50348589,65815
1616630400000,2021-03-25 00:00:00,EOS/BTC,0.00007050,0.00007210,0.00006850,0.00007160,4484162.63000000,317.25993985,23868
1616544000000,2021-03-24 00:00:00,EOS/BTC,0.00007520,0.00007680,0.00006600,0.00007060,6865560.82000000,499.59760842,42387
1616457600000,2021-03-23 00:00:00,EOS/BTC,0.00007540,0.00007770,0.00007450,0.00007520,2731246.85000000,206.97063126,24192
1616371200000,2021-03-22 00:00:00,EOS/BTC,0.00007240,0.00007680,0.00007080,0.00007540,4363604.79000000,323.62147882,34907
1616284800000,2021-03-21 00:00:00,EOS/BTC,0.00007450,0.00007580,0.00007190,0.00007250,2746458.34000000,202.64414416,23258
1616198400000,2021-03-20 00:00:00,EOS/BTC,0.00007140,0.00007690,0.00007110,0.00007450,4860889.18000000,361.15541417,33062
1616112000000,2021-03-19 00:00:00,EOS/BTC,0.00007190,0.00007280,0.00007060,0.00007130,2717161.75000000,195.12731515,19453
1616025600000,2021-03-18 00:00:00,EOS/BTC,0.00006950,0.00007300,0.00006890,0.00007190,4133454.10000000,294.55837615,24800
1615939200000,2021-03-17 00:00:00,EOS/BTC,0.00007140,0.00007230,0.00006850,0.00006940,3099728.94000000,219.29062984,22384
1615852800000,2021-03-16 00:00:00,EOS/BTC,0.00006860,0.00007470,0.00006840,0.00007150,5353872.74000000,385.93376351,32878
1615766400000,2021-03-15 00:00:00,EOS/BTC,0.00006660,0.00006900,0.00006540,0.00006850,4971908.73000000,334.72045170,27538
1615680000000,2021-03-14 00:00:00,EOS/BTC,0.00007000,0.00007160,0.00006660,0.00006660,3455669.25000000,236.82533503,22549
1615593600000,2021-03-13 00:00:00,EOS/BTC,0.00006600,0.00007170,0.00006510,0.00007000,4475482.78000000,304.38304278,27466
1615507200000,2021-03-12 00:00:00,EOS/BTC,0.00006850,0.00006980,0.00006560,0.00006600,4433265.61000000,300.10902844,23628
1615420800000,2021-03-11 00:00:00,EOS/BTC,0.00007150,0.00007280,0.00006820,0.00006840,6443497.79000000,452.27519627,28795
1615334400000,2021-03-10 00:00:00,EOS/BTC,0.00007600,0.00007620,0.00007070,0.00007140,3932182.27000000,286.80005283,23900
1615248000000,2021-03-09 00:00:00,EOS/BTC,0.00007440,0.00007650,0.00007220,0.00007590,5121132.62000000,380.29551875,32596
1615161600000,2021-03-08 00:00:00,EOS/BTC,0.00007510,0.00007740,0.00007420,0.00007450,5010847.89000000,379.32411878,28312
1615075200000,2021-03-07 00:00:00,EOS/BTC,0.00007610,0.00007650,0.00007400,0.00007520,2710775.06000000,203.17376477,18515
1614988800000,2021-03-06 00:00:00,EOS/BTC,0.00007570,0.00007760,0.00007550,0.00007620,2570744.57000000,196.97024675,18288
1614902400000,2021-03-05 00:00:00,EOS/BTC,0.00007750,0.00007810,0.00007520,0.00007570,3193545.65000000,245.13164867,23539
1614816000000,2021-03-04 00:00:00,EOS/BTC,0.00007590,0.00007820,0.00007520,0.00007750,4487695.90000000,345.30945090,28948
1614729600000,2021-03-03 00:00:00,EOS/BTC,0.00007570,0.00008120,0.00007440,0.00007600,6109999.96000000,471.81336671,38765
1614643200000,2021-03-02 00:00:00,EOS/BTC,0.00007480,0.00007840,0.00007400,0.00007570,5250100.46000000,397.78267072,28585
1614556800000,2021-03-01 00:00:00,EOS/BTC,0.00007700,0.00007710,0.00007390,0.00007480,3619608.75000000,272.20704398,23523
1614470400000,2021-02-28 00:00:00,EOS/BTC,0.00007970,0.00007980,0.00007510,0.00007700,3647232.02000000,282.00401576,25731
1614384000000,2021-02-27 00:00:00,EOS/BTC,0.00007660,0.00008130,0.00007650,0.00007960,3736213.89000000,295.69721686,30552
1614297600000,2021-02-26 00:00:00,EOS/BTC,0.00007790,0.00007860,0.00007460,0.00007670,4758494.29000000,367.64070952,31594
1614211200000,2021-02-25 00:00:00,EOS/BTC,0.00007840,0.00008020,0.00007610,0.00007790,4787755.09000000,374.62968306,36614
1614124800000,2021-02-24 00:00:00,EOS/BTC,0.00007880,0.00008090,0.00007730,0.00007840,5887339.56000000,465.71691360,38867
1614038400000,2021-02-23 00:00:00,EOS/BTC,0.00008670,0.00008740,0.00007020,0.00007870,15017036.48000000,1184.88830230,88511
1613952000000,2021-02-22 00:00:00,EOS/BTC,0.00008880,0.00009520,0.00008370,0.00008670,12148309.21000000,1074.75019879,81702
1613865600000,2021-02-21 00:00:00,EOS/BTC,0.00008670,0.00009600,0.00008520,0.00008890,6491803.94000000,576.82148911,50885
1613779200000,2021-02-20 00:00:00,EOS/BTC,0.00009350,0.00009890,0.00008250,0.00008670,11548453.73000000,1059.63314703,71346
1613692800000,2021-02-19 00:00:00,EOS/BTC,0.00009340,0.00010200,0.00009090,0.00009360,12937118.33000000,1247.63030240,75271
1613606400000,2021-02-18 00:00:00,EOS/BTC,0.00009300,0.00009550,0.00009140,0.00009340,9242288.28000000,867.33775956,48013
1613520000000,2021-02-17 00:00:00,EOS/BTC,0.00009450,0.00009510,0.00008960,0.00009290,9770687.09000000,906.18062826,50639
1613433600000,2021-02-16 00:00:00,EOS/BTC,0.00009830,0.00010020,0.00009140,0.00009460,15523934.45000000,1501.30239414,71861
1613347200000,2021-02-15 00:00:00,EOS/BTC,0.00010430,0.00010750,0.00009000,0.00009830,13247172.86000000,1312.84212617,88852
1613260800000,2021-02-14 00:00:00,EOS/BTC,0.00011780,0.00011870,0.00010070,0.00010430,15433409.33000000,1672.97413905,93328
1613174400000,2021-02-13 00:00:00,EOS/BTC,0.00010050,0.00011780,0.00009700,0.00011770,19265710.97000000,2063.41455062,109771
1613088000000,2021-02-12 00:00:00,EOS/BTC,0.00009550,0.00010230,0.00008990,0.00010030,12070189.03000000,1163.38684883,72741
1613001600000,2021-02-11 00:00:00,EOS/BTC,0.00009200,0.00009750,0.00008960,0.00009550,10841596.64000000,1008.50298034,68101
1612915200000,2021-02-10 00:00:00,EOS/BTC,0.00008970,0.00009770,0.00008180,0.00009210,18868704.04000000,1707.38905183,109588
1612828800000,2021-02-09 00:00:00,EOS/BTC,0.00007750,0.00009170,0.00007580,0.00008980,20677597.46000000,1695.10361067,98137
1612742400000,2021-02-08 00:00:00,EOS/BTC,0.00008860,0.00008920,0.00007620,0.00007750,13025543.00000000,1085.11074305,69640
1612656000000,2021-02-07 00:00:00,EOS/BTC,0.00008190,0.00009310,0.00007890,0.00008860,14386052.91000000,1243.50805371,70193
1612569600000,2021-02-06 00:00:00,EOS/BTC,0.00008650,0.00008670,0.00007760,0.00008190,6417309.36000000,520.16244473,37120
1612483200000,2021-02-05 00:00:00,EOS/BTC,0.00008180,0.00008920,0.00008160,0.00008650,8207988.42000000,695.38345787,39980
1612396800000,2021-02-04 00:00:00,EOS/BTC,0.00008150,0.00008360,0.00007920,0.00008180,5617119.55000000,456.31295242,35270
1612310400000,2021-02-03 00:00:00,EOS/BTC,0.00008460,0.00008520,0.00008140,0.00008150,6432851.04000000,536.46646292,31542
1612224000000,2021-02-02 00:00:00,EOS/BTC,0.00009110,0.00009140,0.00008290,0.00008450,6498314.18000000,561.82391474,35062
1612137600000,2021-02-01 00:00:00,EOS/BTC,0.00008850,0.00009650,0.00008620,0.00009120,16658187.00000000,1532.92500368,73826
1612051200000,2021-01-31 00:00:00,EOS/BTC,0.00008550,0.00009130,0.00008360,0.00008850,8352896.24000000,731.54940653,43177
1611964800000,2021-01-30 00:00:00,EOS/BTC,0.00007960,0.00009170,0.00007850,0.00008550,10973323.69000000,927.65681452,51965
1611878400000,2021-01-29 00:00:00,EOS/BTC,0.00008120,0.00009100,0.00007270,0.00007950,12791200.43000000,992.60191367,57432
1611792000000,2021-01-28 00:00:00,EOS/BTC,0.00008240,0.00008840,0.00008090,0.00008120,6325809.03000000,528.81333254,29397
1611705600000,2021-01-27 00:00:00,EOS/BTC,0.00008100,0.00008430,0.00008030,0.00008250,4257713.51000000,350.16461933,22003
1611619200000,2021-01-26 00:00:00,EOS/BTC,0.00008210,0.00008330,0.00008000,0.00008100,2834607.51000000,231.98735041,16850
1611532800000,2021-01-25 00:00:00,EOS/BTC,0.00008420,0.00008460,0.00007830,0.00008210,4860540.00000000,397.32020959,22105
1611446400000,2021-01-24 00:00:00,EOS/BTC,0.00008430,0.00008620,0.00008310,0.00008410,2686273.33000000,227.06772797,19091
1611360000000,2021-01-23 00:00:00,EOS/BTC,0.00007950,0.00008740,0.00007930,0.00008430,5886470.73000000,488.74505938,30161
1611273600000,2021-01-22 00:00:00,EOS/BTC,0.00008240,0.00008450,0.00007850,0.00007960,5136443.11000000,419.27549501,29033
1611187200000,2021-01-21 00:00:00,EOS/BTC,0.00007820,0.00008370,0.00007800,0.00008250,5610496.18000000,454.18480801,30946
1611100800000,2021-01-20 00:00:00,EOS/BTC,0.00007770,0.00007990,0.00007720,0.00007840,3333260.10000000,261.48350772,20247
1611014400000,2021-01-19 00:00:00,EOS/BTC,0.00007690,0.00007980,0.00007190,0.00007770,6331499.59000000,490.86135258,27203
1610928000000,2021-01-18 00:00:00,EOS/BTC,0.00007710,0.00007790,0.00007530,0.00007680,3894988.25000000,299.22429774,20693
1610841600000,2021-01-17 00:00:00,EOS/BTC,0.00007720,0.00008100,0.00007570,0.00007720,4436707.34000000,343.47825884,22418
1610755200000,2021-01-16 00:00:00,EOS/BTC,0.00007490,0.00007780,0.00007350,0.00007710,4800999.08000000,363.88519160,26724
1610668800000,2021-01-15 00:00:00,EOS/BTC,0.00007160,0.00007840,0.00007080,0.00007500,7065483.00000000,525.17006916,31429
1610582400000,2021-01-14 00:00:00,EOS/BTC,0.00007400,0.00007410,0.00006940,0.00007160,5612069.07000000,401.92655640,25225
1610496000000,2021-01-13 00:00:00,EOS/BTC,0.00007630,0.00008060,0.00007330,0.00007410,6931923.25000000,538.86984863,31184
1610409600000,2021-01-12 00:00:00,EOS/BTC,0.00007530,0.00007840,0.00007440,0.00007620,8118677.71000000,618.59694193,34635
