https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume TKO,Volume USDT
1643328000,2022-01-28 00:00:00,TKO/USDT,0.7292,0.7396,0.7013,0.7354,31075.4006097,22347.776978957584
1643241600,2022-01-27 00:00:00,TKO/USDT,0.7445,0.76,0.6974,0.7272,49425.16126891,35649.157705519721
1643155200,2022-01-26 00:00:00,TKO/USDT,0.7124,0.8195,0.6974,0.7456,142449.0685243,110493.321878234051
1643068800,2022-01-25 00:00:00,TKO/USDT,0.704,0.7316,0.678,0.7124,19354.20658174,13554.35457183106
1642982400,2022-01-24 00:00:00,TKO/USDT,0.7326,0.7383,0.6375,0.7041,57366.7939699,38940.915196355411
1642896000,2022-01-23 00:00:00,TKO/USDT,0.7103,0.7848,0.6969,0.7325,70680.92299957,52871.53426368799
1642809600,2022-01-22 00:00:00,TKO/USDT,0.7684,0.7926,0.65,0.7104,178701.51449186,129382.390684422723
1642723200,2022-01-21 00:00:00,TKO/USDT,0.9363,0.942,0.686,0.7634,87588.11373825,71613.824186478041
1642636800,2022-01-20 00:00:00,TKO/USDT,0.9572,1.0136,0.9363,0.9404,17985.64808512,17763.689006558975
1642550400,2022-01-19 00:00:00,TKO/USDT,1.01,1.0165,0.9568,0.9611,12588.17818036,12389.843644730182
1642464000,2022-01-18 00:00:00,TKO/USDT,1.0192,1.04,1.001,1.014,22090.97823901,22476.078100778327
1642377600,2022-01-17 00:00:00,TKO/USDT,1.0583,1.0588,1.0043,1.0179,20695.22393622,21257.441895063335
1642291200,2022-01-16 00:00:00,TKO/USDT,1.0727,1.0735,1.0419,1.0534,14123.5586698,14908.465711739193
1642204800,2022-01-15 00:00:00,TKO/USDT,1.0546,1.0824,1.0484,1.0727,29435.80228829,31300.83130450231
1642118400,2022-01-14 00:00:00,TKO/USDT,1.0296,1.1005,1.022,1.0546,29978.3335717,31644.694455535747
1642032000,2022-01-13 00:00:00,TKO/USDT,1.0877,1.1,1.0284,1.0311,21321.80602407,22783.567152104378
1641945600,2022-01-12 00:00:00,TKO/USDT,1.0431,1.118,1.0347,1.0842,53629.18061934,57132.961576078162
1641859200,2022-01-11 00:00:00,TKO/USDT,1.0268,1.0794,1.0085,1.0408,9693.4692811,10061.473973331876
1641772800,2022-01-10 00:00:00,TKO/USDT,1.0672,1.0745,0.9702,1.034,34112.75317279,35202.6462664972
1641686400,2022-01-09 00:00:00,TKO/USDT,1.0444,1.0915,1.0305,1.068,18122.19500747,19188.215892899836
1641600000,2022-01-08 00:00:00,TKO/USDT,1.0515,1.095,1.0202,1.0449,46673.6667442,49355.573991691888
1641513600,2022-01-07 00:00:00,TKO/USDT,1.1615,1.1633,1.0293,1.0583,62486.93291769,66984.198516753204
1641427200,2022-01-06 00:00:00,TKO/USDT,1.1778,1.188,1.136,1.166,25004.00252724,29017.30743429884
1641340800,2022-01-05 00:00:00,TKO/USDT,1.2276,1.2762,1.1532,1.1778,52591.86438799,64596.087845874676
1641254400,2022-01-04 00:00:00,TKO/USDT,1.2399,1.2468,1.2111,1.2234,24009.99629419,29490.046892342343
1641168000,2022-01-03 00:00:00,TKO/USDT,1.27,1.27,1.1307,1.2399,58327.14549523,72196.644646313428
1641081600,2022-01-02 00:00:00,TKO/USDT,1.272,1.2826,1.2513,1.27,44108.65672406,56100.936227525743
1640995200,2022-01-01 00:00:00,TKO/USDT,1.2574,1.2859,1.2497,1.2718,5086.74871645,6439.462122192512
1640908800,2021-12-31 00:00:00,TKO/USDT,1.268,1.3059,1.2442,1.2579,35942.9553095,45710.543014899836
1640822400,2021-12-30 00:00:00,TKO/USDT,1.2194,1.2995,1.2125,1.2686,24893.96434297,31733.24560278009
1640736000,2021-12-29 00:00:00,TKO/USDT,1.289,1.3177,1.2028,1.2142,33988.31912809,42517.557380487073
1640649600,2021-12-28 00:00:00,TKO/USDT,1.3232,1.42,1.2621,1.2859,104092.22042736,137820.801538784752
