https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume BTC,Volume RBT
1643155200000,2022-01-26 00:00:00,RBT/BTC,0.9999,1.002,0.99513,0.99624,0.1524697699728,0.15304522
1643068800000,2022-01-25 00:00:00,RBT/BTC,1.0025,1.0026,0.995,1.0,0.38283938,0.38283938
1642982400000,2022-01-24 00:00:00,RBT/BTC,0.99999,1.0035,0.995,1.0025,1.2732952899749999,1.27011999
1642896000000,2022-01-23 00:00:00,RBT/BTC,0.99998,1.0049,0.9966,0.99998,0.1961640466406,0.19616797
1642809600000,2022-01-22 00:00:00,RBT/BTC,0.99612,1.0049,0.99501,0.99998,0.37951438956039996,0.37952198
1642723200000,2022-01-21 00:00:00,RBT/BTC,1.0038,1.0038,0.99611,0.99611,0.3886270072337,0.39014466999999997
1642636800000,2022-01-20 00:00:00,RBT/BTC,1.0014,1.0038,0.99611,0.99744,0.08447424091200001,0.08469105
1642550400000,2022-01-19 00:00:00,RBT/BTC,1.0011,1.0014,0.99502,1.0014,0.051897695196,0.05182514
1642464000000,2022-01-18 00:00:00,RBT/BTC,0.99999,1.0014,0.995,1.0012,0.0687779346,0.0686955
1642377600000,2022-01-17 00:00:00,RBT/BTC,1.0,1.0,0.995,0.99611,0.1599609917437,0.16058566999999999
1642291200000,2022-01-16 00:00:00,RBT/BTC,1.0,1.0,0.99554,1.0,0.40793259,0.40793259
1642204800000,2022-01-15 00:00:00,RBT/BTC,1.0,1.0,0.99551,1.0,0.48934925,0.48934925
1642118400000,2022-01-14 00:00:00,RBT/BTC,1.0,1.0,0.99551,0.99601,0.2319879400528,0.23291728
1642032000000,2022-01-13 00:00:00,RBT/BTC,1.0001,1.0001,0.99551,1.0,0.31573543,0.31573543
1641945600000,2022-01-12 00:00:00,RBT/BTC,1.0,1.0001,0.99511,1.0001,0.083410950261,0.08340261
1641859200000,2022-01-11 00:00:00,RBT/BTC,1.0018,1.0018,0.995,0.99975,0.32957434581,0.32965676
1641772800000,2022-01-10 00:00:00,RBT/BTC,1.0003,1.0022,0.99699,0.99706,2.0527961634108,2.05884918
1641686400000,2022-01-09 00:00:00,RBT/BTC,0.99722,1.0024,0.99721,0.99754,0.7716666287594,0.77356961
1641600000000,2022-01-08 00:00:00,RBT/BTC,1.0001,1.0024,0.99706,0.99722,0.4704839184822,0.47179551000000003
1641513600000,2022-01-07 00:00:00,RBT/BTC,1.0001,1.0001,0.99708,1.0001,0.158993447755,0.15897755
1641427200000,2022-01-06 00:00:00,RBT/BTC,1.0001,1.0001,0.99708,1.0001,0.014802660118,0.01480118
1641340800000,2022-01-05 00:00:00,RBT/BTC,1.0001,1.0001,0.99708,1.0001,0.015236813529,0.01523529
1641254400000,2022-01-04 00:00:00,RBT/BTC,0.998,1.0001,0.99708,1.0001,0.682804713644,0.68273644
1641168000000,2022-01-03 00:00:00,RBT/BTC,0.998,0.998,0.99706,0.998,0.02187792646,0.02192177
1641081600000,2022-01-02 00:00:00,RBT/BTC,1.0018,1.0019,0.99706,0.998,0.4649016334,0.4658333
1640995200000,2022-01-01 00:00:00,RBT/BTC,1.002,1.0021,0.99702,1.0018,0.151615477508,0.15134306
1640908800000,2021-12-31 00:00:00,RBT/BTC,1.002,1.0023,0.997,0.99703,0.28378563595969997,0.28463099
1640822400000,2021-12-30 00:00:00,RBT/BTC,0.99692,1.0024,0.99691,1.002,0.12816912660000002,0.1279133
1640736000000,2021-12-29 00:00:00,RBT/BTC,0.99699,1.0033,0.99691,1.0012,0.013642120924000002,0.01362577
1640649600000,2021-12-28 00:00:00,RBT/BTC,0.9999,1.0035,0.99663,0.99698,0.7462944336885999,0.74855507
1640563200000,2021-12-27 00:00:00,RBT/BTC,0.9999,0.9999,0.99663,0.9999,0.6721974535320001,0.6722646800000001
1640476800000,2021-12-26 00:00:00,RBT/BTC,0.9999,0.9999,0.99663,0.99663,0.1327648595277,0.13321379
1640390400000,2021-12-25 00:00:00,RBT/BTC,0.99989,0.9999,0.99663,0.99663,0.2090346312798,0.20974146
1640304000000,2021-12-24 00:00:00,RBT/BTC,0.999,1.003,0.99649,0.99989,0.19099244851939998,0.19101346
1640217600000,2021-12-23 00:00:00,RBT/BTC,0.999,0.999,0.99649,0.999,0.24333814827,0.24358173
1640131200000,2021-12-22 00:00:00,RBT/BTC,1.0001,1.0001,0.9965,0.999,0.35572896495,0.35608505
1640044800000,2021-12-21 00:00:00,RBT/BTC,1.0004,1.0004,0.99647,1.0001,0.014758545707,0.01475707
1639958400000,2021-12-20 00:00:00,RBT/BTC,0.99621,1.0011,0.99611,1.0004,0.0136274488,0.013622
1639872000000,2021-12-19 00:00:00,RBT/BTC,1.0011,1.0011,0.99601,0.9962,0.014087343896,0.01414108
1639785600000,2021-12-18 00:00:00,RBT/BTC,0.99604,1.0013,0.99601,0.99602,0.131431611936,0.1319568
1639699200000,2021-12-17 00:00:00,RBT/BTC,1.0009,1.0039,0.99534,0.99603,0.0186354523719,0.01870973
1639612800000,2021-12-16 00:00:00,RBT/BTC,1.0018,1.0021,0.99511,1.001,0.03217553339,0.03214339
1639526400000,2021-12-15 00:00:00,RBT/BTC,0.99994,1.0021,0.99507,1.0019,0.247886871882,0.24741678
1639440000000,2021-12-14 00:00:00,RBT/BTC,1.0,1.0001,0.99504,0.99847,0.0157223279774,0.01574642
1639353600000,2021-12-13 00:00:00,RBT/BTC,1.0,1.0001,0.99,0.99503,2.3678715477095,2.37969865
1639267200000,2021-12-12 00:00:00,RBT/BTC,1.0,1.0001,0.995,1.0,1.02464355,1.02464355
1639180800000,2021-12-11 00:00:00,RBT/BTC,1.0001,1.0001,0.99817,0.99841,0.3392189629038,0.33975918
1639094400000,2021-12-10 00:00:00,RBT/BTC,0.9984,1.0001,0.99819,0.99819,0.292639462119,0.2931701
1639008000000,2021-12-09 00:00:00,RBT/BTC,1.0,1.0,0.99822,0.99822,0.3344542298964,0.33505062
1638921600000,2021-12-08 00:00:00,RBT/BTC,1.0,1.0,0.99822,1.0,0.11535191,0.11535191
1638835200000,2021-12-07 00:00:00,RBT/BTC,0.99986,1.0,0.99503,1.0,1.4332224,1.4332224
