https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume TRIAS,Volume USDT
1661130000,2022-08-22 01:00:00,TRIAS/USDT,1.23904,1.2532,1.2048,1.23625,51729.41495079,63318.9698084717497
1661126400,2022-08-22 00:00:00,TRIAS/USDT,1.25405,1.25405,1.23408,1.23904,10877.86733127,13505.64779587465
1661122800,2022-08-21 23:00:00,TRIAS/USDT,1.25442,1.2657,1.2505,1.25124,2383.98579042,2995.6106811608028
1661119200,2022-08-21 22:00:00,TRIAS/USDT,1.24961,1.27,1.22,1.25349,24466.65686101,30386.6353543269824
1661115600,2022-08-21 21:00:00,TRIAS/USDT,1.24046,1.26463,1.24046,1.24966,23858.67037772,29887.8803025795261
1661112000,2022-08-21 20:00:00,TRIAS/USDT,1.24267,1.25452,1.2388,1.24519,9646.94692387,11999.6013605504941
1661108400,2022-08-21 19:00:00,TRIAS/USDT,1.22236,1.24342,1.22235,1.2389,17674.33791224,21834.6391011841906
1661104800,2022-08-21 18:00:00,TRIAS/USDT,1.22321,1.22873,1.2129,1.22706,5723.4231651,6995.2262280421025
1661101200,2022-08-21 17:00:00,TRIAS/USDT,1.21896,1.23,1.21478,1.22619,8003.83408083,9813.5625464492641
1661097600,2022-08-21 16:00:00,TRIAS/USDT,1.21897,1.22659,1.212,1.21896,12904.96863405,15727.1788222692763
1661094000,2022-08-21 15:00:00,TRIAS/USDT,1.21806,1.23019,1.2121,1.21849,11793.02501314,14370.7368474278546
1661090400,2022-08-21 14:00:00,TRIAS/USDT,1.22881,1.23315,1.2101,1.21292,9590.41053268,11678.0204301332666
1661086800,2022-08-21 13:00:00,TRIAS/USDT,1.23042,1.2365,1.21922,1.233,7221.40664121,8870.8132547133365
1661083200,2022-08-21 12:00:00,TRIAS/USDT,1.2385,1.24554,1.22776,1.23593,6250.05128598,7743.1020865510011
1661079600,2022-08-21 11:00:00,TRIAS/USDT,1.22482,1.24415,1.22482,1.24335,8036.11363678,9934.7276882822517
1661076000,2022-08-21 10:00:00,TRIAS/USDT,1.23615,1.23999,1.22336,1.22505,10939.49769279,13495.2674672604603
1661072400,2022-08-21 09:00:00,TRIAS/USDT,1.21679,1.24507,1.21344,1.23259,20941.96755375,25708.0808869447994
1661068800,2022-08-21 08:00:00,TRIAS/USDT,1.1933,1.22799,1.1906,1.21689,27823.98157147,33690.5785753241188
1661065200,2022-08-21 07:00:00,TRIAS/USDT,1.19297,1.20157,1.18,1.19308,26995.22292361,32106.2668996323516
1661061600,2022-08-21 06:00:00,TRIAS/USDT,1.20162,1.20534,1.193,1.1984,3647.11440809,4372.4344525461992
1661058000,2022-08-21 05:00:00,TRIAS/USDT,1.197,1.20609,1.1924,1.2055,5801.16069042,6969.3151561425792
1661054400,2022-08-21 04:00:00,TRIAS/USDT,1.19726,1.2029,1.19253,1.19674,3139.72908002,3761.086338485058
1661050800,2022-08-21 03:00:00,TRIAS/USDT,1.20899,1.20916,1.19726,1.2024,3488.47940616,4183.1313932754256
1661047200,2022-08-21 02:00:00,TRIAS/USDT,1.20751,1.2133,1.19,1.209,27161.75541836,32588.2690812855141
1661043600,2022-08-21 01:00:00,TRIAS/USDT,1.2172,1.22179,1.20611,1.21147,8308.00357086,10081.0242291317845
1661040000,2022-08-21 00:00:00,TRIAS/USDT,1.22417,1.22703,1.20611,1.21719,32381.57590361,39239.1624163195159
1661036400,2022-08-20 23:00:00,TRIAS/USDT,1.20133,1.227,1.19501,1.22052,19735.73592316,23862.3230769422291
1661032800,2022-08-20 22:00:00,TRIAS/USDT,1.21181,1.22446,1.2,1.20041,21834.10037036,26467.1056698691757
1661029200,2022-08-20 21:00:00,TRIAS/USDT,1.1999,1.22207,1.19308,1.21698,19296.85070543,23332.0423292536893
1661025600,2022-08-20 20:00:00,TRIAS/USDT,1.212,1.24476,1.19001,1.1999,39221.80811353,47824.2721054011876
1661022000,2022-08-20 19:00:00,TRIAS/USDT,1.24721,1.24721,1.21,1.212,24592.75875869,30033.699265618973
1661018400,2022-08-20 18:00:00,TRIAS/USDT,1.248,1.255,1.24701,1.24739,6069.56405786,7592.9739750094461
1661014800,2022-08-20 17:00:00,TRIAS/USDT,1.26202,1.26344,1.24102,1.24841,9743.45002774,12183.0176845110794
1661011200,2022-08-20 16:00:00,TRIAS/USDT,1.25904,1.27107,1.24781,1.26202,14971.11293948,18864.7084781866281
1661007600,2022-08-20 15:00:00,TRIAS/USDT,1.26205,1.27,1.2548,1.26039,10455.72348807,13204.9240709387088
1661004000,2022-08-20 14:00:00,TRIAS/USDT,1.24938,1.28999,1.24938,1.2636,28564.21979493,36190.3377230785313
1661000400,2022-08-20 13:00:00,TRIAS/USDT,1.2412,1.24944,1.2302,1.2443,17331.32501839,21488.4569334093708
1660996800,2022-08-20 12:00:00,TRIAS/USDT,1.24048,1.251,1.23365,1.24208,8189.1880945,10185.2222046042591
1660993200,2022-08-20 11:00:00,TRIAS/USDT,1.24411,1.25199,1.23662,1.23827,6669.26865396,8313.5988639833534
1660989600,2022-08-20 10:00:00,TRIAS/USDT,1.24427,1.2487,1.23806,1.24662,3848.0487696,4786.1906581191594
1660986000,2022-08-20 09:00:00,TRIAS/USDT,1.24629,1.2499,1.23,1.23972,12508.47557124,15486.3115602296023
1660982400,2022-08-20 08:00:00,TRIAS/USDT,1.26795,1.26828,1.2353,1.24157,33755.72227276,42191.0080576940311
1660978800,2022-08-20 07:00:00,TRIAS/USDT,1.23999,1.26812,1.2347,1.2672,15895.71516517,19961.3211808182319
1660975200,2022-08-20 06:00:00,TRIAS/USDT,1.23113,1.23999,1.2146,1.23451,9659.62374765,11865.4999669085235
1660971600,2022-08-20 05:00:00,TRIAS/USDT,1.23571,1.23996,1.22209,1.22582,8323.50603521,10248.7771401435148
1660968000,2022-08-20 04:00:00,TRIAS/USDT,1.20829,1.24,1.19903,1.23598,21432.00793982,26178.7624463863042
1660964400,2022-08-20 03:00:00,TRIAS/USDT,1.20488,1.21295,1.2017,1.20829,6252.02935441,7561.6148922979481
1660960800,2022-08-20 02:00:00,TRIAS/USDT,1.2168,1.21848,1.19001,1.20497,23244.55166996,27862.8021041476023
1660957200,2022-08-20 01:00:00,TRIAS/USDT,1.2087,1.22562,1.20008,1.21709,39989.85413069,48324.0374576625024
1660953600,2022-08-20 00:00:00,TRIAS/USDT,1.20492,1.22446,1.20492,1.20767,14512.94309087,17620.5258375309488
1660950000,2022-08-19 23:00:00,TRIAS/USDT,1.21897,1.22138,1.2,1.20003,20240.22075408,24489.8120794249984
1660946400,2022-08-19 22:00:00,TRIAS/USDT,1.20941,1.23642,1.20767,1.21824,23236.08809605,28408.6788950628922
1660942800,2022-08-19 21:00:00,TRIAS/USDT,1.22,1.2355,1.20939,1.20939,17679.12884937,21703.1227537990892
1660939200,2022-08-19 20:00:00,TRIAS/USDT,1.23122,1.2378,1.20601,1.21869,12067.33784442,14754.8877674818918
1660935600,2022-08-19 19:00:00,TRIAS/USDT,1.23375,1.24183,1.21646,1.23661,31933.76392455,39313.1595829565012
1660932000,2022-08-19 18:00:00,TRIAS/USDT,1.23997,1.24,1.21931,1.2279,15641.86473835,19277.9156321781783
1660928400,2022-08-19 17:00:00,TRIAS/USDT,1.23251,1.24,1.22528,1.24,24810.89824353,30632.1006334946873
1660924800,2022-08-19 16:00:00,TRIAS/USDT,1.20392,1.24199,1.20379,1.23329,25390.64443578,31113.2342406764255
1660921200,2022-08-19 15:00:00,TRIAS/USDT,1.19996,1.21875,1.18869,1.19882,13401.76065523,16170.2806993762163
1660917600,2022-08-19 14:00:00,TRIAS/USDT,1.19569,1.20752,1.1931,1.19963,15206.41258034,18247.4596060152909
1660914000,2022-08-19 13:00:00,TRIAS/USDT,1.19341,1.19998,1.18361,1.1948,53466.96849266,64009.0423615405786
1660910400,2022-08-19 12:00:00,TRIAS/USDT,1.19763,1.1992,1.17353,1.1931,29509.28273633,35112.5022912874892
1660906800,2022-08-19 11:00:00,TRIAS/USDT,1.22177,1.22273,1.18011,1.19298,39677.54456722,47443.5779528581495
1660903200,2022-08-19 10:00:00,TRIAS/USDT,1.2267,1.23337,1.21645,1.22184,22464.79714115,27481.5276357310462
1660899600,2022-08-19 09:00:00,TRIAS/USDT,1.20356,1.2361,1.20355,1.22624,19749.6633589,24076.8443681582455
1660896000,2022-08-19 08:00:00,TRIAS/USDT,1.20157,1.21386,1.18444,1.2062,16588.1197929,19902.5712244257686
1660892400,2022-08-19 07:00:00,TRIAS/USDT,1.21463,1.22447,1.19351,1.2078,49553.87840033,60012.1717176253906
1660888800,2022-08-19 06:00:00,TRIAS/USDT,1.27726,1.28,1.2,1.21499,55745.159122,68390.9692754826258
1660885200,2022-08-19 05:00:00,TRIAS/USDT,1.26812,1.27683,1.26081,1.27509,7381.73448754,9361.7037259664817
1660881600,2022-08-19 04:00:00,TRIAS/USDT,1.25995,1.27349,1.2532,1.26336,16031.11237815,20233.7910013020643
1660878000,2022-08-19 03:00:00,TRIAS/USDT,1.26019,1.26812,1.25233,1.26199,5406.06649647,6808.9399302568507
1660874400,2022-08-19 02:00:00,TRIAS/USDT,1.24552,1.26995,1.22953,1.26019,44877.7935255,56011.0019905007381
1660870800,2022-08-19 01:00:00,TRIAS/USDT,1.26419,1.27104,1.23816,1.24552,24113.11558725,30204.6052475324016
1660867200,2022-08-19 00:00:00,TRIAS/USDT,1.31919,1.3192,1.26381,1.26438,27254.05152048,34912.5705195184487
1660863600,2022-08-18 23:00:00,TRIAS/USDT,1.32812,1.33324,1.285,1.31268,66287.40221748,86977.5244356930719
1660860000,2022-08-18 22:00:00,TRIAS/USDT,1.334,1.3385,1.32401,1.32681,5280.51172773,7023.4609040291856
1660856400,2022-08-18 21:00:00,TRIAS/USDT,1.33352,1.34882,1.32374,1.32912,8556.15281615,11436.6614600723095
1660852800,2022-08-18 20:00:00,TRIAS/USDT,1.32456,1.3366,1.30548,1.33289,48687.90622082,64229.0380458200944
1660849200,2022-08-18 19:00:00,TRIAS/USDT,1.31556,1.325,1.3047,1.32423,17273.02775234,22753.5532747539887
1660845600,2022-08-18 18:00:00,TRIAS/USDT,1.33633,1.33633,1.3101,1.31556,26250.80799053,34643.2925296674469
1660842000,2022-08-18 17:00:00,TRIAS/USDT,1.3418,1.36,1.32885,1.33538,38079.03982243,51000.2254505154724
1660838400,2022-08-18 16:00:00,TRIAS/USDT,1.38487,1.38793,1.33226,1.34175,33171.88719416,44893.4222462082684
1660834800,2022-08-18 15:00:00,TRIAS/USDT,1.35968,1.38618,1.3581,1.38478,13209.42074216,18142.2446561894674
1660831200,2022-08-18 14:00:00,TRIAS/USDT,1.3828,1.39339,1.3578,1.36388,52514.38568174,72216.73375481443
1660827600,2022-08-18 13:00:00,TRIAS/USDT,1.39405,1.4029,1.38324,1.38424,24148.7459012,33680.1944371696679
1660824000,2022-08-18 12:00:00,TRIAS/USDT,1.37989,1.39719,1.37245,1.39719,22276.1949135,30897.3003223876389
1660820400,2022-08-18 11:00:00,TRIAS/USDT,1.36301,1.38083,1.363,1.37985,17528.32951843,24048.0582498450971
1660816800,2022-08-18 10:00:00,TRIAS/USDT,1.36356,1.37,1.363,1.36301,22395.45272602,30614.1458198780988
1660813200,2022-08-18 09:00:00,TRIAS/USDT,1.36177,1.3699,1.35,1.36322,8522.45056815,11580.6227384629009
1660809600,2022-08-18 08:00:00,TRIAS/USDT,1.36391,1.36999,1.34882,1.3657,11013.84940861,14926.9971501795856
1660806000,2022-08-18 07:00:00,TRIAS/USDT,1.36244,1.37373,1.3571,1.36984,7696.37086641,10512.2921088732505
1660802400,2022-08-18 06:00:00,TRIAS/USDT,1.35522,1.36638,1.353,1.36,5791.06804228,7871.3834552823588
1660798800,2022-08-18 05:00:00,TRIAS/USDT,1.35871,1.37179,1.3531,1.35959,20934.87549691,28608.1283515696442
1660795200,2022-08-18 04:00:00,TRIAS/USDT,1.38617,1.38617,1.35,1.36359,16199.5893732,22034.415128297819
1660791600,2022-08-18 03:00:00,TRIAS/USDT,1.37739,1.38999,1.37337,1.38503,8565.91945246,11859.3100231116738
1660788000,2022-08-18 02:00:00,TRIAS/USDT,1.38234,1.39277,1.36691,1.377,21377.30910955,29434.3854545004212
1660784400,2022-08-18 01:00:00,TRIAS/USDT,1.38478,1.39605,1.37463,1.37816,20320.01470564,28097.5979291704672
1660780800,2022-08-18 00:00:00,TRIAS/USDT,1.36975,1.39393,1.36975,1.38494,5941.78922832,8237.1493700860804
1660777200,2022-08-17 23:00:00,TRIAS/USDT,1.38002,1.3888,1.36841,1.37498,10999.77595388,15157.770725732008
1660773600,2022-08-17 22:00:00,TRIAS/USDT,1.37671,1.38688,1.3741,1.3862,10331.41174951,14243.0172909864739
1660770000,2022-08-17 21:00:00,TRIAS/USDT,1.38111,1.3888,1.37149,1.3818,23715.15524038,32735.0857786678824
1660766400,2022-08-17 20:00:00,TRIAS/USDT,1.37114,1.39373,1.36755,1.38111,17511.01707608,24184.7335156632173
1660762800,2022-08-17 19:00:00,TRIAS/USDT,1.40027,1.40027,1.36,1.37031,28989.44614239,39743.6384047342923
1660759200,2022-08-17 18:00:00,TRIAS/USDT,1.39228,1.423,1.3501,1.39576,101837.66177412,141359.7998073428456
1660755600,2022-08-17 17:00:00,TRIAS/USDT,1.39296,1.3968,1.3749,1.39191,45930.30776277,63570.6260848189258
1660752000,2022-08-17 16:00:00,TRIAS/USDT,1.39139,1.40017,1.3799,1.39277,23615.38350011,32860.1681001744268
1660748400,2022-08-17 15:00:00,TRIAS/USDT,1.41204,1.42823,1.3757,1.391,53550.25380679,75096.2725364715859
1660744800,2022-08-17 14:00:00,TRIAS/USDT,1.42831,1.43898,1.40807,1.41248,40822.27306817,58062.9438420941253
1660741200,2022-08-17 13:00:00,TRIAS/USDT,1.46101,1.4634,1.42267,1.42799,21249.74849397,30718.9932550847582
1660737600,2022-08-17 12:00:00,TRIAS/USDT,1.47011,1.48856,1.45181,1.4563,19015.61598408,27872.8889463477641
1660734000,2022-08-17 11:00:00,TRIAS/USDT,1.46895,1.48296,1.46472,1.47001,7605.53519571,11204.1829969930018
1660730400,2022-08-17 10:00:00,TRIAS/USDT,1.47669,1.47999,1.4607,1.46909,4708.92176075,6906.2082595992162
1660726800,2022-08-17 09:00:00,TRIAS/USDT,1.47275,1.4855,1.47275,1.47969,3631.87404154,5364.0856990517936
1660723200,2022-08-17 08:00:00,TRIAS/USDT,1.48354,1.48535,1.45855,1.46677,17643.67674817,25964.8748968574105
1660719600,2022-08-17 07:00:00,TRIAS/USDT,1.49863,1.5083,1.45001,1.48414,49778.5698998,73626.188756336237
1660716000,2022-08-17 06:00:00,TRIAS/USDT,1.49319,1.5099,1.4888,1.49872,38905.68214611,58439.4073425041305
1660712400,2022-08-17 05:00:00,TRIAS/USDT,1.46745,1.50204,1.4623,1.49845,21959.86843097,32549.3882804904627
1660708800,2022-08-17 04:00:00,TRIAS/USDT,1.43785,1.47374,1.4283,1.46725,23473.06939346,33968.1077859684158
1660705200,2022-08-17 03:00:00,TRIAS/USDT,1.45004,1.46001,1.42,1.43608,38349.05550624,55079.0907284519354
1660701600,2022-08-17 02:00:00,TRIAS/USDT,1.45909,1.46059,1.431,1.44768,12398.72530875,17909.5010138578358
1660698000,2022-08-17 01:00:00,TRIAS/USDT,1.45321,1.46035,1.43773,1.45909,9164.31354088,13281.8712241561431
1660694400,2022-08-17 00:00:00,TRIAS/USDT,1.46086,1.50444,1.4325,1.4487,57023.31221562,83464.7701376517783
1660690800,2022-08-16 23:00:00,TRIAS/USDT,1.46149,1.47449,1.4505,1.46148,14697.66265542,21473.1551168527861
1660687200,2022-08-16 22:00:00,TRIAS/USDT,1.47033,1.48088,1.45199,1.46064,14582.59063526,21348.8754462559468
1660683600,2022-08-16 21:00:00,TRIAS/USDT,1.48105,1.48814,1.4695,1.47499,8277.06654675,12214.9326883062335
1660680000,2022-08-16 20:00:00,TRIAS/USDT,1.48487,1.49674,1.4731,1.48118,14191.30899886,21105.6642826943833
1660676400,2022-08-16 19:00:00,TRIAS/USDT,1.45738,1.49337,1.45009,1.47934,21595.67761038,31801.8069382860482
1660672800,2022-08-16 18:00:00,TRIAS/USDT,1.46327,1.47951,1.45043,1.45738,15142.69901957,22196.2045679638044
1660669200,2022-08-16 17:00:00,TRIAS/USDT,1.45821,1.46831,1.4515,1.459,9071.62730975,13256.4655021706687
1660665600,2022-08-16 16:00:00,TRIAS/USDT,1.48279,1.48802,1.453,1.4633,27859.51596762,40989.2308802936778
1660662000,2022-08-16 15:00:00,TRIAS/USDT,1.479,1.48856,1.4701,1.48192,16276.46002333,24035.5943500793466
1660658400,2022-08-16 14:00:00,TRIAS/USDT,1.49427,1.49485,1.47093,1.48131,17031.74303325,25224.4453903299417
1660654800,2022-08-16 13:00:00,TRIAS/USDT,1.48624,1.5083,1.48624,1.49426,14726.36558819,22090.1666226390366
1660651200,2022-08-16 12:00:00,TRIAS/USDT,1.50602,1.5283,1.48,1.4933,23716.97336447,35681.1710455463623
1660647600,2022-08-16 11:00:00,TRIAS/USDT,1.51109,1.52807,1.5016,1.51039,16802.92310575,25450.9988597277058
1660644000,2022-08-16 10:00:00,TRIAS/USDT,1.51875,1.52749,1.5113,1.51317,5336.10747749,8104.4451740927953
1660640400,2022-08-16 09:00:00,TRIAS/USDT,1.48942,1.54769,1.48928,1.515,30079.81057316,45805.9988698229417
1660636800,2022-08-16 08:00:00,TRIAS/USDT,1.4907,1.4907,1.4907,1.4907,0,0
1660633200,2022-08-16 07:00:00,TRIAS/USDT,1.4907,1.4907,1.4907,1.4907,0,0
1660629600,2022-08-16 06:00:00,TRIAS/USDT,1.48929,1.49608,1.48929,1.4907,2991.28749598,4467.0041495117986
1660626000,2022-08-16 05:00:00,TRIAS/USDT,1.49518,1.4972,1.475,1.48999,21835.81621203,32483.0900971504179
1660622400,2022-08-16 04:00:00,TRIAS/USDT,1.52142,1.5218,1.49324,1.4997,6484.71669853,9727.3253477087009
1660618800,2022-08-16 03:00:00,TRIAS/USDT,1.51557,1.5211,1.485,1.5211,19754.66059366,29687.0823841867393
1660615200,2022-08-16 02:00:00,TRIAS/USDT,1.52,1.5328,1.5142,1.5142,6068.94993028,9225.8400319605519
1660611600,2022-08-16 01:00:00,TRIAS/USDT,1.52,1.5463,1.51613,1.51613,15180.07475515,23272.0906093637197
1660608000,2022-08-16 00:00:00,TRIAS/USDT,1.52147,1.53,1.49101,1.52,30254.95300262,45691.2243964791273
1660604400,2022-08-15 23:00:00,TRIAS/USDT,1.535,1.535,1.5,1.5163,23065.4502466,34867.4491656255679
1660600800,2022-08-15 22:00:00,TRIAS/USDT,1.5204,1.55317,1.51226,1.5368,22605.77786976,34699.447860639771
1660597200,2022-08-15 21:00:00,TRIAS/USDT,1.52583,1.52867,1.51288,1.51505,4935.5221758,7506.4251084315671
1660593600,2022-08-15 20:00:00,TRIAS/USDT,1.51309,1.52999,1.5,1.51839,23507.28964,35611.0184873273587
1660590000,2022-08-15 19:00:00,TRIAS/USDT,1.53149,1.5339,1.5,1.50746,32335.59050188,48840.3126657502474
1660586400,2022-08-15 18:00:00,TRIAS/USDT,1.5437,1.54396,1.52462,1.52825,9895.77136652,15193.0447633941822
1660582800,2022-08-15 17:00:00,TRIAS/USDT,1.54714,1.54723,1.53474,1.5437,11352.27919903,17506.6991384715701
1660579200,2022-08-15 16:00:00,TRIAS/USDT,1.55321,1.55939,1.52,1.54657,31231.27048014,48171.0393471921011
1660575600,2022-08-15 15:00:00,TRIAS/USDT,1.56096,1.56808,1.537,1.55916,23317.54220649,36119.3157370309267
1660572000,2022-08-15 14:00:00,TRIAS/USDT,1.56236,1.56905,1.55339,1.56284,6578.22875819,10265.2842294935257
1660568400,2022-08-15 13:00:00,TRIAS/USDT,1.5376,1.5872,1.532,1.56905,38646.98803818,60330.5590629581574
1660564800,2022-08-15 12:00:00,TRIAS/USDT,1.57963,1.59217,1.53451,1.5376,57474.80723975,89649.8451782680076
1660561200,2022-08-15 11:00:00,TRIAS/USDT,1.6028,1.6028,1.57004,1.57792,34055.5518989,53844.5969911423977
1660557600,2022-08-15 10:00:00,TRIAS/USDT,1.62,1.62056,1.58001,1.60702,34573.18148903,55159.557503848808
1660554000,2022-08-15 09:00:00,TRIAS/USDT,1.58272,1.64884,1.5827,1.62,22021.18367407,35363.1118772148223
1660550400,2022-08-15 08:00:00,TRIAS/USDT,1.58501,1.5898,1.57004,1.5878,21092.32488295,33300.14159492359
1660546800,2022-08-15 07:00:00,TRIAS/USDT,1.60187,1.60896,1.585,1.59063,20742.58795928,33070.1242346859026
1660543200,2022-08-15 06:00:00,TRIAS/USDT,1.63314,1.6387,1.60187,1.60187,11455.08930625,18545.1269450158336
1660539600,2022-08-15 05:00:00,TRIAS/USDT,1.63749,1.66798,1.6256,1.63863,25883.01584293,42498.4917031352618
1660536000,2022-08-15 04:00:00,TRIAS/USDT,1.6488,1.66084,1.61099,1.6308,25657.16351137,41661.7655514238536
1660532400,2022-08-15 03:00:00,TRIAS/USDT,1.66308,1.68499,1.63871,1.6488,23343.27678635,38798.0655017820007
1660528800,2022-08-15 02:00:00,TRIAS/USDT,1.64254,1.6734,1.63959,1.67,14169.25722508,23472.4374939502411
1660525200,2022-08-15 01:00:00,TRIAS/USDT,1.64129,1.64399,1.62,1.6377,7717.60504074,12608.8566940275872
1660521600,2022-08-15 00:00:00,TRIAS/USDT,1.63277,1.64173,1.601,1.63757,12042.254,19506.630079338
1660518000,2022-08-14 23:00:00,TRIAS/USDT,1.61271,1.63531,1.60695,1.633,13549.38957017,21972.4903380545705
1660514400,2022-08-14 22:00:00,TRIAS/USDT,1.61166,1.62873,1.60174,1.61292,7449.05690091,12017.0539956757731
1660510800,2022-08-14 21:00:00,TRIAS/USDT,1.60896,1.64287,1.60648,1.61201,22626.37222195,36761.4050898967447
1660507200,2022-08-14 20:00:00,TRIAS/USDT,1.60673,1.6161,1.59913,1.60517,10708.61983469,17213.9748631602374
1660503600,2022-08-14 19:00:00,TRIAS/USDT,1.60831,1.61097,1.5967,1.61041,9615.76203125,15420.1896078175744
1660500000,2022-08-14 18:00:00,TRIAS/USDT,1.58519,1.61089,1.58108,1.60335,9691.92479711,15450.5298216414092
1660496400,2022-08-14 17:00:00,TRIAS/USDT,1.63231,1.6343,1.5851,1.58896,56077.80461945,90015.4293572736424
1660492800,2022-08-14 16:00:00,TRIAS/USDT,1.64072,1.64608,1.63231,1.63231,17099.25453843,28022.1423671486578
1660489200,2022-08-14 15:00:00,TRIAS/USDT,1.63168,1.64434,1.6235,1.64434,7842.20451765,12819.6334520198525
1660485600,2022-08-14 14:00:00,TRIAS/USDT,1.6404,1.64708,1.6256,1.63173,16790.10626458,27431.8213506759368
1660482000,2022-08-14 13:00:00,TRIAS/USDT,1.65257,1.65825,1.635,1.64042,14183.68846699,23318.2456221725269
1660478400,2022-08-14 12:00:00,TRIAS/USDT,1.65466,1.664,1.64557,1.65265,14845.16212397,24560.7922624100756
1660474800,2022-08-14 11:00:00,TRIAS/USDT,1.6623,1.67444,1.63,1.64973,20110.95673432,33306.9698661009864
1660471200,2022-08-14 10:00:00,TRIAS/USDT,1.69536,1.70374,1.645,1.6623,39817.51673055,66598.7284565100502
1660467600,2022-08-14 09:00:00,TRIAS/USDT,1.67482,1.7039,1.67102,1.69584,16844.82260158,28535.1668259631197
1660464000,2022-08-14 08:00:00,TRIAS/USDT,1.68729,1.6977,1.67245,1.67245,13010.60135769,21880.3127194283381
1660460400,2022-08-14 07:00:00,TRIAS/USDT,1.6833,1.70211,1.67225,1.6932,26291.63502643,44361.5167319180461
1660456800,2022-08-14 06:00:00,TRIAS/USDT,1.68439,1.6951,1.6611,1.68195,15987.24509334,26737.118534470557
1660453200,2022-08-14 05:00:00,TRIAS/USDT,1.66791,1.69268,1.66116,1.69268,20194.55899685,33846.3074209909284
1660449600,2022-08-14 04:00:00,TRIAS/USDT,1.68282,1.69389,1.64012,1.6714,33211.12891095,55088.5228959377276
1660446000,2022-08-14 03:00:00,TRIAS/USDT,1.67412,1.6895,1.65107,1.68124,16949.4281705,28362.3289121995411
1660442400,2022-08-14 02:00:00,TRIAS/USDT,1.68048,1.6994,1.65206,1.67419,22585.49100575,37886.7357239058932
1660438800,2022-08-14 01:00:00,TRIAS/USDT,1.68952,1.69311,1.66001,1.68141,23317.58683165,39166.9133954815561
1660435200,2022-08-14 00:00:00,TRIAS/USDT,1.68878,1.695,1.679,1.69389,7392.63167002,12484.5984274132422
1660431600,2022-08-13 23:00:00,TRIAS/USDT,1.68927,1.695,1.67891,1.6903,17700.69834107,29844.74601203902
1660428000,2022-08-13 22:00:00,TRIAS/USDT,1.67751,1.6927,1.6683,1.68845,10833.6419405,18258.6571505815199
1660424400,2022-08-13 21:00:00,TRIAS/USDT,1.67729,1.68826,1.667,1.67084,12227.26645139,20520.6648486946989
1660420800,2022-08-13 20:00:00,TRIAS/USDT,1.66911,1.6832,1.66,1.67412,16267.606723,27159.604987187916
1660417200,2022-08-13 19:00:00,TRIAS/USDT,1.68303,1.68509,1.666,1.66912,5899.81019676,9888.1813595855892
1660413600,2022-08-13 18:00:00,TRIAS/USDT,1.69037,1.70441,1.6667,1.68289,21702.9804231,36632.2117695929299
1660410000,2022-08-13 17:00:00,TRIAS/USDT,1.67835,1.7,1.67835,1.68309,10042.54326715,16968.6124497348468
1660406400,2022-08-13 16:00:00,TRIAS/USDT,1.67899,1.68814,1.67506,1.68117,9688.29254931,16280.0260324825272
1660402800,2022-08-13 15:00:00,TRIAS/USDT,1.65514,1.7,1.65282,1.67898,23820.98368416,40083.3233691024758
1660399200,2022-08-13 14:00:00,TRIAS/USDT,1.66591,1.67477,1.65001,1.65539,10928.71862654,18119.0879516613901
1660395600,2022-08-13 13:00:00,TRIAS/USDT,1.65801,1.68721,1.64669,1.66688,21526.84800836,35822.7216502539484
1660392000,2022-08-13 12:00:00,TRIAS/USDT,1.66294,1.666,1.65,1.6626,10172.73499849,16832.6743925620742
1660388400,2022-08-13 11:00:00,TRIAS/USDT,1.67374,1.68102,1.65001,1.66286,18004.10291659,29912.3465443478559
1660384800,2022-08-13 10:00:00,TRIAS/USDT,1.67668,1.68689,1.66601,1.67437,8637.13191995,14486.8587249686223
1660381200,2022-08-13 09:00:00,TRIAS/USDT,1.66002,1.688,1.65753,1.68279,18748.76925087,31236.1266009763634
1660377600,2022-08-13 08:00:00,TRIAS/USDT,1.68645,1.69439,1.66,1.66,14648.57418595,24446.4646683220738
1660374000,2022-08-13 07:00:00,TRIAS/USDT,1.67959,1.70167,1.67835,1.68549,11468.54119446,19431.7976174788278
1660370400,2022-08-13 06:00:00,TRIAS/USDT,1.669,1.69844,1.669,1.68318,16483.43270264,27837.3083912756591
1660366800,2022-08-13 05:00:00,TRIAS/USDT,1.67835,1.68751,1.66116,1.66666,14402.04405498,24095.4539065036785
1660363200,2022-08-13 04:00:00,TRIAS/USDT,1.67973,1.6951,1.66778,1.6813,8366.92909949,14084.0270987680426
1660359600,2022-08-13 03:00:00,TRIAS/USDT,1.67126,1.69526,1.66407,1.67262,14456.65715877,24288.7121784411226
1660356000,2022-08-13 02:00:00,TRIAS/USDT,1.66787,1.68923,1.65985,1.67312,8019.53363939,13407.6820281522505
1660352400,2022-08-13 01:00:00,TRIAS/USDT,1.66228,1.67409,1.64956,1.6627,11040.28556719,18378.1093146772684
1660348800,2022-08-13 00:00:00,TRIAS/USDT,1.67038,1.67136,1.63001,1.66228,21223.19814987,35019.9894645518412
1660345200,2022-08-12 23:00:00,TRIAS/USDT,1.67494,1.69071,1.6561,1.67038,36103.2651104,60274.4951861642138
1660341600,2022-08-12 22:00:00,TRIAS/USDT,1.67312,1.68401,1.66073,1.675,11236.20793925,18765.4283791399639
