https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume IMX,Volume USDT
1654916400,2022-06-11 03:00:00,IMX/USDT,0.9122,0.9191,0.911,0.914,35417.65195289,32428.504529386115
1654912800,2022-06-11 02:00:00,IMX/USDT,0.913,0.9165,0.9073,0.9117,63339.47740718,57780.463486258446
1654909200,2022-06-11 01:00:00,IMX/USDT,0.9172,0.9191,0.909,0.9127,32861.63297021,30011.400665283654
1654905600,2022-06-11 00:00:00,IMX/USDT,0.8929,0.9169,0.8905,0.9161,51706.00031171,46929.215026216846
1654902000,2022-06-10 23:00:00,IMX/USDT,0.8939,0.904,0.8788,0.892,94209.5064516,83952.796120673637
1654898400,2022-06-10 22:00:00,IMX/USDT,0.9073,0.9114,0.8935,0.8945,13423.01685442,12092.050000652365
1654894800,2022-06-10 21:00:00,IMX/USDT,0.9101,0.9147,0.8945,0.9073,50576.1608699,45696.75382891573
1654891200,2022-06-10 20:00:00,IMX/USDT,0.8985,0.9287,0.8966,0.9148,107742.40135588,98535.953418596119
1654887600,2022-06-10 19:00:00,IMX/USDT,0.8989,0.9071,0.8929,0.9,40768.17697474,36744.242844920854
1654884000,2022-06-10 18:00:00,IMX/USDT,0.8929,0.9025,0.8912,0.9025,10194.2666795,9144.603756417571
1654880400,2022-06-10 17:00:00,IMX/USDT,0.8943,0.9021,0.8884,0.8936,17243.77256939,15436.179329640844
1654876800,2022-06-10 16:00:00,IMX/USDT,0.9194,0.9217,0.8808,0.8966,212925.47810828,190175.784905129438
1654873200,2022-06-10 15:00:00,IMX/USDT,0.9222,0.9266,0.9129,0.9187,45155.32340282,41453.681263741599
1654869600,2022-06-10 14:00:00,IMX/USDT,0.9048,0.9315,0.8974,0.9206,64973.99246,59442.013827768811
1654866000,2022-06-10 13:00:00,IMX/USDT,0.9251,0.9408,0.8966,0.9067,309503.49710696,284486.384205726944
1654862400,2022-06-10 12:00:00,IMX/USDT,0.9647,0.9848,0.921,0.9255,245416.63781174,232169.720151451226
1654858800,2022-06-10 11:00:00,IMX/USDT,0.9718,0.9718,0.9599,0.965,36646.45099852,35391.500989924566
1654855200,2022-06-10 10:00:00,IMX/USDT,0.9565,0.9716,0.9506,0.97,82677.91870585,79262.651618675886
1654851600,2022-06-10 09:00:00,IMX/USDT,0.9756,0.9797,0.953,0.9559,125525.23481653,120959.371886820437
1654848000,2022-06-10 08:00:00,IMX/USDT,0.9733,0.9785,0.9636,0.9783,34130.528393,33227.240128809573
1654844400,2022-06-10 07:00:00,IMX/USDT,0.9736,0.9794,0.9705,0.9723,10312.311736,10058.8331859252
1654840800,2022-06-10 06:00:00,IMX/USDT,0.9866,0.9953,0.9721,0.9739,55959.48119975,55074.072313199821
1654837200,2022-06-10 05:00:00,IMX/USDT,0.9891,0.994,0.9831,0.9859,26366.97296056,26074.08494752617
1654833600,2022-06-10 04:00:00,IMX/USDT,0.9891,0.9929,0.9769,0.9868,49969.85760287,49217.165171918625
1654830000,2022-06-10 03:00:00,IMX/USDT,0.987,0.9985,0.982,0.9894,49195.64819984,48793.261469565327
1654826400,2022-06-10 02:00:00,IMX/USDT,0.9822,1.0002,0.9808,0.9846,62826.50066064,62367.247478495574
1654822800,2022-06-10 01:00:00,IMX/USDT,0.9765,0.9884,0.9701,0.9816,46285.02957951,45425.760244268264
1654819200,2022-06-10 00:00:00,IMX/USDT,0.9848,0.9865,0.9493,0.9778,128365.74436497,123659.082662188534
1654815600,2022-06-09 23:00:00,IMX/USDT,0.9766,0.9935,0.9711,0.9831,21591.15830603,21229.5661677188
1654812000,2022-06-09 22:00:00,IMX/USDT,0.9854,0.994,0.9739,0.9749,60258.35642058,59436.554549483289
1654808400,2022-06-09 21:00:00,IMX/USDT,0.9779,0.987,0.9777,0.9835,38411.08747963,37782.295995685708
1654804800,2022-06-09 20:00:00,IMX/USDT,0.9737,0.9815,0.9685,0.977,34592.05673456,33684.980557827596
1654801200,2022-06-09 19:00:00,IMX/USDT,0.9891,0.9891,0.9711,0.9742,8444.62680355,8254.722721203748
1654797600,2022-06-09 18:00:00,IMX/USDT,0.9859,0.9959,0.9731,0.99,75908.28526213,74584.16613272657
1654794000,2022-06-09 17:00:00,IMX/USDT,0.9931,0.9993,0.9814,0.9842,29893.67907269,29618.958655630119
1654790400,2022-06-09 16:00:00,IMX/USDT,0.9839,0.9947,0.979,0.9947,73796.35441451,72819.587482810543
1654786800,2022-06-09 15:00:00,IMX/USDT,0.9728,0.9918,0.9704,0.985,13269.21648125,13002.427133024565
1654783200,2022-06-09 14:00:00,IMX/USDT,0.9754,0.988,0.971,0.9725,65833.60811269,64581.319068460209
1654779600,2022-06-09 13:00:00,IMX/USDT,0.9718,0.9799,0.9634,0.9758,21947.85251756,21363.812500223819
1654776000,2022-06-09 12:00:00,IMX/USDT,0.9854,0.988,0.961,0.9731,51600.84494782,50111.187288063224
1654772400,2022-06-09 11:00:00,IMX/USDT,0.9762,1.0051,0.9741,0.9855,51987.35356787,51565.911378757348
1654768800,2022-06-09 10:00:00,IMX/USDT,0.9864,0.9874,0.9742,0.9742,12897.18208772,12659.156878663312
1654765200,2022-06-09 09:00:00,IMX/USDT,0.9847,1.0003,0.9803,0.9854,61929.04255796,61439.959986916472
1654761600,2022-06-09 08:00:00,IMX/USDT,0.9736,0.9885,0.9686,0.9835,74341.43606252,73017.231200354849
1654758000,2022-06-09 07:00:00,IMX/USDT,0.9656,0.9732,0.9653,0.9732,16358.69865227,15872.578365625912
1654754400,2022-06-09 06:00:00,IMX/USDT,0.963,0.9678,0.9582,0.9651,21730.8846186,20941.480180738785
1654750800,2022-06-09 05:00:00,IMX/USDT,0.9671,0.9739,0.9603,0.9621,30102.76015668,29095.578168366828
1654747200,2022-06-09 04:00:00,IMX/USDT,0.964,0.9718,0.9573,0.9704,18960.12460556,18282.380897137578
1654743600,2022-06-09 03:00:00,IMX/USDT,0.955,0.9679,0.955,0.9679,30196.32626051,29040.587176166478
1654740000,2022-06-09 02:00:00,IMX/USDT,0.9436,0.9588,0.9424,0.9553,25766.52421115,24516.892648391742
1654736400,2022-06-09 01:00:00,IMX/USDT,0.9603,0.9705,0.9437,0.9437,54131.47484058,51908.445275581153
1654732800,2022-06-09 00:00:00,IMX/USDT,0.9579,0.964,0.9453,0.9579,71820.35051581,68444.337774763278
1654729200,2022-06-08 23:00:00,IMX/USDT,0.9575,0.9693,0.9506,0.9568,48222.92447635,46282.084302349374
1654725600,2022-06-08 22:00:00,IMX/USDT,0.9829,0.9834,0.9546,0.956,61615.48160125,59573.577566011315
1654722000,2022-06-08 21:00:00,IMX/USDT,0.9722,0.9828,0.97,0.9828,21507.3807826,20999.433225215369
1654718400,2022-06-08 20:00:00,IMX/USDT,0.9684,0.975,0.9625,0.9691,27168.5263057,26377.556873437626
1654714800,2022-06-08 19:00:00,IMX/USDT,0.9687,0.9746,0.9555,0.9663,45057.54146425,43586.500143305639
1654711200,2022-06-08 18:00:00,IMX/USDT,0.9816,0.986,0.956,0.9696,61896.07581671,59981.257338022396
1654707600,2022-06-08 17:00:00,IMX/USDT,0.9745,0.9882,0.9735,0.9799,14756.0829323,14454.161395458075
1654704000,2022-06-08 16:00:00,IMX/USDT,0.9884,0.99,0.9672,0.9762,28334.9946744,27607.711187670996
1654700400,2022-06-08 15:00:00,IMX/USDT,0.9741,0.9997,0.9707,0.9891,77516.53397961,76591.367681426854
1654696800,2022-06-08 14:00:00,IMX/USDT,0.9901,0.9904,0.9725,0.9725,39866.43954493,39233.483886609956
1654693200,2022-06-08 13:00:00,IMX/USDT,0.9573,0.9961,0.9566,0.9891,123830.75678974,121817.262978313038
1654689600,2022-06-08 12:00:00,IMX/USDT,0.9626,0.9705,0.9465,0.959,88331.56643118,84566.819113547574
1654686000,2022-06-08 11:00:00,IMX/USDT,0.9608,0.9724,0.9593,0.9639,74489.88053423,71801.436941251965
1654682400,2022-06-08 10:00:00,IMX/USDT,0.9687,0.9739,0.958,0.9626,22027.61301882,21263.581781330121
1654678800,2022-06-08 09:00:00,IMX/USDT,0.9686,0.9714,0.9559,0.9714,26450.92314425,25475.153888959238
1654675200,2022-06-08 08:00:00,IMX/USDT,0.9632,0.9726,0.9546,0.9679,56130.47816677,54159.017720196594
1654671600,2022-06-08 07:00:00,IMX/USDT,0.9636,0.9705,0.951,0.9634,46998.87107143,45152.789101358059
1654668000,2022-06-08 06:00:00,IMX/USDT,0.9637,0.9697,0.953,0.9636,50081.51664246,48107.198404092963
1654664400,2022-06-08 05:00:00,IMX/USDT,0.9565,0.9739,0.956,0.9665,32045.76690224,31045.152204984347
1654660800,2022-06-08 04:00:00,IMX/USDT,0.9435,0.9658,0.9425,0.9566,37238.36804056,35480.86067095607
1654657200,2022-06-08 03:00:00,IMX/USDT,0.9766,0.9766,0.9354,0.9428,145982.37820499,138673.879539700119
1654653600,2022-06-08 02:00:00,IMX/USDT,0.9805,0.9936,0.9738,0.9761,43395.03474029,42643.032102003393
1654650000,2022-06-08 01:00:00,IMX/USDT,0.9736,0.9825,0.9546,0.982,69497.43140953,67232.844278394208
1654646400,2022-06-08 00:00:00,IMX/USDT,0.9702,0.9885,0.9632,0.973,41864.3547819,40970.258669879906
1654642800,2022-06-07 23:00:00,IMX/USDT,0.9723,0.9866,0.9588,0.9698,169818.0392015,164837.160999035652
1654639200,2022-06-07 22:00:00,IMX/USDT,1.0008,1.0251,0.947,0.972,205160.61935116,200656.908950976891
1654635600,2022-06-07 21:00:00,IMX/USDT,1.0132,1.0197,1.001,1.0015,51537.43117488,52028.803068363591
1654632000,2022-06-07 20:00:00,IMX/USDT,1.0072,1.0356,1.0047,1.0144,124508.91364852,126987.379256789925
1654628400,2022-06-07 19:00:00,IMX/USDT,0.9927,1.018,0.9828,1.0052,114757.72156308,114935.567059974943
1654624800,2022-06-07 18:00:00,IMX/USDT,0.9852,1.0022,0.9837,0.9917,35788.47416146,35608.234265226452
1654621200,2022-06-07 17:00:00,IMX/USDT,0.989,0.9958,0.9743,0.9844,54008.756065,53061.93395030187
1654617600,2022-06-07 16:00:00,IMX/USDT,0.985,0.9911,0.9742,0.9904,37576.99971483,36905.156176768634
1654614000,2022-06-07 15:00:00,IMX/USDT,1.005,1.0083,0.9811,0.9846,36483.15753444,36161.414902355184
1654610400,2022-06-07 14:00:00,IMX/USDT,0.9816,1.0153,0.9798,1.0051,133673.98010769,133621.984364518145
1654606800,2022-06-07 13:00:00,IMX/USDT,0.9739,0.9928,0.9739,0.9817,62723.19751057,61758.542630492899
1654603200,2022-06-07 12:00:00,IMX/USDT,0.9908,1.0018,0.9711,0.975,63031.9629,62485.83877091
1654599600,2022-06-07 11:00:00,IMX/USDT,0.9801,0.9928,0.9646,0.9921,110981.52767307,108654.140920470112
1654596000,2022-06-07 10:00:00,IMX/USDT,0.9689,0.9862,0.9662,0.9783,30626.61580153,29875.984814908814
1654592400,2022-06-07 09:00:00,IMX/USDT,0.9895,0.9895,0.9672,0.9672,23311.33275681,22838.228684930867
1654588800,2022-06-07 08:00:00,IMX/USDT,0.9695,0.9984,0.9671,0.9893,62642.28499647,61813.494258257135
1654585200,2022-06-07 07:00:00,IMX/USDT,0.9473,0.9716,0.9473,0.9716,45730.4846,43957.48956942
1654581600,2022-06-07 06:00:00,IMX/USDT,0.9539,0.9562,0.9429,0.947,82591.41889786,78217.174943888602
1654578000,2022-06-07 05:00:00,IMX/USDT,0.9555,0.96,0.9498,0.9533,22747.83889213,21739.756196188479
1654574400,2022-06-07 04:00:00,IMX/USDT,0.96,0.9605,0.9491,0.9558,157669.52218745,150573.844657985111
1654570800,2022-06-07 03:00:00,IMX/USDT,0.9518,0.9672,0.9466,0.9591,103014.91707971,98943.128959445228
1654567200,2022-06-07 02:00:00,IMX/USDT,0.9411,0.9644,0.932,0.9523,249042.26777653,236907.319071032886
1654563600,2022-06-07 01:00:00,IMX/USDT,0.9572,0.969,0.9319,0.9396,222278.45930463,211988.742161652023
1654560000,2022-06-07 00:00:00,IMX/USDT,1.0365,1.0365,0.9516,0.9574,391612.60813906,382571.127241086185
1654556400,2022-06-06 23:00:00,IMX/USDT,1.0259,1.045,1.0139,1.0362,194599.17196758,201218.732472619015
1654552800,2022-06-06 22:00:00,IMX/USDT,1.0216,1.0272,1.015,1.0255,33795.56386948,34482.551654837281
1654549200,2022-06-06 21:00:00,IMX/USDT,1.006,1.0263,1.006,1.0239,16424.14700294,16665.823866632801
1654545600,2022-06-06 20:00:00,IMX/USDT,1.015,1.015,0.9939,1.0054,45160.41926721,45302.19560496883
1654542000,2022-06-06 19:00:00,IMX/USDT,1.0125,1.0158,1.0033,1.013,9288.2278303,9366.060510608476
1654538400,2022-06-06 18:00:00,IMX/USDT,1.005,1.0184,1.0046,1.0144,41038.16523123,41474.491104163655
1654534800,2022-06-06 17:00:00,IMX/USDT,1.004,1.0081,0.9846,1.0056,170330.00041921,169766.238135982598
1654531200,2022-06-06 16:00:00,IMX/USDT,1.0371,1.0371,0.96,1.004,230298.40981259,231593.946950946163
1654527600,2022-06-06 15:00:00,IMX/USDT,1.0412,1.0412,1.0193,1.0378,123498.40804088,126360.087297618096
1654524000,2022-06-06 14:00:00,IMX/USDT,1.0315,1.0543,1.0315,1.0426,54863.10221537,57262.366042121173
1654520400,2022-06-06 13:00:00,IMX/USDT,1.0467,1.0574,1.0257,1.0257,98061.55757363,102300.386825733097
1654516800,2022-06-06 12:00:00,IMX/USDT,1.0427,1.0656,1.0378,1.0496,173476.84255158,182410.119139385012
1654513200,2022-06-06 11:00:00,IMX/USDT,1.0423,1.0448,1.0315,1.0421,57002.06162302,59129.02513857674
1654509600,2022-06-06 10:00:00,IMX/USDT,1.0567,1.058,1.0377,1.04,37735.35687886,39389.342541650434
1654506000,2022-06-06 09:00:00,IMX/USDT,1.0574,1.0579,1.0471,1.0548,10912.24596578,11484.98201109573
1654502400,2022-06-06 08:00:00,IMX/USDT,1.0543,1.066,1.0526,1.0548,63946.07814441,67740.807773785556
1654498800,2022-06-06 07:00:00,IMX/USDT,1.0525,1.0733,1.0448,1.0542,71271.64556857,75627.221256496107
1654495200,2022-06-06 06:00:00,IMX/USDT,1.0383,1.0552,1.0312,1.051,73903.66602098,77164.586627035722
1654491600,2022-06-06 05:00:00,IMX/USDT,1.0489,1.0529,1.0374,1.0374,67868.81083905,70957.722924721404
1654488000,2022-06-06 04:00:00,IMX/USDT,1.0493,1.0574,1.046,1.048,55003.316858,57822.936522377012
1654484400,2022-06-06 03:00:00,IMX/USDT,1.0411,1.058,1.0411,1.0494,54989.17877769,57869.616132077314
1654480800,2022-06-06 02:00:00,IMX/USDT,1.0533,1.0612,1.0377,1.0388,96737.0237222,101565.660052615346
1654477200,2022-06-06 01:00:00,IMX/USDT,1.0155,1.0612,1.0106,1.0526,162356.60368268,169758.605250945056
1654473600,2022-06-06 00:00:00,IMX/USDT,0.9764,1.015,0.9749,1.0126,82141.7328265,81755.312895004619
1654470000,2022-06-05 23:00:00,IMX/USDT,0.987,0.9883,0.972,0.9763,131522.32795635,129200.043698316255
1654466400,2022-06-05 22:00:00,IMX/USDT,0.9902,0.996,0.9768,0.9859,38369.01941989,37923.325104000947
1654462800,2022-06-05 21:00:00,IMX/USDT,0.9998,0.9998,0.9867,0.9886,26574.62320592,26397.098502077516
1654459200,2022-06-05 20:00:00,IMX/USDT,1.0015,1.0099,0.9964,1.0012,23199.66720907,23275.684056777382
1654455600,2022-06-05 19:00:00,IMX/USDT,1.0028,1.0081,0.9961,0.9984,38799.32953705,38892.74032580404
1654452000,2022-06-05 18:00:00,IMX/USDT,1.0021,1.0078,0.9993,1.0071,64344.10128675,64558.525783969502
1654448400,2022-06-05 17:00:00,IMX/USDT,0.9894,1.0147,0.9882,1.0021,92275.30322247,92723.881371463115
1654444800,2022-06-05 16:00:00,IMX/USDT,0.9974,1.0197,0.9788,0.9899,166740.41540774,167101.068916047812
1654441200,2022-06-05 15:00:00,IMX/USDT,0.9583,1.0036,0.9535,0.9992,219895.52392017,214661.018966913537
1654437600,2022-06-05 14:00:00,IMX/USDT,0.9498,0.9595,0.945,0.9589,53844.32018026,51318.607466274908
1654434000,2022-06-05 13:00:00,IMX/USDT,0.9498,0.9578,0.9477,0.9519,59877.01210315,57022.485066007827
1654430400,2022-06-05 12:00:00,IMX/USDT,0.9484,0.952,0.9431,0.9486,19278.01924194,18255.818910272766
1654426800,2022-06-05 11:00:00,IMX/USDT,0.951,0.9518,0.9414,0.9491,34597.41241443,32742.956521084203
1654423200,2022-06-05 10:00:00,IMX/USDT,0.948,0.9596,0.9473,0.9498,25882.7387474,24647.121453994725
1654419600,2022-06-05 09:00:00,IMX/USDT,0.9589,0.9589,0.9414,0.9516,49314.21873268,46847.650726807283
1654416000,2022-06-05 08:00:00,IMX/USDT,0.9617,0.9696,0.9568,0.9573,14074.45278103,13542.919886039641
1654412400,2022-06-05 07:00:00,IMX/USDT,0.9568,0.9715,0.9561,0.9626,12751.4123408,12320.526303151432
1654408800,2022-06-05 06:00:00,IMX/USDT,0.9642,0.9642,0.9548,0.9592,19380.89458318,18571.626524207018
1654405200,2022-06-05 05:00:00,IMX/USDT,0.9516,0.9694,0.9516,0.963,27411.04047421,26336.519165783702
1654401600,2022-06-05 04:00:00,IMX/USDT,0.9587,0.9587,0.9429,0.9525,149209.64963442,141743.086682351452
1654398000,2022-06-05 03:00:00,IMX/USDT,0.9591,0.9611,0.9497,0.9585,45638.86299536,43636.511001736216
1654394400,2022-06-05 02:00:00,IMX/USDT,0.9379,0.9604,0.9371,0.9604,43641.27577758,41495.107743762532
1654390800,2022-06-05 01:00:00,IMX/USDT,0.9617,0.9618,0.9359,0.9377,107271.59423351,101549.382702099917
1654387200,2022-06-05 00:00:00,IMX/USDT,0.9619,0.9719,0.9619,0.9626,44055.09206423,42596.035904935444
1654383600,2022-06-04 23:00:00,IMX/USDT,0.9645,0.9659,0.9561,0.9611,26323.74962969,25315.58770517821
1654380000,2022-06-04 22:00:00,IMX/USDT,0.9612,0.974,0.9524,0.966,32307.25427694,31213.063432313792
1654376400,2022-06-04 21:00:00,IMX/USDT,0.953,0.9622,0.9472,0.9622,24921.88699127,23760.315520378144
1654372800,2022-06-04 20:00:00,IMX/USDT,0.9444,0.9544,0.944,0.954,25835.54406313,24549.968783853767
1654369200,2022-06-04 19:00:00,IMX/USDT,0.948,0.952,0.9422,0.9432,13568.11378319,12833.14785667957
1654365600,2022-06-04 18:00:00,IMX/USDT,0.9494,0.9557,0.9482,0.9505,20227.81182806,19238.298984308374
1654362000,2022-06-04 17:00:00,IMX/USDT,0.9414,0.9512,0.9375,0.9491,32136.42113602,30377.701510228738
1654358400,2022-06-04 16:00:00,IMX/USDT,0.952,0.9542,0.9403,0.944,49992.82895242,47330.978611902816
1654354800,2022-06-04 15:00:00,IMX/USDT,0.9555,0.958,0.9448,0.9504,48514.25466135,46162.72234077109
1654351200,2022-06-04 14:00:00,IMX/USDT,0.9518,0.9658,0.9354,0.9577,85146.43161774,81060.164017102826
1654347600,2022-06-04 13:00:00,IMX/USDT,0.9569,0.9646,0.9444,0.9525,59235.35691375,56560.509815796371
1654344000,2022-06-04 12:00:00,IMX/USDT,0.9553,0.9587,0.9384,0.9587,85674.14850812,81150.118568909267
1654340400,2022-06-04 11:00:00,IMX/USDT,0.9737,0.9744,0.95,0.9562,57413.36348536,55191.714218978208
1654336800,2022-06-04 10:00:00,IMX/USDT,0.9648,0.978,0.9648,0.9727,97799.90471241,95164.185365658849
1654333200,2022-06-04 09:00:00,IMX/USDT,0.9737,0.9745,0.9561,0.9652,43997.91711938,42413.00825006923
1654329600,2022-06-04 08:00:00,IMX/USDT,0.9614,0.9785,0.9595,0.9729,69502.28039165,67433.589078612403
1654326000,2022-06-04 07:00:00,IMX/USDT,0.962,0.963,0.9525,0.9595,38307.72441358,36744.147768867345
1654322400,2022-06-04 06:00:00,IMX/USDT,0.96,0.9669,0.9578,0.9616,57968.86627435,55762.908198838672
1654318800,2022-06-04 05:00:00,IMX/USDT,0.9627,0.9653,0.957,0.9625,32966.87626187,31684.262421291383
1654315200,2022-06-04 04:00:00,IMX/USDT,0.9323,0.9664,0.9323,0.9626,158941.15007302,151853.798404393155
1654311600,2022-06-04 03:00:00,IMX/USDT,0.9277,0.9354,0.9234,0.9315,79039.6693,73458.6108156
1654308000,2022-06-04 02:00:00,IMX/USDT,0.9657,0.9666,0.9255,0.9271,135527.04020217,127606.184498327888
1654304400,2022-06-04 01:00:00,IMX/USDT,0.9759,0.9799,0.957,0.964,65255.71097996,62984.537703793393
1654300800,2022-06-04 00:00:00,IMX/USDT,0.9661,0.9861,0.9617,0.975,149280.79511255,145658.105873645378
1654297200,2022-06-03 23:00:00,IMX/USDT,0.9573,0.9734,0.9477,0.967,63377.70688234,60761.767424988526
1654293600,2022-06-03 22:00:00,IMX/USDT,0.9685,0.9714,0.95,0.9561,43203.8459,41426.34508211
1654290000,2022-06-03 21:00:00,IMX/USDT,0.9592,0.9737,0.9592,0.966,58810.05864648,57056.825608280651
1654286400,2022-06-03 20:00:00,IMX/USDT,0.9543,0.9688,0.9541,0.9586,27813.61645339,26790.824846652011
1654282800,2022-06-03 19:00:00,IMX/USDT,0.9515,0.9582,0.9491,0.9507,24200.44557738,23084.896527388486
1654279200,2022-06-03 18:00:00,IMX/USDT,0.9438,0.9516,0.9361,0.951,51478.80856432,48694.067739253247
1654275600,2022-06-03 17:00:00,IMX/USDT,0.953,0.9565,0.9336,0.9465,89261.36956675,83966.257440918655
1654272000,2022-06-03 16:00:00,IMX/USDT,0.9524,0.9669,0.9476,0.9528,90463.07185659,86584.137828435738
1654268400,2022-06-03 15:00:00,IMX/USDT,0.9329,0.9525,0.9314,0.9516,56044.87142197,52914.4918077153
1654264800,2022-06-03 14:00:00,IMX/USDT,0.9353,0.9391,0.9203,0.9342,62796.50791663,58477.424095441587
1654261200,2022-06-03 13:00:00,IMX/USDT,0.9151,0.9381,0.911,0.9381,67529.8762848,62611.375050698405
1654257600,2022-06-03 12:00:00,IMX/USDT,0.9174,0.9345,0.9127,0.9147,71541.02331518,66058.170256416252
1654254000,2022-06-03 11:00:00,IMX/USDT,0.9158,0.9335,0.9063,0.9169,63976.21865057,58663.784665570229
1654250400,2022-06-03 10:00:00,IMX/USDT,0.937,0.9385,0.9129,0.9147,94761.48246346,87516.751274846665
1654246800,2022-06-03 09:00:00,IMX/USDT,0.949,0.9526,0.933,0.9358,87255.6902,81999.75414555
1654243200,2022-06-03 08:00:00,IMX/USDT,0.9569,0.9636,0.9419,0.9469,53047.67216472,50489.24467321654
1654239600,2022-06-03 07:00:00,IMX/USDT,0.9545,0.9631,0.952,0.9574,24767.58683518,23719.887595551133
1654236000,2022-06-03 06:00:00,IMX/USDT,0.973,0.973,0.9491,0.9532,67399.27158128,64793.07920507906
1654232400,2022-06-03 05:00:00,IMX/USDT,0.9601,0.9759,0.9585,0.9723,36975.91895992,35780.092656157135
1654228800,2022-06-03 04:00:00,IMX/USDT,0.9723,0.9785,0.9573,0.9609,47136.24396532,45661.819550929146
1654225200,2022-06-03 03:00:00,IMX/USDT,0.97,0.9719,0.9582,0.9719,46466.78458997,44836.929143919377
1654221600,2022-06-03 02:00:00,IMX/USDT,0.9842,0.9842,0.9626,0.9734,101743.50007509,98837.754956030428
1654218000,2022-06-03 01:00:00,IMX/USDT,0.9748,0.9866,0.9641,0.9833,127538.79426389,124154.06543817006
1654214400,2022-06-03 00:00:00,IMX/USDT,0.9909,0.9964,0.9717,0.9731,68671.38868535,67311.325869462483
1654210800,2022-06-02 23:00:00,IMX/USDT,0.9946,1.0218,0.9871,0.9914,99978.50209274,100180.341900882154
1654207200,2022-06-02 22:00:00,IMX/USDT,0.9775,1.0018,0.9775,0.9918,113042.89072978,112039.786953644161
1654203600,2022-06-02 21:00:00,IMX/USDT,0.9655,0.9807,0.9634,0.9785,19911.3591787,19386.741561765135
1654200000,2022-06-02 20:00:00,IMX/USDT,0.9702,0.9903,0.966,0.9676,32836.41925687,32080.613601636956
1654196400,2022-06-02 19:00:00,IMX/USDT,0.9602,0.9707,0.9548,0.9695,20203.01543687,19444.821122084576
1654192800,2022-06-02 18:00:00,IMX/USDT,0.9651,0.9785,0.958,0.9584,35920.37632445,34773.889201510229
1654189200,2022-06-02 17:00:00,IMX/USDT,0.969,0.9762,0.9528,0.965,50407.33826792,48521.032249500238
1654185600,2022-06-02 16:00:00,IMX/USDT,0.9678,0.9877,0.9669,0.9691,85549.80107766,83603.160350805937
1654182000,2022-06-02 15:00:00,IMX/USDT,0.9607,0.9828,0.9607,0.9681,62910.47801658,61353.302560009671
1654178400,2022-06-02 14:00:00,IMX/USDT,0.9421,0.9624,0.9409,0.9624,84239.75832536,80202.363563833755
1654174800,2022-06-02 13:00:00,IMX/USDT,0.96,0.9665,0.928,0.9475,209565.09397177,198522.544659169187
1654171200,2022-06-02 12:00:00,IMX/USDT,0.9696,0.9725,0.9561,0.9561,68213.27057362,65645.172962992227
1654167600,2022-06-02 11:00:00,IMX/USDT,0.955,0.9714,0.949,0.9714,57727.53951871,55314.293055368038
1654164000,2022-06-02 10:00:00,IMX/USDT,0.946,0.9609,0.9366,0.9556,61043.95102909,57834.132370907414
1654160400,2022-06-02 09:00:00,IMX/USDT,0.9537,0.959,0.9397,0.9456,39834.62118706,37776.179015939369
1654156800,2022-06-02 08:00:00,IMX/USDT,0.9416,0.9612,0.935,0.9573,84969.65556262,80807.463808343774
1654153200,2022-06-02 07:00:00,IMX/USDT,0.9292,0.9532,0.9292,0.9382,101942.90764347,95919.265187792071
1654149600,2022-06-02 06:00:00,IMX/USDT,0.9406,0.941,0.9155,0.9285,80429.481523,74369.827414629781
1654146000,2022-06-02 05:00:00,IMX/USDT,0.9243,0.9426,0.9079,0.9387,101398.30121208,93605.445150104546
1654142400,2022-06-02 04:00:00,IMX/USDT,0.9269,0.9308,0.9155,0.9231,58808.04373461,54214.704452001294
1654138800,2022-06-02 03:00:00,IMX/USDT,0.9557,0.9616,0.9215,0.9241,132292.03199339,123846.687702953978
1654135200,2022-06-02 02:00:00,IMX/USDT,0.959,0.9641,0.9486,0.956,26630.10953958,25502.689079681823
1654131600,2022-06-02 01:00:00,IMX/USDT,0.9595,0.9846,0.9527,0.9567,50798.14067717,49285.050366934243
1654128000,2022-06-02 00:00:00,IMX/USDT,0.9634,0.9736,0.9257,0.9582,256630.17656477,243488.270134781588
1654124400,2022-06-01 23:00:00,IMX/USDT,0.986,0.9929,0.957,0.9623,108013.58587823,105387.202630815971
1654120800,2022-06-01 22:00:00,IMX/USDT,0.9556,0.9937,0.9532,0.9875,128910.79374995,126256.983758008315
1654117200,2022-06-01 21:00:00,IMX/USDT,0.9563,0.975,0.9309,0.956,194541.91917237,185444.575364088706
1654113600,2022-06-01 20:00:00,IMX/USDT,0.9833,0.9848,0.9308,0.9538,258080.34533415,245441.111692327298
1654110000,2022-06-01 19:00:00,IMX/USDT,0.9806,0.9873,0.9625,0.985,173182.36443643,169319.267935446065
1654106400,2022-06-01 18:00:00,IMX/USDT,1.0162,1.017,0.9723,0.9803,125066.25914503,124372.540306921064
1654102800,2022-06-01 17:00:00,IMX/USDT,1.0086,1.0174,0.9947,1.016,71725.26141336,72183.250546950174
1654099200,2022-06-01 16:00:00,IMX/USDT,1.0097,1.0156,0.9861,1.0092,244539.95369751,245250.234053685908
1654095600,2022-06-01 15:00:00,IMX/USDT,1.0337,1.0409,1.006,1.0101,290460.64182214,297041.151874598326
1654092000,2022-06-01 14:00:00,IMX/USDT,1.0954,1.108,1.0195,1.0318,201230.55187017,211265.045189535948
1654088400,2022-06-01 13:00:00,IMX/USDT,1.0913,1.1071,1.0854,1.0933,67489.14948878,73762.043439807297
