https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume USDT,Volume IQN
1661637600000,2022-08-27 22:00:00,IQN/USDT,0.41011658,0.4120267,0.40459052,0.40902105,419.97311767838795,1026.77629349
1661634000000,2022-08-27 21:00:00,IQN/USDT,0.41024408,0.41024408,0.40476223,0.4091456,418.9650944,1024.0
1661630400000,2022-08-27 20:00:00,IQN/USDT,0.40672546,0.41014744,0.40467901,0.40698439,419.1939217,1030.0
1661626800000,2022-08-27 19:00:00,IQN/USDT,0.40524124,0.40979449,0.40505606,0.40819545,446.56582230000004,1094.0
1661623200000,2022-08-27 18:00:00,IQN/USDT,0.40712542,0.4147641,0.40508669,0.40508669,518.5109632,1280.0
1661619600000,2022-08-27 17:00:00,IQN/USDT,0.40705096,0.40976772,0.40610067,0.40721907,491.10619842,1206.0
1661616000000,2022-08-27 16:00:00,IQN/USDT,0.40748539,0.40991217,0.40474084,0.40494116,259.97222472000004,642.0
1661612400000,2022-08-27 15:00:00,IQN/USDT,0.40529806,0.41002432,0.40529806,0.40700022,380.5452057,935.0
1661608800000,2022-08-27 14:00:00,IQN/USDT,0.40819303,0.41044274,0.40462376,0.40746288,494.25247344,1213.0
1661605200000,2022-08-27 13:00:00,IQN/USDT,0.40901534,0.41034733,0.40495154,0.40987917,456.19551621,1113.0
1661601600000,2022-08-27 12:00:00,IQN/USDT,0.41024765,0.41024765,0.40501923,0.40945982,405.77468161999997,991.0
1661598000000,2022-08-27 11:00:00,IQN/USDT,0.41071,0.41192741,0.4048765,0.40865164,367.52006788414894,899.34808015
1661594400000,2022-08-27 10:00:00,IQN/USDT,0.41368999,0.41655079,0.41341556,0.41357567,356.08865187,861.0
1661590800000,2022-08-27 09:00:00,IQN/USDT,0.42517518,0.42517518,0.41358234,0.41605397,451.41855745,1085.0
1661587200000,2022-08-27 08:00:00,IQN/USDT,0.4257176,0.42608226,0.41071001,0.42578367,473.9410630049422,1113.10295908
1661583600000,2022-08-27 07:00:00,IQN/USDT,0.42063104,0.42649736,0.41762176,0.42649736,352.71331671999997,827.0
1661580000000,2022-08-27 06:00:00,IQN/USDT,0.41974123,0.42291694,0.41032695,0.41688731,437.31478819,1049.0
1661576400000,2022-08-27 05:00:00,IQN/USDT,0.41901951,0.4228397,0.41195895,0.42273532,396.10299484,937.0
1661572800000,2022-08-27 04:00:00,IQN/USDT,0.4116313,0.42341228,0.4116313,0.42091931,384.29933002999996,913.0
1661569200000,2022-08-27 03:00:00,IQN/USDT,0.42248817,0.4264169,0.41140741,0.4229926,412.58698204,975.4
1661565600000,2022-08-27 02:00:00,IQN/USDT,0.41928833,0.4242341,0.41028379,0.41751644,411.28568640719686,985.07662694
1661562000000,2022-08-27 01:00:00,IQN/USDT,0.41755244,0.42284144,0.4107365,0.4130649,389.8536605255566,943.80728192
1661558400000,2022-08-27 00:00:00,IQN/USDT,0.42013047,0.42353334,0.4013929,0.41873941,503.18711400761714,1201.671259
1661554800000,2022-08-26 23:00:00,IQN/USDT,0.41132962,0.4303825,0.40010001,0.41235464,570.836014903257,1384.33270668
1661551200000,2022-08-26 22:00:00,IQN/USDT,0.41690699,0.4264213,0.4006827,0.41520954,710.5332013828664,1711.26415203
1661547600000,2022-08-26 21:00:00,IQN/USDT,0.41703942,0.4300557,0.41058693,0.4150224,524.5578865523113,1263.92668577
1661544000000,2022-08-26 20:00:00,IQN/USDT,0.42284117,0.4330344,0.4032982,0.41136895,590.839743739081,1436.27695707
1661540400000,2022-08-26 19:00:00,IQN/USDT,0.41108167,0.4324308,0.4030982,0.4110518,658.7234086507676,1602.53138084
1661536800000,2022-08-26 18:00:00,IQN/USDT,0.41328527,0.42286599,0.4065002,0.41093513,427.2820312579039,1039.779761
1661533200000,2022-08-26 17:00:00,IQN/USDT,0.41891582,0.42334927,0.4019073,0.41503532,427.64861458239017,1030.3908944
1661529600000,2022-08-26 16:00:00,IQN/USDT,0.41314909,0.4391095,0.4008785,0.41782862,582.1747510372386,1393.33382916
1661526000000,2022-08-26 15:00:00,IQN/USDT,0.44243908,0.44243908,0.4017805,0.41997383,594.3223528970151,1415.14139797
1661522400000,2022-08-26 14:00:00,IQN/USDT,0.4460746,0.4460746,0.43201041,0.44150709,542.1089473647475,1227.86011741
1661518800000,2022-08-26 13:00:00,IQN/USDT,0.43471226,0.4453889,0.43200979,0.43732348,606.235045338985,1386.23941559
1661515200000,2022-08-26 12:00:00,IQN/USDT,0.43695633,0.4431568,0.426517,0.43242137,600.8476294983645,1389.49568912
1661511600000,2022-08-26 11:00:00,IQN/USDT,0.43818381,0.4460279,0.4257027,0.43206262,700.1716355988709,1620.53277277
1661508000000,2022-08-26 10:00:00,IQN/USDT,0.43889179,0.4463678,0.4274733,0.43945473,724.0987790711794,1647.72098157
1661504400000,2022-08-26 09:00:00,IQN/USDT,0.43527847,0.4461846,0.4255544,0.43449925,607.552541687589,1398.28214131
1661500800000,2022-08-26 08:00:00,IQN/USDT,0.43373128,0.4444295,0.4275682,0.43862598,568.0470800220207,1295.06026985
1661497200000,2022-08-26 07:00:00,IQN/USDT,0.43900543,0.4423765,0.425609,0.43165411,532.4660046953076,1233.54786242
1661493600000,2022-08-26 06:00:00,IQN/USDT,0.41691383,0.4436947,0.40011313,0.43905904,558.3722067832277,1271.74743238
1661490000000,2022-08-26 05:00:00,IQN/USDT,0.41614655,0.4445883,0.41614655,0.42799635,501.11406515979405,1170.83723999
1661486400000,2022-08-26 04:00:00,IQN/USDT,0.43695503,0.43817093,0.41464147,0.41981194,545.1303381177256,1298.51080014
1661482800000,2022-08-26 03:00:00,IQN/USDT,0.43051824,0.4450908,0.421956,0.421956,501.7213766828854,1189.03719033
1661479200000,2022-08-26 02:00:00,IQN/USDT,0.43348682,0.4398602,0.42917024,0.43042386,500.5650521559012,1162.95842
1661475600000,2022-08-26 01:00:00,IQN/USDT,0.43518104,0.4429359,0.4283585,0.43674694,501.27892086664,1147.756
1661472000000,2022-08-26 00:00:00,IQN/USDT,0.43562672,0.4405232,0.4229305,0.43579968,395.76135999269053,908.1267797
1661468400000,2022-08-25 23:00:00,IQN/USDT,0.4215617,0.4458615,0.4215617,0.43448882,451.5789038695971,1039.33377128
1661464800000,2022-08-25 22:00:00,IQN/USDT,0.43584558,0.4386428,0.43055843,0.43382116,509.56688598776753,1174.60127115
1661461200000,2022-08-25 21:00:00,IQN/USDT,0.4322618,0.4464805,0.43039758,0.4363445,552.6888311634577,1266.6341186
1661457600000,2022-08-25 20:00:00,IQN/USDT,0.43142429,0.4410904,0.4219178,0.42954738,621.9730324037109,1447.97305574
1661454000000,2022-08-25 19:00:00,IQN/USDT,0.43243844,0.4464651,0.42997814,0.43622341,510.3983527707659,1170.0388862
1661450400000,2022-08-25 18:00:00,IQN/USDT,0.43100084,0.4391084,0.424165,0.43228915,567.1633648000001,1312.0
1661446800000,2022-08-25 17:00:00,IQN/USDT,0.44169486,0.44169486,0.426045,0.43137652,445.4910945059564,1032.71984879
1661443200000,2022-08-25 16:00:00,IQN/USDT,0.43883097,0.4460456,0.43075675,0.43895671,458.25585876402454,1043.96595
1661439600000,2022-08-25 15:00:00,IQN/USDT,0.43064223,0.443959,0.43005905,0.43816808,358.815840712,818.9
1661436000000,2022-08-25 14:00:00,IQN/USDT,0.43686142,0.4404019,0.43164731,0.43539104,399.23224951904,916.951
1661432400000,2022-08-25 13:00:00,IQN/USDT,0.4458765,0.4458765,0.42989108,0.43613417,442.7808547508,1015.24
1661428800000,2022-08-25 12:00:00,IQN/USDT,0.42618821,0.43908089,0.42618821,0.43606686,478.97583902400004,1098.4
1661425200000,2022-08-25 11:00:00,IQN/USDT,0.42654119,0.4463501,0.42003651,0.42761506,452.02332762479995,1057.08
1661421600000,2022-08-25 10:00:00,IQN/USDT,0.43072965,0.43629618,0.41688087,0.41688087,433.28280066148216,1039.3444071
1661418000000,2022-08-25 09:00:00,IQN/USDT,0.42989784,0.43597024,0.42378533,0.42939482,474.82006861298,1105.789
1661414400000,2022-08-25 08:00:00,IQN/USDT,0.4246681,0.4399998,0.4238338,0.42446142,547.399072443582,1289.6321
1661410800000,2022-08-25 07:00:00,IQN/USDT,0.42771212,0.43363111,0.4152223,0.42735926,471.78633206367203,1103.9572
1661407200000,2022-08-25 06:00:00,IQN/USDT,0.42984074,0.43235046,0.4115867,0.42571327,442.95040030229995,1040.49
1661403600000,2022-08-25 05:00:00,IQN/USDT,0.41858698,0.43141216,0.4074867,0.41699369,521.117014393,1249.7
1661400000000,2022-08-25 04:00:00,IQN/USDT,0.42887956,0.43183415,0.41807878,0.42379043,345.88577811534475,816.1717529
1661396400000,2022-08-25 03:00:00,IQN/USDT,0.42795683,0.4483278,0.41506101,0.41518979,450.58331168892215,1085.246609
1661392800000,2022-08-25 02:00:00,IQN/USDT,0.41558223,0.43250708,0.41558223,0.41899589,312.9299886969725,746.856941
1661389200000,2022-08-25 01:00:00,IQN/USDT,0.42813298,0.4406683,0.41524993,0.43094483,626.8824108003694,1454.66975622
1661385600000,2022-08-25 00:00:00,IQN/USDT,0.41985242,0.43398932,0.4134658,0.41995246,587.7268348648339,1399.5080178
1661382000000,2022-08-24 23:00:00,IQN/USDT,0.43342574,0.4376177,0.41540883,0.43065869,637.6211204521157,1480.57182
1661378400000,2022-08-24 22:00:00,IQN/USDT,0.4325536,0.45,0.41511458,0.45,485.8653357225,1079.70074605
1661374800000,2022-08-24 21:00:00,IQN/USDT,0.42438377,0.4448925,0.41634221,0.4249452,474.2967330596508,1116.136229
1661371200000,2022-08-24 20:00:00,IQN/USDT,0.42592581,0.4437339,0.4236256,0.43174642,508.006778000409,1176.632288
1661367600000,2022-08-24 19:00:00,IQN/USDT,0.43579503,0.4494876,0.4165301,0.43198446,587.4879493526958,1359.97473
1661364000000,2022-08-24 18:00:00,IQN/USDT,0.43765742,0.4476338,0.42390466,0.43056276,394.73993836799997,916.8
1661360400000,2022-08-24 17:00:00,IQN/USDT,0.43022086,0.43737361,0.42321047,0.42337979,413.46750791696275,976.5877297
1661356800000,2022-08-24 16:00:00,IQN/USDT,0.420033,0.43831202,0.420033,0.43332914,534.29482962,1233.0
1661353200000,2022-08-24 15:00:00,IQN/USDT,0.4192232,0.42787989,0.4192232,0.42468006,457.38042462000004,1077.0
1661349600000,2022-08-24 14:00:00,IQN/USDT,0.42631624,0.42748531,0.42293888,0.42723199,375.9641512,880.0
1661346000000,2022-08-24 13:00:00,IQN/USDT,0.4258683,0.42780674,0.4184448,0.42705415,557.7327199,1306.0
1661342400000,2022-08-24 12:00:00,IQN/USDT,0.42368801,0.42747301,0.42030819,0.42260967,494.03070422999997,1169.0
1661338800000,2022-08-24 11:00:00,IQN/USDT,0.41488916,0.4285012,0.41110737,0.42470674,486.1397269193564,1144.64801505
1661335200000,2022-08-24 10:00:00,IQN/USDT,0.41271725,0.42310348,0.4085726,0.41333033,381.50389459,923.0
1661331600000,2022-08-24 09:00:00,IQN/USDT,0.41572397,0.426902,0.41247407,0.42084952,470.5849202244248,1118.1785837
1661328000000,2022-08-24 08:00:00,IQN/USDT,0.41634876,0.4350787,0.4012349,0.41204258,409.822865417282,994.6129
1661324400000,2022-08-24 07:00:00,IQN/USDT,0.42900268,0.43319057,0.4068039,0.43309487,372.82777293991813,860.84550699
1661320800000,2022-08-24 06:00:00,IQN/USDT,0.41780984,0.4490835,0.39939174,0.43030435,404.36290242595766,939.71372222
1661317200000,2022-08-24 05:00:00,IQN/USDT,0.41648833,0.4464099,0.4048926,0.42992685,462.67437816450007,1076.17
1661313600000,2022-08-24 04:00:00,IQN/USDT,0.44997999,0.44997999,0.41470818,0.4217723,458.4642190206557,1086.99461539
1661310000000,2022-08-24 03:00:00,IQN/USDT,0.4241028,0.43469354,0.4114138,0.43271616,498.74604971904006,1152.594
1661306400000,2022-08-24 02:00:00,IQN/USDT,0.41639654,0.43318238,0.4035314,0.41792109,471.33140530199995,1127.8
1661302800000,2022-08-24 01:00:00,IQN/USDT,0.41507654,0.4397594,0.41507654,0.41555402,554.3410724073034,1333.980772
1661299200000,2022-08-24 00:00:00,IQN/USDT,0.42439614,0.43047478,0.400629,0.43047478,447.1567970455229,1038.7526002
1661295600000,2022-08-23 23:00:00,IQN/USDT,0.42948093,0.43149096,0.41494235,0.41553675,445.03985925,1071.0
1661292000000,2022-08-23 22:00:00,IQN/USDT,0.42229458,0.43442685,0.4060988,0.43086534,530.6412135888503,1231.57089774
1661288400000,2022-08-23 21:00:00,IQN/USDT,0.43102107,0.44997354,0.41619402,0.42000104,497.6258290126873,1184.82046857
1661284800000,2022-08-23 20:00:00,IQN/USDT,0.4167858,0.43278151,0.4130225,0.42875602,567.18290234914,1322.857
1661281200000,2022-08-23 19:00:00,IQN/USDT,0.43139946,0.44997893,0.41500083,0.4295095,464.1419380778396,1080.63253101
1661277600000,2022-08-23 18:00:00,IQN/USDT,0.43035745,0.43418382,0.39927732,0.42493816,590.7046804388159,1390.09563283
1661274000000,2022-08-23 17:00:00,IQN/USDT,0.42472739,0.4447492,0.41459773,0.41666963,427.1899464866254,1025.24858
1661270400000,2022-08-23 16:00:00,IQN/USDT,0.43318924,0.43318924,0.41471839,0.41788344,366.23978393281965,876.416122
1661266800000,2022-08-23 15:00:00,IQN/USDT,0.42643877,0.43463276,0.41643277,0.42662355,425.41172491884805,997.15949792
1661263200000,2022-08-23 14:00:00,IQN/USDT,0.44297726,0.4499999,0.41774549,0.42024122,492.86031151079607,1172.80335211
1661259600000,2022-08-23 13:00:00,IQN/USDT,0.44151994,0.44999997,0.43520786,0.44111321,519.2882735076539,1177.22222263
1661256000000,2022-08-23 12:00:00,IQN/USDT,0.41836586,0.441,0.41741232,0.43680651,469.8510239691245,1075.65023234
1661252400000,2022-08-23 11:00:00,IQN/USDT,0.43140807,0.46219997,0.4157866,0.42384195,524.555689524111,1237.62098
1661248800000,2022-08-23 10:00:00,IQN/USDT,0.4026197,0.46229998,0.4026197,0.438082,478.0084374595203,1091.13918732
1661245200000,2022-08-23 09:00:00,IQN/USDT,0.41838,0.41838,0.39900015,0.40584845,513.3219789174219,1264.81197333
1661241600000,2022-08-23 08:00:00,IQN/USDT,0.41588097,0.41641722,0.41404799,0.41641722,388.88150640233397,933.8747
1661238000000,2022-08-23 07:00:00,IQN/USDT,0.41049979,0.4178975,0.39000055,0.41561855,503.912310074891,1212.43941127
1661234400000,2022-08-23 06:00:00,IQN/USDT,0.43788958,0.43883593,0.39000001,0.41049951,463.75965318461317,1129.74471805
1661230800000,2022-08-23 05:00:00,IQN/USDT,0.44565587,0.44709048,0.43392533,0.4444076,441.3125116396531,993.03547383
1661227200000,2022-08-23 04:00:00,IQN/USDT,0.45139997,0.4601757,0.41000298,0.43814243,499.3537232403201,1139.70638096
1661223600000,2022-08-23 03:00:00,IQN/USDT,0.45615767,0.45906132,0.45139997,0.45548978,436.729965486049,958.8139727
1661220000000,2022-08-23 02:00:00,IQN/USDT,0.42305791,0.46239,0.42305791,0.46239,720.305153268061,1557.78704831
1661216400000,2022-08-23 01:00:00,IQN/USDT,0.43781922,0.4385816,0.41001474,0.42490501,559.1282250680305,1315.88993283
1661212800000,2022-08-23 00:00:00,IQN/USDT,0.43451682,0.44162412,0.4278188,0.43616859,511.5465408230184,1172.81838388
1661209200000,2022-08-22 23:00:00,IQN/USDT,0.44091965,0.4446525,0.42327,0.43299665,396.36717252112385,915.4047093
1661205600000,2022-08-22 22:00:00,IQN/USDT,0.44054676,0.4407756,0.43016809,0.43016809,509.87663814220946,1185.296283
1661202000000,2022-08-22 21:00:00,IQN/USDT,0.43283192,0.4413537,0.43283192,0.4409056,342.5836512,777.0
1661198400000,2022-08-22 20:00:00,IQN/USDT,0.43748927,0.44060139,0.43033409,0.44041633,434.25050138,986.0
1661194800000,2022-08-22 19:00:00,IQN/USDT,0.43506234,0.44168802,0.43060285,0.44016779,624.7489175032435,1419.34265
1661191200000,2022-08-22 18:00:00,IQN/USDT,0.44601606,0.44601606,0.42007262,0.43128697,338.40695669533045,784.644518
1661187600000,2022-08-22 17:00:00,IQN/USDT,0.44748829,0.4476008,0.44367789,0.44603173,462.53490401,1037.0
1661184000000,2022-08-22 16:00:00,IQN/USDT,0.44694691,0.4505725,0.44390883,0.44526848,415.91434024241926,934.075415
1661180400000,2022-08-22 15:00:00,IQN/USDT,0.44217777,0.45140729,0.44217777,0.44753273,493.6963382850561,1103.15135674
1661176800000,2022-08-22 14:00:00,IQN/USDT,0.44259987,0.44311446,0.44166131,0.44308419,448.8221302605,1012.95
1661173200000,2022-08-22 13:00:00,IQN/USDT,0.44303154,0.4443318,0.44159411,0.44286023,533.5776251407698,1204.844303
1661169600000,2022-08-22 12:00:00,IQN/USDT,0.44285904,0.44301067,0.4414644,0.44264115,449.7234084,1016.0
1661166000000,2022-08-22 11:00:00,IQN/USDT,0.4410294,0.4441863,0.44073247,0.44306978,419.764513512589,947.40046029
1661162400000,2022-08-22 10:00:00,IQN/USDT,0.44098578,0.44153185,0.44074448,0.44074665,423.55753065,961.0
1661158800000,2022-08-22 09:00:00,IQN/USDT,0.44105058,0.4414936,0.44074723,0.44095414,523.7565084092,1187.78
1661155200000,2022-08-22 08:00:00,IQN/USDT,0.4421559,0.44296688,0.44076678,0.44076678,580.04908248,1316.0
1661151600000,2022-08-22 07:00:00,IQN/USDT,0.44271634,0.44311572,0.441023,0.44307616,393.07168912695926,887.1424929
1661148000000,2022-08-22 06:00:00,IQN/USDT,0.45799749,0.46253667,0.4401234,0.44181681,495.0474166362845,1120.481171
1661144400000,2022-08-22 05:00:00,IQN/USDT,0.44715827,0.45892145,0.4354463,0.45115514,379.0970109864148,840.28082
1661140800000,2022-08-22 04:00:00,IQN/USDT,0.43717736,0.46013018,0.43717736,0.44270049,433.8464802,980.0
1661137200000,2022-08-22 03:00:00,IQN/USDT,0.4352421,0.47799907,0.4352421,0.44520511,515.1367795821509,1157.07741895
1661133600000,2022-08-22 02:00:00,IQN/USDT,0.46353374,0.47097985,0.41839005,0.45377971,458.2788492434814,1009.9148092
1661130000000,2022-08-22 01:00:00,IQN/USDT,0.46830445,0.4710409,0.46321227,0.4700473,411.7614348,876.0
1661126400000,2022-08-22 00:00:00,IQN/USDT,0.45352674,0.4777268,0.43634039,0.46483181,709.019255205983,1525.3243
1661122800000,2022-08-21 23:00:00,IQN/USDT,0.44867414,0.45959984,0.43654269,0.44909319,539.81001438,1202.0
1661119200000,2022-08-21 22:00:00,IQN/USDT,0.46633252,0.47799951,0.4183824,0.47799951,745.6580861292805,1559.9557542
1661115600000,2022-08-21 21:00:00,IQN/USDT,0.46903326,0.47138426,0.4630543,0.46574936,352.10651616,756.0
1661112000000,2022-08-21 20:00:00,IQN/USDT,0.47048738,0.4767819,0.46358202,0.46381043,504.63812389314216,1088.02668343
1661108400000,2022-08-21 19:00:00,IQN/USDT,0.45656582,0.47058463,0.44730927,0.46518685,520.0788983,1118.0
1661104800000,2022-08-21 18:00:00,IQN/USDT,0.44760896,0.46434368,0.44673782,0.44896808,567.0466850399999,1263.0
1661101200000,2022-08-21 17:00:00,IQN/USDT,0.44793265,0.4624544,0.44653242,0.46085964,328.13206368,712.0
1661097600000,2022-08-21 16:00:00,IQN/USDT,0.44787165,0.4628517,0.4474964,0.45743613,298.85169054721143,653.31894651
1661094000000,2022-08-21 15:00:00,IQN/USDT,0.4467789,0.46651969,0.4449411,0.44840825,608.392998133287,1356.7836857
1661090400000,2022-08-21 14:00:00,IQN/USDT,0.45897612,0.46353339,0.44700445,0.46026842,585.00116182,1271.0
1661086800000,2022-08-21 13:00:00,IQN/USDT,0.44592832,0.47829932,0.4405932,0.46079799,529.4714392849382,1149.031573
1661083200000,2022-08-21 12:00:00,IQN/USDT,0.46376921,0.47114087,0.41000003,0.45205142,665.1738465460215,1471.45615989
1661079600000,2022-08-21 11:00:00,IQN/USDT,0.46319574,0.47085141,0.46280152,0.47085141,583.38489699,1239.0
1661076000000,2022-08-21 10:00:00,IQN/USDT,0.46749514,0.46904761,0.46206513,0.46757046,494.68954668000003,1058.0
1661072400000,2022-08-21 09:00:00,IQN/USDT,0.46728158,0.47044714,0.46208903,0.4685583,496.4315890104344,1059.4873445
1661068800000,2022-08-21 08:00:00,IQN/USDT,0.4766869,0.48776661,0.45480849,0.46488606,393.9798281367651,847.47610659
1661065200000,2022-08-21 07:00:00,IQN/USDT,0.48421495,0.48561864,0.46950815,0.47564712,450.91346976,948.0
1661061600000,2022-08-21 06:00:00,IQN/USDT,0.48323104,0.4862902,0.4538796,0.46980565,479.882934211935,1021.4499
1661058000000,2022-08-21 05:00:00,IQN/USDT,0.46553796,0.48373533,0.46553796,0.47302282,398.75823726,843.0
1661054400000,2022-08-21 04:00:00,IQN/USDT,0.48133494,0.4962996,0.47223498,0.47815324,582.09992915008,1217.392
1661050800000,2022-08-21 03:00:00,IQN/USDT,0.46986244,0.4871431,0.4553955,0.46930996,414.428595157122,883.05945
1661047200000,2022-08-21 02:00:00,IQN/USDT,0.47376441,0.48999977,0.46484515,0.47028992,520.1376816391552,1105.993685
1661043600000,2022-08-21 01:00:00,IQN/USDT,0.46842932,0.47777277,0.46215905,0.47382723,510.31192670999997,1077.0
1661040000000,2022-08-21 00:00:00,IQN/USDT,0.46436602,0.47624773,0.46248169,0.468235,367.09624,784.0
1661036400000,2022-08-20 23:00:00,IQN/USDT,0.47723266,0.47723266,0.46324584,0.47251157,556.61862946,1178.0
1661032800000,2022-08-20 22:00:00,IQN/USDT,0.47443987,0.47564912,0.46430289,0.46687341,353.42317137,757.0
1661029200000,2022-08-20 21:00:00,IQN/USDT,0.46597024,0.47775955,0.46357723,0.46357723,577.61722858,1246.0
1661025600000,2022-08-20 20:00:00,IQN/USDT,0.4768817,0.47889125,0.46696701,0.46839368,557.6537207047166,1190.566279
1661022000000,2022-08-20 19:00:00,IQN/USDT,0.47985546,0.47985546,0.46747791,0.47806984,516.5136264938278,1080.4145823
1661018400000,2022-08-20 18:00:00,IQN/USDT,0.46786518,0.4778292,0.46684905,0.46787542,582.03702248,1244.0
1661014800000,2022-08-20 17:00:00,IQN/USDT,0.469455,0.47886874,0.46785855,0.46808326,468.55134326,1001.0
1661011200000,2022-08-20 16:00:00,IQN/USDT,0.47340115,0.47911254,0.46766489,0.47722886,477.22886,1000.0
1661007600000,2022-08-20 15:00:00,IQN/USDT,0.48070968,0.48211206,0.46782227,0.47288821,439.46970855412576,929.331075
1661004000000,2022-08-20 14:00:00,IQN/USDT,0.4834682,0.4834682,0.46864277,0.47452588,516.2841574400001,1088.0
1661000400000,2022-08-20 13:00:00,IQN/USDT,0.48029716,0.48331293,0.4570488,0.47297798,654.338672909031,1383.4442629
1660996800000,2022-08-20 12:00:00,IQN/USDT,0.47882612,0.48041713,0.4562443,0.47158251,569.8104044675246,1208.29418476
1660993200000,2022-08-20 11:00:00,IQN/USDT,0.4629,0.4804533,0.4629,0.46593735,430.0045048432092,922.88052212
1660989600000,2022-08-20 10:00:00,IQN/USDT,0.45827614,0.46298971,0.45667428,0.45887522,607.0203576815675,1322.844057
1660986000000,2022-08-20 09:00:00,IQN/USDT,0.46235224,0.463601,0.45588859,0.45598672,356.9377844339254,782.78109598
1660982400000,2022-08-20 08:00:00,IQN/USDT,0.45725138,0.46329713,0.4512305,0.45772519,430.0216489842391,939.47560322
1660978800000,2022-08-20 07:00:00,IQN/USDT,0.47855717,0.47855717,0.45644498,0.45752034,402.8708640260674,880.552904
1660975200000,2022-08-20 06:00:00,IQN/USDT,0.47129103,0.48240706,0.4500002,0.46545264,622.8671711266433,1338.19666621
1660971600000,2022-08-20 05:00:00,IQN/USDT,0.46611238,0.4820161,0.46597516,0.47851873,536.5834846987709,1121.3427
1660968000000,2022-08-20 04:00:00,IQN/USDT,0.47519582,0.48208667,0.4633282,0.48150245,417.50919680518786,867.09672361
1660964400000,2022-08-20 03:00:00,IQN/USDT,0.47739712,0.49499997,0.4595663,0.46519317,556.5064232986931,1196.29104464
1660960800000,2022-08-20 02:00:00,IQN/USDT,0.46202645,0.46620863,0.45905962,0.46210387,525.21200921429,1136.567
1660957200000,2022-08-20 01:00:00,IQN/USDT,0.45963842,0.46620066,0.45902491,0.46519091,608.93490119,1309.0
1660953600000,2022-08-20 00:00:00,IQN/USDT,0.46185755,0.4698765,0.4538787,0.46330221,522.5513341715894,1127.8843979
1660950000000,2022-08-19 23:00:00,IQN/USDT,0.46727202,0.4689856,0.45300201,0.46241091,695.0644940192188,1503.13169302
1660946400000,2022-08-19 22:00:00,IQN/USDT,0.47504622,0.4883715,0.4590561,0.46513225,462.8557023945214,995.10559071
1660942800000,2022-08-19 21:00:00,IQN/USDT,0.47975311,0.4854369,0.4682566,0.4827585,582.1242158309785,1205.82903425
1660939200000,2022-08-19 20:00:00,IQN/USDT,0.48089103,0.4970832,0.4674772,0.48054453,586.3682071748823,1220.21617263
1660935600000,2022-08-19 19:00:00,IQN/USDT,0.49109893,0.5031007,0.4633171,0.49122628,672.7844374579647,1369.60188176
1660932000000,2022-08-19 18:00:00,IQN/USDT,0.49196976,0.5031461,0.4584582,0.47417978,531.7493666652985,1121.40877594
1660928400000,2022-08-19 17:00:00,IQN/USDT,0.49715247,0.49715247,0.4759942,0.48452415,667.2866593800001,1377.2
1660924800000,2022-08-19 16:00:00,IQN/USDT,0.4839334,0.49470996,0.4637759,0.49097725,513.334015293065,1045.5352367
1660921200000,2022-08-19 15:00:00,IQN/USDT,0.47482294,0.509115,0.45833,0.4872951,550.0170700010001,1128.714551
1660917600000,2022-08-19 14:00:00,IQN/USDT,0.48320515,0.5093884,0.4587868,0.48600415,583.033882875658,1199.64795131
1660914000000,2022-08-19 13:00:00,IQN/USDT,0.48913143,0.505636,0.4649042,0.49154224,513.7226123040466,1045.12404123
1660910400000,2022-08-19 12:00:00,IQN/USDT,0.47654752,0.5073145,0.4638551,0.49404483,603.9768837396197,1222.51432879
1660906800000,2022-08-19 11:00:00,IQN/USDT,0.4902016,0.49241172,0.45802001,0.47784299,536.1502445943156,1122.02178501
1660903200000,2022-08-19 10:00:00,IQN/USDT,0.49032386,0.4923215,0.4653674,0.47797929,587.8100793777384,1229.78148149
1660899600000,2022-08-19 09:00:00,IQN/USDT,0.48116654,0.49248,0.4703018,0.48537119,548.5811489478718,1130.2301419
1660896000000,2022-08-19 08:00:00,IQN/USDT,0.46754263,0.48912897,0.4642138,0.47915776,439.836730507502,917.93719569
1660892400000,2022-08-19 07:00:00,IQN/USDT,0.48155781,0.4959541,0.46731704,0.46749998,547.0196628894632,1170.09558565
1660888800000,2022-08-19 06:00:00,IQN/USDT,0.49672174,0.5068444,0.468,0.48919024,746.1828600034866,1525.34290137
1660885200000,2022-08-19 05:00:00,IQN/USDT,0.48434,0.5065716,0.48434,0.49850933,547.934954082104,1099.1468386
1660881600000,2022-08-19 04:00:00,IQN/USDT,0.5022058,0.5032155,0.4843092,0.49820853,589.8455963074782,1183.93315407
1660878000000,2022-08-19 03:00:00,IQN/USDT,0.49490595,0.511238,0.4866794,0.50230442,702.5225448993314,1398.59917
1660874400000,2022-08-19 02:00:00,IQN/USDT,0.49891146,0.50405838,0.48400003,0.49607064,594.6322378707135,1198.6846024
1660870800000,2022-08-19 01:00:00,IQN/USDT,0.49094253,0.5037478,0.48400003,0.49943629,538.0918999026137,1077.3984804
1660867200000,2022-08-19 00:00:00,IQN/USDT,0.50863914,0.5088472,0.49135472,0.49477131,526.1418775752259,1063.40417672
1660863600000,2022-08-18 23:00:00,IQN/USDT,0.50642456,0.5100439,0.5000979,0.50907282,434.731745227914,853.9677
1660860000000,2022-08-18 22:00:00,IQN/USDT,0.50978693,0.51899051,0.50409562,0.50685573,439.6660372965578,867.43823
