https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume MATIC3L,Volume USDT
1645228800,2022-02-19 00:00:00,MATIC3L/USDT,0.8574,0.95,0.8085,0.9165,628414.54112781,558761.242966627193
1645142400,2022-02-18 00:00:00,MATIC3L/USDT,0.9719,1.0938,0.8305,0.8582,1138723.92951517,1089454.735447995472
1645056000,2022-02-17 00:00:00,MATIC3L/USDT,1.3615,1.4303,0.9531,0.979,1249914.38996106,1458309.328253844549
1644969600,2022-02-16 00:00:00,MATIC3L/USDT,1.4538,1.4638,1.1762,1.3615,1034581.89703144,1373694.043179600954
1644883200,2022-02-15 00:00:00,MATIC3L/USDT,1.0484,1.4693,1.0425,1.4536,1298626.4910223,1653713.013585240854
1644796800,2022-02-14 00:00:00,MATIC3L/USDT,1.0475,1.085,0.9253,1.0454,872157.48660915,877881.088644316466
1644710400,2022-02-13 00:00:00,MATIC3L/USDT,1.13,1.1772,1.0095,1.0511,606131.08878262,669313.280507992264
1644624000,2022-02-12 00:00:00,MATIC3L/USDT,1.1641,1.3001,1.0135,1.13,1090579.79737794,1240142.9357524912
1644537600,2022-02-11 00:00:00,MATIC3L/USDT,1.6185,1.6347,1.083,1.1638,1188323.36685975,1684317.750437144835
1644451200,2022-02-10 00:00:00,MATIC3L/USDT,2.0637,2.0637,1.5734,1.6154,983060.81459706,1790776.392868149463
1644364800,2022-02-09 00:00:00,MATIC3L/USDT,1.8123,2.1195,1.6625,2.06,756043.09518039,1437007.385994029782
1644278400,2022-02-08 00:00:00,MATIC3L/USDT,2.0156,2.1006,1.55,1.8122,1127867.66512574,2036213.006835663122
1644192000,2022-02-07 00:00:00,MATIC3L/USDT,1.3675,2.2487,1.2765,2.0095,1315053.21065223,2307937.439702742749
1644105600,2022-02-06 00:00:00,MATIC3L/USDT,1.3054,1.4,1.2024,1.366,453786.01393657,596519.955045827937
1644019200,2022-02-05 00:00:00,MATIC3L/USDT,1.2578,1.399,1.2262,1.2999,756596.99645388,1001760.920226738977
1643932800,2022-02-04 00:00:00,MATIC3L/USDT,1.0017,1.2582,0.9656,1.2568,837598.09599152,918813.793836830289
1643846400,2022-02-03 00:00:00,MATIC3L/USDT,0.9759,1.0096,0.8598,1.0039,769643.77512762,717489.492242731478
1643760000,2022-02-02 00:00:00,MATIC3L/USDT,1.2096,1.2445,0.9353,0.976,753827.58526108,813351.24615384709
1643673600,2022-02-01 00:00:00,MATIC3L/USDT,1.1928,1.28,1.1412,1.2078,638483.4203345,773823.246739134059
1643587200,2022-01-31 00:00:00,MATIC3L/USDT,1.1252,1.2194,0.9562,1.197,747431.01682873,807356.476898095902
1643500800,2022-01-30 00:00:00,MATIC3L/USDT,1.3173,1.369,1.0519,1.1276,598743.86870443,712822.393714690914
1643414400,2022-01-29 00:00:00,MATIC3L/USDT,1.2695,1.434,1.2153,1.3244,808594.49673307,1074658.34248151228
1643328000,2022-01-28 00:00:00,MATIC3L/USDT,1.1024,1.328,1.043,1.2695,1321567.29678604,1595015.267058959722
1643241600,2022-01-27 00:00:00,MATIC3L/USDT,1.1008,1.2572,0.9083,1.1066,1143481.69289746,1228497.600783461717
1643155200,2022-01-26 00:00:00,MATIC3L/USDT,1.0312,1.5816,0.9607,1.1046,1585556.78144352,1888829.792501585042
1643068800,2022-01-25 00:00:00,MATIC3L/USDT,0.94,1.15,0.7579,1.032,1081167.8971863,1013258.82347007559
1642982400,2022-01-24 00:00:00,MATIC3L/USDT,1.293,1.293,0.6208,0.94,1279313.98464313,1059283.228595794092
1642896000,2022-01-23 00:00:00,MATIC3L/USDT,1.0975,1.4085,1.0578,1.2999,573969.88502674,700177.377916533514
1642809600,2022-01-22 00:00:00,MATIC3L/USDT,1.652,1.838,0.8253,1.0952,772562.32658318,918960.207616019871
1642723200,2022-01-21 00:00:00,MATIC3L/USDT,2.8402,3.1273,1.49,1.6685,458933.81540512,1034418.375687155996
1642636800,2022-01-20 00:00:00,MATIC3L/USDT,3.1241,3.889,2.7931,2.8423,269302.82854917,914278.463812071014
1642550400,2022-01-19 00:00:00,MATIC3L/USDT,3.6072,3.6543,2.9625,3.1239,237212.24899825,796981.61676608583
1642464000,2022-01-18 00:00:00,MATIC3L/USDT,4.1788,4.2448,3.39,3.6072,274627.61617865,1030244.450905393442
1642377600,2022-01-17 00:00:00,MATIC3L/USDT,4.7761,5.45,3.82,4.1785,289509.09185607,1371148.67351592959
1642291200,2022-01-16 00:00:00,MATIC3L/USDT,4.8966,5.015,4.5201,4.7761,146254.14740348,698679.938554043475
1642204800,2022-01-15 00:00:00,MATIC3L/USDT,4.7918,5.1998,4.6022,4.8859,138823.72076788,685034.278245569245
1642118400,2022-01-14 00:00:00,MATIC3L/USDT,4.4015,4.924,3.9574,4.79,194349.96530083,864850.911135650587
1642032000,2022-01-13 00:00:00,MATIC3L/USDT,5.2516,5.5022,4.2158,4.406,310266.09269544,1514704.300551285044
1641945600,2022-01-12 00:00:00,MATIC3L/USDT,4.9695,5.5702,4.7032,5.2516,341838.85983777,1718941.765761828286
1641859200,2022-01-11 00:00:00,MATIC3L/USDT,3.5512,5.0911,3.4033,4.9503,417219.35779322,1805277.327860034758
1641772800,2022-01-10 00:00:00,MATIC3L/USDT,3.7346,3.9724,2.7448,3.5512,331462.3038456,1118382.477039196307
1641686400,2022-01-09 00:00:00,MATIC3L/USDT,3.1405,4.0835,3.0487,3.7239,273083.1604138,971426.743032795582
1641600000,2022-01-08 00:00:00,MATIC3L/USDT,3.5359,4,2.6779,3.1408,278650.76681369,922086.448330998653
1641513600,2022-01-07 00:00:00,MATIC3L/USDT,4.7307,4.7786,3.5,3.522,300182.50982144,1201275.849773924974
1641427200,2022-01-06 00:00:00,MATIC3L/USDT,4.375,4.9933,3.7036,4.7307,367727.33891063,1595302.955742050797
1641340800,2022-01-05 00:00:00,MATIC3L/USDT,6.1988,6.75,3.58,4.375,270720.61543276,1472863.812764220416
1641254400,2022-01-04 00:00:00,MATIC3L/USDT,6.7155,7.2642,6.0852,6.2002,156288.09029155,1056061.483191431488
1641168000,2022-01-03 00:00:00,MATIC3L/USDT,7.7505,7.7764,6.2002,6.7357,165372.60175141,1151484.861144716684
1641081600,2022-01-02 00:00:00,MATIC3L/USDT,7.9811,7.987,7.4008,7.7501,105186.63152616,803339.501523863857
1640995200,2022-01-01 00:00:00,MATIC3L/USDT,7.6016,8.28,7.3881,7.9811,121873.44373651,958249.766708758227
1640908800,2021-12-31 00:00:00,MATIC3L/USDT,7.8378,8.8568,6.9182,7.5977,232862.69340804,1822208.111584367241
1640822400,2021-12-30 00:00:00,MATIC3L/USDT,7.1558,8.2,6.766,7.8378,230192.67798098,1744680.463040398881
1640736000,2021-12-29 00:00:00,MATIC3L/USDT,7.4155,8.5779,6.68,7.1558,303120.06655841,2351524.54494854683
1640649600,2021-12-28 00:00:00,MATIC3L/USDT,9.85,9.85,6.686,7.4119,382249.53419587,3190981.504722004416
