https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume USDT,Volume DOT
1663002000000,2022-09-12 17:00:00,DOT/USDT,7.6805,7.7404,7.6653,7.7404,185.905785603852,24.01759413
1662998400000,2022-09-12 16:00:00,DOT/USDT,7.7089,7.7163,7.6168,7.6771,774.41151332475,100.8729225
1662994800000,2022-09-12 15:00:00,DOT/USDT,7.914,7.9184,7.6677,7.6987,120.956750601089,15.71132147
1662991200000,2022-09-12 14:00:00,DOT/USDT,7.9874,8.0058,7.8823,7.9097,138.403743377401,17.49797633
1662987600000,2022-09-12 13:00:00,DOT/USDT,7.9355,8.0348,7.9277,7.9941,98.086088121,12.26981
1662984000000,2022-09-12 12:00:00,DOT/USDT,7.9043,7.9538,7.8821,7.9538,201.93820856091,25.38889695
1662980400000,2022-09-12 11:00:00,DOT/USDT,7.9657,7.9762,7.9022,7.9058,818.9483472754221,103.58829559
1662976800000,2022-09-12 10:00:00,DOT/USDT,7.9503,8.0049,7.882,7.9647,140.17773954543,17.5998769
1662973200000,2022-09-12 09:00:00,DOT/USDT,7.8376,7.9571,7.836,7.9485,112.51991044077,14.15611882
1662969600000,2022-09-12 08:00:00,DOT/USDT,7.759,7.845,7.7253,7.8421,97.477303,12.43
1662966000000,2022-09-12 07:00:00,DOT/USDT,7.6949,7.7677,7.6796,7.7677,98.493576193287,12.67988931
1662962400000,2022-09-12 06:00:00,DOT/USDT,7.6554,7.7017,7.6251,7.6925,112.00541621925,14.5603401
1662958800000,2022-09-12 05:00:00,DOT/USDT,7.6398,7.6681,7.6085,7.6545,91.08855,11.9
1662955200000,2022-09-12 04:00:00,DOT/USDT,7.6101,7.6524,7.6035,7.6516,95.568484,12.49
1662951600000,2022-09-12 03:00:00,DOT/USDT,7.6724,7.6847,7.5667,7.6068,92.27048400000001,12.13
1662948000000,2022-09-12 02:00:00,DOT/USDT,7.8311,7.858,7.6514,7.6618,91.904765666646,11.99519247
1662944400000,2022-09-12 01:00:00,DOT/USDT,7.6037,7.8563,7.561,7.8275,180.349858238275,23.04054401
1662940800000,2022-09-12 00:00:00,DOT/USDT,7.6901,7.6917,7.6,7.6,87.88599986,11.56394735
1662937200000,2022-09-11 23:00:00,DOT/USDT,7.6467,7.7053,7.6168,7.6989,103.55020499999999,13.45
1662933600000,2022-09-11 22:00:00,DOT/USDT,7.5948,7.6728,7.5948,7.6413,113.539529701884,14.85866668
1662930000000,2022-09-11 21:00:00,DOT/USDT,7.6916,7.704,7.5684,7.6061,108.310864,14.24
1662926400000,2022-09-11 20:00:00,DOT/USDT,7.7214,7.7407,7.6311,7.6887,92.2644,12.0
1662922800000,2022-09-11 19:00:00,DOT/USDT,7.7195,7.7372,7.6962,7.7328,131.53888100736,17.0105112
1662919200000,2022-09-11 18:00:00,DOT/USDT,7.7389,7.7611,7.7192,7.7192,143.84608433116,18.63484355
1662915600000,2022-09-11 17:00:00,DOT/USDT,7.7829,7.8146,7.7498,7.7596,112.676487611028,14.52091443
1662912000000,2022-09-11 16:00:00,DOT/USDT,7.7376,7.7939,7.7376,7.7896,98.616336,12.66
1662908400000,2022-09-11 15:00:00,DOT/USDT,7.7243,7.7636,7.7126,7.7297,580.897871578013,75.15141229
1662904800000,2022-09-11 14:00:00,DOT/USDT,7.7839,7.789,7.6868,7.7435,94.08352500000001,12.15
1662901200000,2022-09-11 13:00:00,DOT/USDT,7.86,7.86,7.766,7.7865,109.073292077865,14.00800001
1662897600000,2022-09-11 12:00:00,DOT/USDT,7.7075,7.88,7.6802,7.8204,146.888888764044,18.78278461
1662894000000,2022-09-11 11:00:00,DOT/USDT,7.7025,7.7236,7.6897,7.7087,74.080607,9.61
1662890400000,2022-09-11 10:00:00,DOT/USDT,7.7037,7.7247,7.6874,7.6984,101.079992,13.13
1662886800000,2022-09-11 09:00:00,DOT/USDT,7.7286,7.7305,7.6817,7.6879,119.48918575,15.5425
1662883200000,2022-09-11 08:00:00,DOT/USDT,7.7083,7.7323,7.6854,7.7246,129.541542,16.77
1662879600000,2022-09-11 07:00:00,DOT/USDT,7.6538,7.7201,7.6538,7.7173,207.854107994273,26.93352701
1662876000000,2022-09-11 06:00:00,DOT/USDT,7.7403,7.7405,7.6185,7.6939,103.482955,13.45
1662872400000,2022-09-11 05:00:00,DOT/USDT,7.7366,7.7495,7.7061,7.7249,86.11637902943599,11.14789564
1662868800000,2022-09-11 04:00:00,DOT/USDT,7.722,7.7829,7.722,7.7343,126.31790451926099,16.33217027
1662865200000,2022-09-11 03:00:00,DOT/USDT,7.7395,7.7591,7.7165,7.7245,108.065755,13.99
1662861600000,2022-09-11 02:00:00,DOT/USDT,7.7739,7.7889,7.7153,7.7471,112.100537,14.47
1662858000000,2022-09-11 01:00:00,DOT/USDT,7.7745,7.8239,7.7585,7.7641,99.06991599999999,12.76
1662854400000,2022-09-11 00:00:00,DOT/USDT,7.7851,7.8356,7.7604,7.7757,94.474755,12.15
1662850800000,2022-09-10 23:00:00,DOT/USDT,7.7813,7.8284,7.7687,7.7808,89.09016,11.45
1662847200000,2022-09-10 22:00:00,DOT/USDT,7.7143,7.7954,7.7143,7.7954,92.76526,11.9
1662843600000,2022-09-10 21:00:00,DOT/USDT,7.7008,7.7653,7.6957,7.6961,114.748851,14.91
1662840000000,2022-09-10 20:00:00,DOT/USDT,7.7319,7.7319,7.6748,7.7007,114.202484356296,14.83014328
1662836400000,2022-09-10 19:00:00,DOT/USDT,7.699,7.724,7.6778,7.724,123.81757337379999,16.03023995
1662832800000,2022-09-10 18:00:00,DOT/USDT,7.6721,7.7079,7.6669,7.6906,88.518806,11.51
1662829200000,2022-09-10 17:00:00,DOT/USDT,7.7016,7.7023,7.6593,7.6743,108.668088,14.16
1662825600000,2022-09-10 16:00:00,DOT/USDT,7.6507,7.7419,7.6388,7.7192,573.18208507296,74.2540788
1662822000000,2022-09-10 15:00:00,DOT/USDT,7.6407,7.6731,7.6292,7.6375,366.30222655324997,47.96101166
1662818400000,2022-09-10 14:00:00,DOT/USDT,7.6088,7.6583,7.6088,7.6343,98.406127,12.89
1662814800000,2022-09-10 13:00:00,DOT/USDT,7.7215,7.7459,7.5875,7.6076,479.551213473332,63.03580807
1662811200000,2022-09-10 12:00:00,DOT/USDT,7.6978,7.7253,7.6318,7.7075,142.09812215075,18.4363441
1662807600000,2022-09-10 11:00:00,DOT/USDT,7.6829,7.7154,7.6733,7.6893,117.902030197239,15.33325923
1662804000000,2022-09-10 10:00:00,DOT/USDT,7.7365,7.7365,7.6716,7.6884,537.668089095132,69.93237723
1662800400000,2022-09-10 09:00:00,DOT/USDT,7.7144,7.7455,7.7028,7.7226,207.660714077226,26.89000001
1662796800000,2022-09-10 08:00:00,DOT/USDT,7.6549,7.7407,7.6549,7.7092,103.69951414664399,13.45139757
1662793200000,2022-09-10 07:00:00,DOT/USDT,7.8181,7.8194,7.6417,7.6536,666.51156860112,87.0847142
1662789600000,2022-09-10 06:00:00,DOT/USDT,7.8185,7.8593,7.8078,7.8404,169.587852,21.63
1662786000000,2022-09-10 05:00:00,DOT/USDT,7.736,7.8645,7.736,7.8026,208.38954683560002,26.707706
1662782400000,2022-09-10 04:00:00,DOT/USDT,7.7307,7.8002,7.7158,7.7368,125.91650835425598,16.27501142
1662778800000,2022-09-10 03:00:00,DOT/USDT,7.7844,7.7849,7.719,7.7322,103.75775404814401,13.41891752
1662775200000,2022-09-10 02:00:00,DOT/USDT,7.7544,7.7927,7.7332,7.7927,105.824866,13.58
1662771600000,2022-09-10 01:00:00,DOT/USDT,7.7801,7.8329,7.7342,7.7558,85.081126,10.97
1662768000000,2022-09-10 00:00:00,DOT/USDT,7.7513,7.8218,7.7148,7.7838,140.29986723564602,18.02459817
1662764400000,2022-09-09 23:00:00,DOT/USDT,7.761,7.8527,7.6602,7.7712,90.068208,11.59
1662760800000,2022-09-09 22:00:00,DOT/USDT,7.7384,7.7984,7.7384,7.7542,84.98603200000001,10.96
1662757200000,2022-09-09 21:00:00,DOT/USDT,7.7732,7.8086,7.7397,7.7397,106.343478,13.74
1662753600000,2022-09-09 20:00:00,DOT/USDT,7.7326,7.7757,7.722,7.7449,102.697374,13.26
1662750000000,2022-09-09 19:00:00,DOT/USDT,7.6794,7.7488,7.6794,7.7446,77.678338,10.03
1662746400000,2022-09-09 18:00:00,DOT/USDT,7.7303,7.7639,7.6744,7.6818,1265.038824076818,164.68000001
1662742800000,2022-09-09 17:00:00,DOT/USDT,7.9076,7.9369,7.7219,7.7639,592.968085479208,76.37502872
1662739200000,2022-09-09 16:00:00,DOT/USDT,7.7877,7.8845,7.7376,7.8752,96.57113502796801,12.26268984
1662735600000,2022-09-09 15:00:00,DOT/USDT,7.8064,7.8264,7.7694,7.7797,257.36741349078204,33.08192006
1662732000000,2022-09-09 14:00:00,DOT/USDT,7.8157,7.8581,7.7612,7.8023,100.415601,12.87
1662728400000,2022-09-09 13:00:00,DOT/USDT,7.8386,7.8386,7.7779,7.8179,392.870057654404,50.25263276
1662724800000,2022-09-09 12:00:00,DOT/USDT,7.7918,7.9191,7.7918,7.8522,184.61672091872398,23.51146442
1662721200000,2022-09-09 11:00:00,DOT/USDT,7.8435,7.8637,7.7464,7.7932,103.026104,13.22
1662717600000,2022-09-09 10:00:00,DOT/USDT,7.7637,7.8531,7.7399,7.8531,446.181590207475,56.81598225
1662714000000,2022-09-09 09:00:00,DOT/USDT,7.8131,7.8385,7.71,7.7643,285.012348641352,36.70805464
1662710400000,2022-09-09 08:00:00,DOT/USDT,7.7096,7.856,7.6845,7.7949,457.99377934167,58.7555683
1662706800000,2022-09-09 07:00:00,DOT/USDT,7.6327,7.7158,7.5983,7.7044,392.235786044036,50.91062069
1662703200000,2022-09-09 06:00:00,DOT/USDT,7.6396,7.6545,7.5999,7.6385,548.194320692145,71.76727377
1662699600000,2022-09-09 05:00:00,DOT/USDT,7.6149,7.644,7.5868,7.635,331.25323043625,43.38614675
1662696000000,2022-09-09 04:00:00,DOT/USDT,7.533,7.6282,7.5324,7.6062,107.83456144137601,14.17719248
1662692400000,2022-09-09 03:00:00,DOT/USDT,7.4334,7.55,7.4241,7.5311,140.68704555511502,18.68080965
1662688800000,2022-09-09 02:00:00,DOT/USDT,7.4175,7.4568,7.4138,7.4281,79.109265,10.65
1662685200000,2022-09-09 01:00:00,DOT/USDT,7.4193,7.4645,7.4064,7.4107,96.60169667236,13.0354348
1662681600000,2022-09-09 00:00:00,DOT/USDT,7.3908,7.4362,7.3638,7.4185,112.59684046184,15.17784464
