https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume BAND,Volume USDT
1661335200,2022-08-24 10:00:00,BAND/USDT,1.3638,1.3742,1.362,1.3629,77.5602,106.23378215
1661331600,2022-08-24 09:00:00,BAND/USDT,1.3675,1.3692,1.3639,1.3639,14.366,19.61632006
1661328000,2022-08-24 08:00:00,BAND/USDT,1.3542,1.3754,1.3542,1.3673,721.99031828,987.52055135275
1661324400,2022-08-24 07:00:00,BAND/USDT,1.3626,1.3696,1.3425,1.3521,4501.60573622,6143.268708949605
1661320800,2022-08-24 06:00:00,BAND/USDT,1.3602,1.3622,1.3508,1.3603,22.47623555,30.517027944343
1661317200,2022-08-24 05:00:00,BAND/USDT,1.351,1.3626,1.351,1.3561,320.84616485,435.396894579474
1661313600,2022-08-24 04:00:00,BAND/USDT,1.3434,1.351,1.337,1.351,53.92618488,72.489560185595
1661310000,2022-08-24 03:00:00,BAND/USDT,1.3392,1.3444,1.3333,1.3426,32.84916965,44.050763638712
1661306400,2022-08-24 02:00:00,BAND/USDT,1.3382,1.3485,1.3333,1.3378,137.23096293,183.95573319618
1661302800,2022-08-24 01:00:00,BAND/USDT,1.3567,1.3583,1.3358,1.342,404.15446945,543.729934309136
1661299200,2022-08-24 00:00:00,BAND/USDT,1.3803,1.3813,1.3485,1.3563,513.00446842,699.301469293978
1661295600,2022-08-23 23:00:00,BAND/USDT,1.3743,1.3852,1.3688,1.3734,598.7866283,824.031651821238
1661292000,2022-08-23 22:00:00,BAND/USDT,1.3703,1.3771,1.3655,1.3732,946.40307022,1299.854761191166
1661288400,2022-08-23 21:00:00,BAND/USDT,1.3684,1.3729,1.3649,1.3653,937.75085922,1280.814054908068
1661284800,2022-08-23 20:00:00,BAND/USDT,1.3739,1.3838,1.366,1.3706,390.15955398,534.965718277867
1661281200,2022-08-23 19:00:00,BAND/USDT,1.3772,1.3808,1.3685,1.3728,622.80898393,854.882820119192
1661277600,2022-08-23 18:00:00,BAND/USDT,1.3634,1.3884,1.3626,1.3782,933.06862295,1289.228857524645
1661274000,2022-08-23 17:00:00,BAND/USDT,1.3687,1.3694,1.3624,1.3664,851.10812944,1163.492428638238
1661270400,2022-08-23 16:00:00,BAND/USDT,1.3732,1.3764,1.3635,1.3693,122.37109034,167.116284208466
1661266800,2022-08-23 15:00:00,BAND/USDT,1.3752,1.3827,1.3686,1.3727,9076.13824113,12502.469337646324
1661263200,2022-08-23 14:00:00,BAND/USDT,1.38,1.3915,1.3724,1.3739,1338.73064553,1857.857580142041
1661259600,2022-08-23 13:00:00,BAND/USDT,1.3705,1.3855,1.3685,1.3807,14375.45198582,19782.576739378019
1661256000,2022-08-23 12:00:00,BAND/USDT,1.3845,1.3905,1.3723,1.3723,1519.92445165,2092.266515572437
1661252400,2022-08-23 11:00:00,BAND/USDT,1.3794,1.3922,1.3734,1.3861,1052.07130725,1451.707071550675
1661248800,2022-08-23 10:00:00,BAND/USDT,1.3857,1.3869,1.3714,1.3781,2422.35674263,3344.15324071038
1661245200,2022-08-23 09:00:00,BAND/USDT,1.3706,1.3837,1.3606,1.3774,866.98099957,1187.465222787862
1661241600,2022-08-23 08:00:00,BAND/USDT,1.3776,1.3843,1.3701,1.3735,1415.23224705,1947.400428264025
1661238000,2022-08-23 07:00:00,BAND/USDT,1.3735,1.3846,1.3692,1.3824,1378.38090329,1896.453307321759
1661234400,2022-08-23 06:00:00,BAND/USDT,1.3485,1.3756,1.3415,1.3746,3870.5401429,5237.076649450076
1661230800,2022-08-23 05:00:00,BAND/USDT,1.3961,1.3963,1.3491,1.3491,8625.86693172,11833.566092865192
1661227200,2022-08-23 04:00:00,BAND/USDT,1.3633,1.4303,1.3618,1.3986,5622.61900795,7910.90252845063
1661223600,2022-08-23 03:00:00,BAND/USDT,1.377,1.3797,1.363,1.363,846.86561402,1161.221904193394
1661220000,2022-08-23 02:00:00,BAND/USDT,1.3591,1.3793,1.3552,1.3784,280.60129765,384.275290807374
1661216400,2022-08-23 01:00:00,BAND/USDT,1.3576,1.3672,1.3576,1.3611,33.9004,46.24275745
1661212800,2022-08-23 00:00:00,BAND/USDT,1.353,1.3622,1.353,1.3581,97.61002198,132.457995621038
1661209200,2022-08-22 23:00:00,BAND/USDT,1.3416,1.3522,1.337,1.3521,581.20411425,784.236196713628
1661205600,2022-08-22 22:00:00,BAND/USDT,1.325,1.342,1.325,1.3361,1444.8019329,1922.794761295927
1661202000,2022-08-22 21:00:00,BAND/USDT,1.3326,1.3326,1.3195,1.3211,556.2644116,736.054827185895
1661198400,2022-08-22 20:00:00,BAND/USDT,1.3193,1.3336,1.3193,1.33,3864.84548162,5125.051229843512
1661194800,2022-08-22 19:00:00,BAND/USDT,1.3106,1.3179,1.3069,1.313,1808.48948399,2380.891582385789
1661191200,2022-08-22 18:00:00,BAND/USDT,1.3152,1.3183,1.3048,1.3115,3444.66050958,4524.767817171702
1661187600,2022-08-22 17:00:00,BAND/USDT,1.3227,1.328,1.3139,1.3224,7040.18093595,9292.342968526069
1661184000,2022-08-22 16:00:00,BAND/USDT,1.3317,1.3347,1.3217,1.3217,502.31145027,667.266507743803
1661180400,2022-08-22 15:00:00,BAND/USDT,1.3,1.3333,1.3,1.3327,979.99038395,1293.094077223241
1661176800,2022-08-22 14:00:00,BAND/USDT,1.3134,1.3148,1.2969,1.3003,2732.73832006,3560.622019504853
1661173200,2022-08-22 13:00:00,BAND/USDT,1.3016,1.3148,1.2845,1.3101,7994.48114143,10398.953321043834
1661169600,2022-08-22 12:00:00,BAND/USDT,1.3045,1.3128,1.2938,1.297,3100.57816112,4058.6386452189
1661166000,2022-08-22 11:00:00,BAND/USDT,1.3115,1.316,1.3017,1.3017,836.17385374,1091.99766590687
1661162400,2022-08-22 10:00:00,BAND/USDT,1.297,1.3109,1.2961,1.3087,1398.63989707,1824.353229721778
1661158800,2022-08-22 09:00:00,BAND/USDT,1.2931,1.3018,1.2905,1.2985,390.01823072,505.8917766127
1661155200,2022-08-22 08:00:00,BAND/USDT,1.2885,1.2927,1.2701,1.2927,2245.35567721,2880.278062334829
1661151600,2022-08-22 07:00:00,BAND/USDT,1.3123,1.3189,1.2856,1.2856,1762.50946091,2278.447821612275
1661148000,2022-08-22 06:00:00,BAND/USDT,1.3371,1.3371,1.3059,1.315,1131.7728904,1499.535635237255
1661144400,2022-08-22 05:00:00,BAND/USDT,1.3384,1.3415,1.3312,1.3415,191.32887241,256.336820155382
1661140800,2022-08-22 04:00:00,BAND/USDT,1.3358,1.3396,1.3221,1.3347,311.23812452,415.553252999926
1661137200,2022-08-22 03:00:00,BAND/USDT,1.3463,1.3485,1.337,1.337,69.93861958,94.059637603982
1661133600,2022-08-22 02:00:00,BAND/USDT,1.3441,1.3462,1.3361,1.3462,14.19783309,19.042707999578
1661130000,2022-08-22 01:00:00,BAND/USDT,1.3329,1.3447,1.3309,1.3394,74.01260346,98.793465126386
1661126400,2022-08-22 00:00:00,BAND/USDT,1.3485,1.3536,1.33,1.3346,1320.63499444,1763.262908504125
1661122800,2022-08-21 23:00:00,BAND/USDT,1.3574,1.3583,1.3476,1.3507,1612.2533442,2177.380900296466
1661119200,2022-08-21 22:00:00,BAND/USDT,1.3545,1.3574,1.3318,1.3538,901.32100514,1211.260615498476
1661115600,2022-08-21 21:00:00,BAND/USDT,1.3608,1.3665,1.3547,1.3574,604.14828881,821.865784674811
1661112000,2022-08-21 20:00:00,BAND/USDT,1.3546,1.3699,1.3453,1.3567,1107.0179142,1500.89588974251
1661108400,2022-08-21 19:00:00,BAND/USDT,1.3396,1.3636,1.3372,1.3546,2798.06882544,3793.520813767935
1661104800,2022-08-21 18:00:00,BAND/USDT,1.3333,1.3412,1.33,1.3412,341.93143701,456.418648714009
1661101200,2022-08-21 17:00:00,BAND/USDT,1.3442,1.3471,1.3344,1.3379,756.46247004,1013.765054652519
1661097600,2022-08-21 16:00:00,BAND/USDT,1.3342,1.3464,1.3246,1.3384,133.14446747,177.273485206316
1661094000,2022-08-21 15:00:00,BAND/USDT,1.3342,1.3352,1.326,1.3319,55.05643259,73.357944689503
1661090400,2022-08-21 14:00:00,BAND/USDT,1.3276,1.3352,1.3249,1.3295,2031.35286163,2705.715077731365
1661086800,2022-08-21 13:00:00,BAND/USDT,1.3381,1.3382,1.3271,1.3271,1053.33605942,1404.836698210482
1661083200,2022-08-21 12:00:00,BAND/USDT,1.3451,1.3488,1.3312,1.3405,6515.14912681,8748.379719997839
1661079600,2022-08-21 11:00:00,BAND/USDT,1.3352,1.3462,1.3334,1.3401,402.84364719,538.382104797783
1661076000,2022-08-21 10:00:00,BAND/USDT,1.3397,1.3492,1.3309,1.3312,470.53071541,629.246485049005
1661072400,2022-08-21 09:00:00,BAND/USDT,1.3352,1.3495,1.3306,1.3397,386.59507218,518.419686203333
1661068800,2022-08-21 08:00:00,BAND/USDT,1.3321,1.3522,1.3256,1.3307,1008.73095899,1352.128415186256
1661065200,2022-08-21 07:00:00,BAND/USDT,1.2989,1.3391,1.2985,1.3357,5078.43331714,6691.148150493664
1661061600,2022-08-21 06:00:00,BAND/USDT,1.3071,1.3121,1.2957,1.2967,825.8738508,1081.173114609341
1661058000,2022-08-21 05:00:00,BAND/USDT,1.2989,1.3068,1.2901,1.3032,49.21819168,63.805213525313
1661054400,2022-08-21 04:00:00,BAND/USDT,1.2952,1.3052,1.2938,1.2938,372.93442359,484.543910697384
1661050800,2022-08-21 03:00:00,BAND/USDT,1.3046,1.3051,1.2941,1.299,361.42353714,469.514482718357
1661047200,2022-08-21 02:00:00,BAND/USDT,1.3109,1.3115,1.3011,1.3062,168.29277994,219.983879583054
1661043600,2022-08-21 01:00:00,BAND/USDT,1.297,1.3142,1.2932,1.3074,411.27283917,537.012082238992
1661040000,2022-08-21 00:00:00,BAND/USDT,1.2967,1.3089,1.2929,1.2929,337.30328309,439.747471512379
1661036400,2022-08-20 23:00:00,BAND/USDT,1.2925,1.3065,1.2897,1.3002,314.82728335,409.132090370404
1661032800,2022-08-20 22:00:00,BAND/USDT,1.2915,1.3015,1.2871,1.2897,409.84166609,529.846249465812
1661029200,2022-08-20 21:00:00,BAND/USDT,1.2672,1.2903,1.2608,1.2901,18142.33559562,23227.691271817863
1661025600,2022-08-20 20:00:00,BAND/USDT,1.2731,1.2938,1.2576,1.2672,961.24640208,1227.70595875174
1661022000,2022-08-20 19:00:00,BAND/USDT,1.2721,1.2789,1.2536,1.2731,3456.19467588,4390.333192699902
1661018400,2022-08-20 18:00:00,BAND/USDT,1.2986,1.3031,1.2713,1.2781,1531.46661588,1958.301575169284
1661014800,2022-08-20 17:00:00,BAND/USDT,1.3061,1.3071,1.2852,1.2953,6364.99694569,8261.827703300787
1661011200,2022-08-20 16:00:00,BAND/USDT,1.3212,1.3266,1.3052,1.3052,230.22232154,302.928601618882
1661007600,2022-08-20 15:00:00,BAND/USDT,1.3233,1.3262,1.3145,1.3261,3650.1169403,4838.498428850674
1661004000,2022-08-20 14:00:00,BAND/USDT,1.3345,1.3383,1.3221,1.3242,1315.32279825,1751.235924742418
1661000400,2022-08-20 13:00:00,BAND/USDT,1.3285,1.3345,1.3227,1.3345,2641.33483102,3501.914390432592
1660996800,2022-08-20 12:00:00,BAND/USDT,1.3359,1.3376,1.3258,1.3264,1339.94458065,1786.169868678205
1660993200,2022-08-20 11:00:00,BAND/USDT,1.3391,1.3419,1.3351,1.3402,2166.91643308,2901.057706095742
1660989600,2022-08-20 10:00:00,BAND/USDT,1.3392,1.3412,1.3303,1.3372,564.2059421,754.948881558279
1660986000,2022-08-20 09:00:00,BAND/USDT,1.338,1.3441,1.3341,1.3441,92.04045147,123.148478509336
1660982400,2022-08-20 08:00:00,BAND/USDT,1.3474,1.3511,1.337,1.3397,447.81049174,603.709396838916
1660978800,2022-08-20 07:00:00,BAND/USDT,1.345,1.353,1.342,1.3441,327.86685408,442.100204640401
1660975200,2022-08-20 06:00:00,BAND/USDT,1.3269,1.3441,1.3232,1.3401,2869.77831383,3816.296967198619
1660971600,2022-08-20 05:00:00,BAND/USDT,1.3367,1.34,1.3245,1.3271,1354.16237081,1807.486783109331
1660968000,2022-08-20 04:00:00,BAND/USDT,1.3353,1.3462,1.3281,1.343,1613.28090931,2148.667509143494
1660964400,2022-08-20 03:00:00,BAND/USDT,1.3412,1.3464,1.3303,1.3402,2061.908572,2768.982276786841
1660960800,2022-08-20 02:00:00,BAND/USDT,1.3331,1.3442,1.3314,1.3374,230.09834848,308.4755563396
1660957200,2022-08-20 01:00:00,BAND/USDT,1.3297,1.3432,1.3297,1.3309,953.09568588,1272.368117595506
1660953600,2022-08-20 00:00:00,BAND/USDT,1.3294,1.3485,1.3195,1.3287,1435.24370995,1910.342315740487
1660950000,2022-08-19 23:00:00,BAND/USDT,1.3262,1.34,1.307,1.3271,5263.7530657,7020.093720234553
1660946400,2022-08-19 22:00:00,BAND/USDT,1.312,1.333,1.3071,1.3171,3091.19483779,4077.992683593668
1660942800,2022-08-19 21:00:00,BAND/USDT,1.3472,1.3506,1.307,1.315,2900.73676123,3834.066834914342
1660939200,2022-08-19 20:00:00,BAND/USDT,1.352,1.3583,1.3351,1.3472,2488.9916528,3358.400767608653
1660935600,2022-08-19 19:00:00,BAND/USDT,1.3501,1.3631,1.3257,1.3583,1000.29776663,1348.705599026518
1660932000,2022-08-19 18:00:00,BAND/USDT,1.3566,1.3566,1.343,1.3495,618.4129649,832.971997867863
1660928400,2022-08-19 17:00:00,BAND/USDT,1.3692,1.3712,1.3467,1.3501,260.83454883,354.193491679576
1660924800,2022-08-19 16:00:00,BAND/USDT,1.3552,1.3772,1.3474,1.365,1350.76220597,1837.868848279961
1660921200,2022-08-19 15:00:00,BAND/USDT,1.3451,1.3572,1.3423,1.3534,266.59306226,358.982967200193
1660917600,2022-08-19 14:00:00,BAND/USDT,1.35,1.3602,1.3463,1.3463,2192.20122571,2964.217726433875
1660914000,2022-08-19 13:00:00,BAND/USDT,1.3616,1.3661,1.34,1.34,1803.1376,2434.46430542
1660910400,2022-08-19 12:00:00,BAND/USDT,1.3462,1.36,1.3288,1.3571,6585.93274216,8851.899022332336
1660906800,2022-08-19 11:00:00,BAND/USDT,1.3469,1.3469,1.3253,1.3444,7262.61214221,9722.912829463036
1660903200,2022-08-19 10:00:00,BAND/USDT,1.3612,1.3612,1.347,1.3516,4322.11688637,5853.984675193722
1660899600,2022-08-19 09:00:00,BAND/USDT,1.3557,1.3626,1.3464,1.3569,1278.52333394,1728.180893161242
1660896000,2022-08-19 08:00:00,BAND/USDT,1.3664,1.3664,1.3429,1.3563,3474.94382317,4710.594176687032
1660892400,2022-08-19 07:00:00,BAND/USDT,1.3397,1.3679,1.3378,1.3634,1993.38477414,2694.661283284399
1660888800,2022-08-19 06:00:00,BAND/USDT,1.4268,1.4268,1.2997,1.34,29804.020768,40119.225144206178
1660885200,2022-08-19 05:00:00,BAND/USDT,1.4234,1.4259,1.4168,1.4251,619.52585919,878.652196238049
1660881600,2022-08-19 04:00:00,BAND/USDT,1.4173,1.44,1.4101,1.4206,3078.84569268,4400.130442026028
1660878000,2022-08-19 03:00:00,BAND/USDT,1.4209,1.4227,1.4062,1.4201,876.70612654,1243.899456949016
1660874400,2022-08-19 02:00:00,BAND/USDT,1.4138,1.4218,1.4051,1.4184,1693.36681592,2397.315927776381
1660870800,2022-08-19 01:00:00,BAND/USDT,1.4337,1.4337,1.3959,1.4121,3579.30514551,5051.268484884072
1660867200,2022-08-19 00:00:00,BAND/USDT,1.477,1.477,1.4219,1.4285,4771.72737814,6915.19233399718
1660863600,2022-08-18 23:00:00,BAND/USDT,1.551,1.5668,1.4291,1.48,16902.75918629,25151.603057672501
1660860000,2022-08-18 22:00:00,BAND/USDT,1.5664,1.5664,1.5546,1.5546,12.80405553,19.950605306708
1660856400,2022-08-18 21:00:00,BAND/USDT,1.5654,1.5677,1.5598,1.5618,893.02271436,1395.767157809144
1660852800,2022-08-18 20:00:00,BAND/USDT,1.557,1.5655,1.5559,1.5655,2840.64097415,4444.756218070496
1660849200,2022-08-18 19:00:00,BAND/USDT,1.5653,1.5689,1.5632,1.5647,47.49135585,74.31500995997
1660845600,2022-08-18 18:00:00,BAND/USDT,1.5667,1.57,1.5501,1.5646,756.92737812,1182.670728728176
1660842000,2022-08-18 17:00:00,BAND/USDT,1.5733,1.5793,1.5619,1.5621,287.905018,451.6733099198
1660838400,2022-08-18 16:00:00,BAND/USDT,1.5892,1.5892,1.5571,1.5701,2119.5331,3358.59207102
1660834800,2022-08-18 15:00:00,BAND/USDT,1.5768,1.5933,1.5747,1.5887,384.653,610.01112395
1660831200,2022-08-18 14:00:00,BAND/USDT,1.5817,1.5874,1.5787,1.5787,438.4851,695.18127297
1660827600,2022-08-18 13:00:00,BAND/USDT,1.6059,1.6059,1.5762,1.5762,808.64476592,1276.942792455312
1660824000,2022-08-18 12:00:00,BAND/USDT,1.5978,1.6071,1.5924,1.6018,2570.96090882,4117.094108274446
1660820400,2022-08-18 11:00:00,BAND/USDT,1.5953,1.6027,1.5919,1.6027,124.10217635,198.072793797532
1660816800,2022-08-18 10:00:00,BAND/USDT,1.5935,1.61,1.5894,1.5961,3349.92096261,5364.744079938009
1660813200,2022-08-18 09:00:00,BAND/USDT,1.5824,1.5929,1.5757,1.5929,6812.18834705,10775.895977543222
1660809600,2022-08-18 08:00:00,BAND/USDT,1.5819,1.5887,1.5709,1.5819,4468.67593302,7022.452094712298
1660806000,2022-08-18 07:00:00,BAND/USDT,1.5752,1.588,1.5747,1.5853,460.71319763,728.299077271367
1660802400,2022-08-18 06:00:00,BAND/USDT,1.5827,1.59,1.5769,1.5786,1015.77658058,1602.071073795382
1660798800,2022-08-18 05:00:00,BAND/USDT,1.5704,1.5887,1.5704,1.5836,2299.74986319,3629.909383189139
1660795200,2022-08-18 04:00:00,BAND/USDT,1.5856,1.5868,1.5668,1.5736,214.98688688,339.916955666695
1660791600,2022-08-18 03:00:00,BAND/USDT,1.5778,1.59,1.5778,1.5799,111.64779722,176.776248632333
1660788000,2022-08-18 02:00:00,BAND/USDT,1.5779,1.5878,1.5708,1.5846,580.88283636,918.053420750764
1660784400,2022-08-18 01:00:00,BAND/USDT,1.5742,1.5851,1.5715,1.5851,1042.7283,1641.63164017
1660780800,2022-08-18 00:00:00,BAND/USDT,1.5653,1.5777,1.5537,1.5766,613.7248,962.3340648
1660777200,2022-08-17 23:00:00,BAND/USDT,1.5579,1.5653,1.5482,1.5527,73.8229,114.97147411
1660773600,2022-08-17 22:00:00,BAND/USDT,1.562,1.57,1.5509,1.556,576.4675,901.84929197
1660770000,2022-08-17 21:00:00,BAND/USDT,1.5839,1.5886,1.5489,1.5571,3740.74403747,5812.332543466395
1660766400,2022-08-17 20:00:00,BAND/USDT,1.5784,1.5903,1.5691,1.5884,5973.7624,9494.169176
1660762800,2022-08-17 19:00:00,BAND/USDT,1.5895,1.594,1.5747,1.5807,1823.21545029,2881.948673525315
1660759200,2022-08-17 18:00:00,BAND/USDT,1.5949,1.6065,1.5878,1.5898,1303.59690733,2078.75233953097
1660755600,2022-08-17 17:00:00,BAND/USDT,1.5932,1.6021,1.5861,1.5946,1071.62343315,1703.907033839603
1660752000,2022-08-17 16:00:00,BAND/USDT,1.596,1.5999,1.5815,1.5956,29775.32922664,47378.085774340982
1660748400,2022-08-17 15:00:00,BAND/USDT,1.5905,1.6025,1.585,1.5934,7840.78267065,12460.789029576437
1660744800,2022-08-17 14:00:00,BAND/USDT,1.5889,1.5983,1.5841,1.5841,604.3003,962.15286194
1660741200,2022-08-17 13:00:00,BAND/USDT,1.6147,1.624,1.5715,1.5864,10701.79202426,17250.315961933059
1660737600,2022-08-17 12:00:00,BAND/USDT,1.6596,1.6596,1.5869,1.6163,5075.29431261,8217.904586236388
1660734000,2022-08-17 11:00:00,BAND/USDT,1.6666,1.6686,1.6553,1.6608,105.11321713,174.626981568948
1660730400,2022-08-17 10:00:00,BAND/USDT,1.6769,1.6808,1.6587,1.6627,1337.83644145,2227.082206935519
1660726800,2022-08-17 09:00:00,BAND/USDT,1.68,1.6867,1.6766,1.6781,1004.97107263,1689.463860610602
1660723200,2022-08-17 08:00:00,BAND/USDT,1.6668,1.6798,1.6504,1.6746,815.84041104,1355.09936424633
1660719600,2022-08-17 07:00:00,BAND/USDT,1.7182,1.7218,1.6613,1.6668,28054.17117955,48154.136824049365
1660716000,2022-08-17 06:00:00,BAND/USDT,1.72,1.727,1.7148,1.7183,2040.09864716,3509.023389794373
1660712400,2022-08-17 05:00:00,BAND/USDT,1.7083,1.72,1.7056,1.7182,298.04746279,511.233921400545
1660708800,2022-08-17 04:00:00,BAND/USDT,1.7056,1.7099,1.7033,1.7079,1480.6140131,2524.339223217709
1660705200,2022-08-17 03:00:00,BAND/USDT,1.6993,1.7072,1.6929,1.7059,19.2655805,32.794630238901
1660701600,2022-08-17 02:00:00,BAND/USDT,1.692,1.7033,1.6875,1.6976,769.95434886,1306.423661462084
1660698000,2022-08-17 01:00:00,BAND/USDT,1.7,1.7063,1.692,1.6923,207.3581,352.66055003
1660694400,2022-08-17 00:00:00,BAND/USDT,1.6736,1.7001,1.6736,1.7,301.4888,510.29488553
1660690800,2022-08-16 23:00:00,BAND/USDT,1.6716,1.679,1.6621,1.6748,68.27004861,114.203199274288
1660687200,2022-08-16 22:00:00,BAND/USDT,1.6794,1.6794,1.6621,1.6707,920.90767921,1539.319646963889
1660683600,2022-08-16 21:00:00,BAND/USDT,1.6867,1.6874,1.6718,1.6825,4816.09135067,8098.062944039486
1660680000,2022-08-16 20:00:00,BAND/USDT,1.6781,1.69,1.6742,1.686,580.7921,978.48188596
1660676400,2022-08-16 19:00:00,BAND/USDT,1.6728,1.6813,1.667,1.6781,335.29521798,561.331446375894
1660672800,2022-08-16 18:00:00,BAND/USDT,1.6897,1.6969,1.6633,1.6753,1176.73556019,1978.828413486797
1660669200,2022-08-16 17:00:00,BAND/USDT,1.6895,1.693,1.68,1.6889,355.37073794,599.930752774102
1660665600,2022-08-16 16:00:00,BAND/USDT,1.7,1.71,1.6754,1.6875,863.1042,1467.19006451
1660662000,2022-08-16 15:00:00,BAND/USDT,1.6876,1.7124,1.6856,1.701,8886.04969805,15149.79524932102
1660658400,2022-08-16 14:00:00,BAND/USDT,1.6916,1.6969,1.6838,1.6885,1211.21978809,2041.833174129921
1660654800,2022-08-16 13:00:00,BAND/USDT,1.7115,1.7115,1.687,1.6915,643.62183877,1091.107747189615
1660651200,2022-08-16 12:00:00,BAND/USDT,1.7247,1.7281,1.7048,1.7102,655.10362881,1119.532052555971
1660647600,2022-08-16 11:00:00,BAND/USDT,1.7157,1.7251,1.714,1.7251,1552.74761611,2673.018115336312
1660644000,2022-08-16 10:00:00,BAND/USDT,1.7183,1.7184,1.7063,1.7132,227.8098,390.24371676
1660640400,2022-08-16 09:00:00,BAND/USDT,1.6869,1.7184,1.6742,1.7131,5723.57164119,9738.268054723
1660636800,2022-08-16 08:00:00,BAND/USDT,1.6787,1.6787,1.6787,1.6787,0,0
1660633200,2022-08-16 07:00:00,BAND/USDT,1.6787,1.6787,1.6787,1.6787,0,0
1660629600,2022-08-16 06:00:00,BAND/USDT,1.6781,1.6839,1.6781,1.6787,141.9883,238.46068863
1660626000,2022-08-16 05:00:00,BAND/USDT,1.6831,1.6831,1.6649,1.6715,613.14249696,1027.09200296107
1660622400,2022-08-16 04:00:00,BAND/USDT,1.696,1.7,1.6775,1.6839,576.65827581,973.167509061388
1660618800,2022-08-16 03:00:00,BAND/USDT,1.6884,1.6963,1.6581,1.6929,1459.47151648,2447.345680626326
1660615200,2022-08-16 02:00:00,BAND/USDT,1.7063,1.7071,1.687,1.687,179.81157651,304.92733920653
1660611600,2022-08-16 01:00:00,BAND/USDT,1.7055,1.7203,1.7055,1.7071,922.8868364,1577.662197821017
1660608000,2022-08-16 00:00:00,BAND/USDT,1.7,1.7132,1.6875,1.7048,250.42932661,425.219949867785
1660604400,2022-08-15 23:00:00,BAND/USDT,1.6877,1.7111,1.6775,1.7025,887.582,1507.32417147
1660600800,2022-08-15 22:00:00,BAND/USDT,1.707,1.7157,1.687,1.687,882.05757012,1503.967457882236
1660597200,2022-08-15 21:00:00,BAND/USDT,1.7071,1.7194,1.7023,1.7067,904.42091799,1549.464794891297
1660593600,2022-08-15 20:00:00,BAND/USDT,1.7077,1.7157,1.7036,1.7133,423.17545936,725.07890167958
1660590000,2022-08-15 19:00:00,BAND/USDT,1.71,1.7234,1.7051,1.7057,1849.70851961,3160.604773655874
1660586400,2022-08-15 18:00:00,BAND/USDT,1.72,1.7204,1.7062,1.71,2274.15607923,3895.384652987292
1660582800,2022-08-15 17:00:00,BAND/USDT,1.738,1.7411,1.72,1.7202,1096.25284496,1902.848121422976
1660579200,2022-08-15 16:00:00,BAND/USDT,1.724,1.7372,1.7157,1.7372,412.48630601,710.879255032876
1660575600,2022-08-15 15:00:00,BAND/USDT,1.7129,1.7231,1.7034,1.7231,372.40734874,636.852554749092
1660572000,2022-08-15 14:00:00,BAND/USDT,1.7186,1.7192,1.706,1.711,917.21218699,1566.676580068678
1660568400,2022-08-15 13:00:00,BAND/USDT,1.6877,1.7243,1.6877,1.7185,2146.95730825,3656.497853005532
1660564800,2022-08-15 12:00:00,BAND/USDT,1.7094,1.71,1.6824,1.6926,1711.63686921,2907.171569238841
1660561200,2022-08-15 11:00:00,BAND/USDT,1.7123,1.7145,1.6951,1.7069,4411.70623502,7510.48280642762
1660557600,2022-08-15 10:00:00,BAND/USDT,1.7115,1.7146,1.7033,1.7123,1010.60868719,1732.43303293963
1660554000,2022-08-15 09:00:00,BAND/USDT,1.7,1.7112,1.6954,1.7112,2074.03049652,3526.45850411432
1660550400,2022-08-15 08:00:00,BAND/USDT,1.6972,1.702,1.6708,1.702,1660.29648895,2788.08937339732
1660546800,2022-08-15 07:00:00,BAND/USDT,1.6947,1.7059,1.6912,1.7017,2222.12115355,3775.777721284289
1660543200,2022-08-15 06:00:00,BAND/USDT,1.75,1.75,1.6857,1.6897,3605.36763071,6180.782200650138
1660539600,2022-08-15 05:00:00,BAND/USDT,1.7598,1.7649,1.75,1.7532,118.90404432,209.0559461359
1660536000,2022-08-15 04:00:00,BAND/USDT,1.7503,1.7593,1.7474,1.7564,5797.50179609,10149.004200800439
1660532400,2022-08-15 03:00:00,BAND/USDT,1.7677,1.7729,1.7485,1.7561,1630.19228693,2860.379865464557
1660528800,2022-08-15 02:00:00,BAND/USDT,1.7513,1.7672,1.7431,1.7605,3374.19472046,5927.416610358222
1660525200,2022-08-15 01:00:00,BAND/USDT,1.7469,1.7513,1.7372,1.7482,1107.6811,1931.23780319
1660521600,2022-08-15 00:00:00,BAND/USDT,1.7243,1.7527,1.7178,1.7459,1350.8479,2357.42219142
1660518000,2022-08-14 23:00:00,BAND/USDT,1.7312,1.7404,1.7251,1.7251,795.64691549,1376.934213509118
1660514400,2022-08-14 22:00:00,BAND/USDT,1.7301,1.7413,1.7209,1.7318,1245.52713864,2154.016271967232
1660510800,2022-08-14 21:00:00,BAND/USDT,1.7305,1.7439,1.7283,1.73,1665.76710467,2892.90011371949
1660507200,2022-08-14 20:00:00,BAND/USDT,1.7203,1.7356,1.72,1.7356,607.60605437,1053.279523969649
1660503600,2022-08-14 19:00:00,BAND/USDT,1.7241,1.7369,1.7232,1.7297,806.41471392,1394.017196037478
1660500000,2022-08-14 18:00:00,BAND/USDT,1.7072,1.7314,1.703,1.7265,2977.753558,5125.583751707556
1660496400,2022-08-14 17:00:00,BAND/USDT,1.7178,1.7263,1.676,1.7129,9216.65236136,15643.223365265441
1660492800,2022-08-14 16:00:00,BAND/USDT,1.7932,1.7965,1.7157,1.7157,8576.93674458,14982.615749124262
