https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume BTC,Volume PRQ
1656892800000,2022-07-04 00:00:00,PRQ/BTC,5.71e-06,5.82e-06,5.1e-06,5.31e-06,0.9937535285267154,187147.55716134
1656806400000,2022-07-03 00:00:00,PRQ/BTC,5.78e-06,5.98e-06,5.62e-06,5.7e-06,1.0720057953977278,188071.19217504
1656720000000,2022-07-02 00:00:00,PRQ/BTC,5.99e-06,6.07e-06,5.55e-06,5.74e-06,1.0976131648097827,191221.80571599
1656633600000,2022-07-01 00:00:00,PRQ/BTC,5.84e-06,6.05e-06,5.8e-06,5.98e-06,1.1332325446,189503.77
1656547200000,2022-06-30 00:00:00,PRQ/BTC,5.65e-06,6.43e-06,5.4e-06,5.97e-06,1.1339474757451475,189940.95071108
1656460800000,2022-06-29 00:00:00,PRQ/BTC,5.89e-06,5.93e-06,5e-06,5.54e-06,1.0529217268657993,190058.07344148
1656374400000,2022-06-28 00:00:00,PRQ/BTC,6.06e-06,6.21e-06,5.93e-06,6.12e-06,0.02971872,4856.0
1656288000000,2022-06-27 00:00:00,PRQ/BTC,6.24e-06,6.34e-06,5.9e-06,6.2e-06,1.2508000155999999,201741.938
1656201600000,2022-06-26 00:00:00,PRQ/BTC,6.27e-06,6.35e-06,6.12e-06,6.26e-06,1.25170668614921,199953.14475227
1656115200000,2022-06-25 00:00:00,PRQ/BTC,6.31e-06,6.45e-06,6.02e-06,6.23e-06,1.181390025302858,189629.2175446
1656028800000,2022-06-24 00:00:00,PRQ/BTC,6.74e-06,7.1e-06,5.54e-06,6.21e-06,1.202693368510278,193670.4297118
1655942400000,2022-06-23 00:00:00,PRQ/BTC,7.04e-06,7.69e-06,6.76e-06,7.1e-06,1.3234681834073998,186403.969494
1655856000000,2022-06-22 00:00:00,PRQ/BTC,7.36e-06,9.17e-06,6.62e-06,7.63e-06,1.4930809246006045,195685.57334215
1655769600000,2022-06-21 00:00:00,PRQ/BTC,6.1e-06,7.37e-06,5.72e-06,7.21e-06,1.4651180843609708,203206.39172829
1655683200000,2022-06-20 00:00:00,PRQ/BTC,5.68e-06,6.26e-06,5.49e-06,6.02e-06,1.1751192331850482,195202.53042941
1655596800000,2022-06-19 00:00:00,PRQ/BTC,5.78e-06,5.98e-06,5.36e-06,5.69e-06,1.066696490904652,187468.62757551
1655510400000,2022-06-18 00:00:00,PRQ/BTC,5.4e-06,5.99e-06,5.29e-06,5.78e-06,1.1605694880995807,200790.56887536
1655424000000,2022-06-17 00:00:00,PRQ/BTC,4.99e-06,5.69e-06,4.8e-06,5.46e-06,0.9976466550604008,182719.16759348
1655337600000,2022-06-16 00:00:00,PRQ/BTC,4.65e-06,5.13e-06,4.48e-06,5.03e-06,0.9172492504884865,182355.71580288
1655251200000,2022-06-15 00:00:00,PRQ/BTC,4.9e-06,5.12e-06,4.46e-06,4.6e-06,0.926307340290328,201371.16093268
1655164800000,2022-06-14 00:00:00,PRQ/BTC,4.8e-06,5.1e-06,4.14e-06,4.91e-06,0.9678840822038242,197125.06765862
1655078400000,2022-06-13 00:00:00,PRQ/BTC,4.76e-06,5.38e-06,4.2e-06,4.85e-06,0.9693160914717519,199858.98793232
1654992000000,2022-06-12 00:00:00,PRQ/BTC,4.21e-06,5.77e-06,4.14e-06,4.7e-06,0.955200095259922,203234.06282126
1654905600000,2022-06-11 00:00:00,PRQ/BTC,3.95e-06,4.35e-06,3.94e-06,4.28e-06,0.8391653804180983,196066.67766778
1654819200000,2022-06-10 00:00:00,PRQ/BTC,4.02e-06,4.19e-06,3.92e-06,4.11e-06,0.7926338246138882,192854.94516153
1654732800000,2022-06-09 00:00:00,PRQ/BTC,4.14e-06,4.27e-06,3.97e-06,4.08e-06,0.80333568,196896
1654646400000,2022-06-08 00:00:00,PRQ/BTC,3.78e-06,4.26e-06,3.77e-06,4.19e-06,0.8159468753207636,194736.72442023
1654560000000,2022-06-07 00:00:00,PRQ/BTC,3.71e-06,3.96e-06,3.7e-06,3.84e-06,0.7902510127416191,205794.53456813
1654473600000,2022-06-06 00:00:00,PRQ/BTC,3.83e-06,3.9e-06,3.6e-06,3.78e-06,0.710694655542585,188014.45913825
1654387200000,2022-06-05 00:00:00,PRQ/BTC,4.07e-06,4.08e-06,3.77e-06,3.81e-06,0.6978698600503763,183167.94227044
1654300800000,2022-06-04 00:00:00,PRQ/BTC,4.06e-06,4.25e-06,3.92e-06,4.06e-06,0.7529598593776868,185458.09344278
1654214400000,2022-06-03 00:00:00,PRQ/BTC,4.42e-06,4.6e-06,3.58e-06,3.97e-06,0.7670732706080039,193217.44851587
1654128000000,2022-06-02 00:00:00,PRQ/BTC,4.4e-06,5.8e-06,3.84e-06,4.46e-06,0.8710970708879019,195313.2445937
1654041600000,2022-06-01 00:00:00,PRQ/BTC,3.93e-06,4.5e-06,3.81e-06,4.28e-06,0.8604410422992403,201037.62670543
1653955200000,2022-05-31 00:00:00,PRQ/BTC,3.82e-06,4.1e-06,3.74e-06,3.91e-06,0.71145187,181957
1653868800000,2022-05-30 00:00:00,PRQ/BTC,3.89e-06,4.34e-06,3.13e-06,3.94e-06,0.7544231141952032,191477.94776528
1653782400000,2022-05-29 00:00:00,PRQ/BTC,4.26e-06,4.3e-06,3.77e-06,3.89e-06,0.7584012029117451,194961.7488205
1653696000000,2022-05-28 00:00:00,PRQ/BTC,4.27e-06,4.41e-06,3.97e-06,4e-06,0.808852,202213
1653609600000,2022-05-27 00:00:00,PRQ/BTC,4.51e-06,4.56e-06,3.98e-06,4.17e-06,0.8231140919031845,197389.47048038
1653523200000,2022-05-26 00:00:00,PRQ/BTC,4.66e-06,4.71e-06,3.75e-06,4.52e-06,0.8952015684917416,198053.44435658
1653436800000,2022-05-25 00:00:00,PRQ/BTC,4.53e-06,4.84e-06,4.49e-06,4.67e-06,0.5402063525312545,115675.87848635
1653350400000,2022-05-24 00:00:00,PRQ/BTC,4.84e-06,4.84e-06,4.84e-06,4.84e-06,0.0001198439999768,24.76115702
1653264000000,2022-05-23 00:00:00,PRQ/BTC,4.05e-06,4.86e-06,3.88e-06,4.86e-06,0.0005573317983336001,114.67732476
1653177600000,2022-05-22 00:00:00,PRQ/BTC,4.67e-06,4.75e-06,3.82e-06,3.82e-06,0.0001791593474286,46.90035273
1653091200000,2022-05-21 00:00:00,PRQ/BTC,4.53e-06,4.53e-06,4.53e-06,4.53e-06,4.53e-06,1
1653004800000,2022-05-20 00:00:00,PRQ/BTC,4.52e-06,4.52e-06,4.52e-06,4.52e-06,4.9381263516e-06,1.09250583
1652832000000,2022-05-18 00:00:00,PRQ/BTC,4.02e-06,4.69e-06,3.1e-06,4.12e-06,0.0014057209738968,341.19441114
1652745600000,2022-05-17 00:00:00,PRQ/BTC,4.5e-06,4.5e-06,3.67e-06,4.43e-06,0.0003472439750907,78.38464449
1652659200000,2022-05-16 00:00:00,PRQ/BTC,3.87e-06,3.87e-06,3.22e-06,3.22e-06,0.00016083900193200002,49.9500006
1652572800000,2022-05-15 00:00:00,PRQ/BTC,4.77e-06,4.77e-06,4.76e-06,4.76e-06,0.0002968663312356,62.36687631
1652486400000,2022-05-14 00:00:00,PRQ/BTC,4.44e-06,4.5e-06,4.44e-06,4.5e-06,2.3370414885e-05,5.19342553
1652400000000,2022-05-13 00:00:00,PRQ/BTC,3.8e-06,3.82e-06,3.7e-06,3.7e-06,0.0020812467370070003,562.49911811
1652313600000,2022-05-12 00:00:00,PRQ/BTC,5.31e-06,5.31e-06,3.75e-06,3.76e-06,0.0011558547722912,307.40818412
1652227200000,2022-05-11 00:00:00,PRQ/BTC,4.6e-06,4.72e-06,4.2e-06,4.72e-06,0.0008189646344439999,173.50945645
1652140800000,2022-05-10 00:00:00,PRQ/BTC,4.9e-06,5e-06,4.8e-06,4.8e-06,0.003344447536992,696.75990354
1652054400000,2022-05-09 00:00:00,PRQ/BTC,4.8e-06,4.96e-06,4.65e-06,4.65e-06,0.00343807813623,739.3716422
1651968000000,2022-05-08 00:00:00,PRQ/BTC,4.85e-06,4.88e-06,4.78e-06,4.8e-06,0.000753963407808,157.07570996
1651881600000,2022-05-07 00:00:00,PRQ/BTC,4.5e-06,4.83e-06,4.35e-06,4.83e-06,0.0013336344914865,276.11480155
1651795200000,2022-05-06 00:00:00,PRQ/BTC,4.3e-06,4.6e-06,4.3e-06,4.3e-06,0.0016488650943670001,383.45699869
1651708800000,2022-05-05 00:00:00,PRQ/BTC,4.86e-06,4.89e-06,3.72e-06,4.82e-06,0.0050104282528214,1039.50793627
1651622400000,2022-05-04 00:00:00,PRQ/BTC,4.9e-06,4.9e-06,4e-06,4e-06,0.0010592824348,264.8206087
1651536000000,2022-05-03 00:00:00,PRQ/BTC,5e-06,5e-06,4.9e-06,4.9e-06,0.0007352301999419999,150.04697958
1651449600000,2022-05-02 00:00:00,PRQ/BTC,4.08e-06,4.08e-06,4e-06,4e-06,0.00518076,1295.19
1651363200000,2022-05-01 00:00:00,PRQ/BTC,5e-06,5.29e-06,4.04e-06,4.04e-06,0.0038901529025316003,962.90913429
1651276800000,2022-04-30 00:00:00,PRQ/BTC,6.21e-06,6.21e-06,4.5e-06,4.5e-06,0.004469931906255,993.31820139
1651190400000,2022-04-29 00:00:00,PRQ/BTC,6.1e-06,6.1e-06,6.1e-06,6.1e-06,0.001388177111752,227.57001832
1651104000000,2022-04-28 00:00:00,PRQ/BTC,6.27e-06,6.27e-06,6.1e-06,6.1e-06,0.0005887029162190001,96.50867479
1651017600000,2022-04-27 00:00:00,PRQ/BTC,6.39e-06,6.41e-06,6.38e-06,6.41e-06,0.0007678052416258999,119.78240899
1650931200000,2022-04-26 00:00:00,PRQ/BTC,6.4e-06,6.74e-06,6.25e-06,6.71e-06,0.0010517085205252999,156.73748443
1650844800000,2022-04-25 00:00:00,PRQ/BTC,7e-06,7.03e-06,6.4e-06,6.4e-06,0.0009588403760639999,149.81880876
1650672000000,2022-04-23 00:00:00,PRQ/BTC,6.85e-06,7.27e-06,6.85e-06,7.27e-06,0.0008033609849429,110.50357427
1650326400000,2022-04-19 00:00:00,PRQ/BTC,7.39e-06,7.39e-06,6.8e-06,6.8e-06,0.001930928918136,283.96013502
1650240000000,2022-04-18 00:00:00,PRQ/BTC,7.3e-06,7.53e-06,6.22e-06,6.22e-06,0.006929429024726001,1114.0561133
1650153600000,2022-04-17 00:00:00,PRQ/BTC,6.83e-06,7e-06,6.21e-06,7e-06,0.00456017081198,651.45297314
1650067200000,2022-04-16 00:00:00,PRQ/BTC,6.8e-06,6.8e-06,6.8e-06,6.8e-06,0.0005236,77
1649980800000,2022-04-15 00:00:00,PRQ/BTC,7.59e-06,7.59e-06,6.76e-06,6.76e-06,0.0019442180071132,287.60621407
1649894400000,2022-04-14 00:00:00,PRQ/BTC,7.49e-06,7.5e-06,6.7e-06,7.5e-06,0.0005434835341499999,72.46447122
1649808000000,2022-04-13 00:00:00,PRQ/BTC,8.34e-06,8.37e-06,7.48e-06,7.48e-06,0.0035861061968072002,479.42596214
1649721600000,2022-04-12 00:00:00,PRQ/BTC,6.64e-06,1.1e-05,6.45e-06,7.6e-06,0.038109420603204,5014.39744779
1649635200000,2022-04-11 00:00:00,PRQ/BTC,6.72e-06,6.8e-06,5.52e-06,6.51e-06,0.0038389267083951,589.69688301
1649462400000,2022-04-09 00:00:00,PRQ/BTC,6.03e-06,6.8e-06,6.03e-06,6.8e-06,0.001140874343092,167.77563869
1649289600000,2022-04-07 00:00:00,PRQ/BTC,6.7e-06,6.8e-06,6.7e-06,6.8e-06,0.004570837086124,672.18192443
