https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume SOL3S,Volume USDT
1657256400,2022-07-08 05:00:00,SOL3S/USDT,0.8086,0.8429,0.7991,0.8327,51724.32981294,42042.280065190642
1657252800,2022-07-08 04:00:00,SOL3S/USDT,0.7799,0.8083,0.7731,0.8075,33446.71537519,26386.950496228597
1657249200,2022-07-08 03:00:00,SOL3S/USDT,0.7927,0.8015,0.7748,0.7824,40261.37794101,31769.836507838293
1657245600,2022-07-08 02:00:00,SOL3S/USDT,0.7625,0.8121,0.7625,0.7935,80280.31564946,63493.548240291077
1657242000,2022-07-08 01:00:00,SOL3S/USDT,0.808,0.8098,0.7388,0.7569,117813.68247785,90298.770824198777
1657238400,2022-07-08 00:00:00,SOL3S/USDT,0.8054,0.8301,0.803,0.8072,48460.29810581,39565.689784096653
1657234800,2022-07-07 23:00:00,SOL3S/USDT,0.8202,0.8221,0.7927,0.8102,32685.18505427,26407.409666105973
1657231200,2022-07-07 22:00:00,SOL3S/USDT,0.813,0.8413,0.7989,0.8202,51357.59153661,42035.010749365208
1657227600,2022-07-07 21:00:00,SOL3S/USDT,0.822,0.8279,0.7992,0.8132,41119.24861787,33525.541867868352
1657224000,2022-07-07 20:00:00,SOL3S/USDT,0.7812,0.8368,0.7803,0.8162,100830.17228353,81917.951334918801
1657220400,2022-07-07 19:00:00,SOL3S/USDT,0.8001,0.8046,0.7668,0.7765,115023.47077616,90778.374388259312
1657216800,2022-07-07 18:00:00,SOL3S/USDT,0.83,0.8384,0.795,0.8049,59568.29525811,48264.146000404221
1657213200,2022-07-07 17:00:00,SOL3S/USDT,0.7958,0.8448,0.7942,0.8247,52218.56429742,42804.064427958123
1657209600,2022-07-07 16:00:00,SOL3S/USDT,0.833,0.8487,0.7801,0.795,105921.80094061,86209.866307981728
1657206000,2022-07-07 15:00:00,SOL3S/USDT,0.8315,0.8497,0.8152,0.8331,122962.79788246,102736.315883786066
1657202400,2022-07-07 14:00:00,SOL3S/USDT,0.8731,0.8932,0.8198,0.8313,128578.19962654,109534.468294458501
1657198800,2022-07-07 13:00:00,SOL3S/USDT,0.9218,0.9439,0.865,0.8731,74592.8985287,67906.070628174913
1657195200,2022-07-07 12:00:00,SOL3S/USDT,0.9193,0.9335,0.8929,0.9218,46400.65065432,42557.276709046437
1657191600,2022-07-07 11:00:00,SOL3S/USDT,0.9116,0.9299,0.9069,0.9131,28967.2585997,26558.317026010822
1657188000,2022-07-07 10:00:00,SOL3S/USDT,0.9,0.921,0.8899,0.9154,25984.41704705,23564.703205954668
1657184400,2022-07-07 09:00:00,SOL3S/USDT,0.9039,0.9064,0.8863,0.8943,34414.3423982,30926.119681159906
1657180800,2022-07-07 08:00:00,SOL3S/USDT,0.9187,0.9349,0.9039,0.904,23341.53663709,21431.913138866547
1657177200,2022-07-07 07:00:00,SOL3S/USDT,0.9408,0.9554,0.9187,0.925,29625.84317943,27720.088879006703
1657173600,2022-07-07 06:00:00,SOL3S/USDT,0.9412,0.9485,0.9264,0.9347,20408.13644685,19155.855666106466
1657170000,2022-07-07 05:00:00,SOL3S/USDT,0.923,0.9476,0.9117,0.9461,23939.55185911,22264.816163788204
1657166400,2022-07-07 04:00:00,SOL3S/USDT,0.9024,0.9554,0.901,0.9207,63199.39733098,58289.585265029821
1657162800,2022-07-07 03:00:00,SOL3S/USDT,0.9361,0.9539,0.8892,0.9028,123659.01225997,114051.429624500579
1657159200,2022-07-07 02:00:00,SOL3S/USDT,0.8945,0.9451,0.8901,0.9361,68869.70070678,63887.797057730203
1657155600,2022-07-07 01:00:00,SOL3S/USDT,0.8994,0.9233,0.8904,0.9027,43998.22122464,39912.646874018938
1657152000,2022-07-07 00:00:00,SOL3S/USDT,0.8994,0.9171,0.8854,0.8993,35785.01930636,32357.835889716856
1657148400,2022-07-06 23:00:00,SOL3S/USDT,0.942,0.9466,0.8764,0.9038,103414.1861487,93520.992198143003
1657144800,2022-07-06 22:00:00,SOL3S/USDT,0.9844,0.9875,0.9408,0.942,40823.83081328,38947.00239240375
1657141200,2022-07-06 21:00:00,SOL3S/USDT,0.9892,0.9969,0.9725,0.9917,22514.86517545,22132.678968166105
1657137600,2022-07-06 20:00:00,SOL3S/USDT,0.9879,1.0108,0.9765,0.9869,40105.50203802,39819.958228628874
1657134000,2022-07-06 19:00:00,SOL3S/USDT,0.96,1.0142,0.9401,0.9893,66973.31879222,64664.605728937096
1657130400,2022-07-06 18:00:00,SOL3S/USDT,0.9925,1.0256,0.9502,0.9548,107084.43515194,105122.147061053592
1657126800,2022-07-06 17:00:00,SOL3S/USDT,0.9885,1.0135,0.9861,0.9928,35554.49457232,35522.777324561656
1657123200,2022-07-06 16:00:00,SOL3S/USDT,1.0309,1.0339,0.9875,0.989,39351.45950939,39802.077899101436
1657119600,2022-07-06 15:00:00,SOL3S/USDT,1.0003,1.04,0.994,1.0304,48031.70100533,49189.599711032073
1657116000,2022-07-06 14:00:00,SOL3S/USDT,0.992,1.0319,0.9801,0.994,71019.03567521,71580.273425352985
1657112400,2022-07-06 13:00:00,SOL3S/USDT,1.0236,1.031,0.9622,0.992,95156.17152415,94914.337702244284
1657108800,2022-07-06 12:00:00,SOL3S/USDT,1.04,1.0607,1.0159,1.031,44437.26773098,46064.750139480908
1657105200,2022-07-06 11:00:00,SOL3S/USDT,0.9885,1.04,0.9842,1.04,33489.60609426,33824.228156046278
1657101600,2022-07-06 10:00:00,SOL3S/USDT,0.9881,1.0044,0.9658,0.9885,54004.18782745,53233.234062345373
1657098000,2022-07-06 09:00:00,SOL3S/USDT,1.0008,1.0318,0.964,0.9881,75030.83346426,74283.306703772317
1657094400,2022-07-06 08:00:00,SOL3S/USDT,1.0181,1.0399,0.9776,1.0001,57747.76199697,57760.263327750866
1657090800,2022-07-06 07:00:00,SOL3S/USDT,1.0438,1.0438,1.0071,1.0243,59196.42723108,60625.965143807654
1657087200,2022-07-06 06:00:00,SOL3S/USDT,1.0385,1.077,1.0328,1.0438,50524.61000923,53134.838257380214
1657083600,2022-07-06 05:00:00,SOL3S/USDT,1.0449,1.0742,1.0126,1.0385,37386.13716924,38730.577475985599
1657080000,2022-07-06 04:00:00,SOL3S/USDT,1.0536,1.0628,0.9766,1.0449,94967.97072547,96975.465350433377
1657076400,2022-07-06 03:00:00,SOL3S/USDT,1.0946,1.1075,1.0412,1.0532,44250.44540945,47752.500995842731
1657072800,2022-07-06 02:00:00,SOL3S/USDT,1.1014,1.1064,1.0604,1.0942,33047.93728583,35931.430807980751
1657069200,2022-07-06 01:00:00,SOL3S/USDT,1.03,1.1126,1.0155,1.1,62691.35250226,67709.201909593369
1657065600,2022-07-06 00:00:00,SOL3S/USDT,1.0611,1.0908,0.9999,1.0314,85311.56650514,89398.015083805722
1657062000,2022-07-05 23:00:00,SOL3S/USDT,1.0295,1.0818,1.0211,1.0517,46996.82411716,49810.169176445455
1657058400,2022-07-05 22:00:00,SOL3S/USDT,1.024,1.0634,1.0084,1.0283,40015.12543283,41355.794265976653
1657054800,2022-07-05 21:00:00,SOL3S/USDT,1.0324,1.0769,1.0141,1.022,72949.03524804,76279.704826413882
1657051200,2022-07-05 20:00:00,SOL3S/USDT,1.0426,1.0459,0.986,1.0387,119194.41963177,121104.911745414179
1657047600,2022-07-05 19:00:00,SOL3S/USDT,1.1092,1.1167,1.0055,1.0407,115452.18195621,122250.318533609053
1657044000,2022-07-05 18:00:00,SOL3S/USDT,1.1621,1.1856,1.1096,1.11,43658.34155965,50222.524581223821
1657040400,2022-07-05 17:00:00,SOL3S/USDT,1.1941,1.2107,1.1551,1.1705,28149.19222978,33068.896490495567
1657036800,2022-07-05 16:00:00,SOL3S/USDT,1.1862,1.2048,1.1632,1.1946,28161.3071922,33295.763089368328
1657033200,2022-07-05 15:00:00,SOL3S/USDT,1.207,1.2421,1.1786,1.1874,48337.68290173,58525.241822871941
1657029600,2022-07-05 14:00:00,SOL3S/USDT,1.2155,1.22,1.1755,1.2085,58246.55121136,69711.414894708672
1657026000,2022-07-05 13:00:00,SOL3S/USDT,1.2348,1.247,1.1894,1.2099,120243.74798756,145600.847502461123
1657022400,2022-07-05 12:00:00,SOL3S/USDT,1.1895,1.2377,1.17,1.2341,76459.67545417,92133.216056307484
1657018800,2022-07-05 11:00:00,SOL3S/USDT,1.1377,1.2037,1.114,1.1894,50240.55371029,58696.588528213393
1657015200,2022-07-05 10:00:00,SOL3S/USDT,1.1525,1.1606,1.1199,1.139,28031.02028188,32003.383569935511
1657011600,2022-07-05 09:00:00,SOL3S/USDT,1.1229,1.1693,1.1083,1.1525,37845.43243898,42969.530729108552
1657008000,2022-07-05 08:00:00,SOL3S/USDT,1.0581,1.1343,1.0532,1.1229,53656.22659403,59201.122415053536
1657004400,2022-07-05 07:00:00,SOL3S/USDT,1.0252,1.0694,1.0214,1.0532,46419.78529881,48803.912944665286
1657000800,2022-07-05 06:00:00,SOL3S/USDT,1.0337,1.04,0.9984,1.0181,25075.66574875,25553.944246640764
1656997200,2022-07-05 05:00:00,SOL3S/USDT,1.0451,1.0472,0.9912,1.0261,66234.31967861,67512.544794609413
1656993600,2022-07-05 04:00:00,SOL3S/USDT,1.1271,1.1422,1.0379,1.0437,55601.82025907,60299.6206187991
1656990000,2022-07-05 03:00:00,SOL3S/USDT,1.1499,1.1583,1.1269,1.1353,17319.64628376,19838.397645391817
1656986400,2022-07-05 02:00:00,SOL3S/USDT,1.1001,1.15,1.1001,1.1414,28095.03630387,31873.956865451104
1656982800,2022-07-05 01:00:00,SOL3S/USDT,1.1058,1.1495,1.0836,1.1008,59293.61419115,66626.160042276827
1656979200,2022-07-05 00:00:00,SOL3S/USDT,1.0455,1.1114,1.0424,1.1045,38699.52114571,41950.375558716067
1656975600,2022-07-04 23:00:00,SOL3S/USDT,1.0175,1.0546,0.9866,1.0546,50049.77279431,50409.797300676551
1656972000,2022-07-04 22:00:00,SOL3S/USDT,1.0575,1.0762,0.986,1.0094,65286.24043726,66752.829891824813
1656968400,2022-07-04 21:00:00,SOL3S/USDT,1.194,1.2062,1.0021,1.0584,101631.23621611,110438.660153783708
1656964800,2022-07-04 20:00:00,SOL3S/USDT,1.2215,1.2384,1.1788,1.1914,41181.75526204,49599.050008316109
1656961200,2022-07-04 19:00:00,SOL3S/USDT,1.2112,1.2608,1.2002,1.2215,40633.53188011,50323.297479856824
1656957600,2022-07-04 18:00:00,SOL3S/USDT,1.2208,1.2321,1.2053,1.2125,38231.84662093,46606.235392576928
1656954000,2022-07-04 17:00:00,SOL3S/USDT,1.2859,1.2901,1.2001,1.218,64692.85366827,80225.059782102576
1656950400,2022-07-04 16:00:00,SOL3S/USDT,1.2946,1.32,1.2853,1.2874,31004.84574195,40436.887036546018
1656946800,2022-07-04 15:00:00,SOL3S/USDT,1.3147,1.3177,1.2073,1.2853,78163.35287006,99491.4887874927
1656943200,2022-07-04 14:00:00,SOL3S/USDT,1.3466,1.35,1.3041,1.3154,20864.83132323,27642.929624631587
1656939600,2022-07-04 13:00:00,SOL3S/USDT,1.2769,1.3473,1.2746,1.3465,41219.98552531,54661.662197939612
1656936000,2022-07-04 12:00:00,SOL3S/USDT,1.2711,1.3085,1.2451,1.2844,62869.34911806,80124.527222402194
1656932400,2022-07-04 11:00:00,SOL3S/USDT,1.3709,1.3945,1.2711,1.279,57024.0429246,75746.879772460288
1656928800,2022-07-04 10:00:00,SOL3S/USDT,1.3784,1.3937,1.3477,1.3716,29489.38382584,40332.230455251148
1656925200,2022-07-04 09:00:00,SOL3S/USDT,1.4283,1.4432,1.3621,1.3846,40135.50697976,55949.713942734289
1656921600,2022-07-04 08:00:00,SOL3S/USDT,1.4562,1.4587,1.4195,1.4296,15153.28487814,21780.785713051963
1656918000,2022-07-04 07:00:00,SOL3S/USDT,1.4657,1.4699,1.4367,1.453,19383.18683343,28126.204945523283
1656914400,2022-07-04 06:00:00,SOL3S/USDT,1.44,1.4652,1.4106,1.4652,19038.89243505,27313.191180381678
1656910800,2022-07-04 05:00:00,SOL3S/USDT,1.4516,1.4641,1.4377,1.4474,12009.77996285,17491.220723148929
1656907200,2022-07-04 04:00:00,SOL3S/USDT,1.4674,1.4855,1.4396,1.4545,12745.10152002,18664.367739557466
1656903600,2022-07-04 03:00:00,SOL3S/USDT,1.4557,1.467,1.4421,1.4664,17813.77479531,25958.152867215803
1656900000,2022-07-04 02:00:00,SOL3S/USDT,1.3816,1.4651,1.3667,1.4522,34499.67131552,48957.189454097418
1656896400,2022-07-04 01:00:00,SOL3S/USDT,1.3639,1.4081,1.3616,1.3723,27809.49410127,38540.464812743205
1656892800,2022-07-04 00:00:00,SOL3S/USDT,1.3809,1.4146,1.3225,1.3628,41489.71182574,56349.715930636025
1656889200,2022-07-03 23:00:00,SOL3S/USDT,1.3949,1.4129,1.358,1.3791,22311.8511971,30820.467268510112
1656885600,2022-07-03 22:00:00,SOL3S/USDT,1.4033,1.4175,1.3673,1.3963,30639.7909813,42646.016760118017
1656882000,2022-07-03 21:00:00,SOL3S/USDT,1.3842,1.4102,1.3698,1.3969,23109.8454095,32247.716290969963
1656878400,2022-07-03 20:00:00,SOL3S/USDT,1.3761,1.4131,1.35,1.3878,61672.71257692,85106.95680449092
1656874800,2022-07-03 19:00:00,SOL3S/USDT,1.457,1.4608,1.3726,1.3767,30236.26589176,42807.918025686426
1656871200,2022-07-03 18:00:00,SOL3S/USDT,1.4599,1.4831,1.4457,1.4633,15377.91840109,22505.695161194775
1656867600,2022-07-03 17:00:00,SOL3S/USDT,1.4802,1.4942,1.4577,1.4688,7464.38074704,11022.388614486268
1656864000,2022-07-03 16:00:00,SOL3S/USDT,1.5189,1.5233,1.4702,1.4794,28399.98501319,42396.387275711107
1656860400,2022-07-03 15:00:00,SOL3S/USDT,1.495,1.5185,1.4827,1.5103,24046.14117689,36185.075356201929
1656856800,2022-07-03 14:00:00,SOL3S/USDT,1.5201,1.5364,1.493,1.493,20380.28048867,30780.383843356276
1656853200,2022-07-03 13:00:00,SOL3S/USDT,1.4422,1.53,1.4384,1.53,38390.84849792,57319.372225061381
1656849600,2022-07-03 12:00:00,SOL3S/USDT,1.4456,1.4689,1.4273,1.4423,19563.06070494,28260.45432210839
1656846000,2022-07-03 11:00:00,SOL3S/USDT,1.4349,1.4519,1.4119,1.443,17778.90668434,25502.148105754889
1656842400,2022-07-03 10:00:00,SOL3S/USDT,1.4582,1.4607,1.4119,1.4345,23960.86804965,34343.694141602718
1656838800,2022-07-03 09:00:00,SOL3S/USDT,1.4702,1.4807,1.4456,1.4582,18061.36699352,26399.117561421545
1656835200,2022-07-03 08:00:00,SOL3S/USDT,1.4522,1.4864,1.4426,1.4647,13255.61014664,19438.225675780006
1656831600,2022-07-03 07:00:00,SOL3S/USDT,1.4464,1.4635,1.4364,1.4463,31152.68648281,45163.82853772076
1656828000,2022-07-03 06:00:00,SOL3S/USDT,1.4678,1.4791,1.4296,1.4461,16282.95325026,23578.897092139875
1656824400,2022-07-03 05:00:00,SOL3S/USDT,1.412,1.4738,1.3576,1.4738,36262.27928151,51321.372122407201
1656820800,2022-07-03 04:00:00,SOL3S/USDT,1.4205,1.5003,1.3928,1.4123,30651.909431,44073.308663745067
1656817200,2022-07-03 03:00:00,SOL3S/USDT,1.44,1.451,1.4175,1.4271,13681.95497355,19572.895388361298
1656813600,2022-07-03 02:00:00,SOL3S/USDT,1.45,1.4658,1.4284,1.4341,15086.56860535,21776.8244385399
1656810000,2022-07-03 01:00:00,SOL3S/USDT,1.4161,1.469,1.4155,1.45,39640.77516928,57185.894129887785
1656806400,2022-07-03 00:00:00,SOL3S/USDT,1.3847,1.4451,1.3632,1.4163,41938.09052353,59043.656107809708
1656802800,2022-07-02 23:00:00,SOL3S/USDT,1.38,1.4301,1.375,1.3864,19302.32691585,26902.322883925498
1656799200,2022-07-02 22:00:00,SOL3S/USDT,1.3256,1.38,1.3256,1.3787,39263.74859115,53144.904649734121
1656795600,2022-07-02 21:00:00,SOL3S/USDT,1.4343,1.4445,1.3019,1.3248,32661.51592059,45001.408775026372
1656792000,2022-07-02 20:00:00,SOL3S/USDT,1.421,1.4525,1.4202,1.4417,19987.55966238,28710.819990827281
1656788400,2022-07-02 19:00:00,SOL3S/USDT,1.4084,1.443,1.3864,1.4301,28434.23378177,40330.359769855815
1656784800,2022-07-02 18:00:00,SOL3S/USDT,1.4202,1.4456,1.3765,1.411,34935.38349668,49341.964011843803
1656781200,2022-07-02 17:00:00,SOL3S/USDT,1.4342,1.4345,1.4046,1.4287,23342.31720579,33172.895546863657
1656777600,2022-07-02 16:00:00,SOL3S/USDT,1.4694,1.4807,1.409,1.43,24163.66815507,34712.278620688704
1656774000,2022-07-02 15:00:00,SOL3S/USDT,1.4389,1.4941,1.4314,1.4693,27914.87825829,40926.043370678399
1656770400,2022-07-02 14:00:00,SOL3S/USDT,1.43,1.4484,1.4102,1.4484,28691.19560584,40933.208601567865
1656766800,2022-07-02 13:00:00,SOL3S/USDT,1.4172,1.4574,1.4077,1.4257,16606.18362548,23891.49276416793
1656763200,2022-07-02 12:00:00,SOL3S/USDT,1.4767,1.487,1.3961,1.4165,50352.555923,72307.414638261369
1656759600,2022-07-02 11:00:00,SOL3S/USDT,1.492,1.5071,1.4752,1.4811,12731.73102013,18913.246146730265
1656756000,2022-07-02 10:00:00,SOL3S/USDT,1.5206,1.5306,1.48,1.4919,18354.47742729,27504.779541974022
1656752400,2022-07-02 09:00:00,SOL3S/USDT,1.5342,1.5721,1.5122,1.5208,17579.11776758,27085.144856126477
1656748800,2022-07-02 08:00:00,SOL3S/USDT,1.5196,1.5489,1.49,1.5349,11827.20870945,17970.564385324122
1656745200,2022-07-02 07:00:00,SOL3S/USDT,1.5049,1.519,1.4599,1.519,28356.63030151,42105.447659352746
1656741600,2022-07-02 06:00:00,SOL3S/USDT,1.5067,1.5219,1.4712,1.504,23992.78787462,35747.597807142009
1656738000,2022-07-02 05:00:00,SOL3S/USDT,1.5122,1.5251,1.4911,1.5158,15963.13536285,24035.773359804397
1656734400,2022-07-02 04:00:00,SOL3S/USDT,1.5517,1.5551,1.4806,1.5156,32216.65973779,48666.47309088717
1656730800,2022-07-02 03:00:00,SOL3S/USDT,1.5353,1.5575,1.5161,1.5437,24873.33147603,38301.151859504602
1656727200,2022-07-02 02:00:00,SOL3S/USDT,1.4785,1.55,1.4562,1.5357,39649.53732294,59716.253579918711
1656723600,2022-07-02 01:00:00,SOL3S/USDT,1.494,1.519,1.46,1.4901,38315.81220634,57159.849686100289
1656720000,2022-07-02 00:00:00,SOL3S/USDT,1.4664,1.4941,1.39,1.494,42916.61894173,61555.791140273651
1656716400,2022-07-01 23:00:00,SOL3S/USDT,1.4525,1.4775,1.3928,1.4586,34260.98453807,48648.595375029399
1656712800,2022-07-01 22:00:00,SOL3S/USDT,1.4456,1.4743,1.4116,1.4525,31635.12516534,45711.250752572336
1656709200,2022-07-01 21:00:00,SOL3S/USDT,1.4101,1.481,1.3736,1.4356,31617.98260058,44736.397443727768
1656705600,2022-07-01 20:00:00,SOL3S/USDT,1.4091,1.4313,1.3141,1.4096,48128.77092391,66107.239498304241
1656702000,2022-07-01 19:00:00,SOL3S/USDT,1.4354,1.4658,1.4006,1.4181,31903.53561173,45706.897557954656
1656698400,2022-07-01 18:00:00,SOL3S/USDT,1.4316,1.4501,1.3845,1.4424,31179.94892983,44104.897863927678
1656694800,2022-07-01 17:00:00,SOL3S/USDT,1.4864,1.5036,1.4099,1.4292,40888.65440539,59330.986084555026
1656691200,2022-07-01 16:00:00,SOL3S/USDT,1.5409,1.5487,1.4522,1.4942,29321.14098989,43688.24655383739
1656687600,2022-07-01 15:00:00,SOL3S/USDT,1.5211,1.5634,1.4889,1.5411,29619.57169695,45444.665827550101
1656684000,2022-07-01 14:00:00,SOL3S/USDT,1.4542,1.5607,1.4401,1.5181,45203.60270142,68213.761606379303
1656680400,2022-07-01 13:00:00,SOL3S/USDT,1.5406,1.5634,1.4234,1.4633,57521.23649848,86351.778293008285
1656676800,2022-07-01 12:00:00,SOL3S/USDT,1.5335,1.5532,1.483,1.542,39060.90698101,59371.468214491343
1656673200,2022-07-01 11:00:00,SOL3S/USDT,1.5856,1.5983,1.5145,1.5334,30769.63297611,47506.138805488048
1656669600,2022-07-01 10:00:00,SOL3S/USDT,1.4473,1.5856,1.4291,1.5798,44869.39160234,67231.228005958557
1656666000,2022-07-01 09:00:00,SOL3S/USDT,1.4606,1.4743,1.4222,1.4474,20867.46333532,30256.157759188483
1656662400,2022-07-01 08:00:00,SOL3S/USDT,1.4305,1.4614,1.36,1.4606,43594.58142323,61426.657882595396
1656658800,2022-07-01 07:00:00,SOL3S/USDT,1.4885,1.5242,1.392,1.4305,58999.35595765,84813.832588154218
1656655200,2022-07-01 06:00:00,SOL3S/USDT,1.5037,1.533,1.4752,1.4905,25124.35719644,37643.780142862128
1656651600,2022-07-01 05:00:00,SOL3S/USDT,1.5023,1.5418,1.4675,1.4958,58860.74934046,88363.361595693928
1656648000,2022-07-01 04:00:00,SOL3S/USDT,1.3666,1.5199,1.3514,1.501,110885.24942261,158677.223506051755
1656644400,2022-07-01 03:00:00,SOL3S/USDT,1.2076,1.3675,1.2075,1.3658,113549.17088731,143225.105973077032
1656640800,2022-07-01 02:00:00,SOL3S/USDT,1.19,1.2109,1.127,1.2013,52754.69234254,61454.714323094698
1656637200,2022-07-01 01:00:00,SOL3S/USDT,1.2415,1.2486,1.1688,1.19,55007.90764915,66051.456615113083
1656633600,2022-07-01 00:00:00,SOL3S/USDT,1.3479,1.4067,1.1653,1.2485,195539.08431677,244918.193585718712
1656630000,2022-06-30 23:00:00,SOL3S/USDT,1.5131,1.5451,1.3223,1.3483,154301.35590735,222202.416506758754
1656626400,2022-06-30 22:00:00,SOL3S/USDT,1.5854,1.6163,1.4718,1.5122,58275.55845569,88957.386171500804
1656622800,2022-06-30 21:00:00,SOL3S/USDT,1.6096,1.618,1.5428,1.5894,41916.63623835,66073.298410280568
1656619200,2022-06-30 20:00:00,SOL3S/USDT,1.5757,1.6314,1.5373,1.612,48708.49532878,77674.754059556873
1656615600,2022-06-30 19:00:00,SOL3S/USDT,1.6142,1.6335,1.5611,1.5757,60043.60458331,95818.94429737715
1656612000,2022-06-30 18:00:00,SOL3S/USDT,1.5342,1.6376,1.5291,1.613,38096.59956963,60312.58210674307
1656608400,2022-06-30 17:00:00,SOL3S/USDT,1.5283,1.5631,1.4898,1.5342,22677.35296597,34724.499906266402
1656604800,2022-06-30 16:00:00,SOL3S/USDT,1.5578,1.6111,1.4504,1.5363,64683.02385449,98602.417075009241
1656601200,2022-06-30 15:00:00,SOL3S/USDT,1.5986,1.6037,1.5318,1.558,52840.16105874,83095.561050181427
1656597600,2022-06-30 14:00:00,SOL3S/USDT,1.6918,1.6951,1.5851,1.5985,70350.52061826,115402.475150112564
1656594000,2022-06-30 13:00:00,SOL3S/USDT,1.5487,1.7045,1.5237,1.6817,91817.01453894,148863.903070724545
1656590400,2022-06-30 12:00:00,SOL3S/USDT,1.6042,1.6268,1.5195,1.5503,87056.60397143,135786.877196600958
1656586800,2022-06-30 11:00:00,SOL3S/USDT,1.6086,1.658,1.5807,1.6052,29716.58004694,48044.896749680099
1656583200,2022-06-30 10:00:00,SOL3S/USDT,1.5778,1.6566,1.559,1.6086,35517.10677916,56856.279846454661
1656579600,2022-06-30 09:00:00,SOL3S/USDT,1.623,1.7,1.5515,1.5674,77781.90092929,126130.117401204792
1656576000,2022-06-30 08:00:00,SOL3S/USDT,1.5848,1.6315,1.5799,1.6253,36144.40149148,57962.362166180559
1656572400,2022-06-30 07:00:00,SOL3S/USDT,1.5885,1.6163,1.5653,1.5839,43706.90536505,69385.960311119903
1656568800,2022-06-30 06:00:00,SOL3S/USDT,1.5084,1.5924,1.5,1.5808,46866.24766115,72941.965402396871
1656565200,2022-06-30 05:00:00,SOL3S/USDT,1.4994,1.5383,1.4752,1.5164,27491.15010596,41464.317142171927
1656561600,2022-06-30 04:00:00,SOL3S/USDT,1.4567,1.5224,1.4268,1.4996,36398.48087302,53586.147442956294
1656558000,2022-06-30 03:00:00,SOL3S/USDT,1.4501,1.5306,1.4348,1.4552,28828.39340227,42645.627867725322
1656554400,2022-06-30 02:00:00,SOL3S/USDT,1.4892,1.5,1.4321,1.4494,31591.36367446,46169.889363411245
1656550800,2022-06-30 01:00:00,SOL3S/USDT,1.3933,1.5,1.3688,1.4892,53369.69383279,77968.275323501827
1656547200,2022-06-30 00:00:00,SOL3S/USDT,1.3259,1.3933,1.297,1.3933,70131.63129395,94554.955449982303
1656543600,2022-06-29 23:00:00,SOL3S/USDT,1.3412,1.3955,1.3236,1.3274,45974.60352116,62794.957358224027
1656540000,2022-06-29 22:00:00,SOL3S/USDT,1.33,1.3712,1.3017,1.3398,32621.10772598,43697.205687107272
1656536400,2022-06-29 21:00:00,SOL3S/USDT,1.3109,1.349,1.2822,1.3217,20498.8922821,26869.100366966436
1656532800,2022-06-29 20:00:00,SOL3S/USDT,1.2917,1.34,1.2239,1.3109,74810.62221005,95506.679562138728
1656529200,2022-06-29 19:00:00,SOL3S/USDT,1.3656,1.3784,1.2854,1.2932,67893.70207972,90306.069768956926
1656525600,2022-06-29 18:00:00,SOL3S/USDT,1.3388,1.3791,1.303,1.3633,74243.54464058,99018.142176937686
1656522000,2022-06-29 17:00:00,SOL3S/USDT,1.3626,1.44,1.3388,1.3403,72238.47338006,100349.524858306112
1656518400,2022-06-29 16:00:00,SOL3S/USDT,1.2813,1.3885,1.2753,1.3714,68742.04957611,93044.444546008249
1656514800,2022-06-29 15:00:00,SOL3S/USDT,1.26,1.3178,1.2473,1.282,36069.3398801,46451.736900696924
1656511200,2022-06-29 14:00:00,SOL3S/USDT,1.3147,1.3213,1.2345,1.2562,58384.49688543,74208.352911879631
1656507600,2022-06-29 13:00:00,SOL3S/USDT,1.3331,1.43,1.2813,1.3069,90663.94873172,121268.39759753886
1656504000,2022-06-29 12:00:00,SOL3S/USDT,1.2454,1.3364,1.2324,1.3327,54275.56930527,70040.285851463141
1656500400,2022-06-29 11:00:00,SOL3S/USDT,1.2313,1.3153,1.2225,1.249,55523.90033687,70640.54110948189
1656496800,2022-06-29 10:00:00,SOL3S/USDT,1.2042,1.2348,1.1886,1.2313,15441.44822484,18692.922048163103
1656493200,2022-06-29 09:00:00,SOL3S/USDT,1.2348,1.2493,1.1635,1.2126,18784.49960396,22609.490975625231
1656489600,2022-06-29 08:00:00,SOL3S/USDT,1.2156,1.2465,1.1813,1.2364,20745.35041028,25217.169236227808
1656486000,2022-06-29 07:00:00,SOL3S/USDT,1.2788,1.2849,1.2016,1.2135,23795.59490735,29565.543631855165
1656482400,2022-06-29 06:00:00,SOL3S/USDT,1.2303,1.2905,1.1928,1.2769,61989.08735856,76515.559822273567
1656478800,2022-06-29 05:00:00,SOL3S/USDT,1.1805,1.2692,1.174,1.2265,38749.65922077,47780.049458680695
1656475200,2022-06-29 04:00:00,SOL3S/USDT,1.1963,1.2118,1.1672,1.1873,21348.70097897,25387.802900006647
1656471600,2022-06-29 03:00:00,SOL3S/USDT,1.163,1.2062,1.1256,1.1961,30313.27077026,35383.096240636144
1656468000,2022-06-29 02:00:00,SOL3S/USDT,1.1685,1.2112,1.1461,1.1631,25217.15706608,29548.106681563749
1656464400,2022-06-29 01:00:00,SOL3S/USDT,1.1793,1.1852,1.1375,1.1721,28192.28429891,32665.346982473294
1656460800,2022-06-29 00:00:00,SOL3S/USDT,1.2169,1.2509,1.1665,1.1706,39677.93065468,47395.67801155411
1656457200,2022-06-28 23:00:00,SOL3S/USDT,1.2033,1.2409,1.1819,1.2153,78751.95383349,94972.988454984252
