https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume DEGO,Volume USDT
1643673600,2022-02-01 00:00:00,DEGO/USDT,3.7294,3.9589,3.6974,3.8702,32716.05991247,124311.090005710228
1643587200,2022-01-31 00:00:00,DEGO/USDT,3.7,3.7831,3.5539,3.7373,22499.93028495,82183.611731105529
1643500800,2022-01-30 00:00:00,DEGO/USDT,3.7335,3.8549,3.676,3.708,23770.43413748,89629.305892772065
1643414400,2022-01-29 00:00:00,DEGO/USDT,3.7755,3.8898,3.6907,3.7311,33118.33432502,125618.508864826986
1643328000,2022-01-28 00:00:00,DEGO/USDT,3.629,3.93,3.4554,3.7798,68943.7495881,250194.936541354003
1643241600,2022-01-27 00:00:00,DEGO/USDT,3.64,3.7081,3.4715,3.64,25147.73766424,90240.776266104004
1643155200,2022-01-26 00:00:00,DEGO/USDT,3.56,4.0163,3.535,3.644,71328.74455737,270023.286973714487
1643068800,2022-01-25 00:00:00,DEGO/USDT,3.5084,3.6199,3.3814,3.5841,22665.99860847,79880.783442529864
1642982400,2022-01-24 00:00:00,DEGO/USDT,3.6312,3.6312,3.0605,3.5084,59404.22709279,197522.725678103144
1642896000,2022-01-23 00:00:00,DEGO/USDT,3.4867,3.7831,3.4596,3.6503,37932.66701817,136498.151333879729
1642809600,2022-01-22 00:00:00,DEGO/USDT,3.8582,4.0125,3.1237,3.4925,78756.97795005,273048.197300350598
1642723200,2022-01-21 00:00:00,DEGO/USDT,4.5659,4.9472,3.8064,3.8612,78106.89097368,337836.789694028409
1642636800,2022-01-20 00:00:00,DEGO/USDT,4.9419,5.0259,4.549,4.5659,44766.90698874,217173.504952028603
1642550400,2022-01-19 00:00:00,DEGO/USDT,5.2138,5.244,4.9213,4.9308,20290.39344049,102054.660523115237
1642464000,2022-01-18 00:00:00,DEGO/USDT,5.1887,5.2887,4.9023,5.2199,33675.43890701,169914.537832737484
1642377600,2022-01-17 00:00:00,DEGO/USDT,5.4238,5.4324,5.0853,5.1781,38535.63012434,201762.342837546337
1642291200,2022-01-16 00:00:00,DEGO/USDT,5.4875,5.875,5.3764,5.4163,53045.39278535,297319.575170742472
1642204800,2022-01-15 00:00:00,DEGO/USDT,5.383,5.5359,5.3002,5.4973,19033.59807354,103381.388764047405
1642118400,2022-01-14 00:00:00,DEGO/USDT,5.2833,5.478,5.2126,5.3724,22945.8345195,122576.134752512157
1642032000,2022-01-13 00:00:00,DEGO/USDT,5.7148,5.7578,5.2766,5.2809,24589.20156367,136293.80377156436
1641945600,2022-01-12 00:00:00,DEGO/USDT,5.397,5.719,5.3119,5.7056,28963.67851132,161099.7414441058
1641859200,2022-01-11 00:00:00,DEGO/USDT,5.1982,5.6,5.088,5.3927,62439.05343774,333113.08407431021
1641772800,2022-01-10 00:00:00,DEGO/USDT,5.1217,5.3348,4.6,5.2053,67595.25972649,334524.665069771249
1641686400,2022-01-09 00:00:00,DEGO/USDT,5.1031,5.2749,5.0397,5.1385,17775.13641822,91421.123774631192
1641600000,2022-01-08 00:00:00,DEGO/USDT,5.3356,5.65,4.8405,5.1031,47723.92498222,249407.587671806841
1641513600,2022-01-07 00:00:00,DEGO/USDT,5.6787,5.82,5.1253,5.3049,37469.71856141,199521.189603861646
1641427200,2022-01-06 00:00:00,DEGO/USDT,5.6131,6.0266,5.3764,5.6893,35241.23680237,195649.880973616443
1641340800,2022-01-05 00:00:00,DEGO/USDT,6.0381,6.183,5.3118,5.6153,39044.27299466,228814.258235739364
1641254400,2022-01-04 00:00:00,DEGO/USDT,6.2141,6.3559,5.9584,6.0483,31957.12364299,197102.033885001643
1641168000,2022-01-03 00:00:00,DEGO/USDT,6.336,6.3644,6.0855,6.2142,26991.36022541,169138.299656671004
1641081600,2022-01-02 00:00:00,DEGO/USDT,6.4415,6.5308,6.3116,6.3621,38295.87954557,245535.754153317367
1640995200,2022-01-01 00:00:00,DEGO/USDT,6.2715,6.463,6.2447,6.44,22722.52498202,144578.441168172433
1640908800,2021-12-31 00:00:00,DEGO/USDT,6.33,6.5195,6.0793,6.2441,33694.58656449,212565.575260088044
1640822400,2021-12-30 00:00:00,DEGO/USDT,6.2759,6.3806,6.1381,6.3172,36549.20502181,229309.50531970924
1640736000,2021-12-29 00:00:00,DEGO/USDT,6.3243,6.6093,6.1643,6.2743,72723.96509553,463574.830396883275
1640649600,2021-12-28 00:00:00,DEGO/USDT,7.1666,7.49,6.27,6.318,131354.36708517,892157.762522826965
