https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume MKR,Volume EUR
1661461200,2022-08-25 21:00:00,MKR/EUR,849.16,849.16,849.16,849.16,0.05000000,42.458
1661457600,2022-08-25 20:00:00,MKR/EUR,845.60,845.60,845.60,845.60,0.00000000,0.0
1661454000,2022-08-25 19:00:00,MKR/EUR,845.60,845.60,845.60,845.60,0.00000000,0.0
1661450400,2022-08-25 18:00:00,MKR/EUR,842.02,845.60,842.02,845.60,0.30378076,256.877010656
1661446800,2022-08-25 17:00:00,MKR/EUR,842.23,842.23,842.23,842.23,0.00000000,0.0
1661443200,2022-08-25 16:00:00,MKR/EUR,842.23,842.23,842.23,842.23,0.00000000,0.0
1661439600,2022-08-25 15:00:00,MKR/EUR,844.46,844.46,842.23,842.23,0.15873385,133.69041048550002
1661436000,2022-08-25 14:00:00,MKR/EUR,864.39,864.39,864.39,864.39,0.00000000,0.0
1661432400,2022-08-25 13:00:00,MKR/EUR,864.39,864.39,864.39,864.39,0.03981777,34.4180822103
1661428800,2022-08-25 12:00:00,MKR/EUR,867.23,867.23,867.23,867.23,0.35390530,306.917293319
1661425200,2022-08-25 11:00:00,MKR/EUR,868.90,868.90,868.90,868.90,0.06497569,56.457377041
1661421600,2022-08-25 10:00:00,MKR/EUR,873.86,873.86,873.86,873.86,0.00000000,0.0
1661418000,2022-08-25 09:00:00,MKR/EUR,873.84,873.86,873.84,873.86,0.59374893,518.8534399698
1661414400,2022-08-25 08:00:00,MKR/EUR,871.88,871.88,871.88,871.88,0.00000000,0.0
1661410800,2022-08-25 07:00:00,MKR/EUR,871.88,871.88,871.88,871.88,0.25833770,225.239473876
1661407200,2022-08-25 06:00:00,MKR/EUR,874.10,874.10,874.10,874.10,0.02993843,26.169181663
1661403600,2022-08-25 05:00:00,MKR/EUR,864.65,864.65,864.65,864.65,0.00000000,0.0
1661400000,2022-08-25 04:00:00,MKR/EUR,864.65,864.65,864.65,864.65,0.13150249,113.7036279785
1661396400,2022-08-25 03:00:00,MKR/EUR,858.52,858.52,858.52,858.52,0.00000000,0.0
1661392800,2022-08-25 02:00:00,MKR/EUR,858.52,858.52,858.52,858.52,0.00000000,0.0
1661389200,2022-08-25 01:00:00,MKR/EUR,858.52,858.52,858.52,858.52,0.00000000,0.0
1661385600,2022-08-25 00:00:00,MKR/EUR,858.52,858.52,858.52,858.52,0.00000000,0.0
1661382000,2022-08-24 23:00:00,MKR/EUR,858.52,858.52,858.52,858.52,0.00000000,0.0
1661378400,2022-08-24 22:00:00,MKR/EUR,858.96,858.96,858.52,858.52,0.95290470,818.087743044
1661374800,2022-08-24 21:00:00,MKR/EUR,871.35,871.35,871.35,871.35,0.00000000,0.0
1661371200,2022-08-24 20:00:00,MKR/EUR,871.35,871.35,871.35,871.35,0.00000000,0.0
1661367600,2022-08-24 19:00:00,MKR/EUR,870.15,871.35,870.15,871.35,4.12872465,3597.5642237774996
1661364000,2022-08-24 18:00:00,MKR/EUR,857.28,860.99,857.28,860.99,0.68391814,588.8466793586
1661360400,2022-08-24 17:00:00,MKR/EUR,864.02,864.02,864.02,864.02,0.00000000,0.0
1661356800,2022-08-24 16:00:00,MKR/EUR,864.02,864.02,864.02,864.02,0.07863942,67.9460316684
1661353200,2022-08-24 15:00:00,MKR/EUR,851.53,851.53,851.53,851.53,0.00000000,0.0
1661349600,2022-08-24 14:00:00,MKR/EUR,856.98,856.98,851.53,851.53,0.51443604,438.0577211412
1661346000,2022-08-24 13:00:00,MKR/EUR,862.02,862.45,862.02,862.45,0.20000000,172.49
1661342400,2022-08-24 12:00:00,MKR/EUR,861.24,861.24,861.24,861.24,0.13219464,113.8513117536
1661338800,2022-08-24 11:00:00,MKR/EUR,859.84,859.84,859.84,859.84,0.00000000,0.0
1661335200,2022-08-24 10:00:00,MKR/EUR,858.69,859.84,858.69,859.84,0.12850368,110.49260421120002
1661331600,2022-08-24 09:00:00,MKR/EUR,858.02,858.02,858.02,858.02,0.00000000,0.0
1661328000,2022-08-24 08:00:00,MKR/EUR,858.02,858.02,858.02,858.02,0.06965005,59.761135901
1661324400,2022-08-24 07:00:00,MKR/EUR,863.16,866.99,861.13,861.45,1.03793924,894.1327582980001
1661320800,2022-08-24 06:00:00,MKR/EUR,857.25,857.84,857.25,857.84,0.47818775,410.20857946
1661317200,2022-08-24 05:00:00,MKR/EUR,853.76,853.76,853.76,853.76,0.00000000,0.0
1661313600,2022-08-24 04:00:00,MKR/EUR,852.79,853.76,852.79,853.76,0.15685858,133.9195812608
1661310000,2022-08-24 03:00:00,MKR/EUR,855.18,855.18,855.18,855.18,0.00000000,0.0
1661306400,2022-08-24 02:00:00,MKR/EUR,855.18,855.18,855.18,855.18,0.00000000,0.0
1661302800,2022-08-24 01:00:00,MKR/EUR,855.18,855.18,855.18,855.18,0.00000000,0.0
1661299200,2022-08-24 00:00:00,MKR/EUR,855.18,855.18,855.18,855.18,0.00000000,0.0
1661295600,2022-08-23 23:00:00,MKR/EUR,855.18,855.18,855.18,855.18,0.00000000,0.0
1661292000,2022-08-23 22:00:00,MKR/EUR,859.64,860.38,855.18,855.18,0.53753160,459.68627368799997
1661288400,2022-08-23 21:00:00,MKR/EUR,854.18,854.18,854.18,854.18,0.11404190,97.412310142
1661284800,2022-08-23 20:00:00,MKR/EUR,854.20,854.20,854.20,854.20,0.10000000,85.42000000000002
1661281200,2022-08-23 19:00:00,MKR/EUR,854.66,855.09,854.35,855.09,3.32154544,2840.2202902896
1661277600,2022-08-23 18:00:00,MKR/EUR,848.88,848.88,848.88,848.88,0.00000000,0.0
1661274000,2022-08-23 17:00:00,MKR/EUR,848.88,848.88,848.88,848.88,0.00000000,0.0
1661270400,2022-08-23 16:00:00,MKR/EUR,848.88,848.88,848.88,848.88,0.00000000,0.0
1661266800,2022-08-23 15:00:00,MKR/EUR,843.92,848.88,843.89,848.88,1.39527689,1184.4226463832001
1661263200,2022-08-23 14:00:00,MKR/EUR,851.17,851.17,851.06,851.06,0.42598930,362.542453658
1661259600,2022-08-23 13:00:00,MKR/EUR,850.17,861.31,850.17,857.00,0.99026987,848.66127859
1661256000,2022-08-23 12:00:00,MKR/EUR,857.59,857.59,857.59,857.59,0.00000000,0.0
1661252400,2022-08-23 11:00:00,MKR/EUR,848.36,857.59,848.36,857.59,0.50392017,432.1568985903
1661248800,2022-08-23 10:00:00,MKR/EUR,848.31,848.31,848.31,848.31,0.06150000,52.171065
1661245200,2022-08-23 09:00:00,MKR/EUR,844.87,844.87,844.87,844.87,0.00000000,0.0
1661241600,2022-08-23 08:00:00,MKR/EUR,843.65,845.93,843.65,844.87,0.61475588,519.3888003356001
1661238000,2022-08-23 07:00:00,MKR/EUR,833.68,833.68,831.24,831.24,0.61170552,508.4740964448
1661234400,2022-08-23 06:00:00,MKR/EUR,822.48,822.48,822.48,822.48,0.17593877,144.7061195496
1661230800,2022-08-23 05:00:00,MKR/EUR,854.09,854.09,854.09,854.09,0.00000000,0.0
1661227200,2022-08-23 04:00:00,MKR/EUR,849.86,854.09,849.86,854.09,0.16052986,137.1069481274
1661223600,2022-08-23 03:00:00,MKR/EUR,848.76,879.01,848.76,857.25,2.01651233,1728.6551948924998
1661220000,2022-08-23 02:00:00,MKR/EUR,836.57,836.57,836.57,836.57,0.00000000,0.0
1661216400,2022-08-23 01:00:00,MKR/EUR,836.57,836.57,836.57,836.57,0.00000000,0.0
1661212800,2022-08-23 00:00:00,MKR/EUR,836.57,836.57,836.57,836.57,0.00000000,0.0
1661209200,2022-08-22 23:00:00,MKR/EUR,836.57,836.57,836.57,836.57,0.00000000,0.0
1661205600,2022-08-22 22:00:00,MKR/EUR,836.57,836.57,836.57,836.57,0.00000000,0.0
1661202000,2022-08-22 21:00:00,MKR/EUR,836.57,836.57,836.57,836.57,0.00000000,0.0
1661198400,2022-08-22 20:00:00,MKR/EUR,836.57,836.57,836.57,836.57,0.01500000,12.54855
1661194800,2022-08-22 19:00:00,MKR/EUR,840.05,840.05,829.93,829.93,0.33959096,281.8367254328
1661191200,2022-08-22 18:00:00,MKR/EUR,829.95,829.95,829.95,829.95,0.00000000,0.0
1661187600,2022-08-22 17:00:00,MKR/EUR,829.95,829.95,829.95,829.95,0.01500000,12.449250000000001
1661184000,2022-08-22 16:00:00,MKR/EUR,834.90,834.90,834.90,834.90,0.03922056,32.745245544
1661180400,2022-08-22 15:00:00,MKR/EUR,825.39,825.39,825.39,825.39,0.04000000,33.0156
1661176800,2022-08-22 14:00:00,MKR/EUR,819.00,819.00,819.00,819.00,0.50000000,409.5
1661173200,2022-08-22 13:00:00,MKR/EUR,812.86,812.86,812.86,812.86,0.59826545,486.306053687
1661169600,2022-08-22 12:00:00,MKR/EUR,818.01,818.31,812.86,812.86,0.18405666,149.6122966476
1661166000,2022-08-22 11:00:00,MKR/EUR,815.33,815.33,815.33,815.33,0.01500000,12.22995
1661162400,2022-08-22 10:00:00,MKR/EUR,813.24,816.65,813.24,816.65,0.11854146,96.806883309
1661158800,2022-08-22 09:00:00,MKR/EUR,807.06,807.46,807.06,807.46,0.18583935,150.057841551
1661155200,2022-08-22 08:00:00,MKR/EUR,804.37,804.37,800.00,803.97,1.74339416,1401.6366028152001
1661151600,2022-08-22 07:00:00,MKR/EUR,832.25,832.25,832.25,832.25,0.00000000,0.0
1661148000,2022-08-22 06:00:00,MKR/EUR,842.32,886.42,832.24,832.25,15.50782255,12906.3853172375
1661144400,2022-08-22 05:00:00,MKR/EUR,842.84,842.84,842.18,842.18,1.17363816,988.4145855888
1661140800,2022-08-22 04:00:00,MKR/EUR,830.48,830.70,830.48,830.70,0.33953462,282.05140883400003
1661137200,2022-08-22 03:00:00,MKR/EUR,835.00,835.00,835.00,835.00,0.00000000,0.0
1661133600,2022-08-22 02:00:00,MKR/EUR,835.00,835.00,835.00,835.00,0.00000000,0.0
1661130000,2022-08-22 01:00:00,MKR/EUR,835.00,835.00,835.00,835.00,0.00000000,0.0
1661126400,2022-08-22 00:00:00,MKR/EUR,835.00,835.00,835.00,835.00,0.00000000,0.0
1661122800,2022-08-21 23:00:00,MKR/EUR,835.00,835.00,835.00,835.00,2.00000000,1670.0
1661119200,2022-08-21 22:00:00,MKR/EUR,830.70,837.09,826.37,837.09,0.40045949,335.2206344841
1661115600,2022-08-21 21:00:00,MKR/EUR,839.41,839.62,839.38,839.38,0.41516761,348.48338848180003
1661112000,2022-08-21 20:00:00,MKR/EUR,832.09,832.09,832.09,832.09,0.02000000,16.6418
1661108400,2022-08-21 19:00:00,MKR/EUR,832.49,832.49,832.49,832.49,0.05142765,42.8130043485
1661104800,2022-08-21 18:00:00,MKR/EUR,831.81,832.18,831.74,831.74,0.22752657,189.24294933180002
1661101200,2022-08-21 17:00:00,MKR/EUR,848.06,848.06,848.06,848.06,0.00000000,0.0
1661097600,2022-08-21 16:00:00,MKR/EUR,848.06,848.06,848.06,848.06,0.00000000,0.0
1661094000,2022-08-21 15:00:00,MKR/EUR,839.36,848.06,839.36,848.06,3.86521034,3277.9302809404
1661090400,2022-08-21 14:00:00,MKR/EUR,830.00,830.00,830.00,830.00,0.30000000,249.0
1661086800,2022-08-21 13:00:00,MKR/EUR,835.66,836.07,835.66,836.07,0.21482981,179.61275924670002
1661083200,2022-08-21 12:00:00,MKR/EUR,837.17,837.58,835.53,835.53,2.86315758,2392.2540528174
1661079600,2022-08-21 11:00:00,MKR/EUR,838.87,838.87,838.87,838.87,0.01180000,9.898666
1661076000,2022-08-21 10:00:00,MKR/EUR,836.74,836.74,836.74,836.74,0.00000000,0.0
1661072400,2022-08-21 09:00:00,MKR/EUR,836.74,836.74,836.74,836.74,0.00000000,0.0
1661068800,2022-08-21 08:00:00,MKR/EUR,836.74,836.74,836.74,836.74,0.14160634,118.4876889316
1661065200,2022-08-21 07:00:00,MKR/EUR,825.52,825.52,825.52,825.52,0.00000000,0.0
1661061600,2022-08-21 06:00:00,MKR/EUR,825.52,825.52,825.52,825.52,0.05897267,48.683118538399995
1661058000,2022-08-21 05:00:00,MKR/EUR,823.09,823.09,823.09,823.09,0.00000000,0.0
1661054400,2022-08-21 04:00:00,MKR/EUR,823.09,823.09,823.09,823.09,0.00000000,0.0
1661050800,2022-08-21 03:00:00,MKR/EUR,823.09,823.09,823.09,823.09,0.42360173,348.66234794570005
1661047200,2022-08-21 02:00:00,MKR/EUR,824.65,824.65,824.65,824.65,0.00000000,0.0
1661043600,2022-08-21 01:00:00,MKR/EUR,824.65,824.65,824.65,824.65,0.00000000,0.0
1661040000,2022-08-21 00:00:00,MKR/EUR,824.65,824.65,824.65,824.65,0.00000000,0.0
1661036400,2022-08-20 23:00:00,MKR/EUR,824.65,824.65,824.65,824.65,0.04000000,32.986
1661032800,2022-08-20 22:00:00,MKR/EUR,818.19,820.16,818.19,819.95,0.26902839,220.58982838050002
1661029200,2022-08-20 21:00:00,MKR/EUR,807.08,807.08,807.08,807.08,0.07341998,59.2557974584
1661025600,2022-08-20 20:00:00,MKR/EUR,807.01,817.06,807.01,814.16,0.93025183,757.3738299127999
1661022000,2022-08-20 19:00:00,MKR/EUR,801.76,804.57,800.00,803.60,1.27270041,1022.7420494759999
1661018400,2022-08-20 18:00:00,MKR/EUR,823.71,823.71,823.71,823.71,0.00000000,0.0
1661014800,2022-08-20 17:00:00,MKR/EUR,828.61,828.61,820.99,823.71,0.24083862,198.3811796802
1661011200,2022-08-20 16:00:00,MKR/EUR,829.83,829.88,829.83,829.88,1.44130108,1196.1069402704
1661007600,2022-08-20 15:00:00,MKR/EUR,852.20,853.30,852.20,853.30,2.50855266,2140.547984778
1661004000,2022-08-20 14:00:00,MKR/EUR,859.15,859.15,859.15,859.15,0.17689662,151.980731073
1661000400,2022-08-20 13:00:00,MKR/EUR,848.43,848.43,848.43,848.43,0.00000000,0.0
1660996800,2022-08-20 12:00:00,MKR/EUR,848.43,848.43,848.43,848.43,0.00000000,0.0
1660993200,2022-08-20 11:00:00,MKR/EUR,848.43,848.43,848.43,848.43,0.00000000,0.0
1660989600,2022-08-20 10:00:00,MKR/EUR,850.12,850.12,848.43,848.43,0.26757309,227.0170367487
1660986000,2022-08-20 09:00:00,MKR/EUR,861.09,861.09,861.09,861.09,0.00000000,0.0
1660982400,2022-08-20 08:00:00,MKR/EUR,861.09,861.09,861.09,861.09,0.40500652,348.7470643068
1660978800,2022-08-20 07:00:00,MKR/EUR,851.89,851.89,851.89,851.89,0.00000000,0.0
1660975200,2022-08-20 06:00:00,MKR/EUR,844.32,851.89,844.32,851.89,1.43385481,1221.4865740909
1660971600,2022-08-20 05:00:00,MKR/EUR,820.99,820.99,820.99,820.99,0.00000000,0.0
1660968000,2022-08-20 04:00:00,MKR/EUR,820.99,820.99,820.99,820.99,0.00000000,0.0
1660964400,2022-08-20 03:00:00,MKR/EUR,820.99,820.99,820.99,820.99,0.00000000,0.0
1660960800,2022-08-20 02:00:00,MKR/EUR,820.99,820.99,820.99,820.99,0.00000000,0.0
1660957200,2022-08-20 01:00:00,MKR/EUR,820.99,820.99,820.99,820.99,0.00000000,0.0
1660953600,2022-08-20 00:00:00,MKR/EUR,820.99,820.99,820.99,820.99,0.00000000,0.0
1660950000,2022-08-19 23:00:00,MKR/EUR,820.99,820.99,820.99,820.99,0.00000000,0.0
1660946400,2022-08-19 22:00:00,MKR/EUR,821.59,821.59,820.99,820.99,1.39778209,1147.5651180691
1660942800,2022-08-19 21:00:00,MKR/EUR,849.78,849.78,849.78,849.78,0.00000000,0.0
1660939200,2022-08-19 20:00:00,MKR/EUR,849.78,849.78,849.78,849.78,0.00000000,0.0
1660935600,2022-08-19 19:00:00,MKR/EUR,851.54,851.54,849.78,849.78,0.46981929,399.2430362562
1660932000,2022-08-19 18:00:00,MKR/EUR,846.00,846.00,843.23,843.23,0.35215641,296.9488496043
1660928400,2022-08-19 17:00:00,MKR/EUR,850.58,850.58,850.04,850.04,0.33916036,288.2998724144
1660924800,2022-08-19 16:00:00,MKR/EUR,855.25,860.67,853.57,858.28,1.23321405,1058.442954834
1660921200,2022-08-19 15:00:00,MKR/EUR,845.54,845.54,845.54,845.54,0.00000000,0.0
1660917600,2022-08-19 14:00:00,MKR/EUR,856.29,856.29,841.89,845.54,2.29103606,1937.1626301724
1660914000,2022-08-19 13:00:00,MKR/EUR,844.41,845.45,841.66,841.66,0.95113612,800.5332267592
1660910400,2022-08-19 12:00:00,MKR/EUR,845.35,846.19,834.48,845.69,1.33196081,1126.4259374089002
1660906800,2022-08-19 11:00:00,MKR/EUR,839.09,839.09,839.09,839.09,0.00000000,0.0
1660903200,2022-08-19 10:00:00,MKR/EUR,844.56,846.68,839.09,839.09,0.59571745,499.8605551205
1660899600,2022-08-19 09:00:00,MKR/EUR,839.36,844.91,839.36,844.63,1.38283042,1167.9800576445998
1660896000,2022-08-19 08:00:00,MKR/EUR,841.07,841.07,835.38,835.38,1.50109112,1253.9814998256
1660892400,2022-08-19 07:00:00,MKR/EUR,843.20,843.20,843.20,843.20,1.12500000,948.6
1660888800,2022-08-19 06:00:00,MKR/EUR,871.52,871.52,836.61,836.61,2.81935166,2358.6977922726
1660885200,2022-08-19 05:00:00,MKR/EUR,874.48,874.48,874.48,874.48,0.00000000,0.0
1660881600,2022-08-19 04:00:00,MKR/EUR,873.81,874.48,873.81,874.48,0.10189752,89.10734328960001
1660878000,2022-08-19 03:00:00,MKR/EUR,868.59,868.59,868.59,868.59,0.03283420,28.519457778000003
1660874400,2022-08-19 02:00:00,MKR/EUR,871.42,871.42,868.61,868.61,1.72681684,1499.9303753924
1660870800,2022-08-19 01:00:00,MKR/EUR,865.50,865.50,855.00,859.09,2.47354486,2124.9976537774
1660867200,2022-08-19 00:00:00,MKR/EUR,887.79,887.79,887.79,887.79,0.00000000,0.0
1660863600,2022-08-18 23:00:00,MKR/EUR,910.00,910.00,860.00,887.79,3.97178867,3526.1142633392997
1660860000,2022-08-18 22:00:00,MKR/EUR,912.41,919.48,911.38,919.48,1.52687062,1403.9269976776
1660856400,2022-08-18 21:00:00,MKR/EUR,918.28,918.28,918.28,918.28,0.00000000,0.0
1660852800,2022-08-18 20:00:00,MKR/EUR,917.07,918.28,917.07,918.28,0.56706404,520.7235666512
1660849200,2022-08-18 19:00:00,MKR/EUR,917.83,918.43,917.83,918.43,0.16883865,155.06648131949999
1660845600,2022-08-18 18:00:00,MKR/EUR,915.79,915.79,915.79,915.79,0.00000000,0.0
1660842000,2022-08-18 17:00:00,MKR/EUR,915.34,915.79,915.34,915.79,0.18947422,173.5185959338
1660838400,2022-08-18 16:00:00,MKR/EUR,910.75,910.75,909.48,910.63,1.87348278,1706.0496239514
1660834800,2022-08-18 15:00:00,MKR/EUR,915.60,919.16,911.89,919.16,0.57669075,530.07106977
1660831200,2022-08-18 14:00:00,MKR/EUR,915.07,917.00,915.07,917.00,1.03113050,945.5466685
1660827600,2022-08-18 13:00:00,MKR/EUR,914.36,916.26,914.36,916.26,0.09191378,84.2169200628
1660824000,2022-08-18 12:00:00,MKR/EUR,937.22,937.22,918.16,918.16,3.63721381,3339.5442317896
1660820400,2022-08-18 11:00:00,MKR/EUR,933.53,933.53,933.53,933.53,0.00000000,0.0
1660816800,2022-08-18 10:00:00,MKR/EUR,933.53,933.53,933.53,933.53,0.12128490,113.223092697
1660813200,2022-08-18 09:00:00,MKR/EUR,932.44,932.44,932.44,932.44,0.00000000,0.0
1660809600,2022-08-18 08:00:00,MKR/EUR,932.44,932.44,932.44,932.44,0.00000000,0.0
1660806000,2022-08-18 07:00:00,MKR/EUR,932.44,932.44,932.44,932.44,0.10000000,93.24400000000001
1660802400,2022-08-18 06:00:00,MKR/EUR,930.00,930.00,930.00,930.00,1.00000000,930.0
1660798800,2022-08-18 05:00:00,MKR/EUR,929.73,929.73,929.73,929.73,0.10783776,100.26000060480001
1660795200,2022-08-18 04:00:00,MKR/EUR,929.98,929.98,929.98,929.98,0.00000000,0.0
1660791600,2022-08-18 03:00:00,MKR/EUR,929.98,929.98,929.98,929.98,0.15093430,140.365880314
1660788000,2022-08-18 02:00:00,MKR/EUR,918.16,918.16,918.16,918.16,0.00000000,0.0
1660784400,2022-08-18 01:00:00,MKR/EUR,918.16,918.16,918.16,918.16,0.00000000,0.0
1660780800,2022-08-18 00:00:00,MKR/EUR,918.16,918.16,918.16,918.16,0.00000000,0.0
1660777200,2022-08-17 23:00:00,MKR/EUR,918.16,918.16,918.16,918.16,0.00000000,0.0
1660773600,2022-08-17 22:00:00,MKR/EUR,918.16,918.16,918.16,918.16,0.12311025,113.03490714
1660770000,2022-08-17 21:00:00,MKR/EUR,929.63,929.63,919.14,919.15,0.82524855,758.5272047325
1660766400,2022-08-17 20:00:00,MKR/EUR,935.07,936.97,935.07,936.97,1.06328019,996.2616396243
1660762800,2022-08-17 19:00:00,MKR/EUR,930.66,931.31,930.66,931.31,1.04983873,977.7253076363
1660759200,2022-08-17 18:00:00,MKR/EUR,945.47,945.47,943.56,943.56,0.32283144,304.61083352640003
1660755600,2022-08-17 17:00:00,MKR/EUR,932.49,936.21,932.49,936.21,0.31614191,295.9752175611
1660752000,2022-08-17 16:00:00,MKR/EUR,931.17,931.63,929.07,929.16,0.36823006,342.1446425496
1660748400,2022-08-17 15:00:00,MKR/EUR,925.32,925.32,925.32,925.32,0.00000000,0.0
1660744800,2022-08-17 14:00:00,MKR/EUR,930.53,930.53,925.32,925.32,0.61429990,568.4239834680001
1660741200,2022-08-17 13:00:00,MKR/EUR,944.01,944.01,930.53,930.53,1.64008675,1526.1499234775
1660737600,2022-08-17 12:00:00,MKR/EUR,959.08,962.59,950.00,962.59,10.56206841,10166.9414307819
1660734000,2022-08-17 11:00:00,MKR/EUR,967.19,967.71,964.45,964.45,0.80894162,780.183745409
1660730400,2022-08-17 10:00:00,MKR/EUR,971.27,971.27,971.27,971.27,0.00000000,0.0
1660726800,2022-08-17 09:00:00,MKR/EUR,970.27,971.27,970.27,971.27,0.59057688,573.6096062375999
1660723200,2022-08-17 08:00:00,MKR/EUR,961.39,966.00,961.39,965.61,1.20967597,1168.0752133917
1660719600,2022-08-17 07:00:00,MKR/EUR,987.01,987.33,964.62,964.62,1.91736154,1849.5252887148
1660716000,2022-08-17 06:00:00,MKR/EUR,989.49,991.80,988.40,988.40,1.83252892,1811.271584528
1660712400,2022-08-17 05:00:00,MKR/EUR,985.30,985.30,985.30,985.30,0.05709829,56.258945137
1660708800,2022-08-17 04:00:00,MKR/EUR,984.63,984.63,984.63,984.63,0.07759685,76.40418641549999
1660705200,2022-08-17 03:00:00,MKR/EUR,986.00,986.00,986.00,986.00,0.06000000,59.16
1660701600,2022-08-17 02:00:00,MKR/EUR,963.43,963.43,963.43,963.43,0.00000000,0.0
1660698000,2022-08-17 01:00:00,MKR/EUR,963.43,963.43,963.43,963.43,0.00000000,0.0
1660694400,2022-08-17 00:00:00,MKR/EUR,963.43,963.43,963.43,963.43,0.00000000,0.0
1660690800,2022-08-16 23:00:00,MKR/EUR,963.06,963.43,963.06,963.43,0.26988700,260.01723240999996
1660687200,2022-08-16 22:00:00,MKR/EUR,964.03,964.03,964.03,964.03,0.00000000,0.0
1660683600,2022-08-16 21:00:00,MKR/EUR,963.62,964.03,963.62,964.03,0.82749247,797.7275658541
1660680000,2022-08-16 20:00:00,MKR/EUR,966.40,967.22,966.40,967.22,0.68026502,657.9659326444
1660676400,2022-08-16 19:00:00,MKR/EUR,966.10,966.22,966.10,966.22,0.41285449,398.90826532780005
1660672800,2022-08-16 18:00:00,MKR/EUR,971.63,971.63,970.19,970.19,0.78750000,764.024625
1660669200,2022-08-16 17:00:00,MKR/EUR,963.51,963.93,963.51,963.93,0.08356234,80.5482463962
1660665600,2022-08-16 16:00:00,MKR/EUR,968.83,968.83,968.83,968.83,0.07722236,74.8153390388
1660662000,2022-08-16 15:00:00,MKR/EUR,958.65,966.99,958.65,966.72,0.96786851,935.6578459872
1660658400,2022-08-16 14:00:00,MKR/EUR,963.00,978.25,955.00,955.00,4.47571843,4274.311100649999
1660654800,2022-08-16 13:00:00,MKR/EUR,972.81,987.27,966.82,966.82,1.44957310,1401.476264542
1660651200,2022-08-16 12:00:00,MKR/EUR,982.62,982.62,982.62,982.62,0.00000000,0.0
1660647600,2022-08-16 11:00:00,MKR/EUR,984.80,984.80,982.62,982.62,0.32916440,323.443522728
1660644000,2022-08-16 10:00:00,MKR/EUR,989.73,989.75,982.10,982.10,0.65520879,643.480552659
1660640400,2022-08-16 09:00:00,MKR/EUR,975.30,975.30,975.30,975.30,0.00000000,0.0
1660636800,2022-08-16 08:00:00,MKR/EUR,975.30,975.30,975.30,975.30,0.00000000,0.0
1660633200,2022-08-16 07:00:00,MKR/EUR,976.77,977.77,975.30,975.30,2.37928307,2320.5147781709998
1660629600,2022-08-16 06:00:00,MKR/EUR,971.27,977.50,971.27,977.50,0.57497203,562.035159325
1660626000,2022-08-16 05:00:00,MKR/EUR,961.61,961.61,961.61,961.61,0.00000000,0.0
1660622400,2022-08-16 04:00:00,MKR/EUR,961.61,961.61,961.61,961.61,0.00000000,0.0
1660618800,2022-08-16 03:00:00,MKR/EUR,961.61,961.61,961.61,961.61,0.26585000,255.6440185
1660615200,2022-08-16 02:00:00,MKR/EUR,985.43,985.43,985.43,985.43,0.11487788,113.20410928839999
1660611600,2022-08-16 01:00:00,MKR/EUR,979.53,979.53,979.53,979.53,0.00000000,0.0
1660608000,2022-08-16 00:00:00,MKR/EUR,979.53,979.53,979.53,979.53,0.00000000,0.0
1660604400,2022-08-15 23:00:00,MKR/EUR,971.23,979.53,969.41,979.53,2.62905965,2575.2427989645
1660600800,2022-08-15 22:00:00,MKR/EUR,983.58,983.58,983.56,983.56,0.85016517,836.1884546051999
1660597200,2022-08-15 21:00:00,MKR/EUR,979.95,980.28,978.05,978.05,1.41532850,1384.262039425
1660593600,2022-08-15 20:00:00,MKR/EUR,981.35,981.35,977.06,978.20,0.84984123,831.314691186
1660590000,2022-08-15 19:00:00,MKR/EUR,999.17,999.17,999.17,999.17,0.00000000,0.0
1660586400,2022-08-15 18:00:00,MKR/EUR,995.99,999.17,995.99,999.17,1.58748587,1586.1682567279
1660582800,2022-08-15 17:00:00,MKR/EUR,996.49,996.49,991.77,993.04,1.89898557,1885.7686304328
1660579200,2022-08-15 16:00:00,MKR/EUR,996.10,996.10,996.10,996.10,2.82488242,2813.865378562
1660575600,2022-08-15 15:00:00,MKR/EUR,995.66,995.66,995.66,995.66,0.00000000,0.0
1660572000,2022-08-15 14:00:00,MKR/EUR,995.27,995.66,994.10,995.66,1.00531375,1000.950688325
1660568400,2022-08-15 13:00:00,MKR/EUR,991.90,995.09,989.57,994.83,2.90436858,2889.3529944414
1660564800,2022-08-15 12:00:00,MKR/EUR,995.92,995.93,995.92,995.93,0.34533721,343.9316875553
1660561200,2022-08-15 11:00:00,MKR/EUR,987.53,987.53,987.53,987.53,0.00000000,0.0
1660557600,2022-08-15 10:00:00,MKR/EUR,987.53,987.53,987.53,987.53,0.24041041,237.4124921873
1660554000,2022-08-15 09:00:00,MKR/EUR,982.80,988.92,982.80,988.92,1.35894201,1343.8849325292
1660550400,2022-08-15 08:00:00,MKR/EUR,975.00,980.50,973.98,980.50,0.45603895,447.146190475
1660546800,2022-08-15 07:00:00,MKR/EUR,979.68,979.68,970.00,970.00,1.18791327,1152.2758718999999
1660543200,2022-08-15 06:00:00,MKR/EUR,1003.57,1003.57,988.00,988.00,1.93296044,1909.76491472
1660539600,2022-08-15 05:00:00,MKR/EUR,1013.60,1013.60,1013.60,1013.60,0.00000000,0.0
1660536000,2022-08-15 04:00:00,MKR/EUR,1014.71,1014.71,1013.60,1013.60,1.14661281,1162.206744216
