https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume REP,Volume USDT
1641600000,2022-01-08 00:00:00,REP/USDT,16.795,16.858,15.755,16.096,3635.18587688,58929.99267961636
1641513600,2022-01-07 00:00:00,REP/USDT,16.439,18.3,16.051,16.734,23048.62674739,394269.49411449378
1641427200,2022-01-06 00:00:00,REP/USDT,16.815,17.188,15.878,16.434,162792.34270945,2653125.83836768687
1641340800,2022-01-05 00:00:00,REP/USDT,18.003,18.27,16.255,16.746,2161.03390869,36380.87829588846
1641254400,2022-01-04 00:00:00,REP/USDT,18.598,18.935,17.918,18.002,710.9597237,13129.19310691558
1641168000,2022-01-03 00:00:00,REP/USDT,19.003,19.397,18.32,18.55,467.73925892,8756.2096097286
1641081600,2022-01-02 00:00:00,REP/USDT,19.105,19.397,18.438,19.063,829.29109936,15741.637365392
1640995200,2022-01-01 00:00:00,REP/USDT,18.152,19.7,18.152,19.037,1872.47747142,35665.58587059457
1640908800,2021-12-31 00:00:00,REP/USDT,17.491,19.981,17.482,18.185,4178.09044268,77746.64242619801
1640822400,2021-12-30 00:00:00,REP/USDT,17.078,17.511,16.792,17.404,573.61314674,9849.56604284052
1640736000,2021-12-29 00:00:00,REP/USDT,17.783,19.278,16.985,17.133,3909.11975838,70537.51001838873
1640649600,2021-12-28 00:00:00,REP/USDT,19.139,19.298,17.646,17.783,1298.39977529,24006.7810420191
