https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume BTC,Volume AMP
1646611200000,2022-03-07 00:00:00,AMP/BTC,2.405e-05,2.45e-05,2.36e-05,2.361e-05,15.914126690708686,674041.79122019
1646524800000,2022-03-06 00:00:00,AMP/BTC,2.381e-05,2.45e-05,2.36e-05,2.408e-05,8.358470191612767,347112.54948558
1646438400000,2022-03-05 00:00:00,AMP/BTC,2.348e-05,2.395e-05,2.321e-05,2.384e-05,1.8568505524070176,77888.02652714
1646352000000,2022-03-04 00:00:00,AMP/BTC,2.259e-05,2.372e-05,2.247e-05,2.351e-05,2.730540662380085,116143.7967835
1646265600000,2022-03-03 00:00:00,AMP/BTC,2.417e-05,2.439e-05,2.232e-05,2.259e-05,3.642331963806428,161236.47471476
1646179200000,2022-03-02 00:00:00,AMP/BTC,2.429e-05,2.48e-05,2.396e-05,2.416e-05,1.9036923088914783,78795.21146074
1646092800000,2022-03-01 00:00:00,AMP/BTC,2.386e-05,2.492e-05,2.351e-05,2.43e-05,1.3193986709531431,54296.24160301
1646006400000,2022-02-28 00:00:00,AMP/BTC,2.516e-05,2.53e-05,2.331e-05,2.393e-05,3.0038386593681543,125526.06182065
1645920000000,2022-02-27 00:00:00,AMP/BTC,2.416e-05,2.545e-05,2.408e-05,2.516e-05,3.9788482625952737,158141.82283765
1645833600000,2022-02-26 00:00:00,AMP/BTC,2.454e-05,2.496e-05,2.407e-05,2.416e-05,1.1792947446502335,48811.86856996
1645747200000,2022-02-25 00:00:00,AMP/BTC,2.384e-05,2.484e-05,2.356e-05,2.467e-05,1.974739610629555,80046.19418847
1645660800000,2022-02-24 00:00:00,AMP/BTC,2.402e-05,2.523e-05,2.353e-05,2.377e-05,10.163350644971882,427570.49410904
1645574400000,2022-02-23 00:00:00,AMP/BTC,2.451e-05,2.73e-05,2.379e-05,2.401e-05,3.834980331231769,159724.29534493
1645488000000,2022-02-22 00:00:00,AMP/BTC,2.376e-05,2.489e-05,2.358e-05,2.452e-05,0.933015623183316,38051.2081233
1645401600000,2022-02-21 00:00:00,AMP/BTC,2.37e-05,2.432e-05,2.359e-05,2.377e-05,2.6150492296279757,110014.69203315
1645315200000,2022-02-20 00:00:00,AMP/BTC,2.438e-05,2.478e-05,2.345e-05,2.371e-05,1.6229996276563932,68452.11419892
1645228800000,2022-02-19 00:00:00,AMP/BTC,2.404e-05,2.442e-05,2.4e-05,2.435e-05,0.21286986036730748,8742.08872145
1645142400000,2022-02-18 00:00:00,AMP/BTC,2.381e-05,2.447e-05,2.355e-05,2.405e-05,1.7920676956839996,74514.24930079
1645056000000,2022-02-17 00:00:00,AMP/BTC,2.318e-05,2.418e-05,2.298e-05,2.379e-05,0.8591905205400465,36115.61666835
1644969600000,2022-02-16 00:00:00,AMP/BTC,2.343e-05,2.364e-05,2.292e-05,2.32e-05,0.753918598685248,32496.49132264
1644883200000,2022-02-15 00:00:00,AMP/BTC,2.218e-05,2.387e-05,2.195e-05,2.342e-05,0.601995919931202,25704.3518331
1644796800000,2022-02-14 00:00:00,AMP/BTC,2.217e-05,2.239e-05,2.203e-05,2.221e-05,0.6727269487600711,30289.37184872
1644710400000,2022-02-13 00:00:00,AMP/BTC,2.2e-05,2.238e-05,2.182e-05,2.22e-05,0.654274068256746,29471.80487643
1644624000000,2022-02-12 00:00:00,AMP/BTC,2.146e-05,2.237e-05,2.145e-05,2.198e-05,1.5431625731618839,70207.57839681
1644537600000,2022-02-11 00:00:00,AMP/BTC,2.344e-05,2.392e-05,2.136e-05,2.146e-05,4.694871792087305,218773.14967788
1644451200000,2022-02-10 00:00:00,AMP/BTC,2.487e-05,2.503e-05,2.32e-05,2.343e-05,7.040871784979466,300506.69163378
1644364800000,2022-02-09 00:00:00,AMP/BTC,2.461e-05,2.52e-05,2.448e-05,2.487e-05,7.805518430025506,313852.77161341
1644278400000,2022-02-08 00:00:00,AMP/BTC,2.552e-05,2.583e-05,2.441e-05,2.461e-05,5.1793872917375,210458.64655577
1644192000000,2022-02-07 00:00:00,AMP/BTC,2.641e-05,2.658e-05,2.419e-05,2.559e-05,5.603990660320404,218991.4286956
1644105600000,2022-02-06 00:00:00,AMP/BTC,2.913e-05,2.927e-05,2.63e-05,2.641e-05,4.1530291721713155,157252.14586033
1644019200000,2022-02-05 00:00:00,AMP/BTC,2.949e-05,3.045e-05,2.872e-05,2.892e-05,2.388664257081918,82595.58288665
1643932800000,2022-02-04 00:00:00,AMP/BTC,2.618e-05,3.048e-05,2.604e-05,2.944e-05,6.135149031115187,208395.00785038
1643846400000,2022-02-03 00:00:00,AMP/BTC,2.649e-05,2.694e-05,2.598e-05,2.617e-05,1.6448713761402245,62853.31968438
1643760000000,2022-02-02 00:00:00,AMP/BTC,2.521e-05,2.718e-05,2.512e-05,2.649e-05,3.5930602097336415,135638.36201335
1643673600000,2022-02-01 00:00:00,AMP/BTC,2.464e-05,2.529e-05,2.444e-05,2.521e-05,7.399510217584396,293514.88368046
1643587200000,2022-01-31 00:00:00,AMP/BTC,2.496e-05,2.54e-05,2.46e-05,2.464e-05,5.732527575369549,232651.28146792
1643500800000,2022-01-30 00:00:00,AMP/BTC,2.468e-05,2.523e-05,2.429e-05,2.484e-05,4.758865137927295,191580.72213878
1643414400000,2022-01-29 00:00:00,AMP/BTC,2.397e-05,2.491e-05,2.383e-05,2.474e-05,3.0090915378837138,121628.59894437
1643328000000,2022-01-28 00:00:00,AMP/BTC,2.336e-05,2.416e-05,2.323e-05,2.393e-05,3.2394444597464505,135371.68657528
1643241600000,2022-01-27 00:00:00,AMP/BTC,2.369e-05,2.471e-05,2.322e-05,2.336e-05,4.960725395349037,212359.82000638
1643155200000,2022-01-26 00:00:00,AMP/BTC,2.277e-05,2.459e-05,2.267e-05,2.372e-05,8.953526773640839,377467.40192415
1643068800000,2022-01-25 00:00:00,AMP/BTC,2.253e-05,2.36e-05,2.219e-05,2.277e-05,6.132721352249429,269333.39272066
1642982400000,2022-01-24 00:00:00,AMP/BTC,2.413e-05,2.503e-05,2.243e-05,2.246e-05,16.01981676863333,713259.87393737
1642896000000,2022-01-23 00:00:00,AMP/BTC,2.441e-05,2.552e-05,2.374e-05,2.411e-05,6.95854438696997,288616.52372335
1642809600000,2022-01-22 00:00:00,AMP/BTC,2.191e-05,2.46e-05,2.079e-05,2.441e-05,42.580906743654516,1744404.20908048
1642723200000,2022-01-21 00:00:00,AMP/BTC,2.578e-05,2.658e-05,2.075e-05,2.191e-05,10.115365903721875,461678.04215983
1642636800000,2022-01-20 00:00:00,AMP/BTC,2.6e-05,2.868e-05,2.578e-05,2.578e-05,5.093327082792271,197568.93261413
1642550400000,2022-01-19 00:00:00,AMP/BTC,2.651e-05,2.741e-05,2.459e-05,2.59e-05,5.68192012887968,219379.1555552
1642464000000,2022-01-18 00:00:00,AMP/BTC,3.073e-05,3.117e-05,2.651e-05,2.651e-05,11.328634246932275,427334.37370548
1642377600000,2022-01-17 00:00:00,AMP/BTC,2.42e-05,3.134e-05,2.42e-05,3.076e-05,5.488980868473394,178445.41184894
1642291200000,2022-01-16 00:00:00,AMP/BTC,2.191e-05,2.487e-05,2.176e-05,2.431e-05,4.365804449353305,179588.82967311
1642204800000,2022-01-15 00:00:00,AMP/BTC,2.209e-05,2.244e-05,2.171e-05,2.182e-05,1.9349090444217836,88675.94154087
1642118400000,2022-01-14 00:00:00,AMP/BTC,2.195e-05,2.264e-05,2.153e-05,2.201e-05,2.788533232261488,126693.92241079
1642032000000,2022-01-13 00:00:00,AMP/BTC,2.022e-05,2.201e-05,2.022e-05,2.197e-05,3.6631927493504266,166736.12878245
1641945600000,2022-01-12 00:00:00,AMP/BTC,2.009e-05,2.111e-05,1.956e-05,2.022e-05,8.578427342447254,424254.56688661
1641859200000,2022-01-11 00:00:00,AMP/BTC,1.69e-05,2.009e-05,1.68e-05,2.009e-05,4.935305922337426,245659.82689584
1641772800000,2022-01-10 00:00:00,AMP/BTC,1.728e-05,1.739e-05,1.672e-05,1.688e-05,6.7991535220145725,402793.45509565
1641686400000,2022-01-09 00:00:00,AMP/BTC,1.735e-05,1.779e-05,1.708e-05,1.726e-05,5.518111897510257,319705.20843049
1641600000000,2022-01-08 00:00:00,AMP/BTC,1.795e-05,1.836e-05,1.718e-05,1.736e-05,3.4206726986203857,197043.35821546
1641513600000,2022-01-07 00:00:00,AMP/BTC,1.8e-05,1.872e-05,1.752e-05,1.789e-05,0.25027902346047043,13989.88392736
1641427200000,2022-01-06 00:00:00,AMP/BTC,1.672e-05,1.833e-05,1.672e-05,1.79e-05,0.64788785866347,36194.8524393
1641340800000,2022-01-05 00:00:00,AMP/BTC,1.855e-05,1.879e-05,1.609e-05,1.672e-05,14.803013437083457,885347.69360547
1641254400000,2022-01-04 00:00:00,AMP/BTC,1.805e-05,1.881e-05,1.803e-05,1.854e-05,2.3092932611536865,124557.34957679
1641168000000,2022-01-03 00:00:00,AMP/BTC,1.899e-05,1.917e-05,1.804e-05,1.805e-05,2.1571602901113467,119510.26538013
1641081600000,2022-01-02 00:00:00,AMP/BTC,1.887e-05,1.934e-05,1.885e-05,1.897e-05,1.9016821823551606,100246.82036664
1640995200000,2022-01-01 00:00:00,AMP/BTC,1.953e-05,1.959e-05,1.878e-05,1.887e-05,1.2971783163489692,68742.8890487
1640908800000,2021-12-31 00:00:00,AMP/BTC,1.914e-05,1.964e-05,1.885e-05,1.951e-05,0.9019239958460123,46228.80552773
1640822400000,2021-12-30 00:00:00,AMP/BTC,1.887e-05,1.929e-05,1.878e-05,1.915e-05,1.181505185691373,61697.39873062
1640736000000,2021-12-29 00:00:00,AMP/BTC,1.882e-05,1.953e-05,1.866e-05,1.882e-05,2.998054496685234,159301.51417031
1640649600000,2021-12-28 00:00:00,AMP/BTC,1.879e-05,1.919e-05,1.864e-05,1.882e-05,1.7684688275251297,93967.52537328
1640563200000,2021-12-27 00:00:00,AMP/BTC,1.852e-05,1.898e-05,1.829e-05,1.883e-05,2.1737687123729548,115441.77973303
1640476800000,2021-12-26 00:00:00,AMP/BTC,1.873e-05,1.923e-05,1.844e-05,1.844e-05,1.949492218561744,105720.8361476
1640390400000,2021-12-25 00:00:00,AMP/BTC,1.814e-05,1.98e-05,1.804e-05,1.872e-05,4.424379420594744,236345.05451895
1640304000000,2021-12-24 00:00:00,AMP/BTC,1.907e-05,1.941e-05,1.813e-05,1.813e-05,4.168707785217028,229934.24077314
1640217600000,2021-12-23 00:00:00,AMP/BTC,2.038e-05,2.049e-05,1.908e-05,1.908e-05,1.8832892643141623,98704.88806678
1640131200000,2021-12-22 00:00:00,AMP/BTC,1.965e-05,2.07e-05,1.965e-05,2.039e-05,1.460547851014535,71630.59593009
1640044800000,2021-12-21 00:00:00,AMP/BTC,1.962e-05,2.007e-05,1.954e-05,1.97e-05,0.6445616171107811,32718.86381273
1639958400000,2021-12-20 00:00:00,AMP/BTC,1.914e-05,1.977e-05,1.91e-05,1.962e-05,2.3208616806787115,118290.60553918
1639872000000,2021-12-19 00:00:00,AMP/BTC,1.93e-05,1.953e-05,1.897e-05,1.901e-05,3.040669189627841,159951.03575107
1639785600000,2021-12-18 00:00:00,AMP/BTC,1.962e-05,1.972e-05,1.922e-05,1.93e-05,3.440110193156963,178244.05145891
1639699200000,2021-12-17 00:00:00,AMP/BTC,1.9e-05,1.984e-05,1.839e-05,1.962e-05,1.1716806605414238,59718.68810099
1639612800000,2021-12-16 00:00:00,AMP/BTC,1.988e-05,2.01e-05,1.845e-05,1.896e-05,0.2403754051952232,12678.02770017
1639526400000,2021-12-15 00:00:00,AMP/BTC,1.833e-05,2.016e-05,1.826e-05,1.979e-05,0.3484200362173728,17605.86337632
1639440000000,2021-12-14 00:00:00,AMP/BTC,1.84e-05,1.874e-05,1.784e-05,1.828e-05,0.16776031851414522,9177.26031259
1639353600000,2021-12-13 00:00:00,AMP/BTC,1.879e-05,1.925e-05,1.758e-05,1.845e-05,0.44673792655724104,24213.43775378
1639267200000,2021-12-12 00:00:00,AMP/BTC,1.782e-05,1.962e-05,1.774e-05,1.88e-05,0.19433025850226399,10336.71587778
1639180800000,2021-12-11 00:00:00,AMP/BTC,1.84e-05,1.885e-05,1.741e-05,1.784e-05,0.35017412186599994,19628.594275
1639094400000,2021-12-10 00:00:00,AMP/BTC,1.987e-05,1.987e-05,1.776e-05,1.836e-05,0.49240252918804683,26819.30986863
1639008000000,2021-12-09 00:00:00,AMP/BTC,1.966e-05,2.157e-05,1.854e-05,1.99e-05,0.18290958988523498,9191.43667765
1638921600000,2021-12-08 00:00:00,AMP/BTC,1.691e-05,2.118e-05,1.683e-05,1.963e-05,4.805024325658743,244779.63961583
