https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume ANT,Volume BTC
1644537600,2022-02-11 00:00:00,ANT/BTC,0.00015954,0.00016019,0.00014099,0.00014313,7170.82329984,1.0870190748269616
1644451200,2022-02-10 00:00:00,ANT/BTC,0.00017745,0.00017745,0.00015924,0.00015954,3346.2575,0.563872251533
1644364800,2022-02-09 00:00:00,ANT/BTC,0.00017135,0.00017819,0.00016787,0.00017672,4760.3607,0.834914112335
1644278400,2022-02-08 00:00:00,ANT/BTC,0.00017606,0.00018275,0.0001668,0.00017214,3212.45774527,0.5580076861737575
1644192000,2022-02-07 00:00:00,ANT/BTC,0.00018898,0.000192,0.00017483,0.00017483,3963.30930402,0.7281712029668003
1644105600,2022-02-06 00:00:00,ANT/BTC,0.00021059,0.00021349,0.00018403,0.00018881,5041.58977951,0.9850184660144634
1644019200,2022-02-05 00:00:00,ANT/BTC,0.00018952,0.00021174,0.00018358,0.0002106,9783.30008753,1.9075048375837329
1643932800,2022-02-04 00:00:00,ANT/BTC,0.00020655,0.00022674,0.00018652,0.00018878,7298.91200479,1.5143033187877073
1643846400,2022-02-03 00:00:00,ANT/BTC,0.00020955,0.00021615,0.00019798,0.00020717,10799.0275,2.214305451591
1643760000,2022-02-02 00:00:00,ANT/BTC,0.00019472,0.00022905,0.00018849,0.00021033,14755.8114527,3.161118079000696
1643673600,2022-02-01 00:00:00,ANT/BTC,0.0002007,0.00022477,0.00018808,0.00019472,12980.72217241,2.6277760515121767
1643587200,2022-01-31 00:00:00,ANT/BTC,0.00018103,0.00020644,0.00016847,0.00020199,12638.11062504,2.3895232951965399
1643500800,2022-01-30 00:00:00,ANT/BTC,0.00016402,0.00018782,0.00015761,0.00018117,11244.02833167,1.9486474659043408
1643414400,2022-01-29 00:00:00,ANT/BTC,0.0001401,0.00016715,0.00014007,0.00016447,7709.29750606,1.2125273471699822
1643328000,2022-01-28 00:00:00,ANT/BTC,0.00014242,0.00014658,0.00013782,0.00013976,3915.98713706,0.5551912652978229
1643241600,2022-01-27 00:00:00,ANT/BTC,0.00013364,0.00014796,0.00012765,0.00014207,6905.63805074,0.9359105641780478
1643155200,2022-01-26 00:00:00,ANT/BTC,0.00013661,0.0001436,0.00013168,0.00013389,4359.54552254,0.5923392742554256
1643068800,2022-01-25 00:00:00,ANT/BTC,0.00014425,0.0001509,0.00013409,0.00013718,3953.9255,0.561631856994
1642982400,2022-01-24 00:00:00,ANT/BTC,0.00012999,0.00014783,0.000118,0.00014373,8647.76892845,1.169160113670266
1642896000,2022-01-23 00:00:00,ANT/BTC,0.00012798,0.00013475,0.0001238,0.00012954,6285.05791265,0.8053483811080884
1642809600,2022-01-22 00:00:00,ANT/BTC,0.00014414,0.00014638,0.00011666,0.00012825,11318.49889229,1.4511755808088674
1642723200,2022-01-21 00:00:00,ANT/BTC,0.00016515,0.00016535,0.00013923,0.00014502,11505.6868,1.735180680531
1642636800,2022-01-20 00:00:00,ANT/BTC,0.00015977,0.0001753,0.00015682,0.00016515,5515.3945015,0.9314035670431344
1642550400,2022-01-19 00:00:00,ANT/BTC,0.00017379,0.00017675,0.0001591,0.00015933,3913.21656539,0.6541694035734349
1642464000,2022-01-18 00:00:00,ANT/BTC,0.0001765,0.00019025,0.00017034,0.0001731,5173.0574,0.93283884067
1642377600,2022-01-17 00:00:00,ANT/BTC,0.00018733,0.00018819,0.00017063,0.00017614,5369.64387773,0.9519937982145936
1642291200,2022-01-16 00:00:00,ANT/BTC,0.00019043,0.00019459,0.00018479,0.00018728,2058.60790701,0.3888765421298371
1642204800,2022-01-15 00:00:00,ANT/BTC,0.00019555,0.00020159,0.00018914,0.00019051,1916.45599241,0.370984960820806
1642118400,2022-01-14 00:00:00,ANT/BTC,0.00019933,0.00020793,0.00019238,0.00019554,3080.9213008,0.611641128275568
1642032000,2022-01-13 00:00:00,ANT/BTC,0.00021527,0.00021615,0.00019688,0.00019952,5047.03100049,1.0403497056631178
1641945600,2022-01-12 00:00:00,ANT/BTC,0.00019434,0.00022006,0.00019025,0.00021506,8339.74986397,1.6860112367924428
1641859200,2022-01-11 00:00:00,ANT/BTC,0.00017796,0.00019668,0.0001729,0.00019448,7237.46273385,1.337394638728252
1641772800,2022-01-10 00:00:00,ANT/BTC,0.00019574,0.00019574,0.00017474,0.00017796,6080.8962,1.115858700297
1641686400,2022-01-09 00:00:00,ANT/BTC,0.00019357,0.0001999,0.00018821,0.00019611,8725.65437582,1.6889187843871194
1641600000,2022-01-08 00:00:00,ANT/BTC,0.00022425,0.00024218,0.00019091,0.00019379,12098.80156183,2.5864673193685506
1641513600,2022-01-07 00:00:00,ANT/BTC,0.00025266,0.00025486,0.00022045,0.00022421,7281.91739359,1.7473084517752918
1641427200,2022-01-06 00:00:00,ANT/BTC,0.00023558,0.00027416,0.00023124,0.0002526,7299.54310125,1.8642308382082528
1641340800,2022-01-05 00:00:00,ANT/BTC,0.00024209,0.00025175,0.00022107,0.00023565,5647.21384319,1.3377259044551025
1641254400,2022-01-04 00:00:00,ANT/BTC,0.00025916,0.00026683,0.00023996,0.00024039,2218.98987611,0.5617519263650217
1641168000,2022-01-03 00:00:00,ANT/BTC,0.00027635,0.00029653,0.00025311,0.00025838,7683.94922709,2.0552731233146047
1641081600,2022-01-02 00:00:00,ANT/BTC,0.00027386,0.00028308,0.00026241,0.0002758,2729.64255183,0.7421336220262558
1640995200,2022-01-01 00:00:00,ANT/BTC,0.00029232,0.00030744,0.00026782,0.00027414,5117.38355609,1.479596477507029
1640908800,2021-12-31 00:00:00,ANT/BTC,0.00023794,0.00030032,0.00023794,0.00029212,6257.56725293,1.6843706088379336
1640822400,2021-12-30 00:00:00,ANT/BTC,0.00023416,0.00026568,0.00023221,0.00023794,5897.65304188,1.4629022077532124
1640736000,2021-12-29 00:00:00,ANT/BTC,0.00025625,0.00028602,0.00023242,0.00023434,19908.82709205,5.0955378308765131
1640649600,2021-12-28 00:00:00,ANT/BTC,0.00018394,0.00028573,0.00018009,0.00025666,26782.56862061,6.7190565624908601
