https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume AVA,Volume USDT
1655683200,2022-06-20 00:00:00,AVA/USDT,0.519153,0.543474,0.502281,0.542023,239255.12953382,126521.12731551661002
1655596800,2022-06-19 00:00:00,AVA/USDT,0.48,0.6,0.472762,0.519842,468211.93809565,241394.67555488425322
1655510400,2022-06-18 00:00:00,AVA/USDT,0.487209,0.500999,0.445817,0.479389,474014.50547748,220772.66888242175306
1655424000,2022-06-17 00:00:00,AVA/USDT,0.48088,0.503985,0.478596,0.48813,103313.62938089,50698.13895808031279
1655337600,2022-06-16 00:00:00,AVA/USDT,0.537806,0.544006,0.48001,0.481949,102898.90111489,52506.15755233113368
1655251200,2022-06-15 00:00:00,AVA/USDT,0.530785,0.575154,0.4687,0.537405,367445.59956576,189192.97157476811547
1655164800,2022-06-14 00:00:00,AVA/USDT,0.511039,0.547138,0.48071,0.529721,128549.58612572,66661.8419394853131
1655078400,2022-06-13 00:00:00,AVA/USDT,0.574671,0.575057,0.497751,0.511038,231520.04386673,122099.54830498838455
1654992000,2022-06-12 00:00:00,AVA/USDT,0.619075,0.622314,0.525,0.573104,217274.84996782,127724.85071646347647
1654905600,2022-06-11 00:00:00,AVA/USDT,0.676308,0.6875,0.613763,0.619075,63716.0235418,41603.36618574846498
1654819200,2022-06-10 00:00:00,AVA/USDT,0.702281,0.718307,0.669993,0.676091,68474.0304887,47143.39303180110202
1654732800,2022-06-09 00:00:00,AVA/USDT,0.731047,0.739081,0.701671,0.701915,37502.71720935,27016.05506685134352
1654646400,2022-06-08 00:00:00,AVA/USDT,0.73476,0.780459,0.723077,0.730769,69172.47052847,51532.14759906444402
1654560000,2022-06-07 00:00:00,AVA/USDT,0.7442,0.753846,0.695674,0.737861,68017.15896195,49115.45980058017427
1654473600,2022-06-06 00:00:00,AVA/USDT,0.689898,1,0.685352,0.742775,271164.49392171,223350.82091452835715
1654387200,2022-06-05 00:00:00,AVA/USDT,0.681468,0.709203,0.676211,0.691542,25588.37043851,17687.15552297432148
1654300800,2022-06-04 00:00:00,AVA/USDT,0.666657,0.683607,0.655,0.681468,20495.6856472,13673.26547937365084
1654214400,2022-06-03 00:00:00,AVA/USDT,0.696183,0.702886,0.651945,0.665014,59861.53868268,39888.91492878552935
1654128000,2022-06-02 00:00:00,AVA/USDT,0.681891,0.699222,0.673216,0.697735,100033.54518858,68376.83856200592066
1654041600,2022-06-01 00:00:00,AVA/USDT,0.748751,0.784373,0.67,0.681928,88752.20712983,64123.50472063947115
1653955200,2022-05-31 00:00:00,AVA/USDT,0.71323,0.789978,0.704857,0.749369,114145.62543434,85158.45494634800278
1653868800,2022-05-30 00:00:00,AVA/USDT,0.672177,0.73,0.668777,0.715778,121726.12383048,85824.63093044856377
1653782400,2022-05-29 00:00:00,AVA/USDT,0.647438,0.73,0.637,0.671991,100780.09230061,66883.41245586286119
1653696000,2022-05-28 00:00:00,AVA/USDT,0.636344,0.65,0.634447,0.643379,48999.82133575,31377.26783117792121
1653609600,2022-05-27 00:00:00,AVA/USDT,0.66335,0.679158,0.621401,0.636775,123403.88253495,79181.43774541419296
1653523200,2022-05-26 00:00:00,AVA/USDT,0.71886,0.81,0.662154,0.662154,207259.79373292,149891.5453835572287
1653436800,2022-05-25 00:00:00,AVA/USDT,0.739101,0.742664,0.697442,0.71927,136991.93402247,99092.72856141768383
1653350400,2022-05-24 00:00:00,AVA/USDT,0.710969,0.751076,0.69447,0.737782,178756.82191404,129480.28937792049194
1653264000,2022-05-23 00:00:00,AVA/USDT,0.746704,0.763855,0.710967,0.711415,72498.83816169,54028.94297215594461
1653177600,2022-05-22 00:00:00,AVA/USDT,0.743416,0.763469,0.731104,0.749435,52445.94813577,39005.66843734034923
1653091200,2022-05-21 00:00:00,AVA/USDT,0.71525,0.75,0.702296,0.742409,127643.76004664,92493.51091712524893
1653004800,2022-05-20 00:00:00,AVA/USDT,0.740145,0.801097,0.707703,0.713823,194532.49185354,146406.32569306485932
1652918400,2022-05-19 00:00:00,AVA/USDT,0.7025,0.744199,0.691452,0.742131,98257.71192442,69956.76342757392534
1652832000,2022-05-18 00:00:00,AVA/USDT,0.780389,0.786996,0.7,0.7,119133.63295523,88168.73395157509893
1652745600,2022-05-17 00:00:00,AVA/USDT,0.71273,0.786998,0.71273,0.7721,113079.78365602,84155.74754005406091
1652659200,2022-05-16 00:00:00,AVA/USDT,0.738286,0.74654,0.687421,0.713163,131890.70409163,93425.97159428073898
1652572800,2022-05-15 00:00:00,AVA/USDT,0.699077,0.755184,0.673613,0.741312,55451.34476507,39305.28219253787339
1652486400,2022-05-14 00:00:00,AVA/USDT,0.71665,0.722811,0.654,0.695701,90522.6967404,61995.5893133902788
1652400000,2022-05-13 00:00:00,AVA/USDT,0.590462,0.813359,0.581129,0.716187,217358.53002553,151251.28998604271198
1652313600,2022-05-12 00:00:00,AVA/USDT,0.637453,0.688584,0.562834,0.590287,426534.83401864,263570.6432933155547
1652227200,2022-05-11 00:00:00,AVA/USDT,0.956546,1.051282,0.603713,0.636913,761619.9879952,573813.53832501479568
1652140800,2022-05-10 00:00:00,AVA/USDT,0.991666,1.069253,0.945309,0.95688,244546.15065317,243731.12199250501842
1652054400,2022-05-09 00:00:00,AVA/USDT,1.136919,1.145909,0.984345,0.99,254869.18995726,266195.93698514751531
1651968000,2022-05-08 00:00:00,AVA/USDT,1.177,1.180247,1.12612,1.13875,86393.46142009,99551.34682617433657
1651881600,2022-05-07 00:00:00,AVA/USDT,1.212547,1.24564,1.170764,1.177,145655.64723363,173972.53697679611007
1651795200,2022-05-06 00:00:00,AVA/USDT,1.234245,1.249163,1.170747,1.210059,97343.67470815,117899.12709496816947
1651708800,2022-05-05 00:00:00,AVA/USDT,1.314006,1.42,1.207213,1.23752,487859.18844874,631188.49204376112799
1651622400,2022-05-04 00:00:00,AVA/USDT,1.247667,1.38,1.23994,1.309583,216487.57742811,278565.5971824118766
1651536000,2022-05-03 00:00:00,AVA/USDT,1.269916,1.415241,1.213441,1.24579,229293.72004802,301894.18768993206912
1651449600,2022-05-02 00:00:00,AVA/USDT,1.171228,1.45,1.162677,1.269859,428055.78162823,556350.68129525159068
1651363200,2022-05-01 00:00:00,AVA/USDT,1.137562,1.191777,1.115181,1.170764,160822.15432593,184106.19532225199952
1651276800,2022-04-30 00:00:00,AVA/USDT,1.275897,1.275965,1.136808,1.136808,87672.73290466,105407.54370334369359
1651190400,2022-04-29 00:00:00,AVA/USDT,1.20424,1.476,1.200585,1.275,487361.49536576,648335.62768136078024
1651104000,2022-04-28 00:00:00,AVA/USDT,1.199929,1.23656,1.171929,1.206261,64182.36233331,76939.36921908605461
1651017600,2022-04-27 00:00:00,AVA/USDT,1.17084,1.20981,1.162,1.20014,47475.69353814,56587.55192456777428
1650931200,2022-04-26 00:00:00,AVA/USDT,1.254117,1.266,1.15,1.171929,79504.41671914,94818.83769278496374
1650844800,2022-04-25 00:00:00,AVA/USDT,1.2487,1.25639,1.185693,1.253662,76721.88720467,93210.13376801914393
1650758400,2022-04-24 00:00:00,AVA/USDT,1.279999,1.2865,1.24272,1.2487,42279.79002112,53505.4853706715079
1650672000,2022-04-23 00:00:00,AVA/USDT,1.327712,1.328223,1.279132,1.279132,42078.3234475,54603.69794694579943
1650585600,2022-04-22 00:00:00,AVA/USDT,1.357,1.36635,1.319275,1.326526,53053.19882328,71291.78144500990143
1650499200,2022-04-21 00:00:00,AVA/USDT,1.406123,1.442,1.3435,1.355855,36504.27784881,51619.17421476326065
1650412800,2022-04-20 00:00:00,AVA/USDT,1.455849,1.457113,1.386829,1.406123,77506.33789132,110874.02660540395069
1650326400,2022-04-19 00:00:00,AVA/USDT,1.399912,1.457138,1.39312,1.457138,39832.60735249,56982.76695969272126
1650240000,2022-04-18 00:00:00,AVA/USDT,1.385088,1.403332,1.335459,1.402734,39413.25120412,53812.25069626078052
1650153600,2022-04-17 00:00:00,AVA/USDT,1.444977,1.473453,1.3855,1.3855,27552.79031112,39431.32374801059642
1650067200,2022-04-16 00:00:00,AVA/USDT,1.481409,1.492,1.43484,1.444977,26950.82093328,39453.30205274957272
1649980800,2022-04-15 00:00:00,AVA/USDT,1.449129,1.512655,1.433048,1.476658,69547.94379053,103159.29301905816169
1649894400,2022-04-14 00:00:00,AVA/USDT,1.46567,1.575,1.44325,1.451733,94746.10204052,141365.10780689004518
1649808000,2022-04-13 00:00:00,AVA/USDT,1.410781,1.473,1.39,1.465308,111023.46196379,160197.48693355726303
1649721600,2022-04-12 00:00:00,AVA/USDT,1.388367,1.654518,1.296661,1.410781,288435.51642977,414131.5049166451158
1649635200,2022-04-11 00:00:00,AVA/USDT,1.54,1.543126,1.316433,1.386849,237610.62913436,341260.40280371977262
1649548800,2022-04-10 00:00:00,AVA/USDT,1.572274,1.5879,1.536943,1.540634,97083.16608465,152129.70169203188632
1649462400,2022-04-09 00:00:00,AVA/USDT,1.586065,1.6101,1.550157,1.572593,67361.3019472,106603.63208255007378
1649376000,2022-04-08 00:00:00,AVA/USDT,1.631974,2.037047,1.574002,1.585551,263008.98824855,441986.30318994335387
1649289600,2022-04-07 00:00:00,AVA/USDT,1.615859,1.655751,1.585394,1.63291,135491.15176144,220680.89757565820466
1649203200,2022-04-06 00:00:00,AVA/USDT,1.811663,1.978399,1.61331,1.61331,329941.48506556,600860.99444051694578
1649116800,2022-04-05 00:00:00,AVA/USDT,1.778244,1.84086,1.76,1.814506,117995.56127794,212580.88968597089897
1649030400,2022-04-04 00:00:00,AVA/USDT,1.803605,1.818564,1.733332,1.778244,92942.58571337,165381.03009170055348
1648944000,2022-04-03 00:00:00,AVA/USDT,1.70861,1.84,1.69127,1.80347,105507.18434413,187041.79384199706343
1648857600,2022-04-02 00:00:00,AVA/USDT,1.767056,1.847977,1.70663,1.706743,84470.68622844,150664.17995482380868
1648771200,2022-04-01 00:00:00,AVA/USDT,1.676441,1.797996,1.634357,1.767057,109800.37116693,189119.62102768686012
1648684800,2022-03-31 00:00:00,AVA/USDT,1.7553,1.794723,1.67354,1.679086,85577.19691122,147998.58918470730552
1648598400,2022-03-30 00:00:00,AVA/USDT,1.815582,1.817453,1.747488,1.757271,142673.9367983,252729.49373350112847
1648512000,2022-03-29 00:00:00,AVA/USDT,1.658536,1.825,1.65663,1.813369,250326.31017047,437701.60755416769208
1648425600,2022-03-28 00:00:00,AVA/USDT,1.723547,1.796528,1.65663,1.661114,125932.75630361,217194.51092733249659
1648339200,2022-03-27 00:00:00,AVA/USDT,1.597538,1.73199,1.59,1.721612,113973.1733783,186660.50960336834122
1648252800,2022-03-26 00:00:00,AVA/USDT,1.547897,1.647124,1.546348,1.59754,183704.67297621,294820.56013793994051
1648166400,2022-03-25 00:00:00,AVA/USDT,1.494427,1.67236,1.489514,1.547897,383878.28101853,602958.84403199247336
1648080000,2022-03-24 00:00:00,AVA/USDT,1.452693,1.500917,1.43665,1.49973,113654.490897,166031.95155260133451
1647993600,2022-03-23 00:00:00,AVA/USDT,1.461157,1.475,1.42309,1.451859,150932.37173074,218916.46986653350925
1647907200,2022-03-22 00:00:00,AVA/USDT,1.487665,1.532658,1.461157,1.461157,104936.01985051,156633.67136922945819
1647820800,2022-03-21 00:00:00,AVA/USDT,1.376598,1.544626,1.365141,1.486208,220255.00541505,320835.44045496342928
1647734400,2022-03-20 00:00:00,AVA/USDT,1.36,1.601168,1.34984,1.376598,263113.52404268,379238.28758835219037
1647648000,2022-03-19 00:00:00,AVA/USDT,1.30845,1.36,1.28891,1.357512,100893.22994284,134435.64068724868258
1647561600,2022-03-18 00:00:00,AVA/USDT,1.310644,1.334393,1.265267,1.307321,177139.10846004,230985.24320616998516
1647475200,2022-03-17 00:00:00,AVA/USDT,1.329725,1.355101,1.306735,1.306735,96022.72658835,127268.76604645601427
1647388800,2022-03-16 00:00:00,AVA/USDT,1.305328,1.371717,1.278,1.329684,185989.78022172,246322.62575705881643
1647302400,2022-03-15 00:00:00,AVA/USDT,1.281651,1.317005,1.246563,1.308206,130321.64078364,166784.95513125317319
1647216000,2022-03-14 00:00:00,AVA/USDT,1.356524,1.478487,1.257,1.28079,229189.60980591,301784.56760543206528
1647129600,2022-03-13 00:00:00,AVA/USDT,1.2423,1.61,1.21,1.355582,513380.17492468,710574.52692557099507
1647043200,2022-03-12 00:00:00,AVA/USDT,1.213337,1.261985,1.212854,1.242352,100038.2422279,124531.29393778316826
1646956800,2022-03-11 00:00:00,AVA/USDT,1.227079,1.25424,1.198216,1.213927,159975.57076713,195799.98862879239535
1646870400,2022-03-10 00:00:00,AVA/USDT,1.308638,1.308638,1.2,1.22819,152439.10166938,186776.96607620220447
1646784000,2022-03-09 00:00:00,AVA/USDT,1.270886,1.33456,1.26647,1.308973,157857.59626881,207088.07725329972946
1646697600,2022-03-08 00:00:00,AVA/USDT,1.296592,1.3704,1.254362,1.268574,251666.32826003,327109.59126574559739
1646611200,2022-03-07 00:00:00,AVA/USDT,1.239056,1.434136,1.216574,1.297959,397532.82648783,519367.04964277056925
1646524800,2022-03-06 00:00:00,AVA/USDT,1.29825,1.3094,1.237326,1.238579,193574.58194066,245906.69643322968925
1646438400,2022-03-05 00:00:00,AVA/USDT,1.317359,1.32144,1.282249,1.29802,141077.64608513,183447.70312078646284
1646352000,2022-03-04 00:00:00,AVA/USDT,1.405166,1.410868,1.282523,1.31558,276917.5664763,375589.07655001988107
1646265600,2022-03-03 00:00:00,AVA/USDT,1.39821,1.450387,1.350692,1.405379,133693.60221617,185457.56250221983714
1646179200,2022-03-02 00:00:00,AVA/USDT,1.460526,1.47674,1.383238,1.40109,123498.60630229,176954.303676539098
1646092800,2022-03-01 00:00:00,AVA/USDT,1.411359,1.649524,1.380671,1.460511,373647.70465387,560805.18878274508007
1646006400,2022-02-28 00:00:00,AVA/USDT,1.138571,1.66,1.138215,1.412061,496711.43154659,698576.7433442959562
1645920000,2022-02-27 00:00:00,AVA/USDT,1.169876,1.27061,1.121971,1.138241,125583.26912177,149550.47332772050549
1645833600,2022-02-26 00:00:00,AVA/USDT,1.125523,1.263,1.115782,1.16901,91952.91792453,107912.60114318777033
1645747200,2022-02-25 00:00:00,AVA/USDT,1.066792,1.134789,1.065646,1.125525,108478.2156615,118707.42840177991509
1645660800,2022-02-24 00:00:00,AVA/USDT,1.113003,1.136363,0.967658,1.067888,247739.53941933,253488.18630353049652
1645574400,2022-02-23 00:00:00,AVA/USDT,1.186217,1.201697,1.114184,1.11657,198157.64869359,234077.38357855469616
1645488000,2022-02-22 00:00:00,AVA/USDT,1.147349,1.204652,1.105642,1.186183,69901.27109547,80433.40840441135912
1645401600,2022-02-21 00:00:00,AVA/USDT,1.26741,1.32,1.147872,1.150498,76245.94621038,95790.53393324463717
1645315200,2022-02-20 00:00:00,AVA/USDT,1.366641,1.367064,1.24961,1.268027,127519.6684312,167503.17031120360436
1645228800,2022-02-19 00:00:00,AVA/USDT,1.39328,1.40478,1.361039,1.372191,35517.02388993,49158.38749094824888
1645142400,2022-02-18 00:00:00,AVA/USDT,1.446799,1.47142,1.375355,1.397893,78142.05516942,110671.06221225274556
1645056000,2022-02-17 00:00:00,AVA/USDT,1.603486,1.632347,1.440011,1.4467,69491.32784247,105865.38916576806748
1644969600,2022-02-16 00:00:00,AVA/USDT,1.649569,1.69,1.541131,1.608583,142727.76052629,228467.79776469214545
1644883200,2022-02-15 00:00:00,AVA/USDT,1.601625,1.705,1.591,1.651377,136152.65162938,224980.86694926482324
1644796800,2022-02-14 00:00:00,AVA/USDT,1.536936,1.724115,1.52,1.604666,229354.84710347,370119.697342961471
1644710400,2022-02-13 00:00:00,AVA/USDT,1.5667,1.716163,1.411644,1.531831,282311.35709429,442147.90077982821102
1644624000,2022-02-12 00:00:00,AVA/USDT,1.601861,1.877,1.390784,1.567284,687031.42555934,1080705.06170985675954
1644537600,2022-02-11 00:00:00,AVA/USDT,1.260401,2.0229,1.246694,1.601855,757580.01305471,1181809.45483432009089
1644451200,2022-02-10 00:00:00,AVA/USDT,1.33148,1.340741,1.253254,1.262922,159274.85132347,207642.20492906174802
1644364800,2022-02-09 00:00:00,AVA/USDT,1.281751,1.342607,1.253455,1.334171,245575.64820701,321456.98225535265784
1644278400,2022-02-08 00:00:00,AVA/USDT,1.325766,1.37752,1.242601,1.280514,252526.4854189,325634.18157354831618
1644192000,2022-02-07 00:00:00,AVA/USDT,1.283941,1.481136,1.264488,1.324147,273690.80648146,366093.55402629414109
1644105600,2022-02-06 00:00:00,AVA/USDT,1.289752,1.30246,1.25377,1.285826,954976.06693981,1218163.67162497271932
1644019200,2022-02-05 00:00:00,AVA/USDT,1.250555,1.319314,1.234068,1.287064,163900.54397496,207508.32278544528524
1643932800,2022-02-04 00:00:00,AVA/USDT,1.13812,1.258426,1.13812,1.255216,124431.93962938,148021.59398554065137
