https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume GAFI,Volume USDT
1655042400,2022-06-12 14:00:00,GAFI/USDT,11.669,11.907,11.48,11.648,140.2322,1644.4623277
1655038800,2022-06-12 13:00:00,GAFI/USDT,11.764,12.197,11.476,11.667,266.5885,3117.1194547
1655035200,2022-06-12 12:00:00,GAFI/USDT,11.72,12.301,11.467,11.738,279.54641461,3288.86710123701
1655031600,2022-06-12 11:00:00,GAFI/USDT,11.674,11.763,11.485,11.758,204.78942538,2373.26824746203
1655028000,2022-06-12 10:00:00,GAFI/USDT,11.745,11.814,11.468,11.726,202.4951,2371.75992
1655024400,2022-06-12 09:00:00,GAFI/USDT,11.886,11.886,11.269,11.752,252.56561351,2938.9828904584
1655020800,2022-06-12 08:00:00,GAFI/USDT,11.903,12.075,11.265,11.9,413.67123904,4801.01283762864
1655017200,2022-06-12 07:00:00,GAFI/USDT,12.671,12.691,11.846,11.857,148.9432578,1813.0713342398
1655013600,2022-06-12 06:00:00,GAFI/USDT,12.765,12.768,12.51,12.561,126.3694,1589.5531905
1655010000,2022-06-12 05:00:00,GAFI/USDT,13.013,13.031,12.761,12.767,183.3162,2367.67435
1655006400,2022-06-12 04:00:00,GAFI/USDT,12.837,13.058,12.821,13.01,72.38000488,933.53704622304
1655002800,2022-06-12 03:00:00,GAFI/USDT,13.063,13.553,12.834,12.866,229.73791376,2992.4106641315
1654999200,2022-06-12 02:00:00,GAFI/USDT,12.98,13.152,12.937,13.084,94.1649777,1226.2588037843
1654995600,2022-06-12 01:00:00,GAFI/USDT,13.019,13.124,12.957,13.028,71.15692732,928.11837912912
1654992000,2022-06-12 00:00:00,GAFI/USDT,13.105,13.147,12.945,12.981,71.0269,928.3978204
1654988400,2022-06-11 23:00:00,GAFI/USDT,13.134,13.159,12.999,13.079,114.1584,1490.8328166
1654984800,2022-06-11 22:00:00,GAFI/USDT,12.972,13.151,12.957,13.052,150.3856,1958.0359206
1654981200,2022-06-11 21:00:00,GAFI/USDT,13.009,13.175,12.977,13.013,65.19995699,850.10446004325
1654977600,2022-06-11 20:00:00,GAFI/USDT,12.828,13.054,12.828,13.04,113.8298,1475.043923
1654974000,2022-06-11 19:00:00,GAFI/USDT,12.98,13.026,12.832,12.946,77.52813451,1003.65414372647
1654970400,2022-06-11 18:00:00,GAFI/USDT,13.291,13.344,12.827,12.937,102.9324,1341.3705908
1654966800,2022-06-11 17:00:00,GAFI/USDT,13.188,13.469,12.865,13.23,99.11276812,1305.45449778868
1654963200,2022-06-11 16:00:00,GAFI/USDT,13.219,13.732,12.883,13.187,134.55968335,1792.5460686622
1654959600,2022-06-11 15:00:00,GAFI/USDT,14.122,14.129,13.15,13.199,1133.1743,15568.3426338
1654956000,2022-06-11 14:00:00,GAFI/USDT,14.109,14.271,13.792,14.12,412.7847,5811.9143153
1654952400,2022-06-11 13:00:00,GAFI/USDT,14.279,14.352,14.085,14.085,158.45049868,2260.98503528836
1654948800,2022-06-11 12:00:00,GAFI/USDT,14.244,14.705,14.042,14.298,224.01337538,3213.96825237217
1654945200,2022-06-11 11:00:00,GAFI/USDT,14.081,14.888,13.94,14.274,420.53415177,5990.99605085176
1654941600,2022-06-11 10:00:00,GAFI/USDT,14.041,14.142,13.958,14.094,72.0287,1011.5785946
1654938000,2022-06-11 09:00:00,GAFI/USDT,14.178,14.233,13.963,14.052,67.023,946.948044
1654934400,2022-06-11 08:00:00,GAFI/USDT,14.144,14.279,14.125,14.136,66.0279,937.1055407
1654930800,2022-06-11 07:00:00,GAFI/USDT,14.227,14.26,14.133,14.186,65,922.779
1654927200,2022-06-11 06:00:00,GAFI/USDT,14.256,14.41,14.125,14.175,67.43086963,961.8779001683
1654923600,2022-06-11 05:00:00,GAFI/USDT,13.856,14.366,13.826,14.249,140.18976804,1986.590528365
1654920000,2022-06-11 04:00:00,GAFI/USDT,13.782,13.935,13.782,13.876,69.0359,956.8020003
1654916400,2022-06-11 03:00:00,GAFI/USDT,13.961,14.029,13.687,13.838,143.9992,1990.7397265
1654912800,2022-06-11 02:00:00,GAFI/USDT,13.913,14.031,13.913,13.985,96.5348,1348.1366252
1654909200,2022-06-11 01:00:00,GAFI/USDT,13.825,14.125,13.8,13.949,73.07073196,1018.730999935
1654905600,2022-06-11 00:00:00,GAFI/USDT,13.791,14.235,13.5,13.808,314.58659391,4413.7719705042
1654902000,2022-06-10 23:00:00,GAFI/USDT,13.687,13.935,13.5,13.885,284.23299606,3905.93508487164
1654898400,2022-06-10 22:00:00,GAFI/USDT,13.792,13.792,13.687,13.687,25.0503,343.3432143
1654894800,2022-06-10 21:00:00,GAFI/USDT,13.808,13.833,13.792,13.792,55.26882281,762.87403283238
1654891200,2022-06-10 20:00:00,GAFI/USDT,13.87,14.009,13.751,13.862,66.28622944,918.32336750846
1654887600,2022-06-10 19:00:00,GAFI/USDT,13.935,14.02,13.811,13.852,75.3884,1051.427512
1654884000,2022-06-10 18:00:00,GAFI/USDT,13.984,14.059,13.924,13.935,65.0131,909.2244083
1654880400,2022-06-10 17:00:00,GAFI/USDT,13.865,14.105,13.813,14.073,76.07900926,1068.1139553123
1654876800,2022-06-10 16:00:00,GAFI/USDT,14.246,14.279,13.772,13.819,349.1429,4832.3598002
1654873200,2022-06-10 15:00:00,GAFI/USDT,14.604,14.622,14,14.24,149.2342,2118.724734
1654869600,2022-06-10 14:00:00,GAFI/USDT,14.776,14.826,14.523,14.587,70.071,1026.7924048
1654866000,2022-06-10 13:00:00,GAFI/USDT,14.66,15.006,14.505,14.752,71.0276,1044.6593555
1654862400,2022-06-10 12:00:00,GAFI/USDT,14.694,14.723,14.535,14.612,64.0263,939.6106015
1654858800,2022-06-10 11:00:00,GAFI/USDT,14.722,14.749,14.652,14.697,106.1156,1558.4702379
1654855200,2022-06-10 10:00:00,GAFI/USDT,14.712,14.859,14.66,14.687,77.65859803,1145.65963796429
1654851600,2022-06-10 09:00:00,GAFI/USDT,15.098,15.133,14.655,14.673,86.3674,1276.6312027
1654848000,2022-06-10 08:00:00,GAFI/USDT,14.93,15.118,14.536,15.042,82.6169,1240.0241163
1654844400,2022-06-10 07:00:00,GAFI/USDT,15.265,15.437,14.777,14.972,128.3887,1934.8493651
1654840800,2022-06-10 06:00:00,GAFI/USDT,15.363,15.448,15.265,15.398,68.5071,1054.238244
1654837200,2022-06-10 05:00:00,GAFI/USDT,15.273,15.589,15.163,15.28,62.05786304,954.49055013056
1654833600,2022-06-10 04:00:00,GAFI/USDT,15.328,15.421,15.157,15.2,73.0154,1119.383755
1654830000,2022-06-10 03:00:00,GAFI/USDT,15.317,15.455,15.29,15.387,73.0365,1121.7381075
1654826400,2022-06-10 02:00:00,GAFI/USDT,15.374,15.446,15.288,15.333,83.1081,1275.9816501
1654822800,2022-06-10 01:00:00,GAFI/USDT,15.256,15.446,15.224,15.406,69.10736625,1059.9138195975
1654819200,2022-06-10 00:00:00,GAFI/USDT,14.88,15.583,14.819,15.174,126.73165962,1922.41788605846
1654815600,2022-06-09 23:00:00,GAFI/USDT,14.889,14.963,14.406,14.945,324.0023,4815.1614097
1654812000,2022-06-09 22:00:00,GAFI/USDT,14.734,14.84,14.698,14.801,62.0263,916.6945574
1654808400,2022-06-09 21:00:00,GAFI/USDT,14.824,14.952,14.724,14.741,139.94497381,2082.32081354759
1654804800,2022-06-09 20:00:00,GAFI/USDT,14.855,14.912,14.767,14.892,76.0113,1127.9258671
1654801200,2022-06-09 19:00:00,GAFI/USDT,14.856,14.972,14.797,14.817,69.0119,1027.9626555
1654797600,2022-06-09 18:00:00,GAFI/USDT,14.926,15.01,14.843,14.902,79.45391672,1185.3064469672
1654794000,2022-06-09 17:00:00,GAFI/USDT,14.892,14.98,14.843,14.92,68.0158,1014.4745194
1654790400,2022-06-09 16:00:00,GAFI/USDT,14.909,15.039,14.766,14.94,241.88787628,3591.40530907492
1654786800,2022-06-09 15:00:00,GAFI/USDT,14.775,14.967,14.695,14.823,82.80682763,1228.10817536429
1654783200,2022-06-09 14:00:00,GAFI/USDT,14.828,14.889,14.714,14.832,81.0092,1198.4469788
1654779600,2022-06-09 13:00:00,GAFI/USDT,14.645,14.935,14.645,14.827,89.5803404,1329.78261713286
1654776000,2022-06-09 12:00:00,GAFI/USDT,14.56,14.781,14.412,14.55,69.1623,1005.8222413
1654772400,2022-06-09 11:00:00,GAFI/USDT,14.602,14.695,14.46,14.525,61.0639,890.2614363
1654768800,2022-06-09 10:00:00,GAFI/USDT,14.596,14.645,14.427,14.593,129.6768,1887.3770712
1654765200,2022-06-09 09:00:00,GAFI/USDT,14.77,14.972,14.162,14.574,201.9075,2959.7926052
1654761600,2022-06-09 08:00:00,GAFI/USDT,14.862,14.872,14.77,14.838,75.0239,1112.6965502
1654758000,2022-06-09 07:00:00,GAFI/USDT,14.645,14.885,14.645,14.854,62.04036306,918.7915519481
1654754400,2022-06-09 06:00:00,GAFI/USDT,14.645,14.879,14.528,14.726,70.0366,1032.7166185
1654750800,2022-06-09 05:00:00,GAFI/USDT,14.72,14.853,14.542,14.662,76.3437,1121.2316359
1654747200,2022-06-09 04:00:00,GAFI/USDT,14.687,14.745,14.565,14.623,65,952.499
1654743600,2022-06-09 03:00:00,GAFI/USDT,14.59,14.745,14.535,14.65,70.0121,1025.4372045
1654740000,2022-06-09 02:00:00,GAFI/USDT,14.609,14.738,14.505,14.588,69.0543,1009.0966989
1654736400,2022-06-09 01:00:00,GAFI/USDT,14.427,14.731,14.374,14.706,73.12,1063.147968
1654732800,2022-06-09 00:00:00,GAFI/USDT,14.409,14.783,14.32,14.379,89.71772513,1301.20662319679
1654729200,2022-06-08 23:00:00,GAFI/USDT,14.593,14.626,14.32,14.429,72.0285,1041.9839189
1654725600,2022-06-08 22:00:00,GAFI/USDT,14.577,14.577,14.317,14.523,70.0334,1012.0607428
1654722000,2022-06-08 21:00:00,GAFI/USDT,14.609,14.699,14.452,14.461,69.5121,1009.123283
1654718400,2022-06-08 20:00:00,GAFI/USDT,14.549,14.652,14.505,14.586,76.0236,1109.365318
1654714800,2022-06-08 19:00:00,GAFI/USDT,14.585,14.835,14.345,14.579,93.1147786,1362.2398698452
1654711200,2022-06-08 18:00:00,GAFI/USDT,14.54,14.672,14.315,14.45,79.05461832,1144.97539849104
1654707600,2022-06-08 17:00:00,GAFI/USDT,14.531,14.672,14.433,14.577,68.0961,989.0596979
1654704000,2022-06-08 16:00:00,GAFI/USDT,14.407,14.649,14.406,14.588,63.3373,920.0470704
1654700400,2022-06-08 15:00:00,GAFI/USDT,15.013,15.049,14.326,14.447,300.6277,4403.9679537
1654696800,2022-06-08 14:00:00,GAFI/USDT,15.026,15.07,14.999,15.03,74.4243,1118.634201
1654693200,2022-06-08 13:00:00,GAFI/USDT,15.035,15.075,14.984,15.033,72.0242,1082.4973408
1654689600,2022-06-08 12:00:00,GAFI/USDT,14.91,15.059,14.823,15.022,71.1694,1065.0310162
1654686000,2022-06-08 11:00:00,GAFI/USDT,15.048,15.075,14.756,14.819,80.0097,1199.7442275
1654682400,2022-06-08 10:00:00,GAFI/USDT,14.988,15.052,14.018,14.971,201.9572,2981.8581004
1654678800,2022-06-08 09:00:00,GAFI/USDT,15.063,15.164,14.544,15.072,96.02339034,1443.92839071576
1654675200,2022-06-08 08:00:00,GAFI/USDT,14.657,15.319,14.657,15.062,125.78142754,1888.80726762006
1654671600,2022-06-08 07:00:00,GAFI/USDT,14.886,15.065,14.657,14.679,284.69418106,4183.9856844689
1654668000,2022-06-08 06:00:00,GAFI/USDT,14.815,15.21,14.814,14.922,122.70702583,1829.8609745203
1654664400,2022-06-08 05:00:00,GAFI/USDT,14.922,14.93,14.815,14.826,51.0615,758.9750001
1654660800,2022-06-08 04:00:00,GAFI/USDT,15.075,16.405,13.88,14.908,1063.39597326,15090.98396428119
1654657200,2022-06-08 03:00:00,GAFI/USDT,15.219,15.219,13.658,14.885,212.4011,3116.3829699
1654653600,2022-06-08 02:00:00,GAFI/USDT,15.355,15.405,15.234,15.273,1.514,23.1335498
1654650000,2022-06-08 01:00:00,GAFI/USDT,15.423,15.455,15.319,15.319,0.09163461,1.41258489755
1654646400,2022-06-08 00:00:00,GAFI/USDT,15.391,15.499,15.009,15.427,10.6096,159.8328517
1654642800,2022-06-07 23:00:00,GAFI/USDT,15.321,15.783,15.32,15.32,12.92045163,198.75842247629
1654639200,2022-06-07 22:00:00,GAFI/USDT,16.025,16.215,15.32,15.32,34.2571,536.5575955
1654635600,2022-06-07 21:00:00,GAFI/USDT,15.528,16.537,15.528,16.025,131.45520851,2116.83418492987
1654632000,2022-06-07 20:00:00,GAFI/USDT,15.247,16.965,15.247,15.512,74.01072477,1219.13542618656
1654628400,2022-06-07 19:00:00,GAFI/USDT,15.247,15.409,15.038,15.184,38.09144815,582.0137366285
1654624800,2022-06-07 18:00:00,GAFI/USDT,15.247,15.311,15.154,15.247,1.8056,27.4800536
1654621200,2022-06-07 17:00:00,GAFI/USDT,15.316,15.316,15.311,15.312,22.9,350.6409555
1654617600,2022-06-07 16:00:00,GAFI/USDT,15.391,15.432,15.247,15.247,0.1082,1.6644009
1654614000,2022-06-07 15:00:00,GAFI/USDT,15.102,15.455,15.077,15.455,0.17247039,2.63832487745
1654610400,2022-06-07 14:00:00,GAFI/USDT,15.284,15.284,15.072,15.175,13.8135,208.6251264
1654606800,2022-06-07 13:00:00,GAFI/USDT,15.319,16.083,15.284,15.284,42.6866,662.5985593
1654603200,2022-06-07 12:00:00,GAFI/USDT,15.319,15.857,15.265,15.265,87.21638688,1348.60560335616
1654599600,2022-06-07 11:00:00,GAFI/USDT,15.645,16.109,15.26,15.26,104.95802921,1626.27626344389
1654596000,2022-06-07 10:00:00,GAFI/USDT,15.102,16.019,15.066,16.018,75.91907914,1197.86396298226
1654592400,2022-06-07 09:00:00,GAFI/USDT,15.283,15.455,15.075,15.141,116.69858544,1793.65452836776
1654588800,2022-06-07 08:00:00,GAFI/USDT,15.12,15.354,14.685,15.346,43.1374027,647.6051061833
1654585200,2022-06-07 07:00:00,GAFI/USDT,15.247,15.386,14.756,15.102,51.55338518,779.93862142848
1654581600,2022-06-07 06:00:00,GAFI/USDT,16.111,16.111,15.031,15.211,290.97382086,4471.26805241774
1654578000,2022-06-07 05:00:00,GAFI/USDT,15.812,16.111,15.6,16.111,86.44200598,1364.94515994378
1654574400,2022-06-07 04:00:00,GAFI/USDT,16.405,17.085,15.812,15.812,397.22173394,6374.2246136649
1654570800,2022-06-07 03:00:00,GAFI/USDT,16.27,17.099,16.088,16.435,44.62879709,738.15465694191
1654567200,2022-06-07 02:00:00,GAFI/USDT,16.5,16.595,16.291,16.291,10.0039,163.0427152
1654563600,2022-06-07 01:00:00,GAFI/USDT,17.355,17.355,16.309,16.595,36.27796513,598.52220339711
1654560000,2022-06-07 00:00:00,GAFI/USDT,17.59,17.6,16.987,17.583,135.55889288,2383.23807427998
1654556400,2022-06-06 23:00:00,GAFI/USDT,17.223,17.6,17.223,17.6,86.90109934,1525.78514066788
1654552800,2022-06-06 22:00:00,GAFI/USDT,17.077,17.243,16.91,17.243,42.8812,728.158993
1654549200,2022-06-06 21:00:00,GAFI/USDT,17.545,17.844,17.09,17.09,160.99542498,2818.25091634312
1654545600,2022-06-06 20:00:00,GAFI/USDT,17.165,17.842,17.165,17.545,24.69016156,433.23731825352
1654542000,2022-06-06 19:00:00,GAFI/USDT,17.388,17.388,16.928,17.165,5.94030755,101.57698534244
1654538400,2022-06-06 18:00:00,GAFI/USDT,17.406,17.406,17.165,17.165,0.051,0.8829342
1654534800,2022-06-06 17:00:00,GAFI/USDT,17.582,17.669,17.183,17.183,4.95656431,86.38971609339
1654531200,2022-06-06 16:00:00,GAFI/USDT,17.611,17.845,17.18,17.355,71.61395727,1250.55803588315
1654527600,2022-06-06 15:00:00,GAFI/USDT,17.165,17.872,17.165,17.845,186.11151085,3313.01799707582
1654524000,2022-06-06 14:00:00,GAFI/USDT,17.031,17.162,16.565,17.162,125.7993,2106.4856705
1654520400,2022-06-06 13:00:00,GAFI/USDT,17.165,17.165,17.162,17.162,0.0742,1.273622
1654516800,2022-06-06 12:00:00,GAFI/USDT,17.165,17.49,17.106,17.49,1.53653918,26.59671507188
1654513200,2022-06-06 11:00:00,GAFI/USDT,17.171,17.482,17.165,17.165,8.05127443,140.70879676197
1654509600,2022-06-06 10:00:00,GAFI/USDT,17.545,17.545,17.03,17.251,13.0489,224.2056065
1654506000,2022-06-06 09:00:00,GAFI/USDT,16.647,17.885,16.647,17.652,94.79979154,1687.62752538436
1654502400,2022-06-06 08:00:00,GAFI/USDT,16.906,16.906,16.422,16.422,2.0218,33.4576556
1654498800,2022-06-06 07:00:00,GAFI/USDT,16.985,16.985,16.603,16.69,12.2644,204.6890485
1654495200,2022-06-06 06:00:00,GAFI/USDT,16.862,16.862,16.859,16.859,81.7549,1378.357705
1654491600,2022-06-06 05:00:00,GAFI/USDT,16.943,17.165,16.862,16.862,9.1746,155.1999268
1654488000,2022-06-06 04:00:00,GAFI/USDT,17.165,17.165,17.165,17.165,0.0138,0.236877
1654484400,2022-06-06 03:00:00,GAFI/USDT,16.873,16.873,16.873,16.873,3.8235,64.5139155
1654480800,2022-06-06 02:00:00,GAFI/USDT,16.8,17.998,16.8,16.863,328.25746524,5694.50720145625
1654477200,2022-06-06 01:00:00,GAFI/USDT,16.802,17.164,16.802,16.919,2.94814218,50.58280386178
1654473600,2022-06-06 00:00:00,GAFI/USDT,16.801,16.801,16.801,16.801,0.0093,0.1562493
1654470000,2022-06-05 23:00:00,GAFI/USDT,16.8,16.8,16.8,16.8,12.0669,202.72392
1654466400,2022-06-05 22:00:00,GAFI/USDT,16.975,17.029,16.8,16.8,3.1079,52.9160327
1654462800,2022-06-05 21:00:00,GAFI/USDT,16.809,16.809,16.801,16.801,36.4628,612.6176438
1654459200,2022-06-05 20:00:00,GAFI/USDT,16.864,16.864,16.336,16.81,39.5624,663.7709789
1654455600,2022-06-05 19:00:00,GAFI/USDT,16.715,17.148,16.241,16.943,239.9018,3997.9127289
1654452000,2022-06-05 18:00:00,GAFI/USDT,16.025,16.937,16.025,16.934,48.94440579,822.8239569073
1654448400,2022-06-05 17:00:00,GAFI/USDT,15.98,15.98,15.731,15.731,1.8269,28.8308262
1654444800,2022-06-05 16:00:00,GAFI/USDT,16.026,16.19,16.025,16.19,7.3391,117.6184526
1654441200,2022-06-05 15:00:00,GAFI/USDT,15.463,16.424,15.463,15.988,55.82148385,887.8489707524
1654437600,2022-06-05 14:00:00,GAFI/USDT,15.427,15.999,15.382,15.427,68.16666202,1067.96104425798
1654434000,2022-06-05 13:00:00,GAFI/USDT,15.499,15.751,15.12,15.391,29.09682161,444.66517218845
1654430400,2022-06-05 12:00:00,GAFI/USDT,15.717,15.717,15.264,15.474,58.88457839,908.75659071155
1654426800,2022-06-05 11:00:00,GAFI/USDT,15.724,15.724,15.724,15.724,0.6724,10.5728176
1654423200,2022-06-05 10:00:00,GAFI/USDT,15.772,15.772,15.473,15.729,29.7512812,467.6068494948
1654419600,2022-06-05 09:00:00,GAFI/USDT,15.835,15.849,15.276,15.746,168.3072,2623.6776124
1654416000,2022-06-05 08:00:00,GAFI/USDT,16.37,16.37,15.906,15.906,32.4639,520.4795968
1654412400,2022-06-05 07:00:00,GAFI/USDT,16.485,16.498,16.075,16.075,5.2798,85.1067165
1654408800,2022-06-05 06:00:00,GAFI/USDT,16.595,16.595,16.595,16.595,0.0672,1.115184
1654405200,2022-06-05 05:00:00,GAFI/USDT,16.508,17.247,16.446,16.6,97.35815502,1619.17341271318
1654401600,2022-06-05 04:00:00,GAFI/USDT,16.483,16.498,16.483,16.498,0.0347,0.5720936
1654398000,2022-06-05 03:00:00,GAFI/USDT,16.446,17.062,16.446,16.454,7.51777832,127.22430959584
1654394400,2022-06-05 02:00:00,GAFI/USDT,16.354,16.451,16.291,16.446,1.30574631,21.47209214581
1654390800,2022-06-05 01:00:00,GAFI/USDT,16.295,17.124,16.29,16.566,28.84828928,478.93129045126
1654387200,2022-06-05 00:00:00,GAFI/USDT,16.296,16.528,16.29,16.297,30.051,489.5480144
1654383600,2022-06-04 23:00:00,GAFI/USDT,16.29,16.29,16.29,16.29,0,0
1654380000,2022-06-04 22:00:00,GAFI/USDT,16.233,16.969,16.233,16.29,51.58229837,855.69086694053
1654376400,2022-06-04 21:00:00,GAFI/USDT,16.025,16.025,16.025,16.025,0.0384,0.61536
1654372800,2022-06-04 20:00:00,GAFI/USDT,16.164,16.405,15.69,16.405,33.82793436,544.97635493193
1654369200,2022-06-04 19:00:00,GAFI/USDT,15.858,16.215,15.858,16.2,10.83854672,175.41583821072
1654365600,2022-06-04 18:00:00,GAFI/USDT,16.341,16.341,15.932,16.139,12.98068732,207.19113235748
1654362000,2022-06-04 17:00:00,GAFI/USDT,16.1,16.256,16.045,16.256,1.0833,17.4517424
1654358400,2022-06-04 16:00:00,GAFI/USDT,16.494,16.494,16.081,16.081,44.14326503,715.70863696074
1654354800,2022-06-04 15:00:00,GAFI/USDT,16.5,16.5,16.5,16.5,9.9164,163.6206
1654351200,2022-06-04 14:00:00,GAFI/USDT,16.5,16.5,16.5,16.5,0,0
1654347600,2022-06-04 13:00:00,GAFI/USDT,16.5,16.785,16.5,16.5,68.1473,1125.2951532
1654344000,2022-06-04 12:00:00,GAFI/USDT,16.501,16.501,16.501,16.501,0.0079,0.1303579
1654340400,2022-06-04 11:00:00,GAFI/USDT,16.7,16.785,16.501,16.501,175.4002,2922.8713665
1654336800,2022-06-04 10:00:00,GAFI/USDT,16.64,16.779,16.501,16.7,163.1333,2702.8276295
1654333200,2022-06-04 09:00:00,GAFI/USDT,16.785,16.785,16.522,16.633,1.0099,16.7875668
1654329600,2022-06-04 08:00:00,GAFI/USDT,16.815,18.22,16.501,16.713,119.64315249,2084.48431471792
1654326000,2022-06-04 07:00:00,GAFI/USDT,17.103,17.355,16.862,16.862,68.811,1166.2252337
1654322400,2022-06-04 06:00:00,GAFI/USDT,17.259,18.094,17.14,17.14,191.4696,3344.2325816
1654318800,2022-06-04 05:00:00,GAFI/USDT,17.545,17.735,17.252,17.252,76.6668,1333.2280336
1654315200,2022-06-04 04:00:00,GAFI/USDT,17.545,17.97,17.07,17.735,134.3524,2372.9723828
1654311600,2022-06-04 03:00:00,GAFI/USDT,17.574,18.09,17.545,17.574,74.89128744,1345.30776498363
1654308000,2022-06-04 02:00:00,GAFI/USDT,17.666,17.666,17.574,17.664,0.1347,2.3783852
1654304400,2022-06-04 01:00:00,GAFI/USDT,17.804,18.162,17.66,17.66,7.20735634,129.76064184708
1654300800,2022-06-04 00:00:00,GAFI/USDT,17.724,18.136,17.683,17.683,12.5835,224.0183381
1654297200,2022-06-03 23:00:00,GAFI/USDT,17.725,17.726,17.712,17.713,0.0535,0.9478547
1654293600,2022-06-03 22:00:00,GAFI/USDT,17.735,18.079,17.626,17.626,16.89644561,303.35019496358
1654290000,2022-06-03 21:00:00,GAFI/USDT,17.503,17.849,17.501,17.735,30.44546973,533.99242593128
1654286400,2022-06-03 20:00:00,GAFI/USDT,18.008,18.44,17.511,17.513,376.76214062,6829.5274405117
1654282800,2022-06-03 19:00:00,GAFI/USDT,17.669,18.779,17.44,18,202.02514206,3631.15553001973
1654279200,2022-06-03 18:00:00,GAFI/USDT,17.462,17.669,17.333,17.669,43.21788626,754.26889173915
1654275600,2022-06-03 17:00:00,GAFI/USDT,17.236,17.466,16.696,17.442,111.88188956,1910.97153415685
1654272000,2022-06-03 16:00:00,GAFI/USDT,16.835,17.481,16.5,17.251,70.5658974,1184.03745422269
1654268400,2022-06-03 15:00:00,GAFI/USDT,17.001,17.633,16.501,16.565,241.75049264,4084.82832173947
1654264800,2022-06-03 14:00:00,GAFI/USDT,16.997,17.87,16.664,17.1,372.90466736,6376.41396876777
1654261200,2022-06-03 13:00:00,GAFI/USDT,16.453,17.303,16.431,16.534,94.7221537,1566.2664474063
1654257600,2022-06-03 12:00:00,GAFI/USDT,16.835,18.899,16.33,16.444,592.98025442,10212.32960159282
1654254000,2022-06-03 11:00:00,GAFI/USDT,15.797,16.9,15.797,16.9,201.32750497,3317.660740993
1654250400,2022-06-03 10:00:00,GAFI/USDT,15.707,16.005,15.707,16.005,15.58067306,249.2342711253
1654246800,2022-06-03 09:00:00,GAFI/USDT,15.612,15.924,15.612,15.887,33.47607072,532.57176122864
1654243200,2022-06-03 08:00:00,GAFI/USDT,15.61,15.664,15.61,15.612,99.7854,1557.7263825
1654239600,2022-06-03 07:00:00,GAFI/USDT,15.69,15.815,15.61,15.61,24.4334,381.6219548
1654236000,2022-06-03 06:00:00,GAFI/USDT,15.933,15.933,15.705,15.705,0.0162,0.2548959
1654232400,2022-06-03 05:00:00,GAFI/USDT,15.933,15.999,15.933,15.999,0.1065,1.7031531
1654228800,2022-06-03 04:00:00,GAFI/USDT,16.3,16.3,15.967,15.996,68.16087607,1094.17519766786
1654225200,2022-06-03 03:00:00,GAFI/USDT,16.38,16.38,16.3,16.3,442.2782,7209.136084
1654221600,2022-06-03 02:00:00,GAFI/USDT,16.406,16.406,16.406,16.406,0.0092,0.1509352
1654218000,2022-06-03 01:00:00,GAFI/USDT,16.515,16.782,16.3,16.3,0.12164452,2.01649786692
1654214400,2022-06-03 00:00:00,GAFI/USDT,16.512,16.945,16.3,16.3,30.95121841,507.17234217235
1654210800,2022-06-02 23:00:00,GAFI/USDT,16.3,16.301,16.3,16.3,12.2451,199.599016
1654207200,2022-06-02 22:00:00,GAFI/USDT,16.3,16.512,16.3,16.3,278.65582248,4542.36815988976
1654203600,2022-06-02 21:00:00,GAFI/USDT,15.866,16.669,15.504,16.3,551.9751,8838.1351347
1654200000,2022-06-02 20:00:00,GAFI/USDT,15.03,16.498,15.03,16.037,196.22401323,3107.5606715687
1654196400,2022-06-02 19:00:00,GAFI/USDT,15.066,15.066,14.922,14.98,0.0793,1.1892042
1654192800,2022-06-02 18:00:00,GAFI/USDT,14.922,15.362,14.818,15.066,17.41164417,266.70905403954
1654189200,2022-06-02 17:00:00,GAFI/USDT,15.05,15.05,14.855,14.855,2.5061,37.2394648
1654185600,2022-06-02 16:00:00,GAFI/USDT,14.994,15.05,14.994,15.05,1.0618,15.9798484
1654182000,2022-06-02 15:00:00,GAFI/USDT,14.994,15.05,14.855,14.994,0.2692,4.0284182
1654178400,2022-06-02 14:00:00,GAFI/USDT,14.85,14.994,14.85,14.994,0.1153,1.7152434
1654174800,2022-06-02 13:00:00,GAFI/USDT,14.994,14.994,14.41,14.83,179.546,2632.1268477
1654171200,2022-06-02 12:00:00,GAFI/USDT,15.174,15.499,14.954,15.03,33.1033,503.8727663
1654167600,2022-06-02 11:00:00,GAFI/USDT,15.138,15.138,15.066,15.138,9.2255,139.305625
1654164000,2022-06-02 10:00:00,GAFI/USDT,14.814,15.933,14.795,15.175,29.34097599,446.77872294867
1654160400,2022-06-02 09:00:00,GAFI/USDT,14.453,15.03,14.416,14.852,177.84264183,2640.29082909729
1654156800,2022-06-02 08:00:00,GAFI/USDT,14.308,14.489,14.308,14.489,14.7337,210.8137216
1654153200,2022-06-02 07:00:00,GAFI/USDT,14.38,14.814,14.308,14.38,165.29763026,2381.49008827164
1654149600,2022-06-02 06:00:00,GAFI/USDT,14.344,14.525,14.344,14.416,5.5312,80.231247
1654146000,2022-06-02 05:00:00,GAFI/USDT,14.344,14.344,14.097,14.308,13.0796,184.6260362
1654142400,2022-06-02 04:00:00,GAFI/USDT,14.561,14.927,14.323,14.344,2.20340898,32.02794776272
1654138800,2022-06-02 03:00:00,GAFI/USDT,14.492,14.543,14.257,14.53,11.7836,168.2144544
