https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume SUSD,Volume USDT
1642204800,2022-01-15 00:00:00,SUSD/USDT,1.0022,1.004985,1.001402,1.004898,4825.71773662,4841.86762743067841
1642118400,2022-01-14 00:00:00,SUSD/USDT,1.0024,1.004889,1.001402,1.0022,12447.44332136,12467.33979194929932
1642032000,2022-01-13 00:00:00,SUSD/USDT,1.005994,1.005994,1.001402,1.0017,31011.6349498,31085.77523983801461
1641945600,2022-01-12 00:00:00,SUSD/USDT,1.006799,1.0079,1.001401,1.005997,15129.53776862,15193.32606783597727
1641859200,2022-01-11 00:00:00,SUSD/USDT,1.000299,1.04999,0.995301,1.004974,223568.90986667,225948.02074207850837
1641772800,2022-01-10 00:00:00,SUSD/USDT,0.999987,1.0003,0.995425,1.000299,8659.42509116,8647.78706082541847
1641686400,2022-01-09 00:00:00,SUSD/USDT,1.000398,1.0004,0.993,0.999987,20368.81071533,20263.03900068504552
1641600000,2022-01-08 00:00:00,SUSD/USDT,1.004571,1.0069,0.993001,1.0006,36347.82459999,36389.97701763424515
1641513600,2022-01-07 00:00:00,SUSD/USDT,1.003401,1.009013,0.993001,1.003566,60193.14949324,60215.19288480947046
1641427200,2022-01-06 00:00:00,SUSD/USDT,1.007405,1.027,1.003401,1.003422,56412.9653553,56799.89238444045167
1641340800,2022-01-05 00:00:00,SUSD/USDT,1.0034,1.031566,1.000002,1.00969,64438.20192031,64876.37531782354002
1641254400,2022-01-04 00:00:00,SUSD/USDT,0.998981,1.049,0.99323,0.999702,101690.1346888,102301.90471935088123
1641168000,2022-01-03 00:00:00,SUSD/USDT,1.001199,1.005005,0.9943,0.9982,48211.50331962,48225.78739968246803
1641081600,2022-01-02 00:00:00,SUSD/USDT,1.0011,1.0012,0.99858,1.001199,10157.4052873,10166.58362485022562
1640995200,2022-01-01 00:00:00,SUSD/USDT,0.993112,1.00099,0.99302,0.9974,14809.65186136,14752.71750929009475
1640908800,2021-12-31 00:00:00,SUSD/USDT,0.9969,0.997015,0.992965,0.9932,10124.00684469,10068.41866476910637
1640822400,2021-12-30 00:00:00,SUSD/USDT,0.990201,1.039999,0.988233,0.995601,75921.51721848,75587.02910370614457
1640736000,2021-12-29 00:00:00,SUSD/USDT,0.99295,0.994012,0.989801,0.9925,20147.53743875,20005.43774383200279
1640649600,2021-12-28 00:00:00,SUSD/USDT,0.990321,0.99295,0.987776,0.99295,22557.00598366,22314.7227442383792
