https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume SRM,Volume BTC
1644796800,2022-02-14 00:00:00,SRM/BTC,0.00005343,0.00005372,0.00005239,0.00005331,20328.28468626,1.0791713502105421
1644710400,2022-02-13 00:00:00,SRM/BTC,0.00005417,0.00005465,0.00005266,0.00005352,20546.7775,1.102219199864
1644624000,2022-02-12 00:00:00,SRM/BTC,0.00005504,0.00005534,0.00005321,0.00005413,20413.6129,1.103213157358
1644537600,2022-02-11 00:00:00,SRM/BTC,0.0000571,0.00005852,0.00005463,0.00005489,23459.1728,1.322946927606
1644451200,2022-02-10 00:00:00,SRM/BTC,0.00005962,0.00006132,0.0000565,0.00005709,68793.83615567,4.0308004737845451
1644364800,2022-02-09 00:00:00,SRM/BTC,0.00005794,0.00006031,0.00005746,0.00005969,11013.78088668,0.647777464210776
1644278400,2022-02-08 00:00:00,SRM/BTC,0.00006119,0.00006119,0.00005667,0.00005797,33490.95727994,1.962875221539018
1644192000,2022-02-07 00:00:00,SRM/BTC,0.00006042,0.00006381,0.00005977,0.00006141,38483.69179644,2.3727931636901834
1644105600,2022-02-06 00:00:00,SRM/BTC,0.00006117,0.00006256,0.00005632,0.00006035,54191.68045622,3.240861682893473
1644019200,2022-02-05 00:00:00,SRM/BTC,0.0000584,0.00006285,0.00005831,0.00006109,30551.32663434,1.8692657570458876
1643932800,2022-02-04 00:00:00,SRM/BTC,0.00006069,0.00006134,0.00005808,0.00005859,35850.1155,2.152757664575
1643846400,2022-02-03 00:00:00,SRM/BTC,0.00006142,0.00006142,0.00005948,0.00006052,43166.75806527,2.5999226047948471
1643760000,2022-02-02 00:00:00,SRM/BTC,0.00006113,0.00006401,0.00006055,0.00006118,77798.33054068,4.8183441271260224
1643673600,2022-02-01 00:00:00,SRM/BTC,0.0000601,0.0000624,0.00006001,0.00006117,24164.54613549,1.4822677953695998
1643587200,2022-01-31 00:00:00,SRM/BTC,0.00006068,0.00006071,0.00005918,0.0000601,31320.9334,1.87400784808
1643500800,2022-01-30 00:00:00,SRM/BTC,0.00005911,0.00006215,0.00005867,0.00006088,33938.3848,2.060102888321
1643414400,2022-01-29 00:00:00,SRM/BTC,0.0000583,0.00006051,0.00005824,0.00005909,33793.88374545,2.005623570226914
1643328000,2022-01-28 00:00:00,SRM/BTC,0.00005687,0.00005965,0.00005656,0.00005839,51827.9418,3.020142384207
1643241600,2022-01-27 00:00:00,SRM/BTC,0.00005738,0.00005883,0.0000566,0.00005693,68013.39435666,3.902572885760612
1643155200,2022-01-26 00:00:00,SRM/BTC,0.00005684,0.00005885,0.00005646,0.00005745,68329.12494062,3.957042717540557
1643068800,2022-01-25 00:00:00,SRM/BTC,0.00005774,0.0000584,0.00005639,0.00005685,37052.86655174,2.1165198832645188
1642982400,2022-01-24 00:00:00,SRM/BTC,0.00006225,0.00006225,0.00005728,0.00005768,133488.239,7.864269090124
1642896000,2022-01-23 00:00:00,SRM/BTC,0.00006287,0.00006377,0.00006125,0.00006234,69740.08585802,4.3479034944363251
1642809600,2022-01-22 00:00:00,SRM/BTC,0.00006684,0.00006859,0.00006098,0.00006296,215989.9855,13.784955911592
1642723200,2022-01-21 00:00:00,SRM/BTC,0.00006786,0.00007094,0.00006521,0.00006708,144675.24877432,9.7181298492869663
1642636800,2022-01-20 00:00:00,SRM/BTC,0.00006936,0.00007041,0.00006769,0.00006795,33398.8072,2.302141765083
1642550400,2022-01-19 00:00:00,SRM/BTC,0.00007067,0.00007082,0.00006907,0.0000693,29362.156,2.050057590036
1642464000,2022-01-18 00:00:00,SRM/BTC,0.00007118,0.00007164,0.00006977,0.00007066,38732.6971603,2.7305892203187526
1642377600,2022-01-17 00:00:00,SRM/BTC,0.00007366,0.00007368,0.0000703,0.00007117,32560.65090533,2.3261365650588467
1642291200,2022-01-16 00:00:00,SRM/BTC,0.00007465,0.00007481,0.00007316,0.00007361,23280.01095995,1.720677778563663
1642204800,2022-01-15 00:00:00,SRM/BTC,0.00007355,0.00007731,0.00007327,0.00007468,22355.35463139,1.6635450308834786
1642118400,2022-01-14 00:00:00,SRM/BTC,0.00007252,0.00007391,0.00007168,0.00007351,30555.19287908,2.2221705034483268
1642032000,2022-01-13 00:00:00,SRM/BTC,0.00007204,0.00007378,0.00007152,0.00007237,34735.74834663,2.5247894292066021
1641945600,2022-01-12 00:00:00,SRM/BTC,0.00007075,0.000074,0.00007075,0.00007208,21280.15883337,1.5401938465763377
1641859200,2022-01-11 00:00:00,SRM/BTC,0.00006935,0.00007153,0.00006924,0.00007075,19771.0953,1.395756282162
1641772800,2022-01-10 00:00:00,SRM/BTC,0.00007226,0.00007265,0.000069,0.00006935,40203.9822,2.828350364814
1641686400,2022-01-09 00:00:00,SRM/BTC,0.00007127,0.00007266,0.00007125,0.00007246,26839.77412516,1.9332696704281789
1641600000,2022-01-08 00:00:00,SRM/BTC,0.00007467,0.00007524,0.00007109,0.0000713,53391.5752935,3.892031150920315
1641513600,2022-01-07 00:00:00,SRM/BTC,0.00007573,0.00008242,0.00007257,0.00007446,181741.13362338,13.7880115253996257
1641427200,2022-01-06 00:00:00,SRM/BTC,0.00007796,0.00007883,0.00007433,0.00007564,74664.05158578,5.7156653520557965
1641340800,2022-01-05 00:00:00,SRM/BTC,0.00007846,0.000084,0.0000764,0.00007815,135454.94478917,10.7949906561131731
1641254400,2022-01-04 00:00:00,SRM/BTC,0.00007857,0.00007973,0.0000764,0.00007868,28998.20189499,2.2793697965159464
1641168000,2022-01-03 00:00:00,SRM/BTC,0.00008048,0.00008062,0.00007759,0.00007854,50482.20853694,3.963742531110929
1641081600,2022-01-02 00:00:00,SRM/BTC,0.00007688,0.00008205,0.00007666,0.0000804,18244.73457494,1.4438536757088473
1640995200,2022-01-01 00:00:00,SRM/BTC,0.00007407,0.0000769,0.00007392,0.00007676,14063.96426559,1.0564673594382102
1640908800,2021-12-31 00:00:00,SRM/BTC,0.00007401,0.00007473,0.00007248,0.00007376,55485.4021,4.086769344152
1640822400,2021-12-30 00:00:00,SRM/BTC,0.00007354,0.00007703,0.0000723,0.00007385,98975.19307444,7.3365174482243228
1640736000,2021-12-29 00:00:00,SRM/BTC,0.00007667,0.00007725,0.00007271,0.00007336,102362.4419367,7.6212379442052216
1640649600,2021-12-28 00:00:00,SRM/BTC,0.0000798,0.0000798,0.00007648,0.00007649,39743.35639659,3.0901157476997314
