https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume KAI,Volume USDT
1661328000,2022-08-24 08:00:00,KAI/USDT,0.0090604,0.0090604,0.0087401,0.008996,579960.8273,5159.20395422443
1661324400,2022-08-24 07:00:00,KAI/USDT,0.0091058,0.0091154,0.0089601,0.009,334565.4887,3026.55050097478
1661320800,2022-08-24 06:00:00,KAI/USDT,0.0090612,0.009106,0.009,0.0091058,99182.1196,897.69355688323
1661317200,2022-08-24 05:00:00,KAI/USDT,0.0090978,0.0091467,0.0090604,0.0090612,68235.1622,619.69657802332
1661313600,2022-08-24 04:00:00,KAI/USDT,0.0090928,0.0091598,0.0090604,0.0090978,61067.5031,558.66852410703
1661310000,2022-08-24 03:00:00,KAI/USDT,0.0091451,0.0091467,0.0091451,0.0091467,1827.958,16.71912530612
1661306400,2022-08-24 02:00:00,KAI/USDT,0.0090674,0.0091451,0.0090489,0.0091451,15128.8326,137.1635792087
1661302800,2022-08-24 01:00:00,KAI/USDT,0.0092335,0.0092335,0.0090684,0.0090684,124596.1204,1137.56043020178
1661299200,2022-08-24 00:00:00,KAI/USDT,0.0092,0.0092335,0.0091472,0.0092335,19083.1445,175.26438731136
1661295600,2022-08-23 23:00:00,KAI/USDT,0.0091467,0.0092,0.0090979,0.0091467,37210.9422,341.75236073351
1661292000,2022-08-23 22:00:00,KAI/USDT,0.0090778,0.0092,0.0090355,0.0091467,46488.5264,424.81253624642
1661288400,2022-08-23 21:00:00,KAI/USDT,0.0089504,0.0090799,0.0089504,0.0090748,143678.888,1299.58857056479
1661284800,2022-08-23 20:00:00,KAI/USDT,0.0090054,0.00906,0.008943,0.0089504,20207.9473,181.54288153516
1661281200,2022-08-23 19:00:00,KAI/USDT,0.0090449,0.0092497,0.008915,0.0090054,709087.6857,6457.89169043192
1661277600,2022-08-23 18:00:00,KAI/USDT,0.009028,0.0091642,0.0089143,0.0090458,1129693.4706,10165.55424715878
1661274000,2022-08-23 17:00:00,KAI/USDT,0.0091042,0.0091043,0.009009,0.009028,234733.7731,2131.96392527752
1661270400,2022-08-23 16:00:00,KAI/USDT,0.00925,0.009258,0.009086,0.0091704,97456.3903,891.57006474795
1661266800,2022-08-23 15:00:00,KAI/USDT,0.0091974,0.0092585,0.009121,0.0092585,43241.8419,398.41260352964
1661263200,2022-08-23 14:00:00,KAI/USDT,0.0091953,0.0092576,0.009131,0.0091467,43635.6089,402.702237075
1661259600,2022-08-23 13:00:00,KAI/USDT,0.0092042,0.0092042,0.0090751,0.0091956,208653.8496,1901.15783451416
1661256000,2022-08-23 12:00:00,KAI/USDT,0.009091,0.009266,0.009091,0.009259,1013258.0512,9365.54328585203
1661252400,2022-08-23 11:00:00,KAI/USDT,0.00914,0.0092127,0.0090153,0.0091425,204692.9078,1862.49543706427
1661248800,2022-08-23 10:00:00,KAI/USDT,0.0092138,0.0092138,0.009043,0.00914,122951.2486,1117.64320392202
1661245200,2022-08-23 09:00:00,KAI/USDT,0.0091186,0.0092138,0.0091042,0.009213,50022.0659,458.44976596768
1661241600,2022-08-23 08:00:00,KAI/USDT,0.0090652,0.009189,0.0090604,0.009186,168733.1937,1538.45208357533
1661238000,2022-08-23 07:00:00,KAI/USDT,0.0090652,0.009137,0.0090033,0.009131,113121.6836,1024.38792336143
1661234400,2022-08-23 06:00:00,KAI/USDT,0.0090174,0.0091318,0.0090174,0.00912,77895.622,708.81528737831
1661230800,2022-08-23 05:00:00,KAI/USDT,0.0090909,0.0090928,0.0090174,0.00908,158854.8825,1435.08977085469
1661227200,2022-08-23 04:00:00,KAI/USDT,0.0091182,0.0091186,0.0090274,0.0090909,36644.6259,331.41596275417
1661223600,2022-08-23 03:00:00,KAI/USDT,0.0091186,0.0091451,0.0090489,0.0091186,18085.9788,164.17309427931
1661220000,2022-08-23 02:00:00,KAI/USDT,0.0091283,0.0091445,0.009042,0.0090604,10793.5702,97.90897987934
1661216400,2022-08-23 01:00:00,KAI/USDT,0.009155,0.0091551,0.0089891,0.0091283,280193.9125,2539.3209263674
1661212800,2022-08-23 00:00:00,KAI/USDT,0.0091837,0.0092254,0.0091467,0.009155,274544.9437,2525.18023843149
1661209200,2022-08-22 23:00:00,KAI/USDT,0.00915,0.0091837,0.0090444,0.0091837,88967.437,809.3907415135
1661205600,2022-08-22 22:00:00,KAI/USDT,0.00913,0.009168,0.00913,0.00915,35213.9638,321.74114489275
1661202000,2022-08-22 21:00:00,KAI/USDT,0.0089909,0.00915,0.0089882,0.00913,152025.3395,1384.44841955409
1661198400,2022-08-22 20:00:00,KAI/USDT,0.0090613,0.0090829,0.0089152,0.0090489,326940.1474,2941.81212093818
1661194800,2022-08-22 19:00:00,KAI/USDT,0.0089504,0.0090604,0.0089122,0.0090604,193218.9526,1736.92082033869
1661191200,2022-08-22 18:00:00,KAI/USDT,0.0091152,0.0091186,0.0089504,0.0089504,185867.6498,1681.21055563816
1661187600,2022-08-22 17:00:00,KAI/USDT,0.009118,0.009118,0.0090489,0.0091152,13560.921,123.52587706709
1661184000,2022-08-22 16:00:00,KAI/USDT,0.0090494,0.009144,0.00901,0.0090604,123379.5998,1118.16454649422
1661180400,2022-08-22 15:00:00,KAI/USDT,0.0091451,0.0091451,0.009001,0.0090943,233372.5529,2109.96109560355
1661176800,2022-08-22 14:00:00,KAI/USDT,0.009191,0.009191,0.0090652,0.0091451,87341.0979,794.99318198784
1661173200,2022-08-22 13:00:00,KAI/USDT,0.0090118,0.009199,0.008984,0.009172,489029.6702,4472.71426462682
1661169600,2022-08-22 12:00:00,KAI/USDT,0.0090489,0.0090613,0.0089512,0.0089512,91837.2083,826.43727282729
1661166000,2022-08-22 11:00:00,KAI/USDT,0.0090604,0.0090604,0.00896,0.0090489,322311.2602,2898.37797684464
1661162400,2022-08-22 10:00:00,KAI/USDT,0.009014,0.009132,0.0090001,0.0090604,209469.9846,1894.6420830368
1661158800,2022-08-22 09:00:00,KAI/USDT,0.009014,0.0090711,0.009014,0.00902,9389.4629,84.8568450601
1661155200,2022-08-22 08:00:00,KAI/USDT,0.009071,0.0091152,0.009002,0.009002,259267.3296,2351.16613588668
1661151600,2022-08-22 07:00:00,KAI/USDT,0.0091801,0.0091802,0.0090778,0.0090778,168675.8523,1545.8323627285
1661148000,2022-08-22 06:00:00,KAI/USDT,0.009172,0.0091813,0.00914,0.00914,70697.296,647.90164692841
1661144400,2022-08-22 05:00:00,KAI/USDT,0.0091612,0.0092318,0.0091561,0.0092254,68188.678,624.49947001844
1661140800,2022-08-22 04:00:00,KAI/USDT,0.0092424,0.0092499,0.009157,0.0091581,193001.2903,1772.79357737754
1661137200,2022-08-22 03:00:00,KAI/USDT,0.0093027,0.0093027,0.0091384,0.0092424,230455.8168,2115.3259613682
1661133600,2022-08-22 02:00:00,KAI/USDT,0.0092565,0.009302,0.0092565,0.009302,11712.6048,108.91089509861
1661130000,2022-08-22 01:00:00,KAI/USDT,0.0092804,0.0092804,0.0092,0.0092565,14640.7127,134.96591821238
1661126400,2022-08-22 00:00:00,KAI/USDT,0.0093101,0.0093511,0.0092255,0.0092804,156444.9556,1459.19123483091
1661122800,2022-08-21 23:00:00,KAI/USDT,0.0092565,0.009331,0.009238,0.0092497,170069.4708,1579.22761579702
1661119200,2022-08-21 22:00:00,KAI/USDT,0.0091822,0.0093121,0.0090798,0.0092569,391247.7876,3604.00697476549
1661115600,2022-08-21 21:00:00,KAI/USDT,0.0091186,0.009212,0.0090654,0.0091467,30311.6583,277.34730026504
1661112000,2022-08-21 20:00:00,KAI/USDT,0.009164,0.009164,0.0090489,0.0090604,49909.6055,455.32450402435
1661108400,2022-08-21 19:00:00,KAI/USDT,0.0090901,0.009171,0.0090901,0.009171,78948.2586,718.24062079088
1661104800,2022-08-21 18:00:00,KAI/USDT,0.0091042,0.0091155,0.0090001,0.0090901,54717.5449,495.8207057854
1661101200,2022-08-21 17:00:00,KAI/USDT,0.009,0.0091703,0.0089864,0.0091669,172426.6364,1563.24877745003
1661097600,2022-08-21 16:00:00,KAI/USDT,0.0091042,0.0091467,0.0090016,0.0090604,62471.0433,564.9801520765
1661094000,2022-08-21 15:00:00,KAI/USDT,0.0090489,0.0091042,0.0090058,0.0090959,33734.8502,306.5628744018
1661090400,2022-08-21 14:00:00,KAI/USDT,0.0090421,0.009091,0.0089874,0.0090489,37457.2357,337.7746468368
1661086800,2022-08-21 13:00:00,KAI/USDT,0.0090958,0.0091615,0.009,0.0090978,77496.4617,705.9106494758
1661083200,2022-08-21 12:00:00,KAI/USDT,0.0090619,0.009109,0.0090103,0.009109,406437.5983,3689.16003906455
1661079600,2022-08-21 11:00:00,KAI/USDT,0.0090501,0.0090652,0.0090001,0.009062,5687.6969,51.32533038226
1661076000,2022-08-21 10:00:00,KAI/USDT,0.009026,0.009084,0.0089213,0.0090081,219351.9861,1975.72871307844
1661072400,2022-08-21 09:00:00,KAI/USDT,0.0090562,0.00911,0.0090131,0.009024,68389.6439,619.39766558768
1661068800,2022-08-21 08:00:00,KAI/USDT,0.0089882,0.0090489,0.0089882,0.0090489,25773.4394,232.20415280539
1661065200,2022-08-21 07:00:00,KAI/USDT,0.0089095,0.0089882,0.0089095,0.0089882,36237.8242,323.40712581335
1661061600,2022-08-21 06:00:00,KAI/USDT,0.00902,0.00902,0.0088614,0.0089095,470080.0075,4190.40826804467
1661058000,2022-08-21 05:00:00,KAI/USDT,0.008985,0.008985,0.00896,0.0089687,33309.9641,298.72701524872
1661054400,2022-08-21 04:00:00,KAI/USDT,0.0090118,0.0090416,0.008985,0.008985,84395.981,762.48191140115
1661050800,2022-08-21 03:00:00,KAI/USDT,0.0089261,0.0090489,0.00889,0.0089584,336017.044,3026.73300897953
1661047200,2022-08-21 02:00:00,KAI/USDT,0.008879,0.0089261,0.008821,0.0089261,96743.3288,853.96353232343
1661043600,2022-08-21 01:00:00,KAI/USDT,0.008981,0.009038,0.008862,0.008883,305377.1356,2724.91387211667
1661040000,2022-08-21 00:00:00,KAI/USDT,0.0089359,0.0089882,0.0088954,0.0089882,8794.437,78.87996189341
1661036400,2022-08-20 23:00:00,KAI/USDT,0.008905,0.00901,0.008905,0.008937,195214.9569,1751.13509004385
1661032800,2022-08-20 22:00:00,KAI/USDT,0.00875,0.00896,0.00875,0.00896,376292.1799,3345.38545218411
1661029200,2022-08-20 21:00:00,KAI/USDT,0.0087582,0.0088466,0.0087,0.00878,266506.4139,2328.51547638512
1661025600,2022-08-20 20:00:00,KAI/USDT,0.008731,0.0088274,0.0087,0.0087,125236.9636,1098.65873720102
1661022000,2022-08-20 19:00:00,KAI/USDT,0.0086827,0.00881,0.0086669,0.008731,768912.7195,6729.82279228612
1661018400,2022-08-20 18:00:00,KAI/USDT,0.0088239,0.0088239,0.008688,0.0087311,378412.4573,3295.92039795325
1661014800,2022-08-20 17:00:00,KAI/USDT,0.0089149,0.008915,0.0087601,0.008761,139052.7111,1226.25802169758
1661011200,2022-08-20 16:00:00,KAI/USDT,0.0088516,0.008923,0.008846,0.0089219,166794.8985,1484.57779839302
1661007600,2022-08-20 15:00:00,KAI/USDT,0.008796,0.0089159,0.008748,0.0089,205866.7472,1810.48036515109
1661004000,2022-08-20 14:00:00,KAI/USDT,0.0088717,0.0088717,0.008795,0.0088515,255735.9555,2257.64909275103
1661000400,2022-08-20 13:00:00,KAI/USDT,0.0089147,0.0089541,0.0088282,0.0088717,425060.6189,3798.23935977819
1660996800,2022-08-20 12:00:00,KAI/USDT,0.0088239,0.008948,0.0088239,0.0088791,219641.6131,1958.96032324525
1660993200,2022-08-20 11:00:00,KAI/USDT,0.0088591,0.0088704,0.0087551,0.0087601,305820.398,2698.10569282428
1660989600,2022-08-20 10:00:00,KAI/USDT,0.008857,0.0089208,0.0088517,0.00892,104959.4704,929.67930666358
1660986000,2022-08-20 09:00:00,KAI/USDT,0.008879,0.0089209,0.0088517,0.0088525,164330.7557,1460.77287761882
1660982400,2022-08-20 08:00:00,KAI/USDT,0.0088395,0.0089209,0.0088395,0.008879,139456.7191,1239.74463645086
1660978800,2022-08-20 07:00:00,KAI/USDT,0.00892,0.0089889,0.0087768,0.008781,579292.4134,5110.93714525372
1660975200,2022-08-20 06:00:00,KAI/USDT,0.00884,0.00892,0.0088258,0.00892,183862.3294,1634.50459318595
1660971600,2022-08-20 05:00:00,KAI/USDT,0.0088,0.00884,0.0087777,0.00884,132144.0554,1162.84835301272
1660968000,2022-08-20 04:00:00,KAI/USDT,0.008874,0.008874,0.0087776,0.0088,492790.669,4329.94999047182
1660964400,2022-08-20 03:00:00,KAI/USDT,0.0087448,0.008873,0.0087321,0.0088145,45617.4501,400.79236500589
1660960800,2022-08-20 02:00:00,KAI/USDT,0.0088079,0.008852,0.0087448,0.0087448,198504.997,1748.02714677353
1660957200,2022-08-20 01:00:00,KAI/USDT,0.0087448,0.0088026,0.008691,0.00878,324668.2562,2848.09205259261
1660953600,2022-08-20 00:00:00,KAI/USDT,0.0087448,0.0087969,0.00868,0.00869,139732.9342,1216.50236758341
1660950000,2022-08-19 23:00:00,KAI/USDT,0.00878,0.0087982,0.00869,0.00869,87843.2679,763.99205048859
1660946400,2022-08-19 22:00:00,KAI/USDT,0.008855,0.008868,0.008691,0.00878,161119.604,1417.177911527
1660942800,2022-08-19 21:00:00,KAI/USDT,0.00885,0.0088744,0.008801,0.008865,131692.9995,1165.21468021409
1660939200,2022-08-19 20:00:00,KAI/USDT,0.00885,0.0088673,0.00885,0.00885,70730.4191,626.105331917
1660935600,2022-08-19 19:00:00,KAI/USDT,0.0087778,0.008874,0.0087765,0.00886,96228.8589,846.98820495458
1660932000,2022-08-19 18:00:00,KAI/USDT,0.0088516,0.00889,0.0087751,0.00884,131511.489,1155.66502436147
1660928400,2022-08-19 17:00:00,KAI/USDT,0.0088954,0.0089503,0.0088525,0.0088525,48656.7696,433.36703667585
1660924800,2022-08-19 16:00:00,KAI/USDT,0.0087304,0.009,0.008668,0.008931,661909.169,5905.19637099434
1660921200,2022-08-19 15:00:00,KAI/USDT,0.0087854,0.008834,0.0086669,0.0086681,367042.5423,3201.37644643681
1660917600,2022-08-19 14:00:00,KAI/USDT,0.0087304,0.008912,0.0086669,0.0087854,223194.8241,1955.12361310958
1660914000,2022-08-19 13:00:00,KAI/USDT,0.0087304,0.0087976,0.0086754,0.0087415,53093.9571,464.45952094275
1660910400,2022-08-19 12:00:00,KAI/USDT,0.0087164,0.0087338,0.008601,0.0087283,272677.9414,2369.55931457112
1660906800,2022-08-19 11:00:00,KAI/USDT,0.0088,0.0088471,0.0085028,0.008651,806759.5431,6975.7177681572
1660903200,2022-08-19 10:00:00,KAI/USDT,0.0088204,0.0089355,0.0088,0.0088,129413.3318,1150.69756133492
1660899600,2022-08-19 09:00:00,KAI/USDT,0.0088865,0.0088881,0.0087027,0.0088217,569062.3013,4978.49458022557
1660896000,2022-08-19 08:00:00,KAI/USDT,0.0088786,0.0089357,0.0088,0.0088834,425570.3958,3759.21373275295
1660892400,2022-08-19 07:00:00,KAI/USDT,0.0089114,0.009033,0.00882,0.00882,387874.3371,3461.77041149015
1660888800,2022-08-19 06:00:00,KAI/USDT,0.0090604,0.0090652,0.0088986,0.0089758,345812.8266,3105.86112328626
1660885200,2022-08-19 05:00:00,KAI/USDT,0.0090596,0.009098,0.009,0.009,137927.332,1248.00566033653
1660881600,2022-08-19 04:00:00,KAI/USDT,0.0090738,0.0090989,0.0090005,0.0090989,114877.8724,1043.64681963154
1660878000,2022-08-19 03:00:00,KAI/USDT,0.0090989,0.0090989,0.009,0.0090118,466120.3979,4208.12743860299
1660874400,2022-08-19 02:00:00,KAI/USDT,0.0090653,0.0091338,0.0090611,0.0090989,132824.4198,1208.88404472832
1660870800,2022-08-19 01:00:00,KAI/USDT,0.00908,0.0091467,0.009061,0.0090653,85746.5809,777.7218866235
1660867200,2022-08-19 00:00:00,KAI/USDT,0.0092368,0.009293,0.0090604,0.009146,388496.8272,3545.93231420048
1660863600,2022-08-18 23:00:00,KAI/USDT,0.0093389,0.00934,0.0092413,0.0092934,157353.0511,1465.0100245942
1660860000,2022-08-18 22:00:00,KAI/USDT,0.00931,0.009339,0.009242,0.009339,95915.5585,887.95499671174
1660856400,2022-08-18 21:00:00,KAI/USDT,0.0093364,0.0093726,0.0091891,0.0093423,223409.5275,2066.30372278934
1660852800,2022-08-18 20:00:00,KAI/USDT,0.0093449,0.0093718,0.0092941,0.0092951,68589.3155,641.12548849991
1660849200,2022-08-18 19:00:00,KAI/USDT,0.0093176,0.00937,0.0092579,0.0093422,56746.9191,527.69852329531
1660845600,2022-08-18 18:00:00,KAI/USDT,0.0093419,0.0093799,0.0092708,0.0093799,188455.9229,1762.92003419182
1660842000,2022-08-18 17:00:00,KAI/USDT,0.0092934,0.009342,0.0092589,0.00929,73338.4692,682.75862164307
1660838400,2022-08-18 16:00:00,KAI/USDT,0.0092462,0.009343,0.0091738,0.009343,80900.1422,744.46623872755
1660834800,2022-08-18 15:00:00,KAI/USDT,0.009347,0.0093788,0.0091751,0.0092462,187940.9785,1751.65133508737
1660831200,2022-08-18 14:00:00,KAI/USDT,0.0093185,0.0093609,0.0092501,0.009302,115704.3612,1076.93572581844
1660827600,2022-08-18 13:00:00,KAI/USDT,0.0092254,0.0093799,0.009201,0.0093176,94420.1528,882.4966432041
1660824000,2022-08-18 12:00:00,KAI/USDT,0.009226,0.0092991,0.009156,0.0092934,216891.6217,2001.60034687254
1660820400,2022-08-18 11:00:00,KAI/USDT,0.009174,0.009238,0.00915,0.0092254,131062.8479,1202.87097589274
1660816800,2022-08-18 10:00:00,KAI/USDT,0.0092443,0.0092445,0.0091793,0.0091793,584551.203,5383.65458617388
1660813200,2022-08-18 09:00:00,KAI/USDT,0.009245,0.0093011,0.0091905,0.009193,83649.3208,772.30211168447
1660809600,2022-08-18 08:00:00,KAI/USDT,0.009295,0.009299,0.0092446,0.009298,134010.9868,1242.79320746749
1660806000,2022-08-18 07:00:00,KAI/USDT,0.009165,0.0093,0.0091632,0.0092831,357312.5845,3307.45759043125
1660802400,2022-08-18 06:00:00,KAI/USDT,0.0093579,0.0094188,0.0090135,0.0091631,1254438.8218,11561.77188225656
1660798800,2022-08-18 05:00:00,KAI/USDT,0.00926,0.0094188,0.0092043,0.0093579,281074.7146,2622.39072022731
1660795200,2022-08-18 04:00:00,KAI/USDT,0.0092369,0.00926,0.0091704,0.00926,194965.7645,1797.52302411286
1660791600,2022-08-18 03:00:00,KAI/USDT,0.009318,0.0093667,0.009241,0.0092582,153634.1521,1424.73658019488
1660788000,2022-08-18 02:00:00,KAI/USDT,0.009366,0.009366,0.0093171,0.0093649,14399.4224,134.86048989794
1660784400,2022-08-18 01:00:00,KAI/USDT,0.0092254,0.009366,0.0092254,0.009365,211666.8356,1978.15795769306
1660780800,2022-08-18 00:00:00,KAI/USDT,0.00927,0.0092804,0.009212,0.0092804,79708.633,738.18489932595
1660777200,2022-08-17 23:00:00,KAI/USDT,0.0092445,0.009271,0.00914,0.00927,242313.9377,2229.42311015563
1660773600,2022-08-17 22:00:00,KAI/USDT,0.0093799,0.0093799,0.0092029,0.009302,488428.4898,4548.71952617331
1660770000,2022-08-17 21:00:00,KAI/USDT,0.009413,0.009413,0.009342,0.0093799,547105.0562,5115.20864540928
1660766400,2022-08-17 20:00:00,KAI/USDT,0.009205,0.009415,0.0092029,0.009414,609692.663,5690.87338004115
1660762800,2022-08-17 19:00:00,KAI/USDT,0.009313,0.009357,0.0092,0.009204,338753.1182,3142.55094959987
1660759200,2022-08-17 18:00:00,KAI/USDT,0.0093818,0.0094188,0.0092966,0.0093108,1162083.7962,10874.60669872373
1660755600,2022-08-17 17:00:00,KAI/USDT,0.0093922,0.0094188,0.0093201,0.0093818,440480.0096,4125.69286442184
1660752000,2022-08-17 16:00:00,KAI/USDT,0.00971,0.00971,0.0094,0.0094,716483.1295,6796.66584553318
1660748400,2022-08-17 15:00:00,KAI/USDT,0.009538,0.0097949,0.009538,0.009713,383934.0128,3702.67430123575
1660744800,2022-08-17 14:00:00,KAI/USDT,0.0096098,0.009648,0.0095181,0.009598,282489.3697,2697.19836830918
1660741200,2022-08-17 13:00:00,KAI/USDT,0.0097502,0.0097753,0.00961,0.00961,588106.1966,5702.34414179735
1660737600,2022-08-17 12:00:00,KAI/USDT,0.0098313,0.0098313,0.0096041,0.0097502,553875.2915,5360.21165353314
1660734000,2022-08-17 11:00:00,KAI/USDT,0.0097463,0.0098529,0.0097463,0.0097796,422771.837,4144.60121018886
1660730400,2022-08-17 10:00:00,KAI/USDT,0.0098001,0.009876,0.0096945,0.0097463,500094.0273,4887.70438440384
1660726800,2022-08-17 09:00:00,KAI/USDT,0.0098503,0.0098919,0.0098,0.0098001,176034.0624,1733.51135411176
1660723200,2022-08-17 08:00:00,KAI/USDT,0.0098503,0.009916,0.0098502,0.00986,80805.1605,799.92491418425
1660719600,2022-08-17 07:00:00,KAI/USDT,0.0098698,0.009932,0.0098501,0.009854,240811.2522,2386.9001116156
1660716000,2022-08-17 06:00:00,KAI/USDT,0.0098519,0.0098669,0.0098029,0.009866,350053.0884,3445.60593806485
1660712400,2022-08-17 05:00:00,KAI/USDT,0.0098519,0.0098519,0.0098518,0.0098519,331140.3639,3262.35829060236
1660708800,2022-08-17 04:00:00,KAI/USDT,0.0098519,0.0098519,0.0098001,0.0098519,93467.8474,919.97806335201
1660705200,2022-08-17 03:00:00,KAI/USDT,0.0098029,0.0098519,0.009801,0.0098519,344566.2884,3380.7011449788
1660701600,2022-08-17 02:00:00,KAI/USDT,0.0098482,0.009849,0.0098029,0.0098489,456290.8241,4479.64168700498
1660698000,2022-08-17 01:00:00,KAI/USDT,0.0099798,0.0099956,0.0098042,0.0098042,606476.261,5981.53118876818
1660694400,2022-08-17 00:00:00,KAI/USDT,0.01001,0.01001,0.0098855,0.0099798,632464.1327,6302.88629046642
1660690800,2022-08-16 23:00:00,KAI/USDT,0.0099954,0.010015,0.0099954,0.010015,182178.3398,1823.90472201661
1660687200,2022-08-16 22:00:00,KAI/USDT,0.0099955,0.0100135,0.00994,0.00994,23479.4806,234.06281863272
1660683600,2022-08-16 21:00:00,KAI/USDT,0.0099954,0.010014,0.0099954,0.010014,6327.7558,63.33349291924
1660680000,2022-08-16 20:00:00,KAI/USDT,0.0099533,0.0099629,0.009939,0.0099533,497820.6293,4955.17159708875
1660676400,2022-08-16 19:00:00,KAI/USDT,0.0099533,0.0100139,0.0099391,0.0099533,152717.4962,1527.48044476913
1660672800,2022-08-16 18:00:00,KAI/USDT,0.01,0.010013,0.009954,0.0099629,73411.8609,733.35806062911
1660669200,2022-08-16 17:00:00,KAI/USDT,0.009942,0.0100139,0.0099401,0.009945,76919.5807,768.41569010208
1660665600,2022-08-16 16:00:00,KAI/USDT,0.0099473,0.010014,0.0099371,0.0099954,138853.7105,1382.67766199012
1660662000,2022-08-16 15:00:00,KAI/USDT,0.0099,0.010014,0.009852,0.009937,258984.7454,2575.0143871006
1660658400,2022-08-16 14:00:00,KAI/USDT,0.010013,0.010013,0.009838,0.009847,777383.9519,7727.26182397481
1660654800,2022-08-16 13:00:00,KAI/USDT,0.0101362,0.010145,0.0099847,0.0099847,398103.015,4000.16569719782
1660651200,2022-08-16 12:00:00,KAI/USDT,0.0101247,0.0101998,0.010057,0.0101362,137330.1309,1393.69773537143
1660647600,2022-08-16 11:00:00,KAI/USDT,0.0100713,0.010199,0.0100128,0.0101247,698869.0246,7078.84984099024
1660644000,2022-08-16 10:00:00,KAI/USDT,0.0100472,0.0100713,0.0100472,0.0100472,23649.5847,237.98116725798
1660640400,2022-08-16 09:00:00,KAI/USDT,0.0100102,0.0101094,0.009997,0.0100472,433857.6351,4357.75625892835
1660636800,2022-08-16 08:00:00,KAI/USDT,0.0100093,0.0100093,0.0100093,0.0100093,0,0
1660633200,2022-08-16 07:00:00,KAI/USDT,0.0100093,0.0100093,0.0100093,0.0100093,0,0
1660629600,2022-08-16 06:00:00,KAI/USDT,0.0100106,0.0100106,0.01,0.0100093,13125.3619,131.2685319616
1660626000,2022-08-16 05:00:00,KAI/USDT,0.01,0.0100347,0.01,0.0100106,197271.3501,1974.62870400395
1660622400,2022-08-16 04:00:00,KAI/USDT,0.01,0.0100308,0.01,0.01,338335.7254,3384.13221965835
1660618800,2022-08-16 03:00:00,KAI/USDT,0.010007,0.010007,0.0099533,0.01,621239.5222,6211.3238899045
1660615200,2022-08-16 02:00:00,KAI/USDT,0.0099646,0.0100758,0.0099533,0.01001,76423.7747,761.97878584336
1660611600,2022-08-16 01:00:00,KAI/USDT,0.0100061,0.010099,0.0099716,0.0099716,168050.5091,1678.83042340226
1660608000,2022-08-16 00:00:00,KAI/USDT,0.00999,0.010043,0.0099501,0.0100061,75059.1198,751.88979943893
1660604400,2022-08-15 23:00:00,KAI/USDT,0.0100269,0.0100269,0.00992,0.00999,106145.7694,1059.69070792682
1660600800,2022-08-15 22:00:00,KAI/USDT,0.010079,0.010079,0.009987,0.010077,234090.0511,2342.30671467038
1660597200,2022-08-15 21:00:00,KAI/USDT,0.0100781,0.0100797,0.010011,0.010079,22386.9908,224.99458452547
1660593600,2022-08-15 20:00:00,KAI/USDT,0.0100012,0.010079,0.009986,0.0100781,549273.1429,5494.8491420769
1660590000,2022-08-15 19:00:00,KAI/USDT,0.0100869,0.0101329,0.01,0.0100062,420747.0008,4212.93380477857
1660586400,2022-08-15 18:00:00,KAI/USDT,0.010107,0.010204,0.0100928,0.0100928,144373.1169,1461.43996668641
1660582800,2022-08-15 17:00:00,KAI/USDT,0.0102115,0.0104489,0.01008,0.010107,1336347.6769,13791.86884172479
1660579200,2022-08-15 16:00:00,KAI/USDT,0.0101527,0.0102149,0.01013,0.0101904,250817.8587,2546.08149015902
1660575600,2022-08-15 15:00:00,KAI/USDT,0.010214,0.010215,0.0101423,0.010214,104690.7133,1066.2465574252
1660572000,2022-08-15 14:00:00,KAI/USDT,0.0101739,0.010245,0.0100999,0.0101528,555243.3084,5631.30957433471
1660568400,2022-08-15 13:00:00,KAI/USDT,0.01019,0.01025,0.0101,0.0102227,303463.7208,3080.62247176554
1660564800,2022-08-15 12:00:00,KAI/USDT,0.0102714,0.0102714,0.01019,0.01019,196464.6751,2005.1806005645
1660561200,2022-08-15 11:00:00,KAI/USDT,0.010325,0.0103254,0.0101689,0.010323,308409.4637,3166.38009831722
1660557600,2022-08-15 10:00:00,KAI/USDT,0.0102213,0.0103279,0.0102213,0.0102716,146739.0458,1509.84375281876
1660554000,2022-08-15 09:00:00,KAI/USDT,0.0102511,0.010266,0.0101368,0.01022,584708.1178,5971.75860412459
1660550400,2022-08-15 08:00:00,KAI/USDT,0.01018,0.01036,0.01018,0.01022,801745.4436,8237.46288922488
1660546800,2022-08-15 07:00:00,KAI/USDT,0.0102621,0.0102621,0.01018,0.01018,329805.9475,3365.8363275191
1660543200,2022-08-15 06:00:00,KAI/USDT,0.010597,0.0105999,0.01025,0.01025,297955.3329,3129.50239741595
1660539600,2022-08-15 05:00:00,KAI/USDT,0.01046,0.0106,0.01044,0.010597,589546.94,6176.38175365565
1660536000,2022-08-15 04:00:00,KAI/USDT,0.010483,0.010558,0.0104537,0.0104537,212168.9597,2228.6668485168
1660532400,2022-08-15 03:00:00,KAI/USDT,0.0104892,0.010538,0.010442,0.010483,312076.6976,3269.94947825082
1660528800,2022-08-15 02:00:00,KAI/USDT,0.0104668,0.0104892,0.0104143,0.0104423,178702.7121,1864.23174115185
1660525200,2022-08-15 01:00:00,KAI/USDT,0.010441,0.0104669,0.0104143,0.0104668,83180.2876,868.15915897699
1660521600,2022-08-15 00:00:00,KAI/USDT,0.010467,0.010525,0.010339,0.0104841,200819.1894,2091.25230354671
