https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume QUICK,Volume BTC
1643241600,2022-01-27 00:00:00,QUICK/BTC,0.004701,0.005534,0.004569,0.004694,58.78001216,0.29523603406992
1643155200,2022-01-26 00:00:00,QUICK/BTC,0.004837,0.004932,0.004666,0.004693,1.61062249,0.00771176607891
1643068800,2022-01-25 00:00:00,QUICK/BTC,0.00475,0.004936,0.004626,0.004769,1.8636,0.0087577671
1642982400,2022-01-24 00:00:00,QUICK/BTC,0.005142,0.005336,0.004707,0.004723,15.52720944,0.07557495088144
1642896000,2022-01-23 00:00:00,QUICK/BTC,0.005117,0.005417,0.005042,0.005131,3.3279,0.0174511357
1642809600,2022-01-22 00:00:00,QUICK/BTC,0.005566,0.005687,0.004729,0.005033,31.4658352,0.1606581743632
1642723200,2022-01-21 00:00:00,QUICK/BTC,0.006069,0.006069,0.005422,0.005562,7.74354167,0.04449136328668
1642636800,2022-01-20 00:00:00,QUICK/BTC,0.006069,0.006179,0.00595,0.005975,2.2667,0.0137282754
1642550400,2022-01-19 00:00:00,QUICK/BTC,0.006284,0.006319,0.006069,0.006102,0.754,0.0046657151
1642464000,2022-01-18 00:00:00,QUICK/BTC,0.006345,0.00646,0.00625,0.006322,0.6111,0.0038924693
1642377600,2022-01-17 00:00:00,QUICK/BTC,0.006686,0.006774,0.006315,0.006315,4.0947,0.0272932829
1642291200,2022-01-16 00:00:00,QUICK/BTC,0.006968,0.006968,0.006579,0.006708,2.6017,0.0173484981
1642204800,2022-01-15 00:00:00,QUICK/BTC,0.006682,0.007565,0.006595,0.006936,7.44474183,0.05208774983156
1642118400,2022-01-14 00:00:00,QUICK/BTC,0.006136,0.007503,0.006036,0.00663,30.2983,0.2124941082
1642032000,2022-01-13 00:00:00,QUICK/BTC,0.006432,0.006513,0.006098,0.006109,11.00778597,0.06943916047665
1641945600,2022-01-12 00:00:00,QUICK/BTC,0.0064,0.006548,0.006218,0.006401,22.91099818,0.14641739898264
1641859200,2022-01-11 00:00:00,QUICK/BTC,0.006305,0.006523,0.006114,0.006415,37.93505251,0.24246572316671
1641772800,2022-01-10 00:00:00,QUICK/BTC,0.006717,0.006997,0.006235,0.006305,25.935,0.1714224488
1641686400,2022-01-09 00:00:00,QUICK/BTC,0.006568,0.006893,0.006514,0.00662,9.2178,0.0618859621
1641600000,2022-01-08 00:00:00,QUICK/BTC,0.007108,0.007147,0.006484,0.006603,15.4203,0.1048492932
1641513600,2022-01-07 00:00:00,QUICK/BTC,0.007317,0.007581,0.006856,0.006876,44.27559815,0.31920970323949
1641427200,2022-01-06 00:00:00,QUICK/BTC,0.006792,0.009216,0.006202,0.007354,107.14640596,0.76194678372823
1641340800,2022-01-05 00:00:00,QUICK/BTC,0.006501,0.006827,0.00646,0.006818,27.96034372,0.18591420301844
1641254400,2022-01-04 00:00:00,QUICK/BTC,0.006858,0.006903,0.006569,0.006622,25.73347064,0.17422817448664
1641168000,2022-01-03 00:00:00,QUICK/BTC,0.007109,0.007181,0.006723,0.006853,15.27774897,0.10633209514048
1641081600,2022-01-02 00:00:00,QUICK/BTC,0.007296,0.007399,0.00692,0.00702,10.2975,0.0728173032
1640995200,2022-01-01 00:00:00,QUICK/BTC,0.006917,0.008525,0.006765,0.007259,86.42555329,0.64041188470423
1640908800,2021-12-31 00:00:00,QUICK/BTC,0.006666,0.006951,0.006186,0.006885,64.58308649,0.43456701781829
1640822400,2021-12-30 00:00:00,QUICK/BTC,0.006946,0.007225,0.006515,0.006787,24.64232214,0.16935037103708
1640736000,2021-12-29 00:00:00,QUICK/BTC,0.009066,0.009171,0.00694,0.007089,342.62691402,2.76406825744144
1640649600,2021-12-28 00:00:00,QUICK/BTC,0.005036,0.011998,0.005036,0.008985,561.18900028,4.80637645398921
