https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume QTUM,Volume USDT,tradecount
1627084800000,2021-07-24 00:00:00,QTUM/USDT,5.87000000,6.37300000,5.81200000,6.08800000,1916692.79800000,11709612.97116400,33657
1626998400000,2021-07-23 00:00:00,QTUM/USDT,5.60100000,5.98800000,5.45100000,5.87000000,1423657.86400000,8107699.86571700,24187
1626912000000,2021-07-22 00:00:00,QTUM/USDT,5.39500000,5.67200000,5.27600000,5.60000000,1036045.86200000,5685524.75735300,18993
1626825600000,2021-07-21 00:00:00,QTUM/USDT,4.97700000,5.54700000,4.83100000,5.38800000,1613489.72200000,8496299.11573000,23584
1626739200000,2021-07-20 00:00:00,QTUM/USDT,5.32400000,5.43700000,4.82100000,4.97700000,1536147.83700000,7707567.14687900,23137
1626652800000,2021-07-19 00:00:00,QTUM/USDT,5.66700000,5.72400000,5.25100000,5.31400000,983196.73000000,5348856.63424000,15674
1626566400000,2021-07-18 00:00:00,QTUM/USDT,5.56800000,5.85900000,5.52400000,5.67000000,988544.46900000,5637696.33635900,14995
1626480000000,2021-07-17 00:00:00,QTUM/USDT,5.53400000,5.70400000,5.41500000,5.56500000,955288.26400000,5301092.11468400,15442
1626393600000,2021-07-16 00:00:00,QTUM/USDT,5.92700000,6.06700000,5.51100000,5.52800000,1390337.41300000,8005477.82263800,21170
1626307200000,2021-07-15 00:00:00,QTUM/USDT,6.19900000,6.33000000,5.78600000,5.92000000,1154369.08700000,6924024.18594700,19371
1626220800000,2021-07-14 00:00:00,QTUM/USDT,6.21300000,6.33300000,5.80600000,6.20000000,1134626.71800000,6871228.36475100,20204
1626134400000,2021-07-13 00:00:00,QTUM/USDT,6.54500000,6.59500000,6.15100000,6.21200000,838628.29000000,5320785.32068300,14841
1626048000000,2021-07-12 00:00:00,QTUM/USDT,6.70300000,6.91700000,6.41600000,6.54800000,1187281.72400000,7952835.12287100,19952
1625961600000,2021-07-11 00:00:00,QTUM/USDT,6.64000000,6.80700000,6.44200000,6.70000000,933641.14400000,6208920.94234100,17008
1625875200000,2021-07-10 00:00:00,QTUM/USDT,6.77700000,6.91300000,6.43900000,6.63900000,842541.38300000,5566677.98171600,17318
1625788800000,2021-07-09 00:00:00,QTUM/USDT,6.49200000,6.96600000,6.09100000,6.77600000,1752449.03000000,11391792.71482300,37466
1625702400000,2021-07-08 00:00:00,QTUM/USDT,7.08000000,7.10200000,6.37800000,6.49500000,1888970.77300000,12595319.20218600,33406
1625616000000,2021-07-07 00:00:00,QTUM/USDT,7.16500000,7.35700000,7.01900000,7.08600000,1636455.49000000,11800105.65482800,28451
1625529600000,2021-07-06 00:00:00,QTUM/USDT,6.95000000,7.38100000,6.94600000,7.16700000,1613170.79700000,11564106.46668500,31769
1625443200000,2021-07-05 00:00:00,QTUM/USDT,7.39400000,7.39400000,6.79800000,6.95200000,1724946.01500000,12202257.57022100,31338
1625356800000,2021-07-04 00:00:00,QTUM/USDT,7.24100000,7.70500000,7.04600000,7.39500000,1445567.64100000,10691168.83182600,28614
1625270400000,2021-07-03 00:00:00,QTUM/USDT,7.06600000,7.44000000,6.93700000,7.25100000,1250738.29500000,9043107.81119300,24076
1625184000000,2021-07-02 00:00:00,QTUM/USDT,7.06200000,7.26800000,6.65000000,7.06000000,1585247.97400000,10913859.61912500,29885
1625097600000,2021-07-01 00:00:00,QTUM/USDT,7.68000000,7.68000000,6.82800000,7.06200000,2398170.71900000,17133396.04645500,42359
1625011200000,2021-06-30 00:00:00,QTUM/USDT,7.56200000,7.95500000,6.80500000,7.68000000,5610226.78700000,41831746.63119600,100534
1624924800000,2021-06-29 00:00:00,QTUM/USDT,6.32600000,7.67800000,6.29000000,7.56600000,3779318.79700000,26688846.54964700,75233
1624838400000,2021-06-28 00:00:00,QTUM/USDT,6.16100000,6.45400000,5.99200000,6.32300000,1816354.43100000,11272206.12986400,34287
1624752000000,2021-06-27 00:00:00,QTUM/USDT,5.82000000,6.26600000,5.69700000,6.16000000,2655836.17800000,15892323.03719300,50017
1624665600000,2021-06-26 00:00:00,QTUM/USDT,5.51100000,5.86600000,5.24200000,5.82200000,2786602.57600000,15442570.54816600,47060
1624579200000,2021-06-25 00:00:00,QTUM/USDT,6.17800000,6.51000000,5.41400000,5.51200000,3188607.69600000,18768524.64205200,54906
1624492800000,2021-06-24 00:00:00,QTUM/USDT,5.90100000,6.25000000,5.51900000,6.17500000,2551257.47700000,15222068.15297800,42516
1624406400000,2021-06-23 00:00:00,QTUM/USDT,4.99900000,6.07600000,4.76300000,5.89800000,3639235.83700000,20364193.65823100,63344
1624320000000,2021-06-22 00:00:00,QTUM/USDT,5.47700000,5.88800000,4.43900000,4.99700000,7402858.99200000,37835227.34292800,104228
1624233600000,2021-06-21 00:00:00,QTUM/USDT,7.55300000,7.61000000,5.39300000,5.47800000,4659377.97800000,29208499.42485200,73439
1624147200000,2021-06-20 00:00:00,QTUM/USDT,7.67200000,7.68900000,6.90100000,7.54500000,1625411.57600000,11926456.07645400,30722
1624060800000,2021-06-19 00:00:00,QTUM/USDT,8.03100000,8.09500000,7.65300000,7.67200000,1004336.73000000,7923203.87059700,19828
1623974400000,2021-06-18 00:00:00,QTUM/USDT,8.63300000,8.63300000,7.74700000,8.02000000,1496803.61600000,12244804.67976000,29191
1623888000000,2021-06-17 00:00:00,QTUM/USDT,8.68900000,9.04900000,8.44200000,8.63200000,1065575.97700000,9333902.19479400,23658
1623801600000,2021-06-16 00:00:00,QTUM/USDT,9.25700000,9.26000000,8.60900000,8.69400000,1205617.96600000,10754472.98419400,25361
1623715200000,2021-06-15 00:00:00,QTUM/USDT,9.42300000,9.60500000,9.06700000,9.25700000,1280666.52600000,11942865.15351500,25326
1623628800000,2021-06-14 00:00:00,QTUM/USDT,9.25400000,9.49700000,8.86000000,9.42800000,1418969.64200000,13019862.30825900,31477
1623542400000,2021-06-13 00:00:00,QTUM/USDT,8.59600000,9.28200000,8.32900000,9.24300000,1342968.25100000,11652387.58361300,27273
1623456000000,2021-06-12 00:00:00,QTUM/USDT,9.06000000,9.06200000,8.24600000,8.57800000,1377259.13300000,11822944.47899800,30292
1623369600000,2021-06-11 00:00:00,QTUM/USDT,9.71500000,9.83300000,8.91000000,9.06000000,1504634.21500000,14126398.02505000,34801
1623283200000,2021-06-10 00:00:00,QTUM/USDT,9.93900000,10.67700000,9.37400000,9.73000000,2867000.44400000,28972417.25418200,68068
1623196800000,2021-06-09 00:00:00,QTUM/USDT,9.36200000,9.95000000,8.76800000,9.93400000,1969769.77000000,18509594.97700200,50915
1623110400000,2021-06-08 00:00:00,QTUM/USDT,9.69300000,9.90300000,8.36600000,9.37600000,3410692.85100000,31193242.66377800,71825
1623024000000,2021-06-07 00:00:00,QTUM/USDT,11.06100000,11.26900000,9.55100000,9.70100000,1846426.46700000,19656225.99356800,43718
1622937600000,2021-06-06 00:00:00,QTUM/USDT,10.91300000,11.20000000,10.70700000,11.07000000,997464.68500000,10931086.81195800,25033
1622851200000,2021-06-05 00:00:00,QTUM/USDT,11.27400000,11.75000000,10.53100000,10.92700000,1797405.16500000,20082323.41767800,39305
1622764800000,2021-06-04 00:00:00,QTUM/USDT,12.41700000,12.60000000,10.75200000,11.29600000,2703730.04300000,31005157.74776200,63464
1622678400000,2021-06-03 00:00:00,QTUM/USDT,12.09000000,12.76600000,11.86500000,12.41000000,2929433.34100000,36172072.41010900,68954
1622592000000,2021-06-02 00:00:00,QTUM/USDT,11.87200000,12.40000000,11.37300000,12.09600000,2692810.21700000,32053728.95621700,62478
1622505600000,2021-06-01 00:00:00,QTUM/USDT,12.40100000,12.62200000,11.31800000,11.87000000,2737857.11600000,32390163.05441000,61336
1622419200000,2021-05-31 00:00:00,QTUM/USDT,11.41100000,12.44700000,10.77600000,12.40200000,3202699.75600000,36754571.90392700,72609
1622332800000,2021-05-30 00:00:00,QTUM/USDT,11.25700000,11.90000000,10.25500000,11.41200000,3481353.05600000,39147083.73162800,80587
1622246400000,2021-05-29 00:00:00,QTUM/USDT,12.13300000,12.92800000,10.47800000,11.25400000,3782577.26200000,43732395.21434700,97555
1622160000000,2021-05-28 00:00:00,QTUM/USDT,14.61900000,14.61900000,11.28300000,12.11600000,6775382.02700000,85373260.63588900,167580
1622073600000,2021-05-27 00:00:00,QTUM/USDT,12.60000000,14.94100000,12.14700000,14.61400000,8501081.32700000,114946101.67204900,201725
1621987200000,2021-05-26 00:00:00,QTUM/USDT,11.60200000,12.83900000,11.28200000,12.60500000,4179955.39100000,50525903.30634700,99073
1621900800000,2021-05-25 00:00:00,QTUM/USDT,11.29100000,12.90000000,10.61000000,11.60400000,10085664.71500000,117395332.41615200,215925
1621814400000,2021-05-24 00:00:00,QTUM/USDT,8.12500000,11.42900000,7.60400000,11.28200000,7334928.23400000,68370481.12353700,147667
1621728000000,2021-05-23 00:00:00,QTUM/USDT,9.70000000,10.76000000,6.37500000,8.10900000,8829028.48300000,71727658.71930700,157618
1621641600000,2021-05-22 00:00:00,QTUM/USDT,11.10600000,11.15100000,9.17200000,9.69800000,4596778.73400000,46381921.68573900,99309
1621555200000,2021-05-21 00:00:00,QTUM/USDT,13.59200000,14.07000000,9.64800000,11.10400000,8240288.93500000,99181714.16820400,176183
1621468800000,2021-05-20 00:00:00,QTUM/USDT,10.88200000,13.76100000,9.60000000,13.62100000,7882868.35600000,93877907.70163100,199838
1621382400000,2021-05-19 00:00:00,QTUM/USDT,18.07900000,18.14600000,7.27000000,10.86100000,12271114.24600000,158721426.37341500,282803
1621296000000,2021-05-18 00:00:00,QTUM/USDT,17.41800000,18.66900000,16.88400000,18.05300000,3643770.38100000,64869270.34622400,99634
1621209600000,2021-05-17 00:00:00,QTUM/USDT,19.30800000,19.34600000,16.22200000,17.42000000,5610100.08000000,98384176.58230400,147549
1621123200000,2021-05-16 00:00:00,QTUM/USDT,19.95300000,21.85100000,18.16500000,19.31500000,3798802.56800000,76153945.32410800,120056
1621036800000,2021-05-15 00:00:00,QTUM/USDT,21.95600000,22.21300000,19.56600000,19.93800000,3407021.28800000,70662974.68634400,111302
1620950400000,2021-05-14 00:00:00,QTUM/USDT,20.79000000,22.81900000,20.00200000,21.94400000,4123049.02100000,88404624.01563500,132093
1620864000000,2021-05-13 00:00:00,QTUM/USDT,19.96100000,21.77100000,18.41500000,20.78200000,6189857.99600000,124479181.54918000,194675
1620777600000,2021-05-12 00:00:00,QTUM/USDT,26.51500000,26.85400000,19.25700000,20.00800000,4900712.30400000,116910430.93544600,178393
1620691200000,2021-05-11 00:00:00,QTUM/USDT,23.51800000,26.65200000,21.78000000,26.51000000,6350721.10800000,153497495.74554500,226639
1620604800000,2021-05-10 00:00:00,QTUM/USDT,27.39000000,28.29100000,21.50000000,23.53400000,5859419.22300000,149761795.11707600,242553
1620518400000,2021-05-09 00:00:00,QTUM/USDT,25.68000000,30.59900000,24.81100000,27.36500000,13364365.16100000,364311738.08795300,466391
1620432000000,2021-05-08 00:00:00,QTUM/USDT,26.73300000,26.97900000,23.40000000,25.67300000,9034692.32700000,228921865.95059700,308514
1620345600000,2021-05-07 00:00:00,QTUM/USDT,24.77600000,35.68500000,23.15000000,26.73200000,37192051.31400000,1105009786.19457000,1287615
1620259200000,2021-05-06 00:00:00,QTUM/USDT,17.77600000,26.20000000,17.27800000,24.77600000,23637384.73000000,511448839.93538600,779977
1620172800000,2021-05-05 00:00:00,QTUM/USDT,13.81600000,17.81400000,13.60400000,17.76800000,5303438.57100000,84243616.27397400,172784
1620086400000,2021-05-04 00:00:00,QTUM/USDT,15.76400000,15.77000000,13.50000000,13.79300000,4299944.09000000,62278734.56852600,101503
1620000000000,2021-05-03 00:00:00,QTUM/USDT,15.23700000,16.24000000,15.17300000,15.75400000,3350342.35600000,52685889.83307700,91281
1619913600000,2021-05-02 00:00:00,QTUM/USDT,15.13000000,16.20600000,14.68400000,15.23700000,4633753.65500000,71695097.35122600,107156
1619827200000,2021-05-01 00:00:00,QTUM/USDT,15.01100000,15.60000000,14.37300000,15.12600000,2602607.37200000,38696180.10571900,60249
1619740800000,2021-04-30 00:00:00,QTUM/USDT,14.22900000,15.17500000,13.89300000,15.02100000,2904718.21500000,42444840.15208400,67305
1619654400000,2021-04-29 00:00:00,QTUM/USDT,14.36500000,14.72000000,13.60100000,14.21000000,3229912.95700000,45853712.41320400,71900
1619568000000,2021-04-28 00:00:00,QTUM/USDT,14.91800000,15.54700000,13.31300000,14.34700000,4634341.82900000,66153585.62046300,102825
1619481600000,2021-04-27 00:00:00,QTUM/USDT,14.02500000,15.25500000,13.79900000,14.91300000,4909952.71100000,72139385.64678000,117064
1619395200000,2021-04-26 00:00:00,QTUM/USDT,11.95700000,14.05700000,11.68800000,14.02500000,5248147.84600000,69077286.44109600,106211
1619308800000,2021-04-25 00:00:00,QTUM/USDT,11.66200000,13.16500000,11.01200000,11.93800000,4373940.81100000,53524060.85220000,86616
1619222400000,2021-04-24 00:00:00,QTUM/USDT,13.04500000,13.30000000,11.47900000,11.66800000,5271950.57400000,64354423.79942000,96711
1619136000000,2021-04-23 00:00:00,QTUM/USDT,13.36100000,13.67000000,10.01000000,13.05200000,10859732.15500000,129109812.76935200,232757
1619049600000,2021-04-22 00:00:00,QTUM/USDT,15.79400000,16.34200000,13.30000000,13.36100000,7099874.20500000,107473869.95482800,169639
1618963200000,2021-04-21 00:00:00,QTUM/USDT,17.49400000,17.51400000,15.64200000,15.78700000,4440535.47300000,73887906.16115400,124614
1618876800000,2021-04-20 00:00:00,QTUM/USDT,18.30000000,18.69700000,16.20000000,17.49600000,7424156.42400000,129466862.80515000,196098
1618790400000,2021-04-19 00:00:00,QTUM/USDT,18.35300000,21.04500000,17.43700000,18.29900000,15416616.37000000,300182828.67945700,459628
1618704000000,2021-04-18 00:00:00,QTUM/USDT,17.24600000,18.65200000,11.80000000,18.38000000,11133035.42400000,172282851.34299500,303114
1618617600000,2021-04-17 00:00:00,QTUM/USDT,18.34900000,19.60000000,17.00000000,17.24600000,5098480.02100000,92874732.76123800,168630
1618531200000,2021-04-16 00:00:00,QTUM/USDT,17.62100000,19.13200000,15.61300000,18.34800000,9321673.66400000,164266367.73468900,298061
1618444800000,2021-04-15 00:00:00,QTUM/USDT,15.88300000,18.02100000,15.10000000,17.62000000,4002554.30200000,64849472.96718800,140466
1618358400000,2021-04-14 00:00:00,QTUM/USDT,15.05900000,16.90700000,14.65600000,15.89500000,5800752.06100000,91187083.49404400,183751
1618272000000,2021-04-13 00:00:00,QTUM/USDT,14.51100000,15.62000000,14.17000000,15.05200000,4268551.25000000,63155099.31781300,108801
1618185600000,2021-04-12 00:00:00,QTUM/USDT,14.94500000,16.27000000,14.36000000,14.51000000,4023029.69400000,60842393.89993700,118836
1618099200000,2021-04-11 00:00:00,QTUM/USDT,15.90700000,15.94900000,14.57500000,14.94000000,3454350.88100000,52324063.53226900,83581
1618012800000,2021-04-10 00:00:00,QTUM/USDT,15.75000000,16.53000000,14.90100000,15.90700000,5478337.10000000,84741446.34489100,145179
1617926400000,2021-04-09 00:00:00,QTUM/USDT,16.78800000,16.82800000,15.07000000,15.74500000,5060428.25600000,79918758.54863300,115603
1617840000000,2021-04-08 00:00:00,QTUM/USDT,15.69200000,16.92800000,14.33200000,16.80900000,8442948.96700000,130216702.79881300,207448
1617753600000,2021-04-07 00:00:00,QTUM/USDT,15.25200000,17.98000000,13.62500000,15.69500000,26091599.79300000,423813003.50837100,619826
1617667200000,2021-04-06 00:00:00,QTUM/USDT,11.82500000,15.35000000,11.75400000,15.25200000,15144440.21800000,206540142.30864200,376934
1617580800000,2021-04-05 00:00:00,QTUM/USDT,10.76900000,12.14900000,10.65400000,11.83800000,6354676.76500000,71692076.50020400,145571
1617494400000,2021-04-04 00:00:00,QTUM/USDT,9.73800000,11.07000000,9.55700000,10.77000000,4861986.26000000,50302080.58324300,94166
1617408000000,2021-04-03 00:00:00,QTUM/USDT,10.17100000,11.45800000,9.71300000,9.74900000,5984713.87800000,62904407.09789600,133432
1617321600000,2021-04-02 00:00:00,QTUM/USDT,10.03200000,10.51900000,9.75500000,10.17800000,4195278.53800000,42377277.57301200,87233
1617235200000,2021-04-01 00:00:00,QTUM/USDT,9.39300000,10.94800000,9.39300000,10.03200000,12330289.27500000,128045136.23586400,253188
1617148800000,2021-03-31 00:00:00,QTUM/USDT,8.76100000,9.62300000,8.10700000,9.38900000,6852457.12500000,60489859.78177100,127621
1617062400000,2021-03-30 00:00:00,QTUM/USDT,8.75400000,9.23100000,8.64200000,8.76000000,5136537.64900000,45698168.25947100,89317
1616976000000,2021-03-29 00:00:00,QTUM/USDT,8.20800000,8.87900000,7.94500000,8.75300000,4770977.64600000,39989769.79598600,80949
1616889600000,2021-03-28 00:00:00,QTUM/USDT,8.53700000,8.60100000,7.90700000,8.20700000,4291935.96400000,35590395.22035500,72702
1616803200000,2021-03-27 00:00:00,QTUM/USDT,8.63500000,9.19100000,8.18600000,8.53500000,7577594.18100000,65165489.79882000,124646
1616716800000,2021-03-26 00:00:00,QTUM/USDT,8.22300000,9.52800000,8.16500000,8.63500000,16056361.42700000,142842565.67325500,244901
1616630400000,2021-03-25 00:00:00,QTUM/USDT,7.22600000,8.79000000,6.70600000,8.22500000,20800330.41300000,163862375.65638300,293940
1616544000000,2021-03-24 00:00:00,QTUM/USDT,7.00200000,8.57500000,6.70000000,7.22600000,13671228.46700000,105300668.29385500,225528
1616457600000,2021-03-23 00:00:00,QTUM/USDT,6.54300000,7.10200000,6.30600000,6.99900000,4217601.49100000,28381109.00316300,66100
1616371200000,2021-03-22 00:00:00,QTUM/USDT,6.58800000,7.10000000,6.43300000,6.53800000,4969815.81600000,33855991.89804700,80016
1616284800000,2021-03-21 00:00:00,QTUM/USDT,6.65700000,6.81000000,6.38200000,6.59600000,3106767.26600000,20578191.43815100,50394
1616198400000,2021-03-20 00:00:00,QTUM/USDT,7.00800000,7.37300000,6.60000000,6.66500000,3906979.21000000,27361572.02424700,66802
1616112000000,2021-03-19 00:00:00,QTUM/USDT,6.37300000,7.58900000,6.14300000,7.00500000,7870732.37000000,55103490.75979900,131123
1616025600000,2021-03-18 00:00:00,QTUM/USDT,6.21100000,6.70000000,6.07500000,6.37200000,4918806.08400000,31629698.23882600,81542
1615939200000,2021-03-17 00:00:00,QTUM/USDT,6.37300000,6.44400000,5.87500000,6.20800000,3638767.13300000,22232117.29417900,52389
1615852800000,2021-03-16 00:00:00,QTUM/USDT,5.95100000,6.43900000,5.63600000,6.36800000,5207820.84400000,31618175.71615700,75402
1615766400000,2021-03-15 00:00:00,QTUM/USDT,5.82600000,6.20900000,5.46700000,5.95000000,6560846.25200000,39114514.21502900,88137
1615680000000,2021-03-14 00:00:00,QTUM/USDT,6.12300000,6.31300000,5.78500000,5.83200000,2340152.90900000,14066303.84157700,34098
1615593600000,2021-03-13 00:00:00,QTUM/USDT,5.84100000,6.21400000,5.57800000,6.12200000,3476882.46700000,20816773.45745800,50203
1615507200000,2021-03-12 00:00:00,QTUM/USDT,6.14100000,6.17100000,5.68600000,5.83700000,3026885.72900000,17940953.25370100,42582
1615420800000,2021-03-11 00:00:00,QTUM/USDT,6.23800000,6.28000000,5.85400000,6.14200000,3557217.73500000,21605688.37717200,48978
1615334400000,2021-03-10 00:00:00,QTUM/USDT,6.55700000,6.58000000,6.03500000,6.23000000,4698937.17500000,29669161.52140100,65604
1615248000000,2021-03-09 00:00:00,QTUM/USDT,6.31100000,6.62500000,6.18500000,6.55800000,4162255.19100000,26746628.92695500,65901
1615161600000,2021-03-08 00:00:00,QTUM/USDT,6.34600000,6.40000000,6.00000000,6.31400000,2704756.09300000,16778635.72086100,38283
1615075200000,2021-03-07 00:00:00,QTUM/USDT,6.32600000,6.55300000,6.10100000,6.35000000,3696795.29400000,23463471.76538500,51119
1614988800000,2021-03-06 00:00:00,QTUM/USDT,6.58200000,6.66900000,5.91000000,6.31500000,5613035.85700000,35295607.01450800,75932
1614902400000,2021-03-05 00:00:00,QTUM/USDT,5.68100000,6.64200000,5.25200000,6.58800000,9163073.64000000,54600974.26565100,115916
1614816000000,2021-03-04 00:00:00,QTUM/USDT,5.34500000,5.91700000,5.19400000,5.68500000,6709024.08100000,37470016.54216400,82120
1614729600000,2021-03-03 00:00:00,QTUM/USDT,5.19000000,5.52900000,5.12900000,5.34000000,3241039.53000000,17441694.22681900,41195
1614643200000,2021-03-02 00:00:00,QTUM/USDT,5.27000000,5.38600000,4.94400000,5.19300000,3502754.15200000,18162151.88718800,43789
1614556800000,2021-03-01 00:00:00,QTUM/USDT,4.85300000,5.28000000,4.82400000,5.27000000,2950187.12000000,14955298.33289500,35407
1614470400000,2021-02-28 00:00:00,QTUM/USDT,5.26800000,5.36900000,4.51600000,4.85500000,3642523.57200000,17742818.04761800,43059
1614384000000,2021-02-27 00:00:00,QTUM/USDT,5.19400000,5.76300000,5.12300000,5.26700000,3965915.55800000,21543388.10078500,50664
1614297600000,2021-02-26 00:00:00,QTUM/USDT,5.12200000,5.35900000,4.69800000,5.18400000,4611371.16800000,23317269.38369800,53590
1614211200000,2021-02-25 00:00:00,QTUM/USDT,5.30300000,5.80900000,5.06800000,5.12800000,4770529.54600000,26059795.28550900,58562
1614124800000,2021-02-24 00:00:00,QTUM/USDT,5.14400000,5.61300000,4.87200000,5.30300000,5597323.78000000,29695888.10295900,67425
1614038400000,2021-02-23 00:00:00,QTUM/USDT,6.39000000,6.43800000,4.24700000,5.14800000,10797534.91300000,55644226.21795100,134500
1613952000000,2021-02-22 00:00:00,QTUM/USDT,7.11900000,7.14500000,5.36100000,6.38900000,7391385.72100000,47615772.93742800,107171
1613865600000,2021-02-21 00:00:00,QTUM/USDT,6.69800000,7.33000000,6.50600000,7.11800000,5427144.78000000,38190708.37791600,82950
1613779200000,2021-02-20 00:00:00,QTUM/USDT,7.26700000,7.39100000,6.35000000,6.69300000,4973379.51300000,35169824.24549300,84487
1613692800000,2021-02-19 00:00:00,QTUM/USDT,7.14200000,7.51200000,6.73700000,7.26200000,5446090.61000000,39109771.92943000,88508
1613606400000,2021-02-18 00:00:00,QTUM/USDT,6.63800000,7.31000000,6.63300000,7.13300000,5817830.81700000,40857766.98282000,86988
1613520000000,2021-02-17 00:00:00,QTUM/USDT,6.42400000,6.77000000,5.97100000,6.63900000,5148078.27300000,33143531.31871400,68407
1613433600000,2021-02-16 00:00:00,QTUM/USDT,6.41900000,6.80900000,6.10200000,6.42600000,4647284.60600000,30014857.23013900,63771
1613347200000,2021-02-15 00:00:00,QTUM/USDT,6.99300000,7.13000000,5.40000000,6.41200000,7677049.54200000,49126331.37748000,118089
1613260800000,2021-02-14 00:00:00,QTUM/USDT,7.71800000,7.79000000,6.76000000,6.98600000,6908698.39300000,50078685.62057100,105287
1613174400000,2021-02-13 00:00:00,QTUM/USDT,7.34300000,7.78400000,6.93400000,7.71800000,8545553.07600000,62460111.43335100,142614
1613088000000,2021-02-12 00:00:00,QTUM/USDT,7.40800000,8.23800000,6.84100000,7.34500000,23219109.02700000,170849423.34603800,317707
1613001600000,2021-02-11 00:00:00,QTUM/USDT,7.52200000,8.85000000,7.18400000,7.41100000,22059610.83600000,174550929.52123900,322956
1612915200000,2021-02-10 00:00:00,QTUM/USDT,5.01700000,7.77000000,4.98400000,7.51400000,42672218.05600000,285234758.00209200,500827
1612828800000,2021-02-09 00:00:00,QTUM/USDT,4.73600000,5.24700000,4.51800000,5.01500000,7655641.71500000,36979601.18992500,93451
1612742400000,2021-02-08 00:00:00,QTUM/USDT,4.24600000,4.81400000,4.02000000,4.73100000,10154562.76200000,45910437.33242200,117429
1612656000000,2021-02-07 00:00:00,QTUM/USDT,4.43600000,4.45000000,3.93600000,4.24600000,8655832.17800000,36503702.20103000,90921
1612569600000,2021-02-06 00:00:00,QTUM/USDT,3.85400000,4.60000000,3.64500000,4.43200000,13160142.93200000,55039579.89947900,127443
1612483200000,2021-02-05 00:00:00,QTUM/USDT,3.50600000,4.00000000,3.48300000,3.85700000,6510264.53000000,24413550.38792700,66310
1612396800000,2021-02-04 00:00:00,QTUM/USDT,3.68400000,3.73800000,3.32700000,3.50600000,5201739.83800000,18444222.08610600,51345
1612310400000,2021-02-03 00:00:00,QTUM/USDT,3.54400000,3.76700000,3.44500000,3.68300000,5229650.28000000,18849019.06350000,51350
1612224000000,2021-02-02 00:00:00,QTUM/USDT,3.46900000,3.61200000,3.35000000,3.54300000,4596385.80300000,15945678.47894600,44669
1612137600000,2021-02-01 00:00:00,QTUM/USDT,3.28000000,3.52900000,3.17200000,3.47100000,6443019.21100000,21930548.01316900,61048
1612051200000,2021-01-31 00:00:00,QTUM/USDT,3.29600000,3.54600000,3.17400000,3.28300000,5432597.69900000,18196691.56163600,52295
1611964800000,2021-01-30 00:00:00,QTUM/USDT,3.30600000,3.36000000,3.11900000,3.29700000,4094333.97800000,13307024.32523900,38907
1611878400000,2021-01-29 00:00:00,QTUM/USDT,3.27100000,3.66800000,3.23000000,3.30700000,7154764.79800000,24224338.42592000,69753
1611792000000,2021-01-28 00:00:00,QTUM/USDT,3.10900000,3.39300000,3.02100000,3.27100000,4876480.10400000,15887574.36672500,44020
1611705600000,2021-01-27 00:00:00,QTUM/USDT,3.43500000,3.45700000,3.00000000,3.11200000,5919791.23400000,19219708.06390000,51997
1611619200000,2021-01-26 00:00:00,QTUM/USDT,3.28400000,3.48600000,3.18600000,3.43400000,5201546.48600000,17390752.82135100,46400
1611532800000,2021-01-25 00:00:00,QTUM/USDT,3.54400000,3.67400000,3.25700000,3.28400000,6101649.54600000,21240603.15107100,55355
1611446400000,2021-01-24 00:00:00,QTUM/USDT,3.93700000,4.18500000,3.42600000,3.54500000,13734466.56000000,51788754.51126300,113289
1611360000000,2021-01-23 00:00:00,QTUM/USDT,2.91800000,3.99700000,2.88000000,3.93800000,19135082.35400000,66623365.22334900,135272
1611273600000,2021-01-22 00:00:00,QTUM/USDT,2.73500000,3.05400000,2.56000000,2.91800000,4503953.66300000,12655049.26508100,37440
1611187200000,2021-01-21 00:00:00,QTUM/USDT,3.23700000,3.26000000,2.67700000,2.73600000,4296529.55000000,12763658.36568300,41105
1611100800000,2021-01-20 00:00:00,QTUM/USDT,3.15700000,3.29600000,2.96500000,3.23800000,5546833.81200000,17389273.52609000,47734
1611014400000,2021-01-19 00:00:00,QTUM/USDT,3.29700000,3.42700000,3.12900000,3.16100000,5660448.30000000,18577550.89592000,49532
1610928000000,2021-01-18 00:00:00,QTUM/USDT,3.18500000,3.37300000,3.04500000,3.30100000,6621233.40400000,21519025.68039800,57398
1610841600000,2021-01-17 00:00:00,QTUM/USDT,3.05100000,3.28100000,2.85300000,3.18800000,5786627.20500000,17775214.90752200,48440
1610755200000,2021-01-16 00:00:00,QTUM/USDT,2.94300000,3.25000000,2.90000000,3.05600000,6036377.92600000,18831471.31902300,52033
1610668800000,2021-01-15 00:00:00,QTUM/USDT,3.01800000,3.21900000,2.72000000,2.94100000,6214882.31600000,18667272.00664100,52066
1610582400000,2021-01-14 00:00:00,QTUM/USDT,2.94900000,3.12000000,2.81400000,3.02100000,4506701.74600000,13290688.05205400,34789
1610496000000,2021-01-13 00:00:00,QTUM/USDT,2.75000000,3.01000000,2.67300000,2.94800000,3551906.04200000,10183701.29762900,29171
1610409600000,2021-01-12 00:00:00,QTUM/USDT,2.89900000,2.96700000,2.65800000,2.75000000,3942980.44600000,11171148.70317000,30842
1610323200000,2021-01-11 00:00:00,QTUM/USDT,3.38100000,3.48100000,2.55100000,2.89800000,8353586.92100000,24445838.14800700,81792
1610236800000,2021-01-10 00:00:00,QTUM/USDT,3.23200000,3.72000000,2.87600000,3.38300000,10191786.72000000,34469979.78567600,96784
