https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume SAND,Volume EUR
1659978000,2022-08-08 17:00:00,SAND/EUR,1.31871,1.31871,1.31871,1.31871,151.66336798,199.9999999889058
1659974400,2022-08-08 16:00:00,SAND/EUR,1.31801,1.32043,1.31801,1.32043,50.18125675,66.2608368504025
1659970800,2022-08-08 15:00:00,SAND/EUR,1.34468,1.34468,1.31848,1.31848,534.49413207,704.7198232516537
1659967200,2022-08-08 14:00:00,SAND/EUR,1.34408,1.34592,1.34408,1.34592,1479.00000000,1990.61568
1659963600,2022-08-08 13:00:00,SAND/EUR,1.34800,1.34873,1.34560,1.34873,6508.51600478,8778.230791126929
1659960000,2022-08-08 12:00:00,SAND/EUR,1.36411,1.36423,1.35068,1.35511,1347.38017187,1825.8483447027556
1659956400,2022-08-08 11:00:00,SAND/EUR,1.35555,1.36240,1.35056,1.35944,1778.77283982,2418.134949364901
1659952800,2022-08-08 10:00:00,SAND/EUR,1.35723,1.36004,1.35723,1.35920,3345.59746893,4547.336079769656
1659949200,2022-08-08 09:00:00,SAND/EUR,1.35572,1.35944,1.35409,1.35765,2229.46007646,3026.826472805919
1659945600,2022-08-08 08:00:00,SAND/EUR,1.33883,1.35363,1.33883,1.35363,3086.26031435,4177.654549313591
1659942000,2022-08-08 07:00:00,SAND/EUR,1.34736,1.34736,1.33700,1.33700,2230.27375088,2981.87600492656
1659938400,2022-08-08 06:00:00,SAND/EUR,1.35000,1.35000,1.34460,1.34759,3755.78262752,5061.255111019677
1659934800,2022-08-08 05:00:00,SAND/EUR,1.33000,1.34750,1.33000,1.34750,5718.41401457,7705.562884633075
1659931200,2022-08-08 04:00:00,SAND/EUR,1.30864,1.30992,1.30864,1.30949,2161.46080271,2830.4113065407178
1659927600,2022-08-08 03:00:00,SAND/EUR,1.30531,1.30531,1.30531,1.30531,0.00000000,0.0
1659924000,2022-08-08 02:00:00,SAND/EUR,1.30531,1.30531,1.30531,1.30531,0.00000000,0.0
1659920400,2022-08-08 01:00:00,SAND/EUR,1.30531,1.30531,1.30531,1.30531,0.00000000,0.0
1659916800,2022-08-08 00:00:00,SAND/EUR,1.30408,1.30609,1.30408,1.30531,2169.04962599,2831.282167301007
1659913200,2022-08-07 23:00:00,SAND/EUR,1.30703,1.30703,1.30703,1.30703,0.00000000,0.0
1659909600,2022-08-07 22:00:00,SAND/EUR,1.30750,1.31026,1.30703,1.30703,995.81356005,1301.5581973921514
1659906000,2022-08-07 21:00:00,SAND/EUR,1.31683,1.31683,1.31530,1.31530,326.24285257,429.107223985321
1659902400,2022-08-07 20:00:00,SAND/EUR,1.31450,1.31674,1.31450,1.31674,92.68152126,122.0374663038924
1659898800,2022-08-07 19:00:00,SAND/EUR,1.31200,1.31200,1.31200,1.31200,0.00000000,0.0
1659895200,2022-08-07 18:00:00,SAND/EUR,1.31200,1.31200,1.31200,1.31200,436.78469985,573.0615262032
1659891600,2022-08-07 17:00:00,SAND/EUR,1.31000,1.31333,1.30889,1.30889,1812.15200376,2371.9076362014266
1659888000,2022-08-07 16:00:00,SAND/EUR,1.30240,1.30240,1.30240,1.30240,0.00000000,0.0
1659884400,2022-08-07 15:00:00,SAND/EUR,1.30240,1.30240,1.30240,1.30240,0.00000000,0.0
1659880800,2022-08-07 14:00:00,SAND/EUR,1.29980,1.30240,1.29760,1.30240,517.74299466,674.308476245184
1659877200,2022-08-07 13:00:00,SAND/EUR,1.29990,1.29990,1.29990,1.29990,45.73013782,59.44460615221801
1659873600,2022-08-07 12:00:00,SAND/EUR,1.29224,1.29224,1.29224,1.29224,0.00000000,0.0
1659870000,2022-08-07 11:00:00,SAND/EUR,1.29224,1.29224,1.29224,1.29224,0.00000000,0.0
1659866400,2022-08-07 10:00:00,SAND/EUR,1.29212,1.29224,1.29212,1.29224,228.18415144,294.8686878568256
1659862800,2022-08-07 09:00:00,SAND/EUR,1.28354,1.28760,1.28354,1.28760,308.84533437,397.669252534812
1659859200,2022-08-07 08:00:00,SAND/EUR,1.28509,1.28509,1.28198,1.28229,3126.78613411,4009.446591907912
1659855600,2022-08-07 07:00:00,SAND/EUR,1.29057,1.29240,1.28921,1.29240,1822.13917605,2354.93267112702
1659852000,2022-08-07 06:00:00,SAND/EUR,1.28870,1.29032,1.28870,1.29032,1140.02288540,1470.9943294893278
1659848400,2022-08-07 05:00:00,SAND/EUR,1.29136,1.29136,1.29136,1.29136,0.00000000,0.0
1659844800,2022-08-07 04:00:00,SAND/EUR,1.29136,1.29136,1.29136,1.29136,0.00000000,0.0
1659841200,2022-08-07 03:00:00,SAND/EUR,1.29391,1.29391,1.29136,1.29136,1209.63598007,1562.0755192231952
1659837600,2022-08-07 02:00:00,SAND/EUR,1.28189,1.28189,1.28189,1.28189,0.00000000,0.0
1659834000,2022-08-07 01:00:00,SAND/EUR,1.28269,1.28269,1.28189,1.28189,194.15149717,248.88086270725128
1659830400,2022-08-07 00:00:00,SAND/EUR,1.30027,1.30332,1.27862,1.27862,1200.86208518,1535.4462793528517
1659826800,2022-08-06 23:00:00,SAND/EUR,1.31312,1.31312,1.31312,1.31312,0.00000000,0.0
1659823200,2022-08-06 22:00:00,SAND/EUR,1.31312,1.31312,1.31312,1.31312,0.00000000,0.0
1659819600,2022-08-06 21:00:00,SAND/EUR,1.31312,1.31312,1.31312,1.31312,0.00000000,0.0
1659816000,2022-08-06 20:00:00,SAND/EUR,1.31312,1.31312,1.31312,1.31312,0.00000000,0.0
1659812400,2022-08-06 19:00:00,SAND/EUR,1.31312,1.31312,1.31312,1.31312,0.00000000,0.0
1659808800,2022-08-06 18:00:00,SAND/EUR,1.30311,1.31312,1.30311,1.31312,2245.64947545,2948.807239202904
1659805200,2022-08-06 17:00:00,SAND/EUR,1.30604,1.30604,1.30604,1.30604,100.23009664,130.90451541570562
1659801600,2022-08-06 16:00:00,SAND/EUR,1.32049,1.32049,1.32049,1.32049,71.58506312,94.5273599993288
1659798000,2022-08-06 15:00:00,SAND/EUR,1.32435,1.32435,1.31829,1.31829,1132.92899021,1493.5289585039409
1659794400,2022-08-06 14:00:00,SAND/EUR,1.31992,1.31992,1.31992,1.31992,497.29126007,656.3846799915945
1659790800,2022-08-06 13:00:00,SAND/EUR,1.32134,1.32134,1.32011,1.32011,227.07750239,299.76728168006287
1659787200,2022-08-06 12:00:00,SAND/EUR,1.31714,1.31838,1.31513,1.31838,484.90021524,639.2827457681112
1659783600,2022-08-06 11:00:00,SAND/EUR,1.32484,1.32484,1.32484,1.32484,0.00000000,0.0
1659780000,2022-08-06 10:00:00,SAND/EUR,1.31769,1.32484,1.31769,1.32484,764.89685985,1013.3659558036741
1659776400,2022-08-06 09:00:00,SAND/EUR,1.31966,1.31970,1.31341,1.31341,2567.93948171,3372.757394672731
1659772800,2022-08-06 08:00:00,SAND/EUR,1.33137,1.33247,1.33137,1.33247,410.58195426,547.0881365928221
1659769200,2022-08-06 07:00:00,SAND/EUR,1.32740,1.32740,1.32185,1.32185,1112.93788055,1471.1369374050175
1659765600,2022-08-06 06:00:00,SAND/EUR,1.31823,1.32443,1.31823,1.32443,507.04936249,671.5513871626307
1659762000,2022-08-06 05:00:00,SAND/EUR,1.31566,1.31868,1.31545,1.31868,1615.06445510,2129.753195651268
1659758400,2022-08-06 04:00:00,SAND/EUR,1.32858,1.32858,1.32858,1.32858,0.00000000,0.0
1659754800,2022-08-06 03:00:00,SAND/EUR,1.32858,1.32858,1.32858,1.32858,0.00000000,0.0
1659751200,2022-08-06 02:00:00,SAND/EUR,1.32931,1.32931,1.32858,1.32858,167.14358569,222.06362507602023
1659747600,2022-08-06 01:00:00,SAND/EUR,1.33196,1.33850,1.33196,1.33762,284.45949137,380.4987048463394
1659744000,2022-08-06 00:00:00,SAND/EUR,1.33202,1.34700,1.32968,1.33072,565.29907386,752.2547835669792
1659740400,2022-08-05 23:00:00,SAND/EUR,1.31367,1.31367,1.31367,1.31367,84.27589266,110.71071191066218
1659736800,2022-08-05 22:00:00,SAND/EUR,1.29955,1.29955,1.29955,1.29955,61.87986106,80.415973440523
1659733200,2022-08-05 21:00:00,SAND/EUR,1.30000,1.30000,1.30000,1.30000,750.00000000,975.0
1659729600,2022-08-05 20:00:00,SAND/EUR,1.28727,1.28780,1.28727,1.28780,1111.30985147,1431.144826723066
1659726000,2022-08-05 19:00:00,SAND/EUR,1.28466,1.28575,1.28466,1.28575,272.38627924,350.22065853283
1659722400,2022-08-05 18:00:00,SAND/EUR,1.28150,1.28182,1.28150,1.28182,3881.36620920,4975.212834276744
1659718800,2022-08-05 17:00:00,SAND/EUR,1.28908,1.28908,1.28908,1.28908,77.18876252,99.5024899892816
1659715200,2022-08-05 16:00:00,SAND/EUR,1.28500,1.28500,1.27987,1.27987,2524.96401592,3231.6256950555303
1659711600,2022-08-05 15:00:00,SAND/EUR,1.29000,1.29000,1.28534,1.28534,506.13511624,650.5557103079216
1659708000,2022-08-05 14:00:00,SAND/EUR,1.31000,1.31000,1.30457,1.30457,1571.99407799,2050.776314323414
1659704400,2022-08-05 13:00:00,SAND/EUR,1.29170,1.30126,1.29170,1.29814,179.43148942,232.9271936756788
1659700800,2022-08-05 12:00:00,SAND/EUR,1.31388,1.31388,1.29485,1.29511,10598.53963935,13726.274672318577
1659697200,2022-08-05 11:00:00,SAND/EUR,1.30086,1.31929,1.30086,1.31830,428.00943988,564.244844593804
1659693600,2022-08-05 10:00:00,SAND/EUR,1.29887,1.30278,1.29863,1.30278,763.40219521,994.5451118756838
1659690000,2022-08-05 09:00:00,SAND/EUR,1.29423,1.30158,1.29232,1.29722,3172.74788926,4115.752016905858
1659686400,2022-08-05 08:00:00,SAND/EUR,1.29696,1.29696,1.29310,1.29310,142.72254807,184.55452690931696
1659682800,2022-08-05 07:00:00,SAND/EUR,1.29536,1.29536,1.29410,1.29410,39.86029992,51.58321412647201
1659679200,2022-08-05 06:00:00,SAND/EUR,1.30098,1.30098,1.30098,1.30098,384.32566219,499.9999999959462
1659675600,2022-08-05 05:00:00,SAND/EUR,1.29559,1.30000,1.29559,1.29785,216.19772416,280.592216301056
1659672000,2022-08-05 04:00:00,SAND/EUR,1.28819,1.28819,1.28819,1.28819,0.00000000,0.0
1659668400,2022-08-05 03:00:00,SAND/EUR,1.28819,1.28819,1.28819,1.28819,0.00000000,0.0
1659664800,2022-08-05 02:00:00,SAND/EUR,1.29026,1.29026,1.28618,1.28819,90.00000000,115.9371
1659661200,2022-08-05 01:00:00,SAND/EUR,1.27040,1.27040,1.27040,1.27040,42.00000000,53.3568
1659657600,2022-08-05 00:00:00,SAND/EUR,1.26617,1.26617,1.26617,1.26617,11.81720464,14.9625899990288
1659654000,2022-08-04 23:00:00,SAND/EUR,1.25247,1.25247,1.25247,1.25247,0.00000000,0.0
1659650400,2022-08-04 22:00:00,SAND/EUR,1.25247,1.25247,1.25247,1.25247,0.00000000,0.0
1659646800,2022-08-04 21:00:00,SAND/EUR,1.25247,1.25247,1.25247,1.25247,0.00000000,0.0
1659643200,2022-08-04 20:00:00,SAND/EUR,1.25143,1.25247,1.25143,1.25247,2482.82523186,3109.664118147694
1659639600,2022-08-04 19:00:00,SAND/EUR,1.25480,1.25480,1.25454,1.25454,278.93717114,349.93783868197556
1659636000,2022-08-04 18:00:00,SAND/EUR,1.25595,1.25596,1.25566,1.25566,117.42336673,147.4438246681918
1659632400,2022-08-04 17:00:00,SAND/EUR,1.24683,1.25554,1.24669,1.25554,1193.77462419,1498.8317916555127
1659628800,2022-08-04 16:00:00,SAND/EUR,1.28500,1.30823,1.24866,1.24866,6166.44110530,7699.7883505438995
1659625200,2022-08-04 15:00:00,SAND/EUR,1.25627,1.26168,1.25627,1.26168,434.31971339,547.9724959898952
1659621600,2022-08-04 14:00:00,SAND/EUR,1.26400,1.26400,1.24766,1.24766,189.70089596,236.6822198534536
1659618000,2022-08-04 13:00:00,SAND/EUR,1.26870,1.26870,1.26870,1.26870,354.40540000,449.63413097999995
1659614400,2022-08-04 12:00:00,SAND/EUR,1.25037,1.25037,1.23884,1.24460,1238.40075230,1541.31357631258
1659610800,2022-08-04 11:00:00,SAND/EUR,1.24949,1.25514,1.24949,1.25514,41.60721195,52.222876006922995
1659607200,2022-08-04 10:00:00,SAND/EUR,1.25369,1.25369,1.25369,1.25369,0.00000000,0.0
1659603600,2022-08-04 09:00:00,SAND/EUR,1.24750,1.25369,1.24750,1.25369,253.55701967,317.8818999900823
1659600000,2022-08-04 08:00:00,SAND/EUR,1.24948,1.24964,1.24788,1.24788,511.46464373,638.2464996177924
1659596400,2022-08-04 07:00:00,SAND/EUR,1.26081,1.26094,1.25640,1.25640,576.59462066,724.433481397224
1659592800,2022-08-04 06:00:00,SAND/EUR,1.26579,1.26579,1.25566,1.25911,225.56373412,284.00955326783316
1659589200,2022-08-04 05:00:00,SAND/EUR,1.28251,1.28251,1.28251,1.28251,0.00000000,0.0
1659585600,2022-08-04 04:00:00,SAND/EUR,1.28345,1.28345,1.28251,1.28251,170.98226232,219.2864612480232
1659582000,2022-08-04 03:00:00,SAND/EUR,1.25988,1.25988,1.25988,1.25988,0.00000000,0.0
1659578400,2022-08-04 02:00:00,SAND/EUR,1.25988,1.25988,1.25988,1.25988,0.00000000,0.0
1659574800,2022-08-04 01:00:00,SAND/EUR,1.25988,1.25988,1.25988,1.25988,0.00000000,0.0
1659571200,2022-08-04 00:00:00,SAND/EUR,1.25988,1.25988,1.25988,1.25988,11.87620249,14.962589993101203
1659567600,2022-08-03 23:00:00,SAND/EUR,1.23945,1.23945,1.23945,1.23945,40.94257130,50.74626999778499
1659564000,2022-08-03 22:00:00,SAND/EUR,1.27204,1.27204,1.27204,1.27204,0.00000000,0.0
1659560400,2022-08-03 21:00:00,SAND/EUR,1.27204,1.27204,1.27204,1.27204,0.00000000,0.0
1659556800,2022-08-03 20:00:00,SAND/EUR,1.27430,1.27430,1.27204,1.27204,407.50904582,518.3678066448728
1659553200,2022-08-03 19:00:00,SAND/EUR,1.28249,1.28249,1.28042,1.28042,67.24710740,86.104541257108
1659549600,2022-08-03 18:00:00,SAND/EUR,1.28740,1.28740,1.28740,1.28740,0.00000000,0.0
1659546000,2022-08-03 17:00:00,SAND/EUR,1.28787,1.28787,1.28740,1.28740,1376.93559008,1772.6668786689922
1659542400,2022-08-03 16:00:00,SAND/EUR,1.27508,1.27508,1.27508,1.27508,76.42534308,97.4484264544464
1659538800,2022-08-03 15:00:00,SAND/EUR,1.28448,1.28448,1.28448,1.28448,76.37811845,98.106165586656
1659535200,2022-08-03 14:00:00,SAND/EUR,1.28930,1.28930,1.28300,1.28309,3244.28782102,4162.713260272552
1659531600,2022-08-03 13:00:00,SAND/EUR,1.27753,1.28495,1.27390,1.28000,3270.70185900,4186.49837952
1659528000,2022-08-03 12:00:00,SAND/EUR,1.27505,1.27505,1.27505,1.27505,39.01905023,49.751239995761495
1659524400,2022-08-03 11:00:00,SAND/EUR,1.27037,1.27583,1.27037,1.27583,800.11450754,1020.8100921547582
1659520800,2022-08-03 10:00:00,SAND/EUR,1.26901,1.26901,1.26901,1.26901,186.89838795,237.1759232924295
1659517200,2022-08-03 09:00:00,SAND/EUR,1.26147,1.27000,1.26147,1.27000,297.07489846,377.28512104419997
1659513600,2022-08-03 08:00:00,SAND/EUR,1.26088,1.26216,1.25951,1.26216,1027.94390215,1297.429675537644
1659510000,2022-08-03 07:00:00,SAND/EUR,1.25140,1.25357,1.24981,1.25357,250.60000000,314.14464200000003
1659506400,2022-08-03 06:00:00,SAND/EUR,1.25638,1.25638,1.25584,1.25584,3024.58390710,3798.393453892464
1659502800,2022-08-03 05:00:00,SAND/EUR,1.24021,1.24021,1.24021,1.24021,0.00000000,0.0
1659499200,2022-08-03 04:00:00,SAND/EUR,1.24021,1.24021,1.24021,1.24021,403.15752977,499.9999999960517
1659495600,2022-08-03 03:00:00,SAND/EUR,1.22292,1.22292,1.22292,1.22292,0.00000000,0.0
1659492000,2022-08-03 02:00:00,SAND/EUR,1.22292,1.22292,1.22292,1.22292,409.50791339,500.7954174428988
1659488400,2022-08-03 01:00:00,SAND/EUR,1.23322,1.23322,1.23322,1.23322,186.89838795,230.486829987699
1659484800,2022-08-03 00:00:00,SAND/EUR,1.24591,1.24591,1.21562,1.21562,2165.15282024,2632.003071340149
1659481200,2022-08-02 23:00:00,SAND/EUR,1.25490,1.25490,1.25490,1.25490,198.00000000,248.47019999999998
1659477600,2022-08-02 22:00:00,SAND/EUR,1.25492,1.25492,1.25492,1.25492,0.00000000,0.0
1659474000,2022-08-02 21:00:00,SAND/EUR,1.25492,1.25492,1.25492,1.25492,500.00000000,627.46
1659470400,2022-08-02 20:00:00,SAND/EUR,1.27112,1.27112,1.27112,1.27112,196.67694631,249.9999999935672
1659466800,2022-08-02 19:00:00,SAND/EUR,1.25280,1.26920,1.25280,1.26920,1821.20489207,2311.473249015244
1659463200,2022-08-02 18:00:00,SAND/EUR,1.26567,1.26567,1.26567,1.26567,172.38627924,218.1841420456908
1659459600,2022-08-02 17:00:00,SAND/EUR,1.28562,1.28762,1.28562,1.28762,126.21102634,162.5118417359108
1659456000,2022-08-02 16:00:00,SAND/EUR,1.28390,1.28508,1.28390,1.28508,778.72225686,1000.7203978456488
1659452400,2022-08-02 15:00:00,SAND/EUR,1.26162,1.26449,1.24538,1.24538,2295.37375404,2858.612565806335
1659448800,2022-08-02 14:00:00,SAND/EUR,1.24009,1.25691,1.24009,1.25691,2804.21885281,3524.650718285417
1659445200,2022-08-02 13:00:00,SAND/EUR,1.23453,1.23920,1.23453,1.23920,1469.58520819,1821.109989989048
1659441600,2022-08-02 12:00:00,SAND/EUR,1.23241,1.23241,1.23241,1.23241,906.74068784,1117.4762911008943
1659438000,2022-08-02 11:00:00,SAND/EUR,1.23999,1.23999,1.23999,1.23999,0.00000000,0.0
1659434400,2022-08-02 10:00:00,SAND/EUR,1.23755,1.23999,1.23755,1.23999,1831.04537704,2270.477957075829
1659430800,2022-08-02 09:00:00,SAND/EUR,1.23012,1.23012,1.22481,1.22481,523.72019848,641.4577363002888
1659427200,2022-08-02 08:00:00,SAND/EUR,1.23945,1.23945,1.23945,1.23945,40.13977167,49.7512399963815
1659423600,2022-08-02 07:00:00,SAND/EUR,1.23481,1.24212,1.23481,1.24077,3148.79462336,3906.929904826387
1659420000,2022-08-02 06:00:00,SAND/EUR,1.23965,1.24565,1.23892,1.24481,12303.55042292,15315.582601955044
1659416400,2022-08-02 05:00:00,SAND/EUR,1.22021,1.23439,1.22000,1.23231,2266.10175485,2792.5398535192035
1659412800,2022-08-02 04:00:00,SAND/EUR,1.22398,1.22452,1.21277,1.21621,5012.53723383,6096.297909156385
1659409200,2022-08-02 03:00:00,SAND/EUR,1.22900,1.22900,1.21685,1.22367,8808.26907661,10778.41462097536
1659405600,2022-08-02 02:00:00,SAND/EUR,1.30780,1.30780,1.30780,1.30780,0.00000000,0.0
1659402000,2022-08-02 01:00:00,SAND/EUR,1.30780,1.30780,1.30780,1.30780,0.00000000,0.0
1659398400,2022-08-02 00:00:00,SAND/EUR,1.30780,1.30780,1.30780,1.30780,11.41257837,14.925369992286
1659394800,2022-08-01 23:00:00,SAND/EUR,1.28259,1.28496,1.28233,1.28496,1000.00000000,1284.96
1659391200,2022-08-01 22:00:00,SAND/EUR,1.26955,1.26955,1.26955,1.26955,0.00000000,0.0
1659387600,2022-08-01 21:00:00,SAND/EUR,1.26955,1.26955,1.26955,1.26955,59.22888413,75.1940298472415
1659384000,2022-08-01 20:00:00,SAND/EUR,1.26955,1.26955,1.26955,1.26955,40.00000000,50.782
1659380400,2022-08-01 19:00:00,SAND/EUR,1.26418,1.26801,1.26404,1.26801,240.66919243,305.1709426931643
1659376800,2022-08-01 18:00:00,SAND/EUR,1.25867,1.26565,1.25807,1.26565,1404.99577306,1778.2329001733888
1659373200,2022-08-01 17:00:00,SAND/EUR,1.25622,1.25752,1.25622,1.25752,250.99042863,315.62548381079756
1659369600,2022-08-01 16:00:00,SAND/EUR,1.28936,1.28936,1.28498,1.28498,1525.00000000,1959.5945
1659366000,2022-08-01 15:00:00,SAND/EUR,1.30643,1.30670,1.30000,1.30429,4406.57644927,5747.453597018368
1659362400,2022-08-01 14:00:00,SAND/EUR,1.28784,1.29191,1.27450,1.29191,3122.00138699,4033.3448118662504
1659358800,2022-08-01 13:00:00,SAND/EUR,1.25100,1.25100,1.25000,1.25000,1170.00000000,1462.5
1659355200,2022-08-01 12:00:00,SAND/EUR,1.26363,1.27101,1.25951,1.25951,668.83802255,842.4081777819505
1659351600,2022-08-01 11:00:00,SAND/EUR,1.27083,1.27083,1.27083,1.27083,392.46250088,498.75311999333036
1659348000,2022-08-01 10:00:00,SAND/EUR,1.28150,1.28150,1.25826,1.25826,1363.55406363,1715.7055361030837
1659344400,2022-08-01 09:00:00,SAND/EUR,1.27870,1.28478,1.27870,1.28478,42.95081967,55.1823540956226
1659340800,2022-08-01 08:00:00,SAND/EUR,1.28714,1.28714,1.28100,1.28100,5131.92080394,6573.99054984714
1659337200,2022-08-01 07:00:00,SAND/EUR,1.27350,1.27841,1.27350,1.27575,379.37400629,483.9863885244675
1659333600,2022-08-01 06:00:00,SAND/EUR,1.27649,1.27649,1.27649,1.27649,795.41995024,1015.3456122818576
1659330000,2022-08-01 05:00:00,SAND/EUR,1.29921,1.29921,1.29921,1.29921,0.00000000,0.0
1659326400,2022-08-01 04:00:00,SAND/EUR,1.29921,1.29921,1.29921,1.29921,30.68837986,39.870649997910604
1659322800,2022-08-01 03:00:00,SAND/EUR,1.29589,1.29589,1.29589,1.29589,0.00000000,0.0
1659319200,2022-08-01 02:00:00,SAND/EUR,1.29589,1.29589,1.29589,1.29589,114.05366196,147.8009999973444
1659315600,2022-08-01 01:00:00,SAND/EUR,1.29131,1.29131,1.29131,1.29131,0.00000000,0.0
1659312000,2022-08-01 00:00:00,SAND/EUR,1.29131,1.29131,1.29131,1.29131,11.55831674,14.9253699895294
1659308400,2022-07-31 23:00:00,SAND/EUR,1.27697,1.28873,1.27697,1.28873,4186.79411631,5395.647181512187
1659304800,2022-07-31 22:00:00,SAND/EUR,1.31010,1.31010,1.27000,1.27000,8834.05169910,11219.245657857
1659301200,2022-07-31 21:00:00,SAND/EUR,1.33219,1.33219,1.33219,1.33219,0.00000000,0.0
1659297600,2022-07-31 20:00:00,SAND/EUR,1.33219,1.33219,1.33219,1.33219,95.77682009,127.5929219556971
1659294000,2022-07-31 19:00:00,SAND/EUR,1.31684,1.31684,1.31684,1.31684,0.00000000,0.0
1659290400,2022-07-31 18:00:00,SAND/EUR,1.33557,1.35710,1.30430,1.31684,29440.61092972,38768.574096692486
1659286800,2022-07-31 17:00:00,SAND/EUR,1.33388,1.33388,1.33388,1.33388,22.09214076,29.4682647169488
1659283200,2022-07-31 16:00:00,SAND/EUR,1.33061,1.33079,1.33061,1.33079,1000.00000000,1330.79
1659279600,2022-07-31 15:00:00,SAND/EUR,1.31803,1.32190,1.31230,1.32190,341.27684514,451.13386159056597
1659276000,2022-07-31 14:00:00,SAND/EUR,1.31903,1.31903,1.31000,1.31403,2152.76520072,2828.798056702102
1659272400,2022-07-31 13:00:00,SAND/EUR,1.32280,1.32280,1.32207,1.32207,395.13987954,522.4025805434478
1659268800,2022-07-31 12:00:00,SAND/EUR,1.32027,1.32028,1.32027,1.32028,3127.79428158,4129.564234084442
1659265200,2022-07-31 11:00:00,SAND/EUR,1.32569,1.32569,1.31969,1.31970,1749.74541110,2309.13901902867
1659261600,2022-07-31 10:00:00,SAND/EUR,1.32089,1.32550,1.32089,1.32550,1400.61183875,1856.510992263125
1659258000,2022-07-31 09:00:00,SAND/EUR,1.30000,1.31660,1.30000,1.31405,610.64441328,802.417291270584
1659254400,2022-07-31 08:00:00,SAND/EUR,1.33619,1.33619,1.33619,1.33619,0.00000000,0.0
1659250800,2022-07-31 07:00:00,SAND/EUR,1.33957,1.33957,1.33619,1.33619,533.13456386,712.3690728840934
1659247200,2022-07-31 06:00:00,SAND/EUR,1.32719,1.33807,1.32500,1.33807,1254.11089734,1678.088168403734
1659243600,2022-07-31 05:00:00,SAND/EUR,1.33521,1.33521,1.33521,1.33521,14.62121314,19.5223899966594
1659240000,2022-07-31 04:00:00,SAND/EUR,1.31491,1.31491,1.31491,1.31491,0.00000000,0.0
1659236400,2022-07-31 03:00:00,SAND/EUR,1.31491,1.31491,1.31491,1.31491,0.00000000,0.0
1659232800,2022-07-31 02:00:00,SAND/EUR,1.31491,1.31491,1.31491,1.31491,0.00000000,0.0
1659229200,2022-07-31 01:00:00,SAND/EUR,1.31491,1.31491,1.31491,1.31491,0.00000000,0.0
1659225600,2022-07-31 00:00:00,SAND/EUR,1.31491,1.31491,1.31491,1.31491,11.35086812,14.925369999669199
1659222000,2022-07-30 23:00:00,SAND/EUR,1.30097,1.30097,1.30097,1.30097,37.93948171,49.358127520258705
1659218400,2022-07-30 22:00:00,SAND/EUR,1.31000,1.31000,1.29812,1.29812,34.28015104,44.4997496680448
1659214800,2022-07-30 21:00:00,SAND/EUR,1.33955,1.33955,1.33163,1.33163,38.11819607,50.759333432694106
1659211200,2022-07-30 20:00:00,SAND/EUR,1.36719,1.36720,1.33695,1.33695,1623.25732738,2170.2138838406913
1659207600,2022-07-30 19:00:00,SAND/EUR,1.36228,1.36819,1.36228,1.36819,56.27600787,76.9962712076553
1659204000,2022-07-30 18:00:00,SAND/EUR,1.37470,1.37803,1.37388,1.37388,608.82459495,836.451934509906
1659200400,2022-07-30 17:00:00,SAND/EUR,1.38022,1.38345,1.37500,1.37500,2094.31000000,2879.67625
1659196800,2022-07-30 16:00:00,SAND/EUR,1.37791,1.38357,1.37779,1.38357,3229.52791669,4468.2779396947835
1659193200,2022-07-30 15:00:00,SAND/EUR,1.34392,1.39542,1.34392,1.39542,3788.69429253,5286.819789682213
1659189600,2022-07-30 14:00:00,SAND/EUR,1.34167,1.35223,1.33937,1.35009,2262.42820094,3054.4816898070844
1659186000,2022-07-30 13:00:00,SAND/EUR,1.33073,1.34570,1.33073,1.33922,15229.01543419,20395.002049775932
1659182400,2022-07-30 12:00:00,SAND/EUR,1.32207,1.33249,1.32069,1.33129,1066.38566682,1419.668574380798
1659178800,2022-07-30 11:00:00,SAND/EUR,1.30415,1.30415,1.30415,1.30415,16.00000000,20.8664
1659175200,2022-07-30 10:00:00,SAND/EUR,1.32300,1.32300,1.32300,1.32300,0.00000000,0.0
1659171600,2022-07-30 09:00:00,SAND/EUR,1.32300,1.32300,1.32300,1.32300,0.00000000,0.0
1659168000,2022-07-30 08:00:00,SAND/EUR,1.31500,1.32300,1.31500,1.32300,1137.64406005,1505.1030914461498
1659164400,2022-07-30 07:00:00,SAND/EUR,1.32016,1.32332,1.32016,1.32332,390.71580100,517.04203377932
1659160800,2022-07-30 06:00:00,SAND/EUR,1.30929,1.31819,1.30929,1.30986,1492.26749932,1954.6615066592954
1659157200,2022-07-30 05:00:00,SAND/EUR,1.29000,1.29000,1.29000,1.29000,0.00000000,0.0
1659153600,2022-07-30 04:00:00,SAND/EUR,1.29000,1.29000,1.29000,1.29000,100.00000000,129.0
1659150000,2022-07-30 03:00:00,SAND/EUR,1.31068,1.31068,1.31068,1.31068,0.00000000,0.0
1659146400,2022-07-30 02:00:00,SAND/EUR,1.31068,1.31068,1.31068,1.31068,0.00000000,0.0
1659142800,2022-07-30 01:00:00,SAND/EUR,1.31363,1.31363,1.31068,1.31068,79.69690856,104.4571441114208
1659139200,2022-07-30 00:00:00,SAND/EUR,1.31993,1.31993,1.31993,1.31993,11.30769813,14.925369992730902
1659135600,2022-07-29 23:00:00,SAND/EUR,1.33000,1.33000,1.33000,1.33000,453.00000000,602.49
