https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume SHILL,Volume USDT
1644451200,2022-02-10 00:00:00,SHILL/USDT,0.2169,0.2173,0.1901,0.1912,8473731.59404411,1722041.55236176018
1644364800,2022-02-09 00:00:00,SHILL/USDT,0.2244,0.2345,0.2118,0.2173,5648212.1196218,1243965.524724147566
1644278400,2022-02-08 00:00:00,SHILL/USDT,0.2308,0.2454,0.1894,0.2254,10436902.63138576,2242748.391561836335
1644192000,2022-02-07 00:00:00,SHILL/USDT,0.2184,0.2528,0.2073,0.2303,10492673.14605882,2393309.921328816487
1644105600,2022-02-06 00:00:00,SHILL/USDT,0.1902,0.2194,0.1839,0.2184,7958717.44457648,1559194.242112568742
1644019200,2022-02-05 00:00:00,SHILL/USDT,0.1818,0.1995,0.18,0.1902,9337038.99899416,1789845.171303512708
1643932800,2022-02-04 00:00:00,SHILL/USDT,0.1607,0.1927,0.1596,0.1819,9921060.35148479,1728071.875604255349
1643846400,2022-02-03 00:00:00,SHILL/USDT,0.1592,0.1619,0.1564,0.1606,3154680.8288001,502907.736990435014
1643760000,2022-02-02 00:00:00,SHILL/USDT,0.1632,0.1738,0.1586,0.1589,7939545.99000042,1307929.988611339743
1643673600,2022-02-01 00:00:00,SHILL/USDT,0.1666,0.1726,0.158,0.1635,10389530.22687502,1718336.341122323468
1643587200,2022-01-31 00:00:00,SHILL/USDT,0.1726,0.1741,0.1556,0.1662,9889050.21891004,1606365.318384384026
1643500800,2022-01-30 00:00:00,SHILL/USDT,0.1621,0.1832,0.1599,0.1727,11676285.52693494,1983454.8256093431
1643414400,2022-01-29 00:00:00,SHILL/USDT,0.1546,0.1748,0.1525,0.162,8943408.33275066,1427097.178745316646
1643328000,2022-01-28 00:00:00,SHILL/USDT,0.1562,0.1587,0.15,0.1548,6796266.16184712,1043920.091545357581
1643241600,2022-01-27 00:00:00,SHILL/USDT,0.1602,0.1608,0.1477,0.1562,8642573.83148913,1327508.681374771248
1643155200,2022-01-26 00:00:00,SHILL/USDT,0.1634,0.185,0.156,0.1602,11620051.39709997,1950963.40268485926
1643068800,2022-01-25 00:00:00,SHILL/USDT,0.1689,0.1741,0.1601,0.1634,8071880.01057949,1331885.07070645426
1642982400,2022-01-24 00:00:00,SHILL/USDT,0.1713,0.182,0.146,0.1687,10197889.50841474,1647248.821419164831
1642896000,2022-01-23 00:00:00,SHILL/USDT,0.1644,0.183,0.1601,0.1712,8654690.10828156,1470769.680078790172
1642809600,2022-01-22 00:00:00,SHILL/USDT,0.1713,0.1798,0.1579,0.1646,9864118.28901847,1658770.034375078869
1642723200,2022-01-21 00:00:00,SHILL/USDT,0.229,0.2357,0.1672,0.1713,10407703.31818777,2182499.018270440951
1642636800,2022-01-20 00:00:00,SHILL/USDT,0.2416,0.27,0.2259,0.2293,10754985.90834062,2628462.446160893732
1642550400,2022-01-19 00:00:00,SHILL/USDT,0.2784,0.2791,0.24,0.2411,5597967.83651628,1435027.613811521754
1642464000,2022-01-18 00:00:00,SHILL/USDT,0.2696,0.31,0.2653,0.2783,5262606.01793815,1474890.535828177299
1642377600,2022-01-17 00:00:00,SHILL/USDT,0.2926,0.2931,0.2653,0.2696,4506518.07045292,1244540.968357955698
1642291200,2022-01-16 00:00:00,SHILL/USDT,0.3095,0.3102,0.28,0.2929,3515781.41371564,1038695.818393237575
1642204800,2022-01-15 00:00:00,SHILL/USDT,0.2926,0.3255,0.2881,0.3095,4967088.50199543,1497286.948825004162
1642118400,2022-01-14 00:00:00,SHILL/USDT,0.2999,0.3117,0.287,0.2931,5019691.2639253,1495120.351496064968
1642032000,2022-01-13 00:00:00,SHILL/USDT,0.3353,0.3389,0.2965,0.2999,4240266.8654037,1331112.176037069128
1641945600,2022-01-12 00:00:00,SHILL/USDT,0.3078,0.3643,0.2962,0.3359,6509871.07498575,2104897.723084617601
1641859200,2022-01-11 00:00:00,SHILL/USDT,0.2929,0.3204,0.2877,0.3078,3286504.86908392,995184.501164246779
1641772800,2022-01-10 00:00:00,SHILL/USDT,0.3287,0.3315,0.2706,0.2928,4569964.71799004,1358777.706131020222
1641686400,2022-01-09 00:00:00,SHILL/USDT,0.2815,0.3638,0.2776,0.3293,4728303.03648057,1490567.204880699818
1641600000,2022-01-08 00:00:00,SHILL/USDT,0.2927,0.3,0.2658,0.282,2941581.04608473,837320.489371421381
1641513600,2022-01-07 00:00:00,SHILL/USDT,0.3223,0.3225,0.2898,0.293,8237595.32573619,2485068.15679286109
1641427200,2022-01-06 00:00:00,SHILL/USDT,0.3427,0.369,0.311,0.3231,7505131.58865499,2470771.247895317282
1641340800,2022-01-05 00:00:00,SHILL/USDT,0.4037,0.409,0.3148,0.3427,8863972.00982581,3303044.761178842832
1641254400,2022-01-04 00:00:00,SHILL/USDT,0.4338,0.4346,0.393,0.4041,6000340.71938715,2511441.534839889342
1641168000,2022-01-03 00:00:00,SHILL/USDT,0.4735,0.4742,0.4201,0.4344,4791300.61986115,2145599.17142470505
1641081600,2022-01-02 00:00:00,SHILL/USDT,0.4608,0.5055,0.4562,0.4742,5375664.27650181,2561888.83361608789
1640995200,2022-01-01 00:00:00,SHILL/USDT,0.4625,0.4727,0.4534,0.46,3903130.80444059,1800936.032594997217
1640908800,2021-12-31 00:00:00,SHILL/USDT,0.4611,0.4924,0.45,0.463,4619988.92475832,2177874.801121325127
1640822400,2021-12-30 00:00:00,SHILL/USDT,0.4766,0.4853,0.4509,0.4611,5368967.89410703,2491216.207418082749
1640736000,2021-12-29 00:00:00,SHILL/USDT,0.5016,0.5182,0.4641,0.4777,5311606.06713815,2581541.418409431937
1640649600,2021-12-28 00:00:00,SHILL/USDT,0.6109,0.6276,0.4853,0.5021,7329362.53818178,4021692.502385344129
