https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume BTC,Volume ALG
1646611200000,2022-03-07 00:00:00,ALG/BTC,1.937e-05,1.989e-05,1.901e-05,1.918e-05,1.1348196949455283,59166.82455399
1646524800000,2022-03-06 00:00:00,ALG/BTC,1.962e-05,2.011e-05,1.935e-05,1.938e-05,0.535272741593412,27619.8525074
1646438400000,2022-03-05 00:00:00,ALG/BTC,1.94e-05,1.975e-05,1.917e-05,1.965e-05,0.4682132867332665,23827.64817981
1646352000000,2022-03-04 00:00:00,ALG/BTC,1.873e-05,1.964e-05,1.849e-05,1.942e-05,1.0200795041976662,52527.26592161
1646265600000,2022-03-03 00:00:00,ALG/BTC,1.868e-05,1.957e-05,1.845e-05,1.876e-05,1.1694744563621169,62338.72368668
1646179200000,2022-03-02 00:00:00,ALG/BTC,1.927e-05,1.936e-05,1.846e-05,1.868e-05,0.783234234621858,41929.02754935
1646092800000,2022-03-01 00:00:00,ALG/BTC,2.009e-05,2.033e-05,1.916e-05,1.931e-05,2.393776761321608,123965.65309796
1646006400000,2022-02-28 00:00:00,ALG/BTC,2.114e-05,2.188e-05,1.955e-05,2.009e-05,2.1478404086944027,106910.92128892
1645920000000,2022-02-27 00:00:00,ALG/BTC,2.193e-05,2.196e-05,2.094e-05,2.115e-05,1.5177542131647943,71761.42851843
1645833600000,2022-02-26 00:00:00,ALG/BTC,2.114e-05,2.236e-05,2.105e-05,2.191e-05,1.9489559053415373,88952.80261714
1645747200000,2022-02-25 00:00:00,ALG/BTC,2.026e-05,2.132e-05,2.005e-05,2.113e-05,1.2232901543747985,57893.52363345
1645660800000,2022-02-24 00:00:00,ALG/BTC,2.104e-05,2.141e-05,1.98e-05,2.029e-05,2.8704504498671355,141471.19023495
1645574400000,2022-02-23 00:00:00,ALG/BTC,2.119e-05,2.229e-05,2.104e-05,2.108e-05,1.4325315781578976,67956.90598472
1645488000000,2022-02-22 00:00:00,ALG/BTC,2.119e-05,2.147e-05,2.083e-05,2.12e-05,0.78589929680912,37070.7215476
1645401600000,2022-02-21 00:00:00,ALG/BTC,2.199e-05,2.244e-05,2.107e-05,2.12e-05,1.2729659018625321,60045.56140861
1645315200000,2022-02-20 00:00:00,ALG/BTC,2.243e-05,2.243e-05,2.162e-05,2.2e-05,0.36589707483977996,16631.68521999
1645228800000,2022-02-19 00:00:00,ALG/BTC,2.24e-05,2.282e-05,2.195e-05,2.244e-05,1.7338898014218658,77267.81646265
1645142400000,2022-02-18 00:00:00,ALG/BTC,2.218e-05,2.269e-05,2.202e-05,2.235e-05,0.9754846801683901,43645.8469874
1645056000000,2022-02-17 00:00:00,ALG/BTC,2.229e-05,2.251e-05,2.173e-05,2.211e-05,1.0847871292258309,49063.18992428
1644969600000,2022-02-16 00:00:00,ALG/BTC,2.173e-05,2.277e-05,2.168e-05,2.229e-05,1.7370503802326989,77929.58188572
1644883200000,2022-02-15 00:00:00,ALG/BTC,2.116e-05,2.188e-05,2.107e-05,2.178e-05,1.0451140986756493,47985.03667014
1644796800000,2022-02-14 00:00:00,ALG/BTC,2.133e-05,2.136e-05,2.085e-05,2.113e-05,0.7832097909312109,37066.24661293
1644710400000,2022-02-13 00:00:00,ALG/BTC,2.175e-05,2.194e-05,2.105e-05,2.134e-05,1.0788411522545316,50554.88061174
1644624000000,2022-02-12 00:00:00,ALG/BTC,2.156e-05,2.209e-05,2.132e-05,2.176e-05,0.7142356582260095,32823.32988171
1644537600000,2022-02-11 00:00:00,ALG/BTC,2.251e-05,2.282e-05,2.137e-05,2.165e-05,1.1352523013044966,52436.59590321
1644451200000,2022-02-10 00:00:00,ALG/BTC,2.335e-05,2.355e-05,2.211e-05,2.255e-05,2.050219353984626,90918.81835852
1644364800000,2022-02-09 00:00:00,ALG/BTC,2.319e-05,2.368e-05,2.299e-05,2.338e-05,3.7565537853311666,160673.81459928
1644278400000,2022-02-08 00:00:00,ALG/BTC,2.448e-05,2.459e-05,2.29e-05,2.325e-05,4.095904506192615,176167.93575022
1644192000000,2022-02-07 00:00:00,ALG/BTC,2.414e-05,2.533e-05,2.384e-05,2.44e-05,8.628612832786585,353631.67347486
1644105600000,2022-02-06 00:00:00,ALG/BTC,2.423e-05,2.471e-05,2.364e-05,2.417e-05,2.8533396831465194,118052.94510329
1644019200000,2022-02-05 00:00:00,ALG/BTC,2.403e-05,2.504e-05,2.388e-05,2.42e-05,5.044287401883158,208441.62817699
1643932800000,2022-02-04 00:00:00,ALG/BTC,2.505e-05,2.525e-05,2.395e-05,2.397e-05,5.812037246447021,242471.30773663
1643846400000,2022-02-03 00:00:00,ALG/BTC,2.499e-05,2.536e-05,2.475e-05,2.502e-05,5.46360354398555,218369.44620246
1643760000000,2022-02-02 00:00:00,ALG/BTC,2.503e-05,2.671e-05,2.498e-05,2.503e-05,11.44035762883486,457065.826162
1643673600000,2022-02-01 00:00:00,ALG/BTC,2.468e-05,2.557e-05,2.468e-05,2.498e-05,7.03884382285165,281779.17625507
1643587200000,2022-01-31 00:00:00,ALG/BTC,2.493e-05,2.557e-05,2.446e-05,2.468e-05,6.796437719289705,275382.40353686
1643500800000,2022-01-30 00:00:00,ALG/BTC,2.538e-05,2.583e-05,2.48e-05,2.492e-05,13.041418757162413,523331.41080106
1643414400000,2022-01-29 00:00:00,ALG/BTC,2.546e-05,2.646e-05,2.524e-05,2.535e-05,6.608335877045858,260683.86102745
1643328000000,2022-01-28 00:00:00,ALG/BTC,2.526e-05,2.608e-05,2.49e-05,2.542e-05,9.968265745860851,392142.63359012
1643241600000,2022-01-27 00:00:00,ALG/BTC,2.494e-05,2.632e-05,2.457e-05,2.517e-05,7.994995331242762,317639.86218684
1643155200000,2022-01-26 00:00:00,ALG/BTC,2.488e-05,2.606e-05,2.452e-05,2.508e-05,10.178172314039177,405828.24218657
1643068800000,2022-01-25 00:00:00,ALG/BTC,2.494e-05,2.557e-05,2.413e-05,2.495e-05,8.209061693258858,329020.50874785
1642982400000,2022-01-24 00:00:00,ALG/BTC,2.731e-05,2.731e-05,2.47e-05,2.492e-05,11.41688117146925,458141.29901562
1642896000000,2022-01-23 00:00:00,ALG/BTC,2.714e-05,2.79e-05,2.66e-05,2.733e-05,6.445342010299316,235833.95573726
1642809600000,2022-01-22 00:00:00,ALG/BTC,2.822e-05,2.897e-05,2.337e-05,2.718e-05,18.427103888812674,677965.55882313
1642723200000,2022-01-21 00:00:00,ALG/BTC,2.853e-05,3.043e-05,2.795e-05,2.828e-05,9.614074232852701,339960.19210936
1642636800000,2022-01-20 00:00:00,ALG/BTC,3.031e-05,3.102e-05,2.845e-05,2.847e-05,5.31691989764075,186755.17729683
1642550400000,2022-01-19 00:00:00,ALG/BTC,3.114e-05,3.117e-05,2.974e-05,3.036e-05,5.504354326473169,181302.84342797
1642464000000,2022-01-18 00:00:00,ALG/BTC,3.184e-05,3.414e-05,3.091e-05,3.113e-05,10.056778897948384,323057.46540149
1642377600000,2022-01-17 00:00:00,ALG/BTC,3.334e-05,3.347e-05,3.184e-05,3.187e-05,9.574390237713024,300420.1517952
1642291200000,2022-01-16 00:00:00,ALG/BTC,3.189e-05,3.337e-05,3.189e-05,3.322e-05,9.578447685773778,288333.76537549
1642204800000,2022-01-15 00:00:00,ALG/BTC,3.21e-05,3.258e-05,3.17e-05,3.201e-05,5.714404846767682,178519.36416019
1642118400000,2022-01-14 00:00:00,ALG/BTC,3.199e-05,3.29e-05,3.164e-05,3.214e-05,8.747220817596743,272159.9507653
1642032000000,2022-01-13 00:00:00,ALG/BTC,3.383e-05,3.394e-05,3.17e-05,3.191e-05,5.226299989599609,163782.51299278
1641945600000,2022-01-12 00:00:00,ALG/BTC,3.408e-05,3.526e-05,3.348e-05,3.407e-05,6.967235371174553,204497.66278763
1641859200000,2022-01-11 00:00:00,ALG/BTC,3.27e-05,3.401e-05,3.242e-05,3.382e-05,3.4370885541264036,101628.87504809
1641772800000,2022-01-10 00:00:00,ALG/BTC,3.348e-05,3.454e-05,3.23e-05,3.259e-05,5.295402857692385,162485.51266316
1641686400000,2022-01-09 00:00:00,ALG/BTC,3.32e-05,3.406e-05,3.313e-05,3.347e-05,2.0569065683747874,61455.23060576
1641600000000,2022-01-08 00:00:00,ALG/BTC,3.463e-05,3.483e-05,3.249e-05,3.324e-05,4.660625238598403,140211.34893497
1641513600000,2022-01-07 00:00:00,ALG/BTC,3.634e-05,3.634e-05,3.396e-05,3.468e-05,9.286235898104295,267769.20121408
1641427200000,2022-01-06 00:00:00,ALG/BTC,3.575e-05,3.692e-05,3.481e-05,3.627e-05,9.732214093812736,268326.82916495
1641340800000,2022-01-05 00:00:00,ALG/BTC,3.634e-05,3.874e-05,3.407e-05,3.588e-05,17.5064637504303,487917.04990051
1641254400000,2022-01-04 00:00:00,ALG/BTC,3.874e-05,4e-05,3.624e-05,3.648e-05,16.47428690287152,451597.77694275
1641168000000,2022-01-03 00:00:00,ALG/BTC,3.535e-05,3.986e-05,3.484e-05,3.846e-05,12.964139760117297,337081.11700773
1641081600000,2022-01-02 00:00:00,ALG/BTC,3.651e-05,3.744e-05,3.526e-05,3.54e-05,4.75590640049988,134347.6384322
1640995200000,2022-01-01 00:00:00,ALG/BTC,3.593e-05,3.737e-05,3.489e-05,3.642e-05,4.637721846109576,127339.97380861
1640908800000,2021-12-31 00:00:00,ALG/BTC,3.698e-05,3.769e-05,3.53e-05,3.58e-05,10.101053338197795,282152.32788262
1640822400000,2021-12-30 00:00:00,ALG/BTC,3.367e-05,3.733e-05,3.313e-05,3.675e-05,23.638260228503288,643217.96540145
1640736000000,2021-12-29 00:00:00,ALG/BTC,3.094e-05,3.462e-05,3.018e-05,3.407e-05,12.47885532537596,366271.06913343
1640649600000,2021-12-28 00:00:00,ALG/BTC,3.261e-05,3.267e-05,3.068e-05,3.08e-05,10.776238156807201,349877.862234
1640563200000,2021-12-27 00:00:00,ALG/BTC,3.167e-05,3.326e-05,3.126e-05,3.278e-05,10.659453511444909,325181.62023932
1640476800000,2021-12-26 00:00:00,ALG/BTC,3.126e-05,3.279e-05,3.115e-05,3.16e-05,9.44750295667796,298971.6125531
1640390400000,2021-12-25 00:00:00,ALG/BTC,3.074e-05,3.132e-05,3.042e-05,3.123e-05,5.217904997038352,167079.89103549
1640304000000,2021-12-24 00:00:00,ALG/BTC,2.893e-05,3.236e-05,2.848e-05,3.102e-05,14.757219429741426,475732.4123063
1640217600000,2021-12-23 00:00:00,ALG/BTC,2.805e-05,2.945e-05,2.796e-05,2.893e-05,6.037376674725206,208689.13497149
1640131200000,2021-12-22 00:00:00,ALG/BTC,2.773e-05,2.889e-05,2.742e-05,2.811e-05,4.373385907289506,155581.14220169
1640044800000,2021-12-21 00:00:00,ALG/BTC,2.762e-05,2.804e-05,2.723e-05,2.761e-05,6.627073233833308,240024.38369552
1639958400000,2021-12-20 00:00:00,ALG/BTC,2.903e-05,2.907e-05,2.757e-05,2.757e-05,1.276167191186198,46288.25503033
1639872000000,2021-12-19 00:00:00,ALG/BTC,2.943e-05,2.992e-05,2.897e-05,2.901e-05,2.506791844749994,86411.30109445
1639785600000,2021-12-18 00:00:00,ALG/BTC,2.923e-05,2.968e-05,2.904e-05,2.945e-05,1.478812405968938,50214.34315684
1639699200000,2021-12-17 00:00:00,ALG/BTC,2.918e-05,2.938e-05,2.857e-05,2.926e-05,0.9892471563838402,33808.85701927
1639612800000,2021-12-16 00:00:00,ALG/BTC,2.916e-05,2.999e-05,2.904e-05,2.915e-05,1.5844669531883115,54355.64161881
1639526400000,2021-12-15 00:00:00,ALG/BTC,2.856e-05,2.962e-05,2.792e-05,2.917e-05,1.723883177998182,59097.81206713
1639440000000,2021-12-14 00:00:00,ALG/BTC,2.829e-05,2.906e-05,2.825e-05,2.858e-05,1.869375972495512,65408.5364764
1639353600000,2021-12-13 00:00:00,ALG/BTC,3.073e-05,3.121e-05,2.821e-05,2.825e-05,3.7800763428081,133808.0121348
1639267200000,2021-12-12 00:00:00,ALG/BTC,3.098e-05,3.161e-05,3.062e-05,3.078e-05,3.178336778616946,103259.80437352
1639180800000,2021-12-11 00:00:00,ALG/BTC,3.085e-05,3.216e-05,3.048e-05,3.093e-05,2.828073444658041,91434.64095241
1639094400000,2021-12-10 00:00:00,ALG/BTC,3.275e-05,3.277e-05,3.099e-05,3.099e-05,1.2160483909456838,39240.02552261
1639008000000,2021-12-09 00:00:00,ALG/BTC,3.361e-05,3.389e-05,3.249e-05,3.249e-05,0.5642849691028387,17367.95842114
1638921600000,2021-12-08 00:00:00,ALG/BTC,3.313e-05,3.4e-05,3.278e-05,3.355e-05,0.6998141706384291,20858.84264198
