https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume TLOS,Volume USDT
1660492800,2022-08-14 16:00:00,TLOS/USDT,0.20823,0.20864,0.20691,0.20692,31422.66376741,6529.2193307319955
1660489200,2022-08-14 15:00:00,TLOS/USDT,0.20825,0.20845,0.20733,0.20823,9723.66323769,2022.0404404139425
1660485600,2022-08-14 14:00:00,TLOS/USDT,0.2079,0.20858,0.20734,0.20788,18502.60087717,3848.4132913654424
1660482000,2022-08-14 13:00:00,TLOS/USDT,0.20847,0.20869,0.20705,0.20821,27379.39404095,5687.819446012609
1660478400,2022-08-14 12:00:00,TLOS/USDT,0.20844,0.2087,0.20742,0.20842,24252.61350547,5046.0450104447292
1660474800,2022-08-14 11:00:00,TLOS/USDT,0.20545,0.20864,0.20512,0.20753,90785.82534169,18789.1134146386455
1660471200,2022-08-14 10:00:00,TLOS/USDT,0.2062,0.2062,0.20534,0.20534,13871.50629851,2856.1629001812267
1660467600,2022-08-14 09:00:00,TLOS/USDT,0.20576,0.20625,0.20576,0.20621,3932.98528506,810.3354940982226
1660464000,2022-08-14 08:00:00,TLOS/USDT,0.20603,0.20653,0.20503,0.20584,32007.08356288,6585.4807669790345
1660460400,2022-08-14 07:00:00,TLOS/USDT,0.205,0.20663,0.205,0.20627,57565.41463778,11850.246652782811
1660456800,2022-08-14 06:00:00,TLOS/USDT,0.20353,0.20532,0.20353,0.205,37694.76923356,7720.7182664042036
1660453200,2022-08-14 05:00:00,TLOS/USDT,0.2056,0.20631,0.20138,0.20383,108641.7601,22164.991160929
1660449600,2022-08-14 04:00:00,TLOS/USDT,0.20476,0.20692,0.2045,0.20537,86170.79884673,17694.7043467442914
1660446000,2022-08-14 03:00:00,TLOS/USDT,0.20596,0.20598,0.20289,0.20453,31842.88662204,6500.8306251253373
1660442400,2022-08-14 02:00:00,TLOS/USDT,0.20545,0.20597,0.20409,0.20597,42172.92104618,8648.9058021086675
1660438800,2022-08-14 01:00:00,TLOS/USDT,0.21058,0.21078,0.20447,0.20574,194992.90951193,40125.6477714079752
1660435200,2022-08-14 00:00:00,TLOS/USDT,0.21082,0.21105,0.20894,0.21056,28445.5985,5966.379563196
1660431600,2022-08-13 23:00:00,TLOS/USDT,0.21122,0.21144,0.20931,0.21068,8693.71860679,1826.3107244351838
1660428000,2022-08-13 22:00:00,TLOS/USDT,0.21128,0.21178,0.21016,0.21116,12456.38243385,2631.1322511336123
1660424400,2022-08-13 21:00:00,TLOS/USDT,0.21121,0.21173,0.21015,0.21015,43191.56364141,9099.4482947806443
1660420800,2022-08-13 20:00:00,TLOS/USDT,0.21057,0.212,0.20939,0.21121,46676.81328018,9842.1745965477993
1660417200,2022-08-13 19:00:00,TLOS/USDT,0.21144,0.212,0.21011,0.21057,43966.32597126,9270.4368284795275
1660413600,2022-08-13 18:00:00,TLOS/USDT,0.21199,0.2123,0.21084,0.21144,34223.75293612,7238.1939874300426
1660410000,2022-08-13 17:00:00,TLOS/USDT,0.21222,0.2124,0.21171,0.21229,54237.36574826,11513.7571212547372
1660406400,2022-08-13 16:00:00,TLOS/USDT,0.21237,0.2124,0.21183,0.21222,25839.34813903,5482.6143670086561
1660402800,2022-08-13 15:00:00,TLOS/USDT,0.21136,0.21249,0.21136,0.21239,7249.05457117,1536.4217267208541
1660399200,2022-08-13 14:00:00,TLOS/USDT,0.21168,0.21203,0.21092,0.21182,33038.42610119,6989.6026130245012
1660395600,2022-08-13 13:00:00,TLOS/USDT,0.21228,0.21237,0.21121,0.21218,13917.94904957,2950.2741817500134
1660392000,2022-08-13 12:00:00,TLOS/USDT,0.2133,0.2133,0.21149,0.21227,49329.01024042,10476.0427348264866
1660388400,2022-08-13 11:00:00,TLOS/USDT,0.21288,0.21332,0.21223,0.2133,45544.39295673,9700.3410562099395
1660384800,2022-08-13 10:00:00,TLOS/USDT,0.21393,0.21441,0.2126,0.21332,78855.59791805,16819.235418453335
1660381200,2022-08-13 09:00:00,TLOS/USDT,0.2157,0.2161,0.209,0.21466,151347.05900108,32194.7687724934491
1660377600,2022-08-13 08:00:00,TLOS/USDT,0.21589,0.21756,0.21551,0.21551,37342.50291044,8088.0995041660951
1660374000,2022-08-13 07:00:00,TLOS/USDT,0.21629,0.2169,0.21561,0.21607,23767.18186065,5142.1803044529994
1660370400,2022-08-13 06:00:00,TLOS/USDT,0.21723,0.2196,0.21466,0.21651,111817.85195489,24298.8177605262549
1660366800,2022-08-13 05:00:00,TLOS/USDT,0.21622,0.21834,0.21597,0.21834,28672.351284,6222.2964040007039
1660363200,2022-08-13 04:00:00,TLOS/USDT,0.21257,0.21848,0.21175,0.21695,196639.84498206,42341.6664003980311
1660359600,2022-08-13 03:00:00,TLOS/USDT,0.21114,0.21244,0.21109,0.21244,43659.80416876,9256.319547854396
1660356000,2022-08-13 02:00:00,TLOS/USDT,0.21029,0.21181,0.21029,0.21163,58204.20758477,12280.7906365222648
1660352400,2022-08-13 01:00:00,TLOS/USDT,0.21018,0.21095,0.20907,0.21028,37114.2917827,7792.770036917587
1660348800,2022-08-13 00:00:00,TLOS/USDT,0.21104,0.21155,0.20949,0.21013,33866.07772658,7125.665700289291
1660345200,2022-08-12 23:00:00,TLOS/USDT,0.20939,0.2114,0.20908,0.2104,44309.20510219,9312.7109054326029
1660341600,2022-08-12 22:00:00,TLOS/USDT,0.21316,0.21462,0.20702,0.20939,156074.29710512,32799.3456605856032
1660338000,2022-08-12 21:00:00,TLOS/USDT,0.20343,0.23376,0.2032,0.2133,650179.91988601,139020.5915659795809
1660334400,2022-08-12 20:00:00,TLOS/USDT,0.19993,0.20702,0.198,0.20343,206843.80057813,41601.6533514899644
1660330800,2022-08-12 19:00:00,TLOS/USDT,0.19291,0.20024,0.19291,0.19916,380360.7005412,74984.3489319691919
1660327200,2022-08-12 18:00:00,TLOS/USDT,0.19237,0.19327,0.19206,0.19291,44025.61357587,8481.0345371055338
1660323600,2022-08-12 17:00:00,TLOS/USDT,0.19185,0.19255,0.19185,0.19235,17032.55688338,3276.0823149432498
1660320000,2022-08-12 16:00:00,TLOS/USDT,0.19138,0.1933,0.19118,0.19185,103185.49548102,19893.9719872475396
1660316400,2022-08-12 15:00:00,TLOS/USDT,0.1893,0.192,0.18912,0.19155,87636.8202204,16751.742761901102
1660312800,2022-08-12 14:00:00,TLOS/USDT,0.18899,0.18965,0.18837,0.18949,57442.47911583,10838.9823649959599
1660309200,2022-08-12 13:00:00,TLOS/USDT,0.18917,0.18968,0.18866,0.18929,18181.56392449,3436.4238852691202
1660305600,2022-08-12 12:00:00,TLOS/USDT,0.18859,0.18915,0.18778,0.18908,33885.59379989,6376.1353802312012
1660302000,2022-08-12 11:00:00,TLOS/USDT,0.18927,0.18986,0.18836,0.1886,11441.42292249,2163.7118192439415
1660298400,2022-08-12 10:00:00,TLOS/USDT,0.19083,0.19117,0.18921,0.18967,16817.66022725,3200.3767037383301
1660294800,2022-08-12 09:00:00,TLOS/USDT,0.19097,0.19155,0.19074,0.19127,6116.487,1168.050829808
1660291200,2022-08-12 08:00:00,TLOS/USDT,0.19089,0.19155,0.19038,0.19069,19380.89883934,3701.2092868537416
1660287600,2022-08-12 07:00:00,TLOS/USDT,0.19064,0.19155,0.19045,0.19086,15219.81455629,2903.9552164541365
1660284000,2022-08-12 06:00:00,TLOS/USDT,0.19026,0.19154,0.18976,0.19071,26639.5107,5081.1313297137064
1660280400,2022-08-12 05:00:00,TLOS/USDT,0.18997,0.1902,0.18971,0.19006,18105.6802,3440.852094243
1660276800,2022-08-12 04:00:00,TLOS/USDT,0.19063,0.19063,0.18988,0.18997,5568.30413486,1058.7674560003618
1660273200,2022-08-12 03:00:00,TLOS/USDT,0.19025,0.19061,0.18997,0.19038,4935.90554906,938.9448297561172
1660269600,2022-08-12 02:00:00,TLOS/USDT,0.1896,0.19055,0.18897,0.19054,6634.08275231,1257.6116461244827
1660266000,2022-08-12 01:00:00,TLOS/USDT,0.18988,0.19007,0.18927,0.1895,4956.4815,939.869304582
1660262400,2022-08-12 00:00:00,TLOS/USDT,0.18975,0.19007,0.18875,0.19007,17509.9295,3314.072158918
1660258800,2022-08-11 23:00:00,TLOS/USDT,0.18991,0.19061,0.18933,0.18968,9713.61046662,1845.6187560854076
1660255200,2022-08-11 22:00:00,TLOS/USDT,0.19019,0.19108,0.18983,0.18991,5621.15861281,1069.9064305592106
1660251600,2022-08-11 21:00:00,TLOS/USDT,0.19061,0.19099,0.19,0.19017,18586.7994,3540.008322807
1660248000,2022-08-11 20:00:00,TLOS/USDT,0.18995,0.19084,0.18944,0.19054,61692.65134682,11720.468155236313
1660244400,2022-08-11 19:00:00,TLOS/USDT,0.18905,0.19035,0.18851,0.18995,61670.02948808,11691.717014220351
1660240800,2022-08-11 18:00:00,TLOS/USDT,0.18923,0.18946,0.18799,0.18851,47462.45306913,8946.4433599726008
1660237200,2022-08-11 17:00:00,TLOS/USDT,0.18929,0.18988,0.18833,0.18903,43533.90895313,8236.0842420333124
1660233600,2022-08-11 16:00:00,TLOS/USDT,0.18958,0.18994,0.18862,0.1893,22017.87363468,4167.5349293516455
1660230000,2022-08-11 15:00:00,TLOS/USDT,0.19012,0.19099,0.18921,0.18956,26318.89190405,5000.5925291108458
1660226400,2022-08-11 14:00:00,TLOS/USDT,0.19079,0.191,0.18985,0.19054,60795.64436745,11592.8041456627055
1660222800,2022-08-11 13:00:00,TLOS/USDT,0.19137,0.1918,0.18988,0.19053,72593.9032775,13822.9468992071715
1660219200,2022-08-11 12:00:00,TLOS/USDT,0.1895,0.192,0.1895,0.19114,112040.25941075,21364.5858718972128
1660215600,2022-08-11 11:00:00,TLOS/USDT,0.18951,0.18999,0.18896,0.18969,33144.16329704,6279.8410135155456
1660212000,2022-08-11 10:00:00,TLOS/USDT,0.18933,0.19,0.18891,0.18955,35490.38152446,6729.9068437074
1660208400,2022-08-11 09:00:00,TLOS/USDT,0.19,0.19,0.18908,0.18918,31388.68125,5941.7151566624709
1660204800,2022-08-11 08:00:00,TLOS/USDT,0.18938,0.19,0.18788,0.19,90462.30852622,17124.9142357715152
1660201200,2022-08-11 07:00:00,TLOS/USDT,0.19098,0.19099,0.18928,0.18938,57655.16936184,10981.5659048476128
1660197600,2022-08-11 06:00:00,TLOS/USDT,0.19173,0.19211,0.19098,0.19098,22906.15362914,4389.6404719350854
1660194000,2022-08-11 05:00:00,TLOS/USDT,0.19153,0.1923,0.19141,0.19203,20818.22485957,3995.6208643122271
1660190400,2022-08-11 04:00:00,TLOS/USDT,0.19057,0.19179,0.19019,0.19171,22325.5809882,4264.4743856449192
1660186800,2022-08-11 03:00:00,TLOS/USDT,0.19,0.1907,0.18995,0.19038,5499.74314929,1046.5611223529012
1660183200,2022-08-11 02:00:00,TLOS/USDT,0.19043,0.19093,0.18977,0.19025,14455.6983,2747.78130399
1660179600,2022-08-11 01:00:00,TLOS/USDT,0.18912,0.19097,0.18912,0.19041,35273.4551,6711.40065886541
1660176000,2022-08-11 00:00:00,TLOS/USDT,0.18825,0.19,0.18812,0.18911,45433.48174694,8583.8508909728918
1660172400,2022-08-10 23:00:00,TLOS/USDT,0.1878,0.18832,0.18732,0.1882,16110.69721499,3025.450104636619
1660168800,2022-08-10 22:00:00,TLOS/USDT,0.18878,0.1888,0.18719,0.18738,14841.17846704,2786.4300783802688
1660165200,2022-08-10 21:00:00,TLOS/USDT,0.18759,0.18912,0.18757,0.18861,11596.3317728,2182.9944957611659
1660161600,2022-08-10 20:00:00,TLOS/USDT,0.18665,0.18777,0.18627,0.18777,17495.54840349,3277.3268580328645
1660158000,2022-08-10 19:00:00,TLOS/USDT,0.18579,0.1867,0.18579,0.18611,8543.33504909,1591.7655347294525
1660154400,2022-08-10 18:00:00,TLOS/USDT,0.18831,0.18831,0.18294,0.18561,86750.23948918,16112.2062945429289
1660150800,2022-08-10 17:00:00,TLOS/USDT,0.1882,0.1886,0.18794,0.1883,8866.75475372,1669.3979732591384
1660147200,2022-08-10 16:00:00,TLOS/USDT,0.18955,0.19087,0.18771,0.18848,69338.00672712,13083.6220618352876
1660143600,2022-08-10 15:00:00,TLOS/USDT,0.18947,0.19019,0.18894,0.18927,32332.43484849,6124.0321327215619
1660140000,2022-08-10 14:00:00,TLOS/USDT,0.18942,0.19,0.18834,0.18944,32772.47913243,6196.0212344659195
1660136400,2022-08-10 13:00:00,TLOS/USDT,0.18755,0.18994,0.18725,0.18938,154102.31256319,29172.1276503504926
1660132800,2022-08-10 12:00:00,TLOS/USDT,0.18244,0.18755,0.18195,0.18754,118744.66724601,22027.0975777237774
1660129200,2022-08-10 11:00:00,TLOS/USDT,0.1821,0.18322,0.18209,0.18243,1162.14647787,212.0404585465649
1660125600,2022-08-10 10:00:00,TLOS/USDT,0.18221,0.18221,0.18167,0.1822,1937.3193,352.692089391
1660122000,2022-08-10 09:00:00,TLOS/USDT,0.1829,0.18318,0.18167,0.18224,22708.20702225,4140.930888566379
1660118400,2022-08-10 08:00:00,TLOS/USDT,0.18163,0.18315,0.18163,0.1825,12126.05018612,2212.292586656878
1660114800,2022-08-10 07:00:00,TLOS/USDT,0.18133,0.18188,0.18116,0.18188,7571.57316016,1374.6294825504406
1660111200,2022-08-10 06:00:00,TLOS/USDT,0.1814,0.1814,0.18093,0.18133,2278.49443858,412.7046581804396
1660107600,2022-08-10 05:00:00,TLOS/USDT,0.18178,0.18178,0.18152,0.18154,522.38830603,94.8814429881702
1660104000,2022-08-10 04:00:00,TLOS/USDT,0.18148,0.182,0.18101,0.18175,18334.63278172,3328.1164562525456
1660100400,2022-08-10 03:00:00,TLOS/USDT,0.18147,0.18179,0.18127,0.18152,5927.35626452,1075.7459815972196
1660096800,2022-08-10 02:00:00,TLOS/USDT,0.18174,0.18185,0.18066,0.18179,26141.5809,4739.109786216
1660093200,2022-08-10 01:00:00,TLOS/USDT,0.18082,0.18191,0.18082,0.18146,9718.70174591,1764.6439864965515
1660089600,2022-08-10 00:00:00,TLOS/USDT,0.18246,0.18279,0.18,0.18082,35799.76917978,6478.8532406861078
1660086000,2022-08-09 23:00:00,TLOS/USDT,0.18302,0.18343,0.18246,0.18246,5996.52441719,1097.6201384804427
1660082400,2022-08-09 22:00:00,TLOS/USDT,0.1826,0.1838,0.1824,0.18302,11733.04603902,2148.7977493200968
1660078800,2022-08-09 21:00:00,TLOS/USDT,0.18289,0.18338,0.1824,0.18338,12375.7765625,2264.6624392079742
1660075200,2022-08-09 20:00:00,TLOS/USDT,0.18197,0.18322,0.18197,0.18277,13128.9163,2399.769263732
1660071600,2022-08-09 19:00:00,TLOS/USDT,0.18287,0.18338,0.18193,0.18211,10225.35770109,1865.8741908142807
1660068000,2022-08-09 18:00:00,TLOS/USDT,0.18232,0.18295,0.18192,0.18295,20980.31234865,3826.3202512842909
1660064400,2022-08-09 17:00:00,TLOS/USDT,0.1827,0.18306,0.182,0.18209,8856.6857,1616.101095622
1660060800,2022-08-09 16:00:00,TLOS/USDT,0.18338,0.18338,0.182,0.18271,63737.53855371,11634.8693632675093
1660057200,2022-08-09 15:00:00,TLOS/USDT,0.18383,0.18416,0.18326,0.18338,27313.95024801,5017.3411677246823
1660053600,2022-08-09 14:00:00,TLOS/USDT,0.18396,0.1845,0.18312,0.184,44399.2551678,8159.0488078947633
1660050000,2022-08-09 13:00:00,TLOS/USDT,0.1845,0.18519,0.18361,0.18405,69635.54032306,12855.2050974638144
1660046400,2022-08-09 12:00:00,TLOS/USDT,0.18469,0.18556,0.18399,0.18447,62944.39056227,11625.2515077395151
1660042800,2022-08-09 11:00:00,TLOS/USDT,0.18562,0.1861,0.18442,0.18486,31652.97335308,5862.9256852560947
1660039200,2022-08-09 10:00:00,TLOS/USDT,0.18635,0.1865,0.18463,0.18569,72334.90954745,13439.339097980511
1660035600,2022-08-09 09:00:00,TLOS/USDT,0.18888,0.18916,0.18629,0.18629,34319.0459,6434.610034058
1660032000,2022-08-09 08:00:00,TLOS/USDT,0.18866,0.19005,0.18862,0.189,67223.25526782,12723.5054179275836
1660028400,2022-08-09 07:00:00,TLOS/USDT,0.1888,0.18912,0.18862,0.18862,9456.33310551,1785.6747278910952
1660024800,2022-08-09 06:00:00,TLOS/USDT,0.18871,0.18904,0.18862,0.18904,11582.377,2185.527287263
1660021200,2022-08-09 05:00:00,TLOS/USDT,0.18841,0.18886,0.18787,0.18871,16399.06308492,3092.4100163139836
1660017600,2022-08-09 04:00:00,TLOS/USDT,0.18796,0.18859,0.18774,0.18859,9446.75737924,1776.6983548284049
1660014000,2022-08-09 03:00:00,TLOS/USDT,0.18817,0.18835,0.18776,0.188,11813.51120253,2220.8951185728709
1660010400,2022-08-09 02:00:00,TLOS/USDT,0.18763,0.18805,0.18686,0.18799,28163.53816561,5276.5257128200069
1660006800,2022-08-09 01:00:00,TLOS/USDT,0.18873,0.1892,0.18775,0.18775,42352.11354936,7993.3996440317128
1660003200,2022-08-09 00:00:00,TLOS/USDT,0.18828,0.18886,0.18781,0.18884,3981.96187101,750.7709111176456
1659999600,2022-08-08 23:00:00,TLOS/USDT,0.18786,0.18853,0.18718,0.18832,8891.82610837,1671.7135362803221
1659996000,2022-08-08 22:00:00,TLOS/USDT,0.188,0.18842,0.18636,0.18754,27894.17517443,5224.5919412974247
1659992400,2022-08-08 21:00:00,TLOS/USDT,0.18901,0.18901,0.1869,0.18857,70941.06799038,13305.0607217425416
1659988800,2022-08-08 20:00:00,TLOS/USDT,0.1887,0.18942,0.18802,0.18942,17718.92682026,3339.7463411380935
1659985200,2022-08-08 19:00:00,TLOS/USDT,0.18876,0.1889,0.18812,0.18845,16804.11455608,3167.5606663252479
1659981600,2022-08-08 18:00:00,TLOS/USDT,0.18924,0.18955,0.18866,0.18893,23269.42164427,4397.549054883717
1659978000,2022-08-08 17:00:00,TLOS/USDT,0.18785,0.191,0.18785,0.18893,48752.94252423,9218.3497937775625
1659974400,2022-08-08 16:00:00,TLOS/USDT,0.18826,0.1887,0.18718,0.18795,48934.83163336,9187.0555741769254
1659970800,2022-08-08 15:00:00,TLOS/USDT,0.18897,0.18975,0.18773,0.18843,78303.97374685,14754.4734209648655
1659967200,2022-08-08 14:00:00,TLOS/USDT,0.18926,0.18976,0.18842,0.18922,42623.8626629,8070.7229379776801
1659963600,2022-08-08 13:00:00,TLOS/USDT,0.19467,0.19481,0.1856,0.18937,397858.42900297,75685.5254868874289
1659960000,2022-08-08 12:00:00,TLOS/USDT,0.19452,0.19517,0.19401,0.19462,61131.89442243,11888.9374214031939
1659956400,2022-08-08 11:00:00,TLOS/USDT,0.19401,0.19517,0.1936,0.19451,34519.31983106,6711.9885471822479
1659952800,2022-08-08 10:00:00,TLOS/USDT,0.19385,0.19438,0.19369,0.19409,11350.38730317,2201.8654385732123
1659949200,2022-08-08 09:00:00,TLOS/USDT,0.19524,0.19587,0.1928,0.19383,62436.97431747,12160.3273033885881
1659945600,2022-08-08 08:00:00,TLOS/USDT,0.19295,0.1964,0.19203,0.19505,84874.22600194,16483.7233205003364
1659942000,2022-08-08 07:00:00,TLOS/USDT,0.19341,0.19375,0.191,0.19299,63871.58651746,12329.874075908849
1659938400,2022-08-08 06:00:00,TLOS/USDT,0.19255,0.19353,0.19251,0.19338,56021.94664424,10813.157107829895
1659934800,2022-08-08 05:00:00,TLOS/USDT,0.19173,0.19247,0.19163,0.1924,29024.56516537,5567.8412511787655
1659931200,2022-08-08 04:00:00,TLOS/USDT,0.1912,0.19174,0.191,0.19155,6764.53680996,1295.0124333604465
1659927600,2022-08-08 03:00:00,TLOS/USDT,0.19115,0.19142,0.19088,0.19124,5465.55456502,1045.0364327333588
1659924000,2022-08-08 02:00:00,TLOS/USDT,0.19019,0.19134,0.19004,0.19097,23287.63050706,4443.2113304717108
1659920400,2022-08-08 01:00:00,TLOS/USDT,0.19012,0.1904,0.18994,0.19002,8025.7342882,1526.204024823099
1659916800,2022-08-08 00:00:00,TLOS/USDT,0.18988,0.19116,0.18976,0.19021,36834.30298785,7013.4372247443785
1659913200,2022-08-07 23:00:00,TLOS/USDT,0.19024,0.19024,0.18931,0.18975,15181.31857022,2880.4314371938211
1659909600,2022-08-07 22:00:00,TLOS/USDT,0.19099,0.1911,0.19011,0.19011,18743.52233116,3575.2831833446115
1659906000,2022-08-07 21:00:00,TLOS/USDT,0.19106,0.19174,0.19085,0.19086,36008.63973781,6891.9470088073567
1659902400,2022-08-07 20:00:00,TLOS/USDT,0.191,0.19174,0.19054,0.19107,50374.5437549,9628.8179563012978
1659898800,2022-08-07 19:00:00,TLOS/USDT,0.19098,0.19162,0.19086,0.191,43447.16729767,8309.0811220302318
1659895200,2022-08-07 18:00:00,TLOS/USDT,0.19079,0.19141,0.19068,0.1911,25410.39337341,4854.2400945223834
1659891600,2022-08-07 17:00:00,TLOS/USDT,0.18973,0.19092,0.18971,0.19079,36468.45741139,6947.9949837689917
1659888000,2022-08-07 16:00:00,TLOS/USDT,0.18981,0.19,0.18952,0.18952,10076.55125446,1912.7891222886049
1659884400,2022-08-07 15:00:00,TLOS/USDT,0.18996,0.18999,0.18956,0.1898,7995.66056666,1517.9295542694002
1659880800,2022-08-07 14:00:00,TLOS/USDT,0.18949,0.18997,0.18914,0.18988,16552.1456,3138.729788235
1659877200,2022-08-07 13:00:00,TLOS/USDT,0.18926,0.18956,0.18926,0.18956,7797.9046,1477.05820849
1659873600,2022-08-07 12:00:00,TLOS/USDT,0.1893,0.18963,0.18854,0.18921,19949.5618,3773.563549219
1659870000,2022-08-07 11:00:00,TLOS/USDT,0.18865,0.1891,0.18851,0.18895,8499.90079696,1604.5015907162608
1659866400,2022-08-07 10:00:00,TLOS/USDT,0.18864,0.18917,0.18864,0.1887,10448.64960992,1973.6232646405744
1659862800,2022-08-07 09:00:00,TLOS/USDT,0.18843,0.18849,0.18793,0.18825,12885.74638684,2426.2721976133436
1659859200,2022-08-07 08:00:00,TLOS/USDT,0.18903,0.18903,0.18837,0.18843,8693.7207,1640.740150109
1659855600,2022-08-07 07:00:00,TLOS/USDT,0.18897,0.18912,0.18893,0.18912,2995.71686697,566.2781229646967
1659852000,2022-08-07 06:00:00,TLOS/USDT,0.1887,0.18903,0.1887,0.189,3187.365,602.171682734
1659848400,2022-08-07 05:00:00,TLOS/USDT,0.18825,0.189,0.18825,0.18882,6035.34118368,1138.7684645905168
1659844800,2022-08-07 04:00:00,TLOS/USDT,0.18888,0.18888,0.18787,0.18803,21634.18112947,4072.2830045144763
1659841200,2022-08-07 03:00:00,TLOS/USDT,0.18848,0.18897,0.18848,0.18897,6261.81805735,1182.1603696865129
1659837600,2022-08-07 02:00:00,TLOS/USDT,0.18802,0.18844,0.18797,0.18844,3608.2542978,679.0063231250872
1659834000,2022-08-07 01:00:00,TLOS/USDT,0.18795,0.18814,0.1874,0.18789,11294.82220678,2120.1692379595949
1659830400,2022-08-07 00:00:00,TLOS/USDT,0.18879,0.18946,0.18768,0.18791,9835.35479966,1858.2630589136059
1659826800,2022-08-06 23:00:00,TLOS/USDT,0.18952,0.18956,0.18842,0.18862,21338.41439905,4028.8229190584071
1659823200,2022-08-06 22:00:00,TLOS/USDT,0.18956,0.19014,0.18932,0.18951,32435.52575881,6157.9030629944314
1659819600,2022-08-06 21:00:00,TLOS/USDT,0.18926,0.18966,0.18926,0.18959,9560.59119013,1811.4770822262169
1659816000,2022-08-06 20:00:00,TLOS/USDT,0.18979,0.18979,0.18872,0.1892,15274.51386901,2887.6804456119732
1659812400,2022-08-06 19:00:00,TLOS/USDT,0.1895,0.18975,0.18938,0.18974,9672.60320551,1833.8829390025697
1659808800,2022-08-06 18:00:00,TLOS/USDT,0.18906,0.1895,0.18874,0.18946,11770.85372265,2227.6304707664717
1659805200,2022-08-06 17:00:00,TLOS/USDT,0.18889,0.18975,0.18786,0.18893,42792.08595282,8087.7703423655386
1659801600,2022-08-06 16:00:00,TLOS/USDT,0.18958,0.19,0.18887,0.18887,16329.34272616,3094.456442714383
1659798000,2022-08-06 15:00:00,TLOS/USDT,0.18959,0.18999,0.18933,0.18955,19098.05490238,3623.0212644304227
1659794400,2022-08-06 14:00:00,TLOS/USDT,0.1888,0.18979,0.1888,0.18962,25971.2555708,4920.5362723171709
1659790800,2022-08-06 13:00:00,TLOS/USDT,0.18859,0.18952,0.18859,0.1888,21260.97636463,4019.3554923636776
1659787200,2022-08-06 12:00:00,TLOS/USDT,0.1884,0.18884,0.1884,0.18851,10202.71598718,1923.3891227839312
1659783600,2022-08-06 11:00:00,TLOS/USDT,0.18881,0.1889,0.1884,0.1884,3067.15625294,578.2157806525734
1659780000,2022-08-06 10:00:00,TLOS/USDT,0.18957,0.18957,0.18879,0.18891,42748.00387384,8077.629534322295
1659776400,2022-08-06 09:00:00,TLOS/USDT,0.18936,0.18959,0.18922,0.18945,3960.71717126,750.2798323373448
1659772800,2022-08-06 08:00:00,TLOS/USDT,0.1896,0.18995,0.18914,0.18939,22921.51990394,4342.1969329711572
1659769200,2022-08-06 07:00:00,TLOS/USDT,0.18946,0.18956,0.18919,0.18942,4535.7792413,858.9889210701444
1659765600,2022-08-06 06:00:00,TLOS/USDT,0.18938,0.18962,0.18913,0.1894,5075.0390291,961.1229839068092
1659762000,2022-08-06 05:00:00,TLOS/USDT,0.18953,0.18959,0.18903,0.18959,6001.07695882,1136.4924386006838
1659758400,2022-08-06 04:00:00,TLOS/USDT,0.18921,0.18972,0.18884,0.18953,10981.9526154,2078.741351466682
1659754800,2022-08-06 03:00:00,TLOS/USDT,0.18942,0.18949,0.18889,0.18901,15454.68214472,2922.4748675600659
1659751200,2022-08-06 02:00:00,TLOS/USDT,0.18895,0.18954,0.18884,0.18946,7907.8105811,1496.7273755132391
1659747600,2022-08-06 01:00:00,TLOS/USDT,0.18896,0.18955,0.18883,0.18898,10206.83992334,1930.4518958286966
1659744000,2022-08-06 00:00:00,TLOS/USDT,0.1894,0.18948,0.18894,0.18926,14044.80649022,2656.5807562262234
1659740400,2022-08-05 23:00:00,TLOS/USDT,0.18898,0.18952,0.1886,0.18952,23986.24627533,4534.8193755184057
1659736800,2022-08-05 22:00:00,TLOS/USDT,0.18863,0.189,0.1884,0.18881,8827.1478,1665.739947765
1659733200,2022-08-05 21:00:00,TLOS/USDT,0.18732,0.18916,0.18732,0.18875,23024.20134787,4335.5671960547387
1659729600,2022-08-05 20:00:00,TLOS/USDT,0.18661,0.18774,0.18639,0.18737,28150.63117727,5267.6607414963013
1659726000,2022-08-05 19:00:00,TLOS/USDT,0.18636,0.1873,0.1863,0.18681,12239.56554105,2285.4136507592673
1659722400,2022-08-05 18:00:00,TLOS/USDT,0.18649,0.18701,0.18606,0.18635,10238.6039,1911.081610015
1659718800,2022-08-05 17:00:00,TLOS/USDT,0.18769,0.18805,0.18632,0.18661,13117.49617603,2457.3985802126103
1659715200,2022-08-05 16:00:00,TLOS/USDT,0.18739,0.18773,0.18671,0.18766,11079.72434419,2073.544246891078
1659711600,2022-08-05 15:00:00,TLOS/USDT,0.18869,0.18886,0.18731,0.1875,19307.52518133,3626.2443463340597
1659708000,2022-08-05 14:00:00,TLOS/USDT,0.1883,0.18944,0.1883,0.18891,18135.82832802,3428.1132090048908
1659704400,2022-08-05 13:00:00,TLOS/USDT,0.18755,0.18805,0.18685,0.18792,14414.1211347,2701.7251473934724
1659700800,2022-08-05 12:00:00,TLOS/USDT,0.18956,0.19022,0.18679,0.1871,55364.90788661,10440.0601742900555
1659697200,2022-08-05 11:00:00,TLOS/USDT,0.18831,0.19004,0.18814,0.18965,42144.67649391,7975.0170278878148
1659693600,2022-08-05 10:00:00,TLOS/USDT,0.18799,0.18859,0.18739,0.18851,20525.5185636,3855.3684178577596
